CDSL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-05-31,1.2969055290469738,1.47049006447017,3.0698851120150406,-0.14158099729982737,1.049889273161921,-1.0194001508703698,-0.9724751186019952,-0.4486145863419287,1.157283700831543,0.8438575953463048,1.989959855162234,2.373037188694061,2.3523479680057426,-2.48484108129775,-0.01127934649747848
2021-06-30,-0.6015261854838176,1.0718134351023165,2.0853767424464302,0.5956865776403485,1.33201582249419,-1.316712259594612,-0.7392212069880554,-0.3761200123669439,0.8184601771572323,0.5994077259141933,0.881905434295264,1.5276799220228832,1.7061804005966683,-2.7705701366365574,0.30794926019529834
2021-07-31,2.0519847034126975,1.4306075947338,2.042912312513122,1.4014945425633523,0.5583349485434754,0.02810406847158821,0.24899642496681693,-0.9882309827918789,1.1644258722723977,0.7001117181141332,1.8731637799353975,1.9320262384710283,1.0518134584409782,1.2852115118132281,-0.11387019250722563
2021-08-31,-1.6013686348546963,-0.09624749529313398,0.9548606957395959,2.5660454275398705,1.8191168137338398,-1.6237943283176508,-1.4394528473989228,-0.5880358870748852,0.5833505492619653,0.3660218232651,0.1251419038069429,0.48983189968555757,0.5321316086695548,-2.227954466994956,0.08223632636700239
2021-09-30,0.05501420395954321,0.27764333763704147,0.636379366196922,1.9948640986939574,1.572000674539921,-1.7700283561930732,-0.93308663872232,-0.6279984884695075,0.5327365162217421,0.26146016585081155,-0.07542322969485252,0.25555042410573425,0.18265400896457862,-2.0041556773596922,0.04780037955142478
2021-10-31,-0.22698106088536452,-1.083728576284178,0.702635494527852,-0.2147153253563405,1.2536905575968853,-1.5231207959177937,-2.102972010687966,-0.6073147957967545,0.40967439973141556,0.11173190191001751,-0.36015449493724405,0.35769168505796495,0.16401318372204932,-1.7652528738859576,0.06985172591468179
2021-11-30,-0.027838180866344164,-0.12425151212957736,0.8040625427468309,-1.9325053585465493,0.7271950526649704,-0.7114819002908096,0.6280837982780657,-0.6315763343514293,0.34774950007120764,0.005156284588048588,-0.32223983826402247,0.5792262142315318,0.13514915997065055,-0.6061747004252214,0.03303744204546481
2021-12-31,-0.3522638308382557,-0.375285753651483,0.5807057041750233,-1.7553173980275816,0.5264066843643384,0.7990521720590784,1.43391706348019,-0.583668476010854,0.20621204773823096,-0.15177409997959987,-0.5807140476980068,0.42149502470555167,-0.061184168411645264,1.622437098052998,0.003633874869916085
2022-01-31,-0.6114135951220725,-0.6098246058972243,0.84695751137684,-1.3619612458033774,-2.029108732432896,-0.6389198789956301,0.7138846728639793,-0.5165349179316457,-0.00037912038520360175,-0.37855502523715673,-0.7266524507513635,2.6304127609549757,0.08889181976786156,-0.6514445675098092,-0.10634569593907983
2022-02-28,-1.4500201639753838,-1.469862933628431,-0.26261185006243376,-0.5956364836259691,-2.0643870600681336,-0.6141526544517033,-0.16469641913720295,-0.3275828508203146,-0.42187970522215246,-0.6757805330003221,-1.5058359146731328,0.6514439353148194,-0.5383255877806625,-0.2976734438748776,0.08966535662443757
2022-03-31,0.170066586239904,-1.0994560353073453,-0.21827338222189932,-0.16388352584930785,-1.9108106465109285,0.8211153206194615,-0.22550279132064566,0.44675987247918486,-0.8359281615543639,-0.6241952441154325,-1.0009565461664034,0.7085557328410815,-0.08535924031458243,0.7958983685312438,-0.07056418676522191
2022-04-30,-1.337135225609938,-1.4635418533369582,-0.9756896135521246,0.0010312594027106845,-1.43237788394107,-0.6922505360834526,-0.2972061830587665,1.074781940727705,-1.2976045444515512,-1.0814070778703821,-1.5454754317273767,-0.5644014745104692,-0.7872665360022747,-0.1949557893056082,-0.09262730133449727
2022-05-31,-1.4369723670630934,-1.4518692826809034,-1.65042593127957,-0.0585487139914199,-1.2973081173052432,0.21610611599892263,0.4833986858364375,2.2147187855198336,-1.9164983999866863,-1.6803877983447766,-1.9572486885767697,-1.5024369992223288,-1.4742305925306893,0.1597393266170016,-0.12077766985724751
2022-06-30,-1.5477394905762571,-2.475501523551021,-1.8676803408045815,-1.3243915795763574,-1.1027944448984983,-0.4994164435791581,-1.030895415945502,3.8170092176672044,-2.525253385854971,-2.1367627872342885,-2.200708791646279,-1.8353214582099753,-1.6827667936661113,0.07727633548431684,0.011207598486455335
2022-07-31,-0.3742045530444939,-1.7602301692683195,-2.230408739337823,-0.5424211117239056,-0.9840689907919759,-0.850588684334887,-0.4417212914537585,3.140576573952431,-2.3864008949789497,-1.9481785126969384,-1.680124233377348,-2.381695479221161,-2.142961500359783,0.21003920390824066,0.10273942191698816
2022-08-31,0.44589435987054,-0.7657287152021311,-1.759435044736594,0.23134044816382232,-0.47639729106453277,0.32991893479291795,-0.1340170652101736,1.8947044909040869,-1.8258943854397771,-1.5806843816527139,-0.9428493050308294,-1.8166934618565886,-1.57773747723735,0.1689109150880752,-0.002405003564221878
2022-09-30,-0.4114905285751267,-0.186411885098676,-1.710724205648625,-0.7607419272243354,-0.8558919771385342,1.010858092330085,0.9210328455206308,1.6547166347336026,-1.7315750299904993,-1.6210919936721426,-0.7128342814837836,-1.8191660761046597,-1.5565780376874438,0.19170592905691675,-0.018093517984119175
2022-10-31,-0.4931607095823788,-0.24892522048378143,-1.6188835850400376,-0.6142011827124688,-0.9659606507179496,-1.6813605154665938,-0.34518410604911254,1.5421487281329254,-1.7283811657849693,-1.745641677411006,-0.6315099300385855,-1.726202591199245,-1.5001509482815696,0.4827630386727857,0.011732531923843081
2022-11-30,-0.2302909448979407,-0.6409772555975297,-1.5417190124082336,-1.4773856067040645,-1.2154608073249735,-1.0676574696941117,-1.1939965832975663,1.2902991552179939,-1.5965415172889514,-1.6653964070025258,-0.48607290199230596,-1.6611404085344779,-1.4427708245142505,0.49015249161636204,-0.1043737472440502
2022-12-31,-1.2204388651020102,-1.0839742759138336,-1.5255368184836229,-0.5992160898065579,-1.317256060147064,-0.9289516108706265,-1.5576560660001935,1.627342398821801,-1.8583386047159767,-2.169665298326153,-1.0490908423761696,-1.7133359472607812,-1.4923603165700265,0.5657661583378433,-0.06830783251857903
2023-01-31,-0.8237187027090592,-1.2511026284047593,-1.4410938163920606,-0.6294197043680403,-1.0741865531369252,-0.8103415612274527,0.3487037703103195,1.700698759829749,-1.9666031192067717,-2.569366381182185,-1.265579352098396,-1.5896676552889393,-1.4563075768148976,0.6096572402274334,-0.05147217468830399
2023-02-28,-0.7020532054640932,-1.4733945652031892,-1.3078657453791553,-1.1431755213686778,-1.8487877926884893,-0.4802965451530297,0.19809548460970228,1.6223532494855404,-1.9021536195805135,-2.7658753724444147,-1.271400014900335,-1.6465829901716478,-1.3141437642486786,0.5000491259885673,-0.08501766587987665
2023-03-31,-0.9479899554113617,-1.2554738003362291,-1.3079265719715605,-1.2332477423354027,-1.6717701836519148,-0.02524903691937018,0.5169797735132814,1.3048952860058416,-2.1735240700592873,-3.2667229446891044,-1.3264210194966797,-1.767293686737631,-1.3524776316230933,0.5007955051016565,0.10125862436230602
2023-04-30,0.7847635229285784,-0.42753864066421826,-1.098716329735214,0.2977847005308576,-0.5864110835026729,-0.4448800333989117,0.14914145605446683,0.7376212567466754,-1.6474566688926233,-2.189100373171979,-0.5654820503822137,-1.084605683990086,-1.0838335417560812,0.49774875427611814,0.03215446820636755
2023-05-31,0.21736067566477912,0.030069376598433048,-0.9312448202919263,0.21495101263614044,-0.4545702809215069,0.5449033429372212,0.6916019065598236,0.5065219435953163,-1.3599999597744488,-1.751951225296609,-0.1453841400060315,-0.8737216244203638,-0.9005430126085442,0.30169163476853245,0.06730561921903744
2023-06-30,0.6703738315398946,0.9031817965807061,-0.7119882841241264,-0.8340817294976476,-0.44526036825134063,3.747935131947495,2.048098150372755,0.16010730986869998,-1.0686721668734311,-1.214405387572904,0.41002193799366465,-0.5978809467815326,-0.6163527113663814,0.22510093906557757,0.10250614512042468
2023-07-31,0.9894835952535684,1.0194116717829895,-0.5553304643090017,-0.7566068055718734,-0.339535179205662,1.0648715892387595,1.5724434863374632,-0.31207321954169376,-0.6886578145455611,-0.3957566030556798,1.0522334059417118,-0.4193579819607986,-0.43145719693479806,0.21154236000387527,-0.07787413888346204
2023-08-31,-0.9624826952989882,0.5647636350322672,-0.6961057825955925,0.4133193628390358,-0.11675195702248466,0.36749918805652865,0.3211530920792132,-0.11876508746841302,-0.7884853051179748,-0.8844721437611743,0.4696490652014753,-0.585895479779535,-0.6488062279233849,0.22591000460939914,0.177661158153954
2023-09-30,2.3737807873110284,1.3274492893833134,-0.4223220978806634,1.4034053346252193,-0.006099714356214906,3.2389235124875753,0.6047663778343945,-0.9475510270287634,-0.15393576712684012,0.48253402407572554,1.70191480004183,-0.30856572386657155,-0.2980279413757438,0.40411755473171035,0.06846520373668644
2023-10-31,0.8041752925590128,1.1636515006592125,-0.24071284766967183,1.754274627703351,0.04680347058402986,1.853606962998862,1.2138569198944433,-1.3306926173613824,0.2230103380139287,1.0116444901534478,1.7428673741856613,-0.1405517409100935,-0.10446716467799072,0.4664912447985095,0.2627825587203541
2023-11-30,3.1288566989575646,3.3444269537640112,0.275751915050405,0.8459695175713691,1.6401019107542163,2.166739327105892,2.6071973620279425,-2.2873581273080075,1.6603424146757786,2.5273702406687213,3.4335162187893995,0.15828765690344823,0.2984913999381989,1.8985171434823036,-0.03733422671185423
2023-12-31,-0.4952605737191054,1.5493032421508415,0.5539148971957604,2.2642962487833183,2.6228363301109927,-0.10823267879889151,-1.1890487851215108,-2.096937038224879,1.6337115426142683,1.8124840767048902,1.606680286567193,0.24837897723991387,0.5612569150902252,-0.3060017411601372,-0.027416940682430262
2024-01-31,-0.362493758818532,0.9443214339243372,0.8232057099862832,2.467305848076833,3.169386974518224,-0.4209358570727415,-1.591764664693021,-1.9754654241007277,1.7029680266664473,1.4266820723824836,0.7687748469888201,0.32717801083599934,0.7868490009465539,-0.8622470207853508,0.07701069915306022
2024-02-29,0.7126670361382149,-0.07345952887702988,1.7249121327646886,-0.39369210883098416,1.6736390557803558,0.3873879010480611,-0.9761548639986971,-2.075936948228198,2.237928008193505,1.50235263313726,0.7344120265905866,1.0472945346184197,1.2493447174298402,0.9615827520097099,-0.11320601136542321
2024-03-31,-1.3256061869043205,-0.496229190197991,1.7041930319766514,0.36514793173824767,2.1585407958214478,0.47738585125633715,0.7844413467457022,-0.13239694226607346,0.35817502888440456,0.8574802772886629,-0.4097175483157185,1.0235335626404887,2.200333966317796,1.1920167421163024,0.20843273090721706
2024-04-30,2.0578585468210933,0.7681582887731814,2.4331709185579475,1.927745976884556,2.6324294749171577,0.9708539232978998,1.669890270746905,-0.9489503255098769,1.5058688370662086,1.449607319299882,0.7076481940058508,1.525172653516316,2.379670456513127,3.715032470895061,-0.013847991326094137
2024-05-31,-0.299859856822134,0.2281103255018234,1.9996072057763679,1.8155694443073978,0.8625638920765628,-0.15445082407341687,-0.18383329915096897,-0.812168337724938,1.2474804832346038,1.1140322853891869,0.4180462137101057,1.945952827292812,2.0450255757361258,-0.5679644007757485,0.1379226122179691
2024-06-30,1.1382214682152343,1.5329998759460668,2.10290204866458,0.5962952286841854,1.0255378722655484,0.08581788429081215,-0.1434872369907065,-1.1200566076292502,1.7533991885784603,1.250062074787016,1.1039814644179202,1.9400261524554518,1.8338433647690506,0.2652884072501872,0.04674428718641542
2024-07-31,0.14883681134896398,0.5490191773772074,1.6186799153040348,-0.25344711291867195,0.7592412366936793,0.34397366990445266,-0.36070642898718297,-1.0786081247640524,1.6131280025815475,1.0772450321553537,0.9198343406114434,1.6219064774730596,1.3754139704810873,1.040313019974766,0.1373517889860466
2024-08-31,1.0336645035405325,1.3536466405197194,2.3933438263188074,-0.768573068895856,0.8750191409823512,0.9320721982009915,0.5964250783613751,-1.233920416512721,1.8316324264240198,1.1115710820202827,1.452752022808534,2.1905812918122147,1.7164212850321423,4.621619102903163,0.0015320337258401056
2024-09-30,-0.3247929233681332,0.4787013881828728,1.3544346054719703,-0.35873542662629126,-0.2137911608892377,-0.5728492928512131,-0.3555364054771723,-1.0284260243986487,1.4043663818546466,0.8553596981625279,0.6055619720575379,1.8604359000964588,1.0160828090249283,-1.3810056908715707,0.07291438159256937
2024-10-31,0.37353899837807447,0.6043424346281382,1.2537616778670124,-0.3972920832370803,-1.044298089931537,0.8405940053551645,0.20365271668415313,-0.9906467417367387,1.3436495062538598,0.7830665884978849,0.6337176424690564,2.42313912804319,0.8503509565725162,2.0072282668362513,0.05881924404411095
2024-11-30,0.1988054535440637,0.13833975247398733,0.5044315138556734,-1.0405333441012623,-1.4091995394586836,-0.4341709078558967,-0.8321555343021163,-0.9127260149765443,1.2220174215506503,0.6873596739182966,0.46178550610986374,1.543396093833654,0.2715195363592154,-0.7899426351162571,0.07018564953088646
2024-12-31,0.29162505170167763,0.4879198715890171,0.7800738779893123,-1.7546673771248908,-1.6609436380282094,-0.06515480046864981,0.12321460027737408,-0.8563594866988685,1.14500459505466,0.6219460884662514,0.4736663439565608,2.4651734301206885,0.37906827432043466,-0.06944948583191299,-0.29474836591241094
2025-01-31,-3.538812081086615,-1.6792176322543797,-0.060366595793539785,2.526887197082659,2.0158668026463222,-0.5329653155860476,-0.9137227885269641,-0.11194020473283087,0.10056338901244696,-0.01541560234621385,-1.8901869678086827,-0.2572487192529477,0.006981985795351307,-0.7082463751715007,-0.16733177180873
2025-02-28,-1.7517021015933667,-2.969124453690317,-0.6947838564415522,1.7346221612146597,1.747306581975227,-1.0130301080433737,-0.2792443557658593,0.5598359680265289,-0.4086772781913942,-0.41842675987430106,-2.661021773864189,-0.5920612055448875,-0.5121930541168128,-0.7614982014442762,0.09642550996742728
2025-03-31,0.508595243102375,-2.530355885614948,-0.2529056682803476,1.8297007917418182,1.9107842929788463,0.004209193552950928,-0.22408352200288317,1.427524831712177,-0.730204980998928,-0.33857587622763574,-1.754883379964196,-0.4359509177680469,0.0480263770336314,-0.21401607737548917,0.07873989508636207
2025-04-30,0.3093457564260242,-0.5113363470951742,-0.6867435068632105,0.7397703124142565,1.7773324619494748,-0.36501193303708335,-0.22403114402930974,1.2694512908884,-0.6814132357861579,-0.33499015436632723,-1.1065004656743138,-0.7323462069156765,-0.5206702238092924,-0.5101360209632797,0.14743990114880326
2025-05-31,0.8854061034135806,1.0136659206456622,-0.30972473092414704,-1.2703812353936517,1.9626871304298938,0.9306325842995393,0.26702702631833003,0.6333064716952799,-0.33427430416658455,-0.1028674850219349,0.06211894669901744,-0.6107090204402713,-0.24786460859504902,0.5632925663260798,0.15937612588952169
2025-06-30,0.9294363800383063,1.2425263082919427,-0.319166747939676,-1.0552427587082882,2.0599654143445267,1.302533439762115,0.13084797125473907,-0.07968694088382892,0.21663190085699832,0.2270797574992238,1.3592895765059811,-0.6685515931516806,-0.4380137635444185,0.9346527367024037,-0.1918652813594537
2025-07-31,-1.9230044197765965,-0.08913044531780362,-1.143653420819832,1.608337858667652,1.0412433971382002,-2.0557138404781323,-0.7460021054237915,1.2819002927285403,-0.8905881440376977,-0.7609994070271231,-0.4474187142639354,-0.9679934152492468,-1.0808070708407687,-1.0527874303132125,-0.03883180985566496
2025-08-31,-0.5636198351883781,-0.9416068094532442,-1.627075442287926,1.0719630519661139,0.3505106399089171,-2.392766889926457,-1.729990404382075,1.6931148729006094,-1.2566717699407695,-1.1100592838466523,-0.9348868578822981,-1.1836260942553434,-1.5814631505998937,-0.6663424335434363,0.023726399146509966
2025-09-30,-0.10928642562354979,-1.5157384309667425,-1.6053214724657765,-0.08403302079854459,0.23349135914209168,-2.140187034078475,-2.13998049136424,1.5018088800166816,-1.3110443189770085,-1.3282970550321507,-0.9160427465854706,-1.1725169109663265,-1.5698197947626693,-0.7288020857635306,0.08449438598047575
2025-10-31,0.4076967189050972,-0.16360592114971723,-1.549795125442883,-0.8857143120583195,0.19919721826260017,-1.5897594190695636,-0.782821365904297,0.8065953523374634,-0.8477698596721637,-0.7959753317775862,-0.47999202829262444,-1.140437087985103,-1.5131052075654514,-0.7190819550691336,0.018724801236007366
2025-11-30,-0.10616924960243411,0.10760534747536092,-1.594440720995767,-1.2363552655009893,-0.20517350514671573,-1.3359381557610566,-0.2023521449398048,0.5922451820974765,-0.7698735480143081,-0.7703984699962916,-0.3719058244168793,-1.1639461077632933,-1.5510446790127563,-0.6049111053414117,-0.11355626499798244
2025-12-31,-1.1337747880119842,-0.4608655700887942,-1.8390655911957303,-0.14203624952922697,-0.7057317920827859,-1.3686087209921973,-0.2868734430675631,1.3454136992047805,-1.5176909562036383,-1.774690802625744,-0.8549538124298548,-1.382487655551825,-1.8458363593111458,-0.1925108642596247,-0.08935675351396301
2026-01-31,-0.885872849325747,-1.2505499072089739,-1.256657374324136,-0.5960845364466323,-1.3829009076752354,-0.9694000479246607,-0.21916770494648377,1.9068176357231938,-1.9276228095487218,-2.54237650850286,-1.2785300841998013,-0.9782277904854797,-1.2315741132043707,-0.6014870779607353,-0.03703555500996659
2026-02-28,-0.4316746936525433,-1.4114314689195089,-0.8735627002260501,-1.0478676299299756,-1.2702288074774388,-0.5718305514172923,0.29564630741611525,1.9300639848300807,-1.8745405167728055,-2.629897665930479,-1.3001995003963125,-0.6246977697266803,-0.7875697081155271,-0.7654776079234579,-0.024830179040096646
