NTCPH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-03-31,0.6607958542226117,-1.482836852983613,0.047364069955703206,0.6431014225416104,-0.28690391662070347,-0.9527809570530775,-0.7725957016979197,-0.21264146255150257,-0.16115375850039435,0.11175112455432647,-1.2237618008917897,-0.03257353458626163,-0.2323336638494382,-0.9411810814049922,0.0
2011-04-30,-0.4728424008941117,-1.0283432652505522,-0.7689055551339041,0.4151362316096486,-0.34372342629456076,-0.7863623875365429,-0.44578264843419924,-0.06772083644322341,-0.31971574498448624,-0.10723272662907955,-1.2560133371317854,-0.6959519362356037,-0.8215085244805082,-0.45250123401175835,0.0162194941487255
2011-05-31,-0.30359042732331054,-0.06679780238298155,-0.8953975190939547,-1.244096423068133,-0.9524345193322681,-0.8513434736348652,-0.4387480903022917,0.16040165931063535,-0.43024218762633215,-0.34218644629629247,-0.9421248951196664,-0.5961797299794291,-1.0226034583813943,-0.5065201258273904,-0.051726182605635225
2011-06-30,-0.7238007540687169,-1.0282177495261415,-1.6864882288871024,-2.294180441593966,-0.8561703494126153,-0.7537364656897599,-0.5523898619549257,0.61070967859991,-0.771793056490661,-0.7983171330312917,-1.026095152090467,-1.325295109631046,-1.4441056127767997,-0.22180796927520807,0.052976741053562613
2011-07-31,0.02884349871042045,-0.7000615662023729,-1.5411023722226533,-1.6653266721914228,-0.887183489379578,-0.6973388085225478,-0.7952113605253881,0.5847366730532557,-0.7246825646680811,-0.8232359613113082,-0.6169671558981199,-1.1495882910232522,-1.3474710720759544,-0.2813872251888813,-0.09155007344155276
2011-08-31,-1.0468821833037252,-1.1804440373975507,-2.6146485832789597,-1.1168227389818561,-1.5857211133891642,-0.6169750715943767,-0.2683406799614843,1.98118032218461,-1.3532551658109815,-1.9230854448092416,-1.218387278336624,-2.147025063311873,-1.8535935092364109,0.010703089037355938,-0.09560370752034066
2011-09-30,-1.0129640833362596,-1.299832166938739,-2.8666541382363557,-0.8442356118124795,-2.3483890990528336,-0.5826415987157121,-0.3664479185247378,3.1059348197471546,-1.853350141224938,-2.6468456914235277,-1.5126506202127967,-2.9131064655399164,-2.0112257120722945,0.19904652303489395,0.015593608719681445
2011-10-31,-0.05468756989521514,-1.4036695378477055,-2.2353338589014466,-1.1797364913304,-1.9893910058778497,0.3133040965974158,1.5238372822687063,2.6130284931769117,-1.7175213185525167,-2.2820685786097603,-1.218837959409179,-2.146959315774487,-1.6800959742642314,0.23501231152588695,-0.09300254347133868
2011-11-30,-1.0700685006190682,-1.2952003491580009,-2.271694030890868,-1.2065801566432834,-1.869392274391643,0.4540994329507353,1.3881385241436117,3.4091213035988694,-2.104489619160524,-2.788720444491552,-1.416735801453337,-2.4729887837447837,-1.8345092005642398,0.37520097865682683,0.07719362632150038
2011-12-31,0.4133423715902872,-0.3906020076246843,-1.8663204424477544,-0.615307176911146,-1.2508252843983299,5.131776682384077,2.7958777743941394,2.2700918570663298,-1.690864098338309,-1.4320200341374525,-0.7511043285070159,-1.8073326650241492,-1.533741627347625,-0.5561651114621554,0.18522431645191614
2012-01-31,1.3459919985133717,0.4007864078815294,-1.3083578511292915,0.8535718378645443,-0.06051791426175713,-0.21489735567606752,-0.5747896980226007,0.749757664305533,-0.7805015831938832,-0.20595283462529076,0.4885831460823794,-1.1283437155848648,-1.105867276380304,0.3451185467372842,0.003037072455035528
2012-02-29,-0.2927654275732753,0.8317057172158011,-0.916780210349795,-0.4524033195614469,-0.2808072034291006,-0.016644585273881234,-0.11441574924363096,0.8036720548651061,-0.8047924631242785,-0.19052682604416948,0.345389386404729,-0.7548841498623566,-0.8269408926681572,0.26972892396465226,0.2331539291806751
2012-03-31,1.671115391415565,1.5338025798210804,-0.7307147826428956,0.3290267682738941,0.3952960543970712,3.069141946512238,0.3179338982840516,-0.7241671094566275,-0.5948319099023288,1.7057561707430806,1.4817282263736906,-0.6340417813797117,-0.7185760371772727,1.2011192607232428,0.19034242579948277
2012-04-30,1.1916373893635892,1.4243273105272436,-0.28203313220143206,0.3291326580119963,0.6020682691976769,0.8738649450711539,1.32831278844567,-2.141721344505815,0.6273787122180065,2.441820348178385,1.990752211332097,-0.24480392154170105,-0.5078098719032791,0.8289372765880602,-0.09359476339529153
2012-05-31,-1.0789301071247528,0.9789753993020663,-0.463516243636352,1.712560213939582,0.5800559825506941,0.8450905523968506,1.1665562516376886,-1.1799379897918296,-0.1148367404820592,1.2649810436432098,0.5026288148818788,-0.3989560872897728,-0.5666490089294579,0.732378387909087,-0.14478930768800444
2012-06-30,-1.4326964989512567,-0.7313267591751198,-0.6107303496402569,1.6338788547940322,1.955670085044065,0.12117624724812563,-0.7474256246087277,0.42422580798970844,-1.1628338201407045,0.048991018262933145,-0.6865106371982035,-0.6039432477453026,-0.5996614181952085,0.30742750448379486,0.029648027692731806
2012-07-31,0.06310899356579222,-1.4148615220055947,-0.5950433110638997,-0.5970886967819488,1.3132262301690638,-0.2973969134628948,-0.4960505852856288,0.15651453846004304,-0.9298740235055534,0.17284837887872334,-0.6381153292994344,-0.5544717851454115,-0.5864336815239186,0.126836863155097,0.011873396050685618
2012-08-31,-0.09572602907100274,-0.8230419881926748,-0.321428792853307,-0.4326857392489417,1.190127563126224,-0.7197067480832562,-1.052848797699002,0.0873657715863725,-0.7644339461362369,0.09584841642301581,-0.7050345763607343,-0.3212536529750962,-0.3350862140753122,-0.23765108759655612,0.04204990926625857
2012-09-30,0.23993279564391362,0.11107230534765908,0.06520188193101761,-2.2507347769764556,-0.05225993434903157,-0.4755925575600817,-0.2645535850220647,-0.406098929898274,-0.2973581212668189,0.2615132104035046,-0.42647295295833404,0.21849580272397967,0.0004050718064467675,-0.24091100497564844,0.02371439612690888
2012-10-31,0.12422519998305774,0.14642057624963162,0.12756842946793262,-1.9543365908345331,-1.4337980834830368,-0.6926444639840085,-0.41778738102006996,-0.583809186229577,0.02584477473892859,0.2726261625388077,-0.03919657763157922,0.8053073532699728,0.03878683795937838,-0.4703241308582219,0.16135313704331722
2012-11-30,1.3157541814277,0.9638774690162113,1.0043247614442812,-0.5416218690198559,-0.6292193571903723,-0.20353026724934095,0.8096590158263686,-2.0582740819244085,2.073363971319614,1.0975092718780048,1.0333643686421783,1.5255426292652587,0.5826147984662391,-0.3264519470089155,0.040636141556611945
2012-12-31,0.2387692361290921,0.9583153026201449,1.0674373890117306,-0.48761270255906103,-2.029581261185022,0.24665424568259253,0.6238448198329817,-1.9395805281205396,2.546544930472757,0.9933690073326205,0.9630357105974655,3.300410340656627,0.553830937524135,0.6041814773470683,0.005208910312635641
2013-01-31,-0.0995835639751061,0.8144751532005438,0.5055710218910712,-0.3077994239387379,-1.7019143457712582,0.0037214479486110323,0.9859194259510623,-1.4925170401188135,2.1240188031820724,0.7342677159668072,0.6096338055051712,1.5394177375374725,0.1580436084705153,0.2425997493088796,-0.1077807310462003
2013-02-28,-1.1782771996337336,-0.5566034918635338,0.23191771388137175,-0.3560188259659836,-0.6732708901718455,-0.789855712802983,-0.566805727660613,-0.4455988043085791,0.6940754329482465,-0.06953301831213203,-0.3892413274208362,0.3825002332737695,0.07823727245555606,-0.6693351955262608,0.033780989857463
2013-03-31,0.09359786919585351,-0.6844823786304646,-0.4065255183105661,-0.4075034671120487,-0.6198657906988709,-0.17443419741072916,-0.2704699987233956,0.2917574954480341,-0.1116295545788056,-0.05715123128080946,-0.3922230594669775,-0.21979783031745728,-0.36136924652983077,0.2582736515790508,0.031096533486869162
2013-04-30,0.12643418021073502,-0.5649173318149918,-0.837105756374194,-0.2034164107480748,-0.5588410218057052,-0.0950588732392873,-0.21585226933283225,0.1537158377200711,0.1205149470447503,-0.04791005081832316,-0.359089612285924,-0.5955087020449248,-0.7473477301854959,0.36833870603085284,-0.0014698402781917806
2013-05-31,-0.21350512919131084,0.005718518053618229,-0.49124596127392517,-1.6291784342600597,-1.485597004492565,-0.39040111219483536,0.47258384284353877,0.2616243578780415,0.05002827010850757,-0.21098030792509537,-0.38020810333354704,-0.15939529319305779,-0.4270734928765722,0.13780928547082694,0.007103023268246394
2013-06-30,-0.1199143460510902,-0.11020742502314183,0.08918735818150286,-1.5408797970518306,-1.453522993495245,0.08932868587747868,-0.10575713131250862,0.3129149079331508,0.04877403804533022,-0.31090776779557633,-0.2844765103607615,0.6044653322626706,0.1227785395198675,0.2758744095942669,0.31050688673144783
2013-07-31,2.9313788916058043,1.374305785679015,1.3036555765863107,2.1648023395886584,1.3239429233577997,2.756207063479218,0.6793382119150859,-1.3341708164849235,2.5791530675216445,1.0391749764930325,1.838827384502287,0.41931508622922264,0.7443840360634836,6.431452988976591,-0.03964907040977769
2013-08-31,-0.6259930857160158,1.0630863033020979,0.9860418569875868,2.152845915068138,0.8819164447734074,0.3286800778692307,0.28085738683399025,-0.8037315113261055,1.4947524707007154,0.5160752488031687,0.820833106672841,0.37446089250721176,0.6290051123664518,0.5266294519679482,0.049891283752150274
2013-09-30,0.13723038096084383,1.1984350760879932,0.9435842711562786,1.7248588594195675,0.8123128576154182,-0.4898805632194018,-0.19707999786342367,-0.8203257850449668,1.4590642699990672,0.5296460203508923,0.668463279775254,0.3592289310097515,0.5369907083018023,-0.5856760375796555,0.09496180843692766
2013-10-31,0.49794618487998393,-0.009806736324700598,1.220917494514965,-0.507053813205315,0.738556636313606,1.114587500967206,-0.4242214940542167,-1.025157107751895,1.6600915526052173,0.7686960254980374,0.8004680765289701,0.5032972760534236,0.5793852546554318,2.024379964912167,0.1420574745024342
2013-11-30,0.8946528655668975,0.9128248464011627,1.0313731765016105,-0.9212768992849891,0.5918860586211254,0.6350794840438487,0.10917868044131827,-1.5881060057702672,1.9739009150042475,1.355553527222827,1.1457326299003954,0.41549345017431777,0.2531906832248302,1.1176662977692204,0.03934933878854768
2013-12-31,-0.1321222533441793,0.7853402512267791,0.9762641669244312,-0.8026901377513634,0.4114848742436299,-0.23707731532637633,0.17644524896058802,-1.6713987404562403,1.544914735787365,1.5616588895452765,0.5756864651625984,0.38969008611185235,0.09501617181609194,-0.17245076820796404,-0.08454102000209202
2014-01-31,-1.2699474688413768,-0.2979286107845856,0.4115576066587664,0.33844311533113464,-0.7564486425193625,-0.5239374441298914,-0.7146847994694767,-0.8445643548164368,0.6251533476571702,0.4741802151533799,-0.4898035271105693,0.5544584114085421,-0.27487499114438824,-0.6214316895900701,0.12608498979885807
2014-02-28,0.7970032657643445,-0.3709224341723789,1.9185772975999225,0.22563059499760077,-0.7606537620674422,0.09090442581519977,-0.281434998629248,-1.221855922508439,0.9835335524496932,0.8970621763798168,0.09213508607521302,1.8820778430101783,0.5121905215657536,0.2019183513129546,-0.05405074390111804
2014-03-31,-0.9241256074309065,-0.8638628157079774,1.110338868186486,0.35828679484136916,-0.32901906359497185,-1.758669660365122,-1.0090200660566586,1.7971849058423084,-0.8169832775512145,-0.002923211569718607,-0.6830341709258828,0.8102509294332367,1.0868748314952494,-2.5734881928403035,0.004311024764196009
2014-04-30,-0.289499242106274,-0.26511784520773374,0.8464474739569432,-0.0309223574978844,-0.3743516888754405,3.581943033349631,2.0164472279544885,1.6626215187902513,-0.8520404039418883,-0.2990123011583706,-0.805118316979057,0.6735760945057472,0.7994499380864294,4.010028055563668,-0.05972882615372032
2014-05-31,-0.8875792859726642,-1.4031670614187672,0.438095715582794,-1.0339361965671932,-0.7564945702115886,-0.6263400949215087,-0.4279836047474567,2.0971498322145217,-1.104169485675493,-1.030122248608154,-1.2975121919676191,0.6819371943695541,0.5452923907346021,-0.6784044082303028,0.2851142516165162
2014-06-30,2.7060341231847014,0.9356589525934896,2.3240919719506707,1.8274147538806387,1.304874536744206,1.4800285849846677,2.7007311982950664,-0.008183113071413008,0.21888420105435322,0.8976663564686557,1.2817723957391132,0.5603125185357928,1.4451104269721127,2.380275885529612,0.07138860604037749
2014-07-31,0.25508899334154045,1.302992108940438,0.45454484112104837,1.6417800331558372,0.9774605263583106,-0.8829091320481027,-2.6658297840727347,-0.21877815508760767,0.3910836932647787,0.819225258048363,1.2393787717796687,-0.225104656777489,-0.23711310596186258,-0.9769149327722515,0.10972960614064214
2014-08-31,0.615010200304385,2.440110341517023,1.3686794083855878,0.4248167890752139,0.9941765598861634,-0.9596670511584651,-1.0901648799702492,-0.5903892377064284,0.7442630347083276,0.9842435093768571,1.6415842837340835,0.3278210185078006,0.2104616879249242,-1.3595165839963677,0.18828945832254412
2014-09-30,1.3414465780859672,1.5012007666276184,2.277641730632585,-0.5533560985159249,0.9009671850359069,-0.51323881647328,-1.601781926550941,-1.1428633148792735,1.389490652406479,1.4910059389722141,2.4526887703444102,1.0405782067849088,0.36342656852993355,-0.9006787857151064,-0.008219413590064029
2014-10-31,-0.6198762926938455,0.8563135694159058,1.264790865463624,0.11451172650025564,0.9518039150410574,-0.6535942728238294,0.07497069491305781,-0.7261415354564229,0.7676444653029272,0.6968521684103742,0.9622641222476073,0.4094614819439271,-0.08945833584705971,-0.925433800069632,-0.05616549366601286
2014-11-30,-1.0539211176408194,-0.2589234919956115,0.023483993643600088,0.6421801722601667,0.8465048671782327,-0.691047295004562,0.3481621799967724,-0.15278116481190973,0.07567869878161931,-0.2001576929243765,-0.4740225797684263,-0.4236218537585608,-0.7807723356317344,-0.6499994982526875,0.11566960315438195
2014-12-31,0.6454985162421597,-0.6936688308141159,0.4815701140743887,-0.18709422676759455,-0.44676064849616415,-0.39112899603871976,-0.08564904983047938,-0.3914700128519358,0.4559737144459415,0.06765092506989828,0.011892324875878513,0.7383644139451185,-0.6294336059591363,-0.44941562170239135,-0.10255083764729617
2015-01-31,-1.4229694696130761,-1.239987176638892,0.3932375004069088,0.3068603590787772,0.3525749728131926,-0.12036250039915512,0.8126626120505057,0.22940478217082363,-0.3105305373893246,-0.8746913032561752,-1.2114855182286233,0.1854660518833802,-0.42741303466705205,-0.16052526382598004,-0.005226872153980675
2015-02-28,-0.4564307438431117,-0.8288086981198372,-0.32786786730261114,0.17199792533570044,0.12377725309070085,-0.46578611826956523,0.4479109879500425,0.39087878268044485,-0.44225232143726406,-1.115336818677838,-1.3296883021783485,-0.39677543319451375,-0.9946997943686107,-0.3891813782939301,0.42853678234939035
2015-03-31,3.532843969574327,1.097883092892945,2.7534861157891806,3.4970230125685546,3.357700874355918,1.88709689442423,2.263507947184638,-0.26308005877683,0.8614066246480246,0.9626294044270021,1.9940520623384046,0.5760799586566435,0.9856447710892118,3.6223277172289383,0.013657232689856953
2015-04-30,-0.3991937361539918,1.7575776049316312,2.4379071652072515,2.1324877944708467,2.617853050942724,1.272081038800356,1.331211109070948,-0.1147524435961615,0.5130310526430848,0.4536653706050927,1.168841505640166,0.5856769344561193,0.9142661809371088,2.1536540085307,0.03463718847884986
2015-05-31,-0.2343146098588382,1.8454250469374274,2.9715117742748083,1.699480467103102,1.9812448496891035,-0.03944398318144949,1.0351740142550285,-0.11312092885501927,0.35223173827003673,0.16761561543746697,0.6131065821007264,1.3593110280592888,1.4129729817427825,0.016364225911948676,0.031202842725373357
2015-06-30,-0.2728792022681266,-0.7097051191421038,0.85380317279498,-1.6595260007538082,1.8155998048329494,-0.1898303831987013,-1.4353481366056522,-0.17985021454847555,0.19553391317033172,-0.08917422076410665,0.20458264324900358,-0.44726494565121955,-0.5447003321235852,-0.2415847017746007,0.01283630887672984
2015-07-31,-0.42123629927135586,-0.731979287209237,0.4328510179699888,-1.6400211408574181,1.2347264218098972,-0.5206313765056206,-1.5358643715986842,0.08391308302464194,-0.10670685191090748,-0.658958264978587,-0.4571597113743189,-0.5278506204377239,-1.017170040280398,-0.5998477385262263,-0.027015938923174453
2015-08-31,-0.6836058212735729,-1.0425339617605671,-0.36983545091225545,-1.2316983316806907,1.2398971821258582,-0.028601380347312213,-0.09328611715598194,0.4084535324918647,-0.4863050798075002,-1.2354311508972655,-1.2444387982795142,-1.4576533720635867,-1.6312701881348455,-0.12803095345560672,0.09331742662008585
2015-09-30,0.3071776281727502,-0.5959952006860936,-0.8789226381284777,-0.6988178754167738,-2.5247810201567247,-0.7074722587414503,-0.6876464141254542,0.14238757748982658,-0.07218540074838728,-0.5380721442744472,-0.5874194183417152,5.095798906626634,-2.1039664687055732,-0.5638674333014634,0.03537729815559113
2015-10-31,-0.18773704600020394,-0.407276687100173,-0.6704610740610045,-0.6529294186504924,-2.16391139495141,-0.6925329219844404,-0.22904200270440536,0.21091068354533243,-0.09410749791099328,-0.7160812199782444,-0.510628859981052,4.216254467226901,-1.7458826598983819,-0.5946163026096795,0.032184919305557336
2015-11-30,-0.19389576576345569,-0.05378558912811376,-0.2034284908678397,-1.0024078058241803,-1.897737649922389,-0.7756099920554544,-1.0370995501512983,0.27749234550911517,-0.12184990074031092,-0.8873485376263857,-0.45434283874501913,4.264711634378921,-1.2948852662876735,-0.7498655193401785,0.09111564032851639
2015-12-31,0.3360751004226235,-0.03602784277281756,-0.36106264258200593,-1.0067674480682116,-1.5373514130733965,-0.3060781560484225,0.5183762826448808,0.08024314621626089,0.27544161304841874,-0.6166808330046525,0.04816097525510424,2.0443170897154204,-1.4494872590473724,-0.35263422243435455,-0.09073753275240774
2016-01-31,-1.2033019586849019,-0.7737394250991659,-0.3156292417214782,-0.17545617197407756,-0.9066319101106675,-0.5093616447043716,0.17298853488126806,0.6636599224955863,-0.6205918707138115,-1.7485727311509869,-0.9309612221305525,0.5250450140719166,-1.1632068971925584,-0.5197469545112314,-0.2405178846202739
2016-02-29,-2.4471206387339435,-2.393224602194922,-1.5569856084630012,0.8331138551518479,0.2895819454999074,-0.658514966364006,0.12801578500912805,2.069464730319724,-2.306495330947832,-3.9090920477941205,-2.6066391918798355,-1.3179530894099296,-1.5861844691891571,-0.3843069027070957,-0.007844123971360644
2016-03-31,-0.3423521403388756,-2.6195483799531343,-2.9388061174230624,0.14213035889511164,0.040778887903581855,1.1128782860509974,0.7448069802020841,2.8833576561491103,-3.9335609096778907,-3.237851378749276,-2.093916141500134,-2.0168463198538915,-2.6137776461551803,-0.06499079982174326,0.17107202194973561
2016-04-30,0.9980158282718053,-1.0018494410866088,-2.028621508457484,1.32540564013766,0.5296069373477578,-0.5956918159253166,-0.05924758826549538,1.5855648439706176,-2.594234499644624,-1.6220894647731579,-0.8112064591378612,-1.5813771120972784,-1.9179693048051538,-0.1663201922822336,-0.015019313295296002
2016-05-31,-0.4584136743447024,0.1161468188984536,-1.9402350852081685,-0.08860532291760806,0.4593869804085142,-0.942121103175653,-0.10693751598373327,1.7990158516363295,-2.4906433762487357,-1.6666767802666438,-0.799467365725852,-1.5144582433440885,-1.8171520935866414,-0.082255703189134,0.18416824751490962
2016-06-30,1.0212273836342265,1.0030419883705497,-1.3784717886124753,-0.04997761241197147,0.7758105830548071,1.847634482394462,-0.20334144658928108,0.16608182831339352,-1.5893962907234482,-0.39525292319793637,0.5152719615731157,-1.2167895745974167,-1.3911631424607738,0.33654954367840473,0.08618481483002137
2016-07-31,0.3319148002737352,0.5574939508237983,-1.0607077800996978,-0.1699809392674056,0.6758530854989859,0.019877245838827527,0.35631515008771225,-0.6930903961775531,-1.1101049015453581,0.11435262568534649,0.9440479707030845,-1.0291414674886377,-1.222208822179311,-0.008728628629329821,0.08596941484124354
2016-08-31,0.3248968807067979,1.0559194379878338,-0.6756471444488786,-0.719592815016557,-0.8168003694972836,0.23001327233565824,0.8455525072719845,-1.3669916290445938,-0.6351270771960332,0.5554675226232676,0.921120000105768,-0.37231163470934564,-0.9534008867860129,0.0501907862334425,-0.14343029705810273
2016-09-30,-1.4818108433713812,-0.5175654665955923,-1.2701398553504561,0.3504725267567201,0.0027884189175315173,-0.9817363670423257,-1.6908880909899444,0.3954870478011237,-1.3982000357300624,-0.8554138469971869,-0.5713839680372585,-1.0734375146164365,-1.25855226794752,-0.21544739191033094,-0.001760785261865491
2016-10-31,-0.24790393324622104,-0.9094102035273935,-1.2532941970192366,0.08233856611191949,-0.2158994288026758,-0.7551377522181486,-0.7273999375960806,0.5395574306542162,-1.3426302322050403,-1.0076282810987887,-0.7402021871998101,-1.0279357390216874,-1.2339422347857525,-0.17298340576205556,0.013337976993556457
2016-11-30,-0.13211155792185267,-1.2085320604453733,-1.1913292951072123,-0.327638484964706,-0.24026951314820547,0.2802758314434073,0.024243888102017573,0.46388047442278924,-1.2191777708959373,-0.949119775709239,-0.8199114113840896,-0.9854002193810304,-1.1706658660226148,-0.05972089001411892,-0.04081854415632794
2016-12-31,-0.583916453756159,-0.6100952793801245,-1.3754708586702777,-1.103239469884033,-0.7098456878166178,-0.8578327796473625,0.06156217573953339,1.1390620172335433,-1.366707425594369,-1.454950825149146,-1.0575148033641353,-1.1260936945517739,-1.2888810977828227,-0.10330881390606038,0.17557062237833873
2017-01-31,1.1799769186888918,0.2872326647372482,-0.7048127892391607,0.08672097543234221,-0.25681362551238857,0.38047501686728014,0.8051215290439077,-1.0996669270920907,-0.3041208491071167,0.5356690087160132,0.16408726144985833,-0.6376538107297012,-0.7951587576238619,-0.04436840678002659,0.15172854405935413
2017-02-28,0.8965274517844632,0.9398512908570223,0.47431115616770186,0.16880415410253896,-0.028144917183732552,0.8382860389611551,0.291288350147622,-2.583967292923969,0.6776317496443176,2.4275284195342985,1.1414055101591856,0.10306749642817621,-0.10384851644590021,0.49400421025167135,0.054571090274997604
2017-03-31,0.07660854331028402,1.3400914946577436,0.6731901695500239,-0.5646417686589817,-0.6956992531007908,-0.14840129462852494,0.5739048471569131,10.769080517410165,-0.6533572912687553,1.9450784153570357,0.9742971524795532,0.7169367101244416,2.2451842732817844,-0.3377615126276469,0.08436322779433347
2017-04-30,0.5572101341446409,0.8654367553018714,0.43464992237123085,-0.7286216348670771,-0.7353620887609674,0.5250318275618358,-0.029617841977837688,3.1423445487793393,-0.05921697119897315,1.9499473795336233,1.158924770176427,0.49866706522680476,1.42591916421574,0.33879704077907496,0.010497229866445761
2017-05-31,-0.21683985075340861,0.21899022315839992,0.6415705241083196,-0.9007725301875569,-0.6620308004317808,-0.39403197461552825,-0.6648709542302322,2.201419597625508,0.029533104034316672,1.3115877899647883,0.6361840900481562,0.5593271278911012,1.609992088993479,-0.9612415070070333,0.07029864812783836
2017-06-30,0.39303387135315115,0.39929930104008066,0.3549854663232002,-0.8398553324868047,-1.0694436567438181,2.8412000559088084,1.016414823044676,1.5321703796663815,0.5568091329203496,1.2666758850736777,0.53945808687844,0.6121907648062082,0.9543739013607697,4.126482244324075,-0.029223927700333555
2017-07-31,-0.6191443300905815,-0.24253037896409776,-0.06166278510818263,-0.6630975106217444,-0.986117108057533,-1.3373586505373218,-0.8891453655296286,1.367083325168686,0.3168331609869911,0.5885762481230811,-0.16247983482319556,0.1430818575859231,0.47188899547650354,-1.2838308322458845,-0.30236855019633835
2017-08-31,-3.3073615138720065,-1.9449370081242077,-1.3929258864582412,2.350920109655149,1.1377120452742895,3.7851505717379705,2.106701101220013,1.9031640262610423,-1.721153685106693,-1.8066327114685847,-2.2439771778539215,-1.0284231689720815,-0.9693784103682873,0.4990323190988162,0.09043042107978369
2017-09-30,0.5848944570203997,-1.6503164696171777,-0.510009308363572,2.21498598314879,1.3267134402917222,-0.08153539888642831,-0.5805080777189978,1.2504221585966402,-0.9627371881402043,-1.1021337532208393,-1.3631528322633744,-0.7311068623444653,0.11664167950483438,0.10213364513180928,0.20709525514857685
2017-10-31,1.5488865851948779,-0.3601576628393529,0.38460766240518945,3.1326851588731266,1.8302580293858808,-0.007017888710208722,1.105131018060798,0.5984483672644358,0.6171341732032967,0.18503674928703623,0.09810586624276048,-0.45345666256502765,0.8258004502504097,0.09531731848513585,-0.02886906443845959
