HWA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2000-04-30,-0.6083661846457975,-2.5333717542238126,-0.8107951336697775,0.35298070514725743,2.3317503480694164,-0.701345059319972,-1.5675020082542788,1.3759758542701332,-1.4970171006788433,-1.44575497708817,-2.591333400795541,-0.8409361966842863,-0.47958531074825617,-0.3904527037270416,-0.1300591669137736
2000-05-31,-0.8497194493223317,-2.3033281745832506,-1.0668505917948605,0.169267879737807,2.102068853556913,-0.6795950773860608,-0.6973829653108311,1.7853063879862643,-1.6312967081843994,-1.7286474645426824,-2.3508687341348753,-0.9776049109858833,-1.021118615845602,-0.3262932437273195,0.3855436324524474
2000-06-30,1.5880997008006712,0.05498107204559182,-0.8204171882981345,1.251171402163004,1.6722367898588923,-0.5021205572468965,0.6241353367227203,0.8516828836050292,-1.2168958881834766,-1.026879615845206,-0.6092499710064562,-0.8339596555881458,-0.6561179211799484,-0.3443937800515079,-0.2509296371455937
2000-07-31,-1.4856302117497444,-0.4471344572800054,-1.212552326909622,1.7918310037771141,1.5713797567265508,-0.020318208204035036,0.960746701246695,1.8437947279000089,-1.7737412559079389,-1.9593937392073546,-1.1356255198120249,-1.0578767474388908,-1.3781262446728413,-0.3127730135701263,0.058624073228451534
2000-08-31,0.02845304809710834,0.03683003606782968,-1.3740770266366857,1.4197931560414556,1.5842948027114117,-1.309830457367186,-0.5182710298054575,1.5627639437357095,-1.6611431297330224,-1.7808817384042739,-0.550294706612512,-1.1465867724120622,-1.730817358425183,-0.2017747265792123,-0.17824823140631876
2000-09-30,-1.042770544007448,-1.4275525928714279,-1.4233233971284431,-0.3787494565324813,0.4177634159681719,-1.2032810676121308,-1.448752649925477,1.9919946698551438,-1.8679979911098832,-2.3028158680561153,-1.0599794785117191,-1.2052048711412235,-1.9231626359444847,-0.17185017535164063,-0.10265415406008334
2000-10-31,-0.61897742942374,-0.9261976750012122,-1.4594241022159076,-0.8051740290953859,0.4221575651410592,-1.0190785534769227,-1.636965420322635,1.923332925653459,-1.8020151721892566,-2.4095404990059737,-1.1924012669470305,-1.2318707292627835,-2.070507492691202,-0.15372451677645893,0.09776416876589163
2000-11-30,0.2990976941585848,-0.7626844824841866,-1.3961307392710787,-0.5243419283838168,0.40672594102570886,-0.8129685322341674,0.02901288536999937,1.3183380684903,-1.547199293578371,-1.9625394963328102,-0.804176456177673,-1.1940722663111039,-1.7920301098298748,-0.19913168489320368,-0.07109592168373022
2000-12-31,-0.4926026252683796,-0.4451121193874074,-1.4718970461286383,-0.8534553772096003,-1.5349138245393195,-0.49433648452624235,0.6709150892578324,1.3016332097668961,-1.5151280549647288,-2.139382487344775,-0.7280617273080269,-1.4573982072354799,-2.055969252083989,-0.2134088380739345,0.041242958534049
2001-01-31,0.053927297841033624,-0.07619885336584463,-1.3040658931639493,-1.0854750341401376,-1.9646938503645937,-0.7599383911498709,0.044293998565559274,0.9986503459673189,-1.3363737328282737,-1.8548521134408917,-0.46115405968597356,-1.3755287830729648,-1.6185687264401654,-0.14872586865720913,-0.1524685936442735
2001-02-28,-0.8015556728341342,-0.6709132295203217,-1.2250197385697907,-0.9018239742064811,-1.7526711670747306,-0.12991658549504967,0.3799403159774989,1.206367072890139,-1.3435050937343112,-2.1559633579152466,-0.7030157094895004,-1.2921957314696726,-1.6499161312992048,-0.21710095179566338,-0.30748469974796055
2001-03-31,-1.4708676512491456,-1.2268916883637455,-1.0869451457837531,-0.10629608061628854,-1.02787195244208,-0.17333916945292066,-0.0397464192799449,1.7571177151692463,-1.5221935479224837,-2.6035304929084764,-1.335260295265329,-1.0231805688079993,-1.683840128995671,-0.1145768861898403,-0.1282880203015309
2001-04-30,-0.5038975841301148,-1.6387896745998998,-1.019522014437055,-1.007813638175036,-0.9909530719909634,-0.02817529654668003,0.7838102503580886,1.5923419440453723,-1.400329417319581,-2.3963688519994495,-1.4453324588151264,-0.9594708913535892,-1.7242082728840675,-0.05269645443413445,0.2808374187618154
2001-05-31,1.4289068925110484,-0.32202249370893926,-0.8052199816334056,1.304190673810166,-0.019139172632593616,-0.4395510105318363,-0.44867020038219557,0.640617520919879,-1.0999004506119732,-1.4135718250544882,-0.25911148335220313,-0.6965765462239846,-0.834680452025606,-0.022460193108169473,0.019721822480168644
2001-06-30,0.13737693780377336,0.5846469946464175,-0.8739753866477294,0.2575401589353936,0.020316279251255683,-0.30591669498193774,-0.3965375117518763,0.4809964031619951,-0.9546647829107975,-1.1968392564354562,0.027185704971247917,-0.7455122739394711,-1.149315026437214,-0.009484792282630394,-0.43623676677491796
2001-07-31,-1.9932039573094225,-0.2569545804032842,-0.8551684579825739,1.956720730995953,0.826433079935702,-2.5873049483288617,-0.7554322631802718,1.2393535484426355,-0.993896746303896,-1.7418338636913713,-1.0231802901477236,-0.6696697120576294,-1.851240793389357,1.985526623896274,0.22314355131420976
2001-08-31,1.1576615511065793,-0.3613230162683318,-0.7379612647781616,1.5323392398842597,1.3358857604438994,-1.602208315608478,-0.10286138793576159,0.48837876748809167,-0.7717923426445961,-1.0843563549734292,0.03941500552878653,-0.5595791173961149,-1.183987966454908,1.3078809053554263,-0.09431067947124129
2001-09-30,-0.24079877945580552,-0.6302147435553093,-0.6540790822150878,1.3147646203956065,0.8432859439592241,5.109547536523156,1.2108963862313529,0.5402273578254665,-0.691020686051128,-1.064039961605281,-0.16983997983893814,-0.49789982867929294,-1.1329308449878612,-1.4237866521540214,0.04301738508369086
2001-10-31,0.38609971143662214,0.8978078763227155,-0.5318049092873071,-0.5697177810317012,0.7194931627213927,-1.0670772373945308,0.3824956200542399,0.28072609195139797,-0.5484437040818134,-0.8212281919943981,0.06201270967817603,-0.4169238560945974,-0.7723514416310244,0.8807550107404957,0.2794243872127994
2001-11-30,1.4551330646738403,1.107424833800057,-0.37512624308286374,-0.2531704561463525,0.650559317975702,-0.23363325727316173,0.6399184351245291,-0.5069273076979233,-0.26879783148819153,-0.18955244199768576,1.5992524836345787,-0.2929035815731271,-0.18089955249875941,0.2850558277135754,-0.14731945008883526
2001-12-31,-0.4890849209855747,0.9064154878218487,-0.34903456494550666,-0.0537243875949701,0.7102709044228472,-0.8707909649091055,-1.2313790205660673,-0.30574755384440944,-0.3058946594958089,-0.38479338469900304,0.8720543076078285,-0.22868929264630106,-0.34641527441062064,0.6133810765896524,0.025798092321844754
2002-01-31,0.3943460166016608,0.9691081759165024,-0.3165810402660161,-0.05098426516283643,-0.9875399596642193,-0.9055355029907991,-0.13496051878698712,-0.6291661631751301,-0.186707140773083,-0.19931664516942618,1.0454551952253022,-0.31874222401928476,-0.2771268760497418,0.6382679706951776,0.04037245529038763
2002-02-28,0.4190146982437404,0.19501709099887163,0.07856539598241354,-1.2481743710122102,-1.2868246804424113,1.3484537925378095,0.5981432989950146,-1.1368563159389653,-0.09203407174989638,0.06452123818606557,1.1905176812683784,0.047304535205972144,0.3178301956886416,-0.6175036034086631,0.05221014014305075
2002-03-31,0.4512026281711508,0.9035269872584352,1.4991286592792166,-2.1885928321306105,-1.3967266559318,4.356167433228552,1.9030645600415894,-2.67035093180945,0.029677093669473846,0.4390244930208259,1.1886858857680722,1.6363796492745986,1.5884766265870658,0.6801953751922674,0.10091226195864163
2002-04-30,0.6377916538517726,1.1285967039220883,2.508178389294996,-1.7297085483639232,-1.254193821477427,3.374401223065507,2.2263624057310176,-2.8004643160555243,0.812689417055236,1.0114928857820145,1.410731839154563,2.780857016292924,2.3367023335282475,3.214608331885739,-0.17825575928770945
2002-05-31,-0.8439706055004683,0.20964364473659663,0.7033897794648303,-0.4125878138723715,-1.506692379925309,0.9728238805780685,0.5256865993151678,-1.6335847557318854,0.1213237713521813,0.31538789177975557,0.21246116536850054,0.48558896615594344,0.795534500924691,-0.8795973621053148,0.14051543130486252
2002-06-30,0.8041340274942708,0.5123124285805419,1.1464324864687152,-0.15172827646084402,-1.454688623368765,0.16444643911221057,-0.675733463044107,-2.1747135251786243,1.0942051146151814,1.1806011690935618,0.9611343855642565,1.0466241271708454,1.193532838345732,-0.7488031504018245,0.06813780516721804
2002-07-31,0.5298954315598808,0.39625080471974383,3.9276817859691495,-0.17517401252132417,-1.3143652415848024,3.2325819761363133,1.0820454181323544,-2.2645604829643333,2.2006404264070145,1.8094830802680772,1.167661523941696,4.337458107360953,3.1154118093335965,6.068200750410276,0.28468356945552437
2002-08-31,1.7177788535478693,2.4615885442111693,3.3257287723877194,-0.7088254645279073,-0.5940829360600913,2.4150017018029315,2.1959026555075054,-2.7900791984716453,5.635239121623844,3.590724264147839,2.8006507009101025,2.764102847505923,2.3587564584021123,3.910218000474496,0.06749024160241651
2002-09-30,0.39010293569400606,1.8933433050697894,3.4354630134481967,-0.48017688602953945,-0.5380582235608382,1.3555354838937703,2.2136086805996866,-2.373475503371292,4.507591013904543,3.112041393223423,2.1763498445542506,3.061440138787736,2.448797973631723,2.5997141327570996,-0.06501582801283247
2002-10-31,-0.3947742838639116,1.1815508283194431,2.2453103873332956,0.10012287905941439,-0.3142736060557016,-0.3354870478259005,-1.1881906016926826,-1.8495001530392678,2.7985610464170896,2.180875067965347,1.0458382256172956,1.9348845417539562,1.894190310783991,-1.0466798642064161,0.13807061418189578
2002-11-30,0.7267163984241138,0.5116719994411537,1.4768107670243316,-0.7324170244264981,-1.0396614795874526,-0.46036966754870684,-2.0745220890988114,-1.7988814459863436,3.397884311285808,2.274678707022503,1.2239168587511378,1.7470718810878283,1.2327527946753942,-1.0102556476455948,0.20982630631535995
2002-12-31,1.1107415451242406,1.0239907148474094,2.6335155575256897,-0.27784143529892924,-0.831098412267258,0.2314337984034914,-0.6816205991918405,-1.7349976084456056,3.762726722680788,2.304713579335485,1.776498516382554,2.9986406094991347,1.6459173026546594,0.3419007866664583,-0.1706808631933512
2003-01-31,-1.041694220703612,0.5389118814608538,1.5448363544278745,0.35869233439254544,-0.007487251644029677,1.1793966808235212,1.3906639913582837,-1.3051717878672826,1.998743577302484,1.470527782861792,0.08138185348802204,1.1693821118384744,1.2719154527642622,1.6692980009059366,0.0515284944262668
2003-02-28,0.20877333880122445,0.18477853534861408,1.4372188863723165,0.1875812202216238,-0.6257771190798329,-0.38802417789734367,0.6290216571704705,-1.1669938321020885,1.8809762874564475,1.3326099422829782,0.14396310169703613,1.4339713114526844,1.1382040503326676,-0.8518688165198874,-0.16057580465772314
2003-03-31,-0.9805079266539474,-1.3081415007895647,0.7245399704689379,-0.5995556047513204,-0.3011030854269297,-0.1361819950384831,-0.14848726090871098,-0.7619508269932393,0.5872957436616439,0.8176216444290779,-0.7583521980694313,0.5477888414904023,0.8316787824888483,-0.496901158971227,0.04272574262643606
2003-04-30,0.09015999561317548,-0.514325589207399,0.5195430140245226,-0.6337505572957844,-0.36276320427736314,-0.9992985569023933,-2.1284395124784643,-0.6964672230249204,0.6160489638149648,0.7719512010202826,-0.7230043519756658,0.3674774541623827,0.6270928045277225,-1.2355580786790317,0.05229821860034924
2003-05-31,0.10596157974403954,-0.7169251197481097,1.0917615035559127,-0.6473418935729849,-0.5404823482025876,-0.8919899104037209,-0.8112807052039556,-0.6446987838907843,0.6902233367658932,0.7458618348286818,-0.5847349038212655,1.0297037741788067,0.9780838606286494,-1.5184791847998143,0.016842104981694403
