SYNG IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2019-07-31,-2.4283908578081483,-0.658761558093851,-0.6152913426693187,2.327072301427845,1.0795322021827873,-0.2784095384812315,-0.730103190041454,1.0282836400678137,-1.4248316761561501,-0.9312535145627406,-1.0183201524569345,-0.6574337459527841,-0.587311571794357,0.032287940882639025,0.02519766820772967
2019-08-31,0.28454132839820295,-1.535414362000001,-0.36239544552803155,0.8736290665316778,1.0357943608883764,-0.9177840820168927,-1.3171100859475635,0.9210201802092127,-0.8207512189183392,-0.3648023304948225,-0.7410108373435691,-0.495940373332542,-0.324265804464344,-0.18933426831194483,0.0019370466105165596
2019-09-30,-0.2300174825244506,-1.4402931709722095,-0.4696311063611043,0.8507353789941944,0.970423177998501,-1.1154608138801339,-1.4304801440843768,1.412182669403667,-0.6882883214001018,-0.495064514342422,-0.9184924481244342,-0.5679622032171067,-0.4416586944470742,-0.15231807994692342,0.06659253019657548
2019-10-31,1.2147095014910232,0.7463408289960433,0.4326166107368942,-0.5450879461037949,1.2948373303850125,-0.4791822317478931,-0.27637551096815605,-1.4456698858727683,1.0682466606772645,1.86452494774164,0.08634334209747406,-0.07767035797841942,0.42259986419377077,-0.4941721759646013,-0.04473983829558743
2019-11-30,-1.1547876029493114,-0.12848488771422112,0.6126729735768225,0.5543826098186192,0.7386816261238813,-0.2724197457257618,0.45089687339840284,0.8802944579391188,0.022291669429983296,-0.1908110439577985,-0.5297344880443032,0.1138518597358847,0.6646475361501939,-0.3530619933927294,0.010203369267936179
2019-12-31,0.09855807920865893,0.08045532958030255,0.28230934068105495,0.522845270731345,0.8011518779469489,-0.07784855349673009,1.1822498254214047,0.4055376904919088,0.46814766602543467,0.10975067954811106,-0.13301892123975384,-0.10343767294364713,0.3118866724431615,-0.12485786322992626,-0.01923742706442126
2020-01-31,-0.5672994352126272,-1.0953349162939217,-0.3001376213590956,-0.7277258885168115,-0.5983791384959186,0.866261668181744,0.8736057861554543,1.2315947344976461,-0.01418702835222893,-0.792460868315735,-0.5880845353613222,-0.20459048676343025,-0.26550447984478,0.4633596450054688,-0.04443728901041025
2020-02-29,-1.1096502977361407,-1.0423634411905918,-0.927016754793229,-0.6698825502221908,-0.26013009718990576,-0.5846288289477672,-0.15705062596540348,3.322897184631715,-2.114354021740313,-2.643508330011634,-1.4014269887943087,-0.8092960201609186,-0.9131420557637292,0.10348547276007088,-0.22385119177914617
2020-03-31,-5.258843291156598,-4.517025815885612,-2.788141288583786,3.3511857773145883,4.175204953934473,1.1731608959269522,0.7097221659983711,8.323102440971402,-8.186978040433532,-8.072395324026644,-4.957334135502064,-1.530692422804275,-3.9967558289944187,-0.7965178426738672,0.2935983282263198
2020-04-30,4.8397518234028505,0.3648098651772739,-0.38181107982726603,8.650732694946507,7.220075657673627,1.3380364340111568,0.23345040888266214,1.0826551053013826,-0.09626271185319726,0.21066450459660013,1.091440026761778,-0.7121223665883281,-0.21313415556732923,0.4838874131760958,0.10315379826324961
