SUNTV IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-08-31,1.0613712751656585,1.4858406839744327,0.06211985273483703,1.5086045002394157,1.8161506212005945,-0.4670242884719073,-0.03708031767870961,-0.4694119289809719,-0.16359860027997664,-0.17350274102994345,0.6377765607296564,-0.12369829639404417,0.4149716211607592,0.1873879726337797,0.18326742728022785
2012-09-30,1.7947335349475069,1.1741880979568942,1.6620465492367194,1.0468551880403985,2.153621265816155,-0.6489975852817915,-0.7492709696896781,-1.0056483836812318,0.2644122088998567,0.5379707399733574,2.129978602043684,0.48130281260055924,2.027122266446338,-1.061968449703253,-0.05824598903409188
2012-10-31,-0.34958102921652695,1.6297109721772132,1.0272604391490088,0.3276080297857881,1.9061098670433234,0.31237280346926505,-0.4513650615221384,-0.9840850556613011,0.3063183111784623,0.467964458321226,1.257647909261273,0.34174838797383694,1.323170477883879,0.7804936519483753,0.21625684950717608
2012-11-30,1.9538394064657518,2.20860121311138,1.9734476405804553,0.7151948409534508,1.226463760714322,0.7116337063327649,0.28274827430431054,-1.6417105831924357,1.1051764998626903,1.5058728580467569,2.388219059773024,0.867330738779997,1.824945897804874,2.403229449174202,0.04379213895792619
2012-12-31,0.40872078803828105,1.2497673633452577,1.997605022858023,0.48718693586169765,0.6917719124201905,-0.05814196564570628,0.15997641727009665,-1.8410533204451438,1.6412015813289242,1.8546560302492672,1.931344048357037,1.2027708515965188,1.7187415558013415,0.3762534614445402,0.10017264970482033
2013-01-31,0.8455764351123266,1.9589884255626766,1.9513018061978804,-0.3643801505432414,-0.4411814275404092,-0.34849032061861973,-0.2972836857292914,-2.124563546603138,2.734725008225873,2.331454383279077,1.7937827010875824,2.124633705875141,1.5183296131076571,-0.33418744260091754,-0.13847596595409864
2013-02-28,-1.056292744458265,0.11212618814341714,1.18033215452142,0.19675656181965304,0.6613662214972009,0.35955303376277603,-0.2345780374759627,-1.7409906781102207,1.9307321819726737,1.5376304458407404,0.2683833726036671,1.095942001914174,1.1201234020871425,0.8609728229390632,-0.05128689231840182
2013-03-31,-0.4073378949951575,-0.3758542058285018,1.0231785536435836,0.12569268528012054,0.3136317872546426,0.23038250175906244,-0.01400943039131681,-1.4341799441226462,1.0571062412061643,1.2969461601592382,-0.2138040573968288,1.0292750582108687,1.046138926853158,0.4177745106366832,0.06541841560701046
2013-04-30,0.5665962616219349,-0.5564948270396356,1.4426903764518957,-0.15197804737913528,0.12834677064638514,0.4099217819397888,0.15150999141929195,-1.4573332001766675,1.5216675399572261,1.5654008772573484,-0.03223419811894478,1.421074048577286,1.3160234780092503,1.0625263280087738,-0.0015603435920975408
2013-05-31,-0.004770932096184181,0.08917409276503405,2.080042704558743,-0.8263820222283329,-0.9866658629718026,-1.3657995428353467,-0.4151550668677945,-1.2971806252720601,1.4648303575410395,1.4417727157966107,-0.08148833564196238,2.6598695564927874,1.8017074126897785,-3.120472090214086,-0.09216797455888073
2013-06-30,-0.7604565430688706,-0.11476074506687742,0.6790484814085821,-0.4623848447606857,-0.8105864855600847,0.6858475538701231,-0.06267741007015099,-0.9413000283906254,0.8155253776543255,0.9524463778114363,-0.5686439122712004,0.8541713192736407,0.7842986713411346,0.7660166754189747,0.06439856139635049
2013-07-31,0.48989673719346594,-0.17052183124443984,1.2869504554983877,-0.5147086299580661,-1.0591124120010096,-2.054609348742872,-0.6002821400523504,-0.9881740980378905,1.132749822548117,1.0807851629331187,-0.016671962391799234,1.6621804386043058,1.219634878908002,-2.9293179292751423,-0.037626332143571785
2013-08-31,-0.3830813037196906,-0.41758893829948784,0.7313833124364872,-0.5634791353582228,-1.6013547547144988,-1.7072494054132787,-0.03316286836904742,-0.7730521961957668,0.8001362224184219,0.8075332332077363,-0.26612379731810853,1.253010008454333,0.792378873572212,-1.5032585354882095,0.00842809228445996
2013-09-30,-0.01880579941166161,0.05967036346541179,0.16266073652124297,-1.1277619493819702,-1.6453406854508303,-2.0098597830863962,-0.6869469510373428,-0.6944107583989948,0.7260588822785629,0.7221443005281658,-0.27710046327085047,0.4043931319087606,0.313555619693089,-0.650501836215835,0.06629340210121565
2013-10-31,0.4099558432145364,-0.031647557993082547,0.4697803083098512,-1.0398776132153977,-1.575313016146538,-2.232215775577852,-0.6415274062252525,-0.815194546896023,1.091519417472194,0.8856543858295581,0.12895460146050491,0.94168402888854,0.5142213550786998,-1.7072496391757805,-0.1271087847359571
2013-11-30,-1.3768834188793488,-0.681031620568011,-0.5459703683254038,-0.13172435183829417,-0.9116370213921952,-0.5110934746141238,0.11193521645759988,-0.17938196153274644,0.016327274315066156,0.16810247209625978,-0.8919795101020069,-0.5607703448319685,-0.33514444508850066,0.2892656557017447,0.027457409295943893
2013-12-31,0.12182822284624516,-0.5906110338762953,-0.6547731008577068,-0.009097492614693989,-1.0338034040013162,-0.72831504321432,0.09850182373815768,-0.1677187380207663,0.12271690417021022,0.18487475510164422,-0.675001855020024,-0.6832341816012353,-0.45570782035475227,0.4012858116209395,-0.05346845820921023
2014-01-31,-0.604887456273284,-1.3358188561283866,-1.0958935221519241,-0.5239722340567696,-1.0851333700135868,-1.2498617403047303,0.1753895990522638,0.30017402232499657,-0.36677402263810516,-0.23415830515103583,-0.9536750887873984,-1.2400502316628175,-0.9363162775938016,1.125795241467781,0.02763135712625567
2014-02-28,0.1881122056629543,-0.21417964797054653,-0.7359282056549293,-1.1513043571958679,-0.9554258749417769,-0.7523153060506611,-0.4673882402690176,0.2619476726962673,-0.17111448056199563,-0.1601430757361831,-0.5756855362365296,-0.6859201972485925,-0.5936060030800115,0.38456085146118596,0.08070669076636248
2014-03-31,0.6675375977460918,0.17825211849255881,-0.38785479144914853,-0.7486923206470937,-0.6479444755569725,-0.924379001795117,-0.5664187395313305,0.19154841534612033,-0.702618152865335,0.24386765116725326,0.17353978834469197,-0.2299232138491965,-0.2646288452021135,-0.010449937231472337,-0.06624086122772747
2014-04-30,-0.7028046122420085,0.10776180574530762,-0.8437001437132573,-0.6185005063887725,-0.7609324358551607,-1.3317333073849031,-0.7417611083532054,0.8441592840928639,-1.345170993513881,-0.3385878963498491,-0.2507431922936278,-0.7926702158483973,-0.7266324156911753,0.6038660404011691,0.09446359331123898
2014-05-31,0.7493122187298978,0.526519167346054,-0.6156652778149198,-0.3727446178423312,-1.0736813790879618,-0.24994410082670068,-0.12203141767876752,0.22417550977254597,-0.7326270950087685,0.2737676031132156,0.44736207432046116,-0.5625606418102913,-0.5025547809175506,0.13564727942655588,0.10488853496396644
2014-06-30,0.7875043458750637,0.6404417695689804,0.03191609709193377,-0.2414160639481926,-0.7788247090340585,0.42622960923622644,0.4607770021106461,-0.691865281351492,0.2926891171119947,1.1849974596539006,1.149701025816181,0.3006974397883912,0.016495026173159986,0.22453315499233484,-0.0774405111130586
2014-07-31,-0.9895635631979133,0.5129461449367277,-0.5877636417032114,-0.016045248408314457,-0.5593669379836126,1.1029678522860886,1.6834112821371083,0.4115132535431651,-0.9138901471392831,0.21864223004483,-0.000736703128172341,-0.47693931044965626,-0.5432912819492073,0.2316876970092611,-0.18730156448993562
2014-08-31,-2.2352365500814435,-1.6329317038430633,-1.1852414592269014,1.377024369106212,0.5388631031201631,2.1308148425774114,1.2313768063423542,5.233469338151819,-3.258647130786579,-3.672833957291572,-1.6997220189520232,-1.0026557778440073,-1.241643251807048,-0.38451614192799555,-0.04070961204115687
2014-09-30,-0.48592566703369167,-2.529848732350465,-1.3223768568143957,-0.6130530078375341,0.37189504679672075,2.642853397539878,1.367603121040194,3.9837694592448756,-2.745328919348708,-3.766130620819851,-1.655185528509803,-1.1402842513050822,-1.4341295399060687,-0.9000697799441194,-0.03490650767228276
2014-10-31,-0.35945706958489865,-1.8773938762759994,-1.512818142478539,-0.21378997857505974,0.4498601458112838,-0.31642914025905167,-0.5971711091164442,3.174910122023293,-2.298910579938621,-3.369569495182404,-1.6314641755451547,-1.3122377025312761,-1.737052423392167,0.4983687086897284,-0.01714195321865031
2014-11-30,-0.18069432008850225,-0.6225725782457581,-1.0638283210284702,-2.727154867448772,0.04491705720458912,-0.43821271195181183,-1.2696349116328869,2.3812327075716295,-1.885386033172064,-2.5695932984770047,-1.2970157481032634,-1.0180998867936828,-1.1603640956148473,0.40917766220883833,0.1713582519966851
2014-12-31,2.2486208397076726,0.9143415266249151,-0.507794553570628,0.949114607419988,1.0590172722921434,2.8745618919616867,0.9665698242919952,0.5513453670553041,-0.6140603609174703,-0.5361917497374923,0.6544943164351883,-0.48629007168500954,-0.4463647142963407,0.18487071714994754,0.06711885063952773
2015-01-31,0.8145979101886195,1.702666483629449,0.02880368949044329,0.3455961786306751,1.302403794237276,1.4676511560088201,2.253226780110146,-0.10394442614733587,-0.0025691002987113646,0.27170485552310963,1.7175463335889307,-0.09080535415598928,0.10408652492220376,0.88824703492982,0.005140770195382353
2015-02-28,0.12995952396229157,2.120707431653317,0.00016886288489525398,-0.024430693055827943,-0.39115558479591617,-0.06449349877287702,0.7593286390850643,-0.2328968417085475,0.2242775688071825,0.3908778052890889,1.6718951761973477,0.03608948784020223,0.05703923713686422,0.052190153008014675,0.07591146200240237
2015-03-31,0.9267495951807145,1.1713405143459041,0.015125038735520593,-1.6049469815512403,-0.5581150454783219,-0.6579366500538063,-2.877097721475143,-0.5329104563566089,0.32151922595861987,1.138138043455988,1.9290099738306243,0.05666625978724145,0.05634604825004664,-0.17956160122449083,-0.24135753509627278
2015-04-30,-2.9794699906338886,-1.1484232606317613,-0.6677734314938136,3.1172202823241135,2.6726497555194264,0.5170977283623938,-0.5054054520284769,1.6086807089765964,-1.8069163511214867,-1.3323108759095053,-1.037041756921977,-0.5602375872995401,-0.6911346256156853,0.10667182218723888,0.08845084751312608
2015-05-31,1.0040270733274321,-0.530472227066577,-0.6276720737721293,3.1882294471985073,2.5613654863253923,-0.7057244720327095,-0.6604147209669775,0.5422592248827167,-0.7634629741583342,-0.282019430674913,-0.3557401553994637,-0.5162223272406005,-0.6196177648668565,0.6127181961170175,-0.29438521979437104
2015-06-30,-2.9736526294501577,-3.1285010801868527,-2.1967706392003765,3.0946790012855216,3.4068375056810236,2.7885292941498183,4.89465868005797,2.674453015296282,-2.427314091067322,-2.6658267197312018,-2.582896215543881,-1.1426158452756114,-3.102323289193377,-5.043119789720882,0.17581073178167603
2015-07-31,1.6627763339123958,-0.03763342003267767,-1.0543660078382386,3.4370913036505617,3.33889352352725,1.4372687268571367,1.9457007249405174,0.7619715870477172,-0.8668897262805626,-0.8130872377205347,-0.6316023135792276,-0.5788044602327158,-1.1140394710553476,-0.8605399346826968,0.017657904355453013
2015-08-31,0.213582471107055,-0.46067607538586464,-0.005192426921946935,2.498737125816239,2.6561034433428987,1.1000142692963955,2.735996785361702,0.4993010639711333,-0.5487521479869364,-0.5623464470668754,-0.17082406302114145,-0.0770902432165001,0.06917912725445576,0.14407869719596805,0.04687133823550959
2015-09-30,0.44078670788905805,1.5832898634977286,0.680304395141259,-0.36298528540770725,2.174296659483335,0.24742523847796197,-1.01863257856638,0.07665968183328209,-0.06340194802363831,-0.12564823765358502,0.6399798287585536,0.3052802454528657,0.7600082704475699,0.3203823094993365,0.09953985057775036
2015-10-31,0.8683865274456913,1.0273773704086653,1.7310146146385004,-1.0861891177485214,1.3237513141731159,-0.3754766394844525,-1.504199212551334,-0.6731349159652705,0.9011061355521626,0.7107541607898425,1.3660557167696998,0.940385258785769,1.66626560954328,-0.0667196350402857,0.01599834146843361
2015-11-30,0.1531306982767931,0.9683063020353309,2.0943278826726046,-1.0589886528070254,1.1402328655235017,-0.6057020253896732,-1.6868506083476398,-0.8226498606870927,1.2214878344616185,0.8296571628557156,1.3376268436077203,1.4380916665022434,1.9135354818522166,-0.3881958085598084,0.05582115584631653
2015-12-31,0.44626301580778577,0.9513691859691309,0.9633674890308896,-1.0048731154530173,-1.26392232819922,-0.5690362466206075,-0.9749101793620034,-1.1697309158175704,1.841198074467102,1.1790673516931818,1.1293421886679844,1.5672085817407004,0.8975403357941291,-0.04883589474683172,-0.11731410247076805
2016-01-31,-1.0394767153947535,-0.27664658891526533,-0.2972537056283051,-0.187806727888139,-0.9382752774609979,-0.5850133431145067,-0.3157922479759126,-0.38981414280850224,0.6092238264794146,0.23633363678692948,-0.1616408725320553,-0.5277238485980933,-0.19668880432925698,0.34274167419333634,-0.16755766368175756
2016-02-29,-1.419477683587943,-1.3064702655505556,-1.3240819234851438,0.214874335398889,-0.2029290265719466,-0.7109398796276702,-0.24051149227073912,0.7392432293281939,-0.7078756994720373,-0.9284193139296063,-1.4021432797832705,-1.5006099895242546,-1.3744233644621906,0.7905385433216258,0.16293200288652462
2016-03-31,1.3597024358734593,-0.6471258288663042,-0.799859176769747,1.1346041780642842,0.2509656799057585,-0.8341316778200604,-0.4562121700335543,0.4543553840221454,0.7413900343643824,0.30842431410084886,-0.15450554851157214,-0.7847185534002683,-0.7765275230359037,0.6780352052624659,-0.013335308963348535
2016-04-30,-0.08397841937979247,-0.05991460629994733,0.6331641873667134,0.8465120116893363,0.014613413686586134,-1.0269914838148497,-1.202690167782696,0.4228797639941706,0.6340458295407378,0.23427622593051275,-0.15483907141998127,0.5461046064864805,0.7544259128563042,-0.057956236689560015,0.006689883125112986
2016-05-31,0.055723924265179386,0.8667858064200814,0.05714345791363651,-0.2805661220590199,-0.037057300799817464,-0.11537218054210563,0.892186894820025,0.261756313720827,0.7261706217908402,0.3174369570713239,0.006785928974702669,-0.025302575797206555,0.13634728433003349,0.2490565338416584,-0.02977618818313144
2016-06-30,-0.204883841726726,-0.15281122578611636,1.9396677788825223,-1.4956677407141437,-0.21426598854855308,-0.6842167768344378,0.28475400237968435,0.3816087721804678,0.5058801652235999,0.18714922085598462,0.019992041312885803,1.8986616272001182,2.204263643781988,-0.3067768338085368,0.21000639217798747
2016-07-31,1.7792230112286356,1.0583251278359462,2.1244955843624163,0.25828586955671085,0.35492211847419414,0.12633568778520401,1.6658207213126492,-1.3743052435109997,3.14865628760894,1.9528585354535046,1.757726083063536,1.8565765621165577,1.896573346665213,0.8276156117791577,0.050803196580952996
2016-08-31,0.3719873801175104,1.2599065176737483,2.137061354498507,0.135275302607325,-0.7371876045411313,0.8618971482233371,-0.06640077365884958,-1.6513135115317032,2.871212680108227,1.9499643888479086,1.471605520051639,2.6638861181019644,1.8405396814372852,2.118191218286709,0.06702933055053398
2016-09-30,0.4411447085767494,1.6492003887071913,2.0144172370394657,-0.35992955901976037,-1.0268756046436531,0.2671925615912161,0.3496303891809482,-1.8087240967639553,2.690317390424044,1.884994481706682,1.488077471866559,2.763743336072062,1.6501909382804882,0.9756480183209418,0.08369829639097841
2016-10-31,0.5394187511264794,0.8737766754917854,1.6745069984685657,-1.4299710350444539,-1.109691529644715,0.2778682470017314,-0.24966141363856548,-1.9236952220334707,2.5278908367063444,1.8464591447963568,1.5171412639539685,2.319680610506479,1.2819373872517015,0.7685850499118493,-0.15412033587859789
2016-11-30,-1.4133331758869467,-0.2884199795670461,0.49776251223816276,0.33570676460027465,-0.04854491859012723,-0.10113251931888151,-0.5400040608120632,-0.8904305697102567,1.070537201405357,0.8105286232236311,-0.25137083051509757,0.33777603120025124,0.5008476726058817,0.14010972556940704,0.044858018924176665
2016-12-31,0.2235439020150462,-0.4315199728885993,0.38400530764526797,0.19794855432420697,-0.19708099090791148,2.0026748573838424,0.8367422191085082,-1.0557872996442201,1.1814478196004556,0.8883623859410699,-0.3075510074409395,0.25606553183847913,0.3661483637704396,1.4116130091200323,0.07283061031250017
2017-01-31,0.49641786439780466,-0.45723481965652746,1.5170279470528525,0.13204784779014486,-0.9001578356008062,-0.24343143086676453,-0.100021142719189,-1.3292028603935893,1.4061937408410181,1.0587536872037653,0.09965466778896732,1.8714812397555212,1.2101203549890607,0.032426902535929315,0.29763988136618696
2017-02-28,2.288206717493381,2.0719735959421355,5.203502930009115,0.33669796776116895,0.5044679392164974,1.858616122611821,1.1956966639854796,-2.1517013667557836,2.36496236315183,1.8455696483652042,2.3073215280914217,3.737876562792425,3.018104748908132,9.239273254130389,0.10309350598034014
2017-03-31,0.5784480652759321,2.213188940783724,3.012056148238788,0.05368245461978678,0.46614290353657434,-0.6767007025635988,-1.1306182237829692,-1.643828584159045,1.4867731460094622,1.577782503567848,2.2375207576672524,2.480460781979863,2.2376615999735034,-0.9458549479069973,0.15341864514492826
2017-04-30,0.9304464390359278,2.3405765435748305,3.477744538903131,-0.32642176657792416,0.5052990689505115,-0.7101590528948795,-0.1517754793285097,-1.6140366670002266,1.5776104747631738,1.4792168549363975,2.522062151831307,2.9633713512684983,2.3191619520880784,-1.1832249087809266,-0.14416543966444514
2017-05-31,-1.4326501402190812,0.10595779870742184,1.9547378242934441,0.6310783760262421,0.4078472182870859,-0.38279760010479397,-1.071656099439343,-1.0430515285503437,0.77636430261067,0.8131632764098987,0.3519537546587939,1.7674444427543354,1.7134252636631804,-0.3044382536441119,0.02279583348588094
2017-06-30,-0.06126942708172526,-0.28195776699213265,1.9728076397002468,0.49804197402737027,0.44747188441372526,-1.0259936776355736,-0.27098025371536577,-0.9357133629445872,0.6795179023162036,0.6801488123946557,-0.04856700646859457,1.7911857689605732,1.7053426096558124,-1.5530755377575085,-0.04516189394712711
2017-07-31,-0.7792632614958135,-1.4436191411376724,0.7569524637640357,-0.5277150701495108,0.7499955628030069,-1.2345996743641483,-0.7336221178714838,-0.6997369844780446,0.37775090031848013,0.40065138316152543,-0.8794770210733224,0.5476538844004495,0.7131334759081762,-1.240206918858369,-0.1137465338545222
2017-08-31,-1.3220099924703803,-1.2197759290304189,0.14737076288594234,-0.7633174162611244,-0.24132452209606786,-0.7138788075469396,-0.4681580543569313,-0.26519497156891264,-0.12093333564471108,-0.05196188552884951,-1.6568878293327465,0.2712825642120148,0.2095244183250881,-0.4869313769359987,0.09001616719781799
2017-09-30,0.5190144151512928,-0.8722402741448724,0.17817507858616718,0.04654526358177964,-0.2383314211300031,0.41329249461117007,1.1379429452182785,-0.3883941724039016,0.06457530057725992,0.040389776212281146,-0.9463061039113125,0.3364183701993317,0.13889895861987114,0.2420345652928918,0.11684214743231612
2017-10-31,0.729971092553168,-0.0135137071299731,0.24903455860827517,0.5221525889977358,-0.49454593444058925,-0.8492758764571482,0.36729376750334036,-0.5392184689857206,0.3676866534762984,0.19752356890792366,0.02730850624303391,0.5525633000873799,0.07778573683004612,-0.7094494808596745,0.015179018042825019
2017-11-30,-0.14345739218953443,0.6321270750828774,0.8337448207093207,-1.2155553362731641,-1.248518865486568,-0.5954586615135484,0.08304401202426481,-0.4422672432035296,0.26729359248249246,0.08398471293536675,0.040898900057857436,1.94248570676265,0.6151499694272045,-0.7538794438403487,0.12982311099588978
2017-12-31,0.8314087330654062,0.8099318363124351,1.1201369564425074,-1.0090750724422,-0.683186096056393,0.2930820011297968,-0.25544404281623295,-0.5704839917035628,0.6151415660917209,0.27099971702008807,0.8095254146042985,1.840212081801939,0.6564758802477362,0.35681150896329733,0.034005907522480894
2018-01-31,-0.009202587528185393,0.38423268757870327,0.869824785941538,-1.0889096768372526,-1.1373244422257849,-0.7670574479109347,-0.07333704147002945,-0.49576052713569757,0.5357572448305035,0.2030856373895474,0.6641512206742828,1.6447599589830948,0.41333946218315915,-0.9856675601350263,-0.09904616200772703
2018-02-28,-1.2239837242347922,-0.212354230503661,-0.5537435471904798,0.20859008314831054,-1.4530068741589153,-0.3001164363066774,0.048758178545581496,-0.19382121502706887,-0.05496219002128563,-0.20976176946993796,-0.4808794257806422,-0.32311701747926974,-0.7053568798061002,-0.10537280802319218,-0.08922825954941868
2018-03-31,-1.212621951871227,-1.4219302529534719,-1.1501132288315958,-0.7403864638370468,-0.8115564176604211,0.14988086949588011,-0.5007362492337586,0.4089870052118782,-1.3386906602737867,-0.791455289159934,-1.3299329096965125,-1.2246385495059888,-1.316514581945392,0.04459285471975813,0.036106676146394776
2018-04-30,0.021309571558032703,-1.3906805534807827,-1.4852275234629828,-0.6478489917847111,-1.2414291636795671,0.11093248787370297,0.616255330596378,0.4749894532819759,-1.3041669906637974,-0.8142737638348613,-1.066842440814803,-1.6790208657504275,-1.7819923777134357,0.024773253892049565,0.04206695690054162
2018-05-31,0.05690544312084772,-0.6206254750823342,-1.0016966690804947,-0.6164086648667679,-1.091247798499671,1.2731243807247252,0.5788888768080445,0.5338873673207487,-1.2457921121994966,-0.8245758781443107,-0.8161147447415517,-0.9705112670281705,-1.211211940271695,0.2928331079729339,-0.15952326712412612
2018-06-30,-1.7945692204439314,-0.9290211817107791,-1.4861426663995172,0.4605170157748689,-1.0217983323681967,0.7628384401362092,0.2639143512580349,1.7374623016461517,-2.326683520773624,-1.8779202198791844,-1.6198010463721884,-1.6854528802563176,-1.7766420573625779,-0.030285388771567202,-0.01286522311581681
2018-07-31,-0.38534190255643397,-1.1525022943484977,-1.3325693566842127,0.09465386542938871,-1.1927150282788692,-0.1483063420355119,-0.03972638845210529,2.5170662886107626,-2.4437997512571483,-2.222073745744779,-1.3008438890084835,-1.472291164398948,-1.5177567345486083,0.012245160513849343,-0.007929843308669427
2018-08-31,-0.2774835872510278,-1.3027674309363764,-1.0189411903957966,-0.3977633473737593,-1.222968477477541,0.63433316647796,-0.09671691624160644,2.4340014693404073,-2.1999278249046776,-2.094272812320978,-1.0427269103922432,-1.0003119373864195,-1.0902226223869675,0.13107632311441494,-0.22104122086526015
2018-09-30,-2.1923543308081994,-1.4805429944617525,-1.6090841083808736,0.6789465252412686,0.05556730628633489,0.5303574299403923,-0.12946879026004376,4.12715396428275,-2.7995216984362483,-3.3218156729143455,-1.9373011362882009,-1.7891182188912795,-1.9469390919214757,-0.1317336716202557,0.0577235324733862
2018-10-31,0.41332208757653865,-1.0283012265266112,-1.574173459350052,1.3312091168549012,0.16961877937764744,-0.28373816032974153,0.014474009017958402,2.5287765113164196,-2.0872991427088743,-2.4121106399829846,-1.1674633114156627,-1.7011732878729815,-1.8357189760447277,0.0979977745993695,-0.09537933317500305
