ICICIGI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-03-31,-0.32657430634081464,-1.655123795575586,-0.9395264999211878,-0.7969317956411734,-1.0049602126068473,-0.9733007917027255,-0.3157652969014115,1.4758133339385235,-0.3210906020886726,-1.471382999325483,-0.9878083645331317,-1.3269594075095918,-1.3104722723911526,0.8015197018186062,0.008982444682519197
2023-04-30,0.362845156821166,-0.21745680277760515,-0.6594580226087854,-1.267260401967971,-1.0000053877667805,-0.5251298312305095,-0.8886042907006099,1.1198969881451175,-0.04135849186877607,-1.1396604351467152,-0.5186790280968019,-0.9523894372663736,-0.9173601883898371,0.165495257044454,0.09111882355135167
2023-05-31,1.7492413286084099,1.432366217565598,-0.060667762471104905,0.1726766508370536,-0.02304712169310729,1.0489034243967046,2.6015251976500493,0.5632978768989052,0.64248762357882,-0.35848351644448123,1.2898011830412506,-0.04536073153402189,-0.02143206100091077,-0.7066680583119053,0.12869248971514927
2023-06-30,2.247232370349378,3.4909236559766357,1.616135604232674,0.1094815189830083,1.3609145474118385,0.098021995188553,0.7603748085926072,0.0656882484250801,1.4478392054936033,0.6761982594901917,3.5639545108121173,1.2631558867136974,2.0102014126881924,-0.15049870394553252,0.030076077831552597
2023-07-31,0.5524070766414042,3.113482325866463,1.2578358678022439,-0.317445354921605,0.22569232708502024,-0.3825882067869949,0.0949070056209834,-0.16963363686577038,1.9668826856090238,0.9954246946258893,2.89659299675106,1.1699355696036917,1.4664681433938642,-0.5651136503011354,-0.053213501827570696
2023-08-31,-0.7737408178051172,1.1828872966852626,0.53202769077561,1.1321277756056871,0.5745540386381446,-0.6570994751022188,-1.0932925187212532,-0.04060112991959325,1.450305097457549,0.6473590011279267,1.1557972361654363,0.5107963298140651,0.6560393724192211,-0.3657104830698705,-0.0031640167442201095
2023-09-30,0.07691089490547773,-0.08715354970766805,1.4714666551074682,-0.577048004899565,0.28785695252660465,-0.6852846391953936,-0.6033676035715964,-0.2050803348139527,1.4128043950275393,0.7810507438070853,0.6495595790134931,1.4178591676083279,1.6225398397174804,-0.812188398472237,0.04789705604853895
2023-10-31,0.8767180540436821,0.09754641442946224,1.8339622386013357,-0.2453009777752084,0.18741469752417383,-1.0383814156864128,-0.7292729975055373,-0.6340372630495257,2.154126798002065,1.4424373510709914,0.8040101505807017,1.8509053459096976,1.8418558735129957,-1.3168088072316086,0.07446146497837948
2023-11-30,1.2243552196283032,1.3132183525249619,2.2193098794914854,-0.5905948129399673,0.03481642999518247,0.15677565459818868,0.25347366651889697,-1.2265691426573462,3.2166014035380392,2.2576227234771387,1.293929498473444,2.2921252938759635,2.0258415065023985,-0.23917660474585412,-0.04131479610719345
2023-12-31,-0.6541386149529248,0.8469985594206549,1.469098361387702,0.12174463593251404,-0.7491057920578686,-1.2161895168211174,-0.5576816300515745,-0.773968162217757,1.726046248637925,1.6776665994273838,0.47869326985729743,1.7671170394939897,1.4538269374631063,-1.320119581315553,0.05280261180482355
2024-01-31,0.7990563593197881,0.8232201386040633,2.4831877559374065,0.1043109938538291,-0.5698624730254943,2.497737848763205,1.7939363146713787,-1.3044987128436412,2.4647749592995125,1.9710388543998532,0.9846955421574388,2.8460886618927024,2.3525869024646324,4.190983389340043,0.13398633554538147
2024-02-29,1.973043647914505,1.3184153379795978,3.4740366860313068,1.0306826324352216,-0.08586376873084293,3.1801593524217724,1.8160159957445965,-2.2840918248770388,3.939873394267138,2.4120467603404956,2.2198907257461786,3.422121179072902,2.9274540912952576,8.158515696922041,-0.016047455154564762
2024-03-31,-0.4180893846258106,1.453142680248936,2.8144186761378718,0.45818798976354425,-0.032464943446951076,0.17208379238692617,1.2785973696511879,-1.7515511345212271,2.3311041536656147,1.7255722646759493,1.1361492513956934,2.715855011783708,2.6355761355819465,-0.04580614352307417,0.015404631383013357
2024-04-30,0.08051349370928544,0.9804807761046695,2.3760150157669924,0.595597307620994,-0.02937622846265695,0.5582910160225797,-0.23060212009999578,-1.8794183787499628,2.1540233970196256,1.451894142270682,0.7590707591007441,2.283536825523924,2.2259445685675323,0.6316473282962405,-0.07897399729089835
2024-05-31,-1.34573922755602,-1.04396563425183,1.1246170566786924,-0.6229247167706973,0.8056362943784495,0.5160133004319143,-1.0753543107067445,-1.296386589390507,1.1278120120343078,0.8836305450314084,-0.48413025620640066,0.8978955745981451,1.1797867461489753,0.2666134291051824,0.12406477364259892
2024-06-30,1.6390847072045092,0.26192811867714905,1.0123660664800358,1.4343550834031407,1.3403840902618105,1.9685710290084748,1.1698688680954963,-1.4289505064479953,1.8536641040563127,1.2108747900042973,0.6435635788582245,0.720510056569683,1.0272475317764025,1.7398018976612224,0.11507540367610468
2024-07-31,1.4053711764199308,1.155499015715012,1.3704776914790848,1.797996500684179,1.7136603079234045,0.597778926764952,0.22812856624872552,-1.9916385008014628,2.418429034470197,1.3369663566317265,1.5925287747454044,0.9119529435213396,1.1957691446798997,0.554136297604938,0.06458365658672711
2024-08-31,0.6300898022121124,2.4391290715052127,1.9129543660397035,-1.2497455174546135,0.8606744359014277,0.14830878978436493,0.07097041511563505,-1.981854221494124,2.181227674579785,1.2067339761995515,1.8230792966865013,1.5319957005998406,1.546158386829814,0.09592225413133634,0.015129512552725972
2024-09-30,-0.0866822867766335,1.148617891472004,1.8160856579557425,-0.5000061281733248,0.587343364828622,0.11482802658887213,-0.8347514022394025,-1.449618941822595,1.3568774909874457,0.9780759163476789,1.211539988582688,1.5670819023647062,1.5651009185336635,0.05991622143856346,-0.12580874007323622
2024-10-31,-2.3888307749426785,-0.9628966748076309,0.7453062083693394,1.483646967393809,2.84110217539385,-0.7013265469215098,-0.7063915645302284,-0.6728121326201185,0.45378371451221056,0.4430467578770901,-0.8370579073519789,0.3057133137785106,0.8056840891296958,-1.1355150576621709,-0.02937340727084927
2024-11-30,-0.7041924686968853,-1.7487025099070912,0.19282936428077174,0.403368438612811,1.9207393773374348,-1.4710760990432605,-1.2808388139652203,-0.42469945501378226,0.20024694645794214,0.2296993635444455,-1.51789279166473,-0.01698483366594166,0.27844297517061645,-1.523747637655672,-0.04061277112428848
2024-12-31,-0.8175634672224028,-2.1062317481889368,0.1399465108523932,-0.32827904590857376,1.1126038378357392,-0.9741903105941611,-0.6753398402897598,0.614229486067043,-0.2951418900037954,-0.0016385660740639591,-1.879015923994509,0.0197918274296571,0.39768650559273033,-1.1077839701787973,0.038811864808801465
2025-01-31,0.3232696682303518,-0.6309948988238434,0.018745006913140957,-0.8535877433262632,-0.09563692030353252,-0.28852523033024713,0.2504278125219713,0.4071647253462363,-0.15873363140833727,0.026335826809655908,-1.1499915135005299,0.09321814553834035,0.21783630318339178,-0.5035453294024886,-0.0944792095786568
2025-02-28,-1.6677508774121559,-1.1162181604075294,-1.0748037397060983,0.21504216963045356,-0.45946965979159377,-0.9452894355049617,0.4660527995519342,1.1577786411179911,-0.8001856285371051,-0.45133996780519436,-1.7521566431779432,-0.9554782257383115,-1.057668807219612,-0.2596187001751149,0.05851603127428521
2025-03-31,0.5612769870730113,-0.3792151399787574,-0.8073049541911949,0.8764783305878774,0.17502070960931354,-0.1356408580644823,0.39717746024616846,0.8513478712980499,-0.8253115464503822,-0.38009459021400965,-0.6896377696703204,-0.7077168051480872,-0.7311606609086031,-0.29959894054506586,0.04560180714214034
2025-04-30,0.3335699958493917,-0.3929653167894534,-0.7674386504242497,0.873850698700764,-0.7231388563892981,-0.5618114876257371,-0.38846256654985445,0.7358949167805018,-0.6736377741911087,-0.35069142591347313,-0.1606757679240845,-0.630212656820831,-0.7222956873674525,-0.39884978968069357,-0.000586369589550629
2025-05-31,-0.326996992908437,0.3238329080242346,-0.44745693673380305,-1.6390833008428178,-0.9234366059101796,-0.3096307941916996,0.35376174319400755,0.9445086583774215,-0.8198716318315746,-0.6375807246374068,-0.23225478842881597,-0.25730012678725167,-0.3411922185747634,-0.39176502479280373,0.08422587226289371
2025-06-30,0.9161468249270549,0.5143589847080874,-0.7635679060046529,-1.006866162416429,-0.5957671608730795,1.3050482697334984,0.4397192273697863,0.7664740185362536,-0.4716490004205519,-0.1593299377718616,0.5542723771924052,-0.6664074717672637,-0.7674745396868151,0.24498543078417398,-0.0570834528340521
2025-07-31,-1.0870240636075554,-0.26878547859194746,-1.6527650924148924,0.262449308794619,-0.02486387997922127,-0.29816084679502913,0.04041195701996534,1.360914645503707,-1.0324113248619737,-0.8709223470387084,-0.2251631730263308,-1.640153032524444,-1.909684990007768,-0.2133349395984162,-0.04641623274859764
2025-08-31,-0.8583632607602495,-0.5981066609168597,-2.032220678056793,0.5500099341150371,-0.9885458114375788,-1.9148469093533935,-1.4530203586548245,1.7309812062351881,-1.4319083366423617,-1.4266786107317246,-0.9395997041887939,-2.154455600465105,-2.436755829507954,0.5107262767520399,0.026922846682756706
2025-09-30,0.18466909410089816,-1.043737896599181,-1.8519091927190172,-0.8539768976819208,-1.2003838099351336,0.2838549895385961,-0.6779972337913891,1.6914925659885454,-1.6645423830802129,-1.1999044498785167,-0.6432603195807974,-1.9786425677913098,-2.1594383638655166,-0.3762457610639281,0.053521205500255735
2025-10-31,0.5480770515195352,-0.07626449391366878,-0.9598240403305691,-0.6022358439432655,-1.0455715353958699,1.0752185952933453,0.5181731834224097,1.001314096686349,-1.1758501843000784,-0.6076099204790663,-0.06098426393633227,-0.8709535811548059,-0.9534586158948971,-0.17110393015507167,-0.011704891213722762
2025-11-30,-0.3894876155606262,0.2027678042277871,-0.8421274009063942,-1.4391718250409335,-0.951348817960432,-0.10307566951141743,1.3339330206785573,0.9808851638845333,-1.201699203444621,-0.8366185900990029,-0.31458482414593936,-0.7417500122694065,-0.8074748465646914,-0.3360900263610043,-0.004271989409002548
2025-12-31,-0.23497396234006357,-0.04430231895033137,-0.6382490476752096,-1.2782815902392446,-1.9294014229109053,-1.4917091312881432,-1.071383480557621,0.7013086084201878,-1.3988622475656431,-0.8841423844936234,-0.24849131030591462,-0.3382763995145603,-0.5692815220154777,-0.7561922627545012,-0.07842585127877896
2026-01-31,-1.3493348668708665,-1.1595502501702764,-1.130695415629028,-0.9789475943749787,-1.4390166608706632,0.6639783777014109,-0.2244759385278418,1.2384138557788138,-1.7237489330170483,-2.320808094277744,-1.0980393353169735,-1.134650923448528,-1.2012233406953032,-0.38915464397893595,0.04705357142103741
2026-02-28,0.5574760752347735,-0.5780336029459696,-0.4435084446572376,-0.010599424122179677,-1.3276709174781656,-0.9146968114871606,-0.6244555586317131,0.6817261525706749,-1.1781126100932326,-1.2519173390245104,-0.510955331064256,-0.1810273107365135,-0.32015485163378044,-0.6243620090264782,-0.013181419512365119
