ONGC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-02-29,0.19401082104952327,-1.4172980163748383,0.37741436979260157,1.2829269583060765,2.338588852930011,-0.3111899887844696,-0.9006712340017712,0.02511045317265482,-0.09635754037285849,-0.7962097072137518,-1.3714873352351642,-0.5022041397975452,0.3595168467175928,-0.4734143466869464,-0.036706328353300365
2008-03-31,-0.48577428221347757,-1.9864034274890692,-0.7062142885702972,0.749682441900808,1.9479833897347982,0.3175671972581073,-0.07704908468039773,1.8477416972969116,-1.5682859857952198,-1.209395898571856,-1.6654828817374774,-1.0679644113646058,-0.6432850627043746,-0.13225611669386708,0.052216867273247404
2008-04-30,0.48753124573251166,0.12560828917375924,-0.5306839505519615,-0.8683837749078482,0.31235686597450946,-0.25475063030557027,-1.1763193058188046,1.0314798527320186,-0.983072144022256,-0.6439551960677892,-0.6702968904996146,-0.6911100074909262,-0.4935029774634945,-0.3221458534095173,-0.17733921637896002
2008-05-31,-1.8862979822965515,-1.2716246935795104,-1.9688705320045716,0.5076122979394789,0.7187181995004136,1.3887573965514748,1.6360563341050447,2.772126776290226,-1.9387500766493317,-2.591098110950756,-1.8783730492051476,-1.7834655550010101,-2.4622811838186554,-0.37699984798136205,-0.05972350228781144
2008-06-30,-0.6651691941518374,-1.3450164493145034,-2.020199065433014,0.5301937541393829,0.39503178254411836,2.157315072331316,1.6787528552800783,2.6210829377045406,-1.8505456074892994,-2.9023225216141224,-1.6580190036078932,-1.8649289455283962,-2.570569595707725,-0.7142375731995217,0.20075100062180065
2008-07-31,1.9643803490062546,-0.35407195892693605,-0.5636975545776616,2.0138139563236166,0.8309336095082471,0.8999815396278413,1.5300628637914788,0.7009870907452865,-0.6758722947721675,-0.6995712698003671,0.3110593623466664,-0.7892581489331126,-0.48683983843241885,0.2293343820754439,0.026741150129065597
2008-08-31,0.15503583501401275,0.9826132162029638,0.15794598798376944,0.7252460770621179,0.7960565983215643,-0.39797091223826314,-0.7537844095538726,0.48417915964613517,-0.4728746164277414,-0.49872036537904096,0.5559669603620244,-0.2837432251854339,0.3564602489656156,-0.331345582302736,0.010673455852396459
2008-09-30,0.009553531216549359,1.4067470366072055,-0.5738836442625177,0.17009456471928186,0.7209168704254187,0.19014755261334904,-0.9960888969147571,0.3970007198413933,-0.3713320678468737,-0.4494614864236312,0.5399190808676445,-0.7590406674060364,-0.5333289634987822,-0.006215978619150548,-0.4354393821540863
2008-10-31,-4.186204849932569,-2.7105086758508135,-4.210267398448689,3.0022623206368406,3.0447511967870007,1.2190013476795105,0.3052511499408001,2.8201139564834143,-1.8614770825001201,-4.125616390119729,-2.777631091206441,-2.307818189761193,-6.898041438386148,-2.0113972359111987,0.036191491128656675
2008-11-30,0.31715371937224646,-2.218979689413005,-2.7868199433422425,2.5113314189643896,2.4047795141182884,0.26533605513265623,0.8038485393333783,1.748854630898727,-1.3388007119234568,-2.571937229350337,-1.8596618543175054,-1.8892733775535195,-3.3450205755550764,-0.467583754368108,-0.03924492861554692
2008-12-31,-0.21585680166483767,-2.1830327849427973,-2.570732459213935,1.974528657463483,2.104033741849597,0.6350703362635645,0.49524245068695766,1.4794954340118234,-1.1426628884094177,-2.1746380464609114,-1.7251336778743604,-2.010928531376414,-3.0808108270405614,-1.123971335985184,-0.01833581368518575
2009-01-31,-0.05151836888803651,0.03279839097906366,-1.68579206554615,-1.2038639017929265,1.2488965131097893,-0.5626739031976473,-1.2031672412228198,1.2144008158398574,-0.9470035126291952,-1.8024486626164096,-1.232217134457583,-1.6222783345225806,-1.8938619810002417,0.43329657602036903,0.053594601840678276
2009-02-28,0.4833027858432754,0.14056840664580017,-1.457598304879307,-1.0905567875922213,1.2378866786289604,-1.2878932756100205,-1.2557802268439364,0.7924090394280038,-0.6462831160379505,-1.3495855208502587,-0.2891347311221961,-1.4034485364201792,-1.518744370243521,1.0808967717520486,0.12135589538241245
2009-03-31,0.9250547843354663,0.8779720638819452,-0.9164006677831353,-0.745534279639142,1.4345505261274003,-0.47428070453829824,-0.8274301261501156,0.2735671835872639,-0.6064855146915714,-0.7907605119908734,1.1158470165482364,-0.9404354903168577,-0.7597484418504676,0.12445941919910802,0.10295047703178294
2009-04-30,0.7855281974134071,1.397416566347385,-0.7202840247830004,-1.1750095628977009,-1.4665847937099648,-1.0175842452915274,-0.2372608210213253,-0.07802543672742906,-0.30013637164977414,-0.36475669238516245,1.5480879548079463,-1.6648591316808041,-0.49356674964454766,0.32984611579706274,0.3016683144265208
2009-05-31,2.1864642756127397,2.3960462888865828,1.14917122346005,-0.1004736828541635,-0.2228510387989939,0.7102886041339952,1.5159646763469383,-0.8254662425415706,0.51084044591766,0.6716586812702808,3.2822090726670106,1.0515717928457549,1.0177387801073297,0.8937538877098463,-0.09127481887903656
2009-06-30,-0.6643805998936448,1.2514459020124633,0.9675017120335119,1.032004482815435,-0.014853663116106941,0.00831614385065892,0.17982785571589102,-0.6010043903308652,0.24895098945198196,0.3358669431412066,1.289395799504957,0.7821723522144907,0.9683380231628786,0.13724082486225228,0.08680053848411534
2009-07-31,0.520616303829171,1.1030766965924916,0.45667354894135825,0.9555302336607631,-0.23677707510542845,0.7285357310346227,0.8437507222829683,-0.7579215218824155,0.4958318885116296,0.5840090742143454,1.156097768119253,0.3348645972111908,0.5196148822512205,0.3392080329830177,0.01823386148971694
2009-08-31,0.05297222171188368,-0.04958687080366881,0.4225125058396721,-0.6307477212981953,-0.21349419419985963,-1.4929988317703067,-1.3995836091351987,-0.7437903834779801,0.5275558878332456,0.5816716529502756,0.6622558347706533,0.29863305007878255,0.4899009727864141,-0.6675883636404168,-0.011453129699447472
2009-09-30,-0.16164926424404216,0.24164102611338498,0.31909324504328734,-1.264823496010189,-0.1871660667569701,-1.852452906721134,-1.3287014432211184,-0.6635196891740014,0.4662882022557003,0.48372087310142764,0.17776918996762073,0.18264569378775902,0.41941325062660373,-0.7218805803132409,-0.03490301155924722
2009-10-31,-0.2841142279909483,-0.228691916362882,2.277003949608617,-1.557793171403143,-0.1734674526579687,-2.066709749176861,-2.4227530970635107,-0.6195079580692757,0.4283937683855291,0.41660958105051377,-0.2431964173998374,2.2956056881565248,1.9224383380564867,-3.560286693265976,0.0583299221877364
2009-11-30,0.43730941249779093,-0.02266400528042719,2.2760872817535676,-1.1124726802378626,-2.1259076884762043,-1.6442724606748345,-1.297219540351098,-0.8992927530081875,0.9310680263432757,0.7304570885909083,0.13189265270943526,5.3880389008800345,1.7994156216125212,-2.9737374153139915,-0.018320429634711904
2009-12-31,-0.13652842532011583,-0.001634524809638264,2.162615304608827,-1.0095068980020667,-2.2997023489814548,-1.5703138718620726,-1.582888967119565,-0.9746268376660563,1.1605357324234218,0.75862166636229,-0.041819905129501594,5.158230285989384,1.7845588054464117,-2.7794390704953456,-0.07178726339415477
2010-01-31,-0.4911163203302683,-0.11081556114612204,1.7143234238227252,-0.7235875780504023,-2.082670806613607,-0.9688825797017959,-0.06940366235971102,-0.8944305353738851,1.0440857176634093,0.542642005534572,-0.3634632006576915,3.209061468481505,1.567189522636627,-1.2472492210494186,0.019187580528408212
2010-02-28,0.1105245064943431,-0.3125844917036843,1.3993161858844363,-0.935509701563167,-1.8274480153774992,-1.025226315300059,-0.6083427371230172,-0.9366722207280367,1.2658623709193886,0.5969144209877514,-0.20519577415415158,2.3131454530552933,1.284714217684851,-1.2002243219092548,-0.017055558400599934
2010-03-31,-0.1554982474311902,-0.320808720370701,0.7717876948829248,-0.864670735453143,-1.6300188283554904,-0.49729267084264805,1.0054394617861673,-0.9127509639105819,0.5284898217792189,0.5112201828310758,-0.2556448416488125,1.171296382264537,0.7697427008586062,-0.11066055809306152,-0.040794690393234585
2010-04-30,-0.33801761952723597,-0.22292333767904476,0.2458348440521603,-1.0081427493787674,-1.459121833681892,-0.5879100600165877,-0.16248690596245582,-0.7314110030704623,0.2835097111254516,0.34614966604303554,-0.44832797329630814,0.3418672953624987,0.358329282466553,0.12509251853403,0.10170195414276628
2010-05-31,0.7489738656513154,0.14817806050726123,-0.33184402304871713,-0.4032292086646376,-1.1044155494482581,0.3257578251157377,1.789887131218996,-0.9063498389346055,0.9409850334833614,0.6977009765017024,0.19597541448261477,-0.5220948439962109,-0.1338522820251343,0.5290481184077646,0.12316934153139693
2010-06-30,0.8477042906413406,0.7254849686184838,0.2759458906215401,-0.21867184463391118,-0.7196440240646189,0.9085490800550018,1.2727463010516806,-1.041573388065421,1.7304202181405783,1.0107393469498758,0.8427235577944449,0.0017650029224505312,0.2776782693239222,0.8899727503099389,-0.06256285476669285
2010-07-31,-0.6287463571035363,0.5677153607048079,-0.20388485861891018,-0.04619461684537886,-0.7250737140482622,0.22148164393919198,0.8841835791078206,-0.7860618354231219,1.1218824001006367,0.6491623520810652,0.19696625153532696,-0.4062050589551497,-0.04520288008934228,0.46513098071394465,0.07520239467894049
2010-08-31,0.521532747312418,0.41272174024221153,-0.039303216570606,-0.0653636569139639,-0.630269245983632,0.028078109265161445,-0.7069802616217689,-0.8476000668700794,1.615106341499262,0.8249049109726718,0.492389182328689,-0.27586608733190277,0.05800511675564739,0.40042003452086083,0.048548760953324256
2010-09-30,0.2935943296790264,0.09140566545761535,0.1482792582052505,-0.3525185884979929,-0.6479375481912993,0.794631578172928,-0.6629910967663255,-0.8342588205528314,1.8024647106982696,0.8774535830216079,0.530301932650118,-0.10402697711044816,0.17217374552569178,0.6507776682381183,-0.07394363415610637
2010-10-31,-0.6795010182802456,0.07504615844144776,0.01653439143912154,-0.24920433035771608,-0.4798053824863881,0.17990408583454148,-0.06063157259196757,-0.5911551730712366,1.0227890237185338,0.5516027593483895,-0.18193545873508707,-0.2577558054853475,0.10947339350531488,0.42288452972368445,-0.046090673135657755
2010-11-30,-0.8459031278923401,-0.604999592252283,-0.3676040638657629,-0.39366279881019606,-0.4453784450997991,-0.46873539109217427,-0.2956050090350801,-0.37060999156973073,0.5581570806910565,0.2594204480232997,-0.6364164471241743,-0.5342608164188863,-0.18496443606987728,0.36173703475561375,0.033869430385687425
2010-12-31,0.1071519975709661,-0.8253135983480321,-0.28079324464625616,-0.46675008292975184,-0.727737121841976,0.743473307842734,0.15244348286566325,-0.35941440636594313,0.715655999765371,0.28675981260067135,-0.4585534657454108,-0.3779616786091856,-0.15615549315291222,0.45337101042720857,-0.0895976036023198
2011-01-31,-1.3360558737927588,-1.1895156010710988,-0.4404837380587052,-0.26600979588709606,-0.5565699295482635,0.9511817394371853,0.6528576345521805,0.1950755751297026,-0.3653583947990991,-0.43144347930076127,-1.153714959370362,-0.48742447646285786,-0.30829337752317815,0.42821061081273437,-0.08541028827770165
2011-02-28,-1.2157247092904735,-1.3963649524482835,-0.892578638223352,-0.12001164311015627,-0.6812869550654856,0.864213680544923,1.2184049307089033,1.4348805777974616,-1.7045530810263074,-1.7854233270704225,-1.598811494773232,-0.8213075621651637,-0.7521929701803416,0.37096323327993835,0.07465474285251071
2011-03-31,0.6031463727843539,-1.0602583171516895,-0.658146067745337,0.4043695182563066,-0.4362219732476885,-0.5258804045770037,-0.35670272946869974,3.994087520915019,-2.8982066331981877,-1.4415930421868295,-0.7675927383986082,-0.5703045974822696,-0.567148936786903,0.3305014366198332,0.05509655743938991
2011-04-30,0.4214901347925335,-0.09457014454833738,-0.3278214495626779,0.23391001218792826,-0.2508159452581326,-0.5982812045177925,-0.48450454447534547,3.1430378073860528,-2.2368424156019735,-0.6191464741535421,-0.21202741310605985,-0.3189130164459281,-0.26088351620024874,0.11765052858093984,-0.09089984168619322
2011-05-31,-1.1786942172385093,-0.07159947110848383,-1.2271803102531949,0.2619026148657985,-0.06056652667961942,2.0950074030552632,0.6383186049736862,4.212115535118054,-2.9171682774943934,-3.487273586472366,-0.7407496718195962,-0.9228759691251402,-1.2224539904339657,0.37065030853759795,-0.024528512270007564
2011-06-30,-0.3355000864266497,-0.7516478999741139,-1.6494518068922637,-0.13077905710951684,-0.13465892582246985,1.2366482045604203,0.928848458154801,3.1707566603220307,-2.3329155811761746,-3.4431253296616857,-0.746881054242717,-1.2304405017040436,-1.739918732526825,0.2673245761980138,-0.018381551412080067
2011-07-31,-0.2970437736900674,-1.4126135887318936,-1.3517495984177805,-0.9906793074898815,-0.28943940989186295,-0.5904635300506654,0.18848993518612656,2.4667095101890255,-1.907353355455163,-2.9527492272286686,-0.73512950997525,-1.0958149496538463,-1.4104495037225084,0.8477934232011878,-0.02236523946007914
2011-08-31,-0.30248187027761464,-0.6830881046998553,-1.5488699547162488,-2.951589402726417,-0.5485635978834066,0.1125818136359884,-0.711051203857592,2.0651502784482085,-1.6257629708439365,-2.6474229806299876,-0.9244060398614301,-1.3504529956880305,-1.6727657599732222,0.7618360612694003,0.010597101407224713
2011-09-30,0.24578877859257042,-0.2544756338145302,-1.5249126965750646,-1.8380287341766366,-1.0109094464647752,2.530319998167753,0.6891017009668747,1.5523052466552827,-1.2457592918240252,-1.965260286032168,-0.5155060395520268,-1.5467951518839713,-1.6361007719143552,-0.3953364382550199,0.042489149703972544
2011-10-31,0.7353537564403422,0.48538338149968135,-1.0991007939955455,-1.1257054034165066,-1.1914867076271798,-1.3140731541326494,-0.4714859606052382,0.9999489713364834,-0.8015708886876778,-1.1393158960744454,0.41398510912781794,-1.1399188994384486,-1.109419205859854,1.0876736077595786,-0.04006818182388244
2011-11-30,-0.617968266223383,0.25633228526229657,-1.0086975883768972,-0.7934870949515146,-2.4694220790673547,-1.255069801583499,-0.9120837393766058,1.1071220557305923,-0.868435570504657,-1.49498979950655,-0.0644022041074675,-1.296135281706527,-1.039310869661667,1.0047467447283547,-0.03875520829136886
2011-12-31,-0.5396956912282438,-0.3002487517410048,-1.1751999985502284,-0.5599111986734183,-1.984431271486492,-1.3518974367309917,-2.5606794392870937,1.1611995413019105,-0.8883744039830752,-1.71938120253957,-0.4314900171458163,-1.4713005303065916,-1.2693746554848422,1.2724034850149197,0.07302595833290261
2012-01-31,1.248601838321231,0.06319459627829023,-0.5727094309918297,0.11903065669668433,-0.9598408628826874,-0.8677388542759995,-0.05764272470755544,0.5224498252700556,-0.3568708453890212,-0.6858530793197691,0.5969474326666382,-0.49835575665678095,-0.5233133232704242,0.5106713300566953,0.06030812716782725
2012-02-29,0.9463537438925839,1.1819945271711192,0.19284115882993452,-0.02249255274828131,-0.8015381225386584,1.4377561493369344,1.777537282681276,0.07070795305341523,0.07227088890514018,0.06507387529999058,1.1921700216617557,0.25748101403203566,0.2936947032925152,0.5364752175700187,-0.08857992445025702
2012-03-31,-1.4046134262492969,0.5338847924837264,-0.6096745223871708,1.0575521542955395,0.21098500577988855,0.4464855441543365,1.5832608210755026,1.8216977772477638,-1.0742661934404616,-0.9593304310774954,-0.22018204885893816,-0.3792620550024309,-0.7034802117559383,-0.10849488562563746,0.006296513154857625
2012-04-30,0.10845092023042306,-0.2600470966438739,-0.8579138222083345,0.42291258680534394,-0.023201620923485537,-1.3075979935702013,-0.661348953684245,1.2998513807678989,-0.830001330140711,-0.8303450587131154,-0.07568574491345183,-0.574776272990815,-1.0699062962906882,1.0194885638472682,-0.06440892150767438
2012-05-31,-0.9836489847954206,-1.6640901658986458,-0.6221018943140834,-0.6653042398273228,0.1520806719225795,-0.6019430575930738,-1.6270722920930483,1.265813476416004,-0.8527178612574323,-1.3955895359308113,-0.8999960368244515,-0.3364385774112573,-0.827961040741416,0.3147829919370679,0.11778303565638346
2012-06-30,1.9284474466353188,0.6988334583794226,0.38679686371327326,1.0545004981383839,1.1056182649581798,-0.221290649454273,-0.8065257136615119,0.44069555636749147,-0.2672699008159333,0.11812199852107506,0.6060150434304155,0.4472185682727949,0.6155090843770953,-0.3105824159256785,0.004203894788133034
2012-07-31,0.16265006318283276,0.7984973724352711,0.660300005466173,1.051511537756936,0.7857068790164088,-0.2396079690348303,1.0751502658687346,0.270849988655638,-0.10924864454510069,0.28509496776406,0.7347764682950719,0.6461601591848517,0.9152785526763019,-0.35633420384552633,-0.03614626216366704
2012-08-31,-0.5238206555362945,1.2788629223970078,0.5510148525042227,0.602236265544141,0.5485126646923025,-0.3861856953740609,0.015776707368705838,0.31908761443294503,-0.14524934222451547,-0.06137624118476102,0.3292022586720826,0.5834108392416061,0.7779313270607704,-0.3504151068189647,0.017782557171354983
2012-09-30,0.42578454036088864,0.04469863007335269,0.6494562587559629,-1.4784457460304763,-0.12921234908585102,0.8339890638539775,0.6082850629267726,0.07524482396288477,0.05829563885460139,0.4288704160723926,0.6310615279959183,0.7033965439296129,0.8624467465655336,0.038288293987519845,-0.04495200177330631
2012-10-31,-0.597756571116747,-0.5779632423380461,0.006198794744132183,-1.1132566603452876,0.14877315717166642,-0.3663331043092563,-0.21719366794632894,0.21195910575573162,-0.048974394146444986,-0.3105340167027592,-0.11828484904436394,0.16965999452038302,-0.0037137711156297283,0.013208075509557155,-0.01332865667340288
2012-11-30,-0.0895019279305124,-0.2078357426062561,0.3054590396281646,-1.1253877781999961,-0.27099468360555173,0.3375212735747241,0.6695838257146547,0.13274551328856635,0.030418824889492047,-0.48636469429498674,-0.5147593781373456,0.38460652275545115,0.33897687755273964,-0.14368719239355648,0.011483379777723691
2012-12-31,0.3137426018575635,-0.31479703835546863,0.7796276201234662,-1.1627682421414656,-2.606601576878495,0.3488055363687302,-0.1525064961583999,-0.14540349460130392,0.24004496869360922,-0.027438702294702372,-0.07155922580383749,1.1983181848051885,0.92534432408583,-0.1371793534673397,0.23707195687456734
2013-01-31,4.254505465138712,3.626346129833116,2.5012220436464676,2.9645348449777966,2.870865339627417,3.1330647487461087,2.810209826930526,-3.0082559988292275,4.9400826209275115,7.166163723980794,4.709626883669351,1.3951708548565753,2.4706601472017056,4.032902993369642,-0.0804217848276365
2013-02-28,-1.1724926999667802,2.044509780364157,0.8862650605566014,3.239750546152937,2.7816862803380817,0.4687737319953058,0.4860229915169208,-2.125947237926735,2.468565985973666,2.3528533034961026,1.4524508983957891,0.6721966387378796,0.9357522612535725,-0.1218790118705396,-0.006577549700273093
2013-03-31,-0.17358197882318058,1.6409709962654975,1.5764867879000255,2.673329224219444,2.3462985601989508,0.3833949091588002,0.31962338717132843,-3.4556799207388686,0.6248629568876863,1.827914450479052,0.9500032576272481,0.9870004097739955,1.4792508890032974,-0.047737086767916784,0.04796405920712663
2013-04-30,0.6277968302077163,-0.5955064236970099,1.8676482423286753,-0.07832758419584841,1.8663892689217918,0.08826702209181823,-1.6886578044515672,-3.0830360501424385,1.327133153555419,2.109678956014604,1.1553600448047863,1.1805394369668754,1.6812997071312632,-0.31924729476464414,0.003666365243578053
2013-05-31,0.016490283801426243,0.36952904847563484,2.4572504613211748,-0.8867976702946523,1.635792184755678,0.44147011904817435,0.12912506268588098,-2.471234555727916,1.3476409813526165,1.7284720029976435,0.567942814401132,1.5402947054763743,2.194836143280668,0.2964056153745715,0.009696659410682273
2013-06-30,0.04747358780241715,0.5450000873907879,1.2025169012752241,-0.9351179722355711,1.5158043804054917,0.40127298538162903,0.2287473234223855,-2.09840833827373,1.458863829364145,1.4675442174631936,0.11594578802908918,0.9186509768239576,1.1075984418968385,-0.11133748991500535,-0.13011353569645442
2013-07-31,-2.01003063106801,-1.4787474518219519,0.1166346180080323,0.383898964270286,-0.13296699677817608,0.4635584762399965,0.47759514039342404,-1.170363986821194,-0.4632749920796844,0.1942685185844312,-1.6421040770220394,0.3443208695379031,0.1589530405489919,-0.3744620035884804,-0.15423668283741673
2013-08-31,-2.1254825832907365,-3.278351374876078,-0.703904185123797,0.5650694262962332,0.4973623961840482,1.3600237333285363,0.7310756141437695,-0.18750999762780762,-1.9534096037151363,-1.147148990225152,-3.260288780082996,-0.2562422929108096,-0.7766061995492538,-1.0699733226692902,0.07239066458978417
2013-09-30,0.9261661105552426,-2.0786794755981766,-0.40379200688116246,1.3611770292631842,0.8867150523856643,0.1581790491160062,0.11197973492611303,-0.618457725948216,-0.8221835168565136,-0.5309642007981643,-1.5512669911598445,-0.02465917738450118,-0.38560414243467067,-0.35062562764540184,0.09211304888737684
2013-10-31,1.1193100128791105,0.07901209244063674,0.585137624290174,1.5452992458860584,1.1188215018931604,-0.8837195076110637,-0.7004057670224371,-1.116803926623072,0.31517316347950897,0.21891057786394902,-0.051814559128093095,0.5213198340936357,0.6288073767161888,-1.1162086745126807,0.018219127431327874
