TPW IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-11-30,3.412780730651074,3.1594162159376817,0.4422936906292044,2.288772526136977,4.363870692796979,2.3785476012860896,1.1905041098787932,-1.5788752106048993,2.6531395425381756,2.052949226522544,3.9466276550647086,1.3256662749765804,1.0695026769175853,-1.8580755177971127,-0.04043842784582848
2013-12-31,-0.13556306120667708,2.6355971429230083,-0.6611375311623615,1.7902609356397254,2.9629607077391786,0.45544883861314167,0.30608957402272025,-1.3099511625788631,2.173958962536725,1.7115017357818607,2.435685949699554,0.8006535307561629,0.39720673504212134,-0.8462084023773067,-0.2342512836698214
2014-01-31,-1.3913742037328283,0.7340022528203475,-1.0090095346843055,3.3821797379098886,1.6889943002404681,-0.5463461247809874,-0.6618917348693226,-0.8653577064058268,0.7952545188129496,0.6946353069896646,0.36508423069352014,0.3885167168196959,-0.23957625277755798,0.4945067363369811,-0.12977509641907925
2014-02-28,-0.6130653019278154,-1.188547723856208,-1.3108709234733325,-0.48789421453536275,1.7155957482766815,-0.8091887633693409,-2.31910688467396,-0.5943509285310117,0.20099618384494528,0.2993563000882023,-0.385178274837565,0.33142964562654526,-0.7651674879161119,1.0131639457888306,0.12024617307320098
2014-03-31,1.0147272805394587,-0.5274303073930509,0.009796727658989065,0.6945437798791128,1.5347856686694434,1.2282145062222252,0.24044632401689123,-1.5822903592198907,1.056999373326341,0.9561306794392731,0.05363321645080542,0.9080938922302011,1.6702199946402496,-1.249978216956655,0.10397657973672278
2014-04-30,0.841236894601173,0.6996091612379889,0.4735191379000023,0.02544485840633218,1.289609188655789,0.6653111337893312,0.9443473440230618,-1.3090311835745159,1.804818381447565,1.449322772157879,0.44183370029508773,1.0223872191473053,1.6580300003057487,-0.5118474781696897,0.4096111832548488
2014-05-31,2.6742803642730384,2.5555676459976135,4.333468092027942,0.4605551797176717,1.2608180072939317,1.8385610920935753,2.1165966396337357,-1.1488737816320194,5.0855552090969125,3.1846144383887003,2.847535313444867,2.481734201499313,2.0243334180997965,2.037939072680575,0.017353330244274903
2014-06-30,0.1458254313268124,1.8534409278494985,4.480551058526501,0.922893993068668,1.124004111526385,-0.5404070899001292,-0.7024219394028758,-0.9423639762922202,3.6223641283546657,2.6839637029628065,2.084611447636972,2.7413809581898705,1.9676829541337024,0.2083600967679822,-0.13259345289654617
2014-07-31,-0.684854585738704,0.9748585102693801,4.939303018052196,2.0219717815927334,0.6612189192410952,-0.7780350946800051,-0.730590334505215,-0.7556676366272881,2.091678025724379,1.8372604955064293,0.7483236327069792,3.5157829517423025,2.091435551848492,-0.38384090304913715,-0.04342955792733586
2014-08-31,-0.20522196069055654,-0.3946189654856881,3.0423410722343323,-1.329403523775186,0.3535760061312472,-0.8056220751376292,-1.388372893007685,-0.6147387881440473,1.6631458327868642,1.5192107769970924,0.16753631517098225,2.6924703380933552,1.8100130716974052,-0.4287576307605368,0.015177044975452051
2014-09-30,0.10460561327057316,-0.42112095471602834,2.837216453370372,-1.4424231643592031,0.2878428261913784,-0.2741086992156569,0.04462045507549636,-0.4762767782085929,1.661375228426834,1.4759860842752395,-0.03290368434609908,2.7210389028725266,1.734209976696843,0.9777371955964378,0.19043209916495293
2014-10-31,1.1071711859478133,0.5245351191176841,2.409165422113836,-0.5922854652721977,0.37224123014840127,-0.9780172948128313,-0.25336700146840907,-0.39301282522861886,2.493798931493217,1.921312942116369,0.5287900545104743,2.2580985334695503,1.4680149337526822,-1.1621692418849503,-0.04566719875814108
2014-11-30,-0.26363187555596834,0.49175622440154937,0.6801943942871697,-0.5489578050037973,-1.4522186956968028,-1.0674183523541936,-0.5001833326175724,-0.244071241737259,1.9339039240116564,1.5803669378216993,0.26887941662402626,1.0958770931973716,0.9818365048302534,-0.1422651654968894,0.00886081746813105
2014-12-31,0.05281799947909405,0.4624156319058586,0.7628045830602158,-0.5101137445143336,-1.4257224350042075,-0.5007304990414858,-0.4106957214102683,-0.0746079997050127,1.9193110303473317,1.5093283443697756,0.30272151234163475,1.2162206144203516,0.942548078244182,0.2566541537782705,0.07902430357009534
2015-01-31,0.48543902410480244,0.13774433672557576,1.6758894322985038,-1.4167429674902101,-1.7103664618457988,-0.6322711425645294,0.00975221377365063,0.03191819563099233,2.1513183484039704,1.6143517122786477,0.5413509137767685,3.1303280076064164,1.1571188897690492,-0.292043691082462,-0.014663019310074306
2015-02-28,-0.08693189680637312,0.23187866970452653,1.920904178692099,-1.502197865745124,-1.6592786536554909,-1.2715338356934307,-0.43997944613189593,0.19516350634391721,1.834077720386324,1.4145455593434049,0.2647066714537284,3.3719980126139437,1.1851017728059692,-2.4356597354558094,-0.03425815780799139
2015-03-31,-0.2001200745044355,0.10257600008697834,1.2017856173490078,-1.203969880868422,-1.4489977628423223,-0.9319494144307499,-0.6634675771916313,2.122292659578092,1.2142753347880688,1.1740465420758792,-0.039818436068799964,1.7638789942925863,1.8851659440200301,-0.8187756789556424,0.009432596941689325
2015-04-30,0.013729425819295756,-0.14153743364853438,0.8372185211587064,-1.723875251904088,-2.138291380628378,-1.0716536496822013,-1.195196301101822,1.9046013274309885,1.1312302535621912,1.0730730282992338,-0.027624944595906545,2.6460934333367336,1.412241405129159,-0.7231453841468862,-0.01648892319850473
2015-05-31,-0.13127858954505983,-0.1640743170168278,-0.15841125167437178,-1.593126647710169,-1.9905370108671157,-1.4118076855105006,-0.37704613628829375,1.7908830031497434,0.9356539563864262,0.9101671501953684,-0.14975414479330293,-0.14983441141030293,0.42674165294091854,0.4829193777603133,-0.14842000511827333
2015-06-30,-0.9170855101487363,-0.530289229019832,-0.4607492745679563,-0.6904863712041789,-1.2957314107357143,-1.2364052855326357,-0.8227103068020183,1.990085757216418,0.27680183907308276,0.4571420199789659,-0.738118230056012,-0.6802688007539678,0.10508017691457662,0.9559676323524479,0.04333312470637381
2015-07-31,0.1898891251773996,-0.443366356219178,-0.1938760040896545,-0.5155040503764642,-1.4185545649511004,-0.8832208379261623,0.042699143146257064,1.7854009799734358,0.320621893533078,0.4550622728149457,-0.4744064313680856,-0.25320588727712695,0.3867902370433114,0.5167366201719673,0.05554212126244731
2015-08-31,0.18056483719596214,-0.32198162310512,-0.04775158485467255,-0.2833550304044077,-1.2031925626203528,0.2862453993121915,0.8199272271839321,1.6823521381096096,0.43697479003109363,0.5075061184815212,-0.23966065920865848,-0.006298777064575205,0.5152151884165466,0.8820795051706065,0.1421082234737197
2015-09-30,0.7388029161045694,0.6110641290308744,0.1914360921025183,-1.0117785610693637,-0.8199471684083862,-0.6519536919437731,0.2979436949465589,1.4402991302013257,1.1370310390575205,0.9603357744881983,0.42582271089030627,0.19027439741162047,0.6785343588755166,0.1598485762112169,0.08677746433154929
2015-10-31,0.31709157567638613,0.7144072156885711,-0.126219696256546,-1.0579889597438377,-0.7219996980678534,0.7853398052352808,0.8069823440407276,1.3448198263759594,1.6112098184077979,1.2874161950061107,0.7662483436310923,-0.19108166042423025,0.3520464482536677,1.0720371275207994,-0.05148292690738678
2015-11-30,-0.577516561517272,0.27844134128245746,-0.2001291834125324,-0.2997950564148882,-0.6175179198067746,-0.6172374954733271,-0.861365358298659,1.4276597125564403,0.9746648206970348,0.9192518202962404,0.16953037777043242,-0.26922983400156186,0.2837744413644885,0.18951489413111977,-0.061454687168212244
2015-12-31,-0.6016321866561921,-0.4606931225359651,-0.4069627248435232,-0.45987968049430555,-0.909391333101584,0.21464562577934834,0.3773154104732914,1.5205196977047157,0.3541449932818471,0.41309492124297564,-0.4203481294969065,-0.4106990261090054,0.07376137688603143,0.48199845936134367,0.2988553730499061
2016-01-31,2.186276344580306,0.5100452933097194,0.12217188555640812,1.2324298474586668,-0.03836851665471102,3.3569326007013345,1.046907726318838,0.879425834539802,2.508415749513686,1.8401938027828635,1.434865158223127,-0.07688216921743492,0.44945729601909357,3.541404269075186,-0.027072579217633744
2016-02-29,-0.49488726802050953,0.5998362605786604,0.013137695343103125,1.4257402394090322,0.11837468254382615,0.5202812799108484,1.0155648465566047,1.120093614108094,1.826039595776092,1.5852768613738353,0.5439002001374498,-0.1916526083197009,0.3676151550254442,0.7059729433427949,0.018057708121418322
2016-03-31,-0.1882142227877768,0.9116944292298412,0.11059872742763904,0.970531705873269,0.10927542927088867,0.5585047686861987,0.6520546194063424,4.03464895215004,1.976791354548559,1.7217805136054485,0.265061021219416,-0.08955264910712572,2.6582015651693536,0.8983613543939653,0.012214873826886262
2016-04-30,-0.2023914674951057,-0.5566324162185589,0.045200540575505786,-1.325633426385453,0.15928800708313,-0.48769773263523725,-1.8944071588407412,2.6319992416079856,1.728003131093022,1.7635060093474624,0.05070319526891766,-0.12735783322281494,2.3031236656621035,-0.37032932096634125,-0.24087165460779042
2016-05-31,-2.200232520678152,-1.572917027300936,-0.9008297005155441,0.5962775812808173,0.9531325331323328,0.17177980750390306,-0.17532313613010828,2.6544963480773562,-0.8336118687818289,-1.0826275990843963,-1.7614149937465646,-0.8428951132241245,0.17935476641356723,0.1856601050900279,-0.05086548689439485
2016-06-30,-0.5264120454601215,-1.942576926629008,-0.5305374821541107,0.37918566982086693,1.0445883308204036,-0.31370129695065563,-0.708441671961088,2.066723831957001,-1.2865521540314417,-1.665673168536827,-2.1499892621070624,-0.6487339034878592,1.39509715874371,-0.06927306491604851,-0.03363610801453941
2016-07-31,-0.34100067486838903,-2.158027151250538,-0.7770700164800781,0.18492166079423825,-0.45659276918967,-0.32072727609053225,0.544208828087928,1.6619290301533494,-1.5449759173754045,-1.9855316152888272,-1.9883147826241734,-0.5773623164427517,0.4114089282514773,0.03639363628366903,0.10568485114149674
2016-08-31,0.918226068187208,0.014835848529946813,-0.527125819370755,-0.200550358063716,0.0644304021793102,0.37555332865543367,0.23028945005836712,1.0782120590959607,-0.6816393691899741,-0.8386209766843377,-0.6755813355255659,-0.4821199895082005,0.7792184328647209,0.2945948015835249,-0.044210589503872785
2016-09-30,-0.5426739471722025,0.010371437180905291,-1.125365587796289,-0.2516362685564542,0.07804731979673446,-0.4031247680231787,0.07187982039562162,0.9742907568565276,-1.1983163931796892,-1.4820938182154269,-0.6431325142245656,-0.9463016758528054,-1.132707106829717,0.15957973020026678,-0.03902106586283019
2016-10-31,-0.46859979660715156,-0.06730154887333041,-1.457017920191369,-0.2321733421480516,0.08674825695290479,-0.22740951727509434,0.15346816890432444,0.8756354578372894,-1.5470158231787696,-1.9180109768665143,-0.4904613709775577,-1.1719626459262633,-2.1944360688116835,0.31856738399150075,0.028146847458458992
2016-11-30,0.25543641969245534,-0.4957682987973466,-1.1328102678639036,-1.0718842731925058,-1.2295775079202562,-0.4342783971521352,-0.6500176196859372,0.6302203246966497,-1.2077221961585853,-1.4638574724798654,-0.15094483235505435,-0.9662072012113622,-1.2649024281892223,0.19945880667886642,0.0036378940358545516
2016-12-31,-0.015738825175690117,-0.15859901773642948,-0.8358145679593091,-1.1106805273155205,-1.255337832951065,-0.5053882854915345,-0.08901656156739066,0.47089059392769905,-1.1326529545378596,-1.3678596652690405,-0.12969699082997857,-0.6308550595633166,-0.6728652302407574,0.06996221842254284,0.08073005197416035
2017-01-31,0.7470692633658278,0.6116376633583777,-1.4750418452116791,-0.9213364814614512,-1.0476726073941134,2.6775882480795468,1.2347320961225225,0.1153049169556067,-0.38554217724844164,-0.47269200933637656,0.4220122288846096,-1.4600971060923067,-2.2249408770075236,-0.8965784766265699,0.056356466209972596
2017-02-28,0.5056029835553624,0.7606048345845791,-1.1343466460143241,-0.891297876227319,-1.2917634175869825,0.4094705502567095,0.6177704776384568,-0.18120613120733858,0.1045063740983977,0.05851027179047236,0.8452829050074586,-1.1403161377596984,-1.4076118785733918,0.05277422564274256,0.11512756735703797
2017-03-31,1.051497568942235,1.4061972541237537,-0.7847401739633142,-1.0609623438664417,-1.089860480546174,1.5494747748732345,1.1604544457630208,-2.1444943006686312,0.5052536599189374,1.0458184065686316,1.5376381457770456,-0.582369832464119,-0.6866133388219399,-0.007822283813520157,-0.013549158324337786
2017-04-30,-0.26829736177424385,0.7537156679623708,-0.8837158430103609,-0.3863710238898528,-1.2007507119991168,0.48013861093478244,-0.6322133767476777,-1.921845060798905,0.24505112220205597,0.6805402601579725,0.8264982636742597,-0.7022297792789897,-0.6976565543993294,-0.11078636945499343,-0.17482497404340197
2017-05-31,-1.8117911402069304,-0.6237327956086643,-0.46598806593184156,1.0740696857891974,0.18316982996191794,0.5290568472710839,0.09895492473014214,-1.5428527437483048,-1.366128536469764,-1.089014617150031,-0.8016403547703401,-0.3153523969654305,-0.41621061786603375,-0.048385802946784365,-0.07141043654715006
2017-06-30,-0.7062231111350062,-1.6777316124852533,-0.5865389540341782,-0.20651537001588638,0.2700958579354913,-0.69253285940611,-1.0337919903382045,-1.3482231279324044,-1.9470633707781853,-1.8737561754292809,-1.2971490790707927,-0.4283969972049621,-0.48775753774138925,-0.17007698221790948,0.023916601591132694
2017-07-31,0.1307901960346354,-1.3908175931996065,-0.28548555338209836,0.12888927086037255,0.06274020653405948,-0.9836381354825531,-0.8583936318827075,-1.3043654223394232,-1.7140440937284342,-1.6252366887823622,-1.0556920072777354,-0.12181764538481131,-0.2938523892966048,-0.326849878283438,0.14408963739295705
2017-08-31,1.2638597192680254,0.38057379435906336,-0.043493433506963594,0.28950445097259475,0.47780634342408757,2.5162718165111615,1.0051862392215203,-1.4048851661209187,-0.43127083438682595,-0.05208477820027149,0.06893241645652631,0.03784190226953359,-0.19707727844911832,1.050592119969014,0.0021390382487494423
2017-09-30,-0.09699929637984052,0.7437002463070966,0.2807868496511653,-0.29951315659967725,0.0686203765162238,0.5565477109146537,0.9952173350334995,-1.3177796824619545,-0.4502407947150743,-0.11053244981881927,0.2134781920132756,0.4631421347152609,-0.014897051705509787,0.4247164122012117,0.25326461996501104
2017-10-31,2.313648170843968,2.02469929589058,2.7493133344326925,0.6213669518144253,1.3604455925876855,0.4177004935195906,1.1291938803036903,-1.4743650431383042,1.8881178482910965,2.1906343094053837,2.3662460664262635,1.9483979954450423,0.8992958932746781,1.5527700992545883,0.05416421542160429
2017-11-30,0.3446481844856436,1.4418163930421528,2.5351503634793215,0.6915329158475161,0.24622625374514892,0.5172325458393505,-0.6338826279152415,-1.3928076448565578,1.7944770226798954,1.9104203062554062,1.964249178702036,2.751935579496348,0.871125734895739,1.780120426166454,-0.011059535178374784
2017-12-31,-0.2527213551016907,1.302401267759121,2.055147393321519,0.7569867341504481,-0.10685868616370801,-0.7855877784099288,-0.7396314214279985,-1.2611835476779005,1.2499658284722137,1.3282105312377201,1.0091554168987038,2.5543786030932263,0.780765797961345,-1.119189721897642,0.007736982502152401
2018-01-31,-0.11005145256369364,-0.008786477219024362,1.3217907063164063,-1.26340431124303,-0.0824259413471618,0.6268061199477605,0.07972872229509627,-1.1774588294845776,1.0340472643666356,1.0830858323210535,0.4437314060331529,1.6040593616796728,0.4570115556351524,1.4237313011956527,-0.07565868410627165
2018-02-28,-0.8502917470054207,-0.6245744212918216,0.4937703580182836,-0.9978962124326217,0.20199872945794567,-0.39526081120922735,-0.5158524453313508,-1.059647347952295,0.4595053859415575,0.5221432480718461,-0.345933212461739,0.5864790420331009,0.07483280032659188,-0.3073517713882128,-0.1435950871674222
2018-03-31,-1.4990331729808124,-1.2313022296185736,-0.761384403413406,-0.24257815016514803,0.8770486775797821,-0.9358078418247876,-0.10120189684572246,0.10241976024721527,-1.054554644991915,-0.3449674544679084,-1.3714031658242267,-0.6183016329947549,-0.6782851550580599,-0.2125559719895084,0.07477763415518493
2018-04-30,0.7202964674591182,-0.798407995600045,-0.2930397071169116,0.715066139104487,-0.6417787635864267,-1.265872470543536,-1.3221851254765615,0.03343003834268101,-0.49777174016057746,0.1765228101358839,-0.6699413845939443,-0.04846290486957122,-0.027218960988570243,-0.545537212916578,0.059898141581069014
2018-05-31,0.5471442613028951,-0.0836290814214803,1.06110741891451,0.9113219058809993,-0.5563114970304673,-1.0289459363295386,-0.7805450916253911,0.014451452465644396,-0.07099222352644613,0.5156839232265312,-0.09033613817488348,1.6415537385435992,1.981218003609326,-1.5080906852320937,-0.14387829466741567
2018-06-30,-1.7133434490350083,-0.1302922640527688,0.5685101233754187,0.9785029550051885,-0.01869654338296732,-0.5981319226000734,0.13938030485832456,0.4345768250843901,-1.0468928851179289,-0.5324876628357659,-0.9022040773569281,0.7265986819512352,1.465140582265829,-0.6202272600908745,0.05690157551825918
2018-07-31,0.4743383648505325,-0.2945321334093865,0.751257867323757,0.8576260390316637,0.32148579056766236,-1.4711228894684316,-0.2860984159688061,0.44832230744695745,-0.695048166240888,-0.22787045105949388,-0.32585265399748653,0.800071036645566,1.6877282847506097,-1.9013352190507393,0.09192063490468068
2018-08-31,0.7960704034551329,-0.2059279991332771,0.42053976232560925,1.1327274356966548,0.5628799455793384,-0.0756889617409024,0.6181241422980528,0.35696665863701604,-0.10033253125340984,0.2902203070506704,0.38265899479587684,0.41095163503082155,0.9882532482570772,0.016830270466289553,-0.1789887253495928
2018-09-30,-1.996397433436971,-0.407928947117167,-0.4900404401547024,1.5811717409623116,0.9212352684238497,-0.015730984133323734,0.12867863394718643,0.991283118428164,-1.302028497407672,-1.0824637245536244,-1.057233821097592,-0.43492221174064566,-0.22633995666036752,-0.05012675196182976,0.15654604561830984
2018-10-31,1.4270318149482684,0.19054515158962484,-0.9190585450023927,2.198419727025314,1.430469887742066,0.7791619147873701,1.3211204839156963,0.6513729788786916,-0.27391238937443313,0.009012840319087913,0.1515562490020112,-0.7742482278083529,-0.9038187494229991,-0.28284756314495196,0.04975962619398001
2018-11-30,0.30905982408226956,-0.06753378133245218,-0.9588183928723154,1.770291657354283,1.3173950915456338,-0.32944021341484164,-0.34757659031274174,0.6681775035358908,0.016255348676922323,0.25612655037064996,0.5084374168088739,-0.8086477886167458,-0.9764047994406093,-0.048163910991970225,-0.03416889561524978
2018-12-31,-0.478731026271097,0.7642667941568783,-1.0466674428986105,-0.06357392470849069,0.5861228964456665,0.84664254576563,0.2223708063943522,0.9743807865653443,-0.317279407289481,-0.15595971992288302,-0.019621665199764285,-0.9237957361760903,-1.1262343620902977,-0.41084309325256513,-0.05697867894842905
2019-01-31,-0.6727630127052135,-0.5314137825728144,-1.2612409018567672,-1.0315372453216516,0.6231224548394271,0.5276657731451306,-0.39988920556091195,1.3608319031637188,-0.7761097641929348,-0.7892321200599682,-0.5315634831648727,-1.0955044563657659,-1.4863243222015614,-0.5286650738475946,-0.017746513675458646
2019-02-28,-0.25715455465020187,-0.8853343933677398,-1.0543264568257582,-1.9279443554585298,0.26011441683288267,0.06260253449633042,0.04987606052278765,1.4968789605997135,-0.8589771553591954,-0.995356111585854,-0.5309349813436546,-1.005207522096262,-1.216194479987724,-0.22620087283555132,0.05816405925187895
2019-03-31,0.4736770644408799,-0.285638103860616,-0.16131258128288878,-0.9639361196579687,-1.2276253276223121,2.8163174303569214,1.1880609930889878,0.9302410869958635,-1.3546479801227864,-0.4396482305619735,-0.21624802192936135,0.039180491066488764,0.15219513839728038,1.4245332235550436,-0.016840029833769806
2019-04-30,-0.20245310048066112,0.010860249483743152,-0.6232423362763746,-1.3847362218709052,-2.8715731298386937,-1.2126344794043036,-1.2409109300707581,0.8545783614335813,-1.279217349319152,-0.5920211803448895,-0.2757882344463175,-0.4950328580598459,-0.5232280021949005,-0.2540948702163893,-0.02905142702867227
