TTAN IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-12-31,-0.5753927153413533,-0.7223435789234928,-1.7965427585134504,-0.7096971485018688,0.15566070893359227,-0.6535367591411162,-0.07860192763884656,0.7150635607319272,-1.0331762348427092,-1.248447693342831,-0.8440523734115519,-1.350832919308258,-1.9071102473893362,0.7237460112313576,-0.08864715285031828
2023-01-31,-1.336531457139113,-1.745288577257698,-1.7383095325067521,-1.083365579084535,-0.6391121567702602,-0.08340700718596623,0.008280562082293032,0.8985222749604523,-0.9584250418814811,-2.241201777140903,-1.7255162668100497,-1.317100734813282,-1.931490829683097,0.7526525970713015,-0.0018315987393965
2023-02-28,-0.28583860085567714,-1.296206759748477,-1.898070256698548,-0.7273215849804386,-1.396277257573841,-0.06345761743821,0.3591134250002158,0.7515408743063519,-0.8886478179795841,-2.109625577118636,-1.429672997864997,-1.5550112909749645,-2.2940356479398543,0.8319298130448496,0.05816234892825378
2023-03-31,0.44712583026126124,-0.6659870793811582,-1.6045867665478626,0.10095533415507088,-0.93359219099275,-0.3248938657289508,0.2203023513342507,0.6476080863726564,-1.9466142897357412,-1.3827108444253657,-0.7200959440992846,-1.2731036899466568,-1.810975551017092,0.7221147060297017,0.04924638798825272
2023-04-30,0.36633496052481274,0.2909008458899287,-1.1962275625745833,-1.0046897447279972,-0.9283242693289283,-0.9795738911130114,-0.9499828838711397,0.2878319497680953,-1.5020650508262687,-0.7812278498846007,-0.09823877540067899,-0.9296208491515995,-1.207225052903905,0.4254360772634315,0.06640927430360546
2023-05-31,0.5391107355756733,0.7419296678861554,-0.5125578168725611,-1.5767646793976542,-0.683584420774857,0.08705603033774913,0.0070818430389498295,-0.13915824403698715,-1.0154673017579148,0.04887441524397931,0.47476245255116983,-0.3433706446034285,-0.24445972496510232,0.2577251195147773,0.07648209821303202
2023-06-30,0.6676006326191907,0.8470485909720844,0.44231840182009524,-1.2982348584527672,-0.5150395009694166,-0.3586663684086133,-0.023671874967300877,-0.6785343656648003,-0.5011477943564638,0.9867568105371286,0.9816444787394755,0.4436846125805413,0.9200043834761995,-0.554587990965277,-0.014409423597269221
2023-07-31,-0.48146763436481393,0.38471843008700246,-0.4276679797459944,-0.3034066130428309,-1.4601990340008915,0.9038507286791528,1.33399515087408,-0.7132345909906523,-0.48808539815243185,0.8255974743345025,0.3746425501603555,0.15771432765662488,-0.2895571803171596,0.5727450832225883,0.03287518780262354
2023-08-31,0.12052943271589996,0.16308069020068555,-0.6524638633232719,-0.4119286888235715,-1.569438659969641,0.36997856988555733,0.18099245723377888,-1.018318288853415,-0.4760463826311758,1.1681391910961336,0.2535808846326001,-0.0639214820201619,-0.6507659797539692,0.34535435439821427,0.014184861835768545
2023-09-30,-0.07580384326470795,-0.23285701158206798,-0.5399199042239714,-0.9264804864734515,-1.4032613920727939,0.03688353817333524,0.3855211940835146,-1.064154819190845,-0.45630565991122307,1.0329746168878664,0.049723382483526035,0.01926128739981008,-0.5239796096684444,0.16418225528840147,0.012889765033171767
2023-10-31,-0.03773824087875321,0.006464466926474428,-0.6556500510210996,-1.1704240601382452,-1.2775006463284686,-1.3868200213324258,-0.7343392891966742,-1.2463834392003947,-0.2239508410291157,0.8909173879126567,-0.07085164787982183,-0.23244895774924781,-0.70106386699486,-0.30098930500585813,0.09016244829963022
2023-11-30,1.090520716094886,0.528654991164242,0.007428097167045507,-0.36523857055020825,-1.041368238878404,-0.5297849355506055,-0.31084628589880403,-1.9478414911969824,0.8232443152352109,1.788910632024279,0.693083392094099,0.6377360392313146,-0.033509239808040235,-0.4639727435889368,0.051601932939528146
2023-12-31,0.48590995209513205,0.8685952705574153,0.48603480512360314,-0.47991028481719084,-1.130374220079765,-0.9293619147464091,-0.3997494178490729,-1.9041183669832262,1.8070501911872228,1.747174271537349,0.9961074726988197,1.608518721538998,0.42614292267164,-1.4430933433987347,0.005994864013699674
2024-01-31,-0.13276524623990968,0.8143180186935356,1.127821936530515,-0.3806279693769991,-1.2204954831000103,0.8107953292054239,0.7709360263985058,-1.772362193309123,2.0035792215982404,1.2217676562448514,0.645274579311945,3.0229241096717803,1.0593056188027192,0.5168939771472034,-0.01998168079605858
2024-02-29,-0.5454721601031172,-0.09949276537340182,1.0570431181878672,-0.5009263096421733,-0.9054239736837799,2.4841354222239524,0.9575935944173469,-1.5489371682075808,2.138620317604851,0.5742312004629871,0.02502975477379562,1.7242541869998926,1.0336209332908162,3.127067144955793,0.04778588142414765
2024-03-31,0.4708590754900063,-0.11883993684450068,1.1483808702446434,-0.5089129785984486,-0.8385378086106167,0.7914439460212871,0.7711152681790597,-1.6771066425524686,4.484785437019612,0.7125181128109775,0.2510615783845939,1.557391660356114,0.9863136079087456,0.5331373377890203,-0.05753137176424989
2024-04-30,-1.0560844752345906,-0.6229553727248978,0.45545941031013953,-0.007164212335342093,-0.3545553487127163,1.7043226789491779,0.570057111449851,-1.2793558631425057,2.1539262436857496,-0.12052803095587573,-0.7030314407245974,0.2442349578157885,0.3902346145549597,1.421380279592806,-0.10178368934521376
2024-05-31,-1.645807613222483,-1.2272460790286182,-0.5720322582710813,0.561946943153859,-0.15839023212458156,4.341983080018513,2.2046452915933665,-0.6346003456708613,1.07486204646477,-1.263745296695037,-1.7181813233635195,-0.5568718952394711,-0.5715300610907394,2.042284304720008,0.04885038571128312
2024-06-30,0.462892177104757,-1.2433400723920305,-0.6904194440534737,0.5471489720663695,-0.16317914172537656,2.180869827387577,2.238362558642807,-0.9126765914446708,1.094512163768605,-0.7881834168117264,-1.0191012375976318,-0.6290136099651846,-0.7475363760135476,1.0400767214486035,0.015955111414010147
2024-07-31,-0.11611643598666424,-0.8050096537518572,-0.5031420840393928,0.561086683839971,-0.12061350615639609,2.3024833393257644,2.516836587883577,-0.9688959026391737,0.8814043826384083,-0.811926374522425,-0.8811842474388218,-0.5226154907352122,-0.5502510774446994,1.4390926582215327,0.030241053911679805
2024-08-31,0.2665983700314218,0.3483401292240723,-0.47276322670422494,-1.057841984607754,0.01733390586687364,0.4206424438928517,-0.899492675372084,-1.0955036554163102,0.7045223460896274,-0.5878318946053378,-0.41191963814911486,-0.5422211432613829,-0.5332537806531502,0.27132553582315727,0.07007779107243883
2024-09-30,1.1391067904598071,0.5682993084551066,-0.06728859719843135,-0.7507119074102852,0.26402311041637555,0.24264540447801028,-0.8995372323555,-1.8664401646074,0.9839891832224729,0.07365124458802384,0.6349667755330645,-0.36629291340690595,-0.2648314977617947,0.15800778124550474,-0.1573964827272859
2024-10-31,-3.3804803463708604,-1.014888478069976,-1.1091210650119634,3.8725088167224038,1.4681555123329606,-0.09258565396669552,-2.128249040543414,-0.4418170158573609,-0.01456920136256673,-1.9604488087283427,-1.349231752214198,-0.9843045087782148,-1.139299380713175,-0.00012119079556654912,-0.005540180375615468
2024-11-30,-0.20411130268614897,-1.2937156979979743,-1.5540905293768024,2.709868308171003,1.266713093627374,0.25082392699868933,0.09955081135218488,-0.2788080381917938,-0.09734568624079025,-1.8958471224408031,-1.325649252936737,-1.1928071392273436,-1.5876995613045763,-0.04520086597613894,0.0012765010230523983
2024-12-31,-0.11806070706392445,-1.8739859490371074,-1.683089266496262,1.398156574413433,1.3729613924713,-0.5232533149385594,-0.5798037765706486,-0.19805514111339956,-0.15051148998110186,-1.788720578513529,-1.1042452017912319,-1.2816500564113449,-1.7064724322801932,0.28450160268403774,0.07034960917660471
2025-01-31,1.0093442106696533,0.3745152965234416,-1.2977539533009113,-0.24983485754919174,1.8255144581035752,-0.3411998663256743,0.06608635653824069,-0.7408141111771824,-0.2261894408367333,-0.9530770258881703,-0.15173052259288689,-1.0881865644404238,-1.291365817167545,0.06081876544543035,-0.12593702587835223
2025-02-28,-2.4534238994933606,-0.8481171560832181,-1.7254130128151568,1.6086993115326111,2.409389645690249,-0.8999285707767766,-1.1968706824154787,0.9302872639799347,-0.301414150178148,-2.7732420252101417,-1.5966817571745144,-1.248344209316797,-1.7884734414125187,0.5750096029811257,-0.004527252627173505
2025-03-31,-0.23752656083725454,-0.9532572508702294,-1.86963107132156,1.444467792687394,1.5365328408383752,-0.9154535354978348,-0.4098664320496291,1.9846020076955626,-1.580572842083147,-2.7252460300604913,-1.1365685175426186,-1.3781212386381114,-1.9863408263054982,0.7576514687791135,0.09827785977821232
2025-04-30,1.4087002831965492,-0.6590632033195902,-1.1319598349291011,1.7579256254080429,0.983670379563755,-0.7716699805703748,-0.5564184726999092,0.34463103047443794,-1.2049649316463071,-1.164797065348164,0.15778016786200308,-1.049992863918533,-1.133293890216351,0.12211647712449955,0.05056811509589733
2025-05-31,0.6102578851348702,1.1301495804838408,-0.40321306449178906,-0.147211321843042,1.0034029068197954,-0.8271118998047554,-0.13419837346166974,-0.6792279584329868,-1.0248154108787069,-0.422483579885434,0.6656780525495595,-0.6512281578651388,-0.4196761863754106,-0.4630297645853737,0.03732559387044074
2025-06-30,0.42300366072072276,1.5792271511120661,-0.42598230291290645,-0.7804178712584122,0.9496871448678398,-0.41803311551585237,0.29004718347310166,1.4239472547627299,-0.9053301708285371,0.09971877443043782,0.9250380898588495,-0.6490632539252085,-0.4070309308845189,-0.28618728272924965,-0.09752660640648592
2025-07-31,-1.6413264495754762,-0.37588154186711736,-0.9079394285303503,0.6912280479998489,1.2804309252407378,-0.4612495231499304,0.07379861818559824,4.190600095516604,-0.9612081939372722,-1.5820726286873934,-0.36424395334218296,-0.8576704476429966,-0.9266944450813641,-0.14554892898034097,0.0807479643920823
2025-08-31,1.1264238677869516,-0.01573048056656309,-0.6056835785141835,0.97753331897742,0.3926515692116336,-1.617858587265285,-0.735322842782008,1.28660105415862,-1.0215673877422495,-0.12508017024386298,0.5177262064269211,-0.6773337392172193,-0.5916156602106806,-0.36581780361230526,-0.07487987493230377
2025-09-30,-1.1753190432591636,-1.1483766840849667,-1.2043417424310776,1.0264105323223391,0.8709739337462448,1.1535089074442506,0.732822986517917,4.2831881049386835,-2.280348887221267,-1.5157710249998206,-0.8324963605782391,-0.9451824829736272,-1.3477785421892745,-0.887805758067166,0.10685331237607454
2025-10-31,1.4620909473318748,1.0003301530718587,0.08978721354091165,0.9815651119377066,0.8895816927951367,0.7426491607660474,0.5781307122866142,1.482482327334526,-1.4599304639941504,0.49876982537913467,0.6106753388942946,-0.2911417195609466,0.20695738955107962,0.3432200966416647,0.042073513069887
2025-11-30,0.4761916234314282,0.5773961246109178,0.34359905675869273,0.7197601286074035,0.7905355127573372,-1.0747560981831146,0.3325086546004996,0.7847133273090671,-1.1295766951411077,1.109476679768209,1.0202915240009238,-0.14559486180957132,0.45175474951073363,-1.386855650499974,0.03613821729374397
2025-12-31,0.4332934657075962,1.725644733690846,0.5649662449610131,-1.0074628963625039,0.7208062284198423,-0.7452075153959774,-1.3797972053254663,1.8508468338907358,-0.9483073310314133,1.5450402042915095,1.3847115864431425,-0.011078597844046346,0.8244401751329672,-1.2348326142468178,-0.01845884342537906
2026-01-31,-0.31195552192713144,0.4381822187520773,0.1172325481934656,-1.1939635490291103,-0.3077926421371369,0.06398363829786133,-0.6605138644737909,1.6538613796924977,-0.8873981088312386,1.0983211608361454,0.6351894398131325,-0.10787109329823777,0.2772137969037759,-0.29222206306675697,0.08436166857496338
2026-02-28,1.1243746478847871,0.9246624512973121,1.628292495187274,-0.6044425245283793,-0.4058545874623133,-0.031144832438444604,0.5835430303215074,0.5501755569294801,-0.8299791295313369,2.0148931723969112,1.6329633053227723,1.0121183554864008,1.872191031075452,-0.32154021812131367,-0.012439851171271426
