PHNX IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-09-30,-0.062231535261311116,0.3735332413907346,-0.9098356880426781,-1.029668461022466,-0.7572196742370532,-0.7722004166798258,-0.18914981532523423,1.4584655889669615,-0.21550363746663578,-0.022300848280664514,0.05866116459112406,-1.0381950385549625,-0.7994659047553097,0.03938858965269743,-0.07036438205286809
2011-10-31,-0.8378746078380911,-0.7366635290818236,-1.0656416118361043,-1.2717222285170098,-0.8520361439515773,-0.7520598774203145,-1.4170982494476967,2.2004906824275787,-1.4877335664047855,-2.01024673823072,-0.5087551596991897,-1.3851929584814253,-0.9578353396203779,0.200672192002364,-0.06736033394865716
2011-11-30,-0.8905634125357574,-1.2920846318468462,-0.9362186882527722,-1.416076956526308,-0.9876018557970555,0.02216516729860659,0.47068445862396896,2.54149412061213,-2.343260022854203,-3.7092386801307735,-1.1197024429123126,-1.1809207977835245,-0.8740190880938365,0.14101411275780218,-0.1222878479552382
2011-12-31,-1.5229332132679667,-2.1913260864056956,-1.006334705229374,-1.8352332458307383,-0.5415430881433005,-0.4837122459633059,-0.33346217175201903,2.9669241269734945,-3.1467059015090455,-4.8676290945816465,-2.0688225069955855,-1.2121394249075086,-1.0232740832846048,0.42945478380052243,0.08798269319935649
2012-01-31,1.1501336209615602,-0.7675801878824186,-0.7099402650003723,1.0787319417306545,-0.8251331227520173,-0.28270019650850364,0.4627461715814688,1.695364587958594,-1.653168083422083,-2.033609920371277,-0.7998002211430859,-0.8124232773953777,-0.6470159471383768,0.2933141024849575,0.08693797710703657
2012-02-29,1.0626592033153017,0.49222741669125586,-0.33223379139034526,1.5091277745307088,-0.03992215999807366,3.4862547732742435,1.8590759687210816,1.000700193940603,-0.7197242520062596,-0.7897349312585131,0.3891935102288851,-0.31259869069272767,-0.21808197171031496,0.5258271851108738,0.0570799107810927
2012-03-31,0.6273831942068621,1.85485886968474,-0.19312548715887998,-2.375651101141984,0.46815263236221644,1.6548577962929711,1.98115349018194,1.7986057110975524,-0.39139803058800504,-0.09172960428066587,1.1181961049663298,-0.1829247048488141,0.05736639777756338,0.4413522923675894,-0.0001906759468071484
2012-04-30,-0.0610123746226361,1.0113284474664497,-0.40097058270989344,-1.2278293507735112,0.1283484066837833,-0.6298960402989394,-0.23827984121580764,1.459821364176682,-0.3435898608517279,-0.06641221002330248,0.9566555502252664,-0.38966703811559766,-0.2774137340183061,0.055448225205331214,-0.11239853069704984
2012-05-31,-1.3760374040374128,-0.45524243547132165,-0.4038162620384184,0.24850192341014793,1.211173898190531,2.239114895204392,-0.4131168406370948,1.7667043083620466,-1.2846549547824193,-1.4265654606573592,-0.3105952939566265,-0.3936463306368041,-0.32282345240440663,0.1686251217555824,-0.054256909352505274
2012-06-30,-0.6234453068221275,-1.2144106126820444,-0.5399260167129901,-0.7253609579333999,-0.4047811898865061,0.17009135100743564,-0.6263259959312806,1.661971285924973,-1.4818858966260957,-1.8199508901104877,-0.9578376463950742,-0.5356402131472175,-0.6388857424484153,0.1935863662758412,0.035627177643151035
2012-07-31,0.5448294148029771,-0.8598508642376159,-0.7645219983847167,-0.03855105769731745,-1.1665965009343584,0.21239873709397472,1.058742167371384,1.154978267386004,-0.9805909259103942,-1.1355871095352077,-0.5343570862810898,-0.7964845950359819,-1.0805750032299257,0.41230296321784204,-0.0412749956605046
2012-08-31,-0.4165321526945415,-0.2961451971802418,-0.9869475666333656,-0.9053970737120658,-2.3016136693819687,2.4222020286156214,0.32965471307776634,1.1475186934404449,-1.1547537917730866,-1.4272934995985924,-0.7177390706716119,-1.1693946554646766,-1.5575835061031604,-0.980267502821603,0.11086189357736649
2012-09-30,1.5489743534533236,0.9942418137743434,-0.46253458069758063,0.025305994025444187,-0.6212134297582871,1.5147883117862813,1.167077369940266,0.3764170890256427,0.007695861436521243,0.09234715363204085,0.7569141466044973,-0.433600770570752,-0.541633245040472,-0.296107882742025,0.017288600276445003
2012-10-31,0.2788857728441028,0.8246245066444473,0.06987227530216493,0.03253477615707617,-0.5199525759151495,2.497291108001556,1.778696875782402,0.15172047339364325,0.43134104990450484,0.563422934588304,1.0655553082356441,0.08995058984448523,0.24465598498690005,-0.010213793496467682,0.01777824602128397
2012-11-30,0.3378657081715618,1.293280316914169,1.1622094836102084,-0.7367042278101302,-2.378769812510189,0.9079376582167736,-0.009607625398584955,-0.11468541159947004,1.0090313966196838,1.0296595029275901,1.1559804991875275,1.4705028360574794,1.3652445153139376,0.21666387962528402,0.22909740229226147
2012-12-31,3.0371775286157088,2.0432279463435954,5.783817468154215,1.7045529060724003,1.1102966771002771,2.7218323527462442,1.0658366835810398,-1.9750646605640747,5.263086066441378,4.195244705852407,3.2948458455018077,4.700955779134174,5.04532831755495,12.51575586984703,0.05711516218015957
2013-01-31,0.5680134752721053,2.0726142828055694,3.3894817320270456,1.3184857061057487,0.9715687442345747,-0.442565290723962,-0.9542020387350456,-2.548002029534212,3.4815957540967144,2.9546925407615685,2.463170766808438,3.1222610684839576,2.994302240253981,-1.3174275129736797,-0.07573825962648308
2013-02-28,-1.0134927428317584,1.25775726106732,1.4867111870070013,2.5443984101854453,1.6801252558598192,-0.45254380291697266,-0.6495608514695667,-1.9502563049485844,1.8035879099199805,1.638064810498429,0.7403882374023063,1.3277493202671964,1.4898739132331766,-0.7718635920093971,0.08561578643171383
2013-03-31,0.8372158237264468,0.22185516375661132,1.5472184213334357,0.21088590580382038,1.381613347551536,0.2611061912789947,-1.0159794153370743,-3.4226007907355527,1.78790909788205,1.7615796257398315,1.0092661093161264,1.4133707637361526,1.1382774551149124,-0.018462620065467217,-0.011864794231409126
2013-04-30,-0.33596118411941617,-0.32478607452043967,1.3367051542301234,0.06730314251953727,1.5490853291845528,-0.728479506669735,-0.22380420508840257,-2.4729236657620377,1.357848410835027,1.3187322141472486,0.29661057860649176,1.2015956064918822,1.0192937502948236,-1.1147756086486327,0.034753370802779945
2013-05-31,0.2761577611871826,0.45414973297235756,2.1886677396338405,-0.8629320413434337,1.4340701104365383,0.8594210036565416,1.1198965497714286,-2.0677800165181384,1.308686563924697,1.21795387954329,0.1303649999553592,1.952074915853471,1.6028843893098628,1.1510500676322937,-0.08677205201427965
2013-06-30,-1.281462187239588,-0.7599340554064279,1.7020924293007202,-0.41641343638523753,-1.0289866299532635,-1.0875880419095685,-1.1164946372493236,-1.4918339539424477,0.6378107126455143,0.6350851166452485,-0.7767627487621213,2.320414203964014,1.4285758569035967,-1.9779052278110383,-0.05258080874339261
2013-07-31,-0.7813548799113385,-1.0011078871322463,1.0278282643371246,-0.329095986821802,-1.2014303594871316,-1.39900903681892,-1.1664741933358362,-1.1798185778288128,0.2891745957501755,0.31301471417149584,-1.0834136099660254,1.4769614493832552,0.946132208556882,-1.6447563329926778,-0.25450971181553916
2013-08-31,-3.1803864380752955,-2.8876957738965556,-0.08385259786491833,1.1129510113139531,2.628199220481638,-0.623188778293435,-1.1445205851116913,-0.3237781991718572,-0.8295214916673507,-0.8205585559428032,-2.73547158515433,-0.10435731457631793,0.05359743258770151,-0.27389426421941376,0.19727911926106217
2013-09-30,2.073855241483888,-0.721564557083211,0.28368484522879484,4.600779865338419,4.173048108665346,0.3738944886522716,1.3616431280638779,-0.9293578008223775,0.04800286907437391,0.08834617031271286,-0.6598656112498529,0.048457786062660435,0.32849588175929373,0.08155758284065585,0.014190734803167146
2013-10-31,0.10721948943587623,-0.2730527172486824,0.23274784402433504,3.2353827561966804,3.0958432823722135,-0.5353985275682862,1.2059981311916825,-0.8820359100150835,0.09474752170140355,0.12555473439313672,-0.2910915615263705,0.011451742838897295,0.27180101760086905,-0.3591307020378899,-0.017835306695752683
2013-11-30,-0.23063750607869643,1.1104016839672428,0.000643038296674159,0.5129992188791526,2.4021389263361863,-0.48431809697340367,0.01469879301944857,-0.7335796788500255,-0.04149643571446516,-0.008664852728833052,-0.13420777115500684,-0.14156662822639193,0.06793522346586021,-0.22931059347602675,-0.010486856570793629
2013-12-31,-0.182027313657041,-0.18396836754248824,-1.1181839400020517,-1.4181400859295397,1.98873427944283,1.9919893139396383,0.2966015636122166,-0.6002503223580866,-0.1787540331648009,-0.1478614449433375,-0.06348597322628585,-0.8201839440121369,-0.9622841515786167,-0.747294272498807,-0.11464730885528324
2014-01-31,-1.275261167836044,-1.0530102857017982,-1.8391279236308091,-0.6149187815294052,1.937075675983466,-1.011930540013216,-0.6812200300582523,-0.17592881124083942,-0.8509166329859846,-0.8800542910664536,-0.8661736875030519,-1.2631868632750414,-1.816467207219997,0.6749171337090265,0.11859277888073035
2014-02-28,1.1163926215827213,-0.19928568474775718,-1.0195590116891282,0.517569403077357,0.3663539362526748,2.378989720733975,1.786995849019714,-0.47423995068801406,-0.2786911755383074,-0.28819808457870083,-0.07658601944027964,-0.9086095885347684,-0.907313987637241,-0.7563940034799066,0.08404642115409314
2014-03-31,0.7553953481956793,0.39265182469312343,-0.9659419636165205,0.6899908223835401,-0.6348293291713036,0.08858751895754177,-0.5198750639019699,0.7300889766158448,0.3089231938067302,0.1257454013460116,0.6069438395725506,-0.9759028074905447,-1.0160505954975214,-0.056987543505019646,-0.001207486562489704
2014-04-30,-0.07950911453236331,1.1598088050539246,-0.8636655346914641,-0.6080558193133191,-0.6100894555288731,-0.9591167802444044,-0.3625019626781454,0.7720795507837862,0.22782291255681503,0.0614423808562506,0.5011707713830775,-0.8682590456463949,-0.8876416207247158,0.2713468412676802,0.11247969720659465
2014-05-31,1.012826553004297,1.0894995610901614,-0.5233206205539099,-0.6777659034255863,-0.32581600615871226,-0.30384555293828086,-1.694056800692139,0.4043646785974934,0.8177848748988512,0.5856955376375921,1.310904762506166,-0.4959980938798768,-0.4297148647415859,0.043675088934815615,0.14494659235189095
2014-06-30,1.2478724577143385,1.3774238752113686,0.561221641881157,-0.3111702659261959,-0.05994181235777315,1.1095517517249875,0.6737412164138348,-0.019513291727014166,1.4907238432036929,1.1654998680948405,2.079486752913285,0.495219502413829,0.6922072202572387,1.0916801919005887,0.09383734206002979
2014-07-31,0.6579776327962868,1.8430715707923802,1.3411036125317466,-1.319748352392065,-1.7374805622626586,-0.478924090566955,1.1282559887107964,-0.2552340624540753,1.5974854085295866,1.3235630268399288,1.8402613908654508,2.825248179454253,1.313845372854194,-0.3630950368661862,-0.09166038582787384
2014-08-31,-1.1205054434974056,0.4615081674323197,2.3007450476921827,0.616400900444602,-0.3961429640608651,-1.2915498347078542,-2.166175788093711,0.330238673573334,0.7168189806825147,0.6237897200397367,0.2883835455637484,2.0914718669177033,2.4858901435008844,-2.4113301304698336,0.051050953748635795
2014-09-30,0.24120159619886025,-0.13938844484553264,1.1116320529900081,0.04243212430896897,-0.47820451260053415,-0.5789353937125536,-1.3984428194708458,0.22109712478687416,0.7858717695498638,0.6940095843640169,0.25142268229927606,1.0393176414785008,1.1457472406280793,-0.525977500724509,0.11818966503243228
2014-10-31,0.8980436393844001,0.017122479851282277,1.6610395355140026,0.2167289600217872,-0.5239012500766835,-0.6817114876689211,-0.6001171604299659,-0.37331406243284904,1.149333212118525,1.0318666027179144,0.6810606334803465,1.5918649452083453,1.4121876825953812,-0.9957954004882872,-0.005259571373568205
2014-11-30,-0.29549563842553694,0.5295254822605695,1.5781532353883605,-0.6713757756079319,-0.4625801287454547,-0.7423978428527677,1.0890852790775523,-0.20358413352970145,0.7548550041530068,0.6890364089162605,0.15803568198128753,1.4583600962247147,1.3699485731156598,-1.196879246288008,-0.015143351470745272
2014-12-31,-0.37726754404873936,0.13397631409313845,1.400546741716219,-0.44190247421700146,-0.8957751283237556,1.1713366052007381,1.4737734693715818,0.05133995907423765,0.41140675793991127,0.36439205246177087,-0.18573934159744346,1.5953295227817998,1.2607494231424845,2.2281704180901274,0.0837670149047671
2015-01-31,0.6840146871848563,-0.028773503537264128,2.6567438421047607,-0.7842384029017881,-0.9158484165688657,0.7637188962240434,1.516192274445062,-0.4880997484607645,0.7300509753441952,0.6510854030198608,0.422584547988801,2.9544438113352203,2.206235322692813,2.3672969795774974,-0.04687176912967301
2015-02-28,-0.6339997836018807,-0.23115037920156528,1.3158273024777631,-0.4713601635469543,-1.3074841830319697,-0.37470517173977674,0.7309924479791073,-0.07079622038446046,0.35874573149399974,0.3164322722408963,-0.23270969221392523,1.8890587666329393,1.2170689428204327,-0.6275033009213156,-0.08235014933238892
2015-03-31,-1.0097165538281652,-0.6216037342862336,0.41455438933216004,-0.03799690121855988,-0.7523077723137894,0.9697905065219031,-0.27538317149936226,-3.5526620511915405,-0.0048753213378359495,-0.16264417463316747,-1.0085491215197706,0.4332920266492701,-0.5103981656316292,1.3007241504597113,0.020244167686175398
2015-04-30,0.09308067547590901,-0.9962619781541742,0.49257659924805,-0.7288356032722688,-1.381387437371106,-0.901959781344781,-1.8645223723445499,-2.2623629018798983,0.04221411475563239,-0.09607059467617374,-0.6929897576296569,1.003672842171548,-0.46993899894186847,-1.011667147966016,0.028151049662515224
2015-05-31,0.1587807542279774,-0.4748106291963634,0.10521700236676389,-0.5137356538619227,-1.2076424461109176,-0.5008198945295177,-0.12573478777129993,-1.6799185253424538,0.11356325123489837,-0.00553697396051579,-0.3876994171599325,0.4066166087022866,-0.5601869471650237,-0.32297769855349817,0.009668583606070737
2015-06-30,-0.02306795034434752,0.14500635106367957,-0.4001791381523717,-1.545059946505488,-1.123832676729967,-0.3609279581753447,-1.0729505573531166,-1.3027929090679324,0.08776789277653985,-0.019000130763414003,-0.2992876148405903,-0.2711392081320855,-0.659243655060176,0.014916172500684409,-0.05180819521093907
2015-07-31,-0.6929401376023471,-0.34597938985825943,-0.8579827818883956,-0.8333919930297264,-1.4952670368478045,0.14906826084584643,1.0917548484532913,-0.9772694061170433,-0.25640712340052824,-0.10087744267815664,-0.587854689193883,-0.8508131081246865,-0.7389659651191725,0.1865878313431829,-0.054757263798704804
2015-08-31,-0.7235812086150393,-0.9141760277680931,-0.6897557863712831,-0.9097457326557441,-1.3898579121482861,-0.8855605561588011,-0.5619811946802358,-0.7238259697674657,-0.6000344861586856,-0.4559010610006511,-0.897732896613612,-0.6106094310524383,-0.6566981948229156,0.0017765735001624694,-0.048810748984015
2015-09-30,-0.9051429937076189,-1.667686053666801,-0.9912442227808848,-1.4514434208193596,-1.4803709683824158,-0.6670466827536233,-0.28855022774399725,-0.49142990374151774,-1.0590154962803613,-0.9662444898371961,-1.4594157206874814,-1.1531694643944697,-0.7351563712519587,0.21202426997006818,0.03070990168047484
2015-10-31,0.22699859085828844,-0.980447224430212,-1.18546264054663,-0.5354519016127987,-1.3190917499240042,0.5093624459839895,0.2852286499155077,-0.37546854499860166,-0.9496834131650125,-0.8494967576328509,-0.9862209732795266,-1.5315236731355102,-0.7744072121479045,-0.02785062832819919,0.041066305313540184
2015-11-30,0.3587180038804729,-0.2310769995912798,-0.9982941332975642,-0.47457065988334995,-1.1590593434359506,-0.7047296429614457,0.4358608040135371,-0.2817774254935921,-0.7696883941560944,-0.6656550667868729,-0.4250555322765338,-1.1892002804706792,-0.6998758091418888,0.2916538362479608,-0.035869626653350764
2015-12-31,-0.7264272795344578,-0.08004301156641547,-1.0096877807057303,-0.6321980992229984,-1.1311521133283857,-1.2923353073999189,-1.6694964328037682,-0.14850481056298317,-1.110493815495117,-1.0292677740182126,-0.5842063972545349,-1.235852829049146,-0.6937484226906574,0.4837185763509371,-0.11243542932978809
2016-01-31,-1.7449174525367357,-1.2239796718596587,-1.469854319595465,0.3805640564125342,-0.5799183006917572,-0.40951349200549125,-0.9558666137181019,0.026431269529317646,-2.0683934655742524,-2.1396317724073746,-1.378649596088476,-1.670980003102902,-0.880164498063657,0.45633572384020843,-0.2131932204610416
2016-02-29,-3.1202981578175217,-3.2934309351828714,-1.789497592381156,0.7265683222041236,1.2873763051211706,0.9773318172874534,0.8233458489121307,0.2986020238112857,-3.656758015854164,-4.433902336493156,-2.740604815293749,-1.4678554091121567,-1.143610434935031,-0.7377487465418979,0.2141927207941253
2016-03-31,2.5230928609438172,-0.9740144679517212,-1.08973960169475,5.073059858981743,4.036392181399594,-0.6349581726691793,1.550712993618492,1.1314858535405778,-2.1513591578595794,-1.7730280217406844,-0.5637930918325895,-0.8408115700457619,-1.0128039751792042,0.3957682450233344,0.06697062610618375
2016-04-30,0.6346182649214577,0.2709911321525364,-0.9656443989590621,3.4120708000723257,3.1365931220345993,-0.9902902223484683,-0.49606255539863947,1.1869894582654796,-1.6249286801261322,-1.2219434341390114,0.13775485311822414,-0.7847861661573986,-0.9108354393838481,0.4050950714221029,-0.06643796746119077
2016-05-31,-0.8218756844585552,1.3051649262338891,-1.1727965116798482,1.2391404311373773,2.5386073810701704,1.0363085236639338,-0.19717869752261638,1.529272636578593,-1.9622946265237635,-1.9046964538836784,-0.21652082798950434,-0.8934674581332144,-1.118371932617808,-0.22828113390226606,0.1411241414234468
2016-06-30,1.4899009620851664,0.8017306878124939,-0.8319457812684314,0.4999522333200489,2.6165739357459947,0.14263811650234068,0.5067922178574145,1.2841368286018973,-0.8470519410906046,-0.3958596983939518,1.171916482469654,-0.7194039638173702,-0.8089316627494337,0.11197655366024745,0.04354660310040376
2016-07-31,0.43830449724647513,0.7057708182099125,-0.5459364084242264,0.45155565603230075,1.9710730572625397,-0.8577494413282022,0.02756110461020072,1.2128599643233766,-0.4604465504221984,0.04461677683016041,1.44261954202213,-0.5787761645484487,-0.5836209971899282,0.11443728227060582,0.09142883309635251
2016-08-31,0.9970888716711477,2.1221845094919374,-0.08620803611994839,-0.6182524409636996,0.2935567615645859,2.6704822191411317,0.6067472602426773,1.0484298543915698,0.2869942456369332,0.8723812442113217,1.8010063162723673,-0.18541015628408192,-0.2663825661128355,0.8688099079020074,-0.025576841789649737
2016-09-30,-0.3790257564970165,0.7146275364891659,0.04508567363095488,-0.37698859679209773,-0.17112738551783463,0.732573022939728,0.4205589469304567,1.180399522312002,0.06419010711484321,0.5135892603144121,0.8780818703304585,0.018376034833150305,-0.13577317994765545,0.2269702087517618,-0.016719302729058052
2016-10-31,-0.24608595819380386,0.2495491812667513,-0.07487429358216495,-0.2295119051191796,-0.10764600309455205,-0.91294454864466,-0.02073514739527295,1.2522327144536065,-0.016678303328133654,0.3457784986055126,0.37840040528691155,-0.113897042601317,-0.18716675616389405,-0.4344213800621512,0.03535290399563804
2016-11-30,0.40913008411015656,-0.15314727421144975,-0.03771638309981136,-0.801621551880028,-0.472791989395932,0.036379762746989536,-1.1524325759229699,1.1690221712988766,0.3807484291281955,0.6903125801015442,0.3643787717865289,-0.004635441115860244,-0.14446690926521835,-0.14994008444305398,-0.04711836909067307
2016-12-31,-0.558013180142323,-0.26655106614794855,-0.012667966201268595,-0.6071476447616216,-0.7352030349782732,-0.42992878747498553,-0.7340750226645748,1.3176794530310252,0.0015053646965495122,0.22834003578722362,-0.28327032849029765,0.08852549523605796,-0.08399906075110473,-0.37415035979893685,-0.08149202839154768
2017-01-31,-0.9317239916131025,-0.723488298698485,0.16844254996800598,-0.2408255583090481,-0.4615789050403033,0.23386090658441958,1.1730780733197743,1.5537863733630215,-0.6586673276736124,-0.5161888045830834,-1.0401504606162884,0.19676816750088638,0.12567187190258444,-0.07841479036067121,0.08919233993282902
2017-02-28,1.0985967433149124,-0.26125758020060014,1.996522876692207,0.31025131867087935,-0.46249074929455997,0.603789807911819,0.365935889537972,1.3063820553743823,0.40087980719783056,0.5033765991643991,0.08334410213361586,2.1535744860493353,1.8721178317536364,0.7124506917688798,0.0010574737938851702
2017-03-31,0.023555847570335135,0.12394545723949486,0.8602669825839461,0.2025681928499905,-0.47375631516152683,4.291460355194273,2.566258901160974,3.2635458972396876,-1.0225034587800976,0.4833750306373657,0.14327397420722962,0.9132789064618716,2.6710908014071832,4.358176051275688,0.08830526027176352
2017-04-30,0.9839148428999117,1.398162079794784,1.0514646684421802,-0.43332197676645967,-0.2161712363189427,1.0777169499062855,1.0939451463334426,2.1145395502256683,0.0645020110608533,1.280031880752624,0.9818507952366947,0.8859958232467522,2.337427517158873,1.1032871654154899,-0.003974991903168766
2017-05-31,-0.10394857471763644,0.5843495881916686,1.5353780022897883,-0.40893699400400013,-0.24387659753724264,0.9682829843752827,1.027171660194801,1.7210066171262965,0.12786646927862322,1.0489143905434126,0.7649099407454177,1.3991661265212512,2.763577313011381,1.386244519663926,0.08894025186510084
2017-06-30,0.9567609964293555,1.1941908771163092,1.1952223104716595,-0.3716446039744394,-0.2376107090936979,0.7862593098060862,-0.8186352433008702,1.1951513279691053,1.425634913855093,1.5955179036600673,1.4129620598647383,1.092480880344721,1.6427283478481967,0.8142311376855468,0.0797042339815059
2017-07-31,0.8004949143183538,1.0659535278381023,1.3649057513638296,-0.46001246346917973,-0.8666887261862672,0.35599595359598785,-0.2510842532646805,0.8060857311907152,2.3676181449045886,1.7739732541296864,1.5644808745380618,2.114268708869373,1.6235585998440045,0.30757173284148426,0.0604266732389664
2017-08-31,0.5255639696950177,1.4439041212913055,1.073653127863938,-1.1624837870450462,-0.9309716671873325,0.044578854760961475,-0.46789802538874603,0.5079344922036861,2.4788144536474657,1.654278347946996,1.4942276858153118,1.7139822062330632,1.1445640080442314,-0.24536248702391747,-0.0331851935139161
2017-09-30,-0.5627357492283219,0.47719423096168395,0.9611192428432086,-0.27346186927834776,-0.6910554240625536,0.21785736974676972,-0.30872496446234604,0.47894256201281554,1.5751678972565923,1.085714041645368,0.49079159948346235,1.151409213915278,1.058330474621751,0.033632855418561786,0.04821384625424467
2017-10-31,0.33514132553560305,0.19292902652119256,1.2591310340782889,-0.514905355899123,-0.8120375829242782,-0.2107935459103235,-0.3274176561891968,0.20265831442955104,1.6519771522893854,1.0478190157501055,0.5284427746197162,1.6616086781664126,1.3291368306257336,-0.5437853445490758,-0.018123672233556817
2017-11-30,-0.4121113289953252,-0.41822428590436866,0.851732570892426,-0.665257893098606,-0.7535409376730269,-0.34339999547015565,-0.12901585100105994,0.13635674698651015,1.1980837927969121,0.7248765149079576,-0.11162666977083678,1.0295958405650316,0.8987120031067863,-0.7698715826577004,0.1944659478077653
2017-12-31,1.9779957570344098,1.2371861094249126,2.291858430130287,0.607288670790699,0.0017355681282547638,0.16222441028183984,0.0554551286791839,-0.7251808473349296,2.1469007179518456,1.2676978613477214,1.4483383562009804,1.5108228522950098,1.9919937678908304,0.5693379326455504,0.04161280080118385
2018-01-31,0.16191904133119073,1.0987926443831635,2.8457086553668085,0.5723322917466581,-0.05981395375879971,1.1843864319521633,0.6464679914283297,-1.0767177751689743,1.726934228088647,1.0732947501128007,1.2075509373027973,2.1149270421195165,2.452825537506216,5.0557578385407185,-0.12534675834149134
2018-02-28,-1.7218148380200045,0.25365031618701883,1.1316913120815326,1.5124119305492925,0.5967831773990412,-1.44953515576124,-0.4421831302844911,-0.6912759889664327,0.7430266488007116,0.4434907510977107,-0.4802243789846287,0.34831390049328265,1.140971278936289,-2.231120349549611,0.02534382221407498
2018-03-31,-0.13010128467997678,-1.4376037180057786,1.2260051922057154,0.13952155558624468,0.5034478784907487,2.8150831689355202,0.813835945981722,1.1364221565679284,-0.7651990157286478,0.3802508982744838,-0.7626816020559984,0.4212155885924193,2.1064739336867717,4.691204055746321,0.056218581812724634
2018-04-30,0.3805848890519065,-1.3725696257628248,0.9459295055603565,0.397919232749006,0.5901782545661116,-1.1430137020766342,-1.3871501090080978,0.5477867418275371,-0.584261860203603,0.4529156499162279,-0.4230904133537386,0.21121060545287623,1.4830232729779684,-1.4114881030415438,0.10591982213239622
2018-05-31,1.065800878710617,0.8973598659401488,1.5995997851180224,-0.9488199066060828,0.7201880388783215,0.1867662540560896,0.6698049507745388,-0.18593932424459195,-0.03856184666785694,0.8149694523311771,0.40916824928695517,0.6630323508929842,1.9163469244610594,0.5087278267319428,-0.042440845489858214
2018-06-30,-1.0735828538501364,0.27324971603509834,0.6223907105050048,0.17247613300906844,0.09447983985824014,0.2325568315212028,-1.0425578807948557,-0.03693445752499221,-0.5191845376168247,0.24054389610527546,-0.4328324502268764,0.36962452292576126,0.9114385053862847,0.24988117737577137,-0.05891778346453988
2018-07-31,-1.2308893410806396,-0.8171538312570831,-0.3334325440535012,0.693730134436004,0.3452736595078227,-0.3910563464998638,0.4195953247708769,0.19052125030600067,-1.0539118891498236,-0.5518778272107495,-1.1355898659341752,-0.6085615104907027,-0.051547432862768736,-0.4381396260650487,-0.0020069133729012463
