PRJ IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-04-30,1.045234568662119,0.5720895044806471,-0.6538512789450034,-0.6210892477006624,0.704963700529019,0.6391330702268629,-0.251675982883621,1.950703224395245,-1.9742579759861787,2.2272461902934526,1.357264776830974,-0.5753701117138239,-0.5376591533867255,-0.05649933881119926,-0.023928467481798922
2007-05-31,-0.6774186748895404,0.15008129224217784,-0.4452637794269407,-0.12421786920002291,0.8464179835034205,-0.7594845284849328,-1.185069211054207,2.595070302296667,-1.9141679671727516,1.2921730606671447,0.24953345166223143,-0.48693530141560776,-0.3822376650178218,-0.6067774487148496,-0.023253964814473123
2007-06-30,-0.6263555714603612,-0.1819939480524629,-0.22407591893470424,0.07408804788408381,0.9075048246423154,-0.12425235042306633,-0.6850846465089538,2.714604717174886,-1.8305947400570206,0.5469540365309091,-0.4964776045970391,-0.43281760354581605,-0.19290089522800338,-0.30785187667540054,-0.0901978656192173
2007-07-31,-0.9552896469523322,-1.4880610187091234,-0.22151759521699857,-1.7491846667908264,-1.0833900350662744,-0.6682422801221367,-0.8556058355532713,3.2258854607136893,-2.003280069929543,-0.25171337984347825,-1.101836737471672,0.2572129648301812,-0.02862240136243137,-0.7304727924631068,-0.14204039815423436
2007-08-31,-1.2233871487855545,-1.7893040677152685,-0.7597322061594914,-1.301992293354045,-0.6240680612296742,-1.015302700512359,-0.18312950985637627,3.5998476364762086,-2.1597140169524747,-0.8616959007025662,-1.6603463341934341,-0.5904284230431874,-0.27384492322585446,-0.8396957473549003,0.22979862262062625
2007-09-30,1.0558366796312664,-0.718165417530952,0.1283803211443308,0.5681401469017001,-0.024848201248677673,0.19348600890287446,0.09832770091886998,1.452454042898625,-1.3372298196555175,-0.013671213197473345,-0.6806014410673851,0.12403307342356552,0.20227719682945572,-0.03985556933651544,-0.13893053403738945
2007-10-31,-1.2167556880392825,-0.8621115222947695,-0.6308059796393659,0.753828722942996,-0.8368877551123766,-1.0587595780272643,-0.35610999763027035,2.262893963161771,-1.6685354369282481,-0.9880991779685286,-1.1326977246503438,-0.29559129269784185,-0.18555039820076874,-0.8821887274290341,-0.06213798510051693
2007-11-30,-0.7494280431055046,-0.5481261665089496,-0.8623439410513777,0.5497222751354639,-0.7558982488821312,-1.5931550920840938,-0.7421454186081924,2.313547370711298,-1.6720271372376145,-1.5054470095182484,-1.2047899324863782,-0.6741537683776444,-0.328640784877979,-1.0724795640649292,0.21487049482101053
2007-12-31,0.9386390451742824,-0.6272262514710037,-0.1628618525880212,0.426354202947361,0.19100557200978094,-0.19375686045756352,-0.28368116222367235,0.9105089248931939,-0.9546469713686707,-0.5494967633398572,-0.16871609431654636,-0.31931071729435595,0.043844505732840225,-0.40296651956754925,-0.34151086978008716
2008-01-31,-2.3233501367660168,-1.3325445439016501,-2.2211699953099204,1.5881483442838127,1.4626297660955283,-0.7031703814490603,0.1899038451106441,2.5270413788353756,-1.722104396829578,-2.4887572039146404,-1.4910591352359142,-2.4379835540389614,-2.008914620531654,-0.39252179552208705,0.04346024126723446
2008-02-29,-0.02688433246304269,-0.8614102133281817,-2.033661530742973,1.520401559764811,1.2615119258596932,-1.416167748496261,0.035437583672599735,1.8231079297580688,-1.4490672798413118,-2.0843922583969787,-1.2078558068460665,-2.154250084431183,-2.0010200627747325,-0.34546170567709505,-0.27158402844997037
2008-03-31,-1.6981783527604615,-2.511809532677981,-2.1753858584152175,0.4227516152003132,0.8146693696720853,-1.0476622538001366,-1.1364419520216191,3.9054885549973553,-2.319943648133631,-3.3757886031109945,-1.7719186837672019,-2.2242438569669885,-3.0294434861874433,-0.23825645567207362,0.3784263779382877
2008-04-30,1.851164189029364,0.07864514444080846,-1.841171435369947,1.8771275150995363,2.5099690450941092,0.745621993328054,0.27600862651581975,1.3192850840907657,-1.5868026890822529,-1.1525468806441852,-0.21857396511131644,-1.8405648108166717,-1.9821961897373446,-0.3905192764575176,-0.037401900507041605
2008-05-31,-0.3355571144492087,-0.11394414488037727,-1.8030531899417006,1.7384280645355983,2.1185140460235763,3.0894261720913057,2.3229708423079773,1.1566877962800075,-1.3723349898673898,-1.343397350491263,-0.3057946941158725,-1.8252548193492857,-1.8306756410850675,-0.6775437526544102,-0.20561342809284588
2008-06-30,-1.2231884968062992,0.17339876752717892,-1.8121980222481548,1.316924356296312,1.6182599964623574,0.8736173216812582,1.3422796228716363,1.414781972262889,-1.2848094498062748,-2.2495034764011166,-0.8025642125550533,-1.7608369769015297,-2.1710643701078167,-0.4345448119585039,0.156392474200877
2008-07-31,0.6549410425048893,-0.5916611296466927,-1.4052463253995482,0.003623762258348277,1.0394324279919869,0.40964378231067505,0.17969374457779513,0.7405345842008343,-1.0016610634383853,-1.4144013202638002,-0.14485225821015849,-1.4712433373147007,-1.3159146637560044,-0.24852037940207633,-0.05176964640625823
2008-08-31,-0.4384783055368894,-0.6821147283766595,-1.2037324719412663,-0.05969857235682808,1.0039807888054553,-0.8690076489827675,-1.9350976273033047,0.695166485018937,-0.8787860877645711,-1.6575802668375226,-0.3653264957807422,-1.3003687257170853,-1.0430030246066655,-0.13792673979090528,-0.32945102914024155
2008-09-30,-1.8003707941958407,-1.1040604251056434,-1.5975271102382747,0.6065759165338461,1.2036264950489808,-1.1054652622076278,-1.9244680314784974,1.3078386184146187,-0.8873921371018032,-3.2647631038655502,-1.5488843818883065,-1.5486434395823254,-2.405336680389327,0.20173817659170382,-0.6365688001997278
2008-10-31,-3.0927661314557655,-3.7560896428978836,-1.6938080623795246,1.1128260743113776,1.5082019636375326,-0.45961082251281943,-0.7325138913296091,2.2491124490301293,-0.9022545618405813,-4.95995099951408,-2.6415748549458278,-1.5448608728873274,-4.545093695362698,-0.007608202871094055,-0.12683373336456114
2008-11-30,-0.4542066434806618,-3.057837013304627,-1.5474532142722635,0.6062843626228527,1.2686469282816457,0.34115420934621304,0.8548590172784702,1.5917073076588166,-0.7562083630692753,-3.3242921810743,-2.169562293489388,-1.4312445820693585,-3.675428794595592,-0.47029549420092226,0.09835932019884278
2008-12-31,0.47738847802775447,-1.495586279665022,-1.4443188990906786,1.9908618024909825,1.686291060161825,0.0232126202843116,1.267967993197152,0.8410322232650136,-0.5858950417808111,-2.2808503171164944,-1.5021500754573418,-1.283202189791434,-2.678387897146871,-0.3233093750036943,-0.14418231454636712
2009-01-31,-0.5079921073255809,-0.2686580861472732,-1.2732627518539417,-1.0754403446329126,0.8500171615414602,-0.5128369641837337,0.013990043381120105,0.8284842595346964,-0.5301078263993179,-1.9408814485317645,-1.2420415532279987,-1.2031113782355625,-2.3916441703228144,-0.06861008243835796,-0.09946668709869254
2009-02-28,-0.24554472534720503,-0.1465637961078723,-1.2158370553288567,-1.0639882301739974,0.6983602591752269,-0.9896840676435509,-1.0661872565625408,0.7230688209634164,-0.6378489172870035,-1.636907541000461,-0.8151231266792864,-1.1452112445184446,-2.42976544966293,0.4281331656031864,0.15215666122039398
2009-03-31,0.9175448073773387,0.0543253191758684,-0.9915718481801384,-0.6196052149250083,1.219363525594196,-0.7996794596067984,-0.6762087698031402,-0.5475068450794738,-0.5644180757913475,-1.1722936403168098,0.2506476853583601,-0.9117353153532329,-0.9724201830887352,0.46440783144730835,0.09694194519223054
2009-04-30,0.6474576644311258,0.7991911342391979,-1.019205347661346,-0.8962107875136914,-1.7460562755826106,0.7302110330663277,0.8451934470677634,-0.8346586405249686,-0.32057333152161305,-0.8839869936975532,0.7519499583206881,-1.3891164152650985,-0.9823947876944757,-0.5956885545226784,0.5257754282803209
2009-05-31,2.681610516333833,2.635371489754842,-0.6886657958410083,0.2806601481904731,0.34296957336249745,3.126032901041042,2.2686238409692105,-1.755467708948106,0.24372565981519725,-0.16141159288522292,3.339236438324474,-0.6866369358821393,-0.12057700364642776,-1.962693611505583,-0.12290166653025361
2009-06-30,-0.3610136915725201,1.6348758932943623,-0.5725728355823262,1.3982642172506934,0.6457758582025332,1.5908721501704124,1.633451914249135,-1.5964970461590704,0.35553053726299344,-0.21919975180740686,1.6847274188245374,-0.5661107386011957,-0.07560949438563984,-0.9321268343769169,-0.06208521053095298
2009-07-31,-0.09831077992934935,1.1551719453400298,-0.6500687401499032,1.6048255989934985,0.3889781654791695,0.5646771309684904,0.14184759307592368,-1.5090512429958132,0.542985797119733,-0.2042384006602888,0.9275514889225873,-0.6123875578226233,-0.22530617220555785,-0.32188153771915884,0.13752671377575945
2009-08-31,0.7017271174566355,0.14466151792605159,-0.46080052987328285,-1.180643716364784,-0.00588612661813404,1.3457136893774577,-0.18621172215675216,-1.64633833459127,0.9125772725011833,0.07220079532786677,1.0142361685145063,-0.49591607632426826,0.059011401303786265,-0.8684911255787165,-0.005307611977404589
2009-09-30,0.07841115152490145,0.40714009663363177,-0.09123863286183828,-1.7510683798139757,0.023998482993797206,0.8646053352137274,-0.07651700812070826,-1.5384622200652853,1.0288145216116102,0.15954531254459464,0.5776922450052252,-0.19305790555049793,0.41453823835392956,-0.10448098203072138,-0.2084956726546167
2009-10-31,-0.7138608784332013,0.047434257029902616,0.7556555576040205,-0.7208247275111,0.6448395561798429,-0.5764388306261183,-0.50379585453462,-1.2374727350117096,1.0383987221521889,-0.0547171751778738,-0.2876033210634548,0.4017261348513758,1.194257652445961,0.11714695557625256,0.0528118071326337
2009-11-30,0.36852969671341723,-0.15345286570327155,1.3938838612418603,-1.1442723082614745,-2.7669912473785057,-0.6020002096688131,-1.0427627468534326,-1.282031917037637,1.284848700398965,0.13916114119802975,0.011362118005109874,1.657141860830891,1.611076523789404,-0.21095806369162914,0.17816747227039764
2009-12-31,0.8580259895365815,0.3065782632782714,1.8136106327677253,-0.3677650867389151,-2.2553480584890813,0.08072797825745745,-0.40660859998681564,-1.4629901213735517,1.6568115426672183,0.5789390465809785,0.6040214946187528,2.059968001882077,1.6108087333268195,0.7942522424243599,-0.19354800901773497
2010-01-31,-0.6517523568781376,0.3415670540510576,2.239691839530204,-0.47260262741138154,-1.5992144988388357,-0.5077617638123776,0.11556668470094482,-1.1818279290064733,1.4779873346792785,0.30941710948695944,-0.07605253601375313,2.1599610717304523,1.6452304804014888,-0.18392363313988258,-0.06891086730469213
2010-02-28,-0.17130832863332185,0.02619269767067623,2.1300103440260187,-0.4287066444948662,-1.78984291888812,-1.6550558243074924,-1.0656026121638202,-1.0315090977976797,1.105753027504734,0.25956168499033067,-0.1831091643506226,2.231482103502012,1.6850125171787733,-2.1116632785802585,0.05852416111588257
2010-03-31,0.3843056865325708,-0.2609769989915528,1.5883170648147744,-1.154093801287409,-1.5222240715032596,-1.5986399273417224,-1.5657037130759108,-1.04228643807978,0.8210098750202444,0.4840098285317528,0.1202902820012004,1.5314880290505872,1.2972843578102888,-1.3193601285908825,0.11442602798469248
2010-04-30,0.5735049733750397,0.4545678710606294,1.4998819029188692,-1.4656000823281576,-1.7884701129920313,-1.0223411015985424,-0.5845537574151012,-1.1934686453405061,1.3605782729087763,0.843558411775012,0.42541145243357725,1.6408532925077732,1.1694469116964417,-0.6437867050268458,-0.2022814649526888
2010-05-31,-0.7864511464256805,0.13025874306659274,-0.19351291867561324,-0.4576301091673633,-1.125152740171366,-1.109479577834144,0.12498379627055539,-0.8085851031805201,0.5864549648112132,0.4322922658034053,-0.23788416653498584,-0.4912574641192082,0.029347955760792067,1.1631986881857719,0.036684250157372596
2010-06-30,0.33190721989380395,0.08660774408176489,0.06499409491402337,-0.4457387396053469,-1.5103655496370114,-1.000256964666315,0.05192375351750822,-0.8374448260524953,0.851023848038058,0.6667712579762669,0.06448713142885373,-0.25924294848501805,0.24593013798149746,0.7296676919361234,-0.06559728248581323
2010-07-31,-0.1767700326413505,-0.3433580823940114,0.04268328952014253,-0.965384947679564,-1.7234963642694547,-0.617648254582745,-0.25895098302765573,-0.6850217584203255,0.4371339192507561,0.5493831750471648,-0.10045610351286072,-0.34315349031180004,0.21987705500587484,0.5793366768622329,-0.037865699395821815
2010-08-31,-0.008251517662022818,0.08246189465668258,-0.2338721583089443,-1.7561829020852653,-1.5801633809975095,-0.5064188384241554,0.22597218613278144,-0.5959055133187635,-0.4382302866134345,0.5253211819577567,-0.15769757913267451,-0.7793048035984457,-0.014683811670209948,0.7397564077910594,0.002029084226781015
2010-09-30,0.1738925004283644,-0.007503105317749063,-0.2057757893151297,-1.8130400494113117,-1.5137750587787393,-0.6051337943108893,0.17658844883506594,-0.571523564593738,-0.8637781571116909,0.6427613810248295,-0.050277046822726476,-0.7642026190814857,0.012213062702898429,0.7757571288213153,-0.07068348896485885
2010-10-31,-0.23709223827410253,-0.03307610477521356,-0.007884610605986473,-1.593898168351478,-1.752627937653577,-0.06408265902402548,0.2627963454748394,-0.3067728250870989,-1.4058377453531434,0.24772944764209062,-0.12100619928255617,-0.5721940713322134,0.1626538758728326,0.4063338350706033,0.015113637810048106
2010-11-30,0.08238621615845207,0.005085331008081759,-0.11535221767855533,-1.3478201210111425,-2.1570923338698424,-0.2804621079815996,-0.020204958604870496,-0.1830501103137593,-1.0423286204485644,0.17818264378518664,-0.07876067630232678,-1.4761881138453496,0.0580226145630147,0.552400064546537,0.18529332718311206
2010-12-31,1.1218401182879754,0.5254971467891666,-0.1508494963227722,-0.31677894132031004,-1.1902460753602706,2.0734275339259867,1.551448523948767,-0.6459215991408513,1.4823211304752377,1.245429683463798,0.6718717961388597,-0.5204401549197395,0.06652499798450663,-0.6003106247092659,-0.12030847709369942
2011-01-31,-0.8164550137494505,0.2540220354501775,-0.07078824680620158,0.051412845874674165,-0.9623474203067764,2.6449477259295304,1.932676478563339,0.07691280445322159,-0.18604411770264306,0.15787180244792384,0.0005518816831029545,-0.25770365168708076,0.06771784798127468,-0.5854099236460967,-0.1538160637960285
2011-02-28,-1.0362720570403232,-0.5266009883451558,-0.28717850221687863,0.46821331782078396,-0.6362092209260398,-0.2456939144846364,0.17795452052276028,2.67614878175742,-1.9038776602414968,-1.9149456184713571,-0.7609345527232985,-0.4135858733170369,-0.24972035309788293,0.536137146820406,0.11422044771143516
2011-03-31,0.6406845174248693,-0.8535829227616767,-0.24290914896744323,-0.07767381308834678,-0.3774637144792022,-0.6036984055088872,-1.8604005343817496,-5.1481336014912396,-1.211059011412162,-1.078115080058335,-0.20057107765065693,-0.2590024476442244,0.0022109217254787142,0.7816415088626796,0.11809248947287129
2011-04-30,0.6795342376587783,0.20660297643552053,-0.28584216078836794,0.053466531109676814,-0.24836060725859851,-0.2917421014692058,-1.9611151811066792,-3.4992436335228265,0.23975532759013715,0.43492017991397547,0.34029394973664406,-0.252905845027283,-0.04331951706716462,0.6779405526349268,-0.0953720629071633
2011-05-31,-0.6481385657761726,0.4768817931261533,-0.10790999811973938,-0.38450846105702763,-0.10240405180105455,-0.6138402883535473,-0.8654370470099545,-2.200793699159217,-0.8015173111317159,-1.3814126794886548,-0.2640886902652439,-0.06186527938248318,-0.017005729113100478,0.63967256403863,0.04655095766500188
2011-06-30,0.5258308634784636,0.4077033424704637,-0.1267693043118863,-0.5071001159053607,-0.47528647979458727,-0.6458928335761805,-0.6063447242429046,-1.8103401692650194,0.11091423584843017,-0.1467402799490516,0.37078731657054026,-0.09088471741591712,-0.03320003830987073,0.5878300018473616,0.07688884157651411
2011-07-31,0.7297146550263305,0.3444449837343293,0.23579501804657452,-0.693363642972059,-0.5571717258361488,1.0555888251428345,1.6564709319525115,-1.566117457330815,1.4169352336879606,1.5566984587802082,1.2193259372171787,0.35659491268509064,0.14403185305432606,0.618499417293276,-0.16301455736220619
2011-08-31,-1.3407844524211734,-0.09731515360857143,-0.19875514794285232,0.05999631567420288,-0.43653974762104814,0.0748832551264747,1.5854556092550731,-0.94112718836855,-0.7132188466616344,-1.7725770736625195,-0.6278929768913764,-0.10700173714209614,-0.11781691273294437,0.33688679921567705,0.0007079646313403161
2011-09-30,0.14096794016317815,-0.5380265643028772,-0.25472115614459356,-0.09857633275702693,-0.6029288803716044,-0.26669256957273446,1.3427727319478595,-0.7937832629393872,-0.5230502284664807,-1.4458327477805877,-0.5370677678585002,-0.1486318352047741,-0.16164224325011323,0.3364115057102554,0.19077826681217805
2011-10-31,1.7325492768062882,0.6202992088585584,0.600928513251457,0.9955490198008629,-0.06377036897545438,0.08562687436040575,-0.8416735396822926,-0.9780306362394919,2.886364776524635,2.770330310997623,1.8113954831278747,0.7465743856456228,0.266801534171663,0.059812741194363736,-0.11318834427807321
2011-11-30,-0.9572239115900215,1.0566735660044542,0.14841771378897792,0.5121270819636061,0.24166101791623945,-0.3903997034888068,-0.8539452887044815,-0.5838017073593619,0.8599560621089001,0.2897580248837657,0.11658502694447276,0.2651883505521849,0.07994650377990496,0.021750462139382472,-0.017839918128330894
2011-12-31,-0.09700013970772652,0.7931242710727828,-0.4334705391586657,0.5342000121791313,0.18257944964565936,-0.34224904049611715,-0.49620928783912455,-0.43656299723308645,0.545112729550474,0.08682013125082556,-0.07330450881616066,-0.29500462372953845,-0.2174654210745628,0.4324761858554641,0.15984870094189604
2012-01-31,1.5253509313077103,0.4703582894864658,0.6618412966118368,0.23614444557500364,0.7499995752612467,0.025820080696544838,-0.3725908839666721,-0.5777865067609846,4.983003100594474,3.8718462175672963,2.015661679508798,0.7232896221111383,0.3675265842904984,0.03164199877883178,-0.08288765980576775
2012-02-29,-0.7384535399174621,0.7693842868285417,1.1297596008951492,0.009121376005981327,0.15241443715685213,-0.016698697860560902,0.42887355067648586,-0.30342286801537693,1.975091765759012,1.3924179339260518,0.415614201086176,1.2158177208497167,0.6867366511631854,-0.11415616795780886,-0.00992563979996993
2012-03-31,-0.08629585430033523,0.7861889947270008,0.6916208866779038,0.04483030269100981,0.21422010973212813,-0.4983890276340796,-0.022376656977827918,0.11794565583222012,1.2937594628557276,1.1749168487374604,-0.014141708290473903,0.7550632388741806,0.6210187106138988,-0.2690401203654292,-0.13388770832399885
2012-04-30,-1.1628593721957223,-2.3331960992600713,-0.3925864869751746,-1.3766442291831413,-0.5492891732694221,-0.28147613702068397,-0.39104587394411905,0.45953034818281235,-1.6421050082115092,-1.5428863928380234,-1.2222275269277798,-0.33084963921415833,-0.08082362734180018,0.37642981657014396,-0.2172805159527989
2012-05-31,-1.8094723888222883,-3.3309291606423566,-0.9392140295967152,-0.37397315007741627,0.43786618631497626,0.13379152811286918,0.28457086413017263,1.0560511055554,-4.058203588841112,-4.08241525299168,-2.8885740482230853,-0.6131210620526852,-0.7019398455189085,0.055908410220658636,0.03823228450381337
2012-06-30,0.4586667123846892,-2.2584443188566383,-1.0028502692414283,0.2678149432902098,0.7554399282464074,-0.12019520394870165,0.8249282216372429,0.9504685445605784,-2.051183007766863,-2.1027557702979878,-1.8443021739648393,-0.5993132545702008,-0.7393983897693266,0.44482698219340777,-0.11650508021089132
2012-07-31,-0.9010388544015882,-1.8455985347763553,-1.790024666315638,0.2708374443226829,-1.1981683850323597,1.3952137325832528,1.0575103490369901,1.3082308261480322,-2.1263232726016477,-2.27142423868753,-1.9110856005582084,-2.029014410658719,-1.7925874330768012,-2.6970839065517898,-0.12752864608689699
2012-08-31,-0.966749790656998,-1.1383274312822773,-1.5009690962772173,-0.5745820306929103,-1.0578914163373618,-1.1224766344308836,-0.804623256714129,1.7051743638517594,-1.9384623155481868,-2.1325278291170666,-1.997859706600392,-1.6298560239892335,-1.7971241663904796,2.46237047596244,0.04051726909726715
2012-09-30,0.513088091714415,-1.053713750580268,-1.3071123417422796,-0.60889964295962,-0.5199725017766054,1.0334211497693069,0.3822044393916171,1.4798293091971615,-1.1646266711473476,-1.307350620183608,-0.8466624913811684,-1.1757191045396498,-1.4813191716432847,-1.4439229322903975,-0.05808083803596892
2012-10-31,-0.3380550934080761,-0.6116040959006085,-2.123529249459628,-0.9915987988745363,-0.6178950754953098,-0.39005098343914835,-0.7955505714350325,1.6410857736404338,-1.0115559112572794,-1.1724271070562304,-0.6595059674178158,-2.0159273684015258,-2.681612961680868,1.2466686855997557,0.05389235023721676
2012-11-30,0.606963941101645,0.6135890082378325,-1.3927436872247174,-1.8464259592975767,-1.5087078747580023,0.4722344359223682,0.8015872749919348,1.4180159498873732,-0.5619151902503765,-0.6984075598396854,0.022866174308044013,-1.75006433308762,-1.5663180390920353,-0.642764537420586,0.010438508143923383
2012-12-31,0.2231613145538148,0.38476653358040963,-1.2213200355251765,-2.088868763388323,-2.2116105848383976,-0.9798275120220582,-0.7936309802849676,1.310144868059589,-0.3641592114407054,-0.48888090614615737,0.4151446415388097,-1.759180195975898,-1.3537365745376102,1.9794476778789056,-0.04459337554281872
2013-01-31,-0.19208449453754595,0.5235121738578317,-1.7359620422298334,-2.038083201442998,-2.601356893925398,-1.216380046500417,-0.4097099466319268,1.3978155644810237,-0.31992757171892,-0.5451948980815486,0.2727281215083109,-2.8026858761344826,-2.0516514786428766,3.0695495675414484,-0.14335143880549803
2013-02-28,-1.130466131510339,-0.8161922372764644,-1.7131914367515921,-1.0391096625396505,-1.9947824526914566,-2.318656008852116,-2.08748915686416,1.9008818285336315,-0.5374849564986498,-0.7904587070915012,-0.7539366207771145,-2.308929002756889,-2.402454068943291,4.160770088430554,-0.08769513770003029
2013-03-31,-0.6268494556669637,-1.4502563085599196,-1.72636363047247,-1.7886528712328718,-1.9322486681442674,-1.0294492103957402,-0.3063480758437996,2.0487992956026795,-0.6128724484485923,-0.8027797956283161,-1.1047837133845293,-2.3533049519327327,-2.71656291485919,1.9350960582916674,-0.004112411553092548
2013-04-30,0.22793611705411693,-1.1023478317766553,-1.3050888794607858,-1.0441239003436273,-1.6612821484010227,-0.6787204276554222,0.09820425092608097,1.6488640589300576,-0.40712426703025284,-0.5857273695544055,-0.7965135811013847,-1.6656864478750426,-1.933544138253413,1.1343760265906797,0.04301738508369086
2013-05-31,0.7558650613758184,0.21246932897177764,-0.598310022583261,-1.072382620442365,-1.6180600071765634,0.7473656106919155,2.291544339910393,1.2381602029022307,-0.13047309072634247,-0.2832602313293214,-0.05688763518072782,-0.8460146049405367,-0.843125317906094,-0.4782339586180557,0.015666116744399456
2013-06-30,0.4264913548595862,0.9892171949524405,-0.6134954594096959,-2.15527749197174,-1.4657688069572061,-1.1877149519867267,-0.7966598914193588,0.9919707893920733,0.03917922214301954,-0.11646434295278292,0.4529210018734699,-0.8357944688935318,-0.8259258796660686,1.055805085127142,-0.1446963764881305
2013-07-31,-1.1557258001696906,0.023686290547363237,-0.638327552499473,0.06551338474363896,-0.8063265735035077,-0.6024301629530119,-0.3279390881172359,1.2543099088971517,-0.10814755132999784,-0.34017805121728223,-0.3076944962013245,-0.5899758338616096,-1.122345415739102,0.598896534330703,0.005970166986503975
2013-08-31,0.43782980173674746,-0.20319965511920454,-0.20998783033207813,-0.2329672525592956,-1.1761181005312475,-0.9180179452628973,-1.848444611450534,1.0022693671006544,0.0735922843936204,-0.1431548428293778,0.07792044640177564,-0.32257341546466556,-0.5092386911151536,0.5264197674551732,0.06621122852507462
2013-09-30,1.0005025517535049,0.17742597867335377,-0.09676002003590355,0.2836795354874091,-0.9961088535206186,-0.572093397064929,0.4383613664294119,0.6038141548250817,0.31645540756882695,0.13303617590124828,0.7477182722179213,-0.15546254043268595,-0.25803144039294257,0.2676396459406955,0.06992094579950536
2013-10-31,0.9918905980204507,1.6869863791852358,0.35865191316588435,-1.564874479642959,-0.702397562849465,0.5127325689995508,0.6669124338368069,0.2425678942947059,0.5384684987488811,0.3812189541284877,1.3274534508056217,0.41054781285775643,0.39831786203536734,-0.4108081890331223,0.06169356900533996
2013-11-30,1.0552107735952814,1.9616197166045484,0.4951498670080022,-2.3509279691425298,-0.5632325679164364,1.3171088586522806,1.6495420843656952,-0.10672973420118714,0.8296834073150199,0.7094003186317734,1.9473393742686245,0.5415592373099158,0.5543594364640662,-0.6806297130884776,0.09985085984685656
2013-12-31,1.3932959414915405,2.0473677228909493,0.945965297362279,-1.6797855806429705,-0.19247457054668107,3.588667533070533,2.1284989597895403,-0.6203282670345539,1.1952002087490552,1.0995904803878804,2.555713393265358,1.0034806170088353,1.0691999048126755,-0.9255634354781066,-0.029150046014749072
2014-01-31,-0.08624289195482779,1.278063458245184,0.9970377108034778,-0.3426143033678075,-1.9180955835378635,2.846117913706475,1.3994357515626807,-0.685719009530024,1.1575813372639283,1.0694739578566905,1.4561455984897878,0.8902732576301646,1.1349626042310288,-0.8003988314380583,-0.010291686036547636
