TMPV IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-11-30,0.14668908540094427,1.107212216474268,0.8514294253809694,-1.1468402798418442,-0.8858509731711357,-1.1149668987174473,-1.0895687953379325,-0.9804571525599581,1.3102317584597938,2.040323086261768,1.0248690059626213,1.1989828846547355,0.19738086464171087,-1.748038999020905,-0.057572333368076975
2013-12-31,-0.7950117480105474,0.16559709686227198,-0.22470057370196006,-0.2285482757106728,-1.1635281531333626,-1.1116646367877447,-0.14188535072104286,-0.09138952897157807,0.07170968695509831,1.3003219164528381,0.055562498969037616,0.1780284477388036,-0.2817569784041968,-0.3183939423264944,-0.0739987899284796
2014-01-31,-0.8919923052151828,-0.9774787204024756,-0.5000862038034042,-0.7270313994727821,-0.7197779939656821,-1.7546663750771885,-1.124166115284606,0.20055370769360045,0.13625067906210966,0.1256717570671276,-0.7483228593611628,-0.2986798567039187,-0.4875608748380707,-0.45294765302686585,0.17632507602011147
2014-02-28,1.5604899782746318,-0.19467215155277245,0.7677088869848968,0.7385493361730163,-0.24182264305268317,0.15810245147928448,0.44570010705920043,-0.3000724412043232,0.19742534442119652,1.668056642416471,0.34021140958034796,0.6505007668936054,0.2744474712899736,-0.30798066632655446,-0.04487958875613432
2014-03-31,-0.5872844913890928,-0.03906082397978902,0.8649402056008398,0.6844651612360577,-0.11118461777095763,-1.5103457566955525,-0.5896807721152806,-0.1267118762678141,-1.796996909771357,0.8001333795908505,-0.24482274277907795,0.6618848002751623,0.4159057433822043,-2.4553908619736418,0.03957986141209195
2014-04-30,0.22406598645282455,0.8234364399656485,0.3363090538777192,0.22471305697746516,-0.36134537081280194,-1.5155468569379322,-0.8411943233495084,-0.15618893194458516,-1.2287642455664596,0.9485916570192027,0.07076674031765838,0.41189264698725053,-0.012248151770829017,-1.5809974893184848,0.0007243461081294803
2014-05-31,-0.1006632119175861,-0.3409863127598405,0.04770938471002931,-1.1338807884216384,-0.34119215464636754,0.38173322282090544,-0.3786028835639888,-0.07922460800954133,-0.930159350420456,0.841121118433545,0.12366517580747617,0.1264679806957575,-0.20432342431795905,0.2688433709022494,0.03843288437009443
2014-06-30,0.1798165912710254,0.2017891626693933,0.9963406016137671,-1.5593437014612328,-0.407620497283375,0.28318169460596104,0.7850040507381827,0.756272605411261,0.17024911258192404,0.9269795936983682,0.2562478961101195,1.2334386691791657,0.8318268643270518,-0.3925254803227517,0.03518074966928977
2014-07-31,0.13985300398747635,0.11253947736076653,0.9427071807149897,-1.7112498743652969,-0.8189856321228438,1.0727785023686824,2.337047926142819,0.8200064165989195,0.24411086326980805,0.8983515819866219,0.14201300427821423,1.6689189744016566,0.7275891399670512,0.45411255765548814,0.1615018940681318
2014-08-31,1.7189970790301754,1.5311542111601102,1.8860130521138685,-0.19063545512928576,-0.9823200831664982,1.3408371473970069,0.6066179884267816,0.239147044131768,0.3175119453819896,2.022178845491831,1.900413243828098,3.1319439467508925,1.0775346765537104,0.7044188692948791,-0.04460787660377878
2014-09-30,-0.9528907587966948,0.6157435009565985,0.6703354554528328,0.7322321773133215,-0.9527690905238672,2.301946504723928,1.311140179692036,0.6656176269454922,3.234474792912902,0.923032457359244,0.4369324309463573,1.2264302899813626,0.40003725589981626,2.04817736203903,0.0649727432479609
2014-10-31,0.4797064464995098,0.8657887443052122,0.25415021965217344,0.7032687095224655,-1.01134968461651,-1.2885512084453115,-1.396196457595095,0.29978403131712106,3.8927739278513624,0.9520292843793159,0.7434149287819743,0.5758447512455805,0.030586411188720082,-1.6010775968930944,-0.004402886158361532
2014-11-30,-0.4452136417753895,-0.6824512045368424,-0.08732060347501315,-0.7017642513411211,-1.2796665753232668,-0.9047278412991325,-1.4845573631894549,0.4967354868860422,2.6546118381456436,0.47648711977668573,0.011370609959095014,0.15545754541671278,-0.21259139265284788,-0.7909279716070955,-0.07379025815141521
2014-12-31,-1.281300151335139,-0.8945999788342514,-0.1442424260061746,-0.2503525717553509,0.17778692087176604,-0.18237010145925453,-1.5161614626143034,0.6976062942047346,1.038715322400605,-0.46303566935134227,-1.3225258576890606,-0.19703029521260612,-0.22294027427025484,-0.1292033549924712,0.1661829073520171
2015-01-31,1.8707737462293412,0.09015838764129465,1.826144391778806,1.3429793312614382,1.99379413814435,1.8934461812964583,1.8272002338923086,-1.3330782268767958,1.0077644075637862,0.5821064784756864,0.5616851429837001,0.9690169116817782,1.1253464388650023,1.8219846669740383,0.01394066721458891
2015-02-28,-0.1714534609912549,0.28526231123047524,0.3783124923326189,1.2050669191183487,0.22536912851783142,0.6569867988824294,1.1641512810521863,-1.2963707753312106,0.9816793184248002,0.3153547894620761,0.4362335198079951,0.26744266008497425,-0.011783032921743567,0.2797186883018075,-0.07551803538533082
2015-03-31,-1.2951054799759132,0.24799570763556453,0.09289149147530112,1.178167915392553,0.7271034436784881,0.36303073080754106,0.6207660759447462,-1.5939076362505853,4.328872581771941,-0.625971785022063,-0.9551097141981182,-0.10204752988858465,-0.3626473211506045,0.13596900512334467,-0.06863746078881587
2015-04-30,-1.1986174030594563,-2.2251271037120213,-0.8131801243133026,-0.9718092015254056,0.8366017683006104,-0.4998594159617025,-1.1523325625457443,-0.6066860649769803,2.1165559173305057,-1.1558633045548072,-1.921727232976592,-0.9035963815187334,-1.008696741921514,-0.02007771036128742,-0.053745871163793806
2015-05-31,-0.9209294442979837,-2.62802506213918,-1.4560139963094194,-1.9943618159411358,0.9710304849963429,2.430323169946162,1.2183893905701386,0.009951298559159988,1.369173188746199,-1.7911909515590296,-2.249343078900642,-1.4443940174415444,-1.4921836636963333,1.6430542915252326,-0.1038450234611838
2015-06-30,-1.455009962151593,-2.452575152914187,-2.3472715404376063,-1.3835405798772273,1.2980395549494808,3.8039957233732427,2.577484123360904,1.015048709202908,0.4173217341780594,-2.706670464721869,-2.9089244532616876,-2.1293874405942788,-2.192432444608741,1.1260019872687297,-0.1231384583499705
2015-07-31,-1.6917400307649988,-2.5128090253816393,-3.044133360805868,-1.0052880552969081,-3.175379881409681,2.857957836179209,3.1150663301828403,2.5399504895941982,0.3588441793851116,-3.760720574442628,-3.0181814010075607,-3.2938559668921874,-2.916791070036836,-0.014003611272739601,-0.12084318501770501
2015-08-31,-1.5016005461245714,-2.624093218539972,-3.5918617164159463,-1.5708001241339131,-3.8814733125140957,2.25116886517664,1.6768413280846934,3.571615718080799,0.3036303128390653,-4.267867650325574,-2.7352335143382414,-6.046890146995995,-3.776111338448604,-1.4444702278763453,-0.13031755930473757
2015-09-30,-1.4721958030822195,-2.4052273519726013,-3.0135503669679418,-1.562066400631443,-2.779197160598915,1.831618288212638,0.8248209371776556,-0.27748433952271695,-2.436403700065259,-4.053524872599007,-2.5097463501826978,-3.8173593825299843,-2.621634435831795,-1.3870708643802367,0.2540399281081002
2015-10-31,2.7479550853831816,-0.05820323348957998,-2.0375500299735623,3.462225938472671,3.366010063153916,1.3876750473887312,0.41437483361066096,-1.8288677152504191,-1.3515507156403823,-1.653090371485645,-0.19479916072753137,-0.8949302571678043,-1.6710020021809642,-0.2361352195368898,0.09482633777710861
2015-11-30,0.9028908736266167,1.2035659588709877,-1.549044974323117,2.215164062791658,3.0805431319412233,0.5358212756256403,-0.6234811891497302,-1.884223789815365,-0.903456617165194,-0.9828656733146645,0.8485089748835154,-0.718865799602417,-1.2992548556544836,0.800942141695264,-0.07848276663495193
2015-12-31,-0.7718592834809735,1.5446334820874352,-1.416007007156722,1.464772857667623,2.4242238300155483,0.11787497673819358,-1.1839948315698958,-1.4802777764615178,-0.9945049836545042,-1.3553198934825073,0.3887896586715842,-0.6726119743441712,-1.195685775785976,1.0643874278308134,-0.1496788180297684
2016-01-31,-1.4303455463206982,-0.7642303936991008,-1.9618994347280205,0.6849408802763052,2.1960945931005464,0.5051853316150579,-0.57071268487762,-0.6125941383072304,-0.8868472047042897,-2.08777190819394,-0.6253048443024963,-0.8709036653220935,-1.6454778791125275,0.24770702903324374,-0.11700496138149563
2016-02-29,-1.0584249645165051,-1.9032534439882667,-1.9525663785915524,-0.844537744668527,1.903612883352073,1.2329595798794761,0.988347548958413,0.06602914122795137,-0.7944391866482597,-2.289713290902155,-1.2995538403588986,-0.9033647164367199,-1.7698847712488694,-1.5058649571705103,0.25462213653796345
2016-03-31,2.5484772118645487,0.0014236284088328256,-1.2055026708153649,2.34474862522042,2.3041441711454915,-0.04422564553783582,0.33946501212845964,0.5850562260100698,-0.7148713375043623,-0.8774425462558324,0.393876410274369,-0.5805058210967845,-1.2075625298702957,0.9672501252482748,0.05470568466350035
2016-04-30,0.46991587943617685,1.0596449800103582,-0.8642294505296669,1.5033030514026966,1.3030715878413957,-1.3400345778549887,-1.3556325196271803,0.3214717163947301,-0.5639250897080813,-0.5856063512011381,0.7598973427346547,-0.4829657497752382,-0.8619611051663529,1.9042048821066866,0.1183582028301951
2016-05-31,1.000900785181099,2.246074779200036,-0.40722642565149336,0.18433429874513915,1.268430090568814,1.7048739583354597,0.3491530249425004,-0.1873586967614879,-0.2469362198543769,-0.04493930601679052,1.659957302381809,-0.270237603028129,-0.44544386441528033,0.41252232625407026,-0.0008628748647841709
2016-06-30,-0.04599399993284924,0.7783744046020568,-0.10006339250424424,-0.4698274398955719,1.0378824287079962,0.4400299615285505,0.6577569471100391,-1.233159511188746,-0.3389876487039657,-0.07392838799702069,1.2610299636820426,-0.12380573637819578,-0.22926723568605012,0.880563808906648,0.09137204463841156
2016-07-31,0.7317052226716474,0.9202157100286854,0.6267495674198896,-0.4592709604799677,0.3875123464111301,-1.2807757751040618,0.005587883342904197,-1.2234028864967617,-0.3302750207253764,0.36993090854051763,1.3907524793750348,0.29789857248383406,0.18305206992395817,-0.6307426124227034,0.06632808495556176
2016-08-31,0.49987831116233283,0.6464711040125191,1.4092089938831407,-0.7205307912795852,-0.4677027415795586,-0.7101583203069849,-1.9669895953561982,-1.0375149737578093,-0.32073510946005623,0.691571985654468,1.1035533294925004,1.118074333570332,0.6054150386969259,-0.4830992508020602,-0.005328910329560164
2016-09-30,-0.05729836845885225,0.6493575118224555,2.0791741820112066,-0.6617267791281164,-1.3113549450260427,-0.5479166208105178,-1.0969572388804631,-0.0437000474578693,1.5285430095987174,0.6841477737363104,0.6609178129257149,3.039244126369734,1.4499631611022992,-0.39899475802878914,-0.005419563906928928
2016-10-31,-0.07216859216048521,0.20813830090196792,0.8351880515273012,-0.7539977100692755,-1.14738216918099,-1.184904367392155,-0.614646293887133,0.10051411750451206,1.2627617443675438,0.6840913656917691,0.3028131809352524,1.042046147485026,0.6389509489562079,-0.8638937887629107,-0.14684375527285776
2016-11-30,-1.2568986254247316,-0.7490148562073258,0.039430443416111655,-0.11309686748324296,-0.5265747089874792,-0.3800573810467679,0.00556046590067172,0.7472959646182061,0.67616239194393,0.0023062244190786597,-0.693287689027768,0.026483840963948804,0.07725791425268683,0.7535337439305981,0.027281352803439112
2016-12-31,0.2739582678921512,-0.5586604912117611,0.3992441841941457,0.03142398910901433,-0.5264028408501136,-0.3574719462934455,-0.010085914048671315,-0.30484250116831835,0.7222624954182432,0.1885375882838554,-0.49153174087879326,0.2998005487363019,0.2833253657098769,0.6630727971180385,0.1036301750776502
2017-01-31,0.8766291923303472,-0.03942325622700152,1.3713421941147694,0.5502276173189197,-0.46839867732586277,-1.2162477480210587,-0.11864931870210177,-0.40446449626284586,0.650356816496952,0.8180167920535807,0.1915125579478528,0.9889641004973252,0.8716437158703446,-1.4618963468859525,-0.1365016605522727
2017-02-28,-1.1322528625783483,0.027228102295330917,1.3324067044266306,0.4618243863562912,-0.2171367893514899,-0.3236149599890345,-0.23984888252164982,0.06963090325292097,0.5870651337296322,0.12208641281920396,-0.5418448474561208,0.8133033758924412,1.0818429051952507,0.6287126769351831,0.01973171033990562
2017-03-31,0.2519234250108113,0.014176419317770092,0.4168611374656753,0.4486640173110826,-0.19255612907353226,-0.709050873736973,-0.9124907625846955,-0.21352439295760178,0.39222592832576303,0.3479529229320615,-0.2019324538325093,0.23954714589427897,0.3781666941925905,0.40167400604505343,-0.015005104509702237
2017-04-30,-0.07145747190708478,-0.5107040996902871,0.21514479550069557,-0.1426250573577565,-0.2052914457602853,-1.0925804777384889,-0.2380643836498238,-0.09973276782090584,0.4866944597835267,0.329788217546038,-0.11740647481499554,0.1151862329019527,0.2713264412028117,0.3420894414368376,0.036890732356575306
2017-05-31,0.3473669985630838,0.28993791998213436,-0.01887966141904012,-0.9963105406250462,-0.615145494678126,-0.24343948541531035,-0.33124223676753267,-0.09555325494279504,0.6940575720551653,0.6166034244162739,0.09267675421658504,-0.014448838019117382,0.12300601255893316,0.7708468253473941,-0.0960563384236716
2017-06-30,-0.8082762594030783,-0.2945964804228794,-0.26964261692464714,-0.4030087407766941,-0.4092150204765736,0.9908425542091811,0.9081289911777349,0.5881718840441558,0.41711881963817427,-0.03034133835095384,-0.5057650668053314,-0.19599465937857574,-0.060466203358656,0.49818437566893553,0.027497024281469436
2017-07-31,0.23440440510979219,-0.1279979748630174,-0.42545296755194123,-0.3267162080171927,-0.7472493594997426,-1.2843413034436377,-0.02668727882051683,0.5841091375001894,0.41495992030558143,0.11012288459794058,-0.15351590582294755,-0.3549687844312788,-0.18398318749349493,1.3726399297539063,-0.16614253834751588
2017-08-31,-1.4965517338565668,-1.1951886399017706,-0.9473138177689748,0.017340177220453876,-0.5834393302736369,0.180330444495358,0.06405722311580035,1.6107093935371268,0.411914807567776,-1.1366277701508631,-1.2023239299202226,-0.7224812274932435,-0.7560916991008947,0.4144604643020713,0.06418201978320391
2017-09-30,0.5096490507833356,-0.4375396976528878,-0.8143891468625025,0.3802387879465211,-0.5016430742940838,1.6470667515533677,0.5477432550351801,3.211655479488696,-0.7405115041017509,-0.9007289687151869,-0.6459666312125641,-0.6976905069626859,-0.7853809794321392,-0.9825344309973018,0.06483161567808396
2017-10-31,0.45799998345819143,-0.3388808766311438,-0.6897641509399004,0.4800278031244769,-0.41458762997329035,-0.9920371573543441,0.3694266797595817,2.113720551996808,-0.751254686776184,-0.4914022867262255,-0.11314644074894621,-0.7343598678515489,-0.6233157236209499,1.5098496171333244,-0.05827045050196785
2017-11-30,-0.6077868826025206,0.28099289113348125,-0.4863974473505984,-0.5900946361087432,-0.40912052811972344,1.9519452439153084,1.9748772354938537,2.2349731439011187,-0.9859823568025948,-0.9940646716268885,-0.3920713578356597,-0.5626551763670157,-0.42098543556207996,-0.3391254359395076,0.06629706962732715
2017-12-31,0.6681714690517705,0.3366302976593399,-0.3956687332638025,-0.5149590174599253,-0.3613390432654101,-0.3330733440414085,-1.6326726199432828,2.1801177744877664,-0.9204949684172166,-0.3797969948224253,0.297792935593355,-0.47986749268570894,-0.32044479554067534,0.7412328333965543,-0.07784886197710526
