MAXF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-10-31,1.0388338574320701,0.46015875324185107,1.9695018215395392,-0.2359259193010361,-0.3376678673280141,-0.5254213361622092,-1.4953276979162682,-1.1819813527503242,2.135424540602381,1.206608277738741,0.7254647152331432,2.014419797243405,0.5969338557771806,-0.9821889006724209,0.02890868535567363
2014-11-30,0.1492674198644866,0.3487054348539227,1.384350562242302,-0.20197432480442667,-1.3110191957528625,-0.36096241016131325,-0.26395634610688373,-1.122211111657514,1.842467893840143,1.0684045214605447,0.5456637722010763,2.850363301893798,0.4620939398023886,-0.5546716672112101,0.0804101618152971
2014-12-31,0.7244392692308624,0.9915309411671166,1.5508743787476416,-0.6867566275826943,-1.2414199982489784,0.4956627065780757,0.7194768337328751,-1.0690620655253142,1.8063727796971758,1.103979918585809,0.8008921540330409,2.8561311901351663,0.48438903496489505,1.1515269769854815,0.18095150878667268
2015-01-31,1.8309395329324285,1.392096248139807,3.1903263617489213,0.23237569663629848,-0.3300703881788152,1.5732974675038125,1.6141067603944839,-1.0246590986406416,2.0148404632093073,1.3450689173880752,1.7660230309411804,2.772834172155201,0.7797954661286123,6.104494944707773,-0.030173023602928416
2015-02-28,-0.6084424340686378,0.9435653521150191,2.3751778309477953,0.8596494082789166,0.08245456972804255,-0.38161439281418313,0.3964941456702984,-0.9560831449578011,1.414620235834696,0.9368996086360891,0.8024439451012652,1.6848495958076795,0.73306115901153,-0.5538086665932234,-0.06552100033891921
2015-03-31,-0.9855210489553426,0.06306688941855564,1.4492280343415178,1.454689603992735,0.4414443983881315,0.10452744693570352,-0.06736953053521633,-0.741651867925935,0.6918205456105812,0.5614767965006362,-0.1559211764856269,0.8110135614500684,1.24557911789388,0.3510786164800042,-0.00683853269995666
2015-04-30,-0.3675162203285546,-1.0398418678810146,1.204723199822964,-1.0725054889936245,0.3318849573808921,-1.287544131391375,-2.10379423323226,-0.6465334218757448,0.5445795467162592,0.3922073633147301,-0.4692396677666817,0.7053167943418978,1.2866213833597615,-1.821150102006628,0.09247767595168525
2015-05-31,0.6949313232377516,-0.356947496255044,0.7048294675693617,0.09061013787197057,0.38824066094403364,-1.2783553778483712,-1.015737421526234,-0.5627698333010517,0.6664127088408124,0.46557979913402686,-0.09175069672496333,0.2982043623611739,0.8526845598878234,-1.3816067551769489,0.02812631865099341
2015-06-30,-0.05067641857328133,0.1497455455436048,0.4634881766708294,-0.6503691496253791,0.2611091102880091,-1.059971111956039,-1.3468377525865691,-0.45791809760361,0.5965737215176614,0.3716622056594919,-0.17406382623864408,0.15026199772779278,0.7235481492801261,-1.0050357806318495,0.12739451456916173
2015-07-31,1.0039953841161817,0.9180583131554814,0.621994743523665,-0.6914185678749526,-0.40382905634921795,-1.0088815700598508,-0.3029141815739402,-0.37239995185645186,0.8076353306679961,0.486281361917798,0.6905499301917309,0.5216451950718594,0.7180059086530941,-1.058399571760973,-0.09152550195751007
2015-08-31,-1.5066164660157673,-0.31394163659906815,0.1153377204655599,0.7398143790667038,-0.03159610559785302,-1.0433299005597654,-0.3792151907704171,-0.2214378086362674,0.3580757680355556,0.11851683329247549,-0.40429794379041545,-0.07953353772830173,0.511351394201504,-0.7846172721107095,0.021631582921450117
2015-09-30,-0.30417383606573994,-0.5221291601483293,0.18220204035271617,0.681816807579689,-0.49737474413083793,-0.7114634134190838,0.008314019124175228,-0.07650811415606074,0.2790995860253539,-0.014193241058383002,-0.6544473908417442,0.07515450005253138,0.5093582486704894,-0.5456470945112292,0.03351864689647506
2015-10-31,-0.09242391303663186,-1.2844393968405936,-0.08165305923307407,-0.2851512398851065,-0.5318171034755274,-0.899923945567951,-0.23229174279026538,0.0726143707164847,0.25219214989433403,-0.07911263304265001,-0.7045987235253055,-0.1416294404462862,0.3065921863236907,-0.6178798202999647,-0.00292324902475695
2015-11-30,-0.581404683639015,-0.5926820922011057,-0.24085928083549954,-1.8245252572610573,-0.6828096648978709,-0.8835205372538929,-0.06665093861165784,0.27399363257101755,0.07639770575532644,-0.2703940276238568,-0.9964005465837781,-0.23023412896973725,0.17359572567824794,-0.5313903733179326,-0.038256760435072416
2015-12-31,-0.9802855968205699,-0.9936200638652309,-0.6448558761731734,-1.1025862717637636,-0.45393128513823755,-0.5647583963261322,-0.19068642500223432,0.5337459092637167,-0.23674444587267657,-0.5356619231550023,-1.4384262401136116,-0.643305583817267,-0.08477170487065332,-0.2692074288519987,-0.1005417047838192
2016-01-31,-1.7079517449370023,-1.9396669112967848,-1.4022531434171455,-0.6430221292178377,-1.2442810595374265,0.7842972607442579,1.0629066741070432,0.987677342754693,-0.8252296463939717,-1.8363634749080264,-2.018028675944458,-1.3492799005241856,-0.5979684794524472,-0.13858882487007881,-0.08351239705654258
2016-02-29,-1.5561316766675461,-2.3494194167250804,-1.5853171059610482,-1.1154869221446635,-1.335327645692843,2.345328455365506,2.3562865104761275,4.136501716957099,-1.4914125627559705,-2.4361199887303426,-2.383085490849368,-1.5138840681209071,-1.035677639231957,-0.3733559829702373,0.02248606754969593
2016-03-31,-0.12686357287382447,-1.752033583210645,-1.4355059010652433,0.026097689887992832,-1.2278004984929383,-0.9015077132763453,-1.2548311428908332,2.5873248529001462,1.781540204472694,-2.494984363125658,-1.7563200254578653,-1.293129294166092,-1.4485999373504108,-0.07133840365878719,0.05965815307232442
2016-04-30,0.3629198490021247,-0.6367597632129723,-1.2964844239174689,0.3204696046466903,-0.761364359940983,-0.7387579770623032,-1.767191643817168,1.7602389001194678,1.6611219942370479,-2.1966219647038026,-0.9286463903172023,-1.139568087261351,-1.2886957614771417,-0.13444563087402783,-0.025373978292679605
2016-05-31,-0.7089504169934792,-0.23849597663062982,-1.6063130580114169,-0.7490974515575992,-0.7566512203296109,-0.5888945249020532,-2.4436119329457635,1.7613174844851358,0.9202321688136964,-2.2842244239436713,-0.8620858512061089,-1.4606074049050726,-1.6675634993114314,-0.03964235019614125,0.4029811005505928
2016-06-30,5.298144433082948,2.2976027170227216,-0.5231413167542507,5.312133100158156,6.972419412054409,2.025663978638081,3.0479607821339223,-0.9663787026324548,2.7440972746811876,0.0071699457434413845,2.7276988736737797,-0.9740416845027514,-0.6999800597354973,1.1538128195911628,0.08488962194915882
2016-07-31,0.47255727819529775,2.296769353046653,-0.6491517900696929,3.40036598326814,3.5041747952922506,0.9695394645466632,2.114021965841212,-1.2458735618308168,1.6916792176163007,0.37539148765833436,2.4161613107610895,-0.9767020337341675,-0.8396068372582229,0.46674804019987687,-0.00025867644033024997
2016-08-31,-0.3430584638318073,2.3061447548082663,-0.32646999209872446,2.50333803488465,2.347104935846307,0.34203337694824304,1.4299018559207615,-1.1107038544202956,0.8722468643367819,0.2829502683240145,1.2922093425429342,-0.7752480049572669,-0.5768479695797969,0.26899802829693586,-0.04263460560736632
2016-09-30,-0.7196398292020442,-0.33355862885213194,-0.48915213621145653,-0.3072439233272116,2.2310934331270955,-0.17570651955915667,-1.073356616084965,-0.8248569200342044,0.24477367261204716,-0.0031505669782194686,0.25602369247482987,-0.8105246415721978,-0.652906532471373,-0.058531515592642906,0.01349741161351684
2016-10-31,-0.1783142530256959,-0.6981623383363315,-0.5206514289086436,-0.9215532661100827,1.9954142068118277,-0.399707048159863,-0.9633979730606927,-0.8440332943870906,0.014596380624984149,0.01158711254218201,-0.14888118503600878,-0.78836154775018,-0.6712953273814725,-0.1679867825819835,-0.05305655495800106
2016-11-30,-0.7753171513961351,-0.931828781023481,-0.6244968140285584,-0.7780203549247645,1.8458016057916846,-0.5641222381989027,-0.8492632111120987,-0.6019650265451879,-0.397166185900621,-0.3588315314087663,-0.9150086341772284,-0.7888605858492719,-0.7110711887023636,-0.21270721375666907,0.02715349685367681
2016-12-31,0.017275390481827635,-0.5119898930987797,-0.3770777132968265,-0.636582278158192,-1.026923778867646,-0.7301737878608294,-0.8531035942377799,-0.7517589921120035,-0.41526978226410816,-0.2059643108615482,-0.6987234455019394,0.12790910385186507,-0.5285295534821546,-0.3817716859058829,0.028563105780298158
2017-01-31,0.051564439585111733,-0.3872585977651562,0.10612239916943887,-0.5786774868400046,-1.3751244649514371,-0.5141521144635891,-0.308429422337203,-0.9682574902454257,-0.41360946598858184,-0.028802970378348527,-0.4116157833011444,1.6472898334298,-0.18976433340970683,-0.40689593938775165,-0.0018612901451540282
2017-02-28,-0.1846943919515732,-0.06023480555065685,0.5875017978277055,-1.034871095380958,-1.3053375159766865,1.4497822540130998,1.3422738587955676,-1.0294824203587827,-0.510477035578578,-0.0518670439059089,-0.32781112369635623,2.650538359849449,0.08984272524073524,2.6761233389693344,0.023410827616151594
2017-03-31,0.054743562138010585,-0.041515591586033566,0.7883982135821268,-0.9721832228649742,-1.3109407669702486,-0.026578439551284617,0.9787168363502302,1.474142777567089,-1.152786086006119,0.07471539661111644,-0.1534956384017958,3.0308167229485803,0.7749409308366795,0.10646215803533321,0.12825273065901296
2017-04-30,1.0801058355312645,0.5086324971196792,1.3297733239403333,-0.051277793471374546,-0.6497765172201978,1.7612846304675478,1.6041566404868137,0.5960150696042318,-0.684384640599105,0.8621468463122383,0.6764661160156442,1.2184766702733978,1.0386939975102085,3.525392853906867,-0.11662118608994435
2017-05-31,-1.4265658583818512,-0.1748864204653317,0.8639981184595898,0.7923223316000086,-0.23020682795879663,0.43805383478007615,-0.1934791163975593,1.3931300210361552,-1.2257011947641647,-0.06778106601411649,-0.42102876388241156,0.3349733947498052,1.03371276523102,0.7136684793429092,0.07807717638044841
2017-06-30,0.5726851863833101,0.12283710461752725,-0.8055870972509231,0.8572346278542854,-0.1335740035959009,0.5342797740908142,0.45715095844295245,0.7930869317954478,-0.9213012360029472,0.4113864501059709,0.01954065214500753,-0.6090524390500895,-0.6608389230471403,0.2411620439546466,-0.03490741748834831
2017-07-31,-0.5305950178290392,-0.7717299741287325,-1.249005651683025,0.29744614243910417,-0.0633525322022752,0.05783039528731168,-0.7240205552298576,0.9706746349388262,-1.0883714940693137,0.13413385068094102,-0.34715912048282366,-0.8311742649390825,-1.0837541858898327,-0.0459369081239229,-0.013047253622312082
2017-08-31,-0.26204593059045345,-0.1278703750251125,-1.2156611656691625,-0.33208000835284746,-0.0635492459967365,0.031714720610185265,-0.3134658566410945,1.015855561742893,-1.1293309153805906,0.013607595693209287,-0.47967269400547524,-0.7897000409219737,-1.0651268805016028,-0.11101610146074943,-0.017862859127904578
2017-09-30,-0.34851954709287525,-0.6554962777382298,-1.0150087723061771,-1.0691230829920035,-0.05491528751999848,0.9085251400938835,0.0837271752294904,1.0775387603520605,-1.203866683166441,-0.1124164247459855,-0.6167207838654034,-0.6952328518835966,-0.8700817054215465,-0.008005011298076127,-0.006621978523532431
2017-10-31,-0.2196354382430207,-0.4648129117222021,-1.016465316885894,-1.0783983769018115,-0.5586225166868309,-0.9707665814665004,-0.6089914138129502,1.0412932556391743,-1.2241718033027464,-0.16833299479783934,-0.49819064267925545,-0.6533114053515917,-0.8906855755248061,-0.28556399730500304,-0.06884077791869521
2017-11-30,-0.8210109715537353,-0.7731533287679017,-0.9991132726759795,-0.5935770800844842,-0.8148451005799539,-0.9331142177893671,-0.5176742001664054,1.4043216376179224,-1.4905151089877544,-0.6445189961118006,-0.8904763271722175,-0.6336241328047448,-0.8813074109010419,-0.2957079426939104,0.07816683109988494
2017-12-31,0.6576085729604514,-0.20580281239142442,-0.7168435248196909,0.016566352672025175,-0.7875723451842308,-0.9692208987386646,-0.8419894077467026,0.7940862045004008,-1.1363753173952986,-0.0831348249899167,-0.21841703757879372,-0.4228641363221468,-0.5860029667498875,-0.42724244124899374,-0.1034869788100293
2018-01-31,-1.166521669835161,-0.7379613443585601,-1.1816980812415043,0.3424417263730374,-0.5016469359891174,-0.7565922567929964,0.2548167001503572,1.4485174368631832,-1.6709126430751438,-0.917141668809479,-0.8108804469993596,-0.7917156305345903,-1.1477559062096954,-0.23429257464838343,-0.07539745369434872
2018-02-28,-0.8896192254467962,-0.7925169496428777,-1.4257276886169625,0.3332226347500437,-0.44117185257355823,-0.8371321103212768,0.04651332657350173,1.9098214157381397,-2.251890152966705,-1.7424566138878899,-1.1182082081162865,-0.9393405416682353,-1.5035567812334512,-0.11548225594781253,-0.0885814306113316
2018-03-31,-1.0248233285052561,-1.8026128649743178,-1.7549989457258952,-1.0136174879567244,-0.38890949687519044,-1.107194061940357,-0.15248070991191623,0.382962447918249,-1.2025513567766224,-2.9072901093674073,-1.4445101035381698,-1.1301398868946892,-1.7242735431569336,0.14726705351464617,0.12864019116333655
2018-04-30,1.1223331818126088,-0.4336608793381,-1.6450653352455797,0.68814093768826,0.20015704458853364,-0.5310104410801874,-0.12316443518182894,-0.25470548269877197,-0.1772610099810239,-1.657693544286516,-0.38640421785361984,-0.9451532621673885,-1.5121875133137406,-0.1477261918469141,-0.050915749141411455
2018-05-31,-0.6120754522182397,-0.29029112322801265,-1.3475801375372864,0.5650757121140068,0.14167042824731405,-0.8496206996699883,-0.20944683905336042,0.10229503929831853,-0.6504088598284808,-3.098252721192828,-0.6180262541659468,-0.8345183469995959,-1.2639583549957896,-0.10617535001353841,-0.12491152528911854
2018-06-30,-1.2892209356526458,-0.47355092287374395,-1.8219504410089649,0.7359655444893007,0.0077487751641413544,-0.5813899599422244,-0.02088565290795285,0.8249314592538173,-1.8704612396050389,-3.88405628499235,-1.087064333882249,-1.086431253255763,-1.886665027809635,-0.03638471644207009,0.13929443301017272
2018-07-31,2.0482249589165917,-0.3425917176458065,-1.2165842796520476,0.9850301314683867,0.607015395355971,-0.030145893746284503,-0.0728114622503354,-0.1842086099954559,-0.15894362645241944,-1.4366178452534564,0.15000593236729498,-0.7663223844798849,-1.1305433734843848,-0.3074385557694969,-0.1040875263063275
2018-08-31,-1.2841182915825737,-0.6662089609940797,-1.3381771482129594,1.3855558456248132,0.7914966529402573,-0.6276753001120929,-0.06262777080149738,0.3779907437079036,-1.4298771947535012,-2.0859242328390795,-0.6140713324953462,-0.815026773977913,-1.3473652200258388,0.08901204601979228,-0.09290263500469846
2018-09-30,-1.0452220201848625,-0.3881690148060617,-1.3862316710445035,1.4244548507598593,0.8877326815804881,3.0728014747600016,0.5905486403285829,0.9932916982890477,-2.462518325888666,-2.239587284480691,-1.5966174418399592,-0.8365700362185196,-1.505413938165261,-2.107080945216812,-0.07922664756622774
2018-10-31,-0.8283551122166526,-3.0395120974357046,-1.4071400018008067,-1.2888463316189247,0.39993056126926646,2.386060270337633,0.4441287921271255,1.5570039076390663,-2.779785301076071,-2.063137193401798,-1.869527065037319,-0.9508171556485319,-1.6355921438055352,-2.0531030060537505,0.1704539596795
2018-11-30,2.30899807426114,0.40490033608389164,-0.7897853921129478,1.5208294955724782,1.6464771813137438,0.10845803153290337,0.35358718827135344,-0.27715257832727747,-0.5323085617428078,-0.8013608595468218,0.8421300361463442,-0.5873759536559111,-0.7601411357456113,-0.2069876289004002,-0.0029105584187383514
2018-12-31,0.05020924013122924,1.315397608794342,-0.9106566610967203,0.9789310239153801,1.5406242116908706,-0.8713092895741856,-0.749617110871469,-0.440280893170765,-0.45038621145970636,-0.6884583991460902,0.6715461535815928,-0.6548828173110841,-0.8969811502652754,0.2797876850392491,-0.11349013331661024
2019-01-31,-1.1802737160801977,0.8809890642942648,-0.8593178438616655,1.2003419860079267,0.9704364355696554,-0.7196575457590885,-0.9400862746856641,0.8248200716332146,-1.6476865638124933,-1.0746046170814394,-0.39916179001697294,-0.6441714784506288,-0.9406200070127062,0.16162448045689912,-0.008829522549042483
2019-02-28,0.06297311243002447,-0.94789869460334,-0.6408672013076727,-0.4606291888378628,0.7267287279157526,-0.22030913009371197,-0.29487453311777007,0.974209111227286,-1.5026823267463056,-0.9033576796252736,-0.19208438257896823,-0.526785486160951,-0.7003101209357739,-0.1915409859250416,0.09780639938732139
2019-03-31,1.238963517830324,0.13536042553426664,-0.06462615074210329,0.35466241862245834,0.7689769251108269,-0.7302635299753538,-0.05387670456497248,-3.1531590297847387,-1.5208513943661985,-0.30011285064946597,1.084984352895777,-0.2021691266292197,-0.04428467304350802,-0.10188162600618844,-0.041161934339817664
2019-04-30,-0.31452693303143947,0.9055959044421164,-0.5029925820268506,-0.39728898353632447,0.4932747066587686,-1.069903610284315,-0.22329511538915153,-1.8617734538913415,-1.6310006911644195,-0.3849992031001613,0.24515520498425217,-0.46287168338382995,-0.4609215252624253,0.31513570566570626,0.07482601909697192
2019-05-31,1.0548477217872694,1.93082040212039,0.042772694544550675,-0.36392165771049134,-0.6038327801897742,-0.9991256568860195,-0.42956913258176727,-2.7654567071524454,-0.6324311740334212,0.13957627442655474,1.6465406006596532,-0.1230097483285668,0.08890448995338779,0.26409113401105566,-0.09832516242407782
2019-06-30,-0.9920949294794452,-0.23939811314214526,0.43282553145380803,-0.0332358066055312,-0.16850129995991478,-1.239821268582221,-0.5391583354056141,-0.9375633701795797,-1.3881807102390866,-0.3132889069550412,0.18866052126551755,0.30235637221396,0.43856492194212954,0.2846872843999546,0.02242110525180818
2019-07-31,0.46237108545229794,0.5014762964213658,-0.22464954287625524,0.0153400530391226,-0.7850745538998057,-0.020210659199698916,0.7340685897273543,-1.1880300952206888,-0.915129472019253,-0.039624281331293976,0.4982073844580625,-0.6574962259150027,-0.1542052690870836,0.1650550584119521,0.009779445858353617
2019-08-31,0.29019733061383496,-0.22804089791169704,0.6253201952991073,-0.4595777604368111,-0.7724393785322057,2.2547049722890637,2.2670216034353876,-1.1965043421025994,-0.6251504123088694,0.16481266651043375,0.5026544823925774,0.3946770172170607,0.6275954138689257,-0.47017802824538835,0.012970350442627405
2019-09-30,0.3150657571035944,1.0192327520109514,1.5302454012323277,-1.7584941265801386,-1.292390939666136,1.102179878792302,1.8749411664967737,-1.215625112293444,-0.332823384541895,0.4168552697073837,0.7709458547366896,1.6246173914224595,1.4374136631526755,0.1730516155719714,-0.049592969930635514
2019-10-31,-0.40744606331696165,0.1843453649097423,1.8095966154233802,-1.1260896540299306,-1.1566221264492813,-0.18627571698893722,0.022309349994294302,-0.4564210843909383,-0.6384371227861715,0.09821613219617531,-0.002905727594820107,1.9950925337875873,1.718423479469674,-0.11995226891001941,0.21763784036790723
2019-11-30,2.625604175802904,2.3874423044125073,2.179436694121784,1.1346943476184101,0.7475300229544583,3.2689503766141295,1.743664416299281,-2.6612609166365395,1.8299737255353719,2.7046689252838614,3.4688952754158913,1.862631479059232,1.8811780440917214,1.6284540511311134,0.05687779085508486
2019-12-31,0.6040526769977533,2.4734360187182607,2.5476562136515293,0.9285920283085088,-0.014738765818808187,1.101193958088541,1.1334478488567095,-2.3740405278878316,2.3552605794470782,3.2694871914235546,2.863336278761172,2.4639814096092807,2.130978124159271,0.9218777160245175,-0.053911309889988476
2020-01-31,-0.5004522121494915,2.093197909775291,2.844278784214389,0.9052934955413512,0.3021320255587197,2.1514054957636852,4.403663596940743,-1.5100698489815598,1.4868466217163578,2.324346351033755,1.2340070942642969,2.7294238330306486,2.4995125956148523,2.6568993644259735,0.1310351912369215
2020-02-29,1.3670211756615873,1.147592624412799,3.546230199254245,-0.10035626448598788,0.5582749506046255,1.75437102880548,1.1769958684719504,-2.0911524853754875,2.565238481050853,3.009403414219093,2.1353719822935746,3.2505740237850023,2.8307367649791977,3.6860689193755776,-0.4061582289122085
2020-03-31,-4.132361661801245,-2.585955078859278,-0.09998929829126808,3.8499213299559534,6.084097665454539,0.6080787038299809,1.1307504225040108,-2.337763684386064,0.43742765328575356,-0.41040580672751376,-2.2647895530090936,0.19891273040241844,0.2260803883584825,-0.6335552929020548,0.20010323907013303
2020-04-30,1.5972338817078484,-0.5424540330496147,1.0758042278761224,4.08908540469029,4.2261826319811515,0.1452231457202289,-0.9276166739558028,-2.1006405860953477,2.2280998066853974,1.0400313045378622,-0.5215888608283631,0.6888201009372071,0.8842530095477269,-0.035065371592501164,0.02220793263093515
2020-05-31,0.19532094733628758,-1.3398803244288373,0.7093038856857738,2.731355414692611,2.5841756663350797,-0.5198100312746347,-2.521172565901018,-1.5113668121717607,2.164612234393253,1.149788987658729,-0.19853467921544204,0.5215874054452654,0.6690526854591882,-0.2792282319478146,0.12075099658389855
2020-06-30,0.9121425502460061,2.5537192236583888,1.9295412154631375,-0.4415029616620819,2.3034315690465546,-0.44896230621867433,-1.2382875075646078,-1.276291180045608,2.489424475668483,1.7514367025130613,1.0632514544904694,1.0776318555501523,1.180383846216004,-0.3421525664737374,0.029809550008516542
2020-07-31,0.15370916109506372,1.0755781637785107,1.7759226958211995,-0.8374330279608472,1.9588211409893606,-0.7689473358904393,-1.1885026676945436,-0.9781477417785868,2.026211715491442,1.6810555261491373,1.1224773003931454,1.0267106878485364,1.0890929955718733,-0.6919957208427376,0.05377499036807792
2020-08-31,0.3764955007393182,1.195727688937948,1.8586264038295406,-0.8779093645127909,1.6317158365676898,-0.26526991125968186,0.44811056870321486,-0.7796834236865225,1.8053352065637929,1.6249109308177931,1.642508221383214,1.1143054567895023,1.0877386509733216,-0.06896558869713575,0.038208484695071626
2020-09-30,0.20897932621945065,0.5909939217487964,1.818650412690327,-1.2329597510952304,-0.9950075603934402,-0.47991366984397216,0.022501114813116407,-0.6016616789565076,1.5248184415001178,1.4752259940126542,1.0963158756110565,3.2281056306313283,1.0401964255446066,-0.3378894026397095,-0.03600472045345601
2020-10-31,-0.41851746247058264,0.14035052134373066,1.7304570546572813,-0.7239847690738866,-1.2647177307079278,-1.394471763966114,-0.8795076837718496,-0.3805770329046768,1.0803181682812177,1.0864024087811521,0.22670613041984727,3.8045018210074923,1.040522437599765,-2.110330391083529,0.09383897395916523
2020-11-30,0.600183851172285,0.3295875776650852,0.8884401765654395,-0.5520975044602714,-1.134104588074998,-0.8644590897888623,-0.9660620888862613,-0.286836705274845,1.1844895750043185,1.281523763692656,0.6765182902190479,1.6194620010430822,0.5526780547488963,-1.0334304028993961,0.03989348218623365
