CCLP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-12-31,-0.2206914718280497,-1.6415283555179012,-1.8093589589908479,2.049053410240571,1.3936339572550307,-0.38001310620967965,-0.19989008950916676,0.848051408233538,0.04996589949243149,-0.6428631585188093,-1.1932557663935845,-0.1154812042101691,-3.218574358349807,0.8602325958420606,0.11213602664143459
2009-01-31,1.049371772159716,1.5100474880547623,-0.8764627506787392,-0.3555257590975353,1.5784303289085402,-0.30058152421129564,-0.18362490265775658,0.03617809774313836,0.2813641244741352,-0.11396386347421499,0.11517679659167457,0.696566146758719,-1.5318445278682278,0.4522692409564621,-0.2683489880822566
2009-02-28,-1.1263229056025117,-0.2448933270063434,-1.3656267766633379,0.24557087950978485,1.5455974467534612,-0.3608495756075716,-0.30172830520483995,0.8758816144559348,-0.20634865540122638,-0.5859591133421991,-0.6722320362988339,0.5740578775213887,-2.701312533802966,0.5735609922941727,-0.030816818645987773
2009-03-31,0.2163481272636121,0.09376186803312889,-0.4111550307163809,0.20825408417333824,1.477570184055045,-0.14787820241640076,0.5287398469782171,-2.651184239560951,0.051757572466555206,-0.2690990652687684,0.042969848643408054,0.9871367942784349,-0.1235011289915362,0.14425430850069748,0.17958557697507987
2009-04-30,1.331862620351319,0.3528777934998347,0.007391946143096294,0.5068407322341871,-0.14483055313853158,0.6199252507415408,1.002560235752832,-2.936943854918297,0.7314066529490217,0.7983036661174164,1.290111768288304,0.12517192673055846,0.27392969324205674,-0.8152495320022831,0.5030746160896175
2009-05-31,2.9392906416219278,3.677200284223419,1.6741902852038917,0.9661925191230102,1.569799375048768,1.4950337941146508,0.8363615007717471,-3.378303107845058,2.7883773382709247,3.276140088770594,5.100039560498167,1.830291147821942,1.057847930166477,-1.1587891510765898,-0.11815961257666865
2009-06-30,-0.3869896521470105,2.5105561924498603,1.7870863250813602,1.3851093906143586,1.5445308419564765,0.4056524978665157,0.1215615899972981,-2.5297918424468575,2.091603518795233,2.2979863625841226,2.025930197060639,2.0288048020819587,1.0312099101803005,-0.32481792200577947,0.30323840886650943
2009-07-31,1.5294867504131073,2.5311863569979423,4.473764631453048,1.3898618147006219,1.9459311176472196,1.8415156839927258,-0.09986623909190015,-2.3989643631315687,3.6210581923917147,3.1653958544100846,3.0432285293433288,3.3292557095065503,1.5498825691654226,0.2973847470044963,-0.0862152438796232
2009-08-31,-0.3338320971250051,0.5035379804165548,2.7239818403229665,0.27722168474095643,0.920399057210028,-0.12771545306427656,-0.3821104396479107,-2.007072682078122,2.7803721808710233,2.513739546506631,1.3192653125003893,2.4422699988898477,1.3554659198102197,0.02722925900286866,0.05636228072994192
2009-09-30,0.32893443073005485,0.9525370183549589,3.002802117835533,-0.1908019727824334,0.6499108522597888,-0.02188249918355248,-0.00400618821519106,-1.8050126860953344,2.937727759956194,2.475307632410109,0.907284820745773,2.7093530228993745,1.4307081291837673,0.14216042256325492,0.031103745051333856
2009-10-31,0.25796096608748054,0.15223226991570565,6.658302001124065,-1.6260120685517263,0.6601543072663498,-0.40346533079538394,-0.6905808518487269,-1.6155456719451724,2.7661264518590696,2.301196007952642,0.5825488548290176,5.5821296627451,2.3610490594278897,-0.8729633179595343,0.021639175103481248
2009-11-30,0.17264735666724026,0.46335922796485773,3.2652616074842054,-2.1479186245318385,-1.5771427456381564,-1.4337415699461842,-0.786936130496436,-1.4457920626056096,2.6541842850245447,2.136980040578329,0.49170564309209136,4.319112549809701,1.8482048288047175,-3.22960839991526,0.17001370911935754
2009-12-31,0.8620287822357747,0.7710674688773826,3.9560965438455566,-1.1873639127076456,-1.7579810637455848,-0.7722886631189531,-0.3116659263191442,-1.380814729879922,3.7342737122031813,2.474313702750033,0.8722774585698777,5.256854571001722,2.0073075888568037,-2.4777853237460823,0.14793947973461768
2010-01-31,0.7368325462411223,1.0457486214427014,3.1065182550927024,-1.158382019158318,-2.4928231132827525,2.296218890734622,0.8645448010171658,-1.2847272407625334,3.9862556922039505,2.489559389128442,1.250844652949811,5.144953298526249,1.7099485438678825,8.372408323431701,0.009743212594512747
2010-02-28,0.026431146064430668,0.9401435261914823,3.7457324885568184,-1.0168711527620178,-2.6184577329875207,1.5510364900275355,1.5534591324032478,-1.131321160163139,3.0488741613011925,2.084758329987524,0.8414030464103046,7.045173904296528,2.0047547932436314,4.9568789410974485,0.007464359574914134
2010-03-31,-0.0048949579976079495,0.4370876914535711,3.011755199729554,-1.025014882505866,-2.1459662295314446,-0.2801374583378217,0.44910294585084765,-0.7751813835833827,1.7951351085023064,1.749909994072294,0.5231116882788263,3.794703740597359,2.675856904831369,-0.3791108970965528,-0.09925495809534127
2010-04-30,-0.5914485882586991,-0.32691445178154904,1.5756676372133458,-1.1859282174700752,-1.5251901482633543,-1.4134056724411599,-1.5562191377545878,-0.6216543271602505,1.1985610391843027,1.3332214137264065,-0.12072524317976964,1.249795074590356,1.7243704622519382,-2.084699169595746,-0.19281116346497404
2010-05-31,-1.0081781692823242,-0.9401777693589368,0.10039775220984831,-0.7397530399224902,-0.8302971572309417,-1.1423001918594664,-1.3971026628602643,-0.4123739238024983,0.5007321493685819,0.8496114576498417,-0.8888932015558939,-0.1479505577990875,0.536606239700534,-0.3737644142712049,0.22793579939625203
2010-06-30,1.136685570740257,-0.265844911319328,0.6228331277414306,0.47605409109259733,-0.5649127884612793,-0.7302388489240049,-0.47380646667074483,-0.5225153060142994,1.2282698962793095,1.1914477340291694,-0.07707618205212233,0.14465706476972925,0.8672152533472789,-0.6325272917389487,-0.06752805998593724
2010-07-31,-0.38449740951486333,-0.15105981173739047,-0.012796039994360277,0.4114692627048343,-0.711699903122419,-0.11670912746930286,0.8540284122839396,-0.4048115503495654,0.8593785451845096,0.9306925651909673,-0.2793669933525245,-0.21972227505997893,0.3809385436203646,-0.13566370152002158,0.0726455403330929
2010-08-31,0.29614866777107685,0.603719548208155,0.1896119097217205,-0.2505756401745499,-0.6155529962834781,0.8864032903140135,1.164894737483956,-0.38132556602064493,1.0181069716858246,0.9440389759388661,0.04471329291680812,-0.09874607641499974,0.5082875533356,0.24667334538146773,0.43367895055210637
2010-09-30,2.020879298911198,1.1362033852346822,0.8657857426959314,0.7862354232141893,0.6460412230876709,3.399840067257768,2.5603104081099177,-0.5267556040111936,2.4493976277114307,1.4718204096743461,1.80565051294839,0.04472848870827799,0.6821552790877382,3.160573636846922,-0.04742267855160718
2010-10-31,-0.374175543853919,1.1029316348281375,0.6247594945855982,0.6376449373399046,0.4972524521217288,-0.1766762313152195,0.45988372292115454,-0.40606467884629893,1.6603653302089696,1.1466906261040686,0.9438799385240493,-0.047645120720877135,0.5698116330219345,-0.17164124082720897,-0.20200309397623734
2010-11-30,-1.4034665770454025,0.22640489444554648,0.13612573407726689,1.5046274392001957,0.5484709414283615,-0.5340844405136698,-0.5958420977118962,-0.1520437225086188,0.7100040126497364,0.6657911649517575,-0.3461318048668247,-0.25314228489541096,0.35792582108035065,-0.34358752377353585,0.13314536675599611
2010-12-31,0.4650687214007347,-0.8242980165299971,0.020705889265918497,-0.1720101835377779,0.40350923565539965,-0.5833401754286487,-2.3092286768952035,-0.11941979788767526,1.002223682825945,0.7629956049805942,-0.051069991566684576,-0.29273591909613605,0.20417552993670884,-0.3377571731566072,-0.2818432954779483
2011-01-31,-1.7710029613177167,-1.8270162517539255,-0.6568494457480158,0.4829772741244937,0.9676522242885379,-0.2570981981965765,-0.1603524565647498,0.4316421338876454,-0.06663964512889803,0.09170573998738224,-1.449316150797702,-0.5674430131566021,-0.2644610170679209,-0.16281271348903759,-0.21611501788962478
2011-02-28,-1.2616747389318728,-1.6926562039290707,-0.942957296867818,0.4734398257293071,1.1678148801051118,-0.5567079613968865,-0.22111812896646862,1.832685091054545,-0.823792282865881,-0.5614144486049786,-2.0905053148157036,-0.6566265656155736,-0.6228060601383905,-0.1026298535553764,0.06300872458027275
2011-03-31,0.1172202836134341,-1.8739799321908426,-0.93450041649397,0.01225159619302875,-0.3635699658276518,0.18724055322220995,0.9450768299784178,2.638618373332119,-1.078292216944965,-0.6747752167264555,-1.50711361985239,-0.6887477937874984,-0.8171619478288837,-0.20833150006333015,0.2994858284117237
2011-04-30,1.2957403282451667,0.0794436570537299,-0.45887884071531193,0.8505511538799373,0.6508003714804297,0.7392508280318186,0.705532597159301,0.2519043638926995,-0.08413751782827171,0.3452154501333141,-0.06706308918341075,-0.48435704460774714,-0.38935759828452376,0.055446581446919024,-0.17776714697615736
2011-05-31,-1.1187956168528805,0.16751960295618906,-0.4911464924424193,0.6117791271037761,0.5593138902155147,-0.8103688055066285,-0.19317726781399952,1.8689024542757042,-1.1008188767396272,-0.9129313151045514,-0.7544908051588682,-0.49691479224409063,-0.39499782985318244,-0.28278237063095063,-0.050709750313414986
2011-06-30,-0.3888328810075164,-0.142296311480647,-0.9495819117715453,0.7279663154592029,0.3806751372938176,-0.05311849070763937,-0.1138471256028464,2.2223415621844382,-1.4582039899306927,-1.495059450114764,-0.6134072409045752,-0.6532412409122639,-0.9243660504396377,-0.17839110605527214,0.025913158195363446
2011-07-31,0.015232915648348892,-1.0628597230247692,-0.8487650890488976,-0.8789493565044518,-0.01167974813129224,-0.4152536168205809,-0.8079127976381212,1.6433714133529371,-1.3548324212911211,-1.4775538614092885,-0.3896844212659991,-0.6082202249183901,-0.80834795501262,-0.18751412324317357,-0.31928306592111916
2011-08-31,-1.935651861874132,-1.5801294966476949,-1.31416529167371,0.13366857525894707,0.47430820427574316,-0.8375069921361347,-0.21474696785503375,4.195530432875477,-2.534186482735993,-4.017415232653439,-1.714473494308736,-0.7829707125023211,-1.5385462032255792,-0.012913838122348661,0.053929971750433674
2011-09-30,0.28447004650866636,-1.0412085472941177,-1.5777307038405521,0.487738413235528,0.4951590330662755,0.4177210767401243,-0.12804635440827264,2.4218616264936133,-1.985698510898874,-2.743856426370866,-1.2314450455186723,-0.8868064340304435,-1.8944051543933584,-0.3798286973177206,0.039956889108826915
2011-10-31,0.208678222890931,-0.9050839257819504,-1.4258603192789714,0.5261684872941582,-0.5400045228190545,-0.9249486510157294,-0.9520169563332956,1.693354489420569,-1.6281259527020795,-2.124771606689794,-0.6158633309933517,-0.9420549018327934,-1.6125071926427703,0.1353224802863174,-0.20841574460396645
2011-11-30,-1.1508006768242096,-0.4450966508712907,-1.3049876079970357,-0.33102193827024307,-0.40140767285891255,-0.9657747478324242,-0.2933158461478609,2.543578611294689,-1.8911749066825259,-2.794248383488019,-1.1530071542184244,-0.8863466295514442,-1.6567100791891445,0.14905178980987602,-0.16406811648460423
2011-12-31,-0.8337439380398901,-1.2161589074204018,-1.3628721347205057,-0.6434964163400715,-0.35164742904172935,-1.032000386921365,-2.014215615905068,2.66791258440263,-1.8022875554462756,-2.6219634943450005,-1.3451818170438425,-0.9175091265831985,-2.0005596674365664,0.2369429837735422,0.20278262866529484
2012-01-31,1.201601432143553,-0.5220183031765252,-0.9576389203898654,0.6230892357365522,0.30629949783501803,-0.25891817842701,0.6262037545110066,1.125208845560238,-1.1815159338505141,-1.4268092009521074,-0.07462216808900012,-0.6463882140181176,-1.0578393175166736,-0.22454415049317478,0.0874800903799778
2012-02-29,0.5636918633937612,0.6591397025923539,-0.6084950266658496,-6.69306684766732e-05,-0.45920808051844697,-0.12618397095167885,1.0148162084354178,0.5791292929928825,-0.8574117795867978,-0.9663068774135992,0.43847060405320015,-0.4847479558675443,-0.5339774969889167,-0.19486626369704865,-0.13869936278296519
2012-03-31,-0.646067552652486,0.8161530182807732,-0.773304539686593,-0.28023518479375903,-0.4451950228376754,-0.5998541528471735,0.865245009888589,2.4059601920522216,-1.107411448958212,-1.210270624721613,-0.09014959489665533,-0.561374455100306,-1.0510631552707783,0.1124875913205631,0.30401720671431187
2012-04-30,1.6998287994012347,1.2183694920332688,-0.7790780373686264,0.4268948533320349,0.5546581907913934,0.22263217486346382,-0.01229067304159238,0.5565695824895115,-0.4361640507046402,-0.18941916147172055,1.672154891019352,-0.5870687809320312,-0.8142349835939257,-0.14592785083329624,0.06194093952796975
2012-05-31,0.33183963763349544,1.0319691680688452,-0.35648097310404764,0.36401133810293457,-0.25314584435452,-0.5863270195287643,-0.6175404871915352,0.23275159422241115,-0.25243163446602457,0.024937144546874096,1.5080962897553627,-0.3266199780750326,-0.20790646522118428,-0.16660520578125257,0.1786357856818605
2012-06-30,0.8724972268102649,2.1604133377742314,0.1519607767988023,-1.7736470153940758,-1.1693032386668438,-0.38011199869577433,0.125255596292016,-0.4473910745381989,0.21412499986448155,0.58397670581547,1.759891730854536,0.26339597723869224,0.4275163996825057,-0.33471859383735697,0.08238497678562415
2012-07-31,0.4021732411707698,1.1154448230258487,0.36580205980076463,-2.728887530712481,-1.3172040587398413,0.1032120397879362,-0.3065473827268713,-0.7439936124340027,0.475997644705595,0.825914364069662,1.4764301097386803,0.5775675144769767,0.6430890191767856,-0.289500349894288,0.017637141486106876
2012-08-31,0.040458826477798235,0.8866745959518895,1.4169081230451355,-1.9632190823361841,-1.2350307493633195,-0.6812059166634217,-0.248354805031855,-0.8281440332642399,0.5448681909050345,0.8489358604360939,0.9633570076227382,1.960301638740754,1.747697369580863,-0.8778934169706363,0.10150694634183638
2012-09-30,0.4804736953706299,0.6138400357564834,1.5406647776543774,-2.387959865750999,-2.475499048897306,-0.9882546725294504,-0.5917081043515308,-1.20284272567136,1.040495546077194,1.2273855869945116,0.8511226815252734,3.0468819268260914,1.685079767771364,-1.201881654523379,0.04193054096469946
2012-10-31,0.27630118810540516,0.5296637722393384,1.7058521549396914,-2.078220081278702,-3.2415581423644513,0.15292595684844645,-0.17229167132531717,-1.403594923044945,1.586330039590854,1.4512916759210586,0.7734176431857063,5.019368052380234,1.6279146330091023,-0.5979774034516397,0.11136734591413888
2012-11-30,0.651537657990339,0.9512942624350018,3.4010279680320092,-1.9119093046333442,-2.5946002487738276,4.001725581074184,1.3420011656168258,-1.6958495904808177,2.25527589185744,1.7046160753465107,0.9760684938371432,6.5867749301531395,2.597023813095331,8.824389292275749,-0.012117688415644904
2012-12-31,-0.13116977104035443,0.5143313514441542,3.5947496333319657,-1.4594666186193894,-2.340078233546275,-1.3608893464281926,0.259863756390944,-1.6207779569723764,2.1064181711770598,1.531687577525347,0.5319573766312086,5.671288187602705,2.9337027340757635,-3.679728026210512,0.003043215982238212
2013-01-31,-0.007365968112605821,0.33174772257299334,1.9966762022854232,-1.2642104164290306,-1.9816327490248342,-0.8305496660027396,-0.35660711033080683,-1.5287446366960915,1.9057256913482015,1.3722063270342018,0.3128048623883537,2.3420518923168867,1.7623385415660444,-1.517637929040617,-0.16766198741744914
2013-02-28,-1.1639608061427043,-0.7930489998357068,0.9726960595187149,-0.7934105388564878,-0.9723188321377128,-0.4640062122505792,-1.2256786486131117,-0.9826386485356517,0.9583126276134857,0.7903609135882895,-0.6161647596283504,0.35915659012980217,1.1119972224206343,-0.6125624986980014,-0.07923455426000124
2013-03-31,-0.628011606342853,-1.1211471501457138,1.0641268713613918,-0.850934541173515,-0.9938889781648694,-0.8253447671020099,0.04078222718333551,0.16107728949782896,0.1030113360915666,0.5098457351633029,-1.0062567032146248,0.4697834941810771,1.7386572014460204,-0.9741398708584034,0.10687628578422075
2013-04-30,0.6064016019726295,-0.7807058861356391,0.4766800561344335,-0.05183799811580087,-0.7390694958598916,-1.2422873122430869,-0.9844300535523008,-0.27551867579940376,0.46015145985012185,0.737275975231551,-0.4912740198112471,0.04203663767296321,0.779815739181571,-0.7860168720437896,-0.04906982578070736
2013-05-31,-0.3670487638982274,-0.23275023143533977,0.2127575869470746,-0.5576886010569468,-0.9630853343294999,0.5078107804725991,0.4293619832070791,-0.1671208031700291,0.30063851127192903,0.5828235411052973,-0.5346209961202955,-0.05596567022878601,0.4887226817913344,0.06733984411334985,0.07187661942248294
2013-06-30,0.44335766617544564,0.43343001317087726,-0.004314799433828012,-0.7640135950808981,-0.7127674605035565,-0.6110549458740694,-0.1573808120257615,-0.46700451655642905,0.5131988071498955,0.6877904962606891,-0.04407456334952066,-0.24169282384475532,0.17951431899561685,-0.1471883787295325,-0.15808735585693345
2013-07-31,-1.2303880156271394,-0.6829421696693115,-0.4206651913889791,-0.17889937305259454,-0.39330184697464876,2.678753748265105,2.4321479959204906,0.12287552599095831,-0.0360700241441209,0.25277289809172016,-0.6360644349156647,-0.5057284464054217,-0.3010545098552436,0.1059210828580593,0.012328650886613526
2013-08-31,0.036603436304532604,-0.44313286729051155,-0.4237286900552528,-0.11918662659798228,-0.6474962378501409,0.3390678148047731,0.05109845887591411,0.04307603085637981,-0.0430504432117815,0.22569056223785902,-0.47297714057350015,-0.5104067485806948,-0.3068280459668987,0.12794255646391464,0.015686596167699473
2013-09-30,-0.04064296030947172,-0.7676645676508466,-0.5662898136360275,-0.4002425381797121,-0.679393986034309,-0.8909456288516483,-0.4698995099339056,0.009165483720111703,-0.0779034832781627,0.16575272802215113,-0.45928331967011277,-0.5994751879355967,-0.48889347651866594,0.2617219593214737,0.06405202149285041
2013-10-31,0.3533277253902533,0.20425999542872095,-0.5759896344911096,-1.5164221751666627,-0.8005601528557122,0.5147847839542697,-0.5850212797840791,-0.2375670537995981,0.0682985277185226,0.2346976567489176,-0.09885658574844368,-0.5945879529221635,-0.4816181675138265,0.12332605045629447,0.1737692749786376
2013-11-30,1.208227780780666,0.9097825897978437,-0.5221417202396347,-0.5256318615471813,-0.23815427049417703,1.2348982910084902,0.226973175236715,-0.8176878034178126,0.6901956888935117,0.6043495892372593,0.7883151265037998,-0.5361810766831774,-0.40085485944984445,0.1284825770617236,0.24977950856282238
2013-12-31,1.7659663283186644,1.9391876562970443,-0.09305471737187658,-0.27125326278523637,0.514950005563185,2.8310575866285212,2.1189602064003794,-1.4814994496544573,1.8776174130507075,1.303224276337919,2.1339966183928256,-0.34680308410258975,-0.06630336280134819,0.7718210223387622,-0.04022480131050887
2014-01-31,-0.7761435354822493,1.3031886612013377,-0.2532298684791575,0.7208298050962832,-0.15753110428670533,2.834706973506128,0.9465226724754765,-1.211524860768914,1.3500540117579003,1.0735664332746604,0.9632871234473912,-0.37009841086272544,-0.23051602863265155,0.7775642815595124,0.11390598842937147
2014-02-28,0.5996490642434472,0.9154076923264893,0.3964430797570258,0.7441700249136737,-0.1941585368873461,0.32379034402952206,0.05462378288290419,-1.3541857216044653,1.755871329641901,1.4013834430913699,1.0159511252749374,-0.005560679681898361,0.23334176325514144,0.29675653147983205,0.12110713844022217
2014-03-31,0.6484095151760328,0.25341398657679093,0.9924100005553181,-0.22526433282789848,-0.3293655876142526,3.1732783648974636,1.2579350789737405,-0.6610955595999511,0.7954323068226203,1.9066988312148263,1.016363241141931,0.3807091766952359,0.9980032189753958,3.7719804202004283,0.05453287902025006
2014-04-30,-0.006167292818705468,0.6915096828845498,0.7303705457083144,-1.2589756292656262,-0.24693208838915207,1.4718174235099122,0.657213060003214,-0.8605380755052101,1.0022664112850357,1.921390758110394,0.5508176129614315,0.22085591773192223,0.661698414157215,1.5064222779094856,0.12664085441246148
2014-05-31,0.8236129495229565,0.741001705774862,1.3520663395154715,-1.1656247768440318,-0.27605980699959365,0.9809516551694691,1.3692654653057093,-1.3507862278731009,1.6649115212173449,2.012529783360677,0.7553746064438468,0.6123510462967107,0.9998827467750387,1.4486449428029655,0.12477702392802059
2014-06-30,0.7672551095902341,0.7372868871709864,1.4732550657322492,-1.2026334768612388,-1.2072766529569816,0.9889791636450269,-0.3266266893614829,-1.644505765975402,2.005135930909951,1.8469295227717728,1.0423898201364366,1.3407309377233543,0.8590825904752081,1.5983440265858684,-0.0007243752580417329
2014-07-31,-0.4684986410079527,0.5633501135531972,2.085446660690994,-0.21825689456044964,-1.665273229380804,0.057665654327803594,-0.5624097375779674,-1.2975965804696057,1.3514227774937988,1.1568299176939905,0.39270602412510447,2.5882286785929702,1.3928139797526502,0.3331874696271492,0.27675300191959074
2014-08-31,2.3898754911699363,1.3422673491068269,3.2810483394731205,1.6111148563100828,-0.0007005664887098669,0.7397910112047845,0.042132477687458814,-1.82384984842088,2.269982977096271,1.5727621792797537,1.7040208425113357,1.6497475916148168,1.575113634535827,2.4531368969475658,0.22884157242884745
2014-09-30,1.6143508174311831,1.792986113078514,3.8397081341005204,1.7151452877836286,0.5512727938078709,1.9324643334149325,0.770570083409391,-1.8072205015744764,2.2019431284246074,1.5066240314557229,2.2865032361188575,1.956189016136153,1.6017976202817503,6.995280231828704,0.13128893263703983
2014-10-31,0.640194952069162,2.2363828127103824,3.2458184001281563,-0.3581850830163781,0.23304331421542995,0.204777385612938,0.5447928396977798,-1.5416428527475263,1.6857202946705068,1.1605758581527248,1.818717481100977,2.2033600040782044,1.3427947632122634,0.9441245787151497,0.11432747452922852
2014-11-30,0.4560942070162871,1.2690547313336347,2.3310914679988626,-0.7281643207344363,0.20061762566755245,-0.33241600654421466,-0.3299230291795622,-1.3255586845704876,1.3409021162082158,0.8819898621186282,1.3882762100446233,1.7011517060581958,0.8028682592740456,-0.21434396922699006,0.12667030224457732
2014-12-31,0.5616086457937526,0.7774650683280102,1.5912336372825426,-2.2235597714369892,0.12969434484422526,-0.9251772533244563,-1.7596754754027344,-1.1656446245194718,1.1699555096279561,0.7106143606939541,1.1608182070973512,1.2205860075349104,0.27948176560263527,-1.270558407024161,0.13923797065764307
2015-01-31,0.6224002952676968,0.7617196157336493,2.121002837660476,-1.8948982248282802,-1.5712798305726965,-1.0698169586736732,-1.0426146880148097,-1.0293520662936875,1.0726950153991126,0.5856482007176266,0.9570217976070783,3.14732575520457,0.5083855929422166,-1.739584106681616,-0.12696420484307147
2015-02-28,-1.7375480322978711,-0.25377947271010287,1.1087391587358735,1.5079654433312948,1.2997643494142554,-1.5656819903302248,-1.3774541906481828,-0.7333755615831518,0.3733758685726721,0.077442166295027,-0.3922074355563221,0.5245805195335942,0.20763358436682078,-1.9799110009238927,0.06200630856829907
2015-03-31,-0.11557026922892616,-0.594672509283519,0.8686540193868084,1.0929817863785058,0.2648089902107473,-1.4154590269281186,-1.2133220254717403,-0.3099565722359705,-0.09200785297863415,-0.05191561711850622,-0.48210417182210386,0.5925267678785978,0.605640660071741,-1.5745473289274217,0.06469580742515263
2015-04-30,-0.1507123162553026,-1.0455873465105603,0.8349263297715311,0.4278510954467035,0.038066314303570416,-0.9116290558832683,-0.2914838055008043,-0.21131910256765082,-0.1064928708620806,-0.18719194641825826,-0.5406762422861042,0.6327752944971526,0.5423836200287773,-0.9020771060441612,-0.05745141798265599
2015-05-31,-1.2780429892116651,-0.7856631151377432,0.3406305072836449,-0.43212039614939596,0.44597592711759815,-1.0422505100958765,0.015382293144660086,-0.0030876510871881337,-0.39650210617264703,-0.4871373299368635,-1.1200420094676309,0.12491866368280201,0.17167886517480763,-0.7983419930796072,0.004984779083915348
2015-06-30,-0.687298306536047,-1.0951334368233812,0.054284099379340076,-0.5968481254759624,-0.1434880278707406,-0.8593187147917913,0.44521966800558943,0.14769771373340834,-0.5250875756971822,-0.6687159992837448,-1.215040779912292,-0.007957169394493518,-0.10956787311368789,-0.5497641252349318,0.2947701522256388
2015-07-31,2.02075442092349,0.04099570706244636,0.6836273958450977,2.2387777274761036,2.605336222123588,0.020215443677291407,0.6530296669218368,-0.048023828685604376,0.15032589780053432,-0.30318054775178566,0.3893149628509919,-0.016800243808555992,0.06108641889495303,0.30738844029972273,-0.09194206686919884
2015-08-31,-1.7755108173296956,-0.21269689314992712,-0.20829710166977267,2.254204246307172,1.888312359739813,-0.9227769969624788,-0.290464089144576,0.23291032023482275,-0.38242723729829364,-0.7290875522993437,-0.6693108923341534,-0.5239966005896715,-0.5716935373324681,-0.5541291589958389,0.05911109940220616
2015-09-30,-0.2829205785309178,0.004384953450638745,-0.5665556653820443,1.8773586780215255,1.6853273468550736,-1.227330845318905,-1.1387844544733425,0.3435382459987883,-0.4160979507208279,-0.8562903129497975,-0.660975537886632,-0.7566821206967419,-0.9506663161058924,-0.5964172194419957,-0.08192230748215848
2015-10-31,-1.5861834155167738,-2.40123392591306,-0.9587044706072954,-0.2229610042437735,1.903936692338871,-0.6908021985041314,-1.4185304060699637,0.7719063720842354,-1.0070684171959499,-1.3690935869736707,-1.498144251842405,-1.024751454695538,-1.297443050574498,-0.2367876579949461,0.006439764665270086
