EXID IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,-0.26731423431315304,0.16026151442611228,-0.25626898525408387,0.6840256773949317,-0.5440939213541913,-0.5264685062314107,1.1587680097750843,-1.126460096025833,0.6535988532611773,0.4580716121664523,-0.2460507291473442,-0.09670390286159383,-0.4710778703526092,-0.08956699288796538,0.09005464745031787
2006-03-31,0.6000584151372272,-0.5428675661880277,0.44057841756643196,-0.39475682624859865,-0.4803552881259325,-1.2407674846476062,-1.4102700278755849,-1.7399907582832068,0.4947939439452237,0.8057803977773603,0.377589789194424,0.7797582217672233,-0.2611995210230733,-1.485647726705684,0.03439952702308826
2006-04-30,0.04092956267985074,0.30100102518303834,1.013211241992708,-1.2952962044251182,-0.48692712142408784,-1.0946195039262254,-1.661352611970163,-1.3416268596486343,0.5552767975340208,0.6763334251018758,0.2380136001817339,1.3317468026983406,-0.08214745580943629,-1.3948795696588843,-0.057069020374551485
2006-05-31,-0.7824382261351046,-0.08261753675600837,0.263666677764264,-0.6372983025879049,-0.1924516911855905,-1.3215687189308136,-1.6085473613856895,-0.8781164183454258,-0.09729296699584393,-0.06862848789848466,-0.6854371023156439,0.3507081310557987,-0.4756184684595535,-1.1208845102263625,-0.02649431513259786
2006-06-30,-0.6391904874381448,-1.0263767552104561,0.15948721464750434,-1.2106674030974247,-1.2994057496882283,-0.7938029112408523,0.09979636145371937,-0.6573124082579939,-0.4405120596212386,-0.4299949316722387,-0.9806518202490835,1.2508410429987995,-0.48628904770868137,-0.5418267843897885,0.0678632236240515
2006-07-31,0.3988099441630397,-0.830458748287919,-0.20267279186047002,-0.7357258400737731,-1.4181702030171535,-0.9980321652585776,-0.5639790427148016,-0.6842919388022073,0.04116532096715289,-0.12136927474654241,-0.5097281212663016,0.864455746519295,-0.710973510093309,-0.6197130310177723,0.2658318079149543
2006-08-31,2.842621730711702,1.8882503434960292,1.484105660141107,1.9497055287028842,0.6030222442764979,1.4769526643378144,2.4612167902742375,-1.1869228033703503,2.091744663669075,1.4689732926540227,2.4967077678327323,0.9001612769345229,-0.12033404421411029,3.0651918140584162,0.12863778161311865
2006-09-30,0.9978481841366756,3.041557324423984,1.802404539498996,0.4167948893735251,0.8896912367269635,1.514359286132667,1.4959072015409374,-1.085780703078395,2.0645005617729812,1.5589639889232125,2.9520494565284623,1.0346206285416586,-0.060819771740308545,3.0768266469614964,0.041529340545961496
2006-10-31,0.023467073015006834,2.4866977739528733,2.096967759014071,0.7354891138817841,1.1436884638184877,-0.5221595421433529,0.7949504354638095,-0.8253696898156416,1.4508366840561904,1.1200538760472558,1.9813481048533554,1.2387637999549064,0.2510780247050071,-0.4140450105053498,-0.04674583646485265
2006-11-30,-0.9696803272284439,0.034863549828041795,1.2524935768282244,-0.07684215628208713,1.2583667319930836,-0.8837669419634048,-1.5006791616069446,-0.3912372906603383,0.631525324837991,0.3444417003278443,0.4148243149536155,0.6898347538837044,-0.07449754404291803,-0.8597628646949738,-0.07041348558059203
2006-12-31,-1.154560413830495,-1.32963050684087,-0.3103578455758404,-1.0152706159138936,1.6398854556674076,-1.1589718381681262,-2.77212810603088,0.08664686487576484,-0.030204246374441187,-0.4124123033241816,-0.8906612790580257,-0.7533253232241437,-1.146726255589986,-0.7474070477538821,0.19906242400693844
2007-01-31,1.7012453760855093,-0.22276847686066087,1.3418615548423818,1.822960291175341,2.0679108622640165,-0.07936537331045389,0.12970724915206205,-0.20614393315842222,0.7992393299116285,0.4131936546400391,0.35615579509120265,0.37172785928256,-0.2153875569592675,0.23486425868532715,0.030569571594412214
2007-02-28,-0.1512782766584662,0.2690963171244361,1.4691966202364783,1.2474698485971176,0.33331177223081165,0.1315794734776508,0.6582884688528369,0.022230769310596327,0.564408942519764,0.1531036866990148,0.12616351131144493,1.3214730858350927,-0.15450043105808944,0.5368619519742035,-0.09099301797081585
2007-03-31,-1.3581482764671908,0.10351977429746882,0.18435396355714517,1.4243250001689107,0.47675467273475647,-0.7477840891465041,0.8750823470038035,0.4832095254069477,-0.41245350688486204,-0.7429341835549644,-0.9445644749153451,-0.04413365149155605,-0.8355737459489263,-0.6652496344567875,0.024370852680071862
2007-04-30,-0.21434947881855462,-1.2036602107744443,0.05536558414044213,-0.7845092608118416,0.40253509319894515,-0.7154565005996193,-0.7539285593201731,0.6570699554180509,-0.5019889075087899,-0.8883046502941511,-0.8487382125069817,-0.16397575348654986,-0.9540673136054361,-0.6506889735873783,0.05811147562283519
2007-05-31,0.11605027408394183,-1.033238013035597,0.8335941629850456,-0.474272848147253,0.26125392556203214,-0.81070025739548,-1.0751158050398584,1.0782253897801521,-0.4492222909709887,-0.9117609206592288,-0.5855437503612975,0.6543918304315602,-0.923258621304775,-0.9524259074558412,0.04550735732050657
2007-06-30,0.0386754167263998,-0.04299889913333362,1.3925589913643046,-2.1629208250156173,-0.2546641588417622,-0.7487433934416963,-0.19436789189278078,1.128437889262111,-0.3847879890931318,-0.8179837498993362,-0.5367498958811213,1.8371438954202544,-0.5549867288165236,-0.9769282542148231,0.14070525496641473
2007-07-31,1.0628005196103083,0.7921814875511933,1.9338381756472982,-0.9752883004309705,-1.1025507869533777,0.6580074964762188,0.9807607177445037,0.7230857141688827,0.40853486500338637,0.002947249246035972,0.7208421996973825,3.867636864905706,-0.47576010520056344,1.0268464626174094,0.12974342073713688
2007-08-31,0.9381092161155876,1.3559779215780114,0.587799930841867,-0.9046550327255372,-0.56781570735929,-0.07440406768011879,0.7451282419194293,0.26480030576363556,1.006963364318621,0.6177716051816478,1.6811050933879883,1.0121625790347177,-1.53932945833054,-0.11412934734092268,-0.0032851540714616515
2007-09-30,-0.5685489819530125,0.9128777542585952,-0.487146066816822,-0.14882652086797568,-1.7816966724391905,-0.7343362895919711,0.025278949778809453,0.7312468557699427,0.3571072099153597,0.020622019886006152,0.6654271302753417,1.1609273245750957,-2.0182850974900273,-0.6590206037262061,0.1807298552586402
2007-10-31,1.4546084431278379,1.1672148502462156,0.5685547477037461,0.2186562491733511,-1.1047309765787823,0.22684603448805918,-0.5172988366872286,0.00020436460844636727,1.2824796065817632,1.0200570974151084,1.7380765198633814,1.8298545633425556,-1.548022211024307,0.1542662499039346,-0.057077637743167146
2007-11-30,-1.1464594083410586,-0.18895581033808367,0.4166488610420232,0.9475529088447932,-0.02433285129034205,-0.45901519677331853,-0.4615420982694702,0.6424716205090999,0.166741386751316,-0.036669627512255554,0.08878688006175911,0.3056410483513368,-1.347942324668373,-0.5841647641047208,0.08923822595167401
2007-12-31,0.4048451084927751,0.4386420089556843,1.9637117949938903,0.746363456206594,-0.13943939941972774,-0.486060518942361,0.23826513964387575,0.5817663604995914,0.3839056182027609,0.3395600385344255,0.22077385702251115,1.7456774214457258,-0.8029588588076915,-0.7787342672181052,0.10289737824100868
