BBTC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,-0.12510326909365782,-0.22692432639622617,-1.4118417875775657,-0.17908200407586636,0.9102766070569346,-0.2534919295780621,0.3130245173337779,1.5358973182927627,-1.0592269900967295,-1.4208999256467159,-0.8452418890906068,-1.1177705768795303,-2.497297221597334,0.18934346834374916,0.14412246811229912
2009-03-31,0.7568087587518268,-0.12616318503620577,-1.0980192390267154,-0.05797632727189163,1.099879337998581,1.0338919854440054,0.3749153788474352,-0.10423370443240124,-0.9636473557003158,-1.0560756137691654,0.0950876025149473,-0.8803894492922053,-0.4193534994204392,-1.1668375962225916,0.45087831676786605
2009-04-30,1.9551663252772957,1.495755655327734,-1.0169618351877967,0.4595098420330594,0.414177341290952,1.1845121188679555,0.6524326214272221,-0.37727788912283594,-0.7245090168303716,-0.5006490965217205,1.5901073801820518,-0.9597876387351002,-0.1254738651332965,-1.2854191474909862,0.35693330849255295
2009-05-31,1.3924124332110264,2.335264111376776,-0.5260842027333849,-0.472255059320933,0.49802520455914473,0.4407469313225921,0.47335788016485747,-0.4829181508223125,-0.48438321175954974,-0.10458415317405127,2.3835406503672387,-0.5982009310325388,0.1751769909268736,-0.42630237728279374,-0.15300059344402084
2009-06-30,-0.5533527485792962,1.4248341010830743,-0.33582607301014333,0.9263281001372904,0.799416091175455,0.8126571639526292,0.061038236501223926,-0.39044335238558164,-0.5388884885895721,-0.23193721286246963,1.0234602643314008,-0.46897632966463887,0.22080159996277982,-0.44886003949504605,-0.006149135440349865
2009-07-31,0.025547541000260885,0.44381253531196163,-0.21361311421980125,0.32447981672882176,0.09837442087165965,0.643966229162224,0.017088647556519062,-0.3819796465199993,-0.47411765287253615,-0.18254213241228917,0.5795116678066611,-0.388542341349047,0.27756916307202234,-0.3714878253038129,0.17529357725572708
2009-08-31,0.7488996457870338,0.11382116853920256,-0.08261959989639397,-0.5863655881120846,-0.2672120391139156,3.0992017746871414,1.1198819292023905,-0.4709167928523677,-0.277106881027161,0.0770821965567831,0.7393723488481055,-0.2762279919723062,0.3480553119341898,-0.3634649267284197,0.022077364448841466
2009-09-30,0.14515029213689382,0.5057021960787369,-0.051321787892101345,-1.1950946919041412,-0.2165003605022841,-0.5853945845679532,-0.4728467859357581,-0.5027859640848403,-0.168966278313336,0.1853686336228259,0.43756464146415824,-0.2379372652192681,0.3677176381246116,-0.19753946988666593,-0.07898841131863044
2009-10-31,-0.18670172589472891,0.40754394017865486,1.1571856128078135,-0.8742021987758285,-1.1720659341974646,0.22301225785547812,0.23259758424727123,-0.5275998644503651,-0.09816653861336327,0.21827010358883567,0.11628524670396993,0.9984819849854696,0.8164184069139458,0.08226957698496737,0.02702867238791942
2009-11-30,0.25414446013190156,0.12325465354164332,1.6675841062702923,-1.4233483973444148,-2.888442505192521,0.9850893783072655,-0.3694549147566198,-0.6047671485112909,0.10109544379670359,0.4259820283693069,0.27479823148783317,2.7943374223216164,0.9806709749675545,1.914653489268249,-0.04116927703807087
2009-12-31,-0.009027301269138187,0.033605688891442505,1.2447213051921482,-1.3863516835891312,-3.1790867202053947,-0.30234016059685104,0.7277617670495222,-0.6523473912114512,0.27385941579092077,0.5720464382643993,0.13941822760155403,2.444127640084874,0.849338396894943,-0.7670045416271111,0.13753950085776454
2010-01-31,0.7075555276151703,0.561180576244201,2.6399904604815823,-1.114045823251096,-2.6215698374006045,3.133493943044331,1.7664721557275742,-0.7610609239263099,1.0933306271773364,1.1402306954985124,0.512349170830034,4.498821675349145,1.2049065222032476,9.947537431334593,-0.0039429835737664065
2010-02-28,0.08310781220199136,0.45661834874007107,2.593602713151653,-1.0149605265178767,-2.6448746819219195,-0.6515403909121429,-0.7082950538454693,-0.7670690538065521,1.5101504173375138,1.298120899538817,0.4323737021502886,4.899558800567094,1.269127329672617,-1.4952785721675546,0.06727940515201251
2010-03-31,0.3460003600585883,0.6637547763545828,2.0057871870943353,-1.1540649093155497,-2.192589105735272,1.489273901674177,1.6025700101509333,-0.44990999241763846,2.0146356824833007,1.506521989676999,0.5657748623567578,2.770723902272095,1.7265697060452592,2.2932088665840626,0.014526734546262195
2010-04-30,0.06784993919460447,0.3016041603419558,0.7122365354685731,-1.3869011746263118,-2.143831241255755,-0.08931996661599717,-0.9580596927288392,-0.45350942684607537,2.312223328664798,1.544575902323909,0.4339882453994059,1.0671221372118134,0.8631506055701931,-0.2706415020353622,-0.14095980318127624
2010-05-31,-0.5471300603613171,-0.04791414825824264,-0.05188507377815641,-0.7177373691369047,-1.4908520989643286,-0.6114399845370571,0.4249077753921132,-0.372586046242322,1.6733342301594254,1.205397347674395,-0.09444015195483427,-0.34382920222038443,0.35268364514864853,-0.30235079371743284,0.14529093115331698
2010-06-30,0.720703553142957,0.12885190495542348,0.3931300615085996,-0.3617606444803623,-1.224285852279376,0.49101960221817187,-0.3687791172350751,-0.47600444760235233,2.5469440585526173,1.540076167119141,0.2568698860573008,0.07873985434402953,0.6451012516897527,-0.08396651858153976,0.2244531632154429
2010-07-31,1.0281164165752705,0.6230077742932115,0.7976821080454015,0.14907502591586044,-0.8926994036935998,2.2981430289731417,1.9614747765080525,-0.5596541895809664,3.4711547444514665,1.8740358515683,0.8800834520093644,0.3419834744754111,0.7871428606975344,1.4330934346147184,0.17490569616679938
2010-08-31,0.7222590278206303,1.3695448417959175,0.7367442173717191,-1.2601970083442593,-0.7603818135248672,2.469391869579414,6.1748986236447365,-0.5761855155331983,3.3901106185868555,1.923873459243626,1.1926438119183527,0.2755872364490706,0.66593644619591,1.6608926639069141,0.01770285815997081
2010-09-30,-0.01692048547175984,0.9312798067769388,0.6724421920248694,-0.5584844379190929,-0.6655312969546041,-0.39413482960811513,1.1769141016164004,-0.5179310952989142,2.459304501629803,1.615254916650142,0.8200605705677866,0.22166031665482366,0.6195487335331624,-0.41367733087257313,-0.04615697810026065
2010-10-31,-0.3098738908605714,0.2095173148387958,0.6839702439629247,-0.5121092468075904,-0.5233890780888539,-0.5555178883979481,-0.11246472685741546,-0.41386720152467643,1.6991918780829374,1.263028218760587,0.3086504247927703,0.20145343117097744,0.6259731837368145,-0.5025838017128386,-0.2217254693325679
2010-11-30,-1.664400812250825,-0.8841483808913123,0.1380784567444703,-0.3476606232314896,-0.1734520619438167,-0.7225241002623013,-3.4113087225133714,-0.14608446676092846,0.7340560469989414,0.7019216280817036,-0.7346297612798677,-0.25613837865918637,0.4002550225332191,-0.46697328748877287,0.28942188151169007
2010-12-31,1.4725473451780464,-0.2645417468857536,0.778526321850736,1.2375222305244797,0.18593618960897323,-0.5025638198779092,-0.16483957425311282,-0.2076037694071183,1.515855425484412,1.1543418417076965,0.03158423574634036,0.048571282792121584,0.5642814397078961,-0.35484308117892843,-0.29050328744465215
2011-01-31,-1.9695974636087301,-1.226469272177338,-0.18544391412556713,2.2619249792736866,0.6484209839012249,-0.6036995063273493,0.01856169360279394,0.2945746641019996,0.3476513693856272,0.37720800442312574,-1.192485382990757,-0.4989946739420344,0.14421757101330263,-0.35161336374378643,-0.10926865275906238
2011-02-28,-0.8947754106953901,-0.8664066657573822,-0.4368586237042497,1.7493962250521993,0.47424288555357247,-0.8397625856215984,-0.14154000105773903,1.9500604695479198,-0.10417191917126375,-0.08171235438696695,-1.533121535614974,-0.6012970485868003,-0.08211257849455582,-0.35168407479622027,0.058468776312836146
2011-03-31,0.05766767371739622,-1.689322612166186,-0.5391634347828348,0.22769207855326332,0.5860681316420352,-0.6039640752725526,-0.24742758073033344,13.351404101028935,-0.45644986897407847,-0.04353685216525404,-1.169531316742391,-0.6414134528459648,0.06553368879600575,-0.3066872625129962,0.1222422580554332
2011-04-30,0.4368016000888841,-0.2360247388133758,-0.4176037187635886,-0.3778036503815752,0.8625136138714147,-0.7989643575454716,-0.7961393488687031,2.9466100288339003,-0.1271053053464292,0.4692503613248645,-0.45749757667965163,-0.5884682786402672,0.6002207069737281,-0.3919987277276391,-0.053215657480513205
2011-05-31,-0.5373073080195038,0.013377207148555224,-0.313693757891684,-0.6772163749015091,0.5884582376513903,-0.8219837180562245,-0.5574697018177428,2.1446469287686596,-0.44823622199177404,-0.05550165805785596,-0.6751159941665095,-0.5216467456105649,1.3878497527736346,-0.47893561724533235,-0.05209511188340181
2011-06-30,-0.46732056744699624,-0.31430527573444283,-0.8236183134233022,-0.49909135997114373,-0.2582105873015869,-0.7933231863321444,-1.7005944708318228,1.7074826702153836,-0.7631470839049534,-0.5896426389094425,-0.6233228405679172,-0.6935285676188899,-0.3164277024965607,-0.38649152900083067,0.1930214764238661
2011-07-31,1.275027878854248,0.1274473715651493,-0.9316278532081136,0.08430958025996325,-0.6350965942762311,-0.6496612545111361,-0.06382773529873201,0.9717637376272866,0.0669452138004769,0.7615053321378595,0.6617475181764193,-0.7240480586291388,-0.752917653875053,-0.3675126536438789,-0.14744027399452397
2011-08-31,-1.2261852806481688,-0.3325170293107362,-1.5284057497212198,0.614862073202053,-0.39824093502561275,-1.0453309799500805,0.09972502705700109,1.0675992063915054,-0.8170088016947532,-0.7347812735344582,-0.5680199906753429,-1.100167106687353,-2.9282535211218574,-0.18747960851480142,-0.007992884783490693
2011-09-30,-0.1465489592397717,-0.10056561899164143,-1.522070546066662,0.546044732947191,-0.35978935605201506,-0.4613892869257017,0.7657735023689332,0.8794798660191532,-0.9179564472468021,-0.9653700105537266,-0.6246841087909298,-1.1059774135553098,-2.6729075974802976,-0.29969943019898154,0.06682659499521489
2011-10-31,0.38809653804166916,-0.7239492370327073,-1.3079005748738484,-0.3360593516047772,-0.4615094164656776,-1.0571360185860323,-1.0463551961315394,0.5940586608372205,-0.6310740562934274,-0.4530688643857185,-0.08119263092569762,-0.9871702464485066,-1.7469837493508338,-0.24602844586634257,-0.15924241677317505
2011-11-30,-1.2514373190661348,-0.7348459647832725,-1.1040755721229336,-0.23825201278532965,-0.07106941395858886,-0.7256144974274827,-0.040414308003353716,0.7533915951018758,-1.573654196794259,-2.4393458101141445,-1.097697591226898,-0.8550803960589748,-1.365177648370389,-0.31310579114749315,-0.11104018663346121
2011-12-31,-0.8291538472643045,-1.240293409258447,-1.5444818821897275,-0.22131392372846975,0.014403560055394133,-0.8976486231084279,-1.1938282986092266,0.8005112903264963,-2.054332510791571,-3.620729634396174,-1.5619602064389928,-1.0988457530835154,-3.2914871454372214,-0.04511046669228065,0.15020026493987731
2012-01-31,0.9699758768696999,-0.7728989140005303,-0.829080669987968,0.40255335159795025,-0.3113930140772628,-0.6884916762163578,0.01253969859240631,0.33790544951458323,-1.2142955481060687,-1.5459244672606955,-0.28447380209552575,-0.6702401155653557,-0.7225388067495657,-0.32965477585591274,0.30434390482305834
2012-02-29,2.0036319437126497,1.582637692834406,0.11901892411573829,0.9778631902458371,0.655590851045956,2.392292712697307,1.2224377687478603,-0.2885933460545089,0.4783056358355856,1.2246423723224014,1.73482227424377,-0.16291477506976937,1.11470160878111,1.017822860917184,0.09444578029626083
2012-03-31,0.46295774703526016,2.430100171584272,0.3846370662306237,-0.5238051176671232,0.5764915074962674,2.253911627589335,2.1301418516445243,0.6677812079165939,-0.20956639521361176,1.650212318854695,1.8157731667704635,0.030466503627802507,2.5782031816349815,1.2646970552555608,-0.020470930255649503
2012-04-30,-0.2616654979475051,1.4046804961603772,0.06023574977156411,0.24660721302789418,0.579328686914997,-0.08143055806589469,0.8795561303966285,0.5289053070820201,-0.36280358305622307,1.1128795713255342,1.1295257299688046,-0.09601315493778051,1.340637176596784,-0.4050241258225142,-0.09126851411294858
2012-05-31,-0.6928957203056669,-0.3252767127955422,-0.02882293020644237,-0.9004222876000313,0.14423403982750094,-0.4282046080669195,-1.1038448407591366,0.563067402798169,-0.914819883102868,0.2790554161179676,0.10044883313287178,-0.028058215024839996,1.129208918794528,-0.5682397054773067,0.07336957728216201
2012-06-30,0.32272034942867805,-0.42027006437180586,0.4170220323870261,-1.0529433076069143,-0.5393608920458504,-0.5014044862508533,-1.4136419490718048,0.21758087515458763,-0.4814457882980433,0.724242928042544,0.06928933465598294,0.5354559829581833,1.9038601107751274,-0.698173280980486,-0.035966389510692566
2012-07-31,-0.3507942448718227,-0.4728253267216862,-0.40740883215860413,-0.9745013964779714,-0.5018877207706516,-0.27569071305418374,-0.26593034373637636,0.1673452242005643,-0.6254394064092345,0.2968017703527492,-0.43912481741053816,-0.3117498989495715,0.15806948120963582,-0.438997868823366,-0.04186896553865352
2012-08-31,-0.3317901368983632,-0.22313446486580119,0.019657866822016683,-1.1755402507327644,-2.5634898270554998,-0.3875519584043276,-0.08238052767992547,0.13536411448687063,-0.7451362517992881,-0.00892662566218708,-0.6115321270004174,0.8659563300044855,0.927960570245443,-0.5046074667192443,0.03903390030807285
2012-09-30,0.270403324289195,-0.3004031524238159,0.2687598270785638,-1.5136644728220188,-2.557464520480281,-0.4534483283275774,-0.23614017694077816,-0.11684230155829722,-0.30832081406097084,0.3844012550851641,-0.2093104740442562,1.7511152998887651,1.1594467675570357,-0.6936734738302877,0.046611594919722624
2012-10-31,0.3154690889250095,0.1792378856803534,0.2548963753144997,-1.3596860786855764,-2.0978540448437704,-0.24759814931390492,-0.08944674490603224,-0.3978179328588583,0.40573337090334793,0.7730610682533327,0.21776127236495701,1.4129271246478416,0.8746149673764277,-0.510231049614508,0.06881803102842407
2012-11-30,0.44009934831174546,0.7570276408846661,1.520401584710283,-1.7428734370820522,-2.1341671950635566,0.6028807716021731,0.9821396704451593,-0.7748756244526727,1.4251797417169345,1.158491755319028,0.5940970981549435,5.082721945390318,2.293304717839438,0.39206277193918426,0.04507243451244807
2012-12-31,0.20741763749301342,0.7220901197919225,2.367412231151732,-1.612290927708926,-1.9519590931875268,-0.18275111440431785,0.8588523022485635,-1.081961801503963,2.669134596766373,1.302532243569336,0.7319537794329731,5.675599420691427,2.9891884535176594,-0.9784748249365848,0.0031152673169494998
2013-01-31,-0.02204360253874833,0.4633704837009673,1.5188692104542951,-1.2279989434581684,-1.8723039268379953,1.6526075997390999,1.3400698045518549,-1.2834236173861235,2.5082738126939756,1.0610123491773265,0.5269522754465843,2.932753408603206,1.5377122079662393,1.9943101886410022,-0.20179453392061353
2013-02-28,-1.990227691555334,-1.0210736717727658,-0.7553928477579881,0.26927520811538985,-0.5640120388116622,-0.4863430825806877,-0.839200091865428,-0.12167972745268095,-0.58821682436528,-0.5581619808599143,-1.0804348409521183,-0.5795900342013399,-0.7831595686585628,-0.28381764687877176,0.07203296503110698
2013-03-31,0.4951502501161588,-0.8618441181304246,-0.7978595513307999,0.6515495264724356,-0.4369237030631351,-0.5017823485567118,-0.44376006367064064,-3.46357820477154,-0.3921752954271578,-0.1095192345557241,-0.6692594760633661,-0.6085617027697754,-0.7806873858653434,-0.2589488276489252,0.10256777496377092
2013-04-30,0.7505339674347259,-0.41985741474581684,-0.35627339161594423,1.175095203975716,-0.23640435216139943,-0.19235430089185454,-1.1259752854193121,-3.515281128352362,0.9375311750483719,0.5253302044341429,0.02104993879288065,-0.38361898479646583,-0.49299858792552215,-0.383099078176053,-0.014081906406495757
2013-05-31,-0.24218393776865071,0.6589587839608891,-0.0495068008812801,-0.8855815045105888,-0.22409648483760944,-0.25653882091380087,0.11231373803026844,-2.687867598732114,0.630749921473073,0.27674367638701386,-0.1138957772645221,-0.22699792062139423,-0.29289023345149406,-0.4795806457231154,-0.1496363036667613
2013-06-30,-1.4322213410361206,-0.5912490079065336,-0.7916392814398531,0.3538473533299775,0.16467825231705754,-0.6684633922355669,-0.49280648517864895,-1.819555378156402,-1.320588818669869,-0.9600221573509401,-1.0967827122001779,-0.6153904006548897,-0.762757243905164,-0.2249399644630823,-0.14563799614339157
2013-07-31,-1.315269314336166,-1.9475841215897436,-1.0724680626298615,-0.5645355957866097,0.35546537307374754,-0.5452671261980301,-0.7095587757265824,-1.2066546642224447,-2.4948882791301745,-2.056174361137194,-1.7067972356470271,-0.7376125227488805,-1.0202036963739265,-0.096996814249807,-0.0582797954995194
2013-08-31,-0.4760342019504754,-1.9566034726121981,-1.0593789871633468,-0.9846155525085254,-0.18333271082585323,-0.447426958352538,-0.4724744655167538,-0.9136999831466244,-2.3150180942811662,-2.2475153035549473,-1.737134932582336,-0.7853804218700311,-1.0395678676408224,-0.12476883568235583,0.09094668945426715
2013-09-30,0.7888939396164969,-0.5921634391364168,-0.9303811707868894,0.36544377979428433,-0.06435933118089657,-0.5369498167472595,0.11101876595574887,-1.1636728275574797,-1.311885274797353,-1.4362866383554378,-0.817959202075362,-0.7020368850259935,-0.8889859471472898,-0.1547373176277096,0.18293605007581099
2013-10-31,1.54192987195475,1.0092113957489361,-0.5472240828116187,0.4621418947392335,0.5010920302484623,0.15907765372788005,1.0013873527625037,-1.5945116018604735,0.1214438827443796,-0.20707302859800616,0.70923258136151,-0.49694727850374404,-0.5794587940905911,-0.36413744073644383,0.05837652980902125
2013-11-30,0.40099746722562674,1.4817553095752243,-0.6086046305365788,-0.6571538633473591,0.5691065095618849,0.21713321383347228,0.7839861903524197,-1.4990565801665834,0.5462923019825536,0.1205883047088027,1.205454501513674,-0.5228726242537899,-0.6211703550857403,-0.3531907011481531,-0.04227172036181975
2013-12-31,-0.5350871016014209,0.7441553384001764,-0.8967783078058051,0.3160142445699933,0.1391021450823723,-0.07542715614897379,0.7271522068182574,-1.1838893035360278,0.0462025815652336,-0.30034608813443947,0.6245548449244734,-0.6604064351079508,-0.815076305480067,-0.3116755620509934,-0.16130053154016563
2014-01-31,-1.6317253814512462,-0.9059535407487271,-1.481281356574444,0.26670632092698404,0.2707253903338909,-0.6600574451234336,-0.7935991929559253,-0.6575525918836842,-1.41706181845805,-2.4487597923674556,-0.7843425286685262,-0.8896628878210877,-1.3321976481953284,0.06549901756659372,-0.04993236874820901
2014-02-28,-0.5139156975654768,-1.3940088932440489,-0.9786639334277677,-0.546317861733732,0.251271386299464,0.5042141353834564,-0.35108130127258,-0.4972929851085818,-1.59267092202486,-2.630664116562512,-1.1816780252429522,-0.6799972425834715,-0.9620665972368403,-0.4427078378670744,0.04586525587195003
2014-03-31,0.532789602398934,-0.8791028942350032,-0.9792549623919471,0.3657852383059723,0.20172457854261422,-0.3818163663915307,-0.373188899581184,0.9844726336523664,-1.6899503955432453,-1.6874022134411315,-0.8206143997769071,-0.6894509079739809,-1.1372447546826183,-0.08041223246562094,0.0564506295996511
2014-04-30,0.6750712232960947,0.29825340311290477,-1.0371782390991422,-0.6701266156775598,-0.5954718595986762,2.670300280097915,0.8368484641757439,0.7626013277561805,-1.0442200024869597,-0.9576893672079134,-0.15724232506629376,-0.8078776600518811,-1.1729968082786013,-0.9548621000752092,0.14911705430505875
2014-05-31,1.602897176169028,1.5664428242267074,-0.45412944486722795,-0.6532863816084049,0.1055199235198729,2.8109398622728725,0.5113895596560916,0.2506014726778971,0.037592913721513445,0.489319467972216,1.5347433288323393,-0.45356385899566454,-0.4978164636785541,-0.2256476091171836,0.19666585408102571
2014-06-30,1.9331842165851547,2.265831948036064,0.966816089230318,-0.2542501002690084,0.9439321341248731,5.0822431417397205,1.8798399777832715,-0.3594851540457116,1.5184367383363537,1.9464054181059671,3.2329172065635263,0.12542117891926594,0.6681956043218008,5.290070242395146,0.38190756941945697
2014-07-31,3.518207641923493,3.6057509403671943,4.274025996247279,1.0270159824027794,1.6198222973188487,3.3355253468553694,1.8468944158213538,-1.2797977905263196,3.403350682961515,2.9960728062909823,5.284328372011515,1.2059489382289448,2.2025688006218873,12.628844463849022,-0.03550668845690976
2014-08-31,-0.4921223642883032,2.02905355952399,3.2279065327041976,3.036564674629989,1.4660715876574972,0.9134695009589033,0.990641636442368,-1.002072216757531,1.9769917277221418,1.7540009329343296,1.9889495665047818,1.214412605833845,2.1121119120926592,1.5452059962435158,0.19270918515553243
2014-09-30,1.2725720900774193,1.776456287079643,3.146721803253263,2.467147620792902,1.172442424090404,1.249027412637926,0.2410241231197676,-1.2363141951146883,2.0563354945550048,1.6845103918590583,2.0074690412367198,1.5021946759981732,1.8320533117725375,2.535183579779188,0.028987536873252406
2014-10-31,-0.04342393756188178,0.33736045943919,1.8575178481830081,0.41065781317874533,1.2269374263916342,-0.4290438995462279,-1.418636599101141,-1.0641009492843851,1.5351721183639835,1.2573480203282419,1.054433913907792,0.9184453552935433,1.1409878133811413,-0.6583812399604466,0.55208613216359
