SEML IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-02-29,0.20607936402449237,1.1679888632614033,-0.818308628951793,1.4199306388906505,1.1416907366210196,0.4674919706490024,0.8262046495158296,0.810220178928723,-0.6813529842490487,-0.8297062336436531,0.7701083221510728,-0.698711977999275,-0.7439386562248352,-0.2757218958906484,0.06418478032482677
2012-03-31,0.3807216372487347,2.0047849112347116,-0.7180230606484189,0.37409565654005195,1.061924508333228,1.671636555973515,1.7880468456047989,1.3964195198770806,-0.6161577281404903,-0.6124718810899629,1.0733335432008193,-0.6048892478764719,-0.7104403469149451,-0.5371025625497534,0.08149962683913647
2012-04-30,0.4384543731161107,0.6734928152279097,-0.8402402089674598,-1.8043608535986517,1.0022672120275786,-0.16675278680325828,-0.32082393387112745,0.9035810385870908,-0.4373828356700436,-0.3713647495771361,1.313073683689867,-0.727946836303177,-0.8420423670311015,-0.20028281138974074,-0.12567573645529256
2012-05-31,-0.48165106435682187,0.26953833776602254,-0.8586372241564686,-0.7838290952212804,0.4099497607197813,-0.8652338538126166,-0.694221586101368,1.34640761812152,-0.4442573669544316,-0.5060967915458703,0.5037511283883357,-0.7467565120371611,-0.9055491380079137,0.6454566245132162,0.033505276655635456
2012-06-30,0.3250985297612895,0.2064979674159289,-0.6807404224159025,-0.7884095232891039,-0.2297953600173664,-0.9569021630946828,-1.3704213768934597,1.0525739236047311,-0.30332089852104416,-0.33840772325392804,0.32393986347973674,-0.6999399265858977,-0.6867824152081836,0.6233364093511373,-0.11950866162385328
2012-07-31,-0.46893878398287725,-0.39623183886976937,-0.7671441661645708,-0.9293948946510504,-2.1112990972787853,-0.32358036114232674,-0.07470260053139749,1.4225699201650663,-0.3014210354088401,-0.46115776566092115,-0.19548253744394473,-1.581546516427596,-0.9031437796826369,0.362706075761922,0.01542447032563173
2012-08-31,0.2542646291736349,0.07047997095134882,-0.0697379150836097,-0.9630364332431781,-1.8615444881339709,0.7141366367423284,0.8326672316874434,1.1861243834421986,-0.17119961541828965,-0.31612351998642824,-0.05575947270616025,-0.4319081406325842,-0.07556138044655382,-0.49130008573800904,0.1402054997122158
2012-09-30,0.8848018598889088,0.42201545402794777,0.48973406683203885,-0.460495298289068,-1.3945597190076717,1.4248201771009288,1.3185379111390108,0.5272135808953673,0.0814174301610609,0.07503068808300833,0.638966407518199,0.3125169524964132,0.5599776879734621,-0.4396377198581615,-0.026967926427507
2012-10-31,0.007143336100879555,0.7182085437451837,0.5738663071374418,-0.9432540620005746,-1.383723460509749,-0.20935216858347153,0.3241876125837606,0.5556421331629687,0.17986509492785738,0.12031842144130427,0.5601838424568015,0.3876123535200196,0.6463874125824878,-0.586799456723274,0.04889862992147712
2012-11-30,0.40708843610716305,0.8084818681837195,1.672654640527316,-0.9628737962030745,-1.5865437545305372,2.8188120057958566,0.9198166952120691,0.29408405509153035,0.379887939317959,0.3582060720517201,0.7359741661904418,2.074401140114041,1.7332111319104724,1.4720080862209108,-0.0481396166023057
2012-12-31,-0.06965731654612303,0.22086877170393895,2.666726229100643,-1.302413519949194,-1.4964307343844485,0.08055846558544907,-0.08044319410663998,0.38365812719463244,0.49753867484527786,0.3752214212007564,0.5052568231127667,3.4692160550124593,2.605191502169073,-1.2650285070724763,-0.047387506472205056
2013-01-31,-0.051133584247667764,0.18847583827375144,0.6917003496816374,-1.1940646856611026,-1.7180904470548966,0.6873681098849139,0.8391319408142579,0.49186571251196276,0.6831518502224204,0.3758652214857193,0.22879051648659643,0.470128563144822,0.6458587129299874,-0.49641677805519585,-0.21482502443911897
2013-02-28,-1.0065092370831492,-0.701839708839223,0.11705429610436155,-0.6830692833279512,-0.9108235137848563,-0.9325847423020326,-1.3522113075581534,1.3387396688227169,0.2844138932785292,-0.2698442666819331,-0.7006106366538761,-0.23611194505835328,-0.048676970283698835,0.0364157570733801,-0.07259190151767113
2013-03-31,-0.24375271688591457,-0.8253436746422848,-0.15962160604878312,-0.7162122948545654,-1.3195920771976404,-0.47286392434294655,-0.32671330323117265,3.3780095564109347,-0.1333103806493689,-0.38241473112060015,-0.7988935447069416,-0.8400106947163987,-1.3689075329233202,0.06872692256870278,0.09309042306601203
2013-04-30,0.6898614290772568,-0.36975045112438953,-0.09664354618818506,-0.046502306757717986,-0.9356807572108908,4.237122892054873,1.0957364086259949,1.8016099382932693,0.04983221093988943,0.06305661853843905,-0.19468649211266892,-0.5289404540913443,-1.0296971304308749,-3.0386190822559627,0.022923639901937024
2013-05-31,0.38011470355025945,0.5153040804630092,0.2623635887356457,-0.7351303173777161,-0.9162339958775896,-0.6123009072189645,0.2698511644987671,1.3009206330259628,0.22060991106408098,0.33491589244895315,0.20025630052188934,-0.13826126881559725,-0.22452071277508734,-0.06922507028197089,-0.10441667415312003
2013-06-30,-0.43865894250750637,0.41734749494857476,-0.0459721423132342,-0.4899528520040896,-0.8047569141718733,-1.1019468899488,-1.2112194310095505,1.2967435797064453,-0.2640324871302869,-0.17770365681777653,-0.05824474618505207,-0.4628423729040526,-1.0148546151429758,0.5062213603837434,-0.21167912142351034
2013-07-31,-1.0780011670060479,-0.678351631803632,-0.22795829333689432,-0.2412088828763518,-0.49584473781203314,-0.9647509128785596,-2.852495764944718,1.5807237740106228,-1.7146771515316783,-1.576652417964549,-0.6788313666012971,-0.49317667284090905,-1.8721325262084005,0.6202770527579008,0.06031979023352262
2013-08-31,0.610147228334242,-0.5321242102190259,-0.11697357680094228,-0.037059416774325823,-0.5741682949115424,-0.66414069322483,-0.41881408527266945,0.9341529150131695,-0.9372409509098723,-0.7214358722473291,-0.19745460945272744,-0.4423840837312045,-1.300481452271431,0.272562288392403,0.12588024588900293
2013-09-30,0.9976605525636983,0.27423679556461356,-0.15949575416875858,0.48287018423359257,-0.30278239303262977,-0.6731671180457878,0.04227656142002763,0.24894685012917056,-0.12342483714436167,0.28418700358925053,0.4358037745686597,-0.35011898621914606,-1.012382213769249,0.3168003085994087,0.0755662018146338
2013-10-31,0.5918066492210569,1.3465749963297966,0.035584422580791746,-1.1555025189961174,-0.2806303795496385,0.2331441850826319,1.592744774711952,-0.15702860010673522,0.4713812210849558,0.8723524469330666,0.8914583705884591,-0.16036996629665007,-0.4051166273678785,-0.4410678241602977,0.027533696055024575
2013-11-30,0.2399445785415672,1.1356639852515367,-0.050041915271672614,-0.891059959424317,-0.2583778863977362,-0.23893722216061722,0.3975411982818064,-0.3738595396589686,0.7083688447413702,0.9899656769884109,1.0489898914669162,-0.2265296495475266,-0.442852625762063,-0.09348383416926609,0.021114028117015477
2013-12-31,0.12358560846125252,0.6084584514499839,0.05814447947527731,-1.060220328451286,-0.3789363040907311,-0.10626287435267841,1.0024848867118823,-0.4787278016939598,0.8017115212381472,0.9814287462474519,1.0314962191912274,-0.16146674822978066,-0.1538571622897823,-0.19663446303183263,-0.075935925720883
2014-01-31,-0.6646705898552592,-0.16626573263285832,-0.0955437773464379,-0.6830802465675269,-1.0974694388340447,-0.2933738481586967,-0.9451634832497833,-0.2710338123021221,0.2786894313793706,0.19320322443082827,0.060267167603972764,-0.7975116385102382,-0.4524089279528434,0.025284679189663668,0.02128818354874591
2014-02-28,0.31086703887076883,-0.19609431731637184,0.5891980312881034,-0.7201735222955272,-1.087806857432478,-0.41580253147824353,-0.6912522114945753,-0.46123352745283264,0.6202191837733545,0.5320010618858607,0.005051418222725702,0.3422202633370159,0.819553696503425,-0.3126849262431605,0.110961650525391
2014-03-31,1.2362091966774607,0.2997993286638019,1.2454888592185922,-0.010062231759742475,-1.114533357431096,0.26314437876128716,0.3290536510739606,-2.2351967696200004,0.9720201967325921,1.9867554536718026,0.7529036345929793,1.4524584925948008,1.4158816515532389,-0.3649219595844474,0.24551267148469177
2014-04-30,2.5506878281572445,2.3902422090925834,1.8230075806283197,0.6399243854189273,-0.13864304831894017,3.6761860185031696,1.8186547780969462,-2.3339780720428513,3.750537640338878,4.731495273723215,2.697979863452169,1.5332332992295135,1.6274590188315177,3.617358164001424,0.4212573545625841
2014-05-31,3.8177511111953564,4.324333159008095,3.9190337643049302,1.7305732317897726,1.9351423943255608,2.6739464507928847,2.478558927929587,-2.409371150686921,7.242289252491004,5.416028914441798,5.8177153513118025,2.173216134761193,2.137186077651979,8.185618791189,0.20472613927942696
2014-06-30,1.332529771404974,3.4946369575015592,4.972062864082924,0.5603929846826318,2.1704472955152103,1.5331600800499796,1.023579255594127,-2.1406007179108366,4.492147102912542,3.428717281331804,3.7475317282557046,3.241350174143355,2.396363998383331,4.756193186278556,0.057992546598827126
2014-07-31,0.19958742181681194,2.101000982543072,5.025837661527443,2.2789856511568485,1.3490505211481594,1.0184997658474386,0.08452737518184658,-1.8518077749756972,2.8764895768886825,2.3455039341740087,2.004372578476097,4.612388280821121,2.728488134484346,3.6622147182021654,0.05682368580335048
2014-08-31,0.14269423514952814,0.7158885606340978,3.3665184177172014,-0.2838152043382954,1.0053232092260571,2.239132324030446,0.7260797589668496,-1.6192150804686614,2.202475053575693,1.8173773338637067,1.1538713609063036,3.421617487198734,2.157675532844229,6.739903320662234,-0.5814459128053091
2014-09-30,-4.491677065775952,-1.7725427595814693,0.5709309770961729,6.287737025507061,7.5879250683072295,1.0048617430615618,0.5605644675975249,-1.1821202942182218,0.43685958689585375,0.5642945399989415,-1.4291640018042102,0.06184287387380792,1.066328926110876,0.2632721583697838,0.2540385919535624
2014-10-31,1.3222234923869447,-1.0351424986557882,0.9274094667980269,4.696502197535222,3.959543635659264,0.21267969158505257,0.2568666672209189,-1.2225735618705955,0.9130945166843002,0.9050451353355858,-0.6998530551951769,0.20902954833464943,1.1162324149941505,-0.09193056901973803,-0.10986048445863401
2014-11-30,-0.6792051847436102,-1.4413273024900672,0.5581950535210106,3.0638750099007717,2.361780910861544,-0.5969117910247882,-1.5174046387073719,-1.0748357227598428,0.5991274181367758,0.6229433001427123,-0.9674574861403233,0.12124107566055166,0.8933444005169913,-0.7218957950274377,0.0031055925581532882
2014-12-31,-0.05557055374184286,0.2856333246904361,0.4993502266639244,0.4425143519831906,1.7943153443839706,-0.5422268503169289,-1.1022676209686906,-1.0003598152946087,0.5524214045820707,0.5508129039895315,-0.7369020801388054,0.1510461281371986,0.840624347471782,-0.6813731972334708,-0.10449955994386138
2015-01-31,-0.6237806656115955,-0.7167450787786479,0.435651460591631,-0.6894052585847756,1.546430154452975,-0.6899293761561273,-0.8521356789785203,-0.8782628437409762,0.30672483571647313,0.3230749731898854,-0.7693024025221615,0.1670809919533592,0.8876396457164109,-0.7540561739829568,-0.02792502570547031
