SBILIFE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-02-28,-1.6782691034086488,-0.7277579648890381,0.16976995590403476,0.5222233546195919,-0.2390759595791379,-0.720312874141451,0.38392316237817375,0.09965172183134707,0.1274616111844003,-0.3713450251195797,-1.147104164956903,-0.2060623727475138,0.2554328591700995,-0.4270005574826631,0.05621208329027517
2022-03-31,0.49923557020081,-0.558998669060362,0.48467604390830404,0.62930404780997,-0.12372878870477937,-0.7364426485237833,-0.04923731656304771,0.4317555446010515,0.27227144152220506,0.034349037502555156,-0.4775123330271034,-0.10536974057351711,0.6442211330921456,-0.560444582377506,-0.01432476952133383
2022-04-30,-0.5584737274990674,-1.1156559924508156,0.052308622015571,0.5887995332766119,-0.12209295154251124,-0.7726893347174799,0.1412299407249546,0.6849751972685105,-0.05381972716293797,-0.30714588840373896,-0.865033369028882,-0.30212277458202885,0.20392570945915175,-0.41394180781688805,0.06024676024232328
2022-05-31,0.6671650818952447,0.4690278785273379,0.10423181474031706,-0.45244175055542263,0.04605789643892492,-0.673362341251684,-0.3080945313782404,0.31083434239045926,0.6775112205464889,0.13737120236705783,-0.22448657587979978,-0.31423189683940367,0.20553273875017714,-0.3788761895331171,-0.08210305525112478
2022-06-30,-1.5530339719329622,-0.8762958577714833,-0.5429889356997046,0.4382281769957979,0.25022101477539277,-0.9486558698634896,-0.5544341132501954,1.2636617847559064,-0.7323285512659611,-0.95262868267076,-1.2846923260375926,-0.643100287749388,-0.4017647210046152,-0.18460560764811887,0.17960584101552773
2022-07-31,2.498462410176887,1.0700000151486049,-0.027709443983584946,2.1847288134573395,1.2205731978903964,-0.4866242737016673,0.08280073653611908,-0.0691428769998926,1.776310871854326,0.8689227947841445,1.4175728351170094,-0.5229209573018575,0.025384757707599747,-0.24179518030467845,0.026454754123059587
2022-08-31,0.1657464610744907,0.8054014837820958,-0.33782348106798543,1.9179162375121206,0.5938376106242713,-0.4199029282584783,-0.015320164012364142,-0.13971673081785205,1.7830966738302398,0.8575343165802076,1.2487104695385836,-0.5683661705150348,-0.27059159087459905,-0.11545484156856496,-0.06099853491539232
2022-09-30,-1.192046402288601,0.9864177767204331,-0.7892365166024422,1.5741756770776891,1.3063454324941968,-0.2766980989626235,0.4892466097337879,1.1997686126203622,0.23035995816209792,-0.011898296362910545,-0.07470647220479522,-0.7718146814996465,-0.6623640079409834,0.023940015528567393,0.0123193419415257
2022-10-31,-0.08226804241380938,-0.7344012692067267,-0.43884840158024246,-0.40614333530550834,1.2174890169108084,-2.20759264562965,-0.7097337837807428,1.3434770883585982,0.2606299563387506,-0.006552770692499557,-0.24256239779437097,-0.629878412791085,-0.30210054844590434,-0.7188930806509406,0.013300311801874253
2022-11-30,-0.11038600803787077,-1.0290106619350512,-0.558927850869505,-0.5296564822210339,1.0955366232330652,-1.12603175332263,-0.3721837533954737,1.4942193084796052,0.3133581081389589,-0.05385065021382347,-0.3305922999030494,-0.6771994575914428,-0.47006942639831917,-0.3667173543775815,-0.04105261845646886
2022-12-31,-0.8886890267773658,-0.7696624379134068,-1.0989577633547398,-0.790428397163821,0.7767398739936237,-0.9191548522683919,-0.436597883187741,1.6068337798090868,-0.9009922510078201,-0.8534382277727394,-1.2751755315873678,-0.8686412784121305,-1.0900782763397228,0.0024715459789281555,-0.009588583573340598
2023-01-31,-0.340793374140338,-0.9456695383854805,-1.4037195888515477,-0.8315441417955203,-1.2685981415496297,0.1427054460024128,0.7110825639687727,1.7136567708320452,-1.1756436269006894,-1.1069976729879198,-1.168962608802389,-1.0181794904246848,-1.443611649488939,0.11094051733417844,-0.08426079415332535
2023-02-28,-1.5188393165100984,-1.9098560930321593,-1.0808892597557298,-0.5116696823848031,-0.9362656769601582,2.7924773276406434,1.5310862527406446,2.819063756121125,-2.657128234364513,-2.784128110625534,-1.8741612268750156,-0.691702282717919,-1.0607894767055643,0.6054259605687745,-0.01791146395261458
2023-03-31,-0.4212055471785489,-1.4845472278147693,-1.6425724133413997,-0.40187704277443365,-1.0142791803156967,-0.33071691942471493,0.1918726821124373,3.303722745577357,-3.111527962821571,-3.0548336691318876,-1.6528413268640547,-1.111105632628686,-1.809221050183031,0.10974059061253068,0.034806297720128714
2023-04-30,0.3740605829224406,-0.9721636403710402,-1.1681274194224238,0.06651552586587853,-0.7706091858586785,-0.4419479079870019,-0.3090308600799441,2.15899355621613,-2.1855375927983705,-2.1711788499337694,-0.8640094511559885,-0.7809021829453692,-1.2117946060135563,0.25758005897891945,0.07995499222240351
2023-05-31,1.053459380449612,0.6424357988314829,-0.9476341458374673,-0.2464960752508507,-0.15510037294495774,0.4247461613341787,-0.939371456803468,1.140220314435103,-1.0332246301908898,-0.5068204297314272,0.3155623305524002,-0.7022486069053036,-0.9633903978446018,0.3838916935683404,0.0565869505409127
2023-06-30,0.6790649126695327,1.360480565183364,0.0935314888143646,-0.9837758714183665,-0.10644179215789631,0.6412454439967905,0.7051027173005727,1.0632183937941653,-0.7809914636189609,0.6233785952798356,0.9726495461614999,-0.14038520042858618,0.42298014000677514,0.7036154916660778,-0.019119564286701383
2023-07-31,-0.4314355119633232,0.8211343382145493,-1.2514959355442064,-0.22548408329698102,-0.1174140382768036,0.3570479175263395,0.7368651651356364,1.067770862685656,-0.9274908451716135,0.06022839388917275,0.5763106546072978,-0.8376562422124302,-1.3972057366796407,0.547848086942629,0.008078655037596555
2023-08-31,0.024229268055547724,0.1757757688313474,-1.2681940935703393,-0.6257596615469578,-0.9874400501000916,0.5634886819550227,0.23658867783135193,0.8629251729426995,-0.7012751550243892,0.17254332493960273,0.4229156406972165,-0.8772780891189791,-1.4358152321188618,0.4969444409025276,0.009892495847231578
2023-09-30,0.09905960506165323,-0.2209490907804026,-0.7379105411404245,-1.2514535754332887,-1.2262444848629683,-0.04322414873466215,-0.34870117682038937,0.6568803883847342,-0.8392642861874654,0.36112894922431105,0.27024229130658284,-0.4207245515419317,-0.7442290899509572,0.4062691213030758,0.04673065684666713
2023-10-31,0.6653215180788355,0.5640525024331082,-0.4350091918140365,-1.048633282634943,-1.2442871874950892,0.05932053691357049,0.005921463994152316,-0.036327062229738846,-0.10414936226633988,1.2620540642476978,0.6447293725724462,-0.05331896826151009,-0.40293163949497435,0.46354517972044784,0.04809888599996214
2023-11-30,0.6267326474700119,0.9839984744846836,-0.06650866065424346,-0.9774890950863918,-1.4768642600029933,0.1257272820679486,-0.04047120506098315,-0.8718308073631469,0.6611743721541873,1.8152699650971835,1.0161738318049454,0.7850615401477645,-0.03562725397199804,0.32361977692210653,-0.0018480748673954076
2023-12-31,-0.1634097939845401,0.7860089353020798,0.4034354250242435,-0.7615589041184109,-1.500399456603726,1.2280090716787675,1.22711049774878,-0.909953445276939,0.22865423007577568,1.2809396014938454,0.6659372774361607,1.8362367011974392,0.4642211938623093,1.5553695183854463,-0.022197647193383328
2024-01-31,-0.4547410515133711,0.0030658625102962344,0.3597916778362132,-0.5346579047770988,-1.3649728127407286,1.4437411895900312,1.3895903354956436,-0.7643643147130215,0.012085790343570383,0.6333308733913758,0.04410232610993027,1.526157175962239,0.4287993276743085,1.7433960149296814,0.10260541242122305
2024-02-29,1.4868866303602315,0.6044052452017225,3.3677034659932583,0.23560399635752846,-0.6534247539195569,1.8675032041111208,0.9831848585000188,-2.681105210464484,1.8337378626991918,1.9983898203210861,1.2306020555346087,3.847287540117669,2.951925100524489,6.166004727838391,-0.03426697953856829
2024-03-31,-0.8466704966170818,0.18997502105690361,2.5619114445384703,0.5281219633987579,-0.33792626782204027,0.2124893289347714,-0.5593687500299173,-1.4215131757301298,0.48630557688054227,0.9550864354709656,0.1710994657521714,2.220182259447478,2.5155122867610795,-0.052324889120785596,-0.04338735523388429
2024-04-30,-0.9338043194810579,-0.09372892122938417,1.3953531365553016,0.7720041391408407,-0.12265244216240845,1.5404151830413857,-0.1494929779050475,-0.620170758222017,-0.2306818913534137,0.11479843295985294,-0.7207965050879862,1.0050647588481643,1.48934827318754,2.356458063655385,-0.035533946234341605
2024-05-31,-0.7702879070401091,-1.8061443537299364,0.09641799990395342,-1.4561892501295965,-0.15259610077259794,1.1696664369942655,0.05420672229250548,-0.05940689760726343,-0.7067425823891382,-0.544215659782214,-1.2270857647443774,0.006056040773292372,0.1665687103752847,0.722750859844855,0.07337352973642483
2024-06-30,1.10635255518141,-0.400995440211601,0.30173711645761203,0.3678979069451297,0.2303862512639762,0.8704200929059112,0.6038196315062867,-0.09888484532136109,-0.19958483660825743,0.48915676897519395,-0.08246612256611428,0.0061342999812623875,0.38159959295215273,0.5903620884805075,0.16161534098311636
2024-07-31,2.5377179657115727,1.9163234375867695,2.3376674272340687,1.3356563723902561,1.1889505652783234,1.6933668472157755,0.43532350382254603,-2.613492469707784,2.483670390335661,2.13469873169629,2.0765098883475845,0.7889475242813727,2.045091703431473,3.990992519610568,0.05364845796673286
2024-08-31,0.7287683393231643,2.817007319125092,2.5818398754439085,0.2079383361982391,1.1446319567083227,0.28031908171856135,-0.14005851103524608,-2.7637367401526123,2.927671859073473,1.8120516475269077,2.4226821316438345,1.1513828960763408,2.1543188274271463,0.5328022501541382,-0.003410662971131361
2024-09-30,-0.3026628252738111,1.6653024570861075,2.04952982674375,1.3189847033731985,0.9960649080794952,0.5599877794944437,0.11485200343262002,-1.4554506116773265,1.7159677924373113,1.16897582174889,1.533853240456448,1.0703409859515953,1.9733245794154541,1.1673500537639643,-0.12818469529534493
2024-10-31,-2.6394762691470626,-1.1259567317145032,0.2565737826438911,1.972165035716132,2.0885166257819017,1.3589616832876947,0.012037089800710533,0.022509789480463904,0.11446762584038482,-0.16346796918198697,-0.8262275023966671,-0.33757944571138104,0.37172252738215533,1.1058141625693585,-0.12067303822733064
2024-11-30,-2.108175469070439,-2.6808457035286244,-1.0271274143071432,0.8559371137789924,2.6971826471837868,1.7686702755485948,0.8373825533193702,1.3361430316642189,-1.0183559614395497,-1.2418920578352988,-2.429358185010811,-1.0714190636267826,-1.0851280085305013,-0.5502875051582232,-0.03348791608273597
2024-12-31,-0.5653151547185453,-2.535596382331006,-1.1872910402715007,0.1332208807159698,2.2513691537738345,1.7743929644470477,0.9171948636341309,2.2731737423561627,-1.2879707707425159,-1.4832110174722648,-2.3422655758621356,-1.1450843942768534,-1.332719160833904,-0.978668482823862,0.06488009110430794
2025-01-31,0.8870755174522705,-0.786632270484275,-0.5686651221264648,1.6638970930758057,1.0129039857017035,-0.12357656029264642,-0.39676831705077764,1.1908165454300383,-0.6135390422993415,-0.9131240912832503,-1.1261141473568148,-0.7538235890364051,-0.47161650034606434,-0.45691429526792027,-0.03644753312527074
2025-02-28,-0.6519265073057118,-0.1640142895575573,-1.5201208779842486,0.1824482138754501,0.5368529336661342,-2.1698488238762783,-2.016071852796378,1.2597970641729968,-0.8697197905683602,-1.275669778499406,-1.0009647410593343,-1.4702679141897521,-1.7945688525138117,0.013429033849941131,0.07884283773966808
2025-03-31,1.036145151521481,0.613478100062593,-0.7126747519744683,0.35061889728123946,1.0777522526881886,-2.3038633363963803,-2.8325644919304107,0.6207862883682257,-0.4671970561395986,-0.6637806078636795,0.24368951703989433,-0.8429962400490412,-0.6772159339974583,-0.9128978021692661,0.1317369742376491
2025-04-30,1.7430087916481816,1.0519713322303437,0.5541772085779164,1.192108564833824,1.1994301782891024,0.0076250896924130365,0.00983480864638934,-0.24310756941025416,0.7120642098611272,0.5136949937318976,1.711096598945319,-0.08170426369554239,0.7213006611449668,-0.07568845579672806,0.025937731320478205
2025-05-31,0.10780813599965176,1.427598553817464,1.015994622197121,-0.10179488863879181,0.056775063357436005,-2.1622135417252464,-0.6674492001743109,-0.35806391240474095,0.8726100562655243,0.5452143967081919,1.3464559718497096,0.7179831094901656,1.1815777404988652,-3.475774699085872,0.014299654700865687
2025-06-30,-0.023866348522713524,0.8754177303393156,0.4485613769865633,0.327719179881615,-0.26633053364933457,-0.6925049607744608,1.0509609544504577,-0.2002693578911836,0.3942833522527164,0.42601634163165947,0.8521222316832353,0.41230759190470734,0.580664952098371,-0.7929602417530351,0.0013047025498504525
2025-07-31,-0.18501167832933896,-0.04873271538230675,-0.7435371370776537,-1.7273150173712917,-0.19654117125261145,-1.4067514375127068,-1.8616443712544504,-0.15930215596721847,0.33383063980624683,0.24526732155844935,0.42999275274985516,-0.7940120746197864,-0.7372957905622632,-0.647671720169598,-0.01930837232116391
2025-08-31,-0.4947095252433457,-0.34869468941869947,-1.2588112837129068,-1.4038857033211503,-0.34471785720267384,-1.7197309192544838,-0.866193603675505,0.023892565595136497,0.0583819967021529,-0.13448978543276807,-0.20742489486096538,-1.307980821702682,-1.3121808000762825,-0.20286107141123294,-0.008286802517456894
2025-09-30,-0.31809748454023273,-0.49367820412399027,-1.2925662858004505,-1.5590797065126325,-0.42272275600096987,-0.6168353272417628,-0.5300254314499802,0.014759649959795647,-0.34930425203289917,-0.3479977374712444,-0.5310773249172538,-1.3565134463861823,-1.3499290449112724,-0.32262923376290187,0.08819742639854782
2025-10-31,1.072244374123708,0.13058755790437465,0.2705706833782618,0.1496188156499126,-1.138663716219951,-0.6390060310981719,0.29584045707064777,-0.5520696168759861,0.5644921719642865,0.47105978126952763,0.280369439017931,0.9279454708124781,0.27720304640857435,-0.8612161400323255,0.005252836108508559
2025-11-30,-0.13517949856264352,0.3057801653528848,1.289461567929104,-0.14587204330636555,-1.1461983079386031,-1.0087127267643987,0.6121803563561398,-0.5423421273862056,0.5553389617425586,0.29813846576904585,0.17775716830963123,2.4324653262113394,1.3093571553918142,-1.9310956811407594,0.034445655913031746
2025-12-31,0.3004658463453881,0.6156145966612299,1.791229607730375,-0.5707794453430073,-1.1449301603405402,-1.1074688243168413,-1.3963786225726178,-0.6603530793263899,0.45532518783700704,0.4645793639210384,0.386104740512761,2.84041722121974,1.7481039967584808,-2.445791223387157,-0.018049778468765404
2026-01-31,-0.45979641454863995,-0.1481696697798788,0.9192829491280997,-1.1922132140119168,-1.1077067447296254,-0.045615825821816385,0.07291081046523198,-0.5029651735573009,0.1960413748290957,0.09816097658762352,0.015910953830662128,1.4120835991664942,0.9262623105335913,-0.04795757047793699,0.019179416859071288
2026-02-28,0.06176365291747048,-0.04910883345369786,1.3063610487091626,-1.1326484368942946,-1.3209631092080059,-0.6566171855835483,0.2271173718202387,-0.6114111614210475,0.3895714168847252,0.11013808788980656,0.0004903575498356145,2.0954520344187015,1.2726397993091545,-1.2396500093251717,-0.04415728404109847
