BHFC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,0.9693363466735866,0.7741239661983258,-1.775796697636136,-0.6050107430584923,1.6532285948867451,-0.3680367160907765,-1.5663697146901416,-0.08533318557793179,-0.5621993146191383,-0.3291207603767471,0.0812021749761745,-0.23105095063655884,-1.788266387468554,0.8656115616490878,0.031135765411541953
2009-03-31,0.46971012931324996,0.9683683536756512,-1.4470147712713786,-0.9247198645995968,1.3798094192172716,0.3717606321032905,-0.9083284818967727,-2.896365455433744,-0.2242264688521793,-0.06451010261273242,1.004133043393486,-0.22545014971904348,0.25533525503549065,-0.21456167604804458,0.24365522377262053
2009-04-30,1.6484466628740875,1.5915821117492743,-1.1241360903571525,-0.319589230499664,-0.22084972746467918,0.008151370489356255,-0.9369690351241526,-2.475230775357723,0.3788202998553243,0.4987420225495785,2.189530298258754,-1.5968196107481203,0.37610572233209316,0.2584333959610981,0.3660970190467327
2009-05-31,2.1732611683111904,2.1797651831178904,-0.05114369069061538,0.3602417819744184,0.006046130433502124,0.7946940671255346,1.429842532346523,-2.1964286245069538,1.3328558701513114,1.249228222360489,3.4274480637477627,-0.1794908171835982,0.5616045707999835,-0.2748031884646968,-0.22236633482030296
2009-06-30,-0.9667085533738697,1.2789161387468586,-0.33548969606622736,2.0020007072640023,0.5830492690420154,1.3429278810940115,0.9101593290857339,-1.8356721180166848,0.8341190976563697,0.8720870147738734,1.0382189712249115,-0.13932596809311343,0.5018772075878226,-0.891127831460151,0.378086687003527
2009-07-31,1.970206693062267,1.5283296813048657,0.500003693579306,2.1617037883929897,0.8836610182079359,0.48575172091960556,0.7671896208472254,-1.6884799454308594,1.8956986071728674,1.5695887650254563,2.082664286461691,0.8096917051003321,0.6252212380389307,0.07507479062766308,0.044617065488806694
2009-08-31,0.25634859647721275,0.6369317583687856,0.5279536344456708,1.450505449098674,0.8839376545201608,2.383829171707796,1.6163912047580071,-1.4903386536483492,1.9098238755093675,1.5227099427045643,1.3773753096615884,0.7973577347470759,0.6273959389136343,-0.6606728207812872,0.2298844169072274
2009-09-30,1.0620331603564692,1.6547359455872075,3.0971419155311093,-0.13983922403378485,0.7550551819583398,1.0363944070364488,0.6953903520966308,-1.3526699819676322,2.546891845089153,1.7838587119959994,1.5516424667734108,3.2389467669390273,0.7805929524797546,1.8291326517086688,-0.10101158582268009
2009-10-31,-0.4365542793175088,0.4344790850876731,5.609576941405454,-0.19430474549524193,1.0872791909245791,-0.2759754751404189,0.053313062786537316,-1.2063287127982465,2.001193114443566,1.486272027613146,0.5629770637067874,5.299208063020447,1.0084861049424128,0.07801402366840397,0.053978888178749324
2009-11-30,0.32094683856266104,0.4674045330740301,4.768673151162448,-0.1920814138985035,0.4115946426290242,-0.298127310848935,-1.4587989143584896,-1.1378931169563944,2.097447012296435,1.6161533280625258,0.5363659369414048,5.238737073852711,1.0929399888926188,-0.3734017955073907,0.030057824601707403
2009-12-31,0.16989571034104864,0.01904047102309292,3.6336711080174062,-1.1076212795173332,-0.4970879988745837,-0.5147502881554552,-1.291316538859437,-1.0458166586343565,2.1330508652203686,1.580722168609955,0.2996894206018819,4.782202883116561,1.0845704809077106,-1.4085898114329123,-0.01853964855487501
2010-01-31,-0.03484243011013168,0.22646579818441304,2.6811145250439536,-1.5470279584226112,-1.6182271626833924,-0.011815956467516858,0.17545470147962688,-0.9744166460573989,1.9127270275720671,1.5034867962580154,0.11414114747242499,4.861615351375516,1.0316733208769067,1.0421990605144122,-0.08404897555154237
2010-02-28,-0.38504200320276644,-0.1181413569331583,1.6516997170168843,-1.1878170616242134,-1.2830901756967321,-0.8609799167552575,-0.6620785978158895,-0.8734871356424649,1.5315616005491872,1.25708896955541,-0.22176478475424877,2.187286318021216,0.8962534748118574,-1.8976237763509336,0.034802120288258895
2010-03-31,0.19581253093640627,-0.10792698958341393,1.5041097119110323,-1.0773189795724527,-2.1170174030584086,-0.6155191854477399,-0.004845034366277098,-0.7953370254436567,1.9115645731866107,1.227114131694843,-0.07273499117126625,3.690241560274835,0.8543901596106027,-0.8205378727678588,0.0811429042481667
2010-04-30,0.391611382839046,0.09844226628096245,0.9890706157517473,-0.7609260040057124,-1.961810127925645,-0.8592171628909115,-0.778963554745838,-0.7122171039917721,1.9532454990903423,1.2606689656856738,0.12239171854929187,2.3194893464692883,0.7354432368971655,-0.9567829689210839,-0.026521297318143254
2010-05-31,-0.11206476680262496,0.2308476629317767,0.23122411197519874,-1.0786438358501762,-1.7948985721048383,-0.9469063557260515,-0.00486137729145504,-0.6426158572975335,1.5951503790606953,1.1900372064654663,0.015062564116415,0.6172483718890972,0.557321826243588,-0.0618589135810904,0.07443762086815271
2010-06-30,0.345004882624918,0.301393288966492,0.7001442716455837,-0.9629305783593314,-1.5588823313864146,-0.8948234490012414,-0.4680087420009911,-0.562838493590558,1.5834766571302117,1.1714990583203613,0.2144754144862389,1.3908701334040139,0.6520006041200528,-0.5389438710935949,0.12104883281393684
2010-07-31,0.5356825252518153,0.3681474035653406,0.2110542401005894,-0.7702117937339444,-1.3224943503000544,-0.10701165032710883,0.5929044933046043,-0.48413198792894513,1.6825258290791223,1.20892290640817,0.4991443286257374,0.32985294928683384,0.5271850637849436,0.8481105695785546,0.06850291557318151
2010-08-31,0.2768489846913579,0.5556454878477387,0.22146797852404523,-1.2035150794439715,-1.629580549449101,-0.9828340125446976,-0.1972614935812612,-0.41794064052228397,1.5767818180681177,1.1590209530068412,0.4968592918590751,0.803658645524383,0.5233021970214257,0.0016658061166205972,0.03566291171022779
2010-09-30,0.11600628360245348,0.44297303480929345,-0.07206381957737884,-1.0152831344507856,-1.5468980564991692,-1.3603491634883413,-0.3855956200055563,-0.35286675559556563,1.3645422066162973,1.0429431836172613,0.3803950582552633,0.11599672268464171,0.4569817252339203,0.14587472867503623,0.039645026302747105
2010-10-31,0.059227827856753026,0.2150592889990001,0.09298749641512599,-1.17570637904114,-1.4208932483189765,-0.8878759425524507,-1.0660104784082634,-0.246912940283817,1.2248735959494579,0.9490177565075996,0.28040179934702086,0.548100932418544,0.47251586505120874,0.1868344803190279,-0.009483794242789018
2010-11-30,-0.45088101074983583,-0.07269517410143761,-0.04904977357102662,-1.0105497998301332,-1.3627222442395692,-1.4536186300622023,-0.6644077418991662,-0.10426517421709533,1.0146960920561954,0.8462648828940308,-0.04211043900737425,0.39117188060451885,0.38774396184284227,-0.18521050699748107,0.014614316167601654
2010-12-31,-0.33638479893704276,-0.3404561235475931,-0.12221584436504199,-0.9571882044445256,-1.234729787643262,-0.8401605419156912,-0.10749553618269436,0.08297597964981498,0.8994272020141044,0.7850953642076024,-0.27629533610620927,0.24759305474838686,0.3110342901828686,0.18815632915007408,-0.10135319768091658
2011-01-31,-1.2193004897193067,-1.2943497070564651,-0.2988804820310683,-0.5020210869433166,-0.9729305683604672,-1.2516576184678063,-0.6525174610401919,0.3559598906282169,0.45986340869336123,0.49507797868314446,-0.9619934405304883,-0.2779559334576954,0.19040949664736145,-0.002641911048418824,-0.11240431117781165
2011-02-28,-1.2314408224472715,-1.8461581135996268,-0.39769152693585486,-0.3934113188823667,-0.7946565824344518,0.566363182370518,1.0304568123514215,0.4676607268527867,-0.03221756278204239,0.06832436069677583,-1.6331895720573228,-0.46560066776517833,0.04647165505931842,0.9595380783630152,0.12614644608646733
2011-03-31,0.5436874951513413,-1.1726650688662785,-0.32042412280491683,0.29408097862345356,-0.44853353346298436,-0.7368070308716173,-0.136611656431725,19.031107008394887,-0.6276526509944618,0.4146101275659725,-0.9307629710364015,-0.4558170681564385,0.7447063337925289,0.0945512612812732,0.0005757052548184511
2011-04-30,-0.3649547287075205,-0.6441649669000968,-0.5189898865613025,0.09538192020936,-0.4210570739201461,-1.6656058887932126,-1.3480920481900078,3.6029404807933854,-0.8768189500140976,0.33085825307463496,-0.8201134524060955,-0.653541300121368,0.27595090810093453,-0.2844702108692675,-0.08319395060177871
2011-05-31,-0.9157000661117103,-0.4531497717559219,-0.6810179366861654,-0.05932761927292333,-0.3333860076355006,-0.6319853985955103,-1.2284810460666136,2.4890328781977193,-1.519557057058364,-0.5566094855516577,-1.0546634111343807,-0.8577232771109352,-0.037865135282093745,0.4522324355306428,-0.03825045595902843
2011-06-30,-0.5135301488555634,-1.224782904785268,-0.8977383239591393,-0.7155422019257832,-0.3276321282713817,-0.2668401222623552,-0.08831241853945501,1.885070624619714,-1.9269372489804373,-1.2304224767993013,-1.0807621802733158,-1.105352422010312,-0.7388619349093308,0.7370241654767679,0.07037827304198786
2011-07-31,0.352096502528086,-0.7718571847911123,-1.026179388745019,-0.21825760865981952,-0.2446779577108685,-0.28301189410760247,1.607727990002489,1.3171393881964262,-1.6796227678810058,-0.7578389712318968,-0.5222099763178101,-1.2334043901246659,-1.1666955054838892,0.7435314845879507,-0.17222131303990104
2011-08-31,-2.315527591682201,-1.2387235023948462,-1.3537216459423251,0.5525670235151222,0.06658041572519077,1.9134781036665498,1.4491141981008382,1.3644794296115985,-2.642267694686208,-4.488852601353544,-1.5610773424038045,-1.5524488134710646,-2.608806916222534,0.07537878226698,-0.03596798627271147
2011-09-30,-0.502479491673514,-1.1231838350679522,-1.42568128745614,0.9361044846935443,-0.2711375890946913,-0.7175248608241088,-0.3963083383073155,1.1361231470370659,-2.4055308929294954,-3.928311373102916,-1.4475506113079517,-1.717580236672745,-2.742112556947891,1.3251504528807518,0.10993718268523815
2011-10-31,1.4209831006566054,-0.98056599217453,-1.2565015218055597,1.4979932564637517,0.21400142779538162,-1.297125212312422,-1.1568899121252516,0.7271579264487451,-1.6458792345943634,-1.7097382934793026,-0.32910440019121356,-1.4454814165913468,-1.9070941782241901,1.6018436224115151,-0.1430751429763099
2011-11-30,-1.918343893969356,-0.672077339020721,-1.2853343466098277,1.2516045919545642,0.6585173355954187,-0.0970633009666871,-1.3762699274995078,0.8113149067337296,-2.014508121671959,-3.350387772223407,-1.3006272020681269,-1.4417469545460802,-2.37535797956485,1.2870428427824512,-0.02854543768846932
2011-12-31,-0.33268378198654686,-0.5479905174225476,-1.251362012819709,1.3856216512546433,1.0399270206057207,2.118264075416757,1.6639142552456931,0.6846631606233683,-1.8079406623432286,-2.907720590165956,-1.1668220689803404,-1.353658815154997,-2.285551578924175,0.09137726636088485,0.14384101655770343
2012-01-31,1.7619338374893345,-0.2542403392996638,-0.9403882268906282,1.7378632959321145,2.0681158453611133,-0.13465578620371135,1.1177822118515004,0.29939427694120035,-1.1625691149942194,-1.1962862584244118,0.5639013377256143,-1.0046473230913848,-1.0236268238306092,0.9263888033117216,0.057730790937596824
2012-02-29,0.6114442411090932,1.4157934554124896,-0.6467000197961453,0.14364306929150195,1.0762908814163248,2.3582218385366587,1.516872726377595,0.10635700970231377,-0.9058357226329172,-0.7000132089357964,0.9754037408280793,-0.770290862760093,-0.2395363943787081,0.7499303185796149,0.037110836528669845
2012-03-31,0.31690594243097786,1.8105842282013729,-0.773511074318023,-0.6126043054751025,1.0056332609278953,2.9040910390432306,0.6992007927138812,0.5622484695034905,-1.0658179396220142,-0.3995426313624293,0.9717093168157243,-0.816646690282515,-0.7021863169531574,0.2837672913567535,0.00024992190070727906
2012-04-30,-0.10688314879875904,0.5429255640252244,-0.7608761603823896,-1.2836546113255038,0.6227522942976346,-0.10492959650963753,0.4212195473286181,0.4020716309679418,-0.937510389196923,-0.44131899779002637,0.7778236888164894,-0.8068718360914732,-0.6413181094336778,0.8063960050813713,-0.02415393094209521
2012-05-31,-0.3534111015122246,-0.08969902950259535,-0.5640780117095601,-1.145758865056137,-0.686523989334973,0.658501117883876,-0.3065527806275109,0.3068428989469139,-0.8927811764400203,-0.7319479839573313,0.194640026864151,-0.6975607252134366,-0.19435471687567138,0.5922573187430183,-0.04062201451758882
2012-06-30,-0.5465213379644283,-0.6481729613619727,-0.5155425477931502,-1.33980571578839,-0.6088692394317445,-0.1515965280879019,-1.469093220637702,0.25256715788232614,-0.8765244777925592,-1.1475763409189728,-0.46041763639455446,-0.6402394437204789,-0.18644164714792755,0.6025308924885069,0.0006663113252915567
2012-07-31,-0.009881429432506044,-0.5886475364534349,-0.6918276160728966,-1.2535442133319412,-1.859039614312403,-0.1869017311956492,0.0769247819374015,0.11166769684861184,-0.7366977423384466,-1.0058764728330132,-0.45735678860742507,-1.0540370078442445,-0.6374070827037829,0.7010365080238705,-0.07358036361676323
2012-08-31,-0.8629144380437946,-0.9108712165959485,-0.2779316167968229,-0.8064762294296745,-1.6186470463743061,-0.5506482639963198,-1.1027316568847505,0.15280938983982945,-0.8069088763963358,-1.6377980457687908,-0.9489590566311512,-0.40338324242079676,0.15605021844414124,0.4861983695633835,0.09107775630576335
2012-09-30,1.2422965109799406,0.2487958241578907,0.34799418564263845,0.1747019588662077,-0.9052120908236888,0.8256717166377108,0.7715099529556244,-0.2228843927970892,-0.40016616557159357,-0.4211140494552543,0.15243615942210487,0.2686483356364981,1.2513361341395595,0.6322280826479504,-0.11796304923971265
2012-10-31,-1.335296947743074,-0.7441821461586536,-0.5793409761846648,0.7547907608576663,-0.3441640762277307,0.6954966834559906,0.8343877644652812,-0.01538158703663579,-0.7068666362353005,-1.6791716337328617,-0.8005336110032685,-0.6639411827069739,-0.6640741706801366,0.276295240661903,-0.022718939235390187
2012-11-30,-0.10582207116871793,-0.18741688351702054,0.006840227509774578,0.5636398404757124,-0.3890096923092441,0.13114302568482306,1.077990238994861,-0.07941242582615399,-0.7235660994126968,-1.7276647190304815,-0.6921367477048955,-0.1357017846049191,0.3994390330383578,0.3090804675949631,-0.0520350826866328
2012-12-31,-0.44276408372587384,-1.5557748259991706,-0.02903625872549149,-0.8096732004533778,-0.4292845429811178,1.4454586786898476,0.5055027598812325,-0.010752389197634084,-1.0537681899571465,-2.164170364921417,-0.9140880411616021,-0.14559787934335533,0.20633751315103782,0.25582258854211753,-0.09239380165156394
2013-01-31,-0.8819285757925341,-1.1666449976546336,-1.0652811932585122,-1.1908480977515585,-0.39911571344113284,1.2563258981746954,0.49088675361147666,0.3061737156756917,-1.8479416961638149,-2.6997528455393613,-1.41742393232052,-1.282767991944553,-1.9591572423635866,-0.8479684982219763,-0.07124620419680991
2013-02-28,-0.6416133418272557,-1.5646424455175618,-1.518213763381102,-1.4873542421520844,-0.441032804762336,-0.29430747102732147,-0.08589179472844771,0.6482924225236505,-2.370306167296295,-2.4723583867386028,-1.6436994822856617,-1.8491792452648108,-2.889203933701879,0.8525482396692219,-0.03258731326151095
2013-03-31,-0.21152313973125786,-1.3633582717801114,-1.6648173480936486,-1.1479949286903781,-2.096082727234526,-0.6109087064874781,-1.016142979754248,-0.7658792801865357,-2.3638375272752024,-2.0019966077455957,-1.243851170612175,-4.408581759769317,-2.3462839685865577,1.5860708239440717,0.10860969778522772
