MAHGL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-06-30,0.7785157272692715,1.8253992688384397,1.4945886565852766,0.1272511353039527,2.4207495780856108,1.4283533416621392,0.657047053097076,0.17856414742286686,0.07698458309631727,1.225493578957766,0.49144284567986224,0.6454142989211806,1.9290591681475233,2.175113958074533,-0.07667023654620873
2020-07-31,-0.9321767391281137,-0.13579255118769235,1.175538853309345,-0.06968745965907612,1.8895088825428195,0.19258601268148426,0.5388224468095315,0.5099285458329317,-0.4837052554868434,0.3671372752013369,-0.05009215194178545,0.5293162151350583,1.601396722319897,0.3605087059375117,-0.023308174476667914
2020-08-31,-0.28141751835228107,-0.293835874250495,0.6420747054635866,-0.03699539314105119,1.286301193091215,0.1130039120615004,0.5393268641227992,0.47709028186746394,-0.5111472768055484,0.08997916063397793,-0.20674393895229123,0.3239272297636463,0.8948533267376827,0.05687838271082159,-0.1370790948512804
2020-09-30,-1.53110628203641,-1.8069980643217085,-0.6330072876721081,-0.46185969883581,0.6259469253061226,0.6420790509066525,-0.4249965375232469,1.0276328805355714,-1.2161249247861425,-1.2799849576795912,-1.627067447694505,-0.3666765924188893,-0.8816175067046524,-0.9790057084558369,-0.01842053361391087
2020-10-31,-0.1991469562028695,-1.2447116045045505,-1.3607314570908002,-0.24171670191185465,-0.5200351844892362,0.02219740242640787,-0.08544680872614471,0.8385957347478078,-1.0218961508707254,-1.4132758916533623,-1.4299526122242485,-1.1660307377157304,-1.9433924799092177,-0.8757263907774158,0.26663127419614635
2020-11-30,2.7975245968732634,0.7023366665288702,-0.08999823056195642,2.4380255438111127,1.4971102204410125,1.0235304097841438,0.42904900300759063,-0.5750361947955988,0.7687106600899589,1.0329846778795404,1.1757518791855528,-0.10502057310963166,-0.0030087891727617524,-0.23056558506571026,-0.002541058258735803
2020-12-31,-0.11589102159695303,1.5267911047399154,-0.32558375025732905,1.2658013297942856,1.2666010804662464,-0.5409277927624189,-0.6223095564289175,-0.5739595949350422,0.751273814212084,0.8429783468942179,1.0420261128607458,-0.2688469781143744,-0.229629987812046,-0.3664041015900132,-0.024902302873880264
2021-01-31,-0.28928024717163386,1.3885026337415383,-1.1877439952270987,1.195326172677385,1.0407883893018943,-0.9949330781197352,-0.7230170664441635,-0.49293888452157325,0.5947752364775379,0.4987548857617358,0.6200722487601654,-0.7167816297844894,-1.1251860973342382,-0.010688912982629506,0.11254170224174756
2021-02-28,0.9849267216587723,0.37990253598109924,0.6992097925577487,-0.3966303827111363,1.0918808278260075,-0.7298664086564962,-1.197362451099625,-1.0107593255859844,1.482687278754108,1.2935106843277737,1.4439379481268833,0.1616558305540394,0.7758903012489872,-0.560170748151564,0.009066167326227746
2021-03-31,-0.01341239197070201,0.447269788459611,2.610131334499541,-0.45116934341657994,0.27445061782509367,-1.8329075353408013,-1.1802196098587827,-1.8982148841631399,0.7983692655252647,1.1533306800057805,0.8519692020521663,1.4087233101437242,1.8976157807463496,-3.519478492537808,-0.03801181159307469
2021-04-30,-0.39660803352078944,0.3866176069208838,0.5034867293461649,-0.3399159480390519,0.3091862512765598,-2.310790272241161,-1.6856081968679675,-1.586836199023123,0.5207119955727353,0.7167093769090165,0.02756915385328037,0.1603603415289218,0.4352595241655869,-1.5838058173370981,0.05682512864472484
2021-05-31,0.4796497655481042,0.04036445883426967,0.9086578401747659,-0.8088980930836924,-1.576474495035513,-1.3811218064551583,-0.8626468519827194,-1.5669647287220336,0.9198089817324987,0.9527357496226656,0.4041824177444568,1.4143732823757709,0.6937988240091896,-1.2875457006511486,-0.04696586271673183
2021-06-30,-0.567220847596528,-0.3072347156106999,-0.03437958407388073,-0.5714498530474278,-1.2811822770547552,-0.8768010673432391,0.12053482836957088,-1.2635655704461468,0.5018777123228741,0.4572180263392261,-0.2029448489143833,0.0641101529303411,0.012735160890602367,-0.29604862078657956,0.026782858338848598
2021-07-31,0.14104202141041527,0.038720223358525596,0.6810398081506511,-0.6844840164592135,-1.2789406478686036,-1.2956533180509913,0.39684547080493165,-1.1849798214288534,0.6366445154116288,0.5288973431163343,-0.16929053752421383,0.9743060756844864,0.5491295675494287,-1.0674666344509698,-0.017891574921465526
2021-08-31,-0.32189733971324647,-0.5117900638152548,0.6591390346284368,-1.02385383769651,-1.7488475110940684,-1.6080927349969207,-1.4209935754355525,-1.0143005310334616,0.44673915338141673,0.2390759758189543,-0.39122412019053593,1.7394429113526864,0.5412144839828256,-1.4274254554528485,-0.05743290830368226
2021-09-30,-0.6797214522565679,-0.5867412212423923,1.2430182639843463,-0.9106772627137145,-1.4513098502760622,-1.2318933287641771,-1.4306266954560305,-0.7875631085045681,0.03257472773900675,-0.42274251368751925,-0.8690407716287447,2.2775356758641987,1.0763506134588146,-1.5102155573213099,-0.07626669028008892
2021-10-31,-0.8081333956151221,-1.2283324969837548,0.6999819021641343,-1.0990921306495747,-1.22408906636094,-0.7096499489929424,-0.24523171805441077,-0.5563107308309145,-0.40992566880957876,-1.1895967364634352,-1.3610463132383548,1.069485531710961,0.7316319260563342,-0.5896452254145765,-0.08946575561060008
2021-11-30,-0.8698301991400159,-1.6092832775211294,-1.5933891050728586,-1.3327378428790035,-1.3946025984170973,-0.9807289060998186,0.35490369182706183,-0.3111465368018622,-0.8343990597676348,-1.870646632853521,-1.6728652695194297,-2.0251021430453804,-1.3725363887534068,0.7426308326819618,-0.06107782053819759
2021-12-31,-0.5381574766157623,-1.4932850440064016,-1.7371804955614634,-1.314739713103258,-1.3204220103827926,0.31340206685265104,1.1294504959378049,-0.1557705578647268,-1.022772607755955,-2.061320381042812,-1.6711040713465295,-2.1937077001412195,-1.6076394675278252,0.0213742734476719,-0.05184540898517907
2022-01-31,-0.41433100224546615,-1.2044190833546262,-1.6826486464677262,-1.163629084869286,-1.7261026331528841,0.15811244644630654,0.39771781361514374,-0.03842865451611494,-1.3476180213045386,-2.062694482291513,-1.466743427504636,-3.3451575981637127,-1.6482224492428996,0.137981466273933,-0.11869117963289792
2022-02-28,-1.0189285120406126,-1.293236052890485,-2.4259153720563,-0.8561791676937945,-1.658387487494241,0.5856386347580882,1.1114422402926645,0.3401070360153052,-1.7958918246714868,-2.4081527843817536,-1.7224438817034589,-4.681264448674759,-2.7407900830318743,-0.3078681363696753,0.06825506530402835
2022-03-31,0.8181250400907795,-0.4017888752628554,-1.8878881995384218,0.16591156406960592,-0.6452174871297885,2.539612362161567,0.8897188511021733,-0.07493425839165786,-1.519827126926379,-1.6066757753952374,-0.5555850498538941,-1.121407893360444,-1.8668266100745226,-3.237312106097559,-0.01272421494873884
