DBREALTY IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2014-11-30,-0.1770922728882928,-0.4938848789278163,-0.03274645414048474,-0.6674825872812159,-0.04162506773659905,-0.6711784050053452,0.06789682711156718,2.3696842248365853,-0.1066979182969738,-0.03641315047003369,-0.6398095638739247,0.13617564880009764,-0.2875597022304992,-0.48610309267676644,0.0826611956844639
2014-12-31,0.5731233626395059,0.1958463305769676,0.17292446830691602,-0.7929651991763277,-0.7300465435601796,-0.2576930275549246,0.5817193677702597,2.091797726644971,0.3881871559820128,0.5292705184784094,-0.005901467425727046,0.3509134381891357,-0.17236612564001813,-0.43290975522988695,0.262463291526716
2015-01-31,1.5298743449205372,1.0306618454123797,1.599915382870473,0.01636053279378662,-0.4911214136552035,1.7984991644385955,1.814869141002911,1.658092061918568,3.2691138069829786,2.7890727575622782,1.275041874282681,1.2346010386932318,0.36833364902884014,1.826111007251941,-0.10413724028897704
2015-02-28,-0.4331150031713967,0.8955456160588291,1.738714700351086,0.27016104375689365,-0.3744452666205101,0.3619239392842327,1.2014424307293294,3.703156776261899,2.1417626887271983,1.9469224741055766,0.7077847752275868,1.1514967049244023,1.7429961868850345,0.0347221984900763,-0.2044323403399644
2015-03-31,-1.4054292138122746,-0.004810367222701662,0.24912056546805453,1.0623092154451776,-0.20823506231325722,-0.3891499868335284,0.025073596517142648,-2.791948418118781,0.3122951055839419,0.3904368959137557,-0.29293469242913844,0.30589612005053796,-0.2720801137419934,-0.43831881273626594,-0.046744734736962085
2015-04-30,-0.3396415028890967,-1.2292877844586771,-0.21390845581419304,-0.6592569124743888,-0.10677688175606499,0.274693602508439,-0.6308979226525319,-2.2219131353791806,-0.044638578671473715,0.03872054528546914,-0.5648890120837109,0.06009256150414388,-0.32311532836687323,-0.34427685543260994,0.05647145908325045
2015-05-31,0.37466260384085787,-0.8304999510617009,-0.37603388631525475,0.024444658793539523,-0.002295411761054297,-0.48556064841748675,-0.9007392528726611,-1.8639599149519652,0.333107741300078,0.4008873906834596,-0.42453694019958427,-0.023709842928296233,-0.34055980955465304,-0.17755921157057003,-0.1263097724901223
2015-06-30,-0.8266524433578557,-0.4741101613420368,-1.0588094243106403,-0.45929793429452564,0.1512381303140717,-0.4378999283390705,-0.33534663929214853,-1.5056579090161395,-0.567268193089196,-0.5041470456349894,-0.9751827038336394,-0.37769102970453095,-0.40810520438573183,0.08107498160470128,0.039541113948285876
2015-07-31,0.24860345140220852,-0.13120635889123394,-0.5838712048805089,-0.2823168551060128,-1.0030998075758535,-0.5059641701204828,-0.9426324823920492,-1.2620979400253793,-0.39640829796910654,-0.33797676026930146,-0.4901522350193972,-0.312246900964429,-0.39211748942337077,-0.0780173237898292,-0.11912631094516642
2015-08-31,-0.8999450307110447,-0.8663880512594463,-0.774827826647996,-0.32495012606056844,-0.9754844157993804,-0.1136127307606846,0.36051370708041913,-1.032216099847087,-1.2259680583601533,-1.2772209007020725,-0.7750746319537418,-0.4502278430424362,-0.43647714567650225,-0.19640323516211014,0.0946202481174851
2015-09-30,0.6668043276467281,0.014851195567895105,-0.2898032593363265,-0.04951095098786101,-1.0848547266709863,-0.9680059083482235,-0.6131175732031967,-0.884157942887161,-0.6168383428861519,-0.5927746383094764,-0.14447744742487637,-0.04257800555256496,-0.40879405016695636,-0.11656749703611606,0.02377773067603857
2015-10-31,0.15059445293999438,-0.03862519434371307,-0.2512380027660015,-0.13452887777638095,-1.0125748297503532,-0.34254162837496915,0.23989339903115608,-0.7467796703747014,-0.4718840862292608,-0.44379809479845056,0.02357773807351989,0.0007541130063321448,-0.4180248647958352,-0.23219693974508912,-0.14604759382601495
2015-11-30,-1.033493415675529,-0.12642029264549756,-0.47683073448535407,0.025409532803782726,-0.7452731974658053,-0.27330872973573517,-0.08424064118591801,-0.5911901088812832,-1.388323184959039,-1.4954066240401644,-0.5756981486021508,-0.1567970425858522,-0.46549235451185295,-0.1866959227008647,0.050955969371702395
2015-12-31,0.3848473598755537,-0.2857505805138225,-0.5971831042588368,-0.27097370569824114,-0.8078223451801995,-0.7926235098017856,0.3210800851938827,-0.4853284271390494,-0.9880967657119922,-1.018665558055167,-0.20325080551538818,-0.2487852975977106,-0.5129715684135947,0.0012481164767003104,-0.10398148120809125
2016-01-31,-0.6999992651091029,-0.7926809750688543,-1.3147328652999102,-0.3599316301450637,-0.8809654871282666,-1.156315582916916,-0.8462298609490303,-0.3541416298608427,-1.5395290978425038,-1.6974800085296284,-0.5796975002932614,-1.3180667937373005,-0.6353417123073124,0.6109663762419454,-0.3072091209195601
2016-02-29,-2.108547138694711,-1.438321797522612,-1.6473630771173509,0.7837610898744074,0.23747568095335306,-0.8150779380435469,-0.6602938295354838,-0.18575812236146091,-2.618876775922429,-3.1665598991740382,-1.758452512023556,-1.367073839623363,-0.7836532480801337,0.5392663418710156,0.13782858345061877
2016-03-31,0.9495916999511935,-1.0246465573175054,-1.0872364493360303,1.4015547166370657,0.42726272110496527,0.020756772126423174,0.4682307195563577,-0.109409219807516,-1.6572797353241528,-1.7241512337317495,-0.7954355031962564,-0.8846012620551783,-0.7294968557436573,-0.2544600592009689,0.17447976146568409
2016-04-30,1.2340626056924242,0.1272156929416364,-0.6232476555435768,2.0314485572425895,1.0490279224021073,0.35964034824737623,0.7935168391421348,0.018817735702682553,-0.8015562288602855,-0.7141797427209629,0.3660021132435622,-0.4072195109920809,-0.6684187091625975,-0.4023488815162685,-0.03099282421006353
2016-05-31,-0.11746113710013202,1.2828659477732205,-0.7561669617450495,-0.44730321211092755,0.7514288319188621,3.2643725508600068,1.425335630516046,0.13856214047483265,-0.769361014598427,-0.7137727785465123,0.30689864462208644,-0.5378099870875014,-0.6659356174287854,-1.5642576409806956,0.039799574216481795
2016-06-30,0.39120945641690813,0.9828445497207876,-0.38232801472927297,-0.5808831420797312,0.6785322089176552,1.7008976913205671,0.8139668304604175,0.24074117335888942,-0.5560928555983281,-0.4413434525922383,0.7589516269042315,-0.22757651692491285,-0.5979177267973852,-0.6077898091672553,0.058533569978649815
2016-07-31,0.6441819030443173,0.6414350820805436,-0.2614055277396069,-1.442733268974827,0.5553610622615159,2.2137607549409237,1.1134441651716,0.3458969396484175,-0.12562749273828494,-0.012134886683059587,1.6384686572309328,-0.10592623600492233,-0.540565237638742,-0.7393646250340562,-0.09332744546069471
2016-08-31,-0.5928216820456614,0.3589852562522554,-0.12562508054471722,-0.818173479727583,-1.3108190940866198,-0.1991447960829234,-0.9173521773773013,0.4570837302681169,-0.48575986657743414,-0.4016735472576566,0.3850945145936769,-0.16899412324591553,-0.4684178786218947,-0.0846860347460558,-0.10621830010379228
2016-09-30,-0.6612720477892342,-0.373602808459993,-0.5924113210524767,-0.6188252741595685,-1.0608941113436743,0.7287593134251016,-0.18356569798556419,0.574025307062221,-0.8219814479775541,-0.8206333936281103,-0.48914875895879906,-0.7986911393555408,-0.4711233954625475,-0.7372165893046553,0.07556720838552873
2016-10-31,0.7285950892161863,-0.38208004393068185,-0.4075878639604898,-0.4138989028423841,-1.745928793370948,1.223391709760497,-0.2756793504808366,0.707676326865219,-0.3256359976802241,-0.2680974847844599,0.15212775170800097,-0.8928036148581068,-0.4062180267768895,-1.016522886271147,-0.15978317535647152
2016-11-30,-1.1271997536393774,-0.7645899158459484,-0.40034711043758636,-0.030164171835790662,-1.0034414791664383,-0.9470572952086493,-0.5466063868990361,0.8561689174901904,-0.85786733590634,-0.9424308040965027,-0.9132777657327441,-0.5973485456595439,-0.37873862209976017,0.41172471174242403,-0.12595056619803938
2016-12-31,-0.810134329691883,-0.8861936145545375,-0.776117637520839,0.012232924437366956,-0.9450104934175781,-1.249127174862466,-1.8093747967913403,1.037566773607211,-1.0717978057863915,-1.2709488976755494,-1.441148781214409,-1.1206432005724307,-0.4053037252912032,1.0384692477930793,0.09867361763545758
2017-01-31,0.9549369032597078,-0.6944418122062903,-0.22111826504503046,0.2106416110499138,-0.6072442981117498,-0.9959065399902688,-1.5806618403552153,1.2531560760601432,-0.6771719832692664,-0.6532711762313147,-0.23155876860375663,-0.2790649934102242,-0.2979241132895975,0.3449001646765166,0.03820005006805174
2017-02-28,0.6034414320561422,0.5476048425843331,1.2913279917887794,-0.22351584759434429,-0.47493420880674075,-0.8152948453415515,0.15400987788875495,2.8836023842183223,-0.4675504278150518,-0.32535533518477266,0.5024791865952499,1.5054992838317651,-0.02216489505463106,-0.597461355979712,0.005957233973046714
2017-03-31,0.2860550474852033,1.5126901124871572,1.1831994657795346,-1.485970448529839,-0.6011636554138798,-0.39328187477666393,1.304104294520419,2.699855994911724,1.9562728193509427,-0.0653525178587407,0.7632210258385299,1.1692159396159336,1.0736302577403085,-0.11145616997703646,0.12185440997868892
2017-04-30,1.2384748943228,1.54179821709845,0.954808477018109,-1.1833888839997222,-0.2900741073344241,1.9659570216583173,2.444073140069245,2.229736505503125,3.564796171247815,1.2623489898403815,2.0785907041282794,0.9211267806077112,0.8056804831103366,-0.7075198335670404,-0.13873474545720565
2017-05-31,-1.072106418807193,0.3151140485651063,0.30822916825096264,0.2868479264015757,-0.4019562777038656,0.13259340014497503,1.0258701773913408,1.8903128477807085,1.5310295917010974,0.0006092236391499694,0.4371445927119824,0.21123105317872476,0.18094404079700893,-0.2066212607965771,-0.05764307434475863
2017-06-30,-0.3090472063177389,-0.1384810604864006,-0.21169996699171936,0.34427977440552854,-0.7362979176263594,0.05444582251156616,0.4764027951382597,1.618955533748321,0.9992774695688624,-0.3741853164485441,-0.20594080593055827,-0.5768533339780265,-0.3194482945447877,-0.16215442777865643,0.13629081634918488
2017-07-31,1.3114561048074862,-0.05708249308205116,0.15877457186847987,0.472107812808245,-0.4308982889691545,2.8637592898139252,1.271316658800787,1.3870576116550764,2.6111705382367085,1.396347974952466,0.8772044267232968,0.043931125913817856,0.07556364976769775,-2.3056636063471854,-0.18394724298820447
2017-08-31,-1.4032190516602863,-0.3409744910135379,-0.3664159239894145,0.8430765152512703,0.4122026962287716,-0.08196023612801698,0.24971401843384242,1.186925283712869,0.43827308816856597,-0.6328193947905774,-0.7064101163951324,-0.1224862148506625,-0.40404574894379386,-0.025045742866120248,-0.0360287415343577
2017-09-30,-0.1566165661324525,-0.23300771926996613,0.005759821869127584,0.7591841577905519,0.3578691674706447,-0.11716651607926708,0.3031342295420367,0.9889842508017391,0.16844043568740674,-0.8155969627309915,-0.8052370299536663,0.1754908831535508,-0.02966014353002317,0.018165888298216335,0.06548683794643036
2017-10-31,0.7164559573637126,-0.6740666330176467,-0.024946309782663472,0.015555608687829002,-0.04596324488506149,0.09924768893236185,-1.7298844798864301,0.7840809396415033,0.9326196942779962,0.14790021972554893,0.14837907993001537,0.011944071562747854,-0.05001387867686106,-0.19314269788936145,-0.010720769745101659
2017-11-30,0.07750308179069902,0.5088068745544608,0.9655863351626262,-1.4492814554517464,-0.4448849495573833,-0.42396842611676505,-0.5137592852621118,0.5782124841332832,0.8462748163765879,0.22407332217157955,0.2015429789576778,0.8895700449915701,0.8991175115390325,0.14120864566261535,0.43166575980417016
2017-12-31,3.714988418449312,3.548308899259283,5.970710638877856,2.1871576266447414,2.8005872366833446,0.6672711867759725,0.9173889985991759,0.2687874999944892,5.464158453470884,6.204256062764421,4.09400847415744,3.9388710661502495,5.701434358471567,2.2623586374854407,0.05393417517984353
2018-01-31,0.3501826020717568,2.6911107720297185,3.3028665047653396,1.9505325563030242,2.2542679359111313,0.9147265367725942,0.8477681969380129,-0.14801600077368146,3.1968684026686516,3.8466373101105042,2.903610634417554,2.7392637963632636,3.248717363508577,2.394981073533141,-0.050440382806032684
2024-03-31,-1.6049078934661394,-0.21349760188196962,0.5994405993899456,1.3577576351750689,-0.13977431406873717,1.474078681699713,1.0299569941143312,2.9334496549899125,-1.1348366702025092,0.4251820613129208,-0.7590719728891088,0.5112735533653865,19.196270905170778,1.4963505876095704,0.18348657950997557
2024-04-30,0.6781708966685527,-0.45697153869647794,0.3616881580464919,0.670094485962114,0.016050462893035227,1.1962927936686474,0.16291801919703774,1.2849687860323171,-0.6944347798001069,0.567714040152683,-0.22480507100077926,0.28970413409240897,2.967609073098546,0.9895717659986201,-0.14800588969247183
2024-05-31,-0.8192114585911376,-0.9546373527268203,0.2629015808887319,0.5609841264559111,0.014313482133810259,-0.29704235984546296,0.050322902687544656,1.2072493621477547,-1.0235725413426362,-0.08043306320139475,-0.7081441946866792,0.19618110140148112,2.4851194709504782,-0.30061438255932643,-0.08936319947621878
2024-06-30,-0.5893657863765039,-0.4086839140821547,0.3904715855083946,-0.3403096168488118,0.010453660161264729,-0.558105027173781,-1.0081121508397282,1.0335657358832475,-1.2039477497260411,-0.4801644877454513,-0.9977626627421038,0.28816187527598297,2.516718025275017,-0.5598629403461902,0.12480361702600051
2024-07-31,0.3350869198988458,-0.6711055323023766,0.3027611458303027,-0.850132770346401,-0.9528348596994302,0.40437893156001736,-0.5188822360630967,0.4610161186268477,-0.9734820636776663,-0.34566448694520463,-0.5401360356641001,0.4632500604734582,1.7055747654232905,0.21825187915751174,-0.06908824128340925
2024-08-31,-0.5443600767497196,-0.4964716116225635,-0.8528593418072323,-1.1053152613101127,-1.0663925621950072,-0.9932948899506181,-0.4996327956044098,0.42801736976763943,-1.1448399265847784,-0.7104223199373384,-0.6281766773935819,-0.6652376866734993,-0.15610893889456245,-0.5436840579156718,-0.03410876568408982
2024-09-30,-0.3605525532771588,-0.34695594021156284,-0.9129116617147113,-1.2090742875770537,-2.3908351952524214,-1.6698344999631893,-0.9137473664316984,0.3123467438869832,-1.194556010819308,-0.9719622090062355,-0.7512010849105624,-0.6679028200399434,-0.35960306412816306,-0.6187280150045873,-0.14769790222867074
2024-10-31,-0.8590215104778182,-1.0808280812139501,-1.0766320681105288,-1.6405127986561987,-2.8361728984948713,-0.9199533655747374,-0.9054648770580411,0.43848773789719064,-1.3857543470250775,-1.4380187212996032,-0.9912503242640157,-0.9270783281649015,-0.717832204587292,-0.4615887884669714,0.053127575375334565
2024-11-30,0.16737511845447361,-0.6362804251593064,-1.1284306698727764,-1.005700511381376,-2.4376780381933334,-1.599584199319828,-0.8260422844002809,0.07534152555643063,-1.201925670460259,-1.2768733741783131,-0.6329788871158881,-1.102572691671005,-0.9330952348828035,-0.29376124524607006,0.0003253619680563092
2024-12-31,-0.1089627516900616,-0.4747219050549984,-0.9289995180832401,-0.8883313039931943,-2.1892739184924577,-0.853092800536969,0.3692573816859982,-0.1032972628193046,-1.1392374292708523,-1.2773426724184334,-0.53975419686725,-0.8367136918173108,-0.7169641571082187,-0.47249757656925545,-0.1007445680460595
2025-01-31,-0.6292965796750677,-0.34234085168650796,-1.187481784947448,-1.2879975585197443,-2.3409908786315254,-1.174256676905386,-0.7224315551775038,-0.02181875613680488,-1.2651079295626795,-1.5527887401988367,-0.6980040704335125,-1.5953548121249577,-1.3218793175958774,-0.2407778733374007,-0.2367822257263731
2025-02-28,-1.3657228522568194,-1.2771066026894025,-1.3201282752804169,-0.7680839044045904,-1.4513727387857132,-0.8975975784719702,0.2435947010174264,0.4166457048959532,-1.568388785961841,-2.223799715575969,-1.2481096443674908,-1.4649228747981184,-1.8254934014397528,-0.23405921707253974,0.19894502654477986
2025-03-31,0.8597787463927512,-0.7215812156703016,-0.9947869676566008,0.4657875257529968,-0.4834346018057586,0.7875820164053879,0.4462011826585098,-0.36896342398998594,-1.2261784602425339,-1.5972882334795042,-0.46826251628246357,-0.8004419687798173,-0.8775149318270911,-0.7332893241416214,0.14506687426212292
2025-04-30,0.5516567792257697,0.03653200424594301,-1.0375647533696555,0.6172739059978517,-0.4355632582223137,0.7170400772604631,0.6754171898268144,-0.46370680114439244,-0.948963128499478,-1.179937687739049,0.05918784389175242,-0.8443866223460158,-0.9046215153382969,-0.7373481350814256,0.10081886696485867
2025-05-31,0.37779897489064046,1.1687745831043286,-0.8088126421274409,-1.6727943616645922,-0.3401427858295605,-0.9000079831743276,-0.32442899466430625,-0.548660751177101,-0.7320958458387912,-0.875969590418497,0.4394405381263537,-0.6104919694737798,-0.5079614406519746,-0.4903732496861127,0.19667272372304725
2025-06-30,0.8439277744227264,1.1253299272463844,-0.483798388295564,-1.5283022705714184,-0.058142081209567,1.9266376085723866,0.19576354355430378,-0.6258204385724649,-0.3093218765349646,-0.11625081976616258,1.1279117433513361,-0.3069874143429433,0.0465906760775127,-0.0493919043698458,-0.11700321497561224
2025-07-31,-0.8675106746577534,0.2174489332552163,-0.7471457281218035,-0.120262719431869,0.010981398215490441,-0.16100290834653577,-0.5621464712452823,-0.6966918903360152,-0.6192747678094401,-1.2164657402464778,0.19766377267752494,-0.5543064767414249,-0.4452353207112723,-0.5510025340575481,-0.09243251099196352
2025-08-31,-0.6742520904513749,-0.4297646342893725,-0.7485761123929316,0.026314953144509153,-0.672866033195446,-1.585402698785051,-1.654419145526314,-0.7624135475454329,-0.7673344242548363,-1.834166970157373,-0.46429347158133083,-0.5681643534013975,-0.48189493634361846,-0.5056453619098467,-0.04355351463167443
2025-09-30,-0.33946392631640754,-1.1810131263388584,-0.7007804355092804,-1.5808290683048145,-0.7735430310267707,-1.2400791518173717,-2.666818733866819,-0.8238087725546082,-0.7708187939106261,-2.1138882654722977,-0.7083818829443022,-0.5438705638651894,-0.48596918139801293,-0.4548664018083916,-0.08284949533368083
2025-10-31,-0.5609121706227805,-1.030693682476854,-0.6101708239823234,-1.58668707402922,-0.8293171541400072,-1.1664419206241365,-1.882067896301241,-0.8813459478509684,-0.845047956389502,-2.566453075500315,-0.9973921792887823,-0.445675955733938,-0.3669514579536932,-0.5111232370395761,-0.12193086567819741
2025-11-30,-0.7718204650415188,-1.1429106417947292,-0.7374364887347068,-1.3114241269893485,-0.8617284201638313,-0.8060291957375886,0.9433509213584607,-0.9348845934612035,-0.9792248325965663,-2.8875970412654772,-1.3011380970444404,-0.6450150123152206,-0.649896857429201,-0.3687162737145801,-0.10595929029610567
2025-12-31,-0.6006350356291196,-1.3342486862126068,-0.7669987718931907,-1.4993734369766913,-2.616155930090357,-0.4583858382924303,0.6377152121297166,-0.9826694015052142,-1.0998653961148845,-2.895220719033041,-1.3352577906444805,-1.692339580208986,-0.7778600068229872,-0.31889422741429246,-0.10588555832960402
2026-01-31,-0.6049605258804421,-1.3200678361374674,-0.7167558990957839,-1.4893865330904368,-2.2780176937829792,-0.3949927628493898,1.0674180509522653,-1.0163175219962999,-1.30762487540497,-2.5445505929053964,-1.2941100257065297,-1.612842731618338,-0.7537865765385393,-0.3320576679423886,0.06490186129241325
2026-02-28,0.7002432419179334,-0.39794818855484376,-0.38290559915912475,-0.3323359787328495,-1.2904973821436687,0.35547185970411227,1.2738569541962472,-0.9659911356539679,-1.7906377881400013,-1.8165718360306258,-0.5563161171436578,-0.11389053299537613,-0.25920761425025085,-0.3769140660316306,-0.09286108075231463
