CESC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-02-29,0.9463651120409116,1.032574637755683,-0.25168567231190675,3.372300599870409,2.8543828723357967,0.9162717285450391,0.18913829322234815,0.10001111108250353,-0.4110605706517032,-0.3797371431320809,1.378476998997416,-0.30632306137238047,-0.0730792299420747,-0.016992852526884716,0.004280624847946617
2012-03-31,0.19450224477179173,3.642638497572078,-0.25821181710391883,0.4859705263017131,2.289138426337914,0.9569273330912998,-0.1069834229924551,-0.350886509536471,-0.37987352289065923,-0.24504608785079002,1.416018162818068,-0.25072857877132576,-0.09074013057340605,-0.3155947256158421,-0.06166336710563817
2012-04-30,-0.4899177464978841,0.4993234834452268,-0.35062043810945165,-0.34759072201797503,2.0514831848676303,-0.4232814582837836,-0.5227310330188741,-0.28833136155361183,-0.4843739651395261,-0.42635610124312334,0.6987249702403227,-0.19087643693419395,-0.2880016341629434,0.41204922146415995,0.050687356174706655
2012-05-31,0.7307737764553267,0.3399702092576434,0.4841147166977478,-0.5453909213957386,1.8276541112655287,0.20899484611548388,-0.18902809998187148,-0.5359768146709307,-0.14569500214400555,-0.03817199192106198,1.329486845164184,0.26513972541092123,0.6217894175248012,-0.048808019950922085,0.07530686931207164
2012-06-30,0.9326173458950482,0.9230229251600587,0.5651294519247603,-0.2556714015891337,0.14486874850979448,-1.0004388756901965,-1.141188981624071,-0.8504356750426504,0.33032561355973555,0.5007970539603905,1.4946491752682975,0.2772687639226095,0.7018234746672855,0.10487263368608428,0.02808433808905153
2012-07-31,0.3969293051620702,1.6044540380908026,0.18336705604345527,-1.1154398874767224,-0.9426950878076414,-0.05025045287784988,0.22923054502935686,-1.0302046299847933,0.6257091064829413,0.8077234139292201,1.3729211304353865,-0.4058315466864123,0.30801681497722116,-0.03741762971425875,0.028158857085813293
2012-08-31,0.4078935504947702,1.29321331085998,1.5501107837415509,-1.0097411830614542,-1.0622326565898088,-0.9535350232984408,-0.8320765282384236,-1.2142865216353402,0.999819096439695,1.1616588960692698,1.3841202606811547,1.731295574576642,1.1803464375613388,-0.13206979064812932,0.0788446179973161
2012-09-30,0.8954161650425206,1.2335064031694238,3.172351672875439,-0.9501429141712414,-0.9520258411241311,0.5508370291112866,0.8563051798979529,-1.5465511378640757,1.8525938299898668,1.9189451116278289,1.8244562271425442,4.586726450738211,2.142546239096263,0.3730759657715346,-0.18856182665403917
2012-10-31,-1.8375955037133458,-0.3965802097557302,1.11625893603094,0.9356911972349392,0.229087267799427,3.3919962599063322,2.3115210947987364,-0.9624285459603777,0.39574369746158117,0.4625073815214066,-0.49455228627198333,0.9706158285351429,0.9437298627646782,-0.16537777337167647,0.12059597703299817
2012-11-30,1.2574117725201341,0.27578305855949065,2.629029911795191,1.2857966649664234,0.3989319172605009,1.0519356928262995,1.904258737395599,-1.5405082455985704,1.7626852157939599,1.6945666420694578,0.5172132411486121,2.0543967466355553,2.0057307288974324,1.0550410057170128,0.025473850740321487
2012-12-31,0.2900767890709523,-0.12597994203240137,4.901865241803785,1.0254439531857817,0.26434576772477497,0.807225880433592,0.9811009624097102,-1.72314790483928,2.2830537013682624,2.018303242831371,0.5907617359226851,3.865927120508357,3.706248133419295,2.7050478928164683,-0.02132102085175869
2013-01-31,-0.1422620862526618,1.0737831414414025,1.6864879608463035,-0.4742757000368385,0.22002788653518415,0.0029182902541345303,-1.3215591811478744,-1.6674401265420682,1.923906758047489,1.6918197282474765,0.26037404113734164,1.495575469247831,1.5411406438572564,-0.040694091165124964,-0.10568289574673985
2013-02-28,-1.0231567376710522,-0.653107054813471,0.5960149806859347,-0.5519002461314806,0.41077932206927786,-0.17216839844521475,-0.8117373225023528,-1.1732498401772524,0.6007319847261399,0.6131641172139735,-0.7372702239761558,0.5545271691183058,0.6565927038183975,-0.18062421383796834,-0.0553987793897884
2013-03-31,-0.4974737113460616,-1.2982318128816093,0.27199341690699486,-0.9199707058890672,0.10139110741936531,-0.7478249328426778,-1.4754709838731632,2.2946872569588725,-0.45786675031519486,0.14015441004183984,-0.9707181381159974,0.2677791834540557,0.265011096790427,-0.062067753834566794,0.07636581912780796
2013-04-30,0.7829573304230663,-0.5598766431194293,0.9076574128905807,-0.03540102622600553,-0.5912538189981374,-0.709910591558897,-0.7238921715747546,1.279463521724661,0.34400868483266456,0.8444797335355247,-0.236425348641885,0.9505570751168783,1.371541900911764,-0.35392420078953596,0.14502351674775948
