NARH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-06-30,-0.9889315248460212,-2.64885432800476,-1.0705311289854889,-1.9886780750095303,-0.6130227533261462,-0.8127034757139551,-0.6653784562554735,1.363566462780664,-1.3316567452817167,-1.5044430829852622,-1.8745553497180982,-0.5974710412996711,-0.6662845360532437,-0.40978135180507586,0.04088839022921991
2022-07-31,0.07061163340373329,-1.4020989692275208,-0.853228216650716,-0.35502311673713255,-0.4998287715799735,-0.5211583339948518,-0.02230204210308959,0.8190664086327657,-1.445560911279163,-1.512906669406099,-1.5224047099797993,-0.47404559172581967,-0.43832348215134775,-0.34201153342096735,0.05978961208939648
2022-08-31,0.35658157736043167,-0.3186579313749827,-1.1580217917839208,-0.5572571950981293,-0.45685920051956763,0.5066432675160905,1.190405544132624,0.3075526165388644,-1.5981905367223168,-1.0359604172735462,-0.7904223742991183,-0.7333967603486171,-1.0204155281636114,0.1339652411922907,0.028744493974984818
2022-09-30,-0.04831038511957729,0.21724654035995816,-0.35167595021749043,-1.7924194765121926,-1.671768381787622,0.2591702749841959,1.2212081832526367,1.0908380936088837,-2.2741226310871916,-0.8963893278038955,-0.30407325114793265,0.14433499491460886,0.49544282488661445,0.07171798796424897,0.09468494097746778
2022-10-31,0.9556894940016758,0.735250189582654,0.15490280123835776,-1.1497681642871933,-1.067369457961939,0.4480815765137348,1.0872397686656154,0.33399750812647677,-1.0119205151775903,0.24809028901915364,0.7141996288488652,0.38038413732850074,0.8175955451813325,0.2353996775317365,-0.0635745114564966
2022-11-30,-1.4505876785033966,-0.30325154122899795,-1.4533269769063724,0.6461625981261686,-1.1028869594144668,0.4572892208866576,-0.3279945253726177,0.6115486080841861,-1.9118643014249561,-1.052750723411715,-0.4144502065409071,-0.9191182928946316,-1.2925062987014415,0.05873514958397049,0.02361816864312709
2022-12-31,-0.0528688198834427,-0.30778401452273035,-1.729277692812152,0.6677836230701195,-1.653794898401565,0.6456407916469977,-0.11667216138825341,0.9862928947944821,-1.4012463288444463,-0.9622026152608096,-0.4376295033113325,-1.0741955354274244,-1.6296689460818037,0.06787030219199934,-0.04580953603129434
2023-01-31,-1.0754593715205136,-1.4711989323315224,-1.9086338301499954,-0.5564085318984044,-0.7809723875029149,-1.5612104050182531,-1.7494957178967836,0.977942941569058,-1.3393360884238033,-2.012293170352177,-1.2158302116851716,-1.4296604003537332,-2.022580063804779,-0.4055231964876726,0.030771658666753687
2023-02-28,0.16172981257942967,-0.5359952153306842,-2.025451137635187,-0.6527942323548839,-1.00099920836221,-0.4975016667556409,-0.47225054404484695,0.6002704668807687,-1.248075404941841,-1.578444555247425,-0.8525193743842268,-1.5459237704516386,-2.375051051245869,-0.19398105247584013,0.03289316730900847
2023-03-31,0.1560848641799159,-0.4162970948237432,-2.125955229958619,-0.4837569481447178,-0.9032636033786929,-0.5082831929982468,-0.5648869460334506,1.1174120909798824,-3.962421750783834,-1.0573430966574322,-0.5128389049252006,-1.7362369470907928,-2.5801113585649733,-0.15430237688229942,-0.016015967347482056
2023-04-30,-0.705559193477772,-0.20703161637617906,-1.6419745370380798,-1.26489011720375,-2.5963970029524597,-0.630326238952349,0.7130044519352816,0.8678217614000032,-3.112667407899636,-1.4333414093067272,-0.6712390281035089,-1.2073997361258855,-1.7331539300832368,-0.15525831503784573,0.15934068740930654
2023-05-31,2.173899010779792,0.9641927991723852,-0.30308569768267724,1.4230069974053403,0.620890816269764,2.0528436162620793,1.1484895185123496,0.012200515558895725,-0.7394842517306259,1.5016652177199201,1.2149195441983407,-0.3875009911538398,0.32896364172027925,1.0104985366696169,0.10589202137003799
2023-06-30,1.1475947925131882,1.585460687895374,0.6303094342284256,1.3071469806377733,1.3240135043376013,1.576722772535286,1.1479656138867598,-0.032008915857513656,0.5573844841179767,2.5999472846152276,2.0529882366807786,0.19735922137515943,1.8819303234414897,1.3254905366771925,0.017218142148967466
2023-07-31,-0.18260178094044033,1.8249194359641108,0.554564028731293,0.493990241895478,0.052376707413178986,-0.8220843977374979,0.24678213365978133,-0.2812981230362627,0.5406792365498007,1.9511857663379424,1.2615041111619103,0.45361112282992505,1.4319561230290294,-1.071137027900956,0.028294570454392008
2023-08-31,-0.028626005906897695,0.5478210383491224,0.375215128785387,-0.4487926146990525,0.08066537431114527,-0.250298461805273,-0.7472800253308799,-0.6635105604690201,0.5206621822859886,1.5251291074821267,0.8101443246485828,0.2875522137029143,0.9301084185434733,-0.3385294626259968,0.04330088202027888
2023-09-30,0.25120565221545316,0.019221086164516326,0.5337664065106402,-1.8014915298260001,0.040789417712088674,1.1511899347597336,-0.1446471860731709,-0.8688844880454659,-0.28264579093844033,1.5925390403395063,0.6656240223657027,0.42304328752348047,1.1349184166603616,1.2286461543018194,-0.08604873173374836
2023-10-31,-1.9609178329083976,-0.9385603362585736,-0.7163767396671353,0.5593556074731479,2.1214218476662006,-0.4087024283396847,0.18348506011917803,0.03768468067147702,-1.3904834416773872,0.05272374216125049,-1.0626847299068114,-0.8668124548086478,-0.38666624167378955,-0.2452830773059747,0.20743854140172857
2023-11-30,2.781642998218992,0.6953554132805343,1.2615185388137344,3.5580350738669737,3.3187344185319745,2.163904013964245,1.0958271983919017,-2.462136317657293,1.453051658985848,2.0688487118562136,1.032855040809611,0.11558632458507279,1.53917770659602,3.056745177126218,-0.01948528209413753
2023-12-31,-0.6922142248672,0.11251709916366026,0.8784184196856698,3.1809218248845315,2.7566940998022216,0.2294253967617709,-0.3201221879692318,-1.587448689183537,1.077185888861843,1.0121357760089293,0.29507667704751406,-0.06416453421130054,1.2497414587916504,0.17905377723893884,0.09129728314813806
2024-01-31,0.9069551021290527,1.7952580870539863,1.9320261129450684,1.4373530004535093,2.53406310313802,0.8633293838697249,0.8747718501454584,-2.407131163363458,1.0613830234687267,1.3019684961713038,0.9855896923743841,0.49968999127754987,2.0639819621071527,1.3650427623058836,0.01888125897306666
2024-02-29,-0.1488513775644751,0.041202468794665124,1.6367464515098897,-0.1932263479933211,2.2085547368902767,0.9580276174075594,-0.23163787758286186,-2.309589018451293,1.0376682794539576,0.825078778073096,0.6167544373070208,0.4125778008738386,1.651341015107116,1.4681917949189844,-0.04429935013571631
2024-03-31,-0.9970216096633386,-0.1607124074260959,0.9714264625663214,0.0891779704945138,2.2993609064388814,0.3861056625051255,0.3571484517071751,-1.579601331606731,0.08400219158165288,0.0013365358934458043,-0.34190387288264434,-0.020280980429029472,1.1313505704322435,0.41246231800118566,0.0025671957776542795
2024-04-30,-0.2754227561319224,-0.9229302142979364,1.1875950002993372,-0.8965943078171844,1.2534924847151903,-0.8771824366643861,-0.6376847463819427,-1.6690376467159977,0.209603618851852,-0.26481684294808794,-0.7692039968744193,0.6679109929800074,1.254742611687625,-1.370517659951233,-0.07906876934294108
2024-05-31,-1.4749511632133985,-1.7295403712219628,-0.39000269982142977,-0.6143958251914375,-0.7537495901832771,-0.4093294177464932,-0.6314739293688233,-0.8166762959410794,-0.8097964899429431,-1.137514301500284,-1.66670481989377,0.037860259312083755,-0.30222761661175285,-0.5091303123001442,0.012949220208051221
2024-06-30,-0.16667906575060187,-1.1540645134222216,-0.8844887613436496,-0.311338627747615,-0.7318586152380846,1.6181979263553676,0.29720052244112877,-2.2243383821617297,-0.6066939505814584,-1.160762753907092,-1.4650625429529607,-0.7803400524228495,-1.0115864668588597,0.4453081565287361,0.04185901628694381
2024-07-31,0.21308325740991949,-0.9127550638249232,-0.7295059198884262,-0.005674996689020217,-1.4501470948369806,0.8473585068198212,0.6385080470245703,-2.286703881445472,-0.5569858453206921,-0.9610847005962319,-0.8757470281675708,-0.023025564072927433,-0.8990228318867812,0.1769962480194283,0.010058694027526982
2024-08-31,-0.238765697059237,-0.1256437373569688,-0.8018901119312718,-1.2770924700070856,-1.3938301607083665,-1.008255877141263,-0.19697128590664356,-2.0714040807581755,-0.5130853904975737,-1.0471144953174956,-0.6478428940203086,-0.1924315324240236,-0.9663223700901363,-0.8051504698690215,-0.01420658814112253
2024-09-30,-0.5558889732105078,-0.3735303760592405,-1.0762522338458533,-0.9194875680681327,-1.455913570001641,0.6783697986068332,-0.31727088199504305,-1.8866922962285293,-1.1961552483964923,-1.3042738021299387,-0.7685198941877069,-0.7389971690661695,-1.2275982620231882,-0.11380259096178925,0.017235999329786617
2024-10-31,-0.08193174671311185,-0.5651374008551924,-0.4733128323463237,-1.2666105616184065,-1.3330172935062758,-2.0916783692254284,-1.279348974790283,-1.732185661499395,-0.8766516447592207,-1.23417637153057,-0.4825250203473658,0.5610039678128985,-0.6920876959532232,-1.5694648577676513,-0.004804104533990252
2024-11-30,-0.35669321135732773,-0.6473746724612681,-1.465869599570803,-1.2323684054163555,-2.3158081882865584,-1.3540103997397637,-0.323138178119705,-1.440426629906499,-0.8355995314989109,-1.3215191794362633,-0.6286138935943174,-1.544170804201823,-1.5237230932663435,-0.4590604362158387,0.004804104533990286
2024-12-31,-0.26073577704423173,-0.44227600572572756,-1.2723939950799459,-1.2657840618285015,-2.0227760377671284,-0.6749664318400238,-0.6707379835785979,-1.1896959311963404,-0.7044111863113626,-1.3316131217344105,-0.6571127022347321,-0.8892074357380908,-1.3391074972178332,-0.4280933704444669,0.08603208452380948
2025-01-31,0.9639752687933663,0.20752158473748838,-1.244677149198633,-0.17259073849320652,-1.1728945107419395,-0.6870562598817059,0.46618921022231186,-1.3757532210993229,-0.6331297992588752,-0.5376290664334835,0.2818829106197062,-1.5150866861941295,-1.3122187552814617,-0.4117618373687579,0.04051195835890331
2025-02-28,0.20346699586610364,0.5843296997044274,-1.1256468812851306,-0.4109554027891787,-1.060238366415944,1.8689699845433922,1.4903417012591949,-1.2958767541349294,-0.5663582538430544,-0.2334202394579075,0.48967612547933975,-1.2436480626409454,-1.2105168682246283,0.007867301806600979,0.15817757065068463
2025-03-31,1.9616735481874017,2.0150732080299423,-0.17286034392440944,0.0650938063232326,-0.051778970476447556,2.8135246925041733,3.4210292312612345,-1.59326952762743,1.1601599495248773,1.28158252381333,2.0140904561929243,0.007793979905013414,-0.6178825501219191,2.051088192358961,0.039657048038132664
2025-04-30,0.09850137179331013,1.3614343555015802,-0.0241936264444441,0.27560013412928963,-0.12422848237954146,-0.19587045773713055,0.7961028583832181,-1.5108746162205777,1.564291692907164,1.49162413383838,1.5240357365361545,0.36625758885207804,-0.5682718257865603,-0.31385961116157085,-0.009473875219692594
2025-05-31,-0.6241034718388501,0.8127657318813256,0.33967229134785054,0.7001585070487544,-0.11965697809696077,-0.44883652028896726,-0.6061197378922231,-1.1917223587997872,1.2264694537469838,0.9189015536424069,0.5319309784039573,1.0268853651369663,-0.337756980132012,-0.5602749451340147,0.2187874979693074
2025-06-30,2.873036695496895,1.3305010107745556,1.7239751463927377,1.5873721750810241,0.8127545738952521,-0.1995059366771955,-2.310673862906944,-1.1284390893622926,3.598353302493645,2.2424140236458134,2.3569156974485934,1.7998555586203944,0.39543371417328316,-0.18298746950606073,-0.12508942654101327
2025-07-31,-2.0858733963237426,-0.09625322932259008,0.4992437979541894,2.86312330513394,2.206878046032843,-0.38510218938116286,-0.4481275399379535,-0.4803107931165763,2.170216076405043,0.4886259629263277,-0.11401068188268411,-0.5979834535376475,-0.06847791189006733,-0.5242831960133439,-0.08803719345845347
2025-08-31,-1.3961463228034736,-0.7513972177642332,-0.0671111213721517,2.6764894138516984,2.3935440000331303,-0.7775023128164046,-0.8430878010538991,0.03320651969096339,1.5744893432669753,-0.49019600843716954,-1.4227291126335317,-1.2077133389414705,-0.3282372595757448,-0.9054045831048974,-0.009280011605638955
2025-09-30,-0.3638394107018406,-2.7919192711311944,-0.022679170465603873,-0.2115856169404968,1.6006601733646708,-0.7189459711506807,-1.143434091025324,0.5719236722208508,-0.6130457568465487,-0.6991447447463655,-1.4387077023369237,-0.929436188805066,-0.1653173253533367,-0.8567284439757887,0.01133059332212665
2025-10-31,-0.09674579521071383,-1.2318094486034834,-0.03575181306088904,-0.3848723198460097,1.4202743726795894,-0.628805421119597,-0.609489739943581,0.6858220041969104,-0.562623318607094,-0.6546340100242307,-1.19162427958242,-0.8724210980153615,-0.16533391388623545,-0.7413663790427837,0.10168356936286534
2025-11-30,0.9453887440720362,0.30238318390245916,0.5708000794394064,-0.241265549170737,1.5157890336223456,1.312867447523761,2.470410926248435,0.2766852639194902,-0.0790043999057361,0.0860426921466496,-0.26886711198724456,-0.39203703852693894,0.18456646332264284,1.9429353412844166,-0.02788454281278462
2025-12-31,-0.630629424391838,0.17884149692096057,0.3968464958386786,-0.027434745224164916,0.13439986546689545,-0.7856787604566542,-0.0016783338640917799,0.06074086276231054,-0.34664776758002297,-0.3450763941992529,-0.25210922831766014,0.5164067942556336,0.004149523306224995,-1.1041870600084713,-0.0678420690998462
2026-01-31,-1.1572810894200583,-0.4424206906432811,-0.4633606038728101,0.5385900770552317,-0.18368008472496292,-0.7691989197375994,-0.1898300705293257,0.7884725567078658,-0.29303644168422616,-1.1115973427952381,-0.8195212411559745,-0.42579841041914707,-0.5397927745819605,-0.7114682744502617,0.03501524770658155
2026-02-28,0.30197464031949883,-0.943141358245333,-0.4295674966489814,-0.2527146665807356,-0.40646617440572486,-0.7170075476920087,-2.4809395926124314,0.6248705255710433,-0.2402635894384881,-0.8237817587322457,-0.4438251431186271,-0.11127038701161315,-0.5385804378897341,-0.6384285587812306,-0.034619376076924294
