JDSL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-12-31,-0.1624303531162644,-0.7361856762664017,-0.4805807655548174,-0.47592156061559077,-0.6927857352088305,-1.0318937487808317,-2.3052179338346437,-1.0561850819956378,0.05190851723566051,0.6329127032434166,-0.4121434711742436,-0.619371204215311,-0.33031402342840244,-0.058002202966222854,-0.16160789541114634
2011-01-31,-1.3178179429218055,-1.59144762386302,-0.5162812512655607,-0.28974188170276954,-0.47046342117514417,-0.8525796568909604,-0.7346501412162119,-0.6985309587868737,-0.9430084158838089,0.08219599871251411,-1.0690007550326535,-0.603989377905833,-0.38118411457847623,-0.09060296644204274,-0.0660152811334038
2011-02-28,-0.6307331962264258,-1.1787888127139055,-0.5783241519026938,-0.3720166897423713,-0.40537290194285797,-0.47097667514373853,0.7444367748837635,-0.473987273880279,-1.8774319394332746,-0.42008901289975864,-1.3101695308795605,-0.6261619768491178,-0.4384449379797073,-0.11443968016772055,-0.04530924964197447
2011-03-31,-0.4967752170473503,-1.336781135258215,-0.715484472378039,-0.7181881110725985,-0.9758815595106742,-0.7198849388009063,0.07233750192273553,-0.8248811977386306,-3.4977007306952026,-1.2508011947231261,-1.235536209311162,-0.8442760374128917,-0.5011506389760985,-0.020452673749337055,0.08059665092056217
2011-04-30,0.2986800990232618,-0.4446506912459535,-0.7524208960364845,-0.5261980143292162,-0.7205655791613073,-0.4112210225031531,0.6050375642616066,-0.7788133895404016,-2.561587760213059,-1.147378422777882,-0.6363893145547536,-0.7548001721073799,-0.5336565652211166,-0.08328975991195946,0.1961425845265836
2011-05-31,1.2704042856390783,0.4972335500226076,-0.48765184061227196,0.013520083101231848,-0.2247028806593779,0.027574207173422436,0.3985567009278501,-0.8468546622544005,-1.1504455864179504,0.8398630732536482,0.3239770941647472,-0.4838726666587786,-0.4515350439850759,-0.1621685141778054,-0.11035993090357056
2011-06-30,-1.039342977501322,0.4840633832144678,-0.5989478540849975,0.47149275091028203,-0.06012936425863343,-0.299668253732935,0.6207485958956772,-0.5653131234945133,-1.5541108637032057,-0.6580266274775305,0.016559668327085456,-0.5578255580741525,-0.5031105809034204,-0.17449693620979273,0.02926783247331008
2011-07-31,0.18958169624595209,0.44143600997044025,-0.6136317312926542,0.7367244163905512,-0.3113453629029549,-0.4785629091497171,-0.4685314107169314,-0.4604183413926339,-1.225776669682183,-0.43687896700429263,0.24064042627864726,-0.5642638893596402,-0.5223441050013014,-0.1843943813866271,-0.09786301057661467
2011-08-31,-1.0097772429155063,-1.1177582162406987,-0.7459202131917037,-0.49893779847899805,-0.1325948139418862,-0.32765498639718926,-0.7058741528158963,-0.17834070123867762,-1.4438213686727128,-2.3081510075759746,-0.5750410406045326,-0.6521403998291166,-0.5920999626231361,-0.1567820041033416,0.09631661851587658
2011-09-30,0.8413462804083427,0.02260859747823294,-0.8463586911085067,0.04302509420137966,0.007156116597963173,-1.0362178425888235,-0.7856033913692239,-0.19028673277202673,-0.8824142330486053,-0.7491091323832632,0.020293759235393158,-0.7155252370410687,-0.638170488549515,-0.0019527478582984353,-0.07080002313405329
2011-10-31,-0.7085738405629375,-0.5149431635658994,-0.8721639470944426,0.1365354556109601,0.3313626258721621,-0.9259027485061015,-0.24313772500083025,0.09328803617951895,-0.9996037768586102,-2.1999850202760953,-0.6035006132064034,-0.7227665866220546,-0.6649326731796826,-0.015261740548837856,-0.2876820724517809
2011-11-30,-2.692293757447155,-1.526687843025538,-0.9066963488170945,2.292304394316524,1.1698773717574957,2.0130542599697923,0.5688728524909468,1.0811367774456229,-1.663330265956764,-5.827151185234799,-2.1441777618560827,-0.7349781345328209,-0.6936161159667327,-0.5336288543596648,0.026231012148869685
2011-12-31,0.37757590019704806,-1.823553676577398,-0.8833452388755045,1.2679146871577684,1.3180305094201676,2.840877429156629,1.3805684122524606,1.2965671507603775,-1.436001433263028,-2.915722310651584,-1.466456140972433,-0.664926172842346,-0.6632452828986087,-0.8681679723881721,0.042934109790665136
2012-01-31,0.569726879215638,-1.0562013970143809,-0.6496335002935132,1.8292011321865922,1.4032230295894146,-0.6679601255634436,0.7333944179224884,1.49740520238976,-1.1143827468453658,-1.9216142286786047,-0.7064055574186604,-0.6299166030991948,-0.5231934083431462,0.6514449977506632,0.01843055582784734
2012-02-29,0.2895024451524173,0.849841405916792,-0.47560570386474693,-2.405102062551428,1.2945407249191934,1.8526802940976885,0.26048398128110556,2.163400592687809,-0.8817957182861166,-1.4890979214281237,-0.23068129062767903,-0.47304922557889706,-0.4017898899470279,0.029747573883868977,0.0443194222796391
2012-03-31,0.49994820141357554,0.9026603744256761,-0.2441220085718617,-2.0244833159590314,0.8054334173834807,1.5041200930612857,0.014082745326812142,1.9257506962899453,-0.20028192735562192,-1.0132126205917233,0.592681736178797,-0.2713389870378647,-0.24150031472251407,0.09224512480692287,0.005484769355421723
2012-04-30,0.1640649383530273,0.6177163962780724,-0.3623467687922583,-1.681825892800403,0.7715234036331,-1.2555616872083775,-0.18706096133018302,1.6883162143300785,-0.05096575801805916,-0.8191237333889345,0.9157818071750631,-0.3593215017643422,-0.3613940125016234,0.6502110509180218,-0.08595892995335148
2012-05-31,-0.6430739333394548,0.022609183955578368,-1.280963884459777,-0.6631074920089404,-3.3197397273811355,-1.268145619036064,-0.9783716882427976,1.5606873312156315,-0.2947383456505998,-1.1474205348017876,0.013361172490449285,-2.8774793231762734,-1.2769828633673623,2.210477143049643,-0.021262317651923435
2012-06-30,-0.062400788795274185,-0.3459264750362641,-0.8976811993294017,-0.9994377464317109,-2.6133883563763725,-1.3882075233942053,-1.294389394634962,1.4678949163372397,-0.2369442040771529,-1.0486687343596566,-0.1911596398297631,-1.8577565640815519,-0.8940013607104524,1.692564451394924,-0.04393092922572689
2012-07-31,-0.27370669429947836,-0.6257613032710169,-1.0689151302450879,-1.2026849987234085,-2.3145010859240442,4.2499598741225215,1.6152168742636241,1.3760543593442116,-0.27001088273809176,-1.072247941976108,-0.457021543864738,-2.1910375879355315,-1.0718034692041063,-4.549110405856577,-0.010156190364136591
2012-08-31,0.06543123794581159,-0.17112391841209373,-0.6977131969036989,-1.4267087196968788,-2.1924571932511085,2.903643010259041,1.808482738359523,1.2924619214076514,-0.1468753040160477,-0.9167010336772013,-0.3616427332969785,-1.6024855221479861,-0.699842690264164,-2.3996033715932845,-0.007971194228420127
2012-09-30,0.09474532826808818,-0.07213869040747907,-1.0326670562953169,-1.3560249590247024,-2.3639927992766268,-0.19463265997341345,0.9207267801520971,1.1356119167978709,-0.09387950715872104,-0.8174185205516551,-0.16431188938677846,-3.1086290416133813,-1.0575409856216182,0.4233568093744825,-0.02469261259037141
2012-10-31,0.01797660046452583,0.11889912250213946,-0.9321130659796224,-1.4418829299170606,-2.156526335808269,1.3125542021850953,-0.02015391160753205,1.0305239764408476,-0.16691172308885507,-0.8296576006292534,-0.002251572694758817,-2.8275060756148482,-0.9223316325608464,-1.230417585914165,0.05139094586948937
2012-11-30,0.7882781945619681,0.58437920692335,1.5759932058230912,-0.7955686633442594,-1.8091519089917087,-0.3879079715742099,-1.1407143651929867,1.002947753936002,0.5305607112984543,-0.32591184673236234,0.720062358344496,0.8831087508338875,1.5450918710316084,0.021678190593953643,0.02020270731751947
2012-12-31,0.3937507965048369,0.7612144042894917,1.4884988956465859,-0.7596721331939391,-1.5858386529502657,2.0010298442906023,1.2968429077232195,0.9496549715894514,0.9916764866401452,-0.044003072973699806,0.9350689265401874,0.8220583086442299,1.4581154015619486,-0.06391930936107712,-0.1118461484444244
2013-01-31,-0.9906433003100393,0.1333755295468693,0.20445069005089023,0.12215558012290886,-0.9369111166758235,0.11670832298419398,-0.4143662768225841,1.0403161952949127,-0.3904971159842773,-0.7336473666668661,-0.13801866891115067,-0.012059049064021062,0.20263292462647284,-0.030614027054508677,-0.1412881165534675
2013-02-28,-1.361579470754371,-1.2535158257909418,-0.8333252516643888,0.12567275186312116,-0.3817541273545284,-0.3592666544899059,0.18392380770520841,1.2875163887883554,-1.9766330598759079,-1.4405906921510743,-1.2437238485812971,-0.2903132194804731,-0.8174882594579576,0.43271326438046276,-0.15033284044759926
2013-03-31,-1.3804450740904846,-2.3894269393575494,-1.837332866497397,-1.0120431881020282,-0.06828400218329053,-0.6206570318244319,-1.5831566893757363,1.1427440075457078,4.037112617061835,-1.786866796503597,-2.168876563533793,-0.5955449665683666,-1.805787566916382,1.0270734325607687,0.2076733870628442
2013-04-30,2.3303405425174577,-0.16946455214103798,-0.6319605711206235,2.1701487357119653,1.2078011909826567,1.2511418377738783,0.6085366370040989,0.9785830162737003,6.375717760365927,0.18582254660155695,0.06055293609154213,0.35114113491924337,-0.6305165602305859,-1.3625620034680366,-0.07386984856645541
2013-05-31,-0.520722267085372,0.2720000295679023,-0.5489894736869511,1.6603092844222382,1.046079372635863,-0.9089921724696836,-0.3901039734423447,0.7640984184210781,3.11510019102091,-0.15433367929775232,-0.2539412152172481,0.3473596763051115,-0.5395197925697603,0.9567412729861668,-0.10271850619498762
2013-06-30,-0.7511070902086121,0.6931278332009013,-0.9678013999465833,1.2869356813643658,0.9794162256377006,-1.0109887272617162,-0.1304111683732307,0.5561721849153765,1.658169394607159,-0.6289859202155735,-0.5811351157411161,0.23225792520846894,-0.9378350005537288,1.2865196936762064,-0.09399178805106652
2013-07-31,-0.667237616498065,-1.410256486395319,-1.1773156278183272,-1.0338576152265435,0.9488938905092352,-1.0902114579910027,-2.070228932468035,0.26340345328025494,0.8238348701143451,-1.045713486353955,-0.8913873845622603,0.1726635022384647,-1.137168827613091,1.4954605374949732,-0.1437699637726976
2013-08-31,-1.122550334807091,-1.8082166276495901,-1.8075991774557354,-0.7782632558015196,0.9219317126615116,0.8206186961498674,1.113272512179093,-0.051178288278550046,-0.20024283334379459,-1.625102123911704,-1.7616859443321717,-0.002782601681379579,-1.7416919061754725,-1.4022640327284657,-0.025077559497557758
2013-09-30,0.10675263313181697,-1.128618853471966,-1.6991143160779552,-0.2593583276493599,0.7296841656372011,1.1474485128902088,1.365306118854751,-0.7750843432282052,-0.3170126353202112,-1.2791135055302385,-1.4930215082508878,-0.06803597232155176,-1.6458101030063563,-1.9499403788547303,0.014310295312942112
2013-10-31,0.5756092343451142,-0.3008396288087198,-1.3565543741954358,0.09311817791382639,-0.8354914120068909,-0.26091059810473016,1.1282882711894704,-2.382769108316605,-0.13237404464750466,-0.7798837687129386,-0.4819161450045174,-1.472258161624939,-1.312651252453667,0.31572691365965017,-0.017059437937864203
2013-11-30,0.2098697028549798,0.584145774302922,-1.5426167957792554,-0.7878887224367518,-0.6827373217951493,-0.9649297352036652,-1.2521890507948563,-2.715415070498624,-0.2549822437559318,-0.3950253163170238,0.07650039450027335,-1.389814988803068,-1.4928608554302252,1.4320947166249083,-0.0027567212496004195
2013-12-31,0.2900632025854683,0.6812327066619311,-1.531699350645893,-0.8044632476603095,-0.6206527502893512,1.046567872068898,-0.16529527451560036,-2.11366934507319,-0.2925381342682333,-0.138765262118862,0.547490073373415,-1.3349965906865562,-1.5122536958867707,-1.8043023145140569,-0.11004904505664706
2014-01-31,-1.0442199810333486,-0.2877773700819795,-1.4218231468425315,-0.05550012425528444,-0.49554848383181493,-0.3139246011744106,-0.13544434368689975,-1.5014839440167642,-0.9710674769902174,-0.6670466260372796,-0.2798752302811107,-1.1025489931762145,-1.4220021241510996,0.39890238266733435,-0.03448617607116944
2017-03-31,0.7977597920145963,1.5321971913657313,5.049852043289446,-1.3893736124078402,0.9821188511378866,2.0624110946686094,2.859934709620445,-3.354541599675336,2.91505301337354,1.2761209924345596,1.2895298013347862,4.1849901105220315,-0.38370608984526283,9.618969522581196,0.013947227480850552
2017-04-30,-0.30884942336761606,0.6918054879266681,3.376641744662641,-0.4067970310174977,-0.49089390820516293,-0.5285334002035595,-0.13718938810689482,-2.3865056430020917,2.5010932110267756,1.048692696191478,0.7084906678511605,4.9752022980868436,-0.4060601100794318,-1.13663368531523,-0.018875079762091202
2017-05-31,-0.4764634644000148,0.0012611478992285946,3.1472846787385005,-0.299193473724973,-1.0574715451542442,-0.43433485472604494,-0.6091915460061885,-1.7704653991927692,2.132887112303817,0.8639280103312865,0.06103687288155129,5.186211497985674,-0.37853910431520316,-0.9634330632692212,0.005629853012070464
2017-06-30,-0.310372075786806,-0.6047300503341891,2.3455018850357074,-1.5373847491004937,-0.9065174351978235,-1.022739825357026,-2.0103232653237737,-1.3638017255185018,1.9342802600786593,0.8501746233418296,-0.3280634356497759,3.038984056737581,-0.4334563923052438,-2.117599675596624,0.215677150494838
2017-07-31,0.8452687334852361,0.02941591171146656,1.9776835594990025,-0.19970210343086733,-1.0036683487305575,-0.18325933916831602,0.29141565007257964,-1.0980639085342625,2.4086400086814765,0.8598061307303303,0.20424432364112313,2.5788824354862383,-0.5655372792792225,-0.25777936107401966,0.06619862430392079
2017-08-31,-0.025927475056810385,0.2766445564121189,1.454167560599316,-0.4568581383372425,-1.2979598190788688,-0.45583462220080395,-0.19446753829182306,-0.880480689623273,2.2469266968996178,0.7688536510763336,0.11172786333450356,2.0797896648526533,-0.6455473346752773,-0.743981551744671,0.17265793267484517
2017-09-30,0.531186143948652,0.7500197465615716,1.7352539714918525,-0.8214646201901316,-1.4810551804900727,-0.008539169960016118,0.9852683610780543,-0.7073445818717308,2.4244605550375016,0.7325416016452517,0.5232210357243954,2.52201516663209,-0.6916191288650292,0.059927748988613715,0.058815046310508184
2017-10-31,-0.14353435051248084,0.1994579246140849,0.32094248651267576,-0.9579815389273747,-1.5993086895762672,-0.6915443991217747,-0.740375498572531,-0.537924941876936,2.2257289596368333,0.6406615427713142,0.3159207411049616,0.7862099768973656,-0.8125849075736151,-0.7870857606794925,-0.06911287628728756
2017-11-30,-0.834979180792004,-0.23032762738749024,0.42397758982028005,-0.2383155061884707,-1.2277686577662321,-0.7185276324400879,-0.49653230622577443,-0.4128695903480971,1.7569629883130549,0.5472697200383421,-0.3664791345815382,0.6789616839175232,-0.7472134167390408,-0.9023493420123397,-0.06315933463885755
2017-12-31,-0.7505587204327373,-0.937183893865653,0.17882932998847637,-0.7701691928775117,-0.9239064210316064,-0.8092737186146098,-1.086994936660902,-0.3284604432854177,1.5537475317900449,0.38277692349179826,-0.83901721691915,0.2699441627588437,-0.7030110191961743,-0.8722718963393222,0.07211996807138749
2018-01-31,0.10811637661162624,-0.8213900775172431,-0.17408990470694977,-0.6549272855961882,-1.3518128891069479,0.10929302214641277,0.7162918853822614,-0.2867592835561207,1.6354701865238355,0.31848847457739055,-0.622019962347771,0.19240706873522695,-0.6976893810235324,-0.01343018720730627,-0.10328120405168852
2018-02-28,-1.0619677645512735,-0.8971288683657053,-0.6424360422728065,-0.4564501857403132,-0.9599873977368913,-0.16623645153496075,0.5612961302574456,-0.2062704367270512,1.2068097249675058,0.13737832621348695,-1.0582881609995665,-0.47323653272631827,-0.6800688055238739,-0.11215071310046335,-0.2523747613247956
2018-03-31,-2.1580032076800455,-1.5477507017241743,-1.1438330784772872,0.4626139863018098,-0.6614682515602363,-0.6039863431183209,0.4336915861978893,0.06518646306159535,0.33953973126955334,-0.18887160309432213,-1.783600135163851,-1.0051139398759132,-0.6668450094947699,-0.0523398664263983,0.1607669182190065
2018-04-30,0.5954951949475198,-1.3986459646734914,-1.0019730265875355,0.9940979022827201,-0.09868194478785364,0.4445325760647893,-0.2523769071668306,0.12641764213817552,0.5149269646658157,-0.21764491751700676,-1.0572398755152932,-0.915194709984617,-0.6053717774013212,0.03394385519726378,-0.0836172912404013
2018-05-31,-0.9474079644303623,-1.379519129140219,-1.069796283735233,0.9172511334870516,-0.047960657967624984,0.37072667452978475,0.011883849200673237,0.24233747981576215,0.22189280840724993,-0.4632823298923595,-1.2561938119475062,-0.9694344467345137,-0.6059284502806255,0.010161332681903012,-0.22801692727402742
2018-06-30,-1.8655426832816269,-1.2931818838385587,-1.2804738771426871,0.7127739946749715,0.3672580253688784,-0.7027865751233321,-0.02065017353785808,0.40181954789756863,-0.34927410427513633,-1.2556435218384945,-1.913642228840366,-1.1245752452805686,-0.6849472271911595,-0.00912720048030832,-0.1498421854415344
2018-07-31,-1.2206239326152655,-2.3607244776159315,-1.4936361988722906,-0.802991442400187,0.026924627738543077,1.027934780802566,0.0902279745605943,0.5515507308979527,-0.7682783110493934,-2.7284852134175885,-1.9446440849842557,-1.2867498475437391,-0.7905267136061759,-0.20804034522272036,0.14613435768600874
2018-08-31,0.587498732182516,-1.3073932227837335,-1.3993912543916947,0.7140221386492217,0.7275164365030043,0.0685818977231914,-0.11997850083037202,0.5934532104226926,-0.646600201862083,-2.119497188036164,-1.0374216746980445,-1.1937749812282785,-0.721044153298337,-0.034124501620166545,-0.22481656964290989
2018-09-30,-1.5540222057343662,-1.1870395862188596,-1.4987800728980114,0.645150816564167,0.571432918603845,1.5558695018414732,0.6112345959487218,0.7941898538608619,-1.302906979162842,-2.954288971430239,-1.4976213351611618,-1.259817720903321,-0.7817755230229833,-0.3403393026159416,-0.022578569684812116
2018-10-31,-0.30360605440828575,-0.6929571997886103,-1.4350026365733846,0.47343588139304493,-0.17121112677707845,0.1855261094253159,-0.22628251930983828,0.9132282051598579,-1.4727648726890399,-2.635686099657416,-1.137722290021454,-1.2765030781461246,-0.7396137182629645,-0.046681934626578464,-0.3481481277095706
2018-11-30,-2.4124917518966495,-2.306302982733612,-1.4066595895487504,0.2630489789350325,0.604298719872218,-0.24240083410264626,-0.005406559626390037,1.293855731091721,-2.1334102827399573,-3.5408673720346893,-1.7946703574155562,-1.2048178951957995,-0.8394666203241626,0.13995821771140501,-0.0813913255448299
2018-12-31,-0.5039132844479867,-1.5638899339679684,-1.3278534325606652,0.528716191915951,0.5683238285488258,1.6926422107585908,0.011893649008440954,1.525054719484873,-2.1514246048396735,-3.0410168642854836,-1.553985716544932,-1.170616562162894,-0.8099817100842519,-0.4123421407265404,-0.22168263067453506
2019-01-31,-1.32913843069986,-2.047380140389653,-1.319546639017998,0.09127953422280975,0.7935403126313364,-0.22707102222221165,-0.033866152227338193,2.094830858332577,-2.202082839058844,-2.7976034397576672,-1.6980461505922775,-1.1610251642580693,-0.9330913427094403,0.11160039856626632,0.2519225158642532
2019-02-28,1.7114025421708259,-0.07105735108638916,-1.164255908212254,2.049531577131484,1.8098071817202435,2.0590728839126085,0.4251819851377168,2.2996896474609803,-1.7105235336720697,-1.742295627815319,-0.4737393045902188,-1.0195263757803392,-0.6571267341256,-0.5282446268119185,0.1413025373494094
2019-03-31,0.9841618729225401,0.6653932048147998,-0.9707254142378502,1.877674455983629,2.2142990158924665,1.2422843763535465,-0.012959578170630108,0.5533741947494956,-1.380741029354919,-1.2490035764859246,0.378547917278581,-0.8941442653092976,-0.39111761255254085,-0.15641501243868525,-0.08209736218720072
2019-04-30,-0.3633779650169602,1.2602016105349405,-0.9620966633632855,0.47510158195119456,2.197609347183667,-0.6264867386306908,0.1271454801840475,0.5468574182805385,-1.2560615509640034,-1.2252009853374226,0.42412591138578104,-0.8674749584788352,-0.46990287352029275,1.0505383463467095,0.009314771274547608
2019-05-31,0.2270392530708882,0.4761972400455318,-0.8633547043507759,-0.500578232669165,0.6594334094016866,-1.9118433562687809,-0.8386409769254308,0.44578780324500783,-1.0646919633624883,-1.0491494465643867,0.5393030009123562,-0.8378622500818494,-0.37116571227754835,1.607683037075324,-0.04607861196407571
2019-06-30,-0.12257575838333837,-0.1440442777863348,-0.7434438149080801,-1.561796411169518,0.5323990085887105,-2.6780097132520506,-1.3472959078885995,0.40075581470052835,-0.9496258965814864,-0.968834675466458,0.2986875854276911,-0.7392382324034168,-0.24417326155186506,1.7300992178129015,-0.1971325024009433
2019-07-31,-1.0428574729216364,-0.5238039545277087,-0.7023028243323931,-0.6250221637150322,0.32173706028109017,-2.2016879245961802,-1.917401041110014,0.5735225724721308,-0.9370327167606322,-1.1011058728222463,-0.6132847146538201,-0.6972473409336154,-0.3187487775023404,1.8961678488595117,0.0510398839034473
2019-08-31,0.6170502058546289,-0.32272588119898715,-0.6849075655152963,-0.3028739773218952,-0.8527767248975866,-1.4168102680422157,-0.9999645732104288,0.369644451036715,-0.7439130966208384,-0.8441709114330779,-0.24504996678941404,-0.7731495300267571,-0.28347606612903564,1.4559944178493485,0.1278975749062666
2019-09-30,1.1150243465720246,0.37339733413121967,-0.45846043196800507,0.4325553126851022,-0.9725857946976699,0.17040410908006975,1.123019770924637,0.028543313576625554,-0.5159448851012262,-0.5031726293697635,0.5990553094683259,-0.5724484342700126,0.09923448224921148,0.21409280159822455,-0.021414094503816584
2019-10-31,0.17354789627349668,1.2111204241046638,-0.40559545271189335,-1.2555028326422217,-1.1081988438840842,-1.2618222697514083,-0.08804474024234742,-0.07584498339118756,-0.41922602639065815,-0.41991604088356504,0.6951984600365068,-0.575355426040836,0.16027472589943434,0.9305564186649661,0.10924904939751874
