PSYS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-09-30,-0.7390449126982205,-0.0440762988389594,-2.1598841565261053,-0.61698389378147,1.1970841393034968,-1.5437025988269448,-2.01860638526294,1.989254231247636,-2.238021263886363,-2.0706193600280667,-0.9136068102543383,-1.8326912720239457,-2.0530101350768764,-0.1475541670054766,-0.031063704733227053
2015-10-31,-0.5165482246031265,-0.7221336807831217,-1.8173465414348628,-1.1337780391690857,1.111665174254528,-1.4344932909646009,-1.3230896805634833,2.2485067524941305,-2.1518971270133114,-2.19732675936198,-0.9529861272227153,-1.5852261015587445,-1.7060716986521696,-0.2314747376031653,0.03481234087237054
2015-11-30,0.14000960956420103,-0.7621889428255492,-1.9087378184128097,-1.2756410879847861,0.7185790837753134,-1.241204515455793,-0.6004705989584193,1.7616393678352555,-1.7880959464632646,-1.7928273566371373,-0.4394998754065662,-1.622360268029679,-1.788923779025869,-0.06162072014732436,-0.04056260926185972
2015-12-31,-0.528772574807098,-0.6327752647682956,-1.9355118099675344,-1.266572359252941,-1.5268581470392684,-0.8098070589467826,0.37621606426715765,1.9522106780528563,-2.082054023171611,-2.1005439506244996,-0.7622556313991481,-1.9795960251945777,-1.8356656537701455,-0.02974228917715303,0.032659092695040984
2016-01-31,0.19541773239065907,-0.14686279017375461,-1.6870541653520745,-1.1518176970460814,-1.9687315108813663,-0.672888164559214,0.40857702979115434,1.4930732096867054,-1.703036211963435,-1.7135990337850961,-0.4333416627689563,-1.932074618762169,-1.5984676277490786,-0.04443116645304012,-0.08694281010603623
2016-02-29,-0.9177130142710015,-0.9453041838360831,-1.7504270719605806,-0.8008833406633132,-1.7056851843394243,-0.7172950498468311,0.27837395965331785,2.43065911409231,-1.8084727761696027,-2.442429180010966,-0.9114537425638535,-2.0545342697313793,-1.7214658002722738,0.13537669872684382,0.2264751682572143
2016-03-31,2.104593281235908,1.036759980686428,-0.8165050428758057,0.9716853028022644,0.10102470538386445,1.7066011504361807,1.6718300862703315,-0.43074548934892476,-0.6894790757645793,-0.13058871847461107,1.1260347739199013,-0.6852764581265613,-0.7896785734622407,0.002162672687180656,-0.026052831905658307
2016-04-30,-0.3647529741722875,0.5741158908461984,-0.7786007279759435,1.07011197311374,0.09837641701197744,-0.22294947032409526,0.3482842951926483,-0.11292863141365433,-0.7774441790840096,-0.4245182581385708,0.5598562662612472,-0.6562284056542543,-0.7442425816685049,-0.08342308305707986,-0.008927906066972868
2016-05-31,-0.2205975611972351,1.093481642221352,-0.9391939606940874,0.5923136318303096,0.09627714901184387,-0.5281612776392997,-0.03629766821136318,0.05396967501725957,-0.7632270634404771,-0.5687781674539621,0.2731357701862219,-0.7614771518160199,-0.8748824347633247,0.009960934569763656,-0.05352989683112284
2016-06-30,-0.58931530433803,-0.918834366870362,-0.4168571287867446,-1.4926763834315013,0.11798422000318397,-0.36243994549711306,-1.8447212569637896,1.6724105268168392,-1.1572755289862853,-1.3181992699168221,-0.37174744577620367,-0.38079220077091375,-0.37425049137780486,-0.09158120971897991,-0.01618532442101742
2016-07-31,-0.2344364445025859,-0.8031308019511834,-0.6255706969206227,-1.4134353487020914,0.09182038098635148,0.19505490440523834,0.016469223032495834,1.745708869865096,-1.0736331448923049,-1.4900516281952667,-0.5537241690556172,-0.5081910345920939,-0.5850036192947952,0.0778682168869746,-0.09778117892757347
2016-08-31,-0.9178508272207726,-1.3484712250721043,-0.9120798312909104,-1.0652753261117742,0.12672783821166253,-0.14150242746927333,0.2284986307957904,2.9077840120497815,-1.2784861493515727,-2.719518697803249,-1.3712386957650817,-0.6677394401785404,-0.9315329166396488,0.20384598975327664,0.027945044901778626
2016-09-30,0.25127348361656293,-0.6803944412128278,-0.6714684812251154,-0.6541097374126799,-1.8977685060128637,0.5448724178260227,0.8869873823381015,1.7168502954369267,-1.1125131715174723,-1.8885482844633565,-0.7808705267301773,-0.594300798366495,-0.6566412313662059,-0.01996293254792124,0.023468731897493423
2016-10-31,0.24774017206405127,-0.33188265427639935,-0.47047772833228674,-0.525309930892553,-1.640261728866401,0.06857393578406469,0.003668729434133278,1.2458781504252667,-0.8707600565618527,-1.4359248401097477,-0.30585339357609165,-0.267575821611238,-0.4291273973969308,-0.26427845018942187,-0.07268391998091843
2016-11-30,-0.6681127656352814,-0.12536772419087983,-0.7386083233154447,-0.7350764814966669,-1.440413811099715,0.9451884322814971,1.106666367194118,1.8949278719813034,-0.9614198616710079,-2.0401177992358113,-0.6491449486355022,-0.7309371202415024,-0.7805202223900687,-0.6273634368867961,0.011649096539866314
2016-12-31,0.19930621740171747,-0.1874425508316351,-0.5131185937914167,-0.7537838100812869,-1.310373113757975,-0.6242535453594105,-0.9394005305796075,1.9308709495312186,-0.929854792161665,-1.6175877864522568,-0.2700099923628545,-0.40209725907834704,-0.5140365905828691,-0.25677334459624934,-0.036270325305536026
2017-01-31,-0.23111665234867426,-0.6000893670815651,-0.6920913588039489,-0.8597042533981127,-1.2233394792245875,-0.26474834861880353,-0.13930967780517775,2.0418122988063776,-0.9761696064382017,-1.8576755435517773,-0.323470678942363,-0.6987297686217768,-0.7828742100208025,-0.2578609609054005,0.06797644363817608
