RHIM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2020-03-31,-6.390096793587239,-4.702125371850449,-2.845364189788898,4.774046945379965,4.4027814766884115,2.707545287804798,1.617121127660498,6.114926247955601,-4.930270425216377,-6.0643180063315585,-4.108433977653001,-1.58432835082658,-5.469689184194252,-2.683355749597828,0.23375710881031028
2020-04-30,1.4118696284923453,-2.5185127104511955,-1.945434714450445,4.121099360001638,3.669312704948575,-0.4786420882093278,-0.46672030810118426,1.957586602577915,-2.4940309124529434,-2.4208747882126707,-1.8447351489755432,-1.246470481172495,-2.2736973988281037,0.27048738354531277,-0.022895242341970868
2020-05-31,-0.1033314693624619,-1.8268135550213558,-1.656157138680684,3.11432181538576,2.824287723414705,-0.5334632201493693,-1.3444206708628152,1.6481704601871539,-1.8290759056677586,-2.027827138177164,-1.452469907792942,-1.1294956991733633,-1.8976461042041743,0.2196950428039518,0.1918964944925553
2020-06-30,1.120289348472902,1.6345259498866527,-0.8528226694236976,0.005176450521583525,2.566235973019565,0.528350933245597,-0.8752064838253447,0.7212310155189219,-1.283722857365507,-1.0919384713845506,-0.060503756910868914,-0.7955938646391046,-0.6792478313746837,-0.16708933417297703,-0.02542754735339872
2020-07-31,-0.14407337853415872,0.5654789878494628,-0.530218551563809,-0.11009798364164126,2.1285878582253925,-0.04583218156844079,0.8625150982521047,0.7338677227780364,-1.0814337354478802,-1.0569465858787896,0.2705052332138193,-0.6369312921168333,-0.3164591118491442,-0.045922615173329046,0.1288746787369313
2020-08-31,0.7687560273138152,1.1455301996562117,-0.41782717391923585,-0.20507321210455443,1.9529932766626616,0.6770561670956429,1.4311423001304928,0.22389674895341471,-0.7783393005971995,-0.46990157881239075,1.4321127129731033,-0.5584195797038536,-0.187043191043694,-0.09070636075988749,0.021128442829012935
2020-09-30,0.20818458408355553,0.551281043120191,-0.46375082805030077,-0.4358702366626321,-0.4454747618873661,0.2857654933294815,-0.01563576325131097,0.059881045788763805,-0.5944539177903266,-0.29299240068165566,1.1746332439317528,-0.6608987122071853,-0.2378991892248027,0.16184606076412594,-0.060482944195752196
2020-10-31,-0.31984246003783107,0.46168015260534145,-0.6863353402779425,-0.26533620023585136,-0.5495640788569346,-0.6645916716260011,-0.2567508664338927,0.1823389177164923,-0.5094825495279629,-0.4611802166255373,0.4397742229525557,-0.934611377353683,-0.484955293939103,0.4508437406959045,0.15005192095275333
2020-11-30,0.9370613193474293,0.5403582449723302,-0.2453396329199886,-0.13734585699072063,-0.4826046579564157,1.2511864320546837,0.416880805281839,-0.3666977046927158,-0.23535208782194295,0.27914908207599776,1.0590797601864805,-0.4717859033397128,-0.02600789994232501,0.08049575639742136,0.1490710106271771
2020-12-31,0.9004866278006863,0.9944554475043493,0.2061483313526819,-0.012578108787701095,-0.544702581658099,1.321961565405953,0.846738325932826,-0.8463591838803852,0.05750528085344773,0.9956850878730247,1.6858971426750993,-0.04117124880918296,0.32763498591935547,0.5043978199363084,-0.15484536550993686
2021-01-31,-0.909539134086985,0.5817199301782964,-0.5771094318942289,0.40098170268654176,-0.1918900717574605,1.1733418001139562,1.6480779675332469,-0.41258593295435914,-0.04608303206582588,0.29306404931467656,0.18153334404762098,-0.7047471625460187,-0.3108054314807694,-0.4337256426330184,0.07602545488880874
2021-02-28,0.4269088363835975,0.26559943310483186,0.16143615771711825,0.2381747453689382,-0.2360821749001422,0.48008912594731074,-0.07145111198056613,-0.6442764023960724,0.1137513952175667,0.6438931585086469,0.45061273228243737,-0.16647083673340202,0.304312041279536,0.24893583778737235,-0.03184565726639153
2021-03-31,-0.20007146843667659,-0.4460821964563718,4.010135225358475,-0.13238990764964795,-0.22350601810966234,0.6407627107175704,-0.31588051711884774,-0.5447162795871832,-0.010051894024811768,0.5220747780767169,0.07214533511841484,2.623280117348492,3.393142251014056,2.9437300998677567,0.3379276106876994
2021-04-30,1.9523916822179979,1.4265650478463054,3.9639040879761915,0.4602493260707779,0.21053956515527927,2.5973905836133344,1.2092565039369172,-1.4301527338183708,0.5510112897115157,1.9218867882356887,1.8650284117918614,2.200644024644761,2.494440465979913,8.942485760885257,-0.008572841835350325
2021-05-31,-0.1070862062415651,1.0324102083805653,3.1877352617327688,0.5518714892585564,0.18209570733627256,0.25283416479459875,0.44054169937762067,-1.3160117129448055,0.6244553984656278,1.56871884938726,1.1427189792052774,2.1884031022361263,2.303732093565989,1.0409931959204293,0.01895192541586691
2021-06-30,0.02756436654282244,1.1529738562133736,1.7888736234129352,0.39386380286861145,0.09207797743365839,0.1933763156733281,0.43820225879147584,-1.2267015385215478,0.7084989204658775,1.363552807394907,0.899411481970911,1.3665935534359739,1.4164333270682608,0.5972757917085454,0.09414326871290976
2021-07-31,0.40606195917641463,0.21031010134323072,2.1311932836604845,-0.7731980865543833,-0.2500258042992454,-0.9889913673760019,-2.264469861042208,-1.2216791505465505,0.8829459157203228,1.3659317528174806,0.9260161326004959,2.168171106213028,1.5478199164440687,-0.8086548204581891,0.032913831613995144
2021-08-31,0.026146374165288856,0.30672028528945317,1.4859466024232053,-0.8919300905652371,-0.2578953869264838,-0.7266467321738506,-0.8281203907480729,-1.1050967613168143,0.9224466918503258,1.1699684162898267,0.5895543707292848,1.4745735881111055,1.1006902375540661,-0.36865173168948523,-0.02257306378360012
2021-09-30,-0.2609460188953549,0.11775462153328416,1.1950013746656794,-0.701445830283578,-0.2892360521498831,-1.2085993921690934,-1.2981314464322136,-0.9397523242862487,0.8748244787764512,0.906079856255673,-0.03394754987898139,1.1986216092345714,0.930018156493093,-0.801998759076976,-0.0282997304926293
2021-10-31,-0.27369677833521083,-0.33692759419530854,1.2112446246975979,-0.8674867742036647,-1.249946792316735,-1.4789236262972665,-0.6537718070151479,-0.8041688041191484,0.8442220110566075,0.6993695675244183,-0.30206001546214817,4.663545697222283,0.9765582117795064,-1.053253063708256,-0.017696988360673124
2021-11-30,-0.20158083726089723,-0.4893076489391757,0.5787023077741089,-1.0902244281219664,-1.1910354496684339,-1.1991283437691516,-0.6473087260486745,-0.7107722109031122,0.8630650524649967,1.1119160890255337,-0.46446107500411105,1.9054260108254555,0.5320043613225006,-0.5450604538436261,0.07885018295768643
2021-12-31,0.33783982230286974,-0.09069695699803283,0.33093173824256417,-0.6603784655990786,-1.0739359751765283,-0.5340864805302298,0.4279663673479266,-0.7634837355256532,1.1608057475428908,1.0250148541283532,-0.10372834221205385,0.9998176737961593,0.29762043041950464,-0.11090962903189634,0.17024842345493799
2022-01-31,0.829108194461286,0.6420198736740472,1.3530947651303185,-0.4075340617108762,-0.8143467813050913,0.793061497048734,1.540376172116597,-0.9038142968426484,1.9412674092372049,1.076327395201426,0.7688276520014676,1.80645173220901,0.7882359288819636,1.5873696753958726,0.18186136350465487
2022-02-28,0.8581468823038003,1.3455910547405707,1.6544028020852666,-0.7477288325764336,-0.6492496535349301,0.8388582957317288,1.3030575081037268,-0.9912441374551864,2.78361962854172,1.0885812779375437,1.566418374692119,1.6023185579582557,0.7668451949634332,1.9489507370124397,0.16176586504160193
2022-03-31,0.6831620915690446,1.5267074839015913,2.323248118322489,-1.1035854231984263,-0.6967552151571843,0.9307310161171853,0.8367361419741266,-0.350476624060191,2.7051287197872513,1.0679850502677595,1.8594616386250846,2.371795684242072,2.161868891063637,2.5480715436613606,-0.008026251113994812
2022-04-30,-0.6792398810738862,0.8425537635059521,0.7434101287299374,-0.23053166160763103,-0.6843744072548978,-0.5290202231077273,-0.784629467049415,-0.19731457160855237,2.0416241060632956,0.869476427161716,1.033490008876746,0.80655419665758,0.842710337272319,-0.38260658500053113,-0.12491100249947514
2022-05-31,-1.6908855170859254,-0.6408500416027475,0.3156488305570704,0.29817435094400246,-0.2633975997955994,0.11127986632028343,-0.5672926352102584,0.3670082850848109,1.3047918740968232,0.4913964734291691,-0.5822167160341538,0.03430454505759769,0.5894458092491226,0.05776793359662447,-0.06774250552554313
2022-06-30,-1.0743503310733762,-2.326551860895215,-0.005098815676747791,-0.7817138039116014,-0.023922088352869266,-0.6403802481813925,-1.191577872495758,0.9672176974038375,0.9198317121962564,0.1831230939326771,-1.7140152811491745,-0.283244800929487,0.3177094907352971,-0.4046878288462191,0.03670585787175363
2022-07-31,-0.06306304912188017,-1.786943583114597,-0.22577162295483785,-0.3112212357154136,-0.09783120216942341,-1.5742306279317195,-1.1421617839756726,1.0416163353887882,0.870648862413745,0.06931024241268667,-1.5697958100567715,-0.3693919898724451,0.015516154619907633,-0.833510709882434,0.13122214499003326
2022-08-31,0.7596221569124102,-0.23923060064414564,0.021989863405797467,0.026515856231728602,-0.17380156884948592,-1.1106133115357308,-1.061391896681727,0.5227066603501256,1.0984317685719533,0.13439670284964328,-0.6055366865968628,-0.09831902748123253,0.13613081379501227,-0.7266517280699275,0.12167147247083998
2022-09-30,0.6727585008900762,0.8309287216566626,0.48008157177040905,-0.7962615740598328,-0.28911229469155697,0.2808991224346991,0.3701272746317013,-0.018750220981083806,1.252941491552659,0.1932253774049348,0.38352413569981003,0.39375083238805286,0.4003636005000128,0.2625616765221831,-0.03338954985319357
2022-10-31,-0.746437217035858,0.4068989500028409,0.39847559349274175,-0.06859725930044576,-0.22820208004628736,-0.40320198377292654,0.9322365527290577,0.3753016084306999,0.8893719103304257,-0.14542109970291142,-0.03522360202273735,0.2936537635468219,0.3786433778886023,-0.3283653469247317,0.1529042163676011
2022-11-30,0.9058255168326153,0.4934096688392049,1.1268805438331315,0.060814103878976546,-0.5595519220049102,1.9316344880688636,1.5898126671797879,-0.5649265525244196,1.1716890074415374,0.009833730348264118,0.8099467187351861,1.170447179161065,0.6930384311780279,2.417133488584596,0.10620783869745323
2022-12-31,0.48585796359024863,0.38005953800134473,1.2047988301418346,0.016250508868434026,-1.1895076267303948,-0.2749658632424683,-0.1725139854137494,-1.0660614876501326,1.2061409908181853,0.03392213968560165,0.9522748118119079,2.1063093383446065,0.49478412893206497,-0.15641973845240376,-0.07510711517386309
2023-01-31,-1.13426121074422,0.1607382458101319,-0.11130234258132818,0.4432152274308185,-0.4053120936607783,-1.1737770658513764,-0.5265353216537302,-0.3770614044782685,0.6526111543053094,-0.5089528107717988,-0.32907436010036945,-0.06976653140905519,-0.40156109482010843,-0.9542700716829016,-0.19525714412763898
2023-02-28,-2.367455554341858,-1.7056237933134497,-1.8857934776668777,1.071518634210737,0.7779902158221513,-0.02119772536852304,-0.9067955276059119,1.6631876250035937,-0.16710004877420329,-1.086965401673175,-1.991823651876402,-1.5505596249829796,-1.8405806056610254,-0.3980176306858814,-0.01636543212591165
2023-03-31,-0.5024100462808962,-2.185563238489013,-2.6543461080812456,-0.02193674955413649,0.44807701405174816,-0.7457791458342427,-0.6239134000347009,2.5560057001328502,-2.30048647434367,-1.4592086608209536,-1.8412111773644315,-1.91777034230144,-2.6046443329870748,-0.4933465756479424,0.018314522518028273
2023-04-30,-0.21095910563581718,-1.5747823186863958,-2.1586571612225365,0.42577636067323604,0.4411213580340797,-1.50457836105177,-0.9325965745233076,2.2202351180831603,-2.144769697928527,-1.3254499387021659,-1.578300063162716,-1.6822864720975945,-2.1692524394154704,-0.5071128036918559,0.020659025028461803
2023-05-31,-0.0904551240338724,-0.42837082392204157,-1.4712300188136969,-1.3318664543974008,-0.1634993154022237,-0.4963644705252812,-0.5702440298081745,1.9259022444015794,-1.935836749266858,-1.3388371759236988,-1.158595560602578,-1.2156869166796638,-1.428461880407252,-0.4387322411779505,-0.014679585741379796
2023-06-30,-0.46629490141188124,-0.37209082457566667,-1.1757345884440462,-1.328121187530027,-0.7622527275788894,-0.8780680677237949,-0.377925908945945,1.6917184818803968,-1.8020479592395413,-1.5363143115476456,-0.8493401237964683,-0.890735947653811,-1.1192144896313068,-0.5278362462789425,-0.0015496671317563248
2023-07-31,-0.3156597484796232,-0.41407703960094006,-1.2068831308957608,-1.364524725248213,-0.7096885130626462,-0.9441615815889143,0.614223759447658,1.4697221896427433,-1.653997145474991,-1.5979252596084528,-0.5638104120043608,-0.9798742062607778,-1.1719139172208108,-0.488905449457352,0.11162959556023745
2023-08-31,0.890241656084608,0.04878845765822388,-1.1648739181935688,-0.05581986023033313,-1.871525558402931,-0.0072133319418737985,0.2938864101957828,1.28061555183039,-1.3950656385834361,-0.7264754179840645,0.1482317367978386,-0.6359234200783223,-1.1436612939921098,-0.30077176651626547,0.0344238740344016
2023-09-30,0.059086611901492586,0.2977464272863227,-1.310231629117867,-0.36657493514978384,-1.8046044136552335,-0.5400773368011297,0.26143101065377883,1.1223825765654496,-1.2620679972314706,-0.523135102172818,0.20635140238828983,-0.9698959405315332,-1.3344869532417618,-0.3706653146925361,-0.08469929350348743
2023-10-31,-1.181173276110812,-0.11423319411373753,-1.3302011947393504,0.6253688554186814,-0.9537611068105759,-1.4083450433525457,-1.0991965158270278,0.9870740729036432,-1.2733682618935533,-1.195324056385273,-0.5058454592592233,-1.2238327311089587,-1.3738427915285587,-0.41729624503420826,0.1102348478141684
2023-11-30,0.8155056946440437,-0.13775947898626648,-1.3149937858018024,0.5517443593135738,-0.5921223300401114,-0.8280153117721493,-0.9672489093422371,0.8680632058037917,-1.079322077695207,-0.16765485252980783,0.10485451725497069,-1.2943901211976137,-1.3689108714865947,-0.3929098773928332,0.05062357311356987
2023-12-31,0.16517810383007062,-0.08596433440008629,-1.3374595654804995,0.5309742318436488,-0.7593196974697887,-0.1907581108420703,-0.21292181826521575,0.7335719977683249,-0.9633195942023484,0.35638918799744856,0.1771890170323515,-1.3225034259161152,-1.4024459334170152,-0.39657661186740456,-0.10518805131440169
2024-01-31,-1.372588633936477,-0.19645584318374446,-1.3075065488197792,0.7840365541916365,-0.0369435709825791,-1.3884023465216726,0.1618117267629953,0.5669523067125398,-0.9970357930866749,-1.0392138049010167,-0.7430640516702903,-1.246879100091735,-1.3765629556945926,-0.3095351737731455,-0.23936392901621786
2024-02-29,-2.6102987746903645,-1.9090597242582308,-1.2777882326590217,1.6348813632447203,1.2844585175405872,1.03288628640578,0.7205863755684718,0.35202027520625556,-1.0758342100697194,-4.607114649152757,-1.9555491058263248,-1.1700332558555733,-1.3502469860027264,-0.45903920222878575,-0.0318759181237243
2024-03-31,-0.332472024728124,-2.1629078911967095,-1.2109778374038433,0.4848951162198083,1.0100035528515252,0.8636078995321006,0.3643194017600177,0.26800458740225136,-1.0714302021160134,-3.8675282614152664,-1.7145646703632262,-1.106224772583929,-1.2651657847255535,-0.3769241014830216,0.16263201457179652
2024-04-30,1.6381481407237748,-0.6632623014464227,-0.8927702708920373,3.005428664504324,1.8770989483275193,1.1578193448271652,1.9374299515469988,0.21349383869127828,-0.8288248264500713,-1.515687337553277,-0.5309042446335918,-0.8591786797961031,-0.9456215848247087,-0.15753830404773464,0.0838859031377478
2024-05-31,0.7547104062149291,1.1503627436628117,-0.6636110827248237,0.09556710608519282,1.5367700681688812,1.9064961585744458,0.47542033681398227,0.2767731532765537,-0.6452176806672482,-0.6377452266694434,0.35179927962332225,-0.6923729007775532,-0.6925304797026841,0.014236655165350722,-0.10423770080822063
2024-06-30,-1.1013581055873336,0.697672233232482,-0.8269206316970389,1.077439042408388,1.455176113972343,-0.6152947013554074,-0.5807707416539116,0.4880372621776194,-0.6172458793599844,-1.9581530673544414,-0.17338687756534804,-0.7759217236483549,-0.8898039156947343,-0.1395561808876366,-0.05824379661317168
2024-07-31,-0.6403543360353754,-0.5531478730768876,-0.8935001845603182,0.0714479870816776,1.3173696895207907,0.2064172526571598,-0.2536686980853936,0.7115804843208201,-0.5492856804176826,-2.767818880111479,-0.4042682938447388,-0.8093879938967496,-0.9728261937760639,-0.16484788834854525,0.020255941635034667
2024-08-31,0.13273744148780584,-0.9256316593446137,-1.0203792251603834,-0.7732119136753408,-0.14162091327509047,2.9128447181091026,0.8175048918819868,0.7097037963856452,-0.4234953345621279,-2.2612081716796535,-0.34275266470780286,-0.9724990908346041,-1.1274990138218546,-0.7791903698640393,-0.011642338602466135
2024-09-30,-0.12540092154847754,-0.3606446129584786,-1.0286256002572454,-1.275846314776325,-0.1716463838945659,-0.6603502638332007,-0.1558657231019448,0.5667908976304697,-0.3177916244263895,-2.2546358493566414,-0.5244220798017124,-0.9834463120258761,-1.148331692572528,-0.012097006217543749,-0.022349162364362955
2024-10-31,-0.18049961591221195,-0.09603582560721889,-0.8274609824835599,-1.6441270193063902,-1.203853330002493,-0.6482142885608243,-0.5974960735574787,0.43793290687132413,-0.21011363419122525,-2.473313058088874,-0.5236261602125045,-0.9364327933540318,-0.9182755134703676,-0.011928987295485288,-0.1296596598189626
2024-11-30,-1.2513449325849157,-0.9201932221291456,-1.2307590709779885,-0.5551897953805834,-1.3442682532821524,-1.1819382346696283,-3.2996875799287557,0.2433925213953014,-0.20898632754570587,-3.5903921472446947,-1.101698686834093,-1.5765411768126014,-1.4575677604998438,0.46236268660662166,-0.03457713339708655
2024-12-31,-0.19486632010057783,-0.9882340306548587,-1.4221265061535804,-0.6624835951454249,-1.4409025136842306,-0.4991045128463467,0.18120859140885262,-0.012475764207942996,-0.17221125915431318,-2.8272508826905813,-1.018199729565474,-1.9256039123126483,-1.7076459502982053,1.2307930021610811,-0.06275121056347549
2025-01-31,-0.43780142771709274,-1.1690407467473938,-1.612474403834355,-0.8358585958255759,-1.3665881886041749,-0.8922236145651455,-0.4866446452799656,-0.3774331406628298,-0.38948273542898154,-2.5473806331405973,-1.2455759872854255,-2.254951987121264,-1.7563296580180048,2.0409961633069247,-0.18754150626201188
