MHS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2016-02-29,-0.8130074484534191,-0.43966330511463675,-0.920891610276439,1.872054280861673,0.9922704247099373,-0.6996602382545065,-0.9267913934796844,1.9752745354783887,-1.1107939913857363,-1.3909389501857168,-0.6015836587869065,-0.5154881126878493,-1.2538348644755726,0.2336693912260462,0.08201552979625806
2016-03-31,0.7192764628218234,-0.7256972033501893,-0.6725645031298613,0.7428115889211383,0.7258058289165903,0.9262100304164891,0.5162891880023616,1.3611750469980048,-0.39948514606031543,-0.9889837650125167,-0.19432214066234696,-0.3677019607838951,-0.7070868560424771,-1.0222317031146326,0.3448636728157229
2016-04-30,2.887733815386331,1.3535704891860556,-0.1903989343554558,2.767431716101292,2.912720016707595,1.7367681212954023,2.787481421389057,1.1612531223052485,0.5797308529545764,0.14628887617633943,1.4797938890384128,0.028945329537802593,0.09880110903377248,-0.5965910759823604,0.14512874270445125
2016-05-31,1.0421990136829589,2.297582677621212,0.2161444443466288,0.5889060458449803,2.4246708033604083,1.826364945458977,2.315614321298897,0.9950692571837422,1.1000200116572654,0.6381355809435679,1.8217863223500195,0.239192679398369,0.7736343937527623,0.18760395673175836,0.008233293548808534
2016-06-30,0.14516378827682316,2.035198881550304,0.3508226813787559,1.1768595837466078,2.0278871443902897,-0.3259751076909445,-0.6332721230563326,0.8556777767098752,1.166058973178821,0.7533863216107701,1.6303565518880148,0.31964417186237376,0.9651119645995397,-0.6276453540801462,-0.10526659689748478
2016-07-31,-0.7374592729438454,0.28158886526013077,0.22755412697511362,0.32104872119849187,1.4381346064865068,-0.48492555317444963,-1.5195471756951084,0.72186628609178,0.8141055552314992,0.4861926063174407,0.6455158764161417,0.2818287606167873,0.7093360565575685,-0.5751261168144329,0.04857547975469583
2016-08-31,0.49588222800348,-0.04646660147857455,0.6566092138627085,-0.5066857827582263,0.8575584897274805,-0.012145611018057476,-1.1442282207136079,0.5985203326244407,1.1866808973094405,0.8513243544041212,0.5300848820250064,0.588670746075052,1.34005386125505,-0.46448595919482616,-0.07070048613457101
2016-09-30,-0.41451376499251325,-0.33492839536913876,1.0069582134515889,-0.47529011741551114,1.1346915506782322,0.24243429209839348,0.4153476381274503,0.4740134633701756,1.0882065833576116,0.7659069717123299,-0.1273385958365041,0.7763059135315094,1.7006703907051262,-0.27184849876985867,0.24901809339556427
2016-10-31,2.1721741212051833,1.1513714502273986,1.7982183970493706,1.1540151032390102,0.36620506996732527,1.0946049041695116,1.3305774455923132,0.3489852438735532,2.5573772079386377,2.3749633215873813,1.1971602488575959,1.4613202651690171,2.6069756371373267,1.4620945038361666,-0.17787040006244842
2016-11-30,-1.2725538033907893,0.17946464991111907,1.2999876767087815,2.270588107713938,0.7842543734714924,-0.1267720397915534,0.10674293495821988,0.2199125307102449,1.4350985699727543,1.4235588146877134,0.042295896460460135,0.9723557230413851,1.5970353003097038,-0.8429160487182502,0.07242671394672084
2016-12-31,0.605001188614626,0.7280370186778163,1.063204687588186,1.8552996811336961,0.8115975883690258,0.8250156963736262,0.518298034878799,0.06241478863352479,1.7062266907235342,1.9017149325484413,0.4497352609719629,0.8811301405801393,1.1687576891816323,0.3123195416879597,0.1216293538866832
2017-01-31,0.9109199809280395,0.14177510846336092,2.3241999807976477,0.7419576446479771,0.6684816573596952,0.6665441415291414,-0.04824650802256365,-0.12856621242510904,1.970817368421559,2.2609111963127413,0.927883817087094,1.7075383051023838,2.446256275600084,0.7887835158192471,0.22769936785007047
2017-02-28,1.6434494949605318,1.8494154990658505,3.808653756302413,-0.7060967059593266,1.0768160394979618,1.7285555868373008,1.1304811542184994,-0.31013173577878234,2.421224163274873,2.654413760983765,2.030356274512226,2.4708232189390618,3.9553072458483656,6.793587471551766,0.025078776485986044
2017-03-31,0.04133271983968102,1.4730174533084193,2.648990925030155,-0.2960306405120937,0.711167551288597,0.29818513863230994,0.009019784013437268,-9.034043543486806,1.2789079612050704,2.0226799518136542,1.3254586698966446,2.150294078034718,1.030010354990884,0.13323021811725486,-0.0022905581795141503
2017-04-30,-0.1909270348391416,0.8229798351872787,1.0402701221479913,0.11214633973907259,0.1784624554801315,-0.854146214089299,-0.9091040097547072,-3.603777677242577,1.0441784722971386,1.578478575084157,0.854782196835695,1.13362379979008,0.41012463468189636,-1.6750178289615802,-0.009793833324850447
2017-05-31,-0.22439139935207444,-0.21195735275928398,0.5646692523111058,-1.7478480166990555,-0.9246419185896836,-0.20663667726572743,-0.859722213761681,-2.4849692782711905,0.8342854429810798,1.2599266289729711,0.2564204767412053,1.0447751993819092,0.19664078900817306,-0.5934580185153001,0.11499381325166501
2017-06-30,0.6800118125061583,0.14911293436477333,0.7868301779923393,-0.7827365357429726,-0.8628642466111558,0.9139175157490479,0.12439302682460647,-2.041293297996696,1.0245763808990735,1.2709422127552095,0.5002959865687365,1.2842050059419814,0.2403607893419797,0.6164575954637049,0.03896662592059172
2017-07-31,0.07360818927766734,0.3008018323376427,1.1428638811744016,-0.9036131566853862,-0.9144830675647964,1.320740187907552,1.2354032366419105,-1.6579155561267807,0.93968927111262,1.098394648650524,0.29075405158175405,1.7137202114959316,0.35821754634361874,1.6779289684058643,0.06065965606241406
2017-08-31,0.20890187748209277,0.5557091184858749,1.0888599436880626,-1.4208129373485172,-2.114589463542559,-0.8823773471240028,-0.11987633140897302,-1.394666341701843,0.9322214325833206,0.9928524427837505,0.3983571823396232,3.4119412611537676,0.29103073073150165,-1.3803338208312241,-0.021244248893068075
2017-09-30,-0.45233610107674993,-0.09436707997021734,1.1687095316608664,-1.3766773639887475,-1.8974064371568906,-0.39529473603560555,-0.41798502296105305,-1.136489020267994,0.6760712567519757,0.7677859159956169,-0.0329466858470624,2.718540433643028,0.31680988406532307,-0.8822363032752831,0.18174086209178866
2017-10-31,1.077243197825377,0.49184222987304504,0.8590938445899169,-0.3219639171185345,-1.2206892780787313,1.3322212751336697,-0.0010815476118916079,-1.0459352512723687,1.1310719192417296,0.930761960189755,0.8482175756830093,1.1541190369273657,0.051753813271108055,1.5459139873589898,-0.03460833095324094
2017-11-30,-0.6451348888066869,-0.034506393239890625,1.3117912065940067,0.012359457036127747,-1.120740867112623,-1.0429823506770697,-0.0042622320653189555,-0.8488637165514726,0.7557752227021257,0.6726757317790003,-0.002047977665695547,1.5062455610212009,0.19793258116208157,-1.6723226779259335,0.052861257242302444
2017-12-31,0.028339934677773494,0.2872259560290468,1.1486308966853798,-0.21292252414333765,-1.26944381087639,-1.2224909756218851,-0.4927751925549226,-0.7291238300607272,0.7589410037886577,0.5950327001337489,-0.013151637555483079,1.4668170800151177,0.057486111137777574,-1.757388571762158,-0.0156702289162224
2018-01-31,-0.4690347526002473,-0.7115625949343451,0.5471709607313512,-1.313987469440612,-1.1021559108844128,1.3597227202593622,0.015060202291535756,-0.5939158032165005,0.4966536202976873,0.40542892115201973,-0.4792161849339299,0.7080942842938323,-0.17890278588282182,1.5146104656750705,-0.08032383184131724
2018-02-28,-1.0882191019136995,-0.9573982895300143,-0.5051585627014045,-0.853007573069563,-0.7700901401702177,-0.755288532990829,-0.038242344734394106,-0.4342818014193919,-0.07274936245917588,0.0794070948163234,-1.3308558842322789,-0.40682796447536995,-0.5919139981848062,-0.4325923818532471,-0.09369892213794229
2018-03-31,-1.2222670827238145,-1.7539331853252726,-0.9589895949808702,-1.2093083494537484,-0.5091959068821486,-0.9789988239947328,-0.04694345170611831,0.2482031802110641,-1.4601261684114335,-0.413777318681291,-2.2149715910045944,-0.7857885217393485,-0.6586931653383388,-0.3715214860462789,0.08800655263371253
2018-04-30,0.34974345802759443,-1.2215550903902843,-0.8096670616218357,-0.12061170807788753,-1.1606034775201552,-1.0346893466546183,-1.1972651408963608,0.22590417550809014,-1.1864751124409352,-0.3573926180876576,-1.2801094130162467,-0.4213745675244571,-0.5917955575819729,-0.5204486603557696,-0.08118219387418685
2018-05-31,-1.0932737975477504,-1.125538772356721,-1.1173326065144233,-0.032521362296876404,-0.9625162105099153,0.4503124915686589,0.5030312589707489,0.4130683724970915,-2.154923193086309,-1.0175585007202261,-1.662017481027403,-0.7335594636736182,-0.7665862508674619,-0.04714582731737061,0.0167445772738017
2018-06-30,-0.07721772814628437,-0.461323466942505,-1.4272653365860668,-0.3125093763229348,-1.0314743221091438,-0.43728327151137375,0.42732589980906793,0.4757676543708537,-1.9012113976578409,-1.0802139570359823,-1.2057486612182309,-1.0112180112582256,-0.9897413765976253,-0.24128434974350327,0.10395269857997164
2018-07-31,0.7469615335884014,-0.29189832958979656,-1.2094906138533734,-0.10841170527005094,-0.5038944117071226,-1.5522039946537005,-0.6200783897156412,0.42096359072768996,-0.9124120582125673,-0.6196536901558676,-0.07187766088862849,-0.928286236151737,-0.8502726361562247,-0.4947463357772516,0.01526432277742926
2018-08-31,-0.1819555724826319,0.33687842551255076,-1.35512078544882,-0.8929129113142522,-0.632985370447789,-0.5504881359223425,-0.8153771011433218,0.49596338385634453,-0.8970152774609848,-0.7549269883637947,0.004453303971545919,-1.0319578011170167,-0.9336914250080546,-0.2665372938268327,-0.13408718383685242
2018-09-30,-1.621933104997344,-0.7030130652135196,-1.603996091051734,0.4700535323830436,-0.2767289889290921,-0.7171328839557427,-0.5402792507614246,0.8195045272143993,-2.3665490596885315,-1.9498640613308238,-1.2734301715156269,-1.3006045299997055,-1.0782171706726977,-0.20888938186688177,0.09921809404626367
