ICEM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-12-31,0.06661302242040615,-0.5244260998928418,-0.12025831790377693,-1.2122600607528211,-1.8820641245923526,-1.0953109635584375,-2.7416341494039034,0.013465815301118851,-0.5127690494349928,0.11454262954278792,-0.14195146685120147,-0.8821505745476051,0.10692474560269986,0.6938029921835432,-0.08701137698962981
2011-01-31,-0.8819785606933016,-0.8226645311734522,-0.19574620492249423,-0.8783234716833884,-1.3795226687552047,-0.6338005006505142,-0.7551608116695678,0.8370791813325615,-2.229687935730813,-1.554745607530816,-0.8193435431175056,-0.6006077374184564,-0.022007851513583143,0.4178047772855631,-0.14777374934006574
2011-02-28,-1.4000023901570693,-1.4770770266565845,-0.9976212218761148,-0.25872475885720153,-0.7413983050856086,-0.08984163766039471,-0.09952664597466075,4.980390819965994,-3.9832183228375055,-4.031459939492213,-1.6555587469966815,-1.3495953875510713,-0.8497289401255254,0.07342793616988334,0.11282671926283135
2011-03-31,1.0901598172898153,-0.7413285072715424,-1.1434039926933055,0.7638601723435137,-0.4074158994788039,-0.6247746849233887,0.42492983105551785,-5.994003024903195,-1.2085606037092724,-1.5873397599888466,-0.4498424972874624,-1.1500359311813892,-0.033063276050454296,0.9862855709999312,0.037972750993771336
2011-04-30,0.3851596915582284,0.08712841241537331,-0.9045425047753911,0.664163382920764,-0.24256301913760944,-0.4652550893341721,-0.024692105311398097,-2.57191595199998,-0.4836364931464344,-0.9579198010809095,0.05489464692459462,-0.7400520244193114,-0.06595307977292755,0.5569593615995175,-0.16198592779731774
2011-05-31,-1.4346343808380628,0.029241302480612793,-1.0066581238657313,0.7632522854182989,0.22574600793991795,-0.7428403627073701,-1.2105417708966721,-1.597627509818976,-2.3871841102707285,-2.777044750840432,-0.9083110549757074,-0.7275911039248334,-0.19192473637673396,1.0545690509870482,-0.17347976621249375
2011-06-30,-1.6047220452218092,-2.1213604785307454,-1.6006915611612802,0.3081441203272725,0.463614165165199,-0.23753962115157884,0.30051775604818765,-1.0618231171068895,-3.0597182222067247,-3.188726817798983,-2.0792876035339103,-1.1561994145639818,-0.409551986898541,0.6748755542600392,-0.018479559274837198
2011-07-31,0.0755580186032813,-2.4175898729487586,-1.4957783018914035,-0.2481779560799557,0.5659557853763264,-0.5941375866095167,-0.4031175828123908,-0.7827312667156534,-2.2131390235426087,-2.164131710574768,-1.5282416791104982,-1.0868304221629221,-0.41753723767259654,1.4731969118346906,-0.03950769837551222
2011-08-31,-0.11448232482979151,-1.2166018942781087,-1.4868648925215024,-0.2119833703848568,0.3761897519897352,-0.13743580488155538,0.8312730080195168,-0.5601940891122703,-1.798168723768147,-1.7144447572527064,-1.478799479326732,-1.2223279607114945,-0.458261271763086,0.7372493689260589,0.07958335993923084
2011-09-30,1.1917026570299538,0.8212042840179115,-1.3593783059566624,-0.7382737166854224,0.16684668517554416,2.6325822333547357,1.2130418862698804,-0.4451429081000378,-0.935482633222339,-0.9323731815468019,0.01967763543670277,-1.2607702706929542,-0.398440239061074,-3.8060762660047858,0.10398120509432081
2011-10-31,1.3850770097798115,1.7808300297952062,-0.7730024613980733,-0.39195304018664173,0.7436937914662939,-0.05456550684733733,0.6735331072593805,-0.3566880365912395,0.0078768341882726,-0.25291638623548185,1.856099813185621,-0.5385651093375967,-0.18278478123753908,0.38742765299608173,-0.10674173134702494
2011-11-30,-1.0418957508625124,1.0990870719655796,-0.9462070074096566,0.6986427341178917,0.5808056878935003,-0.1489388136851619,0.026941748841670332,-0.1662018180912454,-0.4609744595733741,-0.6379150904216685,0.6885646224045606,-0.8165539440160146,-0.2222329172587186,0.5680144218513908,-0.09261857391416918
2011-12-31,-0.8135735621110928,-0.2902363702154717,-1.2451858169965289,0.7712066505374506,-0.2971282869207089,-0.502774097624892,-1.4284858168085974,-0.0005294194141337756,-0.7357789973328647,-0.8455850331857072,-0.30945625931511983,-1.5318758707054811,-0.31585478911762305,1.303794320790528,0.2024610829394422
2012-01-31,2.5597218264200814,0.456191960702051,-0.07477282640335489,2.508376939259801,1.3896286623460987,0.722274044789086,0.4449887387965528,-0.020982732919015774,0.755640509584626,0.1756481874736099,1.880743602780381,0.19932141785006693,0.2551356251652282,-0.38906428476123384,0.22227630229745476
2012-02-29,2.3753329957808265,2.9479084033227605,2.081663241223598,2.197444855303704,2.0891126344351085,3.7759080804651286,2.1833074326474486,-0.017855306040008952,2.6812332142017716,1.1899489151293918,3.6658501350990247,1.9322655262912622,0.8975323989383794,1.8851804579023343,0.09994179543165717
2012-03-31,0.968961345977753,3.7288364181876066,2.029481924101837,-0.686329530767119,1.8966695964865274,1.56855220708345,1.7439996877436479,1.1712717542044204,3.534834828666473,1.6512539352352322,3.0756166066473734,1.9524340583091913,1.7951260760718903,0.5367606933812312,-0.27387031357131825
2012-04-30,-2.444731622383059,0.3934303545518439,0.2440762797397498,3.889225922147438,3.9368188626158487,1.0290253230333402,0.8635167710789078,1.5684927359902645,0.9395293260123193,0.43794985803586806,0.08209655246408919,0.8306713301071029,-0.3551084009184633,-1.0820974332591764,-0.11955451530476552
2012-05-31,-0.8467106076746034,-1.3894227924854181,0.5679160497403299,1.614438244666852,2.9893184046164225,-0.04223017450985513,-1.2393727726927812,1.6720881919297703,0.2608664811304712,-0.03092715882763918,-0.8161470340378618,1.097171355790647,-0.0796511372358057,-0.3958754527004358,0.1451820098444979
2012-06-30,1.3299226615681854,-1.065058656962982,2.7061832218510196,1.9273249784631459,2.454771203624424,0.6215132555220819,-0.2446888931781095,1.2635893450820888,1.2727129405021356,0.7886302402386665,-0.03848275192218599,2.1868398110404024,3.2506848254209517,0.16987907321376744,-0.04048660894348229
2012-07-31,-0.25245980812024077,0.1282182968753122,2.119802247928781,0.4573558615026729,1.7732011856178684,0.10446675298702646,-0.3884490729932871,1.264098954419985,0.9662209836242893,0.6260930428902878,-0.3932307211918472,1.8806478833525673,2.4545106421125666,-0.3037613210593932,0.0023923456386199015
2012-08-31,0.10197033378190197,0.7164251180920834,2.1279601261213617,-0.21452206048863642,0.8700434350731697,-0.16377361923694939,0.1795309584774144,1.1885702231820794,0.9899548097102433,0.7009818517257982,-0.13827425013656758,2.0126481860850522,2.55297808164943,-0.5088187769534974,0.12558472812045263
2012-09-30,1.0866047767078426,0.5867829811083423,2.1497792334850008,-0.4939827501221004,0.906265889356628,-0.11703118057622092,-0.3739159720123783,0.9225804075599483,1.9658197247354827,1.4967059383529482,1.1446515857155046,1.9576647394667102,2.360681776046901,-0.4356494738754301,0.007349114441473331
2012-10-31,0.12368570146374903,0.8218322696110058,1.350788093343884,-0.833979708241805,-0.4107365037774133,1.7365387156091692,0.9211013610025403,0.8793451580608298,1.9277847417110192,1.5911836374226511,0.9746200901811548,1.6903085892971639,1.3140368946488383,1.0092485472352593,-0.10815381356343902
2012-11-30,-0.8087103859479993,0.24326141498320858,1.2662873406103623,0.01886092625324502,-0.5087657490854182,-0.26862366926372,0.15105397160109899,1.0226601544979914,1.0066324674663365,0.9263615775461765,-0.08280188544949416,1.592618388003994,1.335281689288902,-0.6796243390129865,0.057190788348263626
2012-12-31,0.5162905526710193,-0.1010639313987698,1.9852986015784786,-0.6077425998353346,-0.9969650293755714,-0.7729119258236727,-0.08064393957595598,0.8947649586504772,1.432020067165342,1.327028015361389,0.2953333755176459,2.7702294112547987,2.2701887112597467,-1.7695953220666196,-0.052539617172532666
2013-01-31,-0.3522850646864296,-0.40263978001053014,0.5617688488690413,-0.6892079126741173,-1.0470033683808933,-0.34853946780270756,-0.9584346865430327,0.9667693457618166,0.9668101352040842,0.9672807372239193,-0.14718882902939828,0.7070158059533745,0.3478042535220283,-0.447999360722113,-0.01696443140908786
2013-02-28,-0.08750197156085972,0.04738488011174864,-0.34349951329366435,-1.2963940986195635,-1.096321968564405,-1.0675170835320995,-0.4402525502168813,1.0316481550452152,0.7638826986891585,0.7947865232269585,-0.2992402786688662,-0.4814065293289916,-0.9974396750956174,0.3320987647990172,-0.013064318827726578
2013-03-31,-0.10248274114891637,-0.3499998982549045,-0.7147073376265282,-1.9106208513057132,-1.787848281983924,-1.2326557446562254,-0.45069056542176056,0.4973522057125294,0.5465445137542619,0.6788384215365068,-0.29024053494229474,-1.5800648401406665,-1.2612306178181023,0.9343097963273926,-0.0029931180681319522
2013-04-30,0.021066901710724492,-0.10839755637790899,0.18903920496787793,-1.9626968562013767,-1.6912298227162337,-1.7491457782943027,-1.7506470668712888,0.3977711171231938,0.5334236709807262,0.6580572187989034,-0.13654900931420175,0.1932359550052825,-0.18147657596250832,-0.26315550562148515,-0.22344335644312302
2013-05-31,-1.7766309058834542,-1.1479584909150562,-0.2222710534520987,0.24515200983127994,-0.6142514006667922,0.2328597918787753,0.4297413232512815,0.7251372478448996,-0.8923089470484489,-0.8133161593316015,-1.4241310683024808,-0.20390333707398822,-0.7386213860643215,-0.4720759600277827,-0.15978873272503305
2013-06-30,-1.1934061259481057,-1.795258080760636,-1.1630484426471406,0.07159953631698254,-0.6905415630344206,-0.5915773520515961,0.07948815599056208,1.0220993845561197,-1.5754227428839829,-1.6332616086032907,-1.8834050495900692,-1.287975909507848,-2.3123042340838924,0.594772648110966,-0.09302607093110771
2013-07-31,-0.6706116795078578,-2.158093139117553,-1.2934832672892094,-0.7452733375570277,-0.6755324863956936,-0.1357454795914407,1.3188992857022805,1.1626481422327726,-1.7419349773170905,-1.870191065619982,-1.893334629653262,-1.4127814222854373,-2.4539753378882923,-0.10537903301184211,-0.11766238656412159
2013-08-31,-0.8352184580400146,-1.554428593678403,-1.555616341343894,-1.2545187729365104,-0.7777297810457738,-0.1565345154287904,-0.39495350502106474,1.4014710056732058,-1.8359246390634971,-1.9925430395565868,-1.8938524311341254,-1.7986752266172819,-2.857784216996846,-0.03921583227985523,0.09915235979325315
2013-09-30,0.8981022978610405,-0.32961808563285794,-1.5712456298488855,0.20748945680790962,-0.05492154759481092,-0.35871240794056103,0.05366158817713252,0.8333607267625633,-1.2823942622586642,-1.2531722836794033,-0.7818094236592841,-1.2102895680818038,-2.2276917729714456,0.39064325092492636,-0.023881732003387474
2013-10-31,-0.07061549991643093,0.0018050638318441129,-1.5872871891014038,0.00655761854921928,-0.1258483160685882,0.3210729087369345,-0.045189051653101386,0.7955745992992613,-1.1472218998191197,-1.1176211102363962,-0.2998066416174713,-1.2848321351906813,-2.087820641377749,-1.3337170903371702,0.1918430519295063
2013-11-30,1.6826473022993844,1.4312611163840314,-0.8342983936094152,-0.024218891318857072,0.4234516260323135,2.9356259158372904,1.2970143559733416,-0.2111183192502187,-0.45870373433680955,-0.2919871740807844,1.219373421163944,-0.46174770368537627,-0.8309693573654762,-5.289927176042182,0.0
2013-12-31,0.05843985454261254,0.9158040302529723,-0.9817082035628552,0.14797620932279143,-0.039310390646100146,0.2577043737801101,0.3839261539770742,-0.4347280264963364,-0.4540205530068918,-0.29122127828709127,1.0678357294276108,-0.7303457403979199,-0.9263509863084757,-0.7152663564573317,-0.11249777541291565
2014-01-31,-0.8331471310067062,0.4752407237208262,-1.139934372545851,0.7411884263727312,0.013988774406461027,-0.025819890368018433,-0.0172767104468551,0.11654587764251093,-0.7406917520332588,-0.6528473549480095,0.17703422321548568,-0.8630592765554862,-1.1684390023130014,-0.3246960366595157,0.03293984907786681
2014-02-28,0.40087890458462927,-0.21768408446339416,-0.9705147689320601,-0.5453045473084646,-0.35752993133787747,-0.26350891673098065,-1.5468885685575844,-0.3419769923793748,-0.5281642981586373,-0.4242775590715795,0.23047031908290436,-0.8918609924957109,-0.9221857901642446,0.05807627533726303,0.09112830334789734
2014-03-31,1.0152853672766342,0.25796315488448923,-0.634057376740651,0.008986788132086351,-0.34660385697648927,1.2691681090169051,0.5364109299044383,-2.543241465701954,0.18026850070508812,0.025906443914325977,0.791542965714042,-0.5745967153638503,-0.5207638850417874,-1.505645193457435,0.1191515865747872
2014-04-30,1.2683217602518473,1.6651572600196132,-0.2316697933161015,-1.0858577287505193,-0.2750367479126812,1.8125134541090462,1.3023560514853765,-2.2817868273833017,0.850849596778149,0.6313427030935103,1.5821473478785009,-0.16956586080909852,-0.15099752527078286,-1.235133046910516,0.37610565385350075
2014-05-31,3.6880786907363747,3.299416619331094,2.229403710574992,1.241739360074564,1.272509255371006,1.9623272052315273,1.9579575411429648,-1.8701697605297027,2.777886465559176,2.0973443554435987,4.250532017666421,1.6174096908787206,2.1291896736599463,4.355179235146217,0.17839129292301484
2014-06-30,1.3023875244395262,3.0353977091171753,3.9400466042183115,0.8397859730622574,1.3444778764514154,1.7970250519772282,1.1588957275036857,-1.6720948759206347,2.913999987431718,2.3192942922980695,3.4501761786644143,2.8272303666503955,3.734933637225433,7.153463590257268,-0.1439390666570619
2014-07-31,-1.2126907742183972,1.492201286108893,2.7360663015756073,4.249019499600114,1.7803627691866262,0.07320354146230543,-0.3837722195417717,-1.484357893434285,1.6253971027513152,1.5141170104530888,1.0292810770576288,2.092767813757049,2.6529167281839734,0.42285583239431573,0.08705169225501058
2014-08-31,0.5872126979090657,0.3172703176867532,3.361832028019176,1.3037302196908984,1.7608695205207572,-0.21452092055190458,-1.0396382131577324,-1.3261996696644058,1.666232471848758,1.5521831046960872,0.8374822264685531,2.6914639698388543,3.2706559882492043,-0.1288998062189385,-0.0017754110300465323
2014-09-30,-0.1058500810163514,-0.3371580358183438,2.2416594169136026,0.29176729537257806,1.9014504331796753,0.7681880910879816,-0.5055531517916544,-1.272119509431643,1.4053007906413737,1.369221876554578,0.2931544787950828,1.8662467693606841,2.208547528925999,2.218313521786829,-0.008924646474199762
2014-10-31,-0.12156458652873627,0.17326986583633483,2.0379167942748393,-0.8945291852871878,1.9653854040993057,-0.8658073739249929,-0.6702242414207012,-1.2395622501205579,1.222202505877667,1.2426095496948761,-0.08513377366709025,1.699267667867762,2.010304199824149,-1.5901543812541294,-0.14544818152680333
2014-11-30,-1.1512824723965385,-0.6598453088522839,0.7855539146232903,-0.37126131872223284,0.33755855841007276,0.3107612020786729,0.4708639941099614,-1.1388025084949498,0.7185273226970521,0.8340932712453261,-0.7016666690547457,1.0684957110984294,0.7912273930876335,0.33938284548832665,-0.12109332979013818
2014-12-31,-0.9433143740870051,-1.05534956711135,0.46029010647990337,-0.49237925010703026,-0.5476031140465015,0.22877234635059734,-0.3793050228649004,-1.0762382704967732,0.3847053737282991,0.5266726269769897,-0.9525733574283011,0.9474789502615787,0.4742304245982459,0.1158069131460902,0.22955943800611756
2015-01-31,1.713683022919113,-0.16065740868994052,1.368388515388407,2.010805450564352,0.5926281508425504,0.9876673043652672,1.3678491408266387,-0.9877526676956275,0.9364577131563915,1.0242044964145218,0.05835719222479226,1.579572089051492,1.356814158633647,1.899753711639714,-0.0748237917977446
2015-02-28,-0.5877797126539516,0.07792799223783041,0.9498882826409512,1.4501607225354842,0.45137756591920575,0.6015600875065025,0.2710985889621704,-0.8941469247225223,0.656230759770132,0.7858854547927436,-0.2055503628846862,1.162282412489442,0.9489970599410202,0.8855914908449596,-0.14657709279603415
2015-03-31,-1.065805852406696,-0.01859934595271964,0.3098716311224256,1.4722425437622524,0.6405843978738054,-1.5945740091453984,-0.9835488279241215,-1.0712740256805238,0.4488834853474116,0.43151068271816656,-0.6550533735535102,0.4504088907488796,0.3250006174096014,-1.0911046866859913,0.05311983186824144
2015-04-30,0.35243520630984165,-0.6552388449047558,0.13410666410682795,-0.2711412931098494,0.7365233173421492,-0.9754537070498663,-1.114344618704598,-1.378828477299094,0.526968230212717,0.5249179612905807,-0.2573323811563187,0.24597531623100177,0.1577979131353337,-0.565023580717265,0.009857692092499532
2015-05-31,0.042628428309399516,-0.33340787437709046,-0.5031308364489205,-0.29367847249264106,0.34913840007445895,-1.5817871660349239,-1.642839388273657,-1.4169269345935904,0.4851940698709412,0.4995880389627117,-0.17365994560580714,-0.3624630541948507,-0.45886474227469193,-0.1646814961072251,0.02688333939344045
2015-06-30,0.09749059452015728,0.2552167800663455,-0.7017506995898872,-1.7669877948191373,-0.09290668625718408,0.7694760140134169,1.0109050349046365,-1.237947430159633,0.4540334866252245,0.46472365659081877,-0.15859751486707407,-0.5946417600013135,-0.6501010696974415,-0.6597649815185855,-0.01766168467598654
2015-07-31,-0.287880981470063,-0.07028654773130233,-0.5530684313674759,-1.5864082259771592,-2.085904707623478,1.2024162911918186,0.9413380572601904,-1.0364854193299389,0.2998285491251926,0.31615759399959315,-0.17403001141388247,-0.5725341890586836,-0.507419974393319,-0.5159196668456786,-0.24401316232193682
2015-08-31,-2.022655127429737,-1.1986646219170982,-0.9704851099038985,0.4897232652424931,-0.5048563976821303,0.00946627420096662,0.9719819070851504,-0.8948584343513503,-0.45892885617078766,-0.4683067975356707,-1.1586808657444072,-0.9771905859168872,-0.9171209727819715,-0.5513866867434882,0.07371407751544339
2015-09-30,0.38918363583656396,-1.0694671493548806,-0.9042358088474871,0.7379264936164589,-0.6038004372439355,-1.3813904572361788,-1.2848247586847816,-0.7336098233036228,-0.4240784204854471,-0.44658147872614307,-0.8151470985843029,-0.9303878208372478,-0.8701109136509019,0.10069337617577112,0.004471422333401472
2015-10-31,-0.09563140646814293,-0.9501101346582527,-0.9100507173822826,0.7569268249498985,-0.7572348764184763,1.3560733500916637,0.130335417478024,-0.5542126446690094,-0.5786392867964272,-0.6369425716279928,-0.6901983057502428,-0.9616445063122773,-0.8865359079416044,-1.0701980160805147,0.12561293493280248
2015-11-30,0.7613101429730291,0.6102516874952046,-0.584353846520394,-1.040453736725621,-0.1788679928940083,-0.7986072010848844,-0.5575067361779624,-0.5312860454991896,-0.23113806865321265,-0.27043697328537725,0.01806581494713217,-0.5138723351531059,-0.5765769382691095,-0.18479792695320965,0.08508897574116073
2015-12-31,0.5020039780862694,0.6737992207555126,-0.26431962402522274,-0.9725810919710277,0.016292859853541994,-0.4057159867862857,0.6760158958237978,-0.47872633723647073,0.07004662852036572,0.012459716037678866,0.5208595969495571,-0.1507777936741106,-0.2580732804258116,-0.23093160368268884,-0.03146562682048706
2016-01-31,-0.37267922952200505,0.5135783802578953,-0.7341384541383404,-0.6024229719052913,0.014451576635225219,0.6506453467644578,-0.478194727431774,-0.10081125196928396,-0.252818537800225,-0.3208662928515588,0.3080257572066673,-0.6733409388517562,-0.7248344558638812,-0.4888913951450272,-0.34524797787326333
2018-03-31,-1.1184152855762373,-1.570661878918373,-1.408858757992053,-1.5074700939890462,-1.1068697702236563,-1.989508737537784,-0.9932355889180946,-0.8500919000572,-0.8680939079965563,-1.851653989887304,-1.5661258636630655,-1.4115293760026772,-1.4148636299570845,0.1176140277920831,0.03670772239214264
2018-04-30,0.12190742579010679,-0.9481871595582904,-1.7841902645748484,-0.773411502228341,-1.5062901210177282,-1.4594366507116705,-1.7186539958603047,-1.150773854240036,-0.9812135150897007,-1.8373958084450919,-1.0052835216581828,-2.148229023785413,-1.6396891157488438,0.39428139401673234,-0.1236229039125049
2018-05-31,-1.0998398828200973,-1.2227413721685985,-1.7801235014001786,-0.5118092929025696,-1.330372556595286,-1.1471462551471272,-1.0522883528411395,-0.8101391499013507,-1.7870814626691425,-2.7714813574815746,-1.3594358996957874,-2.06692104667934,-1.7077812917608368,0.3550205670901602,-0.20654486821130724
2018-06-30,-1.6373094436464775,-1.5189794186989183,-1.8644333007815208,0.11042393119057801,-1.1383282692393624,0.3658743326892559,1.3486136203434322,0.18072709969726766,-2.6058674075951376,-3.552136146544609,-1.7963566289750417,-2.107539818783616,-1.911310469803011,-0.4242726889601706,0.10199630106072767
2018-07-31,0.7677153412423562,-1.1040766681395646,-1.629826368463225,0.7311104409625087,-0.3428526274769067,2.1710007109333733,1.9919843359426137,-0.2748333046911655,-1.9363013496050132,-2.2468609073693844,-0.8814913832446893,-1.473310731840118,-1.6061013831965898,-1.2104155360429516,0.07685028777583738
2018-08-31,0.5805275626852506,-0.1543814829673967,-1.2562922583830458,0.8816019093035853,0.04253768657704797,1.5455469936598756,1.6215429362029519,-0.5346901911015818,-1.448975474192174,-1.581251022078095,-0.1749690753242499,-1.0754534111676048,-1.251637055621987,-0.6732578316324191,-0.22235272485939195
2018-09-30,-1.6321544663853431,-0.1477864119567462,-1.365935639087331,0.9818068849979326,0.4659837784089844,0.8496256783208891,0.4261832592311058,0.712457395454349,-1.8037408248132187,-2.165336095685782,-1.0685152785538674,-1.1245985003695549,-1.4393651980073054,-0.42475701380341885,-0.11951378154521126
2018-10-31,-0.7543860668556517,-1.183283621091969,-1.4586038421199,0.3881428757466632,0.26409356032988335,1.6233004492749505,0.06992132501574878,1.451020842426408,-1.6784106860826,-2.058200917526407,-1.1872840096360877,-1.2648780300413247,-1.6138566250758664,-1.2919610579167484,0.045177750551320464
2018-11-30,0.4964998571154066,-1.250559227503616,-1.2051248729652744,0.043179349765955964,0.38629022996783063,0.24384404177555466,-0.5632839408826568,1.1086863968913994,-1.3546261284309014,-1.593772283299069,-0.5363647077792258,-1.0538430238627403,-1.298258846134716,-0.19010679286244497,0.02262659011677245
2018-12-31,0.2556816609431572,-0.016365083725394435,-1.1435364732804152,-0.7775300008519254,-0.06796035949923111,1.422986490583734,0.6020508709058203,0.969982236296616,-1.1755837987088744,-1.313356749425221,-0.3084251221004647,-1.1207311784013319,-1.204376237852939,-1.0479249278614395,-0.13160074674377562
2019-01-31,-0.9650080172990059,-0.10962529166206847,-1.1048272325123565,-0.5772161320256693,-0.23589863863872643,0.3048471394625289,-0.5644773344810505,1.8962234873723418,-1.2027945305082375,-1.374759816732767,-0.792572765951679,-1.1434513979755931,-1.2613711454982655,-0.23180719542030412,0.039563042134772415
2019-02-28,0.5179299604011355,-0.1414358758132227,-0.9416149746626068,-0.5667828909386206,-0.38199074743851263,0.4678820791177532,0.2969357465730511,1.3663056049012587,-0.9560707221949605,-1.0475799306026865,-0.08720914562677898,-1.0182727531431888,-1.0446677996300873,-0.3409661471352705,0.21155354263970141
2019-03-31,2.0753695212385685,0.9728644645469294,-0.532026565000861,1.184712412518305,0.09572016779150909,1.1943711679473143,-0.019716951537741775,-2.921985141315493,-0.4975959885243883,-0.4479693486046771,1.4585078742700601,-0.454106726694229,-0.31382017803623,-0.4283807882939521,-0.011142176553241848
2019-04-30,0.0460040325731932,1.8312386443032724,-0.5346485072576498,-0.061982226008151,-0.3196342419488678,0.9366810652000612,0.5373226833905105,-1.8263064161130809,-0.41714654906964005,-0.36845199546825785,1.0929519163511396,-0.5393368729399024,-0.2647257697647273,-0.4498417171869124,-0.014104606181541935
2019-05-31,0.14210144886755124,1.7191076147755564,-0.30242279471151684,0.2663675535895682,-0.19908177695152754,2.01745059303986,0.9652502159038726,-1.27796412031434,-0.3243894323158543,-0.2857421875916318,1.1445572550894447,-0.2776290718410595,-0.1324584192675075,-0.6741337279053216,-0.05649018795474282
2019-06-30,-0.2706619479613535,-0.0526720753341523,0.11143615187291193,-2.1315189420893783,0.027760245590004232,1.269215777764408,0.32156391117592165,-0.888285339639722,-0.3179418597780385,-0.3197975563469606,0.6866099062314268,0.14450866891247255,0.06135269491972908,0.3519007962519843,-0.12810668267634734
2019-07-31,-0.9306114597506212,-0.80886731216399,-0.3260818325171786,-1.1845221872173588,0.05951925156130832,-2.3539665275994968,-2.4316386468883913,-0.5387415828688157,-0.4791099926049837,-0.5785256689692608,-0.5139959310422355,-0.29590473343563056,-0.022855279678680226,2.3613370548828625,-0.17167231148426207
2019-08-31,-1.2627425642761847,-1.8681593500434068,-0.7720632729310558,-1.2022945803629694,0.9305452572085532,-1.864859973057695,-3.3928754405074533,-0.2018891933811971,-0.6915610237614902,-0.9436636205861476,-1.695437121475919,-0.5336649255065333,-0.17814341561826808,2.7854084574144258,0.06669137449867214
2019-09-30,0.9405746998945441,-0.8761344759596057,-0.07381254149833935,0.46420688459550846,-1.1611911270621973,-1.4517306962866487,-2.8501981514579744,-0.1503834675805268,-0.37552068057863097,-0.5271220190513763,-0.6203269537938543,-0.2877605691531691,0.128804254841689,1.2335318343001833,0.058948924613736894
2019-10-31,0.817462923705845,0.3776479370854967,0.4919378714555293,0.6240176436501642,-0.5760315160492463,-1.208899336855786,-0.8821876117548186,-0.08244181134725338,-0.10431704974925576,-0.1794429852565449,0.2720565481738797,0.39847322181827804,0.36265209515703967,0.5142120279647674,-0.038290912993314656
