DIVI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-12-31,0.3697834819216022,-0.4488007041916894,-0.26930982735630604,-0.3693032566070731,-1.0448624885988844,-0.6964369765102195,-0.35021247259153254,-0.8009160546660428,0.3270359589560087,0.3924937408413835,-0.5937247701387182,-0.6680220671223569,-0.06063958185574839,0.8294190607391655,-0.018725385634956203
2011-01-31,-0.13769145492412788,-0.5630469575081518,-0.04326178400756414,-0.35969522669545456,-0.973462667274609,-1.741458842655142,-0.9620156437192939,-0.6460719030200972,0.08205695165683892,0.21620253395499406,-0.4915643490326288,-0.27772019272349313,0.12544965810352837,0.4998694301893422,-0.07412978216669971
2011-02-28,-0.972774553820387,-0.3658956903475013,-0.4097361267925099,-0.5789651817222644,-0.8707525950867862,1.1436625851951276,-0.34874075972291424,-0.32589861003763126,-1.2521420270673531,-0.39034654704312965,-0.9644388943708528,-0.7847411758046565,-0.19655399238931118,0.7111732698279186,0.1353787098799458
2011-03-31,1.315197138069914,0.11118025924343725,-0.30470737661103753,0.23486318187122032,-0.3094126139838547,-1.0711276282628914,-0.5739484731912917,0.0828549344249994,-1.8942618009542953,0.42949043784987606,0.30342650796215775,-0.5517112168737838,-0.11810855475349344,0.7574903508458953,0.046094310588169846
2011-04-30,0.32668121614759926,0.536426575151998,-0.1571710217125342,0.34023272498376805,-0.20014059116882374,-0.029358746931222757,1.770008632648957,0.09074720223498724,-1.4556536677976983,0.7408331080653826,0.7450093576074581,-0.39011383706263225,0.005839628121611475,0.5804789423222907,0.09322435109027404
2011-05-31,0.7811668685109092,1.883190892100039,-0.27135783630801963,-0.8261000890351309,-0.4386430457156285,5.371109851131623,3.748048011291122,-0.21734342871404833,0.8738080203623478,1.5356227492260521,1.4205825238266547,-0.426463380586757,-0.15424311380699113,1.302866740099971,0.0148912791639729
2011-06-30,0.03338566352833632,0.8862550606543403,-0.4300876240802464,-0.8887993480174342,-0.36647571076627206,0.5973367136249652,1.7943516063464244,-0.16564527056758585,1.2078676548092302,1.3755852252013834,1.1339308146301164,-0.5624620004295205,-0.31033455063940857,0.7081930912267315,0.04586525587194982
2011-07-31,0.433402284259967,0.8915159104921686,-0.13524696076785067,-0.8976478613091529,-0.44891595491456837,0.219569087212045,0.5341452350236277,-0.2844548753533547,2.302587874431339,1.5649265333667033,1.1732639705807524,-0.20524462851200212,-0.06843695149632112,0.5987311789518065,-0.12828114769104196
2011-08-31,-2.033625148542968,-0.9762429581543794,-0.7534546239912816,0.8386512631547749,0.3219879947389334,0.07439297529242299,-3.193782752645536,0.8097236653056371,-1.1596614061105128,-0.028013543835644757,-0.8764875802918637,-0.8169878770225978,-0.6489793648727872,0.8090044139085758,0.01410306116079623
2011-09-30,0.009773649571682667,-0.9996366747155714,-0.4389947131019326,0.7761273395336878,-0.1680449954355761,-0.07486160102333872,-1.0981406214555534,0.9339451145312642,-0.6874996620766294,-0.031129442911611117,-0.8295002947996706,-0.4701865488259913,-0.3694102897691069,0.5752529534066264,0.04708595150153987
2011-10-31,0.4725992597282169,-0.9396021836520376,-0.26786656631924555,0.7363475765955864,-0.05443989659405292,-0.1116266563178689,-0.8461251364360807,0.7284405409208521,0.39558351858238355,0.565933992237515,-0.3943983547232514,-0.2876758597413392,-0.22631637763531068,0.4073614503875072,-0.029966169628986152
2011-11-30,-0.6012355315777199,-0.07094284302202268,0.20137782415408004,-1.2420893482885975,-0.5653599916050134,0.2968467829227277,0.20353074270837979,1.4249453540730235,-0.22013912301911376,-0.19189391689072702,-0.6903559656003163,0.3019070517412085,0.2848471176941878,0.4684914019410086,0.03733235224976357
2011-12-31,0.3956659940245388,0.16674584941561124,0.09351314913073343,-1.0241113948953662,-0.397820462303594,0.3421985721305261,0.7949834266362217,0.9942221431499807,0.8593793915984611,0.3607675781269065,-0.1704427044611932,0.1548600005014569,0.13131105270600515,0.5545003384746053,0.011190467980099874
2012-01-31,0.07912668751109564,-0.10127490456266296,0.2475916622423854,-1.2254305929869194,-0.608012028398075,0.42084091029837095,1.2910686540485807,0.9946509577877278,1.2441693476795126,0.4192091024446974,0.1576043393457508,0.386059752963385,0.2741487097874123,0.6012761165045737,-0.0761668569658498
2012-02-29,-1.3325794371579256,-0.47930649747260845,0.27203320596988717,-0.20519326215715894,-1.9073016752199594,0.8551484314719646,1.1232489436047919,2.6665881136883707,-0.6888829307288177,-1.4862348123371059,-0.8067586712020973,0.926586234028197,0.44028208548073394,1.0177820453150903,0.0512342104767005
2012-03-31,0.6648126722877538,-0.3298281080495218,-0.2333868305725689,0.09334530391909633,-1.413740243386862,0.12192357060946524,0.07735703727825628,4.622955934464328,-2.9310860399291547,-0.3671694394041045,-0.21372542403193498,0.009866939251101953,0.05264553049205066,0.4162725295105675,0.11124349805608591
2012-04-30,1.6100305260510535,0.5815032972113164,0.2845883635602137,1.4357355440463733,-0.21526347444699104,0.21503220587770377,0.0630564285287315,1.709264593291282,-0.1940108005493397,1.7740816815399862,1.065399191394406,0.2540099743964864,0.5763053886576966,0.3428825431501954,0.08643696927093154
2012-05-31,1.1024875094586335,2.0618484308266334,0.38219312635803415,-1.3636660887468581,-0.1264351361337697,2.5945415871421806,0.3095174208826469,0.541444525737424,1.7529062264407802,2.553014337326128,1.6772194608498365,0.26861197088917316,0.5557676402392329,3.023607390019392,0.09366301396975027
2012-06-30,1.225317686278375,2.30882258572098,1.1168808007320417,-1.9535503992417995,0.243325407968345,0.8135747515112547,0.5701671898099745,-0.6404175770930789,3.988670394668031,2.7244988709010305,2.2242310961129794,0.774932261295052,1.1611100646286507,1.2369095091155173,0.06745697281463565
2012-07-31,0.7893587923054832,1.7153547500957127,1.3997581070540914,-1.7278540202278478,0.100397783547548,0.29053575694289374,0.055522444181796284,-1.5243515549452498,4.14091837496194,2.268771246061365,2.1591450174721505,1.0272296878509273,1.2399845622436299,0.404736015178,0.038669958658340345
2012-08-31,0.3221340371068652,1.2246679818320778,3.334110667868952,-1.0748286170565018,-3.358691564329617,1.3631934229668492,-0.26675073105909314,-1.9298200700765265,3.248926371154236,1.7165634175145852,1.4819678593692214,8.420761015077435,2.876557966388558,4.927025975450501,-0.05161007406162626
2012-09-30,-0.9799188471661434,0.06696228748385824,2.2171636440162867,0.13053435004118394,-0.5097252111280753,1.7588379552648965,0.7240362893921164,-1.2681810460363714,1.8496289044420213,0.8714986038601217,0.2026969955222749,1.213155111467306,2.085871465831559,4.201962216423248,0.10225575629882086
2012-10-31,1.199374586408705,0.2788869982114121,2.477768728451161,0.6186634297825353,-0.6139727256954588,0.5719691869452738,0.5296171404786175,-2.0328133860411235,2.2631474011068584,1.121571139633012,0.6817101608938526,1.5135862876289046,2.040432907756457,1.1997460985758572,-0.011962928839003956
2012-11-30,-0.48709564704029173,-0.16036246060627574,2.3335574142213744,0.6579393206056161,-0.3553742916679948,2.2455011980354502,1.0032199016766157,-1.5375310689792814,1.618033856535999,0.7128870885007047,0.06755469357036663,1.3865525741531155,2.0383027639429865,5.685130110105812,-0.07035618176669493
2012-12-31,-1.4834677680143344,-0.4127572885422421,1.1906716308360012,0.895824925166149,0.1440716700732447,0.8179551347032893,0.1538700703177505,-0.82184529998193,0.8889300810977092,0.06078766971392576,-0.9389489320015431,0.5531347191737834,1.1596399804409292,0.8964586672765925,-0.05032157885224052
2013-01-31,-1.059694985406146,-1.7731780045187204,0.6601145121682186,-1.0998303420520539,-0.03351635967331062,-1.0250212504140452,-0.8229128798451305,-0.37569312400735155,0.46457193577363237,-0.40453800148248237,-1.4445568990263884,0.2677381160372196,0.7115819518057062,-1.2941385005296913,-0.039030291368453825
2013-02-28,-0.8616501402561687,-1.9388487493864752,0.8649215462666416,-1.4778548726586125,-0.2901618608621937,-1.343114853470986,-2.4626849857325697,-0.02228710777401215,0.1497694962345125,-0.7963025106140107,-1.6274027962065998,0.4597451483997882,1.0245315747686892,-1.5974645305827153,-0.022529113060028222
2013-03-31,-0.6622107747250973,-1.413311467827358,0.26481381222525124,-1.4155383653003588,-0.43003713801961774,-0.9462433469475948,-1.3420471108655743,1.2979674282319373,-0.9478890885606921,-1.1985909358315767,-1.710002731263495,0.09104541661375379,0.6204192477582726,-0.9517321459747313,0.08475059549982723
2013-04-30,1.0761715263145202,-0.27590969687902894,0.018167781294728517,0.4410363575918344,-0.8746107031317751,-1.2388227001542653,-0.4720241409647029,0.48283101554281094,-0.5388373657782877,-0.6186843650393532,-0.4978811864180395,0.03945939062049751,0.15295336265329296,-1.0225963907510978,-0.09482650385777325
2013-05-31,-1.7199888257074072,-0.6770074683500444,-1.2326214468600214,1.3412537123232713,-0.16087075973721995,-0.4571738284189772,0.7724538485206006,1.2820175812659886,-1.087364903477354,-1.481354524085183,-1.0987776149867279,-0.8979372608005978,-1.339126900973818,-0.3290722031921265,0.013714848995331872
2013-06-30,0.06090844463708648,-0.319720801409872,-1.700027992891211,1.2344390244590606,-0.1929125639437077,-0.8646908125675606,-0.034015889971281126,1.0020412944739574,-0.9319759398461032,-1.3105397328673498,-0.6826184551301072,-1.1976951347259928,-1.9708600714051716,-0.22599267241713042,-0.05645237719757785
2013-07-31,-0.9847547154992052,-1.4417030328113751,-2.2936566293353016,-0.04257099240114004,-0.08748413938746576,-0.3758046669566201,0.9465676942213527,1.3177717363683945,-1.099349546226151,-1.6958780833742395,-1.0115727480607049,-1.5895070554994677,-2.8059149944546493,-0.1852419644390861,0.0596356816546725
2013-08-31,0.8000097730812736,-0.0619528609552138,-1.9555003491720244,0.04998788930163328,0.4966805791956925,-0.45464348661152654,-0.056987474394767125,0.6993870381417996,-0.7390355871354571,-1.1497281715330072,-0.2726115699213399,-1.3874629841220507,-2.2252706072660375,-0.18055099222100437,-0.024331605204905623
2013-09-30,-0.6002951783773551,-0.404445943187775,-1.7414795704372816,0.15257223564508296,0.670049039457887,-0.39346977962488083,0.3898508222817381,0.8344606648777351,-0.8498681379924974,-1.390016215972085,-0.522588907192123,-1.273141117353035,-1.951036228992953,-0.2213702274808472,0.002202938827749606
2013-10-31,-0.14854464412867333,0.06225254268921287,-2.037681752000547,-0.4046900940518002,-0.7419360436767984,-0.45533396156167527,-0.39448919811547445,0.731041693233559,-0.8029869045156937,-1.3724224795711328,-0.31591058153835383,-1.6355902094487023,-2.3045257260962533,-0.143941731036727,0.16964514852736734
2013-11-30,2.5609757297769438,0.9540165078043249,-1.1181828587824674,1.9964368573963687,2.010919784463943,1.7618144661112036,1.215317507243837,-0.4790036291698346,0.05015396328598377,0.030820852766078786,1.3396400254627143,-0.8945905925394806,-1.1252570946304614,-0.44383460268032116,0.05818867160632847
2013-12-31,0.5757546773293978,1.579378328775068,-0.46982706635008215,1.0651823069325312,1.865663041449221,-0.17052709649555856,-0.16044744844373823,-0.7671222117457293,0.3226471324456269,0.38056513709663004,1.4819815846817361,-0.5239790926901431,-0.4777824947759005,-0.3174807329427858,0.07426820485405013
2014-01-31,0.7893339777612416,2.013254577585393,0.18108266563874947,0.12382839677861582,0.49483892727496376,0.3810936285399535,0.40281160628552504,-1.05829803487075,0.6753384601734037,0.809062621963381,1.5402658648781165,-0.031003971113320653,0.08626927275406011,0.04164616996750046,0.07964617261271151
2014-02-28,0.8182991393907839,1.1221348387623182,0.8575229914992847,-1.626205327870497,0.5453042019475702,-0.3138696519608442,-1.4285653958807658,-1.2305295004089571,0.9921171334837907,1.281836214961775,1.6034478531204184,0.41584092183785987,0.5852383467066394,-0.4337482188759509,-0.0420494420842128
2014-03-31,-1.0172990551847918,0.31270228162420766,0.6980803580156761,0.43168792843972553,0.9323019911798534,-0.2963408427677073,0.0654324101051511,0.464621128398796,-0.31541872217924066,0.7226176972717443,0.3970451505620554,0.25841915175724134,0.9390637039414279,-0.4143993415304344,0.011182574050014044
2014-04-30,-0.18423341731477774,-0.1792011622070215,0.23668224130001994,0.16938105353630079,0.7318319114789652,-1.2140561124339355,-0.9206416897338723,0.5586292015016225,-0.3642121061695041,0.5860622979509634,-0.07050234207108733,-0.013134614613545531,0.40166637973876645,-1.0451433899769658,-0.07989309702290943
2014-05-31,-1.4762599977275466,-1.3205482299203528,0.3048565355211503,-0.29897757285358134,0.1891994317834201,-0.33220276758058365,0.016730698466921472,1.2080580919472736,-0.8408586865897705,-0.26713575268079187,-0.9644113375692253,0.09965557704305505,0.5987862338882952,-0.4174679539370866,0.1347578986276911
2014-06-30,1.7643215556027387,0.06547241118753992,0.9916375222264419,1.8370635566968454,1.6754424267841432,1.1185914507350279,0.7677124964113697,0.13778280816629832,-0.03374437052901475,0.770675980550071,0.12755820947954877,0.32238790889032126,1.1130495146223691,1.1216884904843925,0.011434147264021864
2014-07-31,-0.04575884360782888,0.1451582898682091,1.3700307982218733,1.672023653956906,1.2784860152761186,-0.8875743422507113,0.23754483381664607,0.011667057084185297,0.08903944071544247,0.6664217459413667,0.10997302429561043,0.6091043758143779,1.470175649250763,-1.3206710128518513,0.05843738265397816
2014-08-31,0.6517367037142543,1.3546774829388322,1.2737064017784372,-0.02518394639319775,0.9430211836336988,-0.6389790670475224,-0.18082672248397763,-0.46897309677141147,0.5759214913691871,0.9341620170827195,0.6769426821869187,0.633356156662429,1.2251155307206196,-0.9613002632732116,0.1402541873052806
2014-09-30,1.786736260036766,1.3950465962443965,2.392057777562364,0.02745178754766557,2.1338803506473707,-0.029031509179289986,-0.5903382682573021,-1.3714444469128457,1.6178226922081709,1.5782054350414159,1.9089181003643678,1.6687064292778664,1.8570560823149393,-0.1463482960821356,0.04088864563501985
2014-10-31,0.265357839992473,1.5231883198780416,2.3795304553709435,-0.41031863627838916,1.6886340499192327,-1.5428642393417613,-0.7715063502219347,-1.5093622418324042,1.721059134664622,1.2923906095107056,1.5549736053795389,1.8652761667815483,1.8272225098651362,-3.544154921491153,-0.08202636759715826
2014-11-30,-1.3914364467226743,0.3482007422751984,0.7075312158477282,1.70664442563117,1.6158423430478766,0.17072985164603577,0.3290141044422236,-1.0686931577961434,1.1050224984409076,0.5043092401453709,0.015740682237144404,0.5104500257381802,0.5951908976812695,0.12194254045964584,-0.002631077187320711
2014-12-31,-0.24464005925349788,-0.7486501773727018,0.4315200341944565,-0.08545143609409371,0.39319277975255895,-0.9665138166785173,-0.6493230766298215,-1.0583788223618678,1.0649027495934191,0.30333831396832006,-0.28040797181597943,0.4584475553070197,0.3398450603895727,-0.847269368986259,0.011022670336582016
2015-01-31,-0.10314730793454933,-0.9440029596524089,0.14471847113716224,-0.46515322483857846,0.36996730774003367,-0.25954342012845,1.0544208213611816,-1.047972353282064,1.0339323347622862,0.18398933607585788,-0.4536758230227607,0.1665712799452349,0.06474107947491672,-0.08408675289221927,-0.012242033979922982
2015-02-28,-0.4668780670614453,-0.4519512593390051,-0.24173525207630525,-1.8678150842371168,0.3072651572246721,0.09397090617142272,-0.10175519015884227,-0.8704164029783293,0.8271879312545938,-0.04921381352395367,-0.7753908106899411,-0.22666270962968943,-0.2794596177624898,0.24072190239043587,0.03666640134326914
2015-03-31,0.20468242445470736,-0.21371249475867352,0.11384083015138563,-1.395206708968302,-3.0202273845221335,0.49556116179389953,0.7418049919097353,-2.611168210718025,-0.02990269925183159,-0.010363848715351405,-0.42078358073650524,0.8407867047501435,-0.39037625224370787,0.4216740715316294,-0.0353425899672193
2015-04-30,-0.8570831478357075,-0.668412104577146,-0.08743895090936707,-1.0070649367664362,-2.918742533595599,-0.7619166667067809,-0.33491634248889196,-1.7344108141544903,-0.31967424374389,-0.3765691952954902,-0.7314695957233185,0.5984183156708667,-0.4445317637784033,-0.2540611354405627,0.05445926103618949
2015-05-31,0.49809532033282694,-0.09071121374019582,0.5136345670490368,-0.564097107681498,-3.277842695171247,1.741672685095508,0.8288176871966823,-1.3770344878339766,-0.06600440309653291,-0.18660963907682102,-0.1981986547012335,2.3378156309886142,-0.14877397582926172,1.5607682016226077,0.03241575145964165
2015-06-30,0.09924153281008243,-0.15998216153632022,-0.003607627759679201,-0.5355297354961283,-2.5913149684539927,-0.927305831012653,-0.8614760469945627,-1.1018512095764403,0.03542518905082943,-0.17128604111317297,-0.03450194159525329,1.002912038688584,-0.41475411952007385,-0.4563440062414711,0.04256316077588928
2015-07-31,0.24192613711410815,0.49236270742164046,0.09104177627617309,-1.7763808420667473,-2.1037127348356357,-1.300987349760754,-0.4582593783641483,-0.9111833074774588,0.24153280060576535,-0.06128339418226915,0.20873447154422853,1.0911032897065491,-0.40452151529522234,-0.7868678769680554,0.1866369330738599
2015-08-31,2.4618028123010745,1.655338712467166,0.6915539977653801,0.9564030912123136,0.39553886925668064,3.7896507442407117,1.840458798029093,-0.8938131972129273,1.7409850623773084,0.9407093900947745,2.023964392760807,0.4610570432719071,-0.3237052257730629,4.176220434692887,-0.05844065841639453
2015-09-30,-1.3371606813418528,0.6856649676620846,-0.4301894085164495,2.1346342372577927,1.1898909282942454,2.4869832225819177,3.750191571986203,-0.6057238011119735,0.8997508541565987,0.27160832587638184,0.4539856047200883,-0.70146864930175,-0.7741271371275816,1.303541782291566,0.034294616111175825
2015-10-31,-0.005172703853249995,0.5494977195615277,-0.5546511146560039,1.8936065166468146,0.6852093130878474,-0.20141622851601113,0.9154941629273818,-0.4554631028690853,1.1063063506630713,0.4053976390339249,0.21715910924800513,-0.7555406259053001,-0.8781929969749014,-0.018247565970477237,-0.0030813990486235703
2015-11-30,-0.543203001262762,-1.2105399862503714,-0.23371791341702017,-0.5395948715354068,0.7814607888908517,-0.47132794853786747,-2.3836372263992973,-0.2390370955180156,0.8208522085175611,0.0090720134059044,-0.3794061780046214,-0.594362641303828,-0.858808647830185,-0.24103713629139917,0.00394768749020358
2015-12-31,-0.3742149221220673,-0.5662200074019221,-0.2877516770870966,-1.274445148566062,0.850225334284377,-0.667463201283352,-3.0239322745030317,-0.0791817977425384,0.6160787087746543,-0.2815288832504163,-0.7107051202923279,-0.699136908781141,-0.9107084748441494,-0.42542587771337514,-0.012109216699735172
2016-01-31,-0.5829454523013512,-0.9261177643164487,-0.5230641867106319,-1.5099892239333608,0.9511344627913889,-0.40827492851814673,-0.36348060394611265,0.06389077278714282,0.28192536130662094,-0.7399101623566227,-1.1100942799514397,-0.948969677821719,-0.9675178575404724,-0.21144542030041585,-0.1825757632547974
2016-02-29,-3.116129364105916,-2.6102687300339626,-1.6692596099909884,1.2546586354638614,0.4971599665752676,0.46682317675157664,1.047795701795854,0.39424369581152996,-1.6609868663219232,-3.4137320735282652,-2.8362083720287843,-1.7994476117739877,-1.2599477729783146,0.2083505436804658,0.03788253572912321
2016-03-31,0.33601750031399813,-1.9374234522754186,-1.5067539796264735,1.498837899593835,0.7190768821231082,0.4297911989819734,1.4079442545177694,2.813034286894894,-2.9513390348065522,-2.4432866396033672,-1.834347576904126,-1.6402151685835051,-0.8177475038757552,0.19920942993148222,0.06266921366254985
2016-04-30,0.6205966902962059,-1.0979827458276972,-0.8158792867492707,1.8999261369028018,0.9415310824110392,-0.5688410246877338,-0.09322962981190361,2.303707753092198,-2.1002530660458505,-1.467348883047438,-0.781765361538101,-1.0914966717473695,-0.22025133306693,-0.1842711615185398,0.04497281991547103
2016-05-31,0.3575362120618279,0.8147338809611883,-0.8518970264894536,-1.3474218430657987,1.085273992997631,-0.38714378450171516,-0.9020383397961633,2.0488886928573953,-1.7008234137906098,-0.8317514241449994,-0.1287939186424639,-1.126690984580775,-0.3070253719216485,-0.09293999325838065,0.009234595523958587
2016-06-30,-0.18165328935844074,0.5087344202096152,-0.9568100598098535,-0.9235902246590959,1.0159776862283458,0.2591018546301457,-0.11817369892399904,2.0119741307432184,-1.614934029758296,-0.8134714167603656,0.030597768603310743,-1.168623226691782,-0.417610460782154,0.1787049942758273,0.0770261246057009
2016-07-31,0.8481740495711944,0.6070637832572199,-0.6868357568192239,-0.6864318253989027,1.3030462199721669,-0.27131880558382704,0.4885642878556779,1.6444796483389688,-0.925432003270318,0.2554329242153108,0.9009464416793035,-0.9948952350028686,-0.24345171668914184,-0.024019669187032418,0.0984531098580154
2016-08-31,1.0983992598623382,1.0183388614546636,-1.1285048680182526,-0.31020162097703524,-2.1252873366827614,0.33392911879287884,0.7316656338540234,1.304618207463778,-0.0798229408439449,1.4164161505559945,1.4069421489468674,-0.4699988089291662,-0.7227764608049393,0.191698774563055,-0.024261703554647723
2016-09-30,-0.6352231000136833,0.7567341162150802,-0.8484711428359333,0.17565291168573272,-1.2032934180716823,0.01569618624705669,-0.48891117286542696,1.2748352100358937,-0.27947872356222514,0.6117129095463629,0.4697899824472361,-0.5185658272718876,-0.46363302500132336,0.08314615095424452,-0.0014342477504649493
2016-10-31,-0.2397500575956242,0.13214517741504056,-1.0634980545950456,0.16835079051825194,-0.9936152462054673,0.24882251846465442,0.1220239831716736,1.1648934011083827,-0.20964512732868873,0.34777381089950465,0.11542804399510184,-0.785559426102887,-0.6393419889189685,0.14846955465032613,-0.09341121203930006
2016-11-30,-1.557823125493602,-1.5102327842320564,-2.132356744858629,-0.27378504248379726,0.09436730741748332,0.07925464468699261,-0.3857251237101771,1.2881790972641423,-1.005078603605086,-1.2627782387422506,-1.12548891072037,-1.4930949313837567,-1.651641248086551,-0.017860211618240807,-0.4041457063292228
2016-12-31,-6.025353079673933,-4.628351404195322,-4.918147404523946,3.975007634042688,5.400817931890184,3.361235511867151,4.520133210991589,2.150102376422903,-3.211105865689179,-7.563097406600155,-4.603909309922705,-2.0525829868324266,-8.11096072077861,-2.780310441720706,-0.11280311207566705
2017-01-31,-0.9919011832445735,-3.9522646212325445,-3.7904620761487213,2.225063736352043,3.1109814064271,1.6352648618211736,2.9637652824409866,1.9389286745103886,-2.4981692960030877,-4.46751121327096,-3.454981007790152,-1.9644575342192165,-5.3797785252245305,-1.8070002686597575,0.08058094742290293
2017-02-28,0.8015438206098061,-2.125943576947289,-1.952480103747249,3.2084334864901005,2.418027429436139,0.2726581635841779,1.5882602511561914,1.3704942888139557,-1.6616353149660923,-2.5910420135154495,-1.8371766781863734,-1.4363150919771208,-1.9002395347755852,-0.16427760833042557,-0.19589417454902439
2017-03-31,-1.6815588487431286,-0.9382657907804448,-2.509789164687697,1.0026443677118109,2.091552801294035,1.2276474401179365,-0.2846876280177328,1.3878171408430564,-1.9775348609389398,-2.744306486538393,-2.0515237869006744,-1.608341745498592,-3.2227532887447903,-1.3340099035863342,0.007266951524435574
2017-04-30,0.18589097936424603,-0.3465060336133573,-2.2799527456398887,0.9440442587320759,1.8690012636756939,-0.21966805709723913,-1.2901830924910516,1.1297998117482666,-1.4801806089214753,-2.0532070066681443,-1.1420417826523104,-1.5075274706332802,-2.7856723559512906,0.08206738775295275,-0.07644875989844113
2017-05-31,-0.5300061073639917,-1.0171880663276336,-2.234931219328139,0.23722914890287586,1.6859936688165227,-0.14748346830042827,-0.20342714629162348,1.0770382985311546,-1.2346167044221608,-1.8147379830245316,-0.7603246975965513,-1.4734624208658613,-2.9294636948954347,-0.07623782043834669,0.10600447214862214
2017-06-30,1.045563042132583,0.3603899893499134,-1.7717108045759904,0.03675359706662527,0.4376717043500554,-0.35203788854598345,-1.3553294016489992,0.6684864079521762,-0.8976554494901484,-1.2525084782528404,0.08317152048283388,-1.7454250669036893,-1.8907929432077712,0.2543485693636789,0.03886411156262538
2017-07-31,0.4478856385839017,0.4999170674985336,-1.663215527089784,0.022955267679464708,0.27902817949109426,-0.30312722006801046,-0.035625693270101795,0.45213337821840055,-0.6925462604251829,-0.9892668730321126,0.3872024278132086,-1.7493913409668596,-1.705424588993881,0.13445196225623726,0.03432747769976156
2017-08-31,0.41206252946231897,0.9967152077197424,-1.6187639149529807,-0.8778399764791002,0.09166500574270005,-0.8878995700476657,-0.7937055256689881,0.25551570236770155,-0.5254437862657036,-0.7776432926450509,0.7345149289405533,-1.8954086542330701,-1.6134311813900442,0.7289073958215236,0.20605406951626082
2017-09-30,1.9985731428830387,1.474493445364725,-1.0441878369500825,0.0892902776538358,-0.19214391618111093,2.459835712798752,1.9181934641097738,-0.3131960169617375,-0.15416038581547648,-0.22473713924929717,1.9389296162659528,-1.4585742458329527,-0.6767853184279267,-2.6111013830063765,0.03078051139715712
2017-10-31,0.340162263764215,1.3836295474880533,-0.8885472428693197,0.14404108280328035,-0.24156257923515234,-0.815573211844504,-0.5001933439582908,-0.5283006368596149,0.003910170798348807,-0.08370702506871677,1.5717368619944545,-1.2715135136654891,-0.5223078087457065,1.05077284807104,0.16517827980751712
