HSCH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-02-29,-0.1842168370550702,-1.5508006416612363,-0.3726354310903238,-1.0581783742485047,-1.3383235181488093,-0.2817111397062078,-0.8649563379334686,1.0475841727646749,-1.2725017131832068,-2.9371377326684436,-1.1762890059159188,-0.3415004227937628,-0.3342739701551691,-0.1310413230747338,-0.1016548470446342
2012-03-31,-0.8409978027556726,-1.3106512166925868,-0.5648018678478319,-1.0580316296441536,-1.1016521748035868,-0.26184636978908443,0.1254346808778491,-4.339219307559729,-1.9757254302447707,-3.39030250749067,-1.4879673070265598,-0.7373986711053474,-0.5097842900530103,-0.09961085919431599,-0.10140533581489823
2012-04-30,-0.772514725545516,-1.153398367549959,-0.5650051386206387,-1.0224327068783932,-1.7811774552946567,-0.1832871009123472,0.7719875710016939,-2.319209043160644,-1.994904358333985,-3.300451598150704,-1.5497210592326618,-0.9082912489306166,-0.5191091856333084,0.6299294693350698,-0.21803963939603388
2012-05-31,-1.7090584803281028,-2.1607575213104915,-1.142767846471139,-0.6392950526867734,-1.365747560573156,-0.20568681629207455,-0.30900046192422714,-0.8292210750294188,-2.2088763067053745,-3.485842375562091,-2.113012412054804,-1.7449779697743388,-1.0249743318900242,0.8848209980696515,0.1853472777104916
2012-06-30,1.7221075601097222,-0.41850543868290957,-0.9574334715151301,1.6093735399509743,0.5338640766094143,0.5349897984815545,1.3315609968062558,-1.5839944235841996,-1.082953622981075,-1.6087160441649742,-0.3780367672784115,-0.7430038163875703,-0.757816899725854,0.2669991690051512,-0.07527062778986582
2012-07-31,-0.44570781182412017,-0.24001526422620467,-2.0318863594898637,1.4165781071538364,0.46288396823377703,0.011667970831900106,0.7392164868616813,-1.0332393225611158,-1.0893067694867478,-1.6401235348331191,-0.459299993896859,-1.3108332665325895,-1.5925450885885033,1.1501895714487673,-0.1642448863937755
2012-08-31,-1.089502486963352,0.06640252506945568,-2.053932063406981,0.9585436348844633,0.554113110403805,-0.3325724504517663,0.6802878152551796,-0.15263246175716058,-1.2569811908353934,-1.885167122188607,-0.9527837993623971,-1.2585137058401834,-1.9066549218929167,2.090751571359157,0.13112927760927792
2012-09-30,1.1838345494638516,-0.23183040204446814,-1.4327430818894655,0.45291289028469683,1.0794090400196927,0.7515025996778218,-0.46399083713728706,-0.7140977702898039,-0.5948562729480228,-1.0543683843771683,0.2642920604711364,-0.8080922504526844,-1.175575912873338,-0.6676992256597787,-0.055377469468953826
2012-10-31,-0.2572620491762414,-0.10741803554741435,-1.6493359882044583,0.38278333154936833,0.9358666446486831,1.801017539012753,0.8782299171732864,-0.3801790082355884,-0.5557509241918566,-1.0398847881997944,0.10310706461583331,-0.9137840684612093,-1.4512420550745737,-3.697834153051511,-0.08345897538526197
2012-11-30,-0.440772079545234,0.33044208634394445,-1.7626523703408423,-0.13728031332558413,0.2848467200450136,0.438751648316701,0.609160502252723,0.05865991989003305,-0.6067997390869657,-1.095022978481795,-0.394842513587639,-1.2123230603484925,-1.7450887523084062,-0.4588039058002109,-0.07634227709751398
2012-12-31,-0.35217296159847405,-0.7703423161696197,-1.6724801988305682,-1.8107900714444476,-0.7971665583352502,0.05113730144286343,-0.20718723210157963,0.4687497089638553,-0.6107985145472221,-1.0858194458818866,-0.5009701624842257,-2.138401110264374,-1.8736024407986342,0.4130629609546661,-0.08265572196406916
2013-01-31,-0.385595310158782,-0.859801205767971,-1.4578527421370162,-1.9137893644780275,-0.8835844520211297,0.5274667323789436,-0.4084569446043007,1.0361547442849337,-0.5522491624064023,-1.059612142560889,-0.6463109338983283,-1.855182288146481,-1.8285646030558076,-0.9192058739501058,-0.22257681851354927
2013-02-28,-1.5667947994126292,-1.6189293141146406,-1.746113899834058,-0.5793168793596432,-0.4498793032386599,-0.46761242004984743,-0.22628136956623712,2.728164351509534,-0.7691254892994539,-1.2969950058015314,-1.6474952954493207,-1.7513391940643621,-2.832415689839434,1.8390668981535225,-0.3096399952337589
2013-03-31,-2.099753778437526,-2.8591250609468233,-1.8988937148024534,-0.10328014678574055,-0.7331163322299098,-0.42982185768304254,-0.10153829333278884,-2.5877606971074636,-0.9069145543288992,-1.463073565959999,-2.4827050769813326,-2.1609329896155547,0.010191422942011906,1.794813589024307,0.04529075918016327
2013-04-30,0.7056633856772285,-1.781836700957252,-1.4755841847740288,1.0186205559048127,-0.06672406672288506,-0.8087203214221156,-0.5747727012462372,-1.8207291833948467,-0.4787183583111095,-0.9563438046483609,-1.4289387526908206,-1.2217961795264891,0.12483878811215315,2.4934206192416055,0.22976365640381594
2013-05-31,2.005926305120835,0.398009078015012,-0.5170601598822738,2.3112891981097716,1.8267811907833071,3.948846004421452,2.051013517835418,-1.5134879023179064,0.09179296320105482,-0.33309310313163504,0.2708137271610431,0.05084233355137712,0.4507496249083035,-6.119604322783532,-0.15855921011202426
2013-06-30,-0.8370133364988231,1.107071619576619,-1.1695282557743998,0.9554580074191144,1.7654774695116238,-0.9464673303857281,-0.9146858491590786,-1.0615795631680545,-0.01841612360183935,-0.43568643155228587,-0.11421898118755293,-0.31413288780134574,0.1597288128158381,1.741363775359935,-0.05655216950492125
2013-07-31,-0.09174807420475356,0.6010560593970804,-1.052092742571205,0.9741927559870854,1.633553627448268,-0.8595257839946285,-0.7670383535341337,-0.7713830238099512,0.01671224229211616,-0.36717389783751,0.1048132342509766,-0.26626820212306773,0.12273841126844337,1.4567521122576959,-0.04461706548880669
2013-08-31,0.11346619613285316,-0.5940498153798232,-0.759612392509873,-0.8822734552303693,1.2276520433268643,-0.5854466953770159,-2.188381093834959,-0.559354411504024,0.19710605081162424,-0.2515883566176021,0.3073575184591283,-0.16892613331404618,0.2022317756157857,0.8619554788677488,0.07329286546547306
2013-09-30,1.0305792321139182,0.6877886834153955,-0.8018422669099521,-0.6868086949838945,0.04082648398903018,-0.7344243984252901,0.09600467104944481,-0.4529718482751453,0.5492730151860812,0.07641132464139501,0.8805702147945873,-0.6504890915210096,0.2564236551555443,1.0920964349616133,0.08140084994395946
2013-10-31,1.0318559802897695,1.5573788341754677,-0.46155761726350325,-0.6406469963448751,0.12637061297368926,-0.27791900149900534,0.851546078532559,-0.3566092563823872,0.8751387168767631,0.4227963194108634,1.471387070120086,-0.32575277522748425,0.4119501787153458,0.38901066458536415,0.041473248206575095
2013-11-30,0.7265735038738514,1.918828843881907,-0.09764142681872581,-1.314957867923394,-0.8895367986677285,-0.4431024318492634,-0.37776875464295084,-0.25619403997150547,1.2388068854146084,0.78607541677811,2.0690309921367263,-0.6225621440927024,0.5563183567961665,0.403468672026608,0.1451820098444979
2013-12-31,1.5127954980564238,2.163112038169876,0.6533248878360588,-0.8249477920596853,-1.186075865504262,0.6042721259030569,1.9845431687793815,-0.2165161139232551,2.2783666066211947,1.7789995685095934,3.011032081435587,0.01832639485380102,0.7974318302366272,-0.41105022276844494,-0.14518200984449783
2014-01-31,-0.7861231267125711,0.8655393522565638,0.50208776477881,0.4949804483222642,-0.4734977823352785,-0.18881542090683862,0.05659779346308299,-0.029435913728508394,1.708277766633126,1.4997198563704444,1.0563282411199986,0.22166475550971612,0.715517823077776,0.04623296000903565,0.08388148398070203
2014-02-28,0.9219390393631608,1.002171611034507,2.022176612802087,0.5328831355715191,-0.6029242199376763,0.9294602722608499,1.8448308986450532,0.04360875541533697,2.1015391736094164,2.0165324222595014,1.2831780725590434,1.8306996007242464,1.0931323970769309,-0.2952740556392039,0.17366349405084008
2014-03-31,1.5266548450473645,1.056544783799828,5.974727973061993,0.637032901402779,-0.31988219869917633,1.1605901207928278,0.48382981823878546,0.08305455651926553,3.7940324553075255,2.8573749319271253,2.0507606045988616,6.172084709205199,1.8141157712592906,1.0650961952528424,-0.029413885206293226
2014-04-30,-0.02975686919159967,1.4999059669623402,3.297825356066672,-0.2855008396404407,-0.2224436235960544,0.1363612693648594,0.7794732559218148,0.10154295643522585,2.8863357489173853,2.344312134273264,1.2457805630266747,3.196233783043712,1.5740383365773152,-0.32411437776049223,0.18149202543157922
2014-05-31,1.428835476570663,1.7893409220536427,2.4523192989109184,-0.07293638844700846,0.022891382097293318,3.264971490861537,0.7159839437882375,0.14061051195638727,3.5583036718611396,2.868142124583525,1.973551815860177,2.2253510671635666,1.4102056346948346,2.7384478668216024,0.190243072299892
2014-06-30,1.378690505135922,1.7041503041803243,3.799907061767315,-0.03649569429036395,0.13239174003053494,1.474985266468135,0.14225498497638572,0.20586742507346578,4.107623795920024,3.325645339045327,2.6234526923885295,3.374920662228781,1.7931365536573147,3.3398433256008304,-0.060088744840961765
2014-07-31,-0.3851501708229045,1.4085926391055954,2.875406494849113,0.27527859634177176,-0.6189406048748618,2.357333833517551,1.6533256923855681,0.2423782161166049,2.6960801057555295,2.4695721880445474,1.1761390527097304,3.134496238370845,1.623416933715205,4.734249934038851,0.012669852741051904
2014-08-31,0.12207938403627532,0.62350140402451,2.6036026839517783,0.120881603388507,-0.45513852022625584,0.07118545329589128,-0.6429016390694117,0.29003034467050387,2.224409564571471,2.1272371614748264,0.7123069684939752,2.6879759342850122,1.5564612804368476,0.04173850581170992,0.112171798488597
2014-09-30,0.7940008787783955,0.2815523363639237,2.3458254805214938,-0.500254575013761,-0.6491491393812807,1.9335296508160937,0.9580356096157348,0.3628002385383181,2.30867378310198,2.1961684794377723,0.9313472947143863,2.5621286093429183,1.4814536781075949,3.8383949822717924,-0.07857005194182903
2014-10-31,-0.5868836485350173,0.18145319287891348,1.5065929704506598,-0.31967032466142387,-0.28853171808748734,-0.7940064139481221,-1.7750689584496862,0.4106643383366372,1.6301834909631292,1.6887796316504124,0.10156598831866245,1.4746137440604428,1.1109495202547368,-1.130839847100767,0.0034722257107492787
2014-11-30,0.01830297181830573,0.12367377422133474,1.2615964795412062,-0.2815068650415265,-0.7032446488354934,0.48360404149137826,0.6232275824241947,0.4685932564340844,1.406913578366708,1.496773289186138,-0.04474728333683662,1.417388061536784,0.9716596866593694,0.3096910039198497,-0.19242441227667953
2014-12-31,-1.4435380067143597,-1.0795516944703265,0.3803616881100318,-0.2253226131196744,-0.6741714382178354,-0.30283220715140013,-1.0885764268196625,0.5447783773982676,0.6979094166051674,0.8810895831510362,-0.8755218269135535,0.4123218289682226,0.5099977200984932,-0.5655174047470494,0.0020986366569212054
2015-01-31,0.01668972914913725,-0.7478071066618753,0.6456320668129334,-0.05924452445172292,-0.684050794625487,-0.5886609900762741,0.559672279794449,0.6438599344768089,0.6172598157550183,0.8031741990207084,-0.7558460362665644,0.7193672366317415,0.6103821416479158,-0.7683342568770893,-0.20651115126506794
2015-02-28,-1.4948415474105448,-1.5870692492453895,0.012833690703001164,-0.0761582517079476,-0.0470450755727625,-1.0165481144392117,-1.2820865705246864,0.20081574100856428,0.03157931365170377,0.20254487609166422,-1.438515794199499,-0.047161138486762955,0.2188269274518355,-0.6630220744516299,-0.25057832224840376
2015-03-31,-1.8278196090730872,-1.8054874410552666,-0.6385100872837906,0.23064019819444428,-0.45290354355683704,0.20770866828004172,0.3025998862550322,0.5812300167706113,-0.5508825549673575,-0.5645195046073607,-2.0023823132350556,-0.7289544448779126,-0.4275682333009973,-0.6793815682297176,0.24021553521285727
2015-04-30,1.7464279482348772,-0.9580152891890177,-0.31698167360512897,2.688649797286551,1.8178748473991422,-0.8214451621630326,-0.20069366110242312,0.6479266484517661,-0.12784002828216257,-0.004720291974961448,-0.7396214153591631,-0.3597558887827943,-0.17345221606298217,-0.4488600314055249,-0.14852417721066388
2015-05-31,-1.1481318594457512,-0.8286929813604336,-0.813465571952169,2.138461144073458,1.597431355262976,-1.4192067313292906,-1.1020961081884872,0.7106174200885619,-0.5672946656020041,-0.5631390502648475,-1.087046765250629,-0.7041728000599788,-0.6340601643656223,0.04571769059967774,-0.07853327342468217
2015-06-30,-0.5600204566415882,-0.029043265980504145,-1.0924025691033294,1.3446914324431218,1.4399004162185642,-1.1568855302179888,-1.954450124713829,0.8509263514563367,-0.8107676024059652,-0.8874386777817186,-1.0552832223441742,-0.9042402813034237,-0.8894990883247952,0.11454598681417771,0.17904823144898546
2015-07-31,1.3109084709836676,-0.28339197607385336,-0.8673760302686496,0.7519632756335115,2.3469613120385984,-0.09654890261940255,0.23950101039648555,0.9942376624528502,-0.4510863795697622,-0.3674082696977645,0.23424867404455973,-0.69548833693168,-0.7141105433159555,-0.5861384824808894,-0.14058195062118944
2015-08-31,-1.0967451666127335,-0.23581488526233157,-1.0605838619806862,0.7374785375088896,2.010787401451428,0.515090969793383,2.0188348693077605,1.0863058198099809,-0.9389783520882535,-1.0484250042208088,-0.4186899543605809,-0.8250437758807523,-0.9246484234219217,-0.9432624149117347,-0.03520363519297967
2015-09-30,-0.30345406831756744,-0.08604912418212085,-1.206581076999694,0.5608259582440973,1.0729116102764893,-1.231603287320505,-0.031357047742193986,1.1906447366132114,-1.1085753641890599,-1.288721534841765,-0.6308493526298713,-1.0106645562177248,-1.104606599581098,0.1970662202320677,0.0722449068733288
2015-10-31,0.48611806488023224,-0.5852715498954103,-1.0709257005031276,-0.4707556079636325,-0.046000879330179524,-0.6393929182109623,-0.7122262918439771,1.3551784603013814,-0.9583370648226032,-1.0193424797581385,-0.0540435495536761,-1.0842363681515443,-1.0148866061771138,-0.2505096697559698,-0.09864908106983955
2015-11-30,-0.7187867113074394,-0.349485857990966,-1.1718298625028434,-0.8612599090518707,-0.26510683755245146,-0.2439249894870413,-0.8865753109263612,1.5614987039344248,-1.2609624560200998,-1.42836900803838,-0.5085627650123468,-1.2273686356515705,-1.138919252900929,-0.4763660789855353,0.006666691358189297
2015-12-31,0.06655542991359654,-0.10882454663071861,-0.9590843591520473,-0.9875546949036227,-0.4095283301833433,2.6686522384193383,3.2627649499422824,1.7185882554183387,-1.2010172565082082,-1.282492158873312,-0.41672215451295747,-1.053074108646979,-0.9454089591570662,-1.934912750168498,-0.05111845392902313
2016-01-31,-0.3055105157419388,-0.6516430603568678,-0.996686436510066,-1.7198454184149696,-1.7036977134482454,2.2940378175174994,4.195968929806952,2.0127497737967865,-1.2917138492872218,-1.3724060002816116,-0.40812604911283523,-1.4945131896630903,-0.9861001950770654,-1.9017433713724767,0.030983545519967227
2019-03-31,-0.3822807263532944,-0.9409286283193627,-1.2712691317422906,-1.1299457404976403,-1.2948754781431915,-0.8130922304285509,-0.5414217821627098,0.6864017282115391,-1.64453372759814,-2.0636471845159563,-0.7655015060158976,-1.3633064742322627,-1.4293402638578394,-0.10413706790819145,-0.050705152221163445
