SBICARD IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-02-29,0.19139120247050653,0.00595148695747499,0.6710243377079818,-0.5939270250550256,-1.560577851372487,0.5084418736021058,-0.32592848011861136,0.03113142572048902,0.09336770614384357,-0.9040561335947526,-0.1307127030152514,0.3235692798788878,0.47320708284778756,-0.46690638949405533,-0.052929198259692986
2024-03-31,-0.6749982596558662,-0.7718826236777837,0.22019452217960456,-0.835808138289807,-1.3844948956659044,-0.07125176872838766,-0.7063186557092352,1.2344073444740602,-2.369765316144852,-1.515447669175978,-0.5638154452209051,-0.4264988208397872,-0.2370878185097973,-0.17289021175796815,0.06487726677488274
2024-04-30,1.0384054416688113,0.3502191254453528,0.43863420797872094,-0.1814269154587897,-0.9000255594856283,1.4081287718274047,-0.18320183443557658,-0.35567836913940515,-0.8686488471213971,-0.10973810279903465,0.3139444732007033,0.254935902308568,0.18540509506717234,-1.0015605831980325,-0.05098259737605168
2024-05-31,-0.6245418331712003,-0.18359509714374153,-1.5922267748536327,0.08288684371588176,-0.7124719028358186,-1.5242632385474777,-1.3417563850473353,0.08596171962929375,-0.8435122693531141,-0.8074387061123306,-0.23276941483753222,-2.42967170418552,-2.916577373969589,3.600981199736959,0.04588932461315928
2024-06-30,0.7020043279885482,0.705650895486043,-0.5375182442886405,-0.04938527754110575,-0.5703547451894282,-0.8787986134434723,-0.35587685745569475,-0.9323639923835998,-0.04189511275212474,0.0587988271599619,0.4550096957364455,-0.7864808616189584,-0.9993242145944038,0.8423796894316666,0.0031003504113570274
2024-07-31,0.0756916653684557,0.09720089580970434,-0.6413750937184656,-0.45878753977886483,-0.7790696249426066,0.4833942039166678,-0.26406636330309563,-1.1350465310241638,0.1730899547274749,0.17432288830520243,0.4187707348632781,-1.1477723817403913,-1.0545706708213445,-0.9859836266928005,-0.0050343197943670814
2024-08-31,0.09567661525431102,0.5715513907985715,-0.2217363752328896,-1.0242726166520522,-0.7117947779456132,-0.9920988386147199,0.7516825482511901,-1.2591025357899284,0.387875389470843,0.25604512930064,0.44268217964948176,-0.5340931374712018,-0.5111175784234387,0.7373477683762524,0.06749839247744194
2024-09-30,1.315401603241829,0.8695697244867909,0.7616623618410864,-0.5707708308421122,-0.7171776425822449,2.2633003707985897,2.5488524800661545,-2.6629281940248974,1.5485068636219683,2.023459057395002,1.2485743301132564,0.8011082669107749,0.7390034860282239,-0.7249449188265966,-0.11681413721802458
2024-10-31,-1.7984284461558355,-0.2794194794360964,0.1038316038916522,1.37997295555509,0.1385380944202534,-0.058085156641149334,-0.009541486869334644,-0.39373346032977863,0.0691203348486678,-0.6621923008196662,-0.41220380031813764,0.2974127327623452,-0.08637424124579864,-0.2719042490475506,0.017567046426002136
2024-11-30,0.4043110772225212,-0.07600887014489115,0.3330973196862732,1.3528598312296138,0.09997624750978737,-1.4767060134432632,-1.1401449285928966,-0.8629477928316779,0.5504987931336667,-0.07927270317585135,-0.17608697907889034,0.5096371957253015,0.250779610168099,0.5137731283132992,-0.05388089042147534
2024-12-31,-0.7535318928433541,-1.4451464233775584,-0.5615077953113653,0.3187450771039351,0.1416177892464918,-1.177157433008271,-3.3062433036964927,0.22264711162561823,-0.047352020947250155,-1.0562393653190003,-0.7677949044959188,-0.31602905635571205,-0.8685948988485958,1.2103886235788246,0.15892734020854216
