TARIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-08-31,0.08406407307769126,-0.7069102938252637,-0.5750278507515303,-0.8697616369549608,1.8402424832143525,-0.7474049753712662,-1.5961527708769883,-0.1788576547458479,-0.8792216989017368,-0.7804318896036797,-0.8151424540631553,1.0061959775029727,0.40367203390970224,0.8102965678633334,-0.10500330900998453
2013-09-30,-0.31496095406935704,-0.6078595081553126,-1.5449663368639517,-0.8628273076672246,1.5269285489594446,-0.6688054762375744,0.6211808792866735,-0.02095856803612679,-1.2278401358105175,-1.0140091950142447,-1.2947060791474798,0.651077722933873,0.04923678887340329,0.8699407338369325,0.23732818630616614
2013-10-31,1.6235464679627132,1.2357806464193286,-0.20100683043156625,0.211263521513856,0.19848379829659216,-0.37971822310335335,-0.09986211569585043,-0.07777670221638577,0.44284367301960575,0.8809428963187831,1.377243490509502,0.4190188676730634,0.47957563761475785,0.3194661928898059,0.1823215567939546
2013-11-30,1.206370438398773,2.2155387105756876,1.029588401029563,0.1999196289938838,-0.12811246441920116,0.5030364045170369,1.7946632844671555,-0.08254696185758688,2.4098616466052136,2.3111656326217735,2.9669738622133086,0.7510952966040999,0.7352930708315747,-0.4172026573957078,0.0046838493124264375
2013-12-31,0.15456452019227981,2.4168483170287405,1.5152687377967795,-0.29541885101972054,-0.2791046195508798,-0.7710642918687203,-0.24478816457574942,0.007501348010158898,2.3727789511594706,2.1892993797443525,2.2356951167684507,0.9175976885005181,0.7768133280075398,0.4218811484547212,-0.13754477593798137
2014-01-31,-0.69327314570704,0.554730187290817,0.6639670401629746,0.027867187778639342,-0.2623414883424039,-0.7523671346452387,-1.1121777748560706,0.4218389988158585,1.1134041981827618,1.2074381890246473,0.7375873442728721,0.4688320710120419,0.7202520279027425,0.5704810883605568,0.0316649146439687
2014-02-28,0.35058854975401826,-0.15053767134952978,2.1122335043923206,-0.48946328754909335,-0.2784684944234823,-0.7337179642605302,-2.3921047922152443,0.1408836637090002,1.4649402263939646,1.4888626465614807,0.6730752431269337,1.241909120678887,1.6574819999597072,0.2844591789876835,0.16705408466316607
2014-03-31,1.1665991027700027,0.591676652204343,5.134076442297216,0.06382986039227599,-0.37716456052990444,-0.48697127169580484,0.5470295696977663,0.3787987491896585,2.3878095556289325,2.8006477909135636,1.3736692318061685,3.1445377055009236,3.665738202750385,-0.15949518087781434,0.1638367421198516
2014-04-30,1.0539357082836018,1.9780176377659804,1.37778678861223,-0.5413886348979466,-0.5142154421670847,-0.0023953939158246,1.0794253700352043,-0.9316868485299795,4.179099739241285,3.5822955359777957,2.009961201873016,1.0218571826231295,1.3853299636560037,0.10436765232419436,0.4704699384171603
2014-05-31,2.7077489121698046,3.5734104643890063,7.099990592234545,0.2857020208324,0.5226735420674677,1.78124680916422,2.156215529914508,-3.4681079700392825,8.323612445184938,5.107603367580319,4.707787977079249,4.056677717386158,3.598610428546895,6.128451995924627,0.16705408466316624
2014-06-30,0.7564107750820088,2.7977441104152674,5.850957899625161,0.2426676008663536,0.417843124254325,-0.48474317143762596,-0.08191916027799798,-2.7343440258262084,4.587828722891824,3.605357936806214,3.1850165530552355,4.476441945162461,3.4471378387848275,-0.7869551292706368,-0.04230237969068939
2014-07-31,-0.3113929002311711,1.7060038882238546,4.067981070685652,0.8918589189392224,0.08997290115337754,-0.35025665566201114,-0.2723594513907049,-1.7574489165393201,2.7042323080093262,2.4697635341886346,1.3956779927361118,3.9767021506728266,3.08363799481877,-0.22777268323004238,0.004106781952653281
2014-08-31,-0.06904512539728479,0.21145610735093545,3.1885600421915807,-0.3911125072139842,0.10645487731731394,-0.6029083950889387,-1.287751541071131,-1.2870621154751605,2.0697569848156414,1.9573588001198485,0.6568672851489846,3.082560315917551,2.625113998421461,-1.5912400531106983,-0.06782259633876117
2014-09-30,-0.44787044503381307,-0.47617838527711737,2.705716173362714,-1.0143640253072537,0.3267989810424903,-0.4377950021178232,0.02223556750549682,-0.7526149828444971,1.5098449229504063,1.5268553166641397,-0.06394251196309454,2.387829843974174,2.471030752757987,-0.9757266780986288,-0.11122563511022425
2014-10-31,-0.6243339129930418,-0.6506976345791148,1.2301662570596794,-0.7923264596943574,0.5066979338706175,-0.6732084337363269,-0.5017695705752891,-0.22545059378947413,1.0302575174068562,1.1526779029655219,-0.650000561163019,1.042206986266117,1.414527301032978,-1.1903260015184036,0.2691286645560331
2014-11-30,1.2702516958139674,0.11525090390558625,1.349628033189291,0.44332222290534984,-0.480153221524758,-0.028557651983475554,0.28545605125474766,-0.6682852557346018,1.553413461518263,1.3899328118258003,0.2309300418242658,1.753885593835509,1.1525398157555025,-0.08208252294739003,-0.036228938296458554
2014-12-31,-0.29473574553417176,0.19625177937007232,1.1318871669150083,0.3539596463006671,-0.720663488842557,1.3750863945879506,0.7234668825235361,-0.36496422141012924,1.1890236871631379,1.1262453698895345,0.04850751114907457,1.6162601611236094,1.0274401366603279,2.924919796064754,-0.03658341717850894
2015-01-31,-0.3077047568007637,0.3732071358478854,1.3014464060068782,0.09455740557813246,-0.7820394385254192,-0.030367346643218957,0.6355534700998483,-0.09687163101423038,0.9168550854169508,0.9150347031153903,-0.13655130692790243,1.7931245069425987,1.1824768066358133,0.01005981024720541,-0.05166438141171509
2015-02-28,-0.3764287441900258,-0.580578406067128,0.9828810941519482,-1.3736369762775271,-0.8206159430086005,-0.7524045531549934,-0.31578040280498254,0.025581861536744823,0.6645851477773265,0.7150702888042972,-0.33128327622382286,1.3248655183900726,0.9864511461465828,-1.4436273132260888,0.19321988930628575
2015-03-31,0.7909372228703434,0.053775823518294116,0.9679237005878873,-0.24892941059935333,-0.6032823086503815,0.5360975103720742,-0.20427883795534701,0.07210183837076044,1.0287621799519624,0.8299507994100308,0.260914128607692,1.0981457429905566,0.8975741584694542,0.9997427135965081,0.03689822266992474
2015-04-30,-0.06590536298114258,0.21310536731445226,0.5944492640393331,-0.3681483002200175,-0.9759898451687594,0.5155192923245796,0.27243567164485694,0.179716748803691,0.9178053689813451,0.7357248068962378,0.08918795949656347,0.8638669557979243,0.5950219286231188,0.7887418754462494,0.044488390594939184
2015-05-31,0.0830883879649709,0.49704033871491055,-0.22116126275003822,-0.6249324937633921,-1.633826209523276,1.530775052551046,0.8001472922393252,0.31674665764779386,0.8376541171442976,0.6581053308893964,0.17697634265713216,0.09780473854233065,-0.04029137464297162,0.46916169948469344,0.04104759356725022
2015-06-30,-0.0318888430702669,-0.011240667630361176,-0.4308928750527051,-1.54234076977643,-1.6108601594223193,-1.438257283363278,-0.9043668526545848,0.4672502408412148,0.7567505729042244,0.5734559796389797,0.14204568312529953,-0.2401256346828802,-0.20946250754740253,-0.5977606397803672,0.02444735964846503
2015-07-31,-0.18727763745429352,-0.05731631330817632,-0.3793910261913869,-1.664153091234794,-1.653147034510253,0.05802571290687766,-0.28298384808322075,0.6118071497688988,0.6478372626303863,0.4758041617442818,-0.022557506762363677,-0.029652526938538128,-0.18560196736656548,-0.15959734440941256,-0.33270575382573614
2015-08-31,-2.703316035270993,-1.471230907213519,-0.8486122103807221,1.3061737919507874,0.21263630753646887,-0.5727108827005691,-0.5140944148946692,0.7548835704511293,-0.2756809332691705,-0.13674941651329595,-1.5184476280061818,-0.9505312401978667,-0.5840091913279151,-0.14085593083736334,-0.06187540371808753
2015-09-30,-0.6587910441659905,-1.8358297000287895,-0.8807497028462637,0.8526181231385219,-0.2399080556354653,-1.8141177617606243,-0.6083028345535391,0.8481840815804715,-0.5495662948693119,-0.5547094617918528,-1.6106293564355498,-0.9709194783464768,-0.6559772318552574,-0.1034441320307461,0.013348362823427209
2015-10-31,-0.21451309999524937,-1.8153124255111184,-0.7880163478745467,0.7211298142174487,-0.20149031366961925,-0.14273323247696365,-0.07504090075130135,1.029063540146404,-0.6790013908818442,-0.7630863998206225,-1.4357130188314509,-0.8335355947044079,-0.6714986024617002,-0.1475274627936914,0.020777127941757963
2015-11-30,-0.11521559941237354,-0.5143584405299212,-1.1216291563844631,-1.1975488237681042,-0.23306380841689278,-1.4617218760907265,-0.7637761970474587,1.1813606802172745,-0.770207355348793,-0.9020529702406385,-1.0786880261921286,-1.214058592210542,-1.0229629785885743,0.09510731766587514,0.3850562364769573
2015-12-31,2.2740305676598465,0.9560557151179886,-0.6042524525211336,1.211834808827238,2.2153676971480194,2.83576977538838,2.1254783904844494,1.3034845014641712,0.5448358774216143,0.0759444079564001,0.7439516524588354,-0.7688889623593848,-0.5741978921971322,0.7792058862834927,-0.052146305179453976
2016-01-31,-0.5868578876203563,0.7482584724339955,-0.6702135909199513,1.4179807120028018,1.961459514865674,0.5705320861231654,0.29846554179267015,1.3989953848568224,0.16587398023557906,-0.19759822440016087,0.47440949412954847,-0.8305388572707161,-0.6505851031112521,0.03720103983565792,-0.2419381530917766
2016-02-29,-1.7511931169189254,-0.12982059435661833,-1.003775086196366,2.4574411596411485,1.1697637123407962,-0.8044894554401609,0.4806335880867911,1.5193835179352284,-1.1955640667744494,-1.49633071020312,-0.7322478372775261,-1.0841307247758922,-1.006949246348531,-0.23363712700020695,0.15612501413097593
2016-03-31,0.6506623812640759,-0.8893473191729475,-1.0736546589101021,0.6716476298370384,1.173893639265826,-0.25395185804726095,-1.094768674549638,1.519400829127482,-0.3269695475801397,-0.8331711167392578,-0.2331790346431688,-1.1473108832885595,-1.0901007257927375,-0.16894215792113262,0.34297201877240735
2016-04-30,1.7056810305267887,0.3951301518557097,-0.5837891727704612,1.7951598650542053,1.769703446892879,2.227188988328353,0.47977479435981196,1.3507897915173517,2.1742090371013636,1.7714156314706044,0.9784256603653202,-0.791905917580144,-0.5922696877976888,0.9478730642833731,0.07119001608400641
2016-05-31,0.12807958686384402,1.4071383684322627,-0.5741884018982306,-0.15041407106667234,1.5335831071523436,1.7196130189643348,1.350217361298712,1.3835896566811257,1.7232406079445575,1.5779230914968567,0.7286105104377862,-0.7907806871114264,-0.58845905587478,0.8561856182027052,-0.022028566548948664
2016-06-30,-0.32167761476747664,0.9262577552644128,-0.6490410190705849,0.42416314785015274,0.6338228643660592,0.05984050389495738,0.48176090515676767,1.3157132342879134,0.959764792305067,1.0087805417133502,0.5036526843044853,-0.7673830894299305,-0.6523945235759425,-0.057193958694696484,-0.07344922506681412
2016-07-31,-0.596047164532496,-0.4709380610190612,-0.7511327922083844,-0.8621843299205847,0.6811862788262312,0.010827483653125228,-0.7156533282094029,1.3545604696166667,0.25141334223319334,0.36568814191651944,-0.018565103853589088,-0.8421936133576233,-0.7481964958762746,-0.14039164569627416,-0.03121352025599947
2016-08-31,-0.32499994446920755,-0.8244738003925378,-0.10023442973529363,-1.3049610645033525,-0.2948999195775601,-0.8301598693077632,-1.52452187423184,1.361711248674392,-0.08852313313832279,0.04363488724281004,-0.5417226243889759,-0.09946920296935975,-0.12460661535857229,-0.9246585351978962,-0.009557256563407175
2016-09-30,-0.1819453877131976,-0.7207883568789292,0.11425380535694747,-1.1715981604704246,-0.3325310779818094,-0.8004958519194784,-0.6910718601564957,1.4906058905282578,-0.24722895683384238,-0.11306618166895073,-0.7862945986677186,0.11994722094820769,0.07987420275853813,-1.0837733720854061,0.0975193545880449
2016-10-31,0.4650904251452857,-0.028763694672953807,0.5030032820242183,-0.773262047485744,-2.1256462242290426,-0.22134723128620895,-0.14859078449361418,2.011245354633863,0.2605381771638782,0.4204443390691474,-0.17582193711183616,2.3641802290409397,0.4706861928798206,-0.42186594601022975,0.047628048989254664
2016-11-30,0.10346618680560092,0.2558537421149296,0.6363678031950835,-0.9480394588217256,-1.9587005604020424,0.09363886800893671,0.8520920530559022,1.3423517650368284,0.343586160961979,0.5123975925023182,0.09564513700967796,2.4548858456641818,0.6401792421603213,0.06848842448688287,-0.06579438507835038
2016-12-31,-0.5791349001417055,0.016166919840286384,-0.6011369032955708,-0.5481188444054678,-1.6475376481006794,-1.3952360942367614,-0.925898725295094,0.9606078803172969,-0.2308691350426508,-0.0467283018859284,-0.3041736447313984,-0.20291987027628502,-0.6002240419127236,-0.8839721574119933,0.18615806732822554
2017-01-31,1.0887108940392536,0.3887020778554,0.11453277032347921,-0.03629580532565053,-1.056829749447107,2.239379570652126,1.177320860780594,0.9810102828501692,0.8166010315892254,0.9160284790903023,0.752612996268105,0.38050407816292275,0.10442627857825262,2.7258325791015032,-0.020834086902842025
2019-03-31,2.2279049793378256,0.7669968514187033,-0.8513674999579194,1.2402500766004023,0.21465704701321775,1.322778432652751,1.276980375821416,-0.921581318928603,-0.3791585760599675,-0.3031565738583443,1.1722301219977926,-0.7153540652860699,-0.6347113616556771,-1.8963938750770897,-0.1458892734711229
2019-04-30,-0.8986619263655589,0.7368376809718316,-1.0778534485468088,1.3327443191591817,0.4046051333831913,-0.8337243704123436,0.19434397169162096,-0.6787759174459862,-0.37197017172184527,-0.37656360678156015,0.30475226758528495,-0.7907864955187023,-1.0476732336808736,1.4555774473331793,0.13831921461057756
2019-05-31,1.7383517518613711,1.9531064841751962,-0.5656599020498724,1.4231060668894873,0.9552418526549928,0.7415836282790287,0.9742391534684143,-0.7682094140659955,-0.0852108487984321,0.005531292199888185,1.620210796192698,-0.15892426671371898,-0.3848598486245826,-1.1831987859384245,-0.21632792477914972
2019-06-30,-1.4844111851946724,-0.4546744369851126,-0.5806886957800894,1.5341575166986101,1.675995005464842,-0.5857040559770121,-1.0090824689179463,-0.3291685347986838,-0.14743587524350107,-0.20825751524854721,0.04509347925625186,0.04586314406628015,-0.7295626970802247,0.6326003104528997,-0.17480272437992725
2019-07-31,-1.0352360507548257,-0.6041046972687786,-0.9022745894442772,1.4983122017897113,1.7129645490560002,0.05502911608653414,0.6386439241945795,0.16484121995411824,-0.1398672932244287,-0.32210815195076065,-0.8964814875772592,-0.08464227594573563,-1.4447226422253547,-0.21623782524786478,-0.1764958625224247
2019-08-31,-0.9723187120684522,-2.371207283196145,-1.066663670109612,-1.4609420960145993,1.7871462134263556,-1.2098812479518157,-1.1552314410644586,0.8256202471292832,-0.10139910399818972,-0.399242026973832,-1.5770955894048182,-0.08442848901921511,-2.1440043723149,2.2653200415458925,0.0648735856406222
2019-09-30,1.0037300795982662,-0.6092727311108675,-0.4096942460711469,0.4549195937266728,0.920226434080643,0.6951287398854336,0.7165094637892194,0.7859292633530595,0.1115203172156207,-0.06760602641862368,-0.5531557654644591,0.11057376885573507,-1.0368635338802952,-1.2193150648290114,-0.03320867099665346
2019-10-31,0.2045733050394607,0.16581674407985933,-0.16704976174519987,0.09898309660171746,0.7903459880775406,3.8627663038253037,1.2416392617897634,1.1377606039078054,0.25421479999776686,0.08014828183420206,-0.30501457179682767,0.2969714504025411,-0.8472710559773142,-4.350899381600583,-0.0953101798043249
2019-11-30,-0.29780052219851705,0.5866818341740407,-0.23969061632136301,-0.6619530106809537,-0.46370245966237844,0.7861848875299022,1.492711909798065,1.7963325088523456,0.30941435214164154,0.08335199950098592,-0.13744986743385973,-0.3226620932662841,-1.1743400969696811,-1.0068983591610232,0.022599831917240992
2019-12-31,0.6991691894768879,0.38971069776047673,-0.10438727921474357,-1.0396779180630862,-0.7252588760898611,2.01980756590379,0.8284421190349741,1.6481697031216431,0.39175539282336924,0.28716728226891763,0.5893473490996733,-0.31872903815089093,-0.9463050254333395,-2.3013510041178677,0.21303678364443523
2020-01-31,2.6328164030275083,1.9415803122488238,1.6546672399112494,0.7152792950197598,0.3929669420253195,2.875156142083621,0.36796741863253357,0.7271681051969731,1.1334475727926627,1.327474048590784,3.1306124572851277,1.3374497106665173,0.838700272308711,-1.6907960135540254,-0.11976015817587427
2020-02-29,-0.5066023060000828,1.8225048043286627,1.4809761890385105,0.9793115649756112,-0.030468871552895543,1.9781313820187632,1.1328285873775061,1.4648447804476274,1.2698236760822144,1.3763573682409875,1.4823957584106031,1.0671155406517474,0.40123127664886665,-1.4870095941704649,-0.3643378166843016
2020-03-31,-2.5357305527675047,-0.4564690083790525,-0.9161726260706953,3.4719319370723873,2.216321000700012,0.9911541016430943,0.23884108710758786,-2.6833088552883937,0.5753770701196289,0.05011701385061768,-0.9690688853807654,0.7118114482520125,1.8161030784623042,-1.3639047753430873,0.24273068458951452
2020-04-30,2.2778694009867433,-0.3451776014173669,0.8520445759948074,3.102899815809258,3.2006635016649407,-0.31556791906420584,-0.9748367951397657,-2.255569369575672,1.1206842227090985,1.283251791396894,0.9660322336362885,1.6295054136372056,1.9914520385053907,0.11339744043019219,-0.07455015655181785
2020-05-31,-0.12210237498401479,-0.09516210159371866,-0.14734818832994884,2.4874157319204357,2.6102098646970973,-0.7484622950730025,-1.604033192355161,-1.8343545358812594,0.8651779582275602,0.9500650834614531,0.4116640679879925,1.2563615870721239,1.798762000534953,0.6919120572300701,0.719122666963206
2020-06-30,5.201587229268903,6.1791503748220515,6.793420632091296,3.377091615139996,5.7118978181244,3.34513542478855,2.1642038763872957,-1.6678469531071034,4.463916987916147,4.851095292791073,6.510868078700183,3.047064141462329,2.1145543417741055,1.4284389442255707,-0.2623642644674911
2020-07-31,-1.1425253091992338,1.8530639906338837,3.2741360911131907,3.9831106867833013,3.9561434310636105,1.1746937392248504,2.0365123904890057,-1.3516028981403174,2.184265076209109,2.4951867491398696,1.6548694151642351,2.359893949354012,1.9009201729983676,0.11247212291852485,-0.009852296443011594
2020-08-31,0.08927845866431416,1.8732001709144224,3.5422974555838422,2.866282631284486,2.897242019326055,-0.36805563383736484,0.8920845530171096,-1.1535487766391115,2.085653232854902,2.2418427266363548,1.1800125883646928,2.2933370701898834,1.8266650670364004,-0.5466720372852142,-0.10426101032440939
2020-09-30,-0.34396951260376063,-0.9630391561058624,2.0058485327536406,-0.43902680865682603,1.9548474173427914,-0.7264768677458162,-2.7570451421516933,-0.9649172781671835,1.3993222878532614,1.5775937102236386,0.21629959343501173,1.7639942197209522,1.6211867647485445,-0.5085545392368087,-0.017738824337381633
2020-10-31,0.021413834623878636,-0.16235142086260304,1.830494112250132,-0.9822299457740955,1.658999173610114,-0.7615374312823916,-2.2816068367274274,-0.8075726155995279,1.3236461357698175,1.4581655056516118,-0.07244373753740256,1.6066532694875173,1.4823498108057573,-0.5076288413174004,0.2073596836129479
2020-11-30,1.053046433177244,0.4999444646328793,2.9212290895830915,-0.16620970340564337,1.4984608528184622,-0.3394997989630547,0.03962890819386844,-0.6994726722741949,2.790108286218704,2.4599456970358284,0.5409900379814138,1.9413055259020355,1.4560048599375521,-0.5610267473282048,0.6077873316087884
2020-12-31,2.807036396671173,2.7932776368693313,5.81356924432187,0.9503443239398107,0.9898709235761936,2.287414325264197,2.7592360727392298,-0.6289918195055063,6.693355499012778,4.522049446304873,3.98524330455427,3.4190374571952216,1.4384725592808096,10.703830924451823,-0.19627990904466144
2021-01-31,-0.8440806020784566,1.8073661363658764,1.9255633788836501,1.4959990250009563,0.7850579930890524,-0.5607051023476922,0.6747240576877934,-0.4991631745587412,2.5084109108229264,2.4385733591326297,1.2531028487505778,1.7560855552789825,1.2034097478197174,-0.5788821883532713,0.05050985504895853
2021-02-28,0.14224452872196044,1.1904491006994096,2.2986379232963654,1.4335940818283213,0.6924712790859534,-0.5268857590766244,-0.08790823151504511,-0.39491989325191623,2.1436021859636014,2.079711217321539,0.9380365065430077,2.0385221576755184,1.1588854523388015,-0.5778606725863198,-0.06507321923685527
2021-03-31,-0.32861793641477405,-0.6933575737966939,3.1954895942042625,-0.722309672066667,0.5816163215053982,-0.1616227924360517,-1.2737187611834697,0.9804910429973395,1.4998891647994754,1.6215870060023583,0.19065742222752807,2.8092510442658,7.203133129042899,0.07252380732109584,0.165265764736239
2021-04-30,0.618269105214473,0.2870753725191678,2.274464983138094,-0.7670129608440439,0.4721217905049422,-0.37316550662707293,0.49680205574057995,0.7067640723789393,1.7434953157857696,1.68264554842376,0.4287449666517447,2.156445850627381,2.998524065392357,-0.4058169499758456,0.3079417729638103
2021-05-31,1.1319932606160354,0.9440716429983976,3.5360869354936892,-0.23869643007894986,0.5030732935516498,1.3891429449637742,1.601752180115044,0.37196668175471825,2.204468146923233,1.8634911639447567,1.2032269519824454,3.128761700366726,3.078264687455341,5.3074520069768125,0.1787610240395574
2021-06-30,0.5800480883552925,1.5327819545512569,1.0736214178389605,-1.0042038591594449,-0.6276462385770507,1.045047792655605,0.8898753539669084,0.23465436449467908,1.973184947564607,1.6662824466456108,1.5857788613573642,1.7597796760884188,0.9254280034484167,1.1657906340844018,0.07542648379078166
2021-07-31,0.1184293917959323,1.1662075804000807,1.920384816489246,-0.6963232598116444,-1.2148265139819912,-0.1511392301573561,0.48292288199869216,0.21934099049582934,1.5700020364306564,1.3819710851509486,1.1652709649888413,4.035079970626339,1.3848530963866437,0.16897821308487065,-0.19145945933937975
2021-08-31,-0.9865241212031641,-0.16595456710919107,1.1982129995070903,-0.16435993192982973,-0.634397503317201,-0.728008516363729,-1.3058337889391065,0.435439922443631,0.8261570497987338,0.9156810559440636,-0.10028774599400332,1.4903935108842268,1.15606218581425,-0.6563303290894946,-0.032718294622967624
2021-09-30,-0.34949613840572213,-0.810852985664673,1.2916397202306666,-0.6185859703404822,-0.6870871751318544,-1.0958382071484258,-1.866224793619271,0.5573814331769755,0.5961707234494411,0.7134098667523046,-0.5604484116126935,1.6094373382692218,1.2731468897329565,-1.0706418919331167,0.04480518190655002
