MRL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2018-11-30,0.761098338148387,-0.8200459268100025,-1.4279007085962074,0.46269476465505077,-0.7349851582104688,-1.0652640491498067,-1.082034109523169,1.3819190582330605,-0.43075612429578297,-1.8132813650867834,-0.5043856399675507,-1.4080205772882637,-1.541738423894711,1.016850440548429,0.0778248204942226
2018-12-31,0.8105071374528025,0.4170608867872077,-1.2111966254902402,0.12061156413767564,-0.5947487247012014,-0.17681195461722352,0.40469000379040804,0.2706248423209858,-0.17432136696134914,-1.2687045923202316,0.20517682308499022,-1.1750769110395844,-1.2223098549376632,0.30914905796240083,-0.20248984958854194
2019-01-31,-2.0980276388223973,-0.3270997950123736,-1.3338269554362199,2.107453171398781,1.1992150397827512,-0.6781067598938033,-0.6729679018631609,2.3294110864555773,-0.4151647923582358,-1.95890245904816,-1.0739758388272571,-1.0886108748997545,-1.5888220755338265,0.7218219951125705,-0.05911584937416027
2019-02-28,-0.46849892358919343,-1.0622282549448985,-1.1423709357218161,1.3698743428182683,0.9968149124410964,0.42658656529403405,0.75154805128249,2.2773622140512564,-1.0165723777907227,-1.75657479462105,-1.0305485565869996,-0.9477625056259579,-1.3915336002301308,-0.10147488810017227,0.18012857345894456
2019-03-31,2.155013318201193,-0.33333491012791944,-0.6419183303902191,2.7306468848131806,2.5265731019799906,-1.1250645704142777,-0.4329083760282713,0.3824428589312901,1.1826352205183153,-0.8435691605993925,0.6193469577882479,-0.45566790524267015,-0.604925495981172,0.5109373093821796,-0.07500905069299425
2019-04-30,-0.6202325955773875,0.6714241374421005,-0.6790330531250337,1.1280784189899842,2.1159583649749503,-1.7253960357233562,-0.7749633640659639,0.2609300102766751,0.6072470623798863,-0.9665418699004812,-0.021816337793369802,-0.46466517701407906,-0.6623399093553514,0.8438045092385221,-0.13807730419849262
2019-05-31,-1.189615515495073,0.1288642748573301,-0.6398641343365603,1.6476838334892616,2.0792398666889764,0.39479021220995747,-0.07753863829932221,0.14591307714103632,-0.29620651225219696,-1.243020278425439,-0.9221348773307726,-0.4066121656112496,-0.6283219177710391,-0.20764419896071676,-0.05946500464294675
2019-06-30,-0.3510433728590191,-1.6750274940500007,-0.822075152273824,-1.4035730430923241,1.340352658640311,-1.265170902630829,-0.5961831740557068,0.05249801499577031,-0.4423454523351003,-1.1858482261652623,-0.8421289091375395,-0.5494400636992948,-0.8590185790848448,0.9452701477724558,-0.05278660640020743
2019-07-31,-0.29361292620536295,-1.3535553261891164,-0.928779378886473,-1.2243393740340314,0.4141364333869856,-0.8523120850359616,0.29616469996866757,-0.04258050662586519,-0.5129824752330411,-1.097112541473326,-0.975273149140484,-0.7473327996845945,-1.0100581801973931,0.7448714819119527,-0.023319442345144416
2019-08-31,0.0464598358866663,-0.4371439108935934,-0.8950544050302944,-1.7752900756626828,0.34236564186588214,-1.9821871134641311,-3.049191390496051,-0.14371317445557538,-0.41763005549994064,-0.9635293538732902,-0.8744812960559618,-0.7249719193673708,-0.9827172147918716,1.919739837401979,-0.10400747182294502
2019-09-30,-0.7266101889183719,-0.7035892060777351,-0.7965779643021849,-1.1485810286702518,-2.5584787844575887,-1.31731767866421,-0.8162207935205055,-0.26529653020988947,-0.7601016516283606,-1.0598898729259645,-1.0948147803461037,-2.430683027728677,-0.8713655824990144,1.664228576711777,-0.09404515749773826
2019-10-31,-0.6232756720872208,-0.9628519745175376,-0.7518534789322748,-0.9915801927686716,-2.1548067133643825,-0.47142796209986537,-0.23154183454618604,-0.3655682889146622,-1.2042696151292291,-1.1307765451107006,-1.1449028100987229,-2.1548832921450924,-0.8300842554482339,0.7882368931634532,-0.22996193973735163
2019-11-30,-2.1334893354892097,-2.736330434453191,-1.3070162131022924,-0.262701866854561,-0.8072197880362499,-1.0698856734755084,0.46155064990671035,-0.5097028835326399,-2.399885603633594,-1.5178495442359263,-2.614380177514779,-1.4812826056925856,-1.4691389178580074,2.1308055914576465,-0.017252183161582738
2019-12-31,0.35666749913061147,-1.61816309037422,-1.498120734608885,0.4661823857856214,-0.5402385719946012,-0.2909589149069191,0.6487168418156751,-0.646885774305535,-2.148592778725754,-1.202855613481958,-1.6611620221382342,-1.409020734865037,-1.6500459864272747,1.0151225392159675,0.009264920251371647
2020-01-31,0.6542275083237644,-0.6933757528191703,-1.1753335963247948,0.9867495684660019,-0.17916435175202833,3.6075570766477387,3.159323259510038,-0.8138216360694528,-1.9818689417816937,-0.8882105722424725,-0.6747302984286463,-0.7230652280467955,-1.1931161687717027,-4.3875061112256635,-0.20881209583262555
2020-02-29,-1.6868622651684804,-0.48997067846641057,-1.7790261049900247,0.6526678575684076,0.1983708880550026,-0.00149585981946568,1.2860470099122292,-1.0049766974522276,-2.843131298935772,-1.2606010173160598,-1.5947231111438158,-0.746441885061556,-1.6895698457668606,0.2990402170767964,-0.513629286854264
2020-03-31,-4.672767775091258,-4.234219797009347,-3.308273209968758,3.6321050497376843,3.551264846382472,0.0648714250141379,0.36005126177257835,-1.1448471842687853,0.6271947847295043,-2.194260926851641,-4.112781173093257,0.026006690356642718,-3.1003844374268144,0.42031045971151765,0.030896766572485423
2020-04-30,0.7445111058442629,-2.9909792550522947,-2.556109819259297,2.98631704583203,3.2510728158995876,1.1095628926426178,-1.093886479293531,-1.2856508013584635,1.0404531129645564,-1.224639796074884,-2.1402773410466023,0.27992433369474334,-2.4413531206890435,-1.6154440970247184,-0.13158886787497648
2020-05-31,-0.4620695004698822,-2.0856795498907332,-2.193143439616391,2.544711165506378,2.544532838149017,1.7988426687346077,1.9308677047848435,-1.3214525626724103,0.20297893327751124,-0.9600632288385906,-1.9141740434499255,0.2736457968309413,-2.1197569372051266,-2.869340569033515,0.3487900584925628
2020-06-30,3.039820335219815,2.0693984376672665,-1.2255806120562165,1.694520833820131,3.984864405698577,3.144690940064586,3.8503815391652703,-1.3130977051066726,3.381979990801455,0.4609906320394236,0.9018593000044921,0.9152894231240061,-1.194769982428775,-4.103076193080658,0.02670215860699641
2020-07-31,0.5241901511985432,1.8420068314813207,-0.963022969429529,1.5333205694003063,2.98742512365615,1.573595799836898,1.7436646195067194,-1.345016831925321,3.0569145814455347,0.8255544987876352,1.8425316852491003,0.9804440969919797,-0.9410421877466991,-1.7099520876051402,0.008122506387352055
2020-08-31,0.4105521605183563,2.250990021032899,-0.8140177807832271,0.7510158320029651,2.341945305492879,0.4446213806960775,0.41814619236408757,-1.4325293924708944,2.7018866308311233,1.1571375481446706,2.1864057634896,0.9759892119649656,-0.7966935575789686,-0.3427804553033493,-0.15301048794421074
2020-09-30,-0.60296712347693,0.19498220187022114,-0.8631561298689167,-0.4576429320362314,0.6351466108568106,-0.14949900472519057,-2.1106283683128058,-1.3857538552299993,1.2815270452810652,0.9616410520048452,0.7591192617048148,0.36294477013850907,-0.8438461218795198,0.3866972670970046,0.11042381761437305
2020-10-31,1.0529446548269228,0.5090278841142181,-0.2713142391397185,-0.04725347668424741,0.632170710374922,1.1758458224797115,-0.08369147452074212,-1.2395512990250732,1.9841903870389168,1.5333755008813263,1.2534456273276957,0.5979099182191112,-0.25399060108191046,-0.9974092204827878,0.10471095408903076
2020-11-30,0.9459951941376912,0.8350690335968078,0.8645243288484369,0.13767085819811545,0.32409501337144764,0.01743083044989218,-0.2637066952239932,-1.2492647979564664,2.555590327824261,1.9022332136432423,1.422036404599339,0.925793913391709,0.8747563264334596,0.1166868096899644,0.22103606897464512
2020-12-31,1.6347888881784536,2.1483549674532805,1.9040675855063105,-0.9662550064391876,-0.26237205844686523,1.114720857810286,1.6571914818253222,-1.376239620391686,3.7719125413966914,2.597984521175627,2.516514783458334,1.233280994958629,1.9180738093748728,-0.19224502941671168,-0.16144397177239944
2021-01-31,-0.6904317551639138,1.0235400339854472,1.023783727821603,0.6969736600280729,0.10624683728404885,0.5259312876357055,-0.2684831190690457,-1.1421933781777391,1.8513774820318802,1.8929655381236539,1.0027232536704818,0.8663662614441203,1.0523626053134214,-0.1714006845952195,0.09756158788478227
2023-03-31,0.10880053113533655,0.09433986622883969,0.08420848950992843,-0.1702722252778685,-0.7772310980835474,-0.3331154986762467,0.5745643901906592,1.8488127361071485,-3.0710816960654874,-0.2310576457511835,-0.12848846250915927,0.9844033388134874,3.2916912849952134,-0.48876615283210484,0.2460373711800623
2023-04-30,1.0320545062255178,0.2422140536133142,-1.5062677465877092,0.11558508596455937,-0.5557764342753272,0.2026764724815303,0.6548970712536969,1.048637552667092,-1.837374183161925,0.2922457458769864,0.5747298869833674,-1.3738933367515906,-0.9143451305252753,-0.11814854277402284,0.21231975267934963
2023-05-31,0.8195314794553228,1.0834184441813,-0.9023970740995161,-0.6029259093291814,-0.4264423753144446,0.432150914226482,1.5042751165529613,0.5581657211356852,-1.072226975010314,0.6441316132563344,1.032580290188835,-0.7231813312644997,-0.2617999190913592,-0.04273911773426964,0.03183605472254038
2023-06-30,-0.05759395162836592,0.9710126125033728,-1.0249836788898148,-0.48320054693972353,-0.555037788299587,-0.3711484135290198,-0.23878197215137761,0.3890416330075518,-0.8496183305411739,0.4698513210926729,0.6481529889631653,-0.8509345100303093,-0.5660945003292417,-0.2192942999655978,0.03956782346346308
2023-07-31,-0.005692906308456322,0.4096030212293162,-0.5169268002663834,-0.6545567864549345,-0.6093635298452434,0.9070918843479757,-0.0888356325890737,0.20070568306094008,-0.6447457710830875,0.36534850582257294,0.4576191124419713,-0.15107695558120512,-0.01043532493992344,0.21311925401421797,0.03949240500872511
2023-08-31,-0.06559429402681594,-0.06852670736807828,-0.5668628960456905,-1.5476505120529627,-0.9344800687216809,0.14653859048943926,-0.6662678639776397,0.020770113548875122,-0.4700629388139285,0.2603087030787371,0.1914614672492164,0.1429376552287174,-0.15988861124015308,-0.11117156130959863,0.19538177517887456
2023-09-30,0.6995285975966357,0.3294146089369548,0.8549651225315233,-0.6220402250109482,-0.8659190302563775,1.2649808591978755,0.7414439855082439,-0.4091520220011423,0.2255470390297217,0.5191823657550445,0.46297658648881956,2.6368820942224978,1.187862789838221,1.1636448310302276,0.11991500069912606
2023-10-31,0.3023456008965823,0.5002009405519442,1.932966305594539,-0.6915214696550067,-1.024246147960813,1.2999021755128128,0.15389307454980133,-0.7335536379152553,0.6942752952514119,0.5514077532576896,0.4800673369449498,5.233355726988489,1.9182956126870963,1.9448311075228086,0.14574569712572819
2023-11-30,0.4075734720497986,0.7518481404104637,2.303310451376035,-1.0424661817942884,-1.1175541180919895,0.14708737660192764,0.1750010495446508,-1.1015869615960903,1.2086163102844356,0.658718301430045,0.6282685413888643,5.352174777260664,1.7954005510982365,0.230968045847688,0.04488615680185446
2023-12-31,-0.16582104651277696,0.292488033221783,2.4744514446609607,-0.8547602462931124,-1.0802078694646382,-0.930200808881566,-0.9045212162497306,-1.2542186917921792,1.177812653287042,0.5205398654064247,0.32820234635196505,4.239352229373686,1.9009266699644507,-1.714893104886594,0.20458153345415023
2024-01-31,0.645302411074032,0.47507908330877596,2.2795651276591014,-0.5824372350346069,-0.9785264461129928,-0.31814052496661194,-0.677284804741917,-1.6012159049449046,1.67751725571451,0.7681528708534416,0.6283148777888926,2.918454133244554,1.187142704475869,-0.3982761646597346,0.03458242833552843
2024-02-29,-0.25936460964225155,0.11632479022192332,2.7207778111864624,-0.43766102753369157,-0.9435626847088442,-0.8518330373769631,-0.4481481274389987,-1.6847009507374842,1.387190201292561,0.6310777492047305,0.1931871781413623,3.0068437721276298,1.5877211934337951,-1.5941973416254518,0.02540829650927546
2024-03-31,-0.3405838383018872,0.025209587553824755,2.178915758469771,-0.3928350468583572,-0.9209402963213625,-1.7654220731860106,-0.532025352835668,-1.825423740781152,0.2665337850973502,0.42979999992394696,-0.14030667481058348,2.337435572441247,0.5196535378299054,-3.2305811294784457,0.12042620900139767
2024-04-30,0.2046270006175405,-0.21668262725433,1.3544146306316829,-0.7931283867245327,-0.8782398344238006,-0.07147017913228476,-0.003999476458423149,-1.9451065248726538,0.5517043566063756,0.3724821160075386,-0.029738393436523215,1.5439022997844754,-0.21919719477197924,0.06723292594460649,-0.10853207333029063
2024-05-31,-1.3880180112747442,-0.5796790160680624,0.13522828541174464,-0.1191772769797207,-0.48392698853700394,-0.9452993947988722,-0.25492642267425136,-1.5733034091673581,0.2059833449987041,-0.14173950481433703,-0.6867618784204085,0.012706477391551679,-0.8415878315951013,-0.7547193027902975,0.06787708185924765
2024-06-30,0.15313974736602687,-0.37670549373605905,0.2298138439919047,0.07022978760483599,-0.41894727152686273,-1.6950935609498656,-0.21203152735111402,-1.4449436581639128,0.4703066000067351,-0.10973204937573379,-0.5552196107952138,0.04439806639221874,-0.8276585287425888,-1.5231070269059925,0.015007482089179807
2024-07-31,-0.2693177387730555,-0.7513310356883889,0.1352829895053788,-0.29803344014934474,-0.6974002201738062,2.1439038512516078,0.8536715190122138,-1.2863605146235917,0.5507177671792356,-0.2763866493808107,-0.5530200953921349,0.3642493732716472,-0.8851615355577381,1.8843510874294205,-0.02185297497695624
2024-08-31,-0.6537957816777795,-0.3793447087420155,-0.047284512989838545,-1.448084678651717,-0.6275412169626311,-1.0226927541901607,-0.23796017241087328,-1.1259737590480232,0.4595675635020971,-0.5943955251994727,-0.7289465947924424,0.1366560926252223,-0.9326889794227108,-0.7059493727799646,-0.04288952235964053
2024-09-30,-0.8010113803967961,-0.8555822379571569,-0.6322307901829146,-1.715670331182314,-0.5396820139022965,-1.1359634580898454,0.08976780282878191,-0.9626991784733261,0.29742184069837035,-0.9438003826287726,-0.9525046609680602,-0.41808208926001417,-1.2491059511978984,-0.4020639119239351,-0.3789588044602196
2024-10-31,-4.213765543560051,-2.748413535027071,-1.5065062625489156,2.6145004048834144,2.1406968226392387,0.15683151550793703,-1.1000394882412572,-0.52086874938637,-0.8087068641524033,-2.6602832814498854,-2.474261812137982,-1.196777381302094,-1.7462619393806802,0.2817473402161126,-0.020451579417689224
2024-11-30,-0.5067147664931989,-2.5246234134869963,-1.6281448297783112,2.3015165424568007,1.9624354416879526,0.9124460203808626,1.2599217814562127,-0.421280498104706,-0.8423753009039321,-2.5730744979797913,-2.226281765872749,-1.2444628254146421,-1.8082318250914255,0.25564624874308217,-0.0015169058036210313
2024-12-31,-0.3450242713897036,-2.2025550535366407,-1.5421113985856383,2.269916413737489,1.5018815276174653,0.7710722231669378,1.970395646858739,-0.34516088270523004,-0.8272634302108193,-2.4199560907605338,-1.8237072629800932,-1.2090689382906776,-1.6711726487158258,0.2212117824258138,-0.1447801051603931
2025-01-31,-1.4436194574609174,-1.1333655325276968,-1.7070018459238594,-0.4820065999988461,1.2176537506690612,-0.5169726696661168,-0.6711916976897084,-0.11057859079008829,-1.0754926931369846,-2.8824844683212762,-1.9278583909086193,-1.281646261852904,-1.8552638380107418,0.38100373924609576,-0.18145389379888152
2025-02-28,-1.5916431528184598,-1.638591029313045,-1.6688308848784121,-0.14003361716397608,1.1114858932711533,-1.2241201817497023,-2.590550798173526,0.18686192245094094,-1.248867874978061,-3.2598554387889926,-1.9167482368188309,-1.2757264663225985,-1.9113237216548142,0.6134730323319942,0.3089880239388155
2025-03-31,2.0157962311876774,-0.43124477906171554,-1.350485355620788,3.175175877430478,3.8111222486457916,2.9243769281083063,1.4226300705527628,-1.3847620598180117,-0.5608503595080735,-1.788985295373045,-0.2232090486528647,-1.060624639128738,-1.086319315593304,-0.38771424316040526,-0.004562497730413858
2025-04-30,-0.2945135738148739,0.07473528319969114,-1.330732969054458,2.2106481647510767,1.5011641392666828,-0.06052515904116783,0.5421152992368601,-1.4327461285523344,-0.7674265590697639,-1.7850075069758653,-0.2064500785147238,-1.077059513990788,-1.0213479158451915,0.19232201971645177,0.09926653178987704
2025-05-31,0.48745008801096107,1.053968800286973,-1.1591984588255566,0.7286181109024751,1.5178124283791277,0.01752028939681879,1.9594883165713481,-1.3066154749871353,-0.6028210498575607,-1.327387985546404,0.2472826822727257,-1.0029421821715887,-0.987985571852355,0.17201372342622706,0.0047211654526978925
2025-06-30,-0.14203495316714307,0.021362927555462933,-1.1538506714743397,-0.7713536341818468,1.4284165462063156,0.3976228240219805,-1.1671384080957814,-1.136593779058842,-0.6719044035370054,-1.2915163393844935,0.25352903169154045,-0.9996921784143069,-0.9433138776577888,0.09532979262538664,0.004772227404277058
2025-07-31,-0.13350854940328186,0.11684300049300524,-1.118929348605134,-0.7687870246653837,0.9654115406321313,1.6081936604468892,1.49724610593837,-0.9928549259430339,-0.7266223674566604,-1.2659658821756992,0.11221403911443278,-0.9961504922685148,-0.9101184804037493,-0.18551088252990497,-0.056112003512899154
2025-08-31,-0.5601813768448632,-0.4348379967423934,-1.0865755178621588,-1.0024203676832277,0.30792887047725626,-0.8580826683027803,-1.3750567691527675,-0.8622274615807196,-0.9740341243291569,-1.529178523627261,-0.394466431585898,-1.007633401048511,-0.8613128999761437,0.40817027957290863,0.16054921896663893
2025-09-30,1.0176825770584372,0.17122411330982285,-0.91247622632607,0.046618970755087655,-0.8448368750956067,-0.538547705635904,-1.0020793899835476,-0.7166795531758022,-0.37730056711911436,-0.7178026572505151,0.2793053248367954,-0.9620157246449114,-0.8033661875446321,0.2723145153160902,0.2564695877162519
2025-10-31,1.7341542522228164,1.1492328161346732,-0.2598849582522315,0.7239133434573114,-0.03668967281129546,2.0267627155558494,0.5825143132320882,-0.540398366470813,0.7519529450053841,0.4748031059943663,1.3437926285798758,-0.47016202282367386,-0.7017875151115269,1.0328996810978042,-0.06670897957456819
2025-11-30,-0.611079851420818,1.1070224875855923,-0.27805134815032656,0.7541298541168646,0.21006010835227104,0.8542936386933597,2.6526141242637724,-0.26873854464394925,0.3880346419047949,0.10376164524011641,0.5893237574894072,-0.49041181182511273,-0.6397061018157997,0.6385437633656807,-0.09131228780371936
2025-12-31,-0.726307065457059,0.17950936841693874,-0.33469689403036545,1.093567382090529,0.42720925587825515,-0.5107158943877422,0.15581636056745227,-0.01028966807881609,0.0186017293358923,-0.3445507620183207,-0.053835887554769736,-0.5101079624643778,-0.5827494651202807,0.17558895671213012,0.03507482469382433
2026-01-31,0.18858629313508146,-0.6559204398773645,-0.03962879680798652,-0.8184655575809044,0.3532411998431288,-0.5048525182346559,-1.9466129975703175,0.2059907865434663,0.32628843316512396,-0.11009829458611507,-0.016490348539177035,-0.3161421010382598,-0.5087462071974238,0.009948032758468547,0.10501983064669264
2026-02-28,0.7488888650383005,0.11168924751462095,0.5341983087126555,-0.3415339825077623,0.1400198968204102,-0.6536504255874588,-1.5768717571686468,0.3520282796250387,1.2278902080442013,0.5021590974648518,0.32407772063325463,0.06390077217694921,-0.4150915887615553,-0.40303025924015345,0.03121415919560507
