UNITDSPR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-04-30,0.5757192063055151,0.6876745481175757,-1.1847193721643905,-1.950739268375394,0.9155297409952595,-0.017044323655223938,-0.9353229289294341,0.8847221539733442,-1.1074965424361563,-1.4805569881949172,-0.014753634516319995,-1.1231728382217259,-1.1918528104046706,0.424788257307788,0.16797135408715613
2009-05-31,1.030762847536263,1.0335624766788802,-1.0693668551851436,-1.1759036604335138,1.3288041930139578,-0.3314634432953563,-1.7696104979806249,1.241178691208395,-0.8715330338651791,-0.9836588611872162,0.7885836534690857,-0.9970103074133024,-1.0621301285796203,0.6086650131842305,0.03960624117079738
2009-06-30,0.36731255876290436,1.112443449984617,-0.7728040788420901,-1.072517857449469,1.2919277191549923,0.007434885996674892,-0.6470048293685033,1.3546740347504052,-0.7182812206346078,-0.7955549076944951,1.105959518285934,-0.7786514250110234,-0.7443073735890022,0.7115895895582371,0.1551498690929377
2009-07-31,1.1093243580633463,1.4022045263328387,-0.6037425066953364,-0.9060651488269995,-2.4173925701807786,-0.450360077422014,-0.5763458051231077,1.3940781060747518,-0.4926094468314579,-0.4102130284308765,1.5096382260792136,-1.0016894461823156,-0.56989861697485,0.8343177948355954,-0.061530606753064244
2009-08-31,-0.31013387044322477,0.6378627030283573,-0.6465183491682207,-0.3131696850954072,-1.449903081234051,-0.41324895663065014,-0.04484046078554481,1.3798864705784506,-0.44206686233702686,-0.3043763972103875,0.7673021721170545,-0.9185934175368567,-0.6373949637579506,0.8848221631185749,-0.04535912820877772
2009-09-30,-0.1866004113373019,0.33029676158571336,-0.561694670628414,-0.20222109265457763,-1.0530195202059978,-0.5678655470623573,-0.8211382916235761,1.2623162727439559,-0.37227808567680654,-0.2994215448338089,0.2898574054808501,-0.7524892401132439,-0.5481799737623262,0.9215526264723649,0.15591375708701813
2009-10-31,1.2241845301463532,0.38322560668918115,0.1317377833169167,-0.2029680292520692,-0.8076495219506242,-0.4560625207420255,0.00956126616016701,1.0906037103994919,-0.10522361931920737,0.4910480856016456,0.8613344292803642,0.033483787447913464,0.3430560677830183,0.5655001274856039,0.1680105339364011
2009-11-30,1.2877544444663096,1.3460577041323756,0.6362297152135278,-0.23296192223113352,-0.7636491998379211,-0.5798067459101898,-0.3877581812848736,0.9262920531455773,0.30638378383575693,1.0387331987489175,1.5623530098453453,0.5183511737748352,0.9765978572291256,0.26054022092711493,-0.003524686328599304
2009-12-31,0.10904630963568585,1.5726793430959076,0.678609895744988,-0.6023635039767667,-0.7199435024218293,-0.6277755693033743,-0.1474739975533896,0.7825889069480801,0.5864510619769729,1.158064333565355,1.1470088249068247,0.6103773850304045,0.9745139835968312,0.24447120879810316,-0.020319304430901325
2010-01-31,-0.007131309318312531,0.8070313883844247,1.973282053447059,-0.48830102575122797,-0.9019964283998527,-0.6097791917145243,-0.6212581223934229,0.678846881848722,0.9030453898406638,1.1672293744986364,0.8079292067579059,2.352132442178384,2.5183041249436187,-0.49696119352169266,0.09214346778929046
2010-02-28,0.6908531472677019,0.4607722067839838,2.0582123628724927,-1.132043463703797,-1.064933393866532,-0.8151641642258337,-0.5765539464387621,0.5946931122426424,1.857579160931876,1.442215162184205,0.963262673433905,2.5875036659458184,2.507492006016168,-1.027569329511512,-0.024482170606049958
2010-03-31,-0.09742909281580771,0.3400967303485246,1.8634818247770202,-1.0129549943148697,-1.0962906869184172,-0.8307563076780896,-0.3477533467813924,0.47832657197807416,0.7900347359638129,1.3213481764548158,0.44110157477678236,2.217951815707432,2.1650657018284765,-0.8884616357492036,-0.0495661576218909
2010-04-30,-0.29146869912647644,0.17865224783262731,1.3523497387252252,-0.8487556364257081,-1.1519734543499802,-0.6296726538688189,-0.045881405497268685,0.33247726085039536,0.6708935351782349,1.1545613181756242,-0.0003012388877059733,1.5794038295957207,1.4692819754548077,-0.17965816531059353,-0.02700143890162282
2010-05-31,-0.11133876328398266,-0.2955189536491465,0.8318197475849638,-1.7034508705957863,-1.8746439582100913,-0.8559223376012972,-0.1417521869869383,0.17802211240179877,0.6791068426521676,1.0872912737693268,-0.12546140984395934,1.592341504655888,0.8314271840326792,-0.034873061188959185,0.06809377461000432
2010-06-30,0.5397994820515736,0.07876945619787716,0.8887949453160938,-0.9090968090359509,-1.5681384247802435,-0.8524197730088119,-0.23717165939826157,-0.01211582526092071,1.3122220706392256,1.2014075802492727,0.20060677715900904,1.3690978789565234,0.8698529975145591,-0.10222919631997276,0.055482180939163184
2010-07-31,0.3855867247610996,0.46140101239889153,0.5981259422921968,-0.9814818499025937,-1.402251626157902,-0.8952879823354888,-0.4403955224474828,-0.20894124610939405,1.7771508631187747,1.2165462155718356,0.35556114880251993,0.8091219795018993,0.5742869798799246,0.11772096416434807,0.03368612534433488
2010-08-31,0.21886184277758278,0.653290987715014,0.7901311080402004,-1.3673426572242424,-1.4800229374414433,-1.2530866907148108,-0.49075907416119313,-0.4460964601796199,2.1070172598336927,1.1709162753252509,0.45036293004519273,1.451062692333252,0.7743239249629763,-0.484926441864796,0.09382083910994889
2010-09-30,0.6619819002963712,0.6988742190314404,1.1111842101216185,-1.0782777072200642,-1.2248323495047975,-0.7368870328550421,-0.33317360552901,-0.7793743013190066,2.8809983451046355,1.2306737083948702,0.794929882461472,1.7775978030584867,1.105950408970431,-0.31399887097540674,-0.0509805678359395
2010-10-31,-0.43292059838500796,0.2443893920852207,0.5058670932163457,-0.47957136636235476,-1.122171168415998,-0.9456872999198176,-0.3416355393926214,-1.2967491196080339,1.8830212679430338,0.9539428189097887,0.2600253415490384,0.6825629629416777,0.492730727750758,0.01309100979631821,-0.07310266140620435
2010-11-30,-0.8200255416162757,-0.26369095038883067,-0.042407105282642944,-0.17227243423762645,-0.839206938736747,-0.39048526371754017,0.31641255152330106,-1.7127545193091378,1.1150721217786221,0.6623287086529411,-0.3563994357697988,-0.26647650854759747,-0.057622575993822894,0.7288392104198702,0.05187776107834827
2010-12-31,0.2693260296106409,-0.5721776900123109,0.013918784578252179,-0.4642647692253343,-0.804193709236019,-1.1086764899802823,-0.3922024398400778,-2.879589994160622,1.358667611954197,0.6430464863296566,-0.2308585200427187,-0.14335148043745685,0.009095254930808195,0.36570682409895255,-0.1644396959811346
2011-01-31,-1.587013323863745,-1.2469102165612642,-0.3123849658875969,0.2210222725084095,-0.21494112414486943,-0.6589589872991587,-0.09365150186170106,-2.501633800761426,0.024593287803722642,0.17401888898229098,-1.1869289342313898,-0.5916975831472618,-0.30358220923904716,0.8578066489479526,-0.11481795606537139
2013-03-31,0.05124522156195966,-0.14759428926609455,2.0417270989166423,-1.1005864452171945,0.6879795823896602,-1.4345072401836523,-0.7233500467304369,-0.1755263907078852,1.5800590767136193,1.3649371571709095,0.09701871140687572,1.8461565026904014,1.3811869402032906,-1.6065434851935716,0.15201586976565096
2013-04-30,0.6247125285368151,0.4548029358383706,1.508860784439764,-0.8601937100193798,0.5549353684716728,-1.0444794798821209,0.06798848239951708,-0.22397938129128592,1.6649173896163603,1.3632952952603123,0.3082858369011948,1.436131185623891,1.153519511376582,-0.6383298119001354,0.08806993891357377
2013-05-31,0.27711537667553615,0.6308838839226257,2.7006904874569515,-0.9754988622922084,-1.4989770540029215,-1.1560303132035366,-0.13901873848797963,-0.2486061194820209,1.5393762669289228,1.2544372526835157,0.5095810059946103,7.121040931908211,1.6367187136784298,-1.8696415961295947,-0.10777939793194702
2013-06-30,-0.695992123857606,0.13243712569841426,1.3572933387163268,-0.34377359434029675,-1.2867471146718605,-1.195541155215048,-0.2379281799310598,-0.2680255605920754,1.0463247770823476,1.0634756710506545,-0.11475948451060723,2.0428666511644282,1.0814780755263604,-1.1578573600707374,0.09540243498221215
2013-07-31,0.3042230713165219,-0.07592114206954324,1.0755282484749202,-0.5532992672674838,-1.378270632007266,-1.0426264018142404,-0.6259067355123606,-0.23950200498527632,1.0601276642962805,0.9918762607653526,0.0742321689079727,1.6735381119623225,0.9286212396150622,-0.7350381094890684,-0.08027161400030103
2013-08-31,-0.5625293191509506,-0.6390885971886845,0.4690174789971761,-0.623320459273201,-1.2175912566494111,-1.0886536562875726,-0.7882019132934991,-0.23214713800540238,0.7374581889064308,0.7691853654677528,-0.4009597975263805,0.6642237160839446,0.6272983592838154,-0.34117437162167663,0.1406396762787146
2013-09-30,0.5069850024933276,0.16545623185785896,0.274184910608834,-0.5767568490137552,-1.1340412328407667,-1.1440389617041964,-0.9829251708452488,-0.15892137666726658,0.8648626279870668,0.7626104454028589,-0.024058047822456758,0.3640550921098033,0.5091071388765748,-0.19595332361702836,0.016036056874146568
2013-10-31,-0.1595820615970735,-0.15029719125817279,0.3120038855485023,-0.6385221059927352,-1.38299502672611,-1.0447670995901825,-1.115732654767678,-0.04725614522915445,0.7328723637694832,0.638322150775858,-0.11585104109897831,0.5132517661887168,0.4905699767593336,-0.1813612139023006,0.015859431155795512
2013-11-30,-0.1436092459566693,0.14518384258480668,-0.44920442059822746,-0.970634208907551,-1.468167328606788,-0.5076020856068713,0.07441071491189487,0.03054014509527685,0.6170758858271704,0.5260744250426945,-0.13455936371518823,-0.33911500835690184,0.11695318817571132,0.6254816648618429,-0.0025843022892012703
2013-12-31,-0.29750861544464013,-0.4262726136153962,-0.4346915150734977,-1.4485848095804839,-1.7094975879908518,-1.6255345688259388,-0.5051824749724414,0.1780963580726955,0.4781638398878576,0.4091416804061406,-0.3469597216849016,-0.2232879147216817,0.0776705016811371,0.08232574029770909,-0.05322100436792924
2014-01-31,-0.7074565062068394,-0.850771766705536,-0.48963492881900694,-1.1109438308805777,-1.5766524268430206,-0.9231633244310721,0.10496201408493123,0.5091104147926837,0.22645815479280698,0.21511335135972426,-0.7860241785522833,-0.26236975496395265,-0.07005381710584749,0.32086900789399264,-0.035431431184775056
2014-02-28,-0.5368694898107187,-1.1653212528251593,-0.5987624685761785,-1.1186063056330922,-1.5451044260957287,-1.1153266744266037,-1.18224595677659,0.4992023248362113,0.02354035345997673,0.04583004388387182,-1.0545147082865587,-0.3432027078554397,-0.2258482293712347,0.26571751107575353,0.1034548367256465
2014-03-31,0.270031813868287,-0.7496068292355649,-0.5583511193599086,-0.507210539868186,-1.5853162918799573,-0.9750948192612987,-0.07812760759335194,1.1871314710426615,1.734667451640084,0.058437233476661785,-0.6116836114285957,-0.08848017659720595,-0.3954345835546227,0.16427462014886363,0.044708744707063555
2014-04-30,-0.10256063135029811,-0.27556392889963255,-0.7401740624179156,-0.6018877738179023,-1.410539458263953,-0.7500742936358472,-0.43233570054466164,1.2522092728529715,1.3131122351034326,-0.028488598245541577,-0.46796935851721394,-0.4156857376135608,-0.5968738902670481,0.3415829043136142,0.017757241726382024
2014-05-31,-0.22143511114808087,-0.033799430059727395,-0.8566351172495384,-0.7849474330628536,-1.3003383404115745,0.5861627562387861,1.2804930458334516,1.2984405792353433,0.9654995258926865,-0.09330588483190402,-0.4048541018457527,-0.6045721736346455,-0.7179305755897633,0.622655024062895,-0.16224135085827762
2014-06-30,-1.686279376972112,-1.2521962420737525,-0.971870909574825,-0.0769360203777659,-0.7377762655729845,1.3537417149872895,1.7708143401852545,1.2937145530518646,0.1477386532423371,-0.8309127985877224,-1.2841266631656902,-0.8290755934104348,-0.9262844324785843,0.6531216259243187,-0.016898728082187765
2014-07-31,-0.49017353798908125,-1.440055780503385,-1.1280215989261109,-0.16896608959041023,-0.7001395609466585,0.3113684792393208,0.8940065872913159,1.3159534494038312,-0.15032170250728963,-1.2839161527319518,-1.2646736467350816,-0.9877697348675623,-1.136985676647283,0.515886943574075,0.017733087030072113
2014-08-31,-0.1923359529452073,-1.3557908104118965,-1.0449427558416717,-0.09253023564794283,-0.6451158596513412,-0.5491993665533944,-0.8723318911856729,1.3822884310830903,-0.347427335356554,-1.536498462563101,-1.0813246991788006,-0.8710890729305496,-1.086631219904412,0.4386431719959025,0.0019788168969957294
2014-09-30,-0.26237874319702426,-0.5611083600171402,-1.1898395802102089,-1.0162611539074857,-0.8094867097239602,-0.6591928106623652,-1.4812956071686822,1.5304543800368413,-0.650020179821967,-1.7189636281773717,-0.9054432567199692,-1.061737943333993,-1.2262369650242915,0.5605580771683429,0.13998991126382068
2014-10-31,0.8562129114746393,0.2267246809610247,-1.0146429364968534,-0.34819428466744184,-0.39288373815472877,-1.0692566690805594,-1.7681952416741347,1.957699359118886,-0.05901988707850243,-0.22919943801893902,-0.04660169321038649,-0.8771802449279554,-1.0293239385560498,0.4753278703687638,-0.010292122708876129
2014-11-30,-0.34888300473781625,0.14302013558166501,-1.0210052122203312,-0.22980471293487267,-0.3377061768715363,-1.100870150867635,-1.6664362069215097,1.186621342895895,-0.5023255567525988,-0.51118049307506,-0.02909245394705101,-0.9013438457876537,-1.0211990994302538,0.5348342446791511,0.01743050362933552
2014-12-31,0.05429161488985854,0.4303283749862249,-0.9192244443961384,-0.19439906366445892,-0.92830350880509,-0.5909863241946292,-0.6634581640359826,1.0442529953618904,-0.5595574851429584,-0.3740274966751779,0.1268015400277889,-0.7721603571473286,-0.9204673833511657,0.9025483127302466,0.21500244267336502
2015-01-31,2.5492683828161913,1.0965486126986912,-0.514973351750447,0.5961401515676092,-0.2674458139091622,0.4615041916102003,1.379905585784297,1.247429491430308,0.8544306346631747,2.4671578933576144,2.5224728052937997,-0.38209953099932165,-0.517254455851526,0.6967687397244059,-0.009081049089684112
2018-03-31,-0.5981448525517927,-1.1634229744979854,1.3352063341089422,-0.8408839905071224,1.1267810839393189,-1.215635840187397,-0.3021776087590696,6.681911631674984,-0.24808303106184776,1.127740355938639,-0.6185424584477187,1.1305567669832437,6.564882041256222,-0.8450126345866127,0.1461603988349424
2018-04-30,1.3762880598079161,0.4208100556414442,2.585575188130408,0.24470133333207475,0.0448456046081383,-1.3517579799086288,-1.4904239304799125,3.004296957230903,1.0715448878683556,1.4380822941260178,0.4338773647989382,2.4829957283187927,6.878972319164899,-3.2411925997342563,-0.08003350520543444
2018-05-31,-0.9540765557822675,-0.12729357520365087,1.0609756243230333,0.6878148865603825,0.23291460607932102,-0.17085798298201132,0.5888483627532317,2.350342047132429,0.2909598170014564,0.9524199434732731,-0.4365801013462525,1.0501350855446774,2.052642454444393,0.5579769853738867,-0.0056535875317284085
2018-06-30,-0.1755222848070768,0.1317927412030379,0.7532485119830943,0.45467427663774274,-0.3282728429330651,-1.2539362548288786,-0.4285858283314165,1.8199050739361504,0.2561249936869564,0.7962862537023689,-0.34254166006640063,0.9052258656430313,1.4293125567562421,-0.9965937784165976,-0.12460185478295152
2018-07-31,-1.310339799275212,-1.5916359869636272,0.1192123525078299,-0.8802604239902768,-0.21233911255505666,-0.7157836899053568,0.1899648933126483,1.6637211397009828,-0.7003653995461523,0.30554783740713015,-1.3103224096266555,0.2744318228231182,0.4292349006387789,0.12270728495479007,0.0710065709918085
2018-08-31,0.5901102610200744,-0.547014084351948,0.27963541618068477,-0.019485067737069067,-0.017375197320885966,-1.4004824206117248,-1.4990707566799388,1.231636647970853,-0.0946374816072109,0.44971543751557136,-0.5587217563921549,0.36861737630345887,0.6976921782707819,-0.6217333986914272,-0.20330981328715877
2018-09-30,-2.0117559773573013,-1.7358367668935932,-0.2126267707832953,1.0040417839875553,1.2433751194102254,-1.327208846604876,-0.6404945839028806,1.319965693204693,-1.4137427438269266,-0.28780549103332154,-2.0168280520215127,-0.15461221519286106,-0.03694744949012373,0.06154515739252303,0.11468883318986887
2018-10-31,0.9780557959123569,-0.22479596705968438,-0.5906765998189322,1.7224367792435682,0.7858868101768268,-0.3321735840576325,-0.04313447596227198,0.9082343582680467,-0.515713004049644,0.03841612588088849,-0.6186443590270237,-0.4764182963735643,-0.7411629228876451,0.46502548212181594,0.15335781556372136
2018-11-30,1.233673410800949,0.22841052093277808,-0.41470438787378333,2.1188686177547913,2.158875401343077,-0.024490344402170173,0.895858194358406,0.5659268940571406,0.5582096450960914,0.47751257604650227,0.729698590581905,-0.38369234244300493,-0.37461743031934236,0.40096494087484275,-0.0559693530577583
