UBBL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-12-31,-0.4825274443510358,-0.4097321050839202,-1.9458527915905328,-0.9794133888315144,-1.753119463527456,1.5220521267685507,1.3045998161654506,1.5486147300075936,-0.9974195916989926,-1.7490038027591261,-1.0056141941898846,-2.2722242019270316,-2.3314189175426563,-0.2020924415027024,0.06504308254607344
2012-01-31,0.2079158021801534,-0.5557504500823058,-1.5936306583653022,-1.3574584430708674,-1.2018104046342204,2.040622779043496,1.2384274512651083,0.9844352201080365,-0.905608091250195,-1.3650172215104837,-0.43073335913836913,-1.7136816721854984,-1.794031203737399,-0.1433322589234586,0.11253510714369416
2012-02-29,0.48893106287818155,0.11734478217541702,-1.1160044481400113,-1.0567060036319809,-1.536185841666848,-0.18272924337630025,0.911511849918652,0.2649386834757302,-0.6059537476136615,-0.9522986335466741,0.10183952326761417,-1.0293772028192378,-1.1656704729081855,0.017874602658893762,0.16212626790157778
2012-03-31,0.8729234578231497,0.8908991191766881,-1.0531359160441982,-1.3985334874025888,-1.7527849506295465,1.6163742235560914,0.26531906751024986,-0.9712918928501296,-0.7534054314567994,-0.16129511038322347,0.7027927076921143,-0.9452081966825022,-1.1522638470250177,0.23283758187852954,-0.005392853609217991
2012-04-30,-0.3380131850061871,0.5671584905632703,-0.937193671653761,-0.645303643065799,-1.58613058647785,-0.570074169352885,-0.9576617594303427,-0.7918417210911501,-0.8999659047706298,-0.22534300380966832,0.3724383805166617,-0.8000986696047214,-1.027867106403133,-0.08650667542076321,-0.10737219235270432
2012-05-31,-1.0328684959971368,-0.28863292994192724,-1.2443341700237034,0.19340763324108037,-1.0827545850542173,-0.6468592949114721,-0.33189098529853794,-0.09440849320383939,-1.6258942725950143,-0.8578815125824459,-0.4158680186760634,-1.3557284000996657,-1.3235120425467652,0.059019921554335254,0.12263825188552019
2012-06-30,0.5845962531311418,-0.4353240984432676,-0.992519344215265,-0.23804494289526554,-1.0535037289023275,-0.4846455357280673,-1.0551855968587887,-0.6883073284948715,-0.9744934602293767,0.41182029142153137,-0.036460449754834263,-0.9684901174048132,-1.0214075130353404,-0.06210330872039524,0.022425925073927582
2012-07-31,-0.10132883881787477,-0.3027462467708632,-0.8366313039583679,-0.2826047584501636,-1.005364607759649,0.4036496852305861,0.40318625541242764,-0.690110644082268,-0.8435548651372138,0.5627552597149184,-0.16605623609510844,-0.7506497961891753,-0.8496087813831987,-0.011607056260856967,0.11432541796553138
2012-08-31,0.7040535636340031,0.6592545493682652,-0.3651877439887034,-1.3506102537951772,-0.9396223146954664,1.2415648970808844,0.942174372259558,-1.2436121005980996,0.09822616373119568,1.4329064996865455,0.29321724397567495,-0.04972827448983145,-0.4364794584017564,0.7499531983855109,0.04570793267040656
2012-09-30,0.21812031809680962,0.4851933122632838,-0.014337791264793677,-1.3931067467783258,-1.3128963594624459,2.7133060310431687,1.4361317245355008,-1.384104113058304,0.5358987849305812,1.4880497942547322,0.5576644517063116,0.7263450981469238,-0.1560159731615377,2.863189519465897,0.16591763057165473
2012-10-31,1.1831464851451594,1.4612715768034166,0.1624307509196556,-1.0510301503709876,-0.8672238993233895,1.7066718196880493,0.8039736626552678,-1.912078381278178,2.0076179741947464,2.2692206534177846,1.6193381856554732,0.7748103934536384,-0.12924284902685126,2.2895958467515083,0.03452352282590555
2012-11-30,0.09295635381115462,1.0279643303634132,0.4727593728834843,-0.7867220656131737,-1.8592144648586972,2.2568241700196667,0.8441232653641215,-1.6997336155477416,1.867438669800008,1.7854415422843717,1.23319292611148,2.833311492567916,0.055148371807807996,3.517209338340946,0.15011765739519253
2012-12-31,0.9881262884508688,1.519261318433757,1.0426942619324635,-0.7548420855869963,-1.563603627190403,1.1929233125590117,0.11550225032307299,-1.8538460203406522,2.417736667054711,1.889998341342388,1.6914833838845227,3.365984876743801,0.2848058398295251,2.460483184651686,-0.23897487322714142
2013-01-31,-2.3922917171667457,-0.7043912090205113,0.24818318537641862,1.6662456798887793,0.823666847228108,0.20646755777184694,-0.20906947548058027,-1.0419474313590813,0.4354624123825014,0.08076977171209831,-0.6986381032267865,0.020778099782405086,0.005326435585244714,0.20765209653990765,-0.17465972874412575
2013-02-28,-1.5805776340131195,-1.764760149310247,-0.32749252566870635,1.9873878805467806,1.3817535063754172,0.5237952988788045,-0.41590461570544635,-0.43659985333865897,-0.6032474141005553,-1.0418807201004299,-1.7947910627223846,-0.4494287329021927,-0.32493375993733825,0.02580215911423345,0.1311654930914006
2013-03-31,0.9250806812926993,-1.684968974131417,-0.3408123537227042,1.8883293394936047,1.6223067154758055,-0.7004820339984884,-0.9531611491529668,0.29625946275606446,-0.44083338780164083,-0.3356917673908522,-0.938311492638961,-0.4664682127872652,-0.2518926054412412,-0.542115097980915,0.049089610196523574
2013-04-30,0.27505609834807465,-0.21156530903245696,-0.15143644438957304,0.998367614888585,1.2521216486272153,-0.9813302882272988,-0.76561715804633,0.14799641142287345,-0.15987614011046747,-0.17640685850593582,-0.5022194761503128,-0.32722639964547673,-0.07752913987371296,-0.7496997906862997,0.04066956047490482
2013-05-31,0.17714816636582106,0.7885417382710006,0.3055883470441122,-1.1595922347877559,1.3440158319926376,-1.4019052210389746,-1.3573423103022264,0.028547572912218565,0.09523801564912211,-0.075432586772136,-0.15307667510239242,-0.07741992328590014,0.376584395665997,-1.3690270422952542,-0.05492418780661708
2013-06-30,-0.5872235018018906,-0.0619891190933726,-0.07935049280824366,-0.9189066914775139,0.8160252090848036,-1.1304843548498773,-0.3472923059846641,0.2702529341176393,-0.21707490440812685,-0.4697960832825118,-0.17438682569456354,-0.2508509060985382,0.07636153107801337,-0.8047941298518985,-0.04836231534535516
2013-07-31,-0.5316217007780373,-0.5154541086857838,-0.20290904759539563,-0.9325486803079244,-0.2644761542109415,-0.57206299936808,0.28553229386032364,0.49865658752575814,-0.47788861365922364,-0.7954763597182424,-0.42556613771728347,-0.2140925208738545,0.011510364056777191,-0.514552059501017,0.036070067092981696
2013-08-31,0.19775493618094844,-0.5066244227279186,-0.3972679523664792,-0.9096151530503414,-1.3386574716017565,-1.0846385990432557,0.31719473805753196,0.4046534297869029,-0.2834089350117793,-0.6625333382026241,-0.3269095779605551,-0.22465359496997125,-0.2671202533367225,-0.5601618761204193,0.18446213789470936
2013-09-30,1.4993546370388289,0.6200465427542508,0.008288122972273018,0.39930643635424184,-0.7109458688820965,-0.7280800309575403,0.18159837813305524,-0.23406109133437702,0.8100898931924501,0.23181899711427092,0.7659475562015605,0.025549187704728984,0.11216828590706472,-0.6028140349613341,0.07249631470569007
2013-10-31,0.34773671762720265,1.2221266909846054,-0.3270598641746079,-0.42996511461173337,-0.6217101285157187,-0.9573870155398273,-0.6989109876182125,-0.3763626529022726,1.094486460113452,0.41609158585552064,0.9886912956542897,-0.24551015848712487,-0.3177508320480143,-0.5553749892135317,-0.15412365900771527
2013-11-30,-1.7342469679589427,0.07244458679289645,-0.8869658142566509,1.4958553125384004,0.316913529319738,-0.5852107667070824,0.012760348075933573,0.5432986258833585,-0.11167697649081286,-0.6605854276560283,-0.4844455251873482,-0.6733951238263466,-0.9323275063159007,-0.33668053480455756,-0.024766696413887304
2013-12-31,-0.47345143786276944,-1.1519052502763627,-1.2806995787266697,0.27908934362610816,0.21372616925514207,-0.7043810996044746,-0.43560559550467404,0.9738689408840269,-0.3753321908056472,-0.9483532608705485,-0.8304936695905945,-0.9081809284358445,-1.4304973260290155,-0.2393847403434367,0.07541354269580183
2014-01-31,0.4077871853626877,-1.078071540748182,-0.5137504876374329,0.2831288931244138,0.1386674489335782,-0.7550607055686404,-0.19069677158219336,0.6403547368431884,0.062017781447059835,-0.4856440469329766,-0.48193536922389596,-0.45205256023735263,-0.527238227355547,-0.476195945929535,-0.03880126262731242
2014-02-28,-0.6029341024454404,-0.41296876024087326,-0.12108992267320005,-0.7638832988951528,0.23208473392856835,-1.9394169071246183,-1.2204429481187093,1.3526851965746352,-0.3492512620337393,-0.9799552384168841,-0.9536418337572904,-0.23116374710035656,-0.005349897491309698,-1.1433532334930074,0.026438674905300795
2014-03-31,0.02759143361873035,-0.1037746753253546,-0.4868895646320647,-0.8457099404692108,-0.7147174839094119,-1.6975088694730893,-1.510011406402107,4.485203332157307,-1.1840503479125744,-0.8412694856500823,-0.6079274078592862,-0.3423682663285468,-0.3066909860078726,-0.7583063748522102,-0.04251740340593635
2014-04-30,-0.5523404756854411,-0.7143388175612788,-0.7693522487960779,-1.2122582529736092,-0.9843759954540965,-1.3159619314262463,-1.478470839702346,3.3285191218942414,-1.510740790053356,-1.3374669719348453,-0.6724468033661415,-0.5433721927967374,-0.7827460950610555,-0.45585147061597686,-0.045266557916587145
2014-05-31,-0.5602712279649337,-0.6880101880008683,-0.9897265164225488,-1.1075584300155428,-1.8067664277990843,-0.9204954008447435,-0.3168306284586639,2.8074408863692946,-1.881000466317824,-1.864902000301059,-0.9287245263745051,-0.7575879025375557,-1.1915307240910182,-0.2826213123291925,-0.07752297441338828
2014-06-30,-0.8973972817171466,-1.2527052799323002,-1.0810422530176378,-1.406962108659561,-1.4249296948192642,-0.13793876103911648,1.0929884332560837,2.523196899262883,-2.3614797779109984,-2.825374214973704,-1.3752611024845338,-0.8351744078616465,-1.388574060116725,-0.28520356234797656,0.009476042551434916
2014-07-31,-0.00839664747332899,-0.8839422244153975,-0.9126472024335094,-0.8532895687609227,-1.8018098323951095,-0.608199900419037,0.6387600411925649,1.8488891579665154,-2.0336736217924467,-2.4613326160366027,-0.9733143121616729,-0.6109441853902843,-1.0387738714369459,-0.3251475553699073,0.0030445734566817207
2014-08-31,-0.0636943076644499,-0.5702381089675038,-0.9836898655138926,-0.7136692269853219,-1.5911394074855307,-0.4749874338227245,0.23236910084963372,1.459889344011689,-1.747180885923,-2.185374241675484,-0.7199546839469757,-0.7570075702980607,-1.1931950832591494,-0.2858282016223855,0.007044763196341204
2014-09-30,0.017754147749837912,-0.032924042427145854,-1.3331077544650425,-1.4937331419596156,-1.5489239886978214,-0.5317179246989724,-1.0398939111847751,1.1681301332094909,-1.4627140759205381,-1.9242790180128322,-0.39988652004642855,-1.5046614933195073,-1.9356432730892386,-0.07578831573874142,-0.019708563626237352
2014-10-31,-0.22429114120410223,-0.162292831100442,-1.4108935764330974,-1.2225318734944612,-1.4590123404317141,-0.08526623510333378,0.18989203261650178,1.055713331565794,-1.3329771174044638,-1.9006554125806068,-0.3351486859137126,-1.754256626765739,-2.1337575094501307,-0.04413676263237603,0.11543347601375062
2014-11-30,1.2205046928159828,0.6089004286050858,-0.6947144591207122,-0.22399203615767718,-0.7350199057839807,0.928639408094185,0.9862238068483237,0.4123985500312765,-0.598270110335273,-0.38387588522892957,0.8182937606105974,-0.447799946706422,-0.7453209962621685,-0.15824580005234334,0.06375676629754383
2014-12-31,0.6407396076882051,1.0419687777722433,-0.3767136135531521,-0.27823209356656703,-1.0152404638132368,1.6519430319223913,1.5811979135696563,0.010129972477245335,-0.0016197015169916308,0.665357039416151,1.3092132630854278,-0.03789642560898709,-0.2807371457247444,0.10070975513009298,0.15457809967117486
2015-01-31,1.6463164306178273,2.4569339277394415,0.05233390806402795,-0.6457806954947117,-0.5729563087320649,3.0468260505679017,1.263823169167907,-0.895283755679915,1.6898316145993526,2.5235784398461862,3.0546752059264444,0.5784330112616491,0.1365120454533827,1.45209429169564,0.024115865490491283
2015-02-28,0.13741928354456934,1.5127088078453768,0.5729573208593256,-0.2077524469198117,-0.5716278818198529,0.99444888833022,-0.028106444190087274,-1.1079841302425555,1.699659622406731,2.1902049368359764,2.017567930347081,1.1551196922367482,0.5696623738555231,0.6294580812672816,0.0014506167663939239
2015-03-31,-0.24005796316598743,1.003019035994325,0.4457573952778311,0.2014957429423561,-0.4879853164030466,0.8041699473907793,-0.11154655367013362,-0.39161336314305417,0.3517335105101625,1.5754193911909393,1.1936813750255852,0.9049764671080424,0.5932162587112313,0.4638997411869378,-0.07029332682953296
2015-04-30,-1.136621023644462,-0.6592016537927841,0.29732182526460754,-0.4483026199187992,-0.07656852625670436,1.7266517825598633,0.014539251552515604,-0.029288759387191023,-0.24379829393113195,0.6507681504208499,-0.19960443600998332,0.5084958301202632,0.5049255884928106,1.0633956239472688,0.022115291576071165
2015-05-31,0.15931119331580043,-0.6536971879642991,0.7917553439537165,-0.4024868492050315,-0.18562308646741343,0.5305632240062708,0.24250665491263576,-0.23861811652812734,-0.020444615929620363,0.6974382218027699,-0.3033494876461666,1.0203094701424982,1.021088944638326,0.2402479442074884,-0.020133130372079814
2015-06-30,-0.38380684461624465,-0.7492399901529752,1.4685073716568564,-0.4610694607224435,-0.06308106595360043,-0.22054713958109307,-0.11487805337078603,-0.18288313593811714,-0.15992123880086853,0.40378197955566114,-0.6865009621320384,1.3946889259167028,1.741806838215349,-0.9750425115939142,0.12268877190723959
2015-07-31,1.4875380185327616,0.687878731276261,2.457996087036784,0.28354633750197644,-0.39313759130547554,2.3030578034416203,0.38060630643303556,-0.9580403571040114,0.8827160479177085,1.2144013443272694,0.5205482760339638,2.5573103055759843,2.3640140757318475,4.29993544926183,-0.21150682532371456
2015-08-31,-2.9544777889793,-1.0614539602959912,0.53735870320572,2.800202179009233,1.5177546965183133,-0.43176687776900835,-0.19985978422651748,0.3314388035347579,-0.8782977199494685,-0.6280692463925085,-1.4716076612997526,0.21583780641862918,0.8140373425196387,-0.6587590859016762,0.03086913690481428
2015-09-30,0.25937871431003784,-0.6712024595298289,0.682440577170379,2.4417438820299195,1.4636541488888584,-0.18595207999388694,0.43029088959291306,0.015792751292522195,-0.529208731843778,-0.3544013079829225,-0.8878254869372625,0.29392937003352765,0.9206406074598529,-0.514536575857595,0.06254097925854972
2015-10-31,0.7462992393715967,-1.047596878680612,1.3156506049393233,1.6946608416270335,1.4191229180916691,-1.3044139458278856,-1.095918203644325,-0.5686778300835987,0.14802309221397986,0.18983619451046937,-0.1948699669432352,0.6251717041503553,1.4441804531481037,-2.270881737568364,0.010598371686072212
2015-11-30,0.12182799145812445,0.7403547353679061,0.5063275030535295,-0.9652819167655503,1.3178405681467842,-0.41422787276819945,0.21715986230478448,-0.7922948716651034,0.37910587887484,0.2292834977135018,0.004855746099108339,0.2189581405576297,0.5671415498911603,-0.5643643079762279,-0.0010547967857353062
2015-12-31,-0.1132441485987605,0.4910096882665222,0.038701672790324285,-0.7439431711075313,1.3203396146252724,-0.9165098179696841,-0.4356070637368262,-0.8700557150915306,0.41625987010342713,0.14278080358499223,-0.0353191293276559,-0.03100190466514776,0.0930082177212824,-0.5527077807674423,-0.2039888310732808
2016-01-31,-2.8360450421272736,-1.6673936020866043,-2.0502331580545428,1.2506348655994455,1.6348602856147392,-0.184816661905305,0.4748055503080149,1.0503863983000532,-1.436104099537517,-1.4890747886299736,-1.6515206676775365,-1.0611704431088933,-2.2593245501643637,0.6765668120773756,0.03840157056796172
2016-02-29,0.4889575413513041,-1.3636272200341504,-1.7500217906759135,1.4450270380144141,0.7213881794556174,2.1648121778169207,1.0783100068656855,0.4853853473256163,-0.8695187336386374,-1.0604431728110553,-1.0426510473534152,-1.1037440036032122,-1.8477267865966296,-1.084528409390901,0.02993537643035316
2016-03-31,0.35139608015605794,-1.0322147229104333,-1.4545590486317665,1.4854964687645218,0.7724039974461484,2.569148627326081,1.9682367856932805,1.52167469517287,-1.574745053735052,-0.7643393068356513,-0.6098575366367158,-0.9402597675590857,-1.6412466537772785,-1.5221499231684845,-0.08208443523000267
2016-04-30,-0.9657166208003597,-0.07737920853550102,-1.375216679459661,-0.07263434473874733,0.6104171229538301,0.1286855508152842,0.4106055473663208,1.8223531060497589,-1.6858059915031232,-1.3115533236479744,-1.0416623983386362,-0.9320417533596701,-1.6441841747846149,0.10409939023387992,-0.04914448790692364
2016-05-31,-0.5516156299851465,-0.7222463188181057,-1.5452672495031132,-0.2961803233738866,0.4891538425597271,3.0137562871885373,2.3679267837071007,1.668570657109402,-1.527651573512579,-1.5417096212961037,-1.0230809497718694,-1.0933127921491406,-1.9442875269621507,-2.873234336520457,0.03407380806251287
2016-06-30,0.4128960608290629,-0.6755080772184672,-1.237292815263366,-0.2655461365676254,0.5931458564189067,0.391424183538549,-0.11683345309026771,1.0592868207916153,-1.1222744778119909,-1.237272220255784,-0.2823734111560955,-0.860773121962986,-1.4319970173681824,-0.21169470478231342,0.07861234530196522
2016-07-31,0.8870288913923107,0.46574014329557667,-1.3311884437248414,-0.20262241545279466,-0.7000758572635891,-0.2816098089821468,0.04592793916340285,0.38886966721451477,-0.6692685085497124,-0.7215671364294953,0.39746643455320346,-1.3699642363993583,-1.438693438555639,0.354826460130427,0.0013535131880560644
2016-08-31,-0.05236671612279418,0.7906229463064188,-0.4414570133769294,-0.7803091318195156,-0.831689005054035,-0.5329385766359015,-3.583670384536202,0.3376872171667772,-0.6202383712086112,-0.7880653660355298,0.34294612547591313,-0.37813683506234164,-0.3538155624867333,0.25988523318052154,0.10579079503871565
2016-09-30,1.1541336412883936,1.2591332927256382,-0.11080877066804824,-0.4396491814554586,-0.3606709207060475,1.0959914101821513,0.7653251426076783,-0.38872912417209216,-0.08559980286725677,-0.055419210918300384,1.3194206713278718,-0.02152090947249163,0.03453444036278872,0.3074422174909837,-0.034206755401535886
2016-10-31,-0.4959889886002654,0.3657172395615342,-0.5712211905096541,-0.09431338394741842,-0.9129423439294282,-0.41831708877537604,0.15492565434428027,-0.13758154889303068,-0.27800308515159095,-0.45876102296953386,0.5724586076091017,-0.5533153117163652,-0.4737436538133517,0.2510133636272951,0.006389798098770988
2016-11-30,-0.03293405248164538,0.3765294089421237,-0.6431681682125723,-0.1728802369141081,-1.471644190718854,0.15939645882929968,1.4732950030482694,-0.1942513343614182,-0.2235697505989992,-0.4914649305659741,0.268787073902133,-0.8280903695491426,-0.5417532816542524,0.09484162969771238,-0.12029557296685113
2016-12-31,-1.4486253337687012,-1.2300083708256235,-1.105210846892193,-0.3449456081852929,-0.13618115527850935,-0.6676827107340657,-1.7790209576544136,0.5630608274534022,-0.7002963402688979,-1.5664342652182528,-0.9689513490244506,-1.0826162121918215,-1.1758658145029872,0.5258761271805785,0.025394772503684465
2017-01-31,0.31768654327484364,-0.7068705520538499,-0.08158630372988593,-0.0022066738401756284,-0.5256654008168156,-0.9673200620894347,-0.8804745298728627,0.24843025727818854,-0.46319234405465215,-1.125701654664059,-0.6237718680990687,-0.0715673499758012,0.09923313743760609,0.1081478335463311,-0.027899349480015725
2017-02-28,-0.23722861958333735,-0.9353333110337779,-0.35572791557018346,-0.1654412558433188,-0.5072113513716108,-0.742171989936854,-1.3637272259555502,0.3306057937689523,-0.49718753919784275,-1.24562889089831,-0.8039336786000941,-0.35892200349257236,-0.2555177322990915,0.35356892174310806,-0.008783316606018108
2017-03-31,0.01998218423334003,0.08975623773426539,-0.47704079843272473,-1.2813646528139675,-1.66536033411714,-0.6126469944842364,-0.3168314943585364,-1.866000754889583,-0.876885959488417,-1.1983357866219229,-0.5375713790055231,-0.6407066622852942,-0.340215345846937,0.4319436164986621,-0.0023379670345672608
2017-04-30,0.10326435944449759,-0.08892839282830677,-0.07032815085406012,-1.5013386340297767,-1.5327037005349664,-0.6017237960066272,0.29021504793242736,-1.7615626747118716,-0.6626063924025294,-1.0747030919851104,-0.20326214764448114,-0.022400029363601658,0.05189208667150608,0.25059641673533667,0.04083239758707933
2017-05-31,0.5991236068165146,0.5549297576912743,0.4068963300713503,-1.110652867943379,-1.1773300929092914,0.4688174071069714,1.019201286358378,-1.9178775410979785,-0.2274065637098542,-0.4468146293633706,0.6645123581705918,0.6256425999179465,0.4986834204846733,0.5125006226655479,-0.024516297069389997
2017-06-30,-0.21073609673484625,0.37497986216564705,0.14772997324249137,-0.9358422362076285,-2.3683961116004055,-0.6051669292544133,-0.1952723933842575,-1.6209856777857463,-0.22187285115858807,-0.6211070152551565,0.27937375108821383,0.5444611132490599,0.25912622262945206,0.1823247398484955,0.04862870998475254
2017-07-31,0.6838412491254143,0.8200664762588661,0.06286617734058766,-0.7657665454538768,-1.8539655091058753,-0.38445319813981105,0.10914812539030876,-1.8785866628166414,0.22833974269544124,0.2559682536765788,0.9200446571778663,0.14819633311740632,0.17702082188798077,0.23988706131591023,-0.040474240386535715
2017-08-31,-0.3832287995248563,0.08497172180223093,-0.05292634520248732,-0.5708912034550695,-1.5998348630086727,-0.3910898305105548,-0.9049381667210978,-1.5034996699364713,0.12065964525785439,-0.3167407201557434,0.3125433675842068,-0.28411058960243296,0.06816601918998483,0.5470626606238087,0.041509531730795836
2017-09-30,0.6815149953516346,0.6932282387973422,-0.37494977192447043,-0.4626342774863662,-1.3596307645687724,0.08804067253391397,0.48770064276971575,-1.5878507212576256,0.6526756486347037,0.6322056740121033,0.7445640480510309,-1.0971197649297866,-0.19105129051197328,0.40752987044279093,0.2236668789596779
2017-10-31,3.425340556901777,2.342875032453217,1.5097787764942519,1.9250891611361913,0.7127428703632827,1.8355322259304043,1.175825720791802,-2.3157128952579313,3.584784285365526,4.8307049163331985,3.6797487692963724,1.4955373694379388,1.2235275216506656,2.127373096097637,0.05312157291177466
2017-11-30,0.6180876212615485,2.868962645445661,2.1815508661848257,1.0818363519526577,0.7680979550507242,1.95022365651302,1.4344734814561364,-2.0245290598306704,3.8964312899057676,3.6293574483029905,2.8061047275358897,1.986828092211306,1.6293891865457526,2.921555336777104,-0.004069557965663971
2017-12-31,-0.11938739996563741,2.079433413806513,3.2861166294161133,1.461792386291637,0.7190919495972258,-0.39534427140436496,-0.19043209277604864,-1.6687190281473872,3.3208767849221554,2.5465064358000022,1.592893100275457,2.9737192593120714,2.4134603546895,-0.24331196750339276,0.06072274707886231
2018-01-31,0.6871516033955916,0.6854457754835318,3.0525961325750752,-0.9635037956052903,0.7915646568018333,1.0231728268688882,-0.0676224707569863,-1.495931225245792,3.0561360858985847,2.248651741893883,1.5055612694386862,2.806971757889593,2.3004915587448584,2.86408253283937,-0.07905472322657064
2018-02-28,-1.4113400669247766,-0.3758316623697554,2.1040021794417387,0.09179969698062457,1.3163200003274527,0.13988029745232106,-0.7427598315274844,-1.0880985968367713,1.777209318190933,1.2963390356322126,-0.0006775492980437716,1.8022391456965394,1.8382794709665111,0.7479083487414936,-0.11126172722285242
2018-03-31,-1.7492628663098917,-1.2890972631797202,1.160791204299078,0.836823701916051,2.163895054329042,-0.19858985187884182,0.37708865854929663,0.9300411338550121,-0.045596812860365946,0.5074079315021022,-1.3917261056126964,0.863497157596029,1.9700573335108698,0.014565147496154049,0.23633880221921177
2018-04-30,3.1008458236828025,0.09806643796464644,2.795813245129373,4.446515680414384,2.16114032187011,-0.5598686425673379,-0.9420717893830075,0.14062178173437187,1.3852498258077481,1.54731508966682,0.8345609895579893,1.9378170402124006,3.3604917933023923,-0.8984466985101391,-0.025348777175820167
2018-05-31,-0.517253601709061,0.5057805562416557,1.8810108723992451,2.8801067905415354,1.981655782598324,1.1941627255761436,0.5176985575569404,0.35995617832783006,1.0289435673554674,1.1253509127211623,0.31984128973416287,1.3808407586468743,2.2487544616602677,2.6748046358841937,-0.016452414689256196
2018-06-30,-0.4283580025452862,1.2214453279417083,1.7545051243376657,1.663789487454548,1.8165321217773445,1.109696396733703,0.7900503172916888,0.5712866144270479,0.7816345107514846,0.8426825824450579,-0.06075225790909747,1.3035393045470085,2.112133503316895,2.111441949928369,-0.054021384403676105
2018-07-31,-0.8433819886729981,-1.243671380909094,0.9559987169337666,-1.179045791765087,1.665014074018215,0.361306530530289,0.7712726121723227,0.9168948473845374,0.3178633053789556,0.44854292966687154,-0.613494123410897,0.7262008839816076,1.275990079669939,0.2552341536682066,0.2524393192825633
2018-08-31,2.813065948089014,1.0430299059302897,2.9628586451958805,1.8753353570326345,2.5049623421973433,2.3219726251869366,0.7286921199050792,-0.1279892595852409,1.9301770929342,1.2772193512269792,1.892376218311449,1.7263921603807004,2.6756066574290385,7.302796339145704,-0.03386225865534466
2018-09-30,-0.575578793797487,0.8676827555723465,1.9206753114402875,1.7528113415605737,1.764402316316346,0.3662724917273125,0.02087361073277811,0.08881213249912645,1.3260035225197013,0.8550262845213493,0.5913449108047514,1.3603952843444034,1.8593403148956882,0.6548273895463408,-0.1067653813105599
2018-10-31,-1.2704867530058308,0.4679972414476672,-0.03694349331587473,1.9067990451908907,1.1281679653757253,0.4690024300189672,0.4316919608683942,0.6105345694070984,0.5113197788365959,0.3284625087721245,-0.5978271658318791,-0.03617501036426415,0.05964058770262725,-0.1707196482046211,0.01626184303110446
