BIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-1.5758753228696483,-0.7363952083792816,-1.5073140744897704,1.33346744222609,0.2858555356194904,-0.27465475841252784,-1.084266457072015,1.341671897586088,-0.7233033017440911,-1.593200389997789,-1.4663765043530552,-2.4618729687197045,-1.7402334695187047,-0.07697119122313568,0.08023387158483891
2013-03-31,0.5525065460338004,-1.335879581647258,-1.4557708214645146,0.31758333219453705,0.4161114278712551,-0.3463435689199273,-1.1790944995819777,4.718594672911954,-2.0039649635477725,-1.1307106084328862,-0.6563373252202751,-2.328485854879127,-1.5936375966917067,-0.08929493534045256,-0.02851975659090781
2013-04-30,-0.5862154189375778,-0.9914422098671595,-1.980992404154614,0.20990140439979793,0.29503815019989615,-0.4613768779922975,-1.1661714636026417,3.845624532643011,-2.1283788608757934,-1.450799696003192,-0.9197133752084453,-3.0656293021649677,-2.3604510387830393,0.09385793332759554,0.01300978942410215
2013-05-31,-0.11808948436655305,-0.09723266999932531,-1.5008799449742551,-0.7324241106903652,0.2508002905886525,-0.46653944369577105,-0.47895784039314226,2.8062777174065117,-1.931085822978697,-1.3954435343415488,-0.8159463358074907,-2.2059371540169352,-1.6271393371556706,-0.046763607325671225,-0.2612076479671722
2013-06-30,-2.8910382088628666,-2.2745234153913683,-1.956631695344583,1.2397389887675991,0.7172367142106165,-0.7991189220895816,-0.1258243218320939,3.9776420991936976,-2.803999970837715,-3.4076002035336552,-2.3200439877707084,-2.577134442704807,-2.5212208039897175,0.26685456801661983,0.024292692569044483
2013-07-31,0.11424970851747523,-1.6620780985773311,-2.032318054132495,1.438600017180364,0.8039488411200651,-0.560165255264112,0.2560468898490457,2.3298532235871114,-2.0879866440882893,-2.634347909659347,-1.5370764284762886,-2.437353915919275,-2.5987578745636117,0.2915204148752298,0.05313445555249366
2013-08-31,0.39082215560528866,-1.2741530575725206,-1.5406231283834166,1.5825661523583274,0.7625360748287987,-0.23099019706143378,0.4668513253679784,1.5439932503248788,-1.5764832040568006,-1.9957264864737452,-0.8996759720203119,-1.809819757338508,-1.7183525933953328,-0.009335545711412452,0.07981343353361278
2013-09-30,0.6058476963367745,0.6876153286456212,-1.3590078063568627,-1.6425563262963132,0.6985336940378102,-0.5008078854383865,0.04181274139318604,0.9767761759446729,-1.1545284014489485,-1.3806637840460825,-0.08621531111069304,-1.552867969176854,-1.41456846680548,0.019660242496369447,0.14266160213140536
2013-10-31,1.1268105562074007,1.3106720367768903,-0.7736235391036883,-1.2210275045163939,1.2193734642781853,2.312078943971603,1.4920897801173536,0.34922776349853024,-0.6244518360677197,-0.47065387523449165,1.0352393489422214,-0.934544631985072,-0.6371721455584415,-0.031890073928082976,0.03082423628447404
2013-11-30,0.10505330475222459,1.0991084964615236,-0.5840993093515359,-1.1011984406665234,1.2533998193369982,0.5870855346074065,0.5760389650718849,0.19729060632045464,-0.4815765794458125,-0.29257266797755677,1.1357768126122758,-0.7150184960363556,-0.4237173839884557,-0.11484275813362596,0.17687386737011265
2013-12-31,1.332483236381438,1.5191195748388768,-0.5389440163487194,-0.7256538810970425,-2.7445727304778895,0.3924464785335709,0.6838554776111546,-0.3561747122239953,0.15348918347635512,1.089016503781316,1.8391482184484707,-0.28066195864093374,-0.43576470821521207,-0.15405464243180716,-0.04351774422285941
2014-01-31,-0.6421880789923154,0.45949885977411864,-0.4569880847221548,0.09422725699425127,-1.837976488796744,0.12494830611500642,-1.0591583068299302,-0.2347970634553926,-0.05103492300233917,0.6129659855012233,0.6738689743266425,-0.29154721038888104,-0.3333178610879309,-0.21508445040287816,0.18502750386665726
2014-02-28,1.4206051350895121,1.1956113454002646,0.5716825377796974,0.5553360842705225,-1.1713112989200622,1.1145707847177468,0.08584821435443923,-0.7962169504493756,0.7847634822979701,1.5741908032705076,1.3846915405079192,1.0139341133291393,0.48440530650054187,1.0500920811069223,0.196220338778486
2014-03-31,1.5877138264345403,1.2880160952677955,1.0828396685564599,0.8121451374053841,-0.6749474909869078,2.5111314451846964,0.9928989412612271,-0.5394703716156244,0.5161738904484023,1.9792000039218123,2.10346187061034,1.4294153539105146,1.0931161874445996,3.8114233433054134,0.09734608472491071
2014-04-30,0.6197723511356648,2.145106643067695,1.7291002153987722,-1.3435256173949761,-0.6581861731543439,0.3589674552958949,0.48745242238556447,-0.8326770330522758,1.0052149991122263,1.666884776605771,1.8720160787644813,2.1395934425796757,1.497394467331441,0.5986880142542237,0.06665090547494504
2014-05-31,0.36950347307152887,1.4916013586382302,2.0193544348525143,-0.9380231393167409,-0.8305939298838589,0.07409339566617479,-0.13193718655638034,-0.9883369357666022,1.3038786013857075,1.364755752538456,1.4765952406226064,2.478122155154161,1.5936462763797274,0.12367768396955077,0.2936479526478785
2014-06-30,2.3409974193972283,1.856677799369713,5.678949349610816,0.4952516408816973,0.5578473700593164,-0.3926360224147854,-1.097669060880473,-1.447508399693319,2.2799026742710917,1.6172515433668109,2.69329471994762,4.844182990780756,3.3456136911312484,-1.3452222492924946,0.04733079409284414
2014-07-31,0.014871238624218101,1.4231186510106222,3.7147897302288944,0.8307452433932674,-0.6941932793517748,-0.23715929369149719,-0.26350504998293167,-1.332292240087664,1.7823549281893407,1.1370533241505842,1.4928809044095703,4.489104414161671,2.6464623731622163,-1.0376691717020217,-0.08590157929315145
2014-08-31,-1.053955784852598,0.615459765999467,2.2397137883362945,2.1858980376911767,1.4088581795568473,0.0272765729550093,0.05886448761479313,-1.0810874351076947,1.1585691586956468,0.624572681997808,0.1824607623801616,1.6174818074567294,1.9655872989646395,0.2008506931292137,0.06533392231476058
2014-09-30,0.2009109312276217,-0.4512344471906723,1.9016527200673456,-0.5296107887122246,0.8766147452065978,1.027188740097217,0.7966689612172919,-1.06235490820811,1.1530248491955846,0.5216249307406303,0.09372865782323757,1.568420321929589,1.562558849036112,4.391498982521076,-0.006032927428834013
2014-10-31,-0.3962936302378732,-0.6703394808798269,1.2236897091853671,-0.6504836472484543,1.0661627738443684,-1.0074230716719994,-0.3382894870844244,-0.9505512678419947,0.9507517837856818,0.3182068989521988,-0.3069531331572576,0.9423982258020822,1.0221031290127351,-2.666979509404809,-0.20191228601231667
2014-11-30,-2.0753907705996206,-1.2182904851991974,0.5312319084533621,0.7550806170482849,3.0601715168151413,2.545324030284758,1.10669987948594,-0.6015631163844246,0.3146590094308633,-0.18981687379158738,-1.4709890736857365,0.08923250729620315,0.6703485515317096,3.915096883108701,-0.026308409580548888
2014-12-31,-0.4987611004013019,-1.5895557401647988,0.07691196384330043,-0.0058869906306777,-0.5788923226767781,-0.302531295532252,-0.4556822174274855,-0.5309562179004358,0.22032000365925164,-0.3196758969113173,-1.3834589240916157,0.1846310655716731,0.19645035924568513,-0.4625317166490435,0.05697894067478375
2015-01-31,0.2159918591553025,-1.1965353086845745,0.27910976463043935,0.5686834836380233,-0.4789845577459725,-0.20684687600973334,0.6949676466631823,-0.5948094843911399,0.34791536029861886,-0.2718547439018044,-0.8627876818254082,0.391164906420295,0.3704678006393364,-0.3775804785051925,-0.07934946674455991
2015-02-28,-0.9206635138195076,-0.6206155387386488,-0.22195244312805334,-0.8819143599435819,-0.5170553110681331,-1.0416942754259855,-1.6413610498123812,-0.4453407910003881,0.13295374021331288,-0.4830619075326211,-1.0632917027109534,-0.16611312414119261,-0.11407232026484543,-0.8719774409293306,0.07956519320424672
2015-03-31,0.35105182365896,-0.18085976418788197,-0.42165894408669763,-0.4163756524428862,-0.38058400155436484,1.4888952673255376,0.7835198104993503,-0.5005443009241889,-0.13090894135021885,-0.4067178500960278,-0.5167800523235395,-0.4029633598173179,-0.37947229579399355,0.35927478327673074,0.17873548869503272
2015-04-30,1.1602702106459337,0.29480896800335726,-0.3173153397252493,0.6065109907530387,1.0332209724222774,-0.018380925012269157,0.013725842469007982,-0.6135592654907813,0.2056989445874823,-0.15375902202755,0.46976673075793823,-0.41816914256594323,-0.3529437193014213,-0.22223004489935405,-0.061870468819002024
2015-05-31,-0.8554553327701736,0.3288888990415913,-0.5400241876413839,0.36222533282975633,-0.5714346734212503,-1.0930311929068357,-0.2024056674473934,-0.4198081362452977,-0.04372036582429247,-0.3674302971936818,-0.08238931646387766,-0.5138097818260668,-0.5420621138958096,-0.6337887850139753,-0.02259748197385488
2015-06-30,-0.5093837865185724,-0.12332686425604693,-0.9409502072564171,0.4979920643172636,-0.5813638511636801,-1.4402258460487167,-2.4703512753093952,-0.2911229849343074,-0.20254965375429895,-0.48384668615438164,-0.36689733008852815,-0.9694097992595092,-0.9264000197576727,-0.27571926590352397,-0.04781615745657151
2015-07-31,-0.9044141556694882,-1.2189640238151713,-1.04706024037389,-2.0481904924964844,-0.4339059729325922,-0.9156322034385289,-0.9081017312516788,-0.06621987614518984,-0.5185142337340057,-0.7475797401522418,-0.7489514806876609,-1.0830171755347406,-1.06914259585085,-0.23856675887499246,-0.05766899985665751
2015-08-31,-0.9513645397736216,-1.2497103577102748,-1.0349962210956671,-1.869638655681533,-0.5437113059198377,-0.8223979214219284,0.0045479104383170975,0.3076850133018234,-0.933927942260798,-1.0873407335747847,-1.1683839685986663,-1.0689593344268797,-1.1178805304510566,-0.2641056749793583,0.043239761169797664
2015-09-30,-0.009592448595416922,-0.9719442071013199,-1.0629347205314836,-0.8708180421783874,-0.6736289039969757,-1.5055122340793587,-1.036637711712862,0.40399818411211474,-0.9941037546543549,-1.1331913895427728,-0.9624629266006239,-1.10402514970336,-1.1723140846956102,-0.1425754858080582,-0.02630696258282013
2015-10-31,-0.6068079270297098,-0.8126451272463873,-1.0841874264958848,-1.0200317796046126,-3.0069826931682644,-1.318456121121107,-1.509921040285946,0.9560268009130594,-1.33619535246888,-1.3886722878324365,-0.9159590416412975,-1.4076941941789827,-1.223856762374753,-0.1434470707776116,0.0072352367891858
2015-11-30,-0.25324342387912396,-0.45221828124681945,-0.8490178703663975,-1.4255307195969915,-2.5648325392509728,0.09317794337055614,0.33312821611144355,1.23268011691427,-1.4331289078651668,-1.4025984910886022,-0.7203924769511626,-0.7346828104037176,-0.9474150649715638,-0.32894965202536997,-0.015264196324513082
2015-12-31,-0.4436155258876073,-0.6793454986656472,-0.8306152435782425,-1.773459126095508,-2.2230046458026336,-1.2767148266914556,-0.27649483227023564,1.7751680569343076,-1.5775105492022508,-1.5113723929814546,-0.6621050533620029,-0.6996361547657901,-0.9171305503964071,-0.41370494817278,-0.06211792204534758
2016-01-31,-0.8151408912630483,-0.7850956366020616,-0.9538685772209702,-1.226026852092781,-1.9544946495486473,-0.47344091206992295,1.210878320583568,2.872889671866587,-1.8823371873172956,-1.9276647802404692,-0.8357865414002321,-1.0639947662264981,-1.0579678819428342,-0.30122149023110006,-0.06542628485346311
2016-02-29,-0.8338906670966325,-1.0691088746004531,-0.9210741137717599,-1.2813091187433479,-1.7235571281135147,-0.9009927915324136,-2.15067728662371,3.576315282467518,-1.9970712443765688,-2.474917201742719,-1.0135852457041992,-0.9850299246615798,-1.0142862144006914,-0.2809185079223112,0.1023032152952955
2016-03-31,0.8205388769003455,-0.4362126146873426,-0.8553331579584769,0.22280963901392828,-0.9703081860771807,-0.4467618539664318,1.1843824153344156,0.9705817705752234,-2.099315144798629,-1.5306998052899188,-0.34240235340891895,-0.8437465327041251,-0.9196859896617456,-0.28699339876115515,0.0531999329926855
2016-04-30,0.41407595033954253,0.17759774436068246,-0.9281176635238237,0.05897385974706461,-0.7859108124123759,-1.2295127404364896,-2.092676830529786,0.30203730517947164,-1.5835753252402323,-1.0452274946586302,0.024344633711850167,-0.9887171273376777,-0.9778402598307198,-0.006552431475277288,0.0003903728109872395
2016-05-31,-0.09515672676218585,0.6357124765180314,-0.8078065109290095,-0.7185966587316669,-0.7391216544575854,-0.6057864466862825,0.20121682840199384,0.36220220818565396,-1.355971616583498,-1.062472847871379,0.08921838366034464,-0.8213248748620754,-0.8420096447438622,-0.12638087214759702,-0.004513593556299385
2016-06-30,-0.11765565032792161,0.11677055418529833,-0.7326915400297936,-1.097973742790004,-0.7109334033061678,-0.48539082176257353,-0.6555200813805099,0.3336497268892265,-1.180866346563758,-0.987857448831309,0.09818034936340674,-0.7292367078377322,-0.7570118019039821,-0.13656437721635742,0.09493175443324364
2016-07-31,1.3006535047568961,0.5268111300818396,-0.5184227964020436,-0.5066431115496589,-0.6605605175992809,1.6649594237015233,2.9079009078077362,-1.4125403580562856,-0.7224122310091647,0.5054507508770982,0.8971693184242924,-0.4047610237509674,-0.5408054816788884,-0.12079280663840397,0.18531123209662767
2016-08-31,2.385096763826873,2.19822704267224,-0.07010179524267382,0.38828558583483336,-0.43553499810443963,1.3904201575838138,1.5364147706307503,-3.3922726875790383,0.3940833276292302,2.894611819216727,2.668582967773324,0.301241588764979,-0.19296583664333425,0.25230658749889895,0.14430028505739836
2016-09-30,1.5878036620319804,3.321027681902251,0.2689950370398211,-0.6950141760852124,-0.21937351415982345,2.1022672113970637,1.944586318581871,-3.127712482840012,1.6957319828246562,3.156219526753783,3.119404728535402,0.7144809248751262,-0.004069960016790747,0.9673426591288812,0.0482311099430557
2016-10-31,0.4131051188404714,2.339625174417135,0.720684797268778,-0.02302261366846819,-0.15778783206024605,0.8717826965861438,0.03543938814789051,-2.2498448614525204,2.340913459684351,2.3079819752966038,2.2243923613170122,1.3112521800434547,0.24669756553936031,0.4492987383697082,-0.06930172691149784
2016-11-30,-0.9212126026860732,0.5296713703690319,0.7354714107852893,0.897878388543401,0.4442848488058002,0.46390963156962395,-0.14462123577342736,-1.342646843203545,1.5446845826495372,1.3033573528358884,0.7160906516497596,0.8565371433243754,0.2993333353600764,-0.06500287806509977,0.10484666433090933
2016-12-31,1.0797297142349,0.23892000032317653,1.5066118273209799,0.49973684599645624,0.42132943741812334,2.625372878970846,0.3793503447146658,-1.339695629598278,2.0949119643317533,1.4238837190994422,0.8884763580567172,1.5570433347080945,0.7280715133547426,5.338381169300893,0.017354209753235445
2017-01-31,-0.08798397675486197,-0.025611397488249033,1.9756267677252888,0.48222848190170897,0.5868615471908949,0.7919110743850204,0.2385460100974607,-1.0292118951834783,1.8239602362824903,1.1092326436238935,0.36361645454207475,1.8779589282234008,1.1220822865792022,1.073112732976546,0.14793728985094728
2017-02-28,1.5549475033993314,1.3637693769360728,3.4663384261956476,-0.015518663907749758,0.28209506149808933,0.5108133482448571,0.44308537310035295,-1.11156760268647,2.210979640091599,1.297927098818783,1.1117596022347058,3.5437254261870432,2.100939200653032,0.9652360761489782,0.06366550627740773
2017-03-31,0.38607643318174484,0.9767843802629304,2.5609069355446117,-0.02237411060105761,-0.04993603447929976,3.0134957223598566,2.641146949927928,-1.2426573569594193,0.8778476336257709,1.098922911359935,1.1207039305879203,2.960111971338545,1.3064092533172238,9.136236916918016,0.09421039741886696
2017-04-30,0.7731651139042349,1.4058065891764377,2.40435389551868,-0.6700331228131226,0.06947627023685757,-0.23506718869345788,0.061001534246757895,-0.982599486956925,1.1687427688332017,1.0102334498502763,1.3498949157646245,2.588480185369254,1.2412929605645886,-0.850634134512088,-0.033337978197605644
2017-05-31,-0.8087072980773533,0.20192707884990233,1.9367545586087678,0.12493859829814252,-0.3495232737326719,-0.2458581279723412,0.015360515492397453,-0.6612724919211731,0.8646761471488121,0.6558685396848691,0.35574642868306017,2.4949077709690526,1.185603253305653,-0.8455246085161205,0.12127357725224158
2017-06-30,1.2313314360214735,0.5828446071636179,2.3015154709579995,0.7395357832236259,-0.1838697801514288,-0.18129574001995627,-2.344645504667758,-0.5627599737995678,1.1963707093932825,0.7055845772735322,0.8578648569020386,2.6798841602244488,1.3065722142292984,-0.7506154545368121,-0.022744838435915963
2017-07-31,-0.7622318740543491,-0.17064725178428894,1.4991445804714398,1.0439840091803643,0.2572499835316785,-0.3058388983356569,-0.0074416270219079496,-0.34559891275981947,0.8923073153562947,0.4464507854872829,0.03651973102256414,1.4769377602656693,0.8974274703616998,-0.8181962854422399,-0.03607379685319242
2017-08-31,-0.9640314548226202,-0.2498002883076617,0.5971612932130866,1.0004136891147122,0.07513609322606012,-0.2657589241993893,0.3508108737122331,-0.15313713205287624,0.6109552707949428,0.21536547586782026,-0.5845470321874727,0.6899603661298676,0.31169632945132947,-0.5892153481682961,0.08414606381517925
2017-09-30,0.6337181722225855,-0.5709517618379056,0.3564786589024205,0.07702732817594336,0.2745860889731575,-0.29507230307453747,-0.16793853495905012,-0.08375867941953931,0.7748505561982458,0.24143284535757334,-0.1818552602256636,0.4015569872099993,0.0462680292467206,-0.5652853768307934,-0.0004691091703046748
2017-10-31,-0.527692563920259,-0.4541418342358565,0.15979395955875084,-0.10628994863101059,0.017126141037530046,-0.3811909158402724,0.014568727298920787,0.051199476010135254,0.6184862082560307,0.10130981328406134,-0.4188298085966476,0.2954605081439232,-0.11314643839701677,-0.5570108566474021,0.23013854869546163
