BRGD IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-11-30,0.9776885616745264,2.855121642707681,4.575056901424077,-0.6642203390279634,0.133849974531857,1.9798862804136983,1.3257426686141014,-1.4199093535792284,2.0869477603378424,2.0604821180552952,2.8427282971934624,2.2907452004988853,1.9103885124768365,1.8633424523950741,0.24101567608033173
2012-12-31,1.7846069129391824,2.411129457277474,7.361237266213365,-0.5604555284276722,0.3620901726686819,2.8430139186396093,1.9213591776637733,-1.5928634259252146,4.057653574409951,3.4122012351169,3.663973411998746,3.7782236892063708,2.806591553862304,12.102506022648432,-0.16660037410807646
2013-01-31,-1.01935014180691,0.9850757466044274,1.4767651828041142,1.0055043785099549,0.3542009971704342,0.430284602672111,-0.12888896732555408,-1.4083608095706432,2.312805157028401,2.1681703518616904,1.0334918667069954,1.2862438368370228,1.3598066057670133,-0.20968714092066001,-0.1233386717344698
2013-02-28,-0.7587555420340942,-0.05912034379268862,0.7091532159524869,1.1162139342263238,0.648469174272868,-0.4792065806215345,-1.1701275329977654,-1.265388758056276,1.5286453529972088,1.4987339657422003,-0.09150756727080753,0.7700500798231693,0.9506109008509779,-0.44440379998373314,-0.20043162115671867
2013-03-31,-1.2077829244247305,-1.9170918226197893,0.5712771309739272,-1.0929005283367847,0.7229096916551795,-0.57621750716799,-2.461440213076646,-0.8830224987714904,0.32004365568197285,0.5636462766293119,-1.1016912052619565,0.6730558409820397,0.8658482650752688,-0.430490118273453,0.2111337780987354
2013-04-30,1.4423146185982354,-0.28867820882857914,1.2267270217253678,0.9933804490112784,0.9535110764435966,-0.4550149644966274,-0.9404919185837025,-1.0517898954885625,1.5171341389346193,1.6449021079278527,-0.0896684440876711,0.9725128986315843,1.2624364034485263,-0.5715254885473469,-0.028943705099592428
2013-05-31,-0.10552077240499291,0.09837905079586703,1.463024744789672,0.7790517084930972,0.7804673611042611,-0.1575024569451779,0.6253495140431128,-0.9097122912877038,1.2781807990474812,1.3967634568358145,-0.19496385375652586,1.0879196771661945,1.4014829056137779,-0.4621056457960095,-0.12346978605403455
2013-06-30,-0.715805470878151,0.3754824169645309,0.5805334862727866,0.3393012115213425,0.006402043423160518,-0.7351029239769662,-0.5584362751396974,-0.6549839908171958,0.4898385958471389,0.702375908061637,-0.46124660151178487,0.6398711558300424,0.8080461358555153,-0.47998877331188056,-0.1975623265022595
2013-07-31,-1.1570003047088726,-1.2870185243845094,0.4344649721934331,-0.680792240500554,0.04104974684803882,-0.6915051238278149,-0.7368768588377612,-0.2539149048226922,-0.5237311957007892,-0.2927397062979003,-1.0849126725429508,0.5204874276394945,0.6932403731836804,-0.4128871463130133,0.009920418048990041
2013-08-31,0.14541712770220017,-1.1039934140998942,0.4341253393650106,-0.4662614799356674,0.009442655311989264,-0.6708200190157725,-1.2400871176711683,-0.16660825360275594,-0.4195925304906931,-0.2210593536977129,-0.7609427380957111,0.4928032124524846,0.6746297629941002,-0.4172155704418549,0.04503685064327728
2013-09-30,0.33429519158629906,-0.41968936107472987,-0.051184370425012074,-0.21292128169504843,-0.33557391910796264,-0.6401657889567002,0.2919335246665122,-0.13792061176004575,-0.15316517901546645,0.0158725711069003,-0.4732622935064035,0.11102809193888488,0.23994452717241865,-0.24474971957397693,0.0671801533452017
2013-10-31,0.45172497057596683,0.6023829587847962,-0.17565124718128594,-1.5182582699579852,-1.2209924004927497,-0.3436219110353623,0.830736465608229,-0.15087993150275755,0.24490360091004745,0.3706558893690391,0.11592606185401426,-0.13933606763135598,0.13587320082909543,-0.2603433444201117,0.0008018174958512857
2013-11-30,0.03864832274659761,0.5300667857128579,-0.45171738274752543,-1.4473234613531023,-1.339559762272239,-0.2784817683064853,0.8803619493589299,0.00901913813135161,0.2073653453544232,0.3091724576017742,0.3219044289473681,-0.5564106195951498,-0.10979373362306014,-0.23542399872660516,0.07313425294702525
2013-12-31,0.43116620653301496,0.5900176856326783,-0.8110796062032143,-1.290885345035916,-1.5481217454866743,1.988256146124527,1.7921120614101618,0.028254066380095724,0.5566043490978353,0.6027869609079515,0.740651670177018,-1.2205912714991443,-0.4161427803507275,-1.4029505372312303,-0.025145906273444544
2014-01-31,-0.2574054376693358,0.15184684709758645,-0.606231364170538,-1.0896902109753217,-3.015727713193862,-0.06347722786911152,0.008211663773395342,0.6170195755435047,0.3387052827340301,0.3702305496406109,0.31547510856451877,-2.637051713272896,-0.5093299991167979,-0.25986700626988135,-0.07232702778272714
2014-02-28,-0.5182705032523401,-0.16218337868601487,-0.5131886293195564,-0.7621283658975031,-2.1202499738787624,-0.8186825170859683,-1.2808842248706103,2.1674606025484597,-0.16110031035949582,-0.16329887103321286,-0.23619560595060954,-1.246124917303943,-0.5219432687281534,-0.001041453895984859,0.10981267602397105
2014-03-31,0.8750718339533817,0.030830516485239396,0.26899421272207513,-0.42888565926928596,-1.653654128990482,-0.26891617203087675,-1.064566789252453,6.212796399658596,0.24360871960537672,0.6354794241326888,0.35185229919339694,0.5606034335520504,0.5918901875611953,-0.2170668964508631,0.18448583883197978
2014-04-30,1.3635288533168803,0.9880458118194564,0.14333405169230823,0.23265183970637962,-1.0081783565927263,-0.14475688302315534,-0.07954871888791039,1.827479201494397,1.7318768531557986,1.8872596034423794,1.309727960120523,0.3094633202423425,0.3503167947703578,-0.18812897848573468,0.26285050466403836
2014-05-31,1.8178334516886832,2.3352947150509205,1.1245956643937707,-0.6463753488310003,-0.2878896145160033,0.7851464342597296,1.655830546462207,-0.1407789811478003,3.8041996465574286,3.128868277691182,2.4995048384536025,1.258652072290329,1.4620918135084624,0.4677004756891392,0.2583635581021568
2014-06-30,1.601907110664882,2.6494928587292343,2.946079883211097,-1.1729082262200523,0.1787117822800669,0.748558449368047,0.5880950302210777,-1.3827492732865185,4.117078410784516,3.186741398341681,3.077919456048812,2.6359717496367288,2.788074301749545,1.5248569411643718,0.034519018748589515
2014-07-31,0.007388583815395353,1.699721089421929,3.7922766941054062,0.25447042855816165,-0.005726766336430306,-0.46269270009561025,-0.11245983921694039,-1.2673194002197121,2.632979358395076,2.2493745691625073,1.7542708845101125,3.667017922107023,3.474762420526942,-0.582703981998972,-0.02415748026394336
2014-08-31,-0.45621519811967703,0.5599178214874575,2.722288769041135,0.5685591120145734,-0.34973587536747774,-0.6440165203645222,-0.7138263240120655,-0.9479677451471544,1.792970363742428,1.635276450167802,0.6863387077347539,2.999100506119379,2.6735283437425448,-0.9267413674840045,0.13480410509595855
2014-09-30,0.651627675885257,0.09934600789501477,2.722232686725036,-0.5070779381044855,-0.370787814930766,0.21239740797440598,-0.23886198942514164,-1.2325384739231224,1.8354701818399923,1.5822977188966179,0.6739129938691094,2.915569401263346,2.306526762660629,1.011879078860643,0.016929313287337346
2014-10-31,-0.14266870883099372,0.028124729280830218,2.0612834234883906,-0.4127598974637395,-0.15177913128607146,-1.1552660856216843,-0.7282070235508307,-1.0915472885964803,1.416060125782719,1.2285227771779983,0.1982265956022824,2.0258009925963236,1.7633568335689238,-2.180086030250726,-0.036710991813732836
2014-11-30,-0.5025403820573574,0.013434336028984287,1.6690868136473862,-0.302613043334846,-0.4243327636654543,-0.9439588059087844,-0.3754856635975294,-0.8712494000856806,0.9859683558123917,0.8822008367579298,-0.2565594873834246,1.8796453947300236,1.5276206398111654,-1.5147765516403915,0.08662846893186057
2014-12-31,0.42788039227610075,-0.10754477708103095,1.5611402448542846,-0.7365480489178784,-1.5700206714155425,0.40479327352036754,-0.12383738157783875,-1.095780571644291,1.043897439758257,0.8799303301837758,0.035033935675912405,3.3433983375163487,1.2748164986597834,0.670197305009214,0.10728870351451074
2015-01-31,0.6553948893485398,0.2780234745361768,2.0042018686467147,-0.4627970782727856,-1.273562010148573,2.132929115387977,1.5968730457249718,-1.2494683965842,1.1307181175485206,0.9105532122787698,0.433712903378257,3.100718191779764,1.4390442583398213,5.233209012114931,-0.08596386712841592
2015-02-28,-0.9300956962829254,0.10252645487792364,1.721242512167738,0.08605258473469896,-0.8148820772361666,-0.2867685674771067,0.6757562533037401,-0.9012619309380497,0.6659984853281284,0.5766291372608967,-0.22683008282087475,1.923094126099841,1.449199732167663,-0.6023194582421539,-0.08921962521068058
2015-03-31,-0.9817167116676613,-0.56823780497409,0.9129854150489654,0.3135080391649885,-0.7996502964925006,-0.9970593533943486,-0.5125753203416525,-0.48037225866385697,0.18992806497672562,0.2893965749597674,-0.681532964557502,1.1067103901900026,0.9479921219394408,-1.3392532754208306,0.059631092019839314
2015-04-30,0.18071812143689692,-0.8962325246969218,0.5044734543697142,-0.28115574503255125,-0.6483201857197393,-1.1722281724074497,-1.3881426254986302,-0.5476839316814999,0.22583532988526797,0.2663726263085866,-0.4794953525147933,0.6192765412798341,0.4604003250441541,-1.1915889821598558,-0.04578175315141169
2015-05-31,-0.6928494421845864,-0.7314467920693944,-0.20782194806954055,-0.39075399005229366,-0.5651515109799062,-0.8940166888084047,-0.6476075987782968,-0.3685092756928439,0.03495485246431792,0.09560488147159711,-0.7468792875281166,-0.1016113776005243,-0.17884013530187765,-0.42708817560284423,0.03355678352884277
2015-06-30,0.020079848882291803,-0.219656664285262,-0.5882382504934797,-0.9070365434101161,-0.7357523247643957,-0.6628158855396484,-0.14174264801626035,-0.3729449128352152,0.04270750429881974,0.07153838541196994,-0.5644945980130266,-0.4643263763589934,-0.554116798411727,-0.11230306099620552,-0.04709160753385045
2015-07-31,-0.7879672856876876,-0.6500823390819789,-0.714078268199492,-1.1375812495750697,-1.3119890628722162,-0.5937208674935692,0.11982924452765041,-0.17075661909422138,-0.1656980911470208,-0.11043980768112666,-0.678590449949568,-0.5520353930773139,-0.6632905085942947,-0.036562753541529366,-0.0494192928469933
2015-08-31,-0.9605552355626387,-0.7651042281431125,-0.7539578064819075,-1.0290284569567159,-1.3969122183424243,-0.07028843662190914,0.3973721481956699,0.05094528373437158,-0.41845868859358504,-0.35024987709830535,-0.891271745286612,-0.5966608892898813,-0.6940021473338743,0.025737880834213484,0.1503359870757513
2015-09-30,1.0978789864866565,-0.32367447576025593,-0.7345577020526309,1.0418006790193124,-0.5012990278126132,-0.8120096127785567,-0.49039913752898423,-0.24837812201401532,-0.09887040637226749,-0.16507862896148923,-0.1776170048898401,-0.630165908144788,-0.6885570925644892,-0.047542862667634675,-0.03372838499578505
2015-10-31,-0.785931889674354,-0.3096000515625181,-0.8217414904312434,0.9834279059705608,-0.4713201351035212,-0.7230611171040056,-0.3522715268715836,-0.06362673642551578,-0.34956213073864656,-0.4021495393868366,-0.44501798168941775,-0.7184975907644088,-0.7727415838471222,0.0052577461968694676,0.05899170461984128
2015-11-30,0.16733407696984332,0.22073193186093282,-0.7069881308748998,0.31227755927712786,-0.4684555387054159,-0.4996674282477281,-0.4840205345738343,-0.12140890236561006,-0.24298015005676002,-0.3615510203760726,-0.20904307786713716,-0.583925664315945,-0.6849949645721383,-0.03620531308989555,-0.05468851949542851
2015-12-31,-0.9669029960456271,-0.7721746509327787,-0.9394264978783791,-0.7978546287603183,-0.250943881587977,-0.7575117111465888,-0.2022220582001686,0.1123267424539542,-0.6142431441249826,-0.6862788006929884,-0.5858545062944618,-0.8330786861102726,-0.9089083529769691,0.046159016055178664,0.012606838805560435
2016-01-31,-0.2528220446442851,-0.5104147898583009,-1.1016519004484364,-0.9701103275491191,-0.3679025739650064,1.243088136649859,0.8019538903534882,0.15889004485568975,-0.670035342770542,-0.7602602092184166,-0.5644092203591901,-0.9962373482838665,-1.0901638045412938,-0.05546674342220528,-0.14492606784858994
2016-02-29,-1.7943741458291633,-1.46317725979526,-1.193810145956007,-0.22901268595274363,0.4153022486469499,1.0375497274010492,0.3754651965360134,0.7029205529739162,-1.6259560596269693,-1.5942940212139378,-1.3471708233560356,-1.0931822013484804,-1.230719342189984,-0.07985057716171641,0.06886661495579345
2016-03-31,0.2914593210724841,-0.8207118025081637,-1.0063742096876667,0.8696017260551563,-0.5401087224310306,-1.126269224705117,0.313702117968693,2.746438583231808,-2.270460812119131,-1.4541614373595642,-0.8502332586184754,-0.943189378493764,-1.0391854196486427,0.014782319096811271,0.04075128389928246
2016-04-30,0.046730907887105363,-0.6718120338250403,-1.024495173057047,1.0178460275820014,-0.46812303171222286,1.0460535936775865,-0.17346486178304293,3.7099384630175387,-2.2161083026017137,-1.1817952426080984,-0.5731666821254793,-0.962324394829752,-1.0588673246253206,0.016021351822739574,-0.00771662896114448
2016-05-31,-0.36715884230182033,-0.004884973537996086,-0.9670414312674687,-1.6698571970742806,-0.6888486945021942,-1.111674458359589,-0.804838471568171,3.299027327475385,-2.317055849948559,-1.27988282533331,-0.48482211098147415,-0.8976003381068591,-0.9724349274294593,-0.00625220810191159,0.07339630765551101
2016-06-30,0.6142177312888463,0.1117852233921036,-0.8774477304318054,-1.4601288453535726,-0.4396028813032475,2.846921804481048,1.6605438267321613,1.974608530777036,-1.3600288802919742,-0.003388260398689824,0.0005821492113009515,-0.8151867112442516,-0.8534289196752242,0.19619415444088795,0.07325289440979749
2016-07-31,0.8379430578420973,0.5294840400278407,-0.6366344738573592,-1.246770441400685,-0.14511485256662593,0.5138816362309454,0.10653939537519547,1.248019046194811,-0.5211972287356482,1.3480275402958195,0.6729031419113803,-0.5896849125003514,-0.5715605889972148,0.16265611215814854,-0.01338192882428204
2016-08-31,-0.3415232147852932,0.8361067751687561,-0.5165456942329155,-1.048129801647467,-2.6390556517874066,-0.2663690886978645,0.5925444575293177,1.1827266766320796,-0.6825724717902288,1.1096131464380445,0.3924574049583336,-0.09923728120477973,-0.427946209938046,-0.021266795422501275,0.018581247296076034
2016-09-30,0.07610556188612065,0.42226590859055047,-0.6699256458974157,-1.262670617876615,-2.4406643124667515,1.327019469508894,-0.273515160298053,0.9301538899193662,-0.3799713101680258,1.222508124642819,0.36082555020785084,-0.5042392410332085,-0.6509282184183374,0.17539804875522175,0.027534450539523005
2016-10-31,0.2761352325219861,-0.005357723172386685,-0.5072108729479143,-2.0006937056506557,-2.2007074792548176,-1.1460576521045385,-1.0529014028389705,0.6634161154748313,0.06883943029150005,1.4768725542492456,0.5146207002846463,-0.22875775509739676,-0.46518366628235674,-0.10674199469480283,-0.15916617935124963
2016-11-30,-2.3672850086320323,-1.4811618134087008,-0.7903549255972393,1.1395994072147821,0.5637451086137851,-1.0288986123059776,-0.6605421136769959,1.4006233606606941,-2.0806908963504096,-2.1409817698325675,-1.7647600795821579,-0.8107963416488871,-0.8719659969339034,0.13747370078425333,-0.013498964285539735
2016-12-31,-0.21536000930239063,-1.674226355695404,-0.6629884666739995,0.8465338827530483,0.25839411866940865,-1.2458755798538228,-1.9957233335634517,1.2338288472760968,-1.905950453587197,-2.0865634371139343,-1.6238850209412627,-0.6909932335240607,-0.714308804604972,0.026199176503313597,0.0471375742998869
2017-01-31,0.6291404011365186,-1.3189637851608154,-0.5433108741805974,1.052661842123389,-0.07592423758748099,-1.115705371495856,-1.0666387126212353,0.7964801910008339,-1.1144244851089575,-0.8088375818796779,-0.679805837220271,-0.5792620309982415,-0.5637741439886716,0.0060096132495684245,0.08520644434360419
2017-02-28,1.2051808960263002,1.1707181992301143,0.044618797577631195,-0.8576464237213584,0.5639243780571556,0.45416569461388134,1.2516545267971726,0.1930492225722002,0.50135457202479,0.9128296594760437,0.6504291552677275,-0.009793685101680253,0.19370666623589985,0.4754855180043215,0.30113835844789427
2017-03-31,4.050821812814097,4.223012005138361,1.2196520515652363,2.102971048684368,4.517567993070697,3.968897638054487,4.8382659690138325,-0.9715084068817859,3.7663058798471205,4.20381621958913,4.977209484532165,0.37503312772964464,1.1970445180690752,6.082847793213348,0.06173287882457787
2017-04-30,0.4498419324191475,3.17935870614494,1.8663009424924306,1.7992325721493747,3.19169517930347,0.47060895194538693,2.6000448049241123,-1.2649268887983778,2.853711106133958,2.466662643683369,3.342352798681225,0.7616407229326909,1.711502841702968,0.4555424724634661,0.021270346688335832
2017-05-31,0.012049773448674141,2.166329057342152,2.708314399177272,2.201569590833408,1.1584210583159378,0.34968586527155116,0.736637646512797,-1.3200122002659227,2.0615160021432626,2.2760658913649507,1.9054422288526631,2.1127079222602507,2.379557273589162,0.2909570257498767,0.026707469751614355
2017-06-30,0.04104875664432904,0.2748441641026547,2.1251517745207047,-1.5491001057292608,0.8774309527874925,1.2181735859068128,-0.6341677569104351,-1.371743368164803,1.6617579526675033,1.464415809494554,1.0964538558472334,1.896057824850317,1.8481880916319284,1.7269077711528773,0.07952907059819334
2017-07-31,0.6210095283781562,0.3641189413350748,1.923998152553697,-1.1888722453146492,0.761609588450064,-0.1003407583743403,-0.40259202137181055,-1.550452120045363,1.6530532166654737,1.1741296382969362,0.9203209387357931,1.801048086153598,1.5233748876333322,-0.46097004718372947,-0.05244235148264206
2017-08-31,-0.8830679068624949,-0.11768144168192152,1.4692789053523811,-0.28574427227306326,1.3003946555676165,-0.4443522157444977,-0.9654495060658147,-1.2215080935048355,0.9889302990624234,0.6453980582558352,-0.19587672380192503,1.0715117021938898,1.278395484085471,-0.9269689967389959,-0.061755204186720904
2017-09-30,-0.9827682436396121,-0.6836686581323597,0.8884723833711697,0.014211387560148793,-1.0313945443358616,0.026646733243005854,-0.8164539269094011,-0.9565175583219624,0.5088335291551498,0.2319548997565167,-0.8502234075695432,2.1587660474919996,0.8510321293692226,-0.216177544111204,0.057962711032723935
2017-10-31,0.43807285819291863,-0.7844073552290924,0.9902054465067723,-0.272396001454351,-0.9994529784508159,-0.14671287031466873,0.029543830068903206,-1.12786142871372,0.6693976871283148,0.2213143992771142,-0.423530381729355,2.2001872655792734,0.8541772133483401,-0.40700745103566666,0.13902441645740557
2017-11-30,1.311770248795909,0.38826606993549534,2.797817640596722,0.69049410947751,-0.2537734836182026,0.6301221795943881,1.3307585109593645,-1.4591493975535041,1.1036371685259676,0.3898215963465481,0.5176793317305886,3.4175101230197735,2.125090163129501,1.4891141608537066,0.03586872177997818
2017-12-31,0.10644971359232853,0.9808172892819086,2.64567223134188,-0.5619961615428554,-0.2534860928279507,-0.12727158216863255,0.05890308002661744,-1.3886414066609607,0.9749438309881673,0.26234876072521335,0.5135397021739625,3.0454907822171196,2.0348017438763097,-0.42985210653730277,-0.0988062616049065
2018-01-31,-1.4323312550074343,-0.016120764833290026,1.42385729070638,1.1636321951616873,0.1588289520567848,-0.8250986586499116,-0.5405023665569951,-1.0222635727202933,0.39226908549759376,-0.15271354281917135,-0.41688128817919257,1.276575185592537,1.2943587009209656,-1.7332724021448818,-0.0003679659410195535
2018-02-28,-0.27383589726657287,-0.8526729780914845,0.8849507094417222,-0.21063134989993662,0.0062820049664792975,-0.8198487367275791,-1.3026310977049986,-0.9214152604542438,0.2896613088623673,-0.2761399470935864,-0.5167084466562868,0.8600077294916791,0.7777092078807455,-1.42983903044699,-0.14961314564951386
2018-03-31,-2.0900730081270087,-2.0589343032120166,-0.9399806483491948,-0.04041103224487406,0.7247726030248165,-1.0594627766476747,-1.1439423975490897,-1.0463226016872558,-0.7267877122299381,-0.8130826137833083,-1.7653237071605248,-0.985167666835001,-1.0786537846288908,-0.32686138391707154,0.13691456231238655
2018-04-30,1.225436969115783,-0.5268383902561645,-0.7105925785916112,1.7702390588459433,1.12780821571251,0.6412133740375844,0.8290963229450399,-1.1347690889111557,-0.330376324333719,-0.5422901656052871,-0.6971761416086261,-0.8382503489229332,-0.9195026236904582,0.032234166553505354,-0.138748079511046
2018-05-31,-1.70970574926703,-1.3307669554336028,-1.2472214514243192,2.15075030575744,0.8458287058729755,-0.8090421590757794,-0.15831943299787246,-0.6961488651358569,-0.9334984036674676,-1.056468170018755,-1.4827185143984707,-1.2256540900617268,-1.3594852433439384,-0.13523298788459073,-0.14482459223070818
2018-06-30,-1.622737232886736,-1.199718609217633,-1.684850662357082,1.8562851445568354,0.8246699362274641,-0.4650090961110747,0.44611258588041,-0.18192006140697403,-1.5138429776972109,-1.594084648699747,-1.9254612567151324,-1.5468252244925316,-1.8189811981413755,0.004889662206790317,-0.07637859041591455
2018-07-31,-0.8245826764375039,-2.263366823902141,-1.9260014987035585,-1.1143742285765175,0.7398141437218761,-0.31896222043775696,-0.7485732696318357,0.19385165126874992,-1.6724739095515178,-1.7585443556523226,-1.8183780669737506,-1.7313129006166368,-2.1121097509207356,0.08697265164796256,0.06693014872646742
2018-08-31,0.5731600304196067,-0.947573231938847,-1.5065058706934995,0.4732338869574542,1.0230260605431205,0.7052704960776073,0.8543834024468017,0.06082144357771433,-1.349462325248834,-1.4263578510608204,-0.9188793000394402,-1.3746947839136547,-1.5728067830549406,-0.43299844680372235,-0.1010870048804442
2018-09-30,-1.017083494286972,-0.6641493449015753,-1.4703133474980723,0.03162748327457775,0.7407303778750128,-0.6933097138303824,-0.24763881100800378,0.5826242735437757,-1.5140143665685422,-1.660241584732926,-1.2166881107737033,-1.3354409536016902,-1.5803266226247565,0.21183269019752593,-0.1715294918251256
2018-10-31,-1.5898705245774665,-1.0813984323020407,-1.764978125379893,0.724454697601098,-0.44812748047716305,-0.4326679257331247,-0.17135576547958087,1.5136156773196308,-1.6779866726381787,-2.03379924307405,-1.5373972512016854,-1.798367499586642,-2.099310878476312,0.30343861696766156,0.20751631417792468
2018-11-30,1.8321230230831402,-0.34519915867597073,-1.5110504619438254,2.595684383879388,1.8451507830688663,-0.9441246113076879,-1.2540252026094232,0.5630127286772623,-1.1167832614106536,-1.2874736733505527,0.012322456478871915,-1.1743884000772242,-1.5335920505986729,0.5549818605691333,0.1015442997609211
2018-12-31,0.7655487614664437,0.6053326518369014,-1.3374421946573318,2.076602073194878,1.5726416425026934,1.50996030193002,0.7667647505353922,0.23717648217631437,-0.90929714080456,-1.040534835023023,0.6412044291619924,-1.0890391243196833,-1.2871169577255757,-1.1016457872741983,-0.035017583467821925
2019-01-31,-0.421648601669995,1.2038355603214368,-1.1769727720787055,0.358912830666261,1.2883091137556348,1.514508552320099,0.7148550125439652,0.7482874077599454,-1.0378692250089512,-1.2881014005550215,0.2588429049191091,-1.0060721970844957,-1.158308345158141,-0.9869798166227362,-0.06553688105790516
2019-02-28,-0.6463889867719478,-0.17546476188213536,-1.226096618523218,-0.30234811924002813,1.1821655986684692,-0.4359108557453639,0.4966390416005346,1.926505052131869,-1.1666175646178523,-1.6233596164633026,-0.13196577305405938,-1.0406071863808202,-1.2509314429039007,0.03868874686172006,0.2401667802191767
2019-03-31,1.9513706543239293,0.49910359947062555,-0.4605977937732568,1.2723784297959555,1.9437723754975271,2.097302108452036,0.2960565441921844,5.472215693165898,-0.3206962145037736,-0.5039346600531147,1.2350649989027134,-0.5344912950197614,-0.41986866622864,-0.10748681004769971,-0.12140333575524398
2019-04-30,-1.093255235408857,0.162810876627997,-0.8970408559020113,1.7352723368086787,1.4115429098493035,-0.6951118745554767,-1.078334300967868,3.7252888989840156,-0.6005522688424932,-1.0226369366918677,0.03752847950607063,-0.7892131798179928,-1.137897687517556,0.31692539500944655,0.12439162389818978
2019-05-31,1.1088732682746392,1.366467641802405,-0.33060605357882283,1.4048562189310436,0.922181819672277,-0.3794884913909438,0.15014108133236892,1.8427294663351341,-0.13147570576754802,-0.34113785054025,0.8179507585537984,-0.4408830872403363,-0.26307033495314347,-0.08182708174416808,0.026848830870781815
2019-06-30,0.22604733171118088,0.18955691038432768,0.13007562925460855,0.23008333237385686,0.7551758249140916,-0.5246061094252888,-1.392827868764638,1.3906784786997017,0.045171679899066,-0.12246267294784162,0.8919538311057924,-0.12750972341008052,0.3608993474175023,-0.3712981997092412,0.013101506191464888
2019-07-31,0.11042537638412916,1.0445065397393531,0.4169379952046377,-1.0627441670882625,0.5986475418957726,0.11505188516790824,0.6856042115050944,1.1182386683155918,0.19847401333320216,0.05708841924574227,0.7262560718682435,0.07631063186762195,0.7361598178090687,0.058961407246439355,0.13546472894689024
