CSTRL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2003-08-31,0.20718223660959392,0.8191302053241707,0.6300896269826298,-0.4351190988852729,-0.8200531178967747,1.8088308336511154,0.615799143657936,0.37820089949712904,1.678034967549297,2.0472608728845376,0.742427377582197,0.6849941835654654,0.6679123193580037,0.13804170298646248,-0.06665095004187026
2003-09-30,-0.7578071199021803,-0.2875588446900349,0.4818447613941298,-0.3835268709153959,-0.5237245118310755,1.1581941434346101,0.2789654600319763,0.6245424842235581,1.0462413695215882,0.8624037087062528,-0.09710108526130061,0.44643180511943026,0.48596378945586644,-0.3224499384632893,-0.012610507591929696
2003-10-31,-0.007196474518813181,-0.3106150295671587,0.42786480383410097,-0.35850871424444203,-0.47075227584870427,0.9508455412659003,-0.006482713332431056,0.5578952394569545,0.9597374333508775,0.5360187052757351,-0.19985378498884157,0.36316539065444314,0.3992728477490222,-0.42078353095872784,0.02588871097800668
2003-11-30,0.5173020957233916,-0.1549485845505832,0.5647348926948339,-0.2186541149168601,-0.4299220149294851,-0.11774702857522443,-0.5303017796256925,0.293180065286973,1.0457192806391844,1.6224358870463966,0.13151339841033097,0.3803302470438133,0.47839455837737466,-0.43863627428253105,0.20366403751610482
2003-12-31,5.142262067125281,2.3799618764618273,1.5253464829497312,1.4065433828014067,0.6410529349450246,2.973826743410476,1.0411011211114265,-1.3547844901077402,1.97586767305068,6.902457477965565,3.1254975027261915,0.9824761419220116,1.4347321316891597,2.7694631337735967,-0.14095633392425988
2004-01-31,-2.6455661284606005,0.9719247089248191,0.9945120248723893,3.2766482823175416,1.4226494215742225,0.4736101875412813,0.36662483115731076,-0.6874405119018049,0.550600209872832,1.4331276192101987,0.2585286932130063,0.6358895637713492,1.0004736342685523,-0.3509061713677503,0.07025675176713805
2004-02-29,1.0394706555957574,1.693770963411455,1.4748761727140025,3.5721078204411962,1.8092576638110156,-0.5144215659367073,0.05168158625062181,-1.0896743117788916,0.9895224396142097,2.1833081436975483,1.2440433349971542,0.812074259169599,1.4572340253631177,-1.305923473403075,-0.12271216133486579
2004-03-31,-1.9599002764988154,-2.868788402847248,0.5253246702643937,1.4493678935506882,2.1776275611434475,-0.7999239555513915,-1.716808126977965,-0.47374137939564087,-0.18039842987786692,0.16127647249674104,-1.2871135691819573,0.4160747325029406,0.5144521695894329,-0.9459827266501275,-0.07980473789457526
2004-04-30,-1.1548147633477894,-1.6757519633148257,-0.15241533833635124,0.9631313530243162,2.340889959672858,-0.8979461057561317,-1.2325882829122292,-0.06681713612304316,-1.0196525983143492,-1.1040087389260103,-2.6534644694541822,0.1800597498520067,-0.3001028365832952,-0.32176099655827173,-0.06103898074005788
2004-05-31,-0.855584084533456,-3.0665182556285715,-0.5610737330827201,-0.6996829415093423,2.301006596013909,-0.7013086424009284,-0.19743849349784354,0.2273374669843241,-1.6853760128804043,-1.8008814012920447,-2.970343358297973,0.058970277136952985,-0.8638161549178809,-0.15544448599090674,-0.045648088284974235
2004-06-30,-0.5766767167230146,-1.7669082771340836,-1.5840397164359008,-1.0045480828472448,0.338062197188779,-1.0163134210404798,-0.7531989218069377,0.4135983070862852,-2.0396720450710646,-1.90168110717856,-2.20130839540426,-0.732946029889066,-2.306586110661021,1.113414496966112,0.04423798229338802
2004-07-31,0.6947298516003935,-0.47530717812346157,-1.1808306787012113,-0.07643356388121327,0.2873808480299471,-0.6311014264136948,0.26740541395412853,-0.0236841143434162,-1.6026004571017913,-1.1342751213826392,-0.9641962980952966,-0.5677597398665819,-1.55623614267507,0.1217392396685197,0.000470256298343931
2004-08-31,0.06763624678074871,0.12434597782654547,-1.2500158332745075,-0.3737809117262699,-0.20865710507393614,-0.6604502013684465,-0.263068692089841,-0.1293404512554275,-1.5393175500096792,-0.961637672264726,-0.26793896040548043,-0.8799276660846843,-1.591855500396417,0.21484881258004696,-0.03492342471173371
2004-09-30,-0.39105314563473326,0.24743784588960055,-1.0907163542748692,-0.5180656179881941,-0.6603537117448164,-0.5704439305322867,0.7461533785486475,0.05124228265707414,-1.7278211441644489,-1.0934020175509498,-0.28070952189293646,-1.1513638524480094,-1.3544271949750388,-0.04060898474253299,-0.0053697956708814165
2004-10-31,0.009610861139647655,-0.20764897749703987,-1.1618523327456463,-0.9793866858124592,-0.8717187987295006,-0.5627991344586996,-0.2121493299840008,-0.000122058324761439,-1.6565286204826781,-0.9584228942596924,-0.09415124287165572,-1.5189853388514831,-1.3431883071018222,-0.05017262855539824,0.10491988996221978
2004-11-30,1.5321582171519572,0.7604476761712368,-0.6136749435504498,0.2800010564383213,-0.34744136488937905,-0.07488416034917252,0.5832362024028146,-1.2314222458269852,-0.8317781265331021,-0.058368106657131685,1.2598630369819648,-0.6458531618101809,-0.536837924357228,-0.6525850950972484,0.18239500789391777
2004-12-31,2.4553021866490243,2.680616929357215,-0.7696037906287254,0.7108940206889828,0.4019824199293771,2.2159671628508995,1.2189169163536329,-3.4246133611817853,0.46014036169580985,1.347781782097875,3.213874909416626,-0.5147060549609165,-0.5014653579384185,-2.8529311434332145,-0.11549040316976415
2005-01-31,-1.397590926526873,1.4437786416091305,-0.4520461149541716,1.9999490206824413,1.1061878675875856,-0.05124794383512255,0.3913606209612216,-1.8483608051082154,-0.5052025426013578,0.3877164959437264,0.8399970117557352,-0.14868648256031203,-0.3091809737553109,-0.4769715108489479,0.09994604873196371
2005-02-28,1.1686364917138774,1.2956714899331627,-0.12259134450769264,1.7731948986597188,1.1347089508431443,-0.19475413558822793,-0.4368786204999222,-2.2051283225343847,0.4158910869796172,1.0511853757165148,1.54012954551919,0.05090952942732843,0.003083576781593168,-0.37215091363939196,-0.1271046011504463
2005-03-31,-1.5005633419178828,-1.1082483933520848,-0.1453655671017631,1.0975288152294767,1.567321741075156,-0.40451308518296963,-1.3419483264028567,-1.1061580778773656,-0.6434431644393773,0.07708684592007216,-0.2946992389175037,0.07397379508115387,-0.0536456268996143,-0.30851799942956143,0.0054910380841003735
2005-04-30,0.06185752063185202,-0.1927677450695892,0.795506366089352,0.7481544846283981,1.4078996070317438,-0.6133431312634011,-0.5834711068577346,-1.0069595394428505,-0.5119082161304939,0.10112147484266294,-0.47761480793560285,0.5427227253318931,0.7835102443971633,-0.4943692459353738,0.03883180985566521
2005-05-31,0.42420754518342185,-0.6391861454271734,2.000221815121481,0.16653114080291878,1.1268949277364695,-0.6038170474627395,-0.46542524055303797,-1.1212195139181105,-0.13131793150170645,0.34260025939597766,-0.20172735857708365,1.2188638690567155,1.8083876783703032,-0.8027620340378632,0.11724264115525647
2005-06-30,1.2498711601003596,1.1626245643196602,3.834011984165084,-0.5126243988363033,0.5791555703939392,1.3288545473758526,0.9599820585063229,-1.6382339729674098,0.964898054181278,1.0825354665393419,1.0793418992919939,2.5823524644026983,3.068408624742041,5.743930830206306,-0.05404720145065369
2005-07-31,-0.6205305906672013,0.6814229176444025,1.9281518075853297,0.0644679957227634,0.19807794766031622,-0.5804625599605554,0.131819445510271,-1.075623211497155,0.4995547983313301,0.6407403192356821,0.2666109050542527,1.7049390029899467,1.7926643479100723,-0.8045785220864323,-0.004192878260035927
2005-08-31,-0.06340967314596431,0.35949543444525633,1.7061314258026476,0.0865693675068762,-0.16367672196283298,-0.46937101310484325,0.2976620032951876,-0.8859508209571282,0.5349153612806772,0.5752024727429093,0.27005111305178253,1.7741875745426081,1.6223222366367387,-0.6625985346479872,0.026014662145645934
2005-09-30,0.2661706390442702,-0.27673174962466357,2.0941253059253775,-0.950360206385248,-1.043308148783671,0.5632350933543613,-0.35802118895412405,-0.8724991437274102,0.8398715494194483,0.686252838777178,0.33067752555779883,3.078715008531754,1.928638115668023,1.1005979576053935,-0.05981084807036727
2005-10-31,-0.6935832275087165,-0.32458153793022915,1.3996024854713183,-0.880525303919432,-0.7775248915065465,-0.8614949356832456,-0.19362044852948768,-0.3941395710729801,0.2534657893143463,0.2499940842137866,-0.4456357995756112,1.6670857033365467,1.4119873369164677,-1.3412424933152434,0.14262661030899074
2005-11-30,1.4862806781237627,0.7168781264076289,1.5785145774341114,0.3332247519844878,-0.18673949051653854,-0.2793369938120132,0.1901677850527797,-1.0436454066749745,1.6866092470882685,1.014504735062073,0.8090630027133785,1.391025145282041,1.3527019710865371,-0.6032414856617075,0.07743039666886883
2005-12-31,0.7098681599061872,1.030458159418902,0.6751890185061831,0.3256658987060279,-0.48622466457992997,2.2490168981163676,0.5734007662568259,-0.6071774499095892,1.6732516530440111,1.3356375438482557,1.3960666406150146,0.7127885834376334,0.6687530646084642,1.8488983235744936,-0.025041436897449
2006-01-31,-0.30432132539269235,1.3236596470261122,1.311158633253125,-0.06345392776298965,-0.6272756376904114,0.8156917299874302,1.2174901073681441,-0.412035708730158,1.3904709422107226,1.23088193424597,0.812554903948304,1.3788907572257578,1.2635292964549927,1.0019863670799387,0.005511442059534958
2006-02-28,-0.020715770010314896,0.2855627064753927,0.5714482074893104,-0.7223680159351643,-0.5958962181870654,-0.017803838021353158,0.28475914579670836,-0.39629290502752923,1.3821594315493189,1.1331949191619153,0.5160278955828235,0.6577693748921382,0.5924592790531067,-0.2606395676740542,0.009972738274506851
2006-03-31,0.06401904310106715,-0.1706321204918834,1.532493781027191,-1.5255844885043548,-0.5262088790504568,-0.22392144232329864,-0.9581368826627098,-0.38323338583511735,1.3546199082996355,1.0913779441611529,0.3549562516961142,1.5622276090669753,1.444493846468973,-0.5618230273726514,-0.07509338807894878
2006-04-30,-1.0684415601995336,-0.6140685086218002,0.8425338037647481,-0.6692484658294063,-0.33249060070270126,-0.7892999068794369,-1.008579900661035,0.13939498437281725,0.5082349176729163,0.5076565548399147,-0.7164028967488598,0.8331867913931382,0.9136049509060143,-1.1008309115072201,-0.2424804485701464
2006-05-31,-3.178930526262081,-2.5588936413757533,-0.8366055498193767,1.398147138521357,1.003456167827649,-0.2957185834054643,-0.16500321090922204,1.9202654046216974,-1.4449947562963885,-0.7330456056480475,-2.7799619830412445,-0.5808750003070957,-0.8209137426623294,-0.18479904941272685,-0.07343165669442459
2006-06-30,-0.8110987671150178,-3.0801782542725937,-1.702938505351956,0.5075884345705755,0.4288259021259974,-0.7650033210595415,-0.5319907869233655,2.4027249260372843,-1.8086238159565844,-1.2515487999387798,-2.655094185096683,-1.2735912136750838,-2.003897591770108,0.5122576471772187,0.023387408337002057
2006-07-31,0.23017677978959408,-2.0015390251370557,-1.340004503909211,1.4115811012416972,0.6474934219585112,-1.348864557632416,-0.8241582049928124,2.011338036726888,-1.527443506082808,-1.241287288526347,-1.792507732914956,-0.9831197174449412,-1.4821146497512256,0.8203993854816046,0.19396562890968289
2006-08-31,2.0472030873822096,0.840492964127959,-0.374874817618826,1.3080728741989767,2.3790731549701576,-0.5983495040281266,-0.49773996221257494,0.6763148578541854,-0.2758537917186559,-0.1355517400923813,0.2376769392985333,-0.30926587342144535,-0.25245703967336536,-0.27314196319132295,0.048318577270807524
2006-09-30,0.3864650212200318,1.5187791545002334,-0.3035560593957196,0.13042865671829082,2.164699386567975,-0.5871470162485062,-0.10606086192853818,0.47955312778645853,-0.006311923099588006,0.06577080663360794,0.9310251177436563,-0.3095118408508384,-0.1873195375791658,-0.3057200646767763,0.009749129392341634
2006-10-31,-0.024473973974736295,1.312225129176471,0.06416895843979965,0.20693194013121388,1.8659562053835526,-1.1903841205076788,-0.05770850533361641,0.5509336710721238,-0.047309981285398504,-0.004061107311346897,1.0416838830091855,-0.17037621437759504,0.17210630708573638,-0.7651030206505149,0.014270666727598604
2006-11-30,0.013624217551499198,0.2122358603483141,-0.767226246474364,-1.9621825543312923,-0.34755336977130746,-0.5366075763040623,-0.1843201171448888,0.5543998907247693,-0.015517115423193967,-0.028637211839575866,0.7424070469640489,-0.7644217124926179,-0.6646328117578565,-0.11676527947235286,0.009167906244418794
2006-12-31,0.0006523028083574556,-0.005764284381263904,-1.157191667473076,-2.2412596547629593,-1.016688736303631,-1.4726185077861063,-1.0432697946412184,0.8217817955470894,-0.5830233347639467,-0.009780906009516139,0.3606897972080567,-1.2476373779417924,-1.0787091555043018,0.5012955593639496,0.01151644206155908
2007-01-31,0.10337013608200732,0.06398895184292476,-0.9522638514779458,-1.9557801689647467,-0.9493556107208518,-0.9565971825895155,0.31603298308968253,0.656305476770422,-0.439653711549049,0.07577476016094149,0.12602093408463486,-1.008157235909209,-0.8573734530065257,0.029350006845673432,-0.04797509046419363
2007-02-28,-0.614402828423946,-0.266706471789942,-1.2380546422067806,-1.0632479960017212,-2.4639147019833776,-1.6857255844261876,-1.5098122899785036,0.9487051306964359,-0.8393758772394683,-0.45130785461830963,-0.38667198117286766,-2.275870197135984,-1.1813232724486324,0.6809131801868312,-0.041246790472876035
2007-03-31,-0.47923439711620536,-0.5235907818659005,-1.4503190357148559,-1.020713415751668,-2.1743805672382055,-1.4968866234956237,-0.7203542245856455,1.2037012116049481,-1.1144914444490142,-0.8886265216711723,-0.6523003360843331,-2.784472705246088,-1.4493679100804266,1.0044927236431314,0.21766575307641686
2007-04-30,2.5239775128210598,0.6984927957717113,0.22528770800279807,1.9735365317894233,0.25388859671659636,1.7200389252238424,1.322090966412111,-0.5801516414433593,0.86715197734305,1.2248346072875225,1.2576076526231166,0.1555067417218015,0.25300860665611397,0.5567994943531126,0.1374905876851256
2007-05-31,1.3063096686891829,1.765076161999376,3.125857945861926,1.3908262681492778,0.6051026064822206,2.6680838752566864,3.0444378503801484,-1.3290961183554852,1.9380773969450982,1.964106985057695,2.1014544569130846,1.9216041988484798,2.424838160960278,8.223992943361903,-0.12264857663106729
2007-06-30,-1.4276486217868916,1.119398663024239,2.1657226830911402,2.311986293956116,1.336779377596804,-0.2204235369451427,1.2487344760174721,-0.5386269672241901,0.5764890547888121,0.6074748275851442,0.3564734977478204,1.1537064130000603,2.0864404872527054,-0.966843062113503,0.027285203922663228
2007-07-31,0.1977745721000727,0.020183027056179352,2.015274323931593,1.037320734693249,1.2596688017016437,0.18620233578401446,-0.6448036715277143,-0.738681395576922,0.7528412464977563,0.6833900173875092,0.3603725614962675,1.1413001644516132,1.8858934042032205,-0.3020702537336471,-0.04824905839930265
2007-08-31,-0.5978328588649553,-1.0079945367053575,0.42057661802074536,-0.12555262118285052,1.1763104571528682,-0.46077085542156215,-2.121290959611742,-0.4260653640859744,0.29526313164258233,0.2051261422053426,-0.32287636898987276,0.19772632540707513,0.4749801052338057,-0.791978840348044,0.030836784336059412
2007-09-30,0.21802974364582228,-0.09738895791849421,0.33080434563303446,-0.715983692028056,0.9498619464363672,1.0587413960491439,1.0420464962249332,-0.6437099794664906,0.5047731111204025,0.33309464221272234,-0.353450653928893,0.17608638841078075,0.36257220667185314,0.2663466773147267,0.0316463560727306
2007-10-31,0.22404389118531717,-0.08323457419653851,0.4601781937333718,-0.6971100011282367,-0.21000800334979652,0.5603510474801477,0.3652448971113434,-0.8176843781679873,0.6861234029455551,0.4458047400663454,-0.14146914809238628,0.5963286272906845,0.4571497631694036,-0.022156294044752497,-0.019220160677828085
2007-11-30,-0.3274942052787977,0.06495502056332828,0.289665021201102,-1.034114979704422,-1.0678638731230157,-0.4055119217669573,0.17767072228071462,-0.6957043978887286,0.4891390617653078,0.20301332799317348,-0.17242000274245112,0.8050455712086791,0.322073293822498,-0.6939456413994464,0.2828926148198059
2007-12-31,2.9123742222617635,1.479258010613886,1.8795475183840302,1.640420283951545,0.7287657597837328,1.792020769265597,0.6435791435610723,-0.3188047179327436,2.245016410827083,1.7338957566167577,2.0906456914868,1.3705524210140174,1.951318510639991,2.661335844560148,-0.26858788980159576
