FSOL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-09-30,1.9914240674893453,2.3929177932633054,2.3561301570631565,-0.12314624894102,0.06005723843257611,0.5167785013278035,2.1678751081251564,-2.4659210457322835,3.5214937448771235,1.9536818490296015,2.765328423082492,1.4376957542727273,1.586324037885171,1.002728830247206,0.1369880154924334
2013-10-31,0.6378072636215011,1.8205151631901229,1.7382182462010476,-0.0396681486828011,0.04516156830861498,1.9230341425220485,-0.059529069770124336,-2.322199240887754,2.7848918097727777,1.7340469404173608,2.4180541014112644,1.089518024863148,1.0959138387708343,4.06690816288052,0.04024211627843337
2013-11-30,0.07694883213346619,1.5282059512770736,1.653135184751244,0.1298862823996368,-0.07979042956123253,0.3042957438774296,0.6323588757435237,-1.9796823342703216,2.0747393125341755,1.4387496481614002,1.5341661170780654,1.1623803454369854,1.021187061326971,0.4675131584934818,0.02293678534309823
2013-12-31,-0.11016280748611296,0.3681248668072815,1.5714379446392075,-0.7042578291296651,-0.37217317594315097,0.20012245580869792,-0.24690332286316022,-1.8650170107204966,1.657427691695595,1.256246415764532,0.8138897732619332,1.4545024529537314,0.9366324462917193,0.2539017571961343,0.09510401549063717
2014-01-31,0.2664483619846896,0.1384562636441274,2.2821846696002472,-0.871028822249922,-0.41785175201044206,1.2546675461429873,-0.08886540771461428,-1.7456893916703027,1.3297693949117448,1.1815719328394587,0.6814753948432674,2.3794679970366657,1.2945684704222273,3.9580420762223962,0.14913073720220707
2014-02-28,0.7203586448488818,0.501505602117423,2.9284212670218324,-0.56935863952212,-0.37656294124887685,0.4025080882916267,0.25003739777158285,-1.6900195408713536,1.0837352041732413,1.131993777588546,0.8146194614164389,3.1159091695507577,1.506050016517402,1.399684436889357,-0.10872119886433049
2014-03-31,-1.1306478696473814,0.018076432047113164,1.9904647409006928,0.2942660245700341,-0.5565281507272587,-0.4641440832530822,-0.317228890752423,-1.203922433226632,1.0845591777404804,0.740839079007255,-0.2202232329511672,2.6307883742962166,1.4558152479366062,-1.8860246011414628,0.23377985406943005
2014-04-30,1.7420076573068395,0.6568163813610248,2.569434253626968,1.1232140621929678,-0.1974790225911792,0.5533940980698538,-0.25769717020817107,-1.3463638390107826,1.4350936166191424,0.8736020545376489,0.816483819491516,2.485913150734397,1.4480254632540386,1.4609652434651383,-0.004713284452098202
2014-05-31,-0.4972242694569906,-0.025955893220258305,2.3412500447432656,1.7147448416800177,-0.034629762993452815,0.8084724687080819,0.19841105262859032,-1.1539645023193967,1.0448893248925566,0.6634189751906723,0.27752200952209044,2.163167662273634,1.4312678147277522,2.5442775759005167,0.25689811055973655
2014-06-30,1.7713894099700749,1.5853797393129185,3.786726734255902,0.9969446941270322,0.4990964399020132,1.0957172295445359,0.9470835052842413,-1.130732528031894,1.3306407952726544,0.8443870545691083,1.3046065844376846,2.958522626403614,2.020580550754915,5.6054037814358155,-0.06413259460469868
2014-07-31,-1.0666325708808158,0.07370683416490817,1.7263008566687728,1.4351959313745766,1.141862719671206,-1.2657883917377208,-0.7927521140506739,-0.8928350949936311,0.9362635870455011,0.5202562104046784,0.17602872506231615,1.1493453104244635,1.0920235712403097,-2.6781531501372187,-0.03166491464396881
2014-08-31,-0.7341113931627573,-0.08080030501874176,1.1891133050581222,1.4228667488227362,1.4794106117546801,-1.9198554019248795,-1.495655921329891,-0.7241792003535709,0.649554065023365,0.26131134460376443,-0.3935090905879113,0.7384503777902006,0.7604225968366526,-3.1260662707394613,0.07611667721480267
2014-09-30,0.14976186718964085,-0.9377668995586157,0.3446317035985041,-0.6926721844405977,0.8136737595959294,-0.48659918154478526,-0.6495044911647289,-0.5973174181729732,0.22362065543896487,0.2105995023845388,-0.37204454877142373,0.20801509090237888,-0.020341032858967892,-0.49310992799411124,-0.0315483577349259
2014-10-31,-0.737003230066837,-0.7524888473486794,-0.10116562932131809,-0.974298000755628,0.17684405247909551,-1.5634221308643927,-0.681565967144269,-0.45874969853816,-0.05641678790084238,-0.1478964758670936,-0.792977096578853,-0.08652439668651869,-0.462370992520071,-1.1051116600745048,-0.10678603264904743
2014-11-30,-1.292884968242677,-1.0443479784631935,-0.44167873094227544,-0.324125537337619,0.54935448583407,-0.8399550330873107,0.5108436558400548,-0.2961529078502465,-0.5255495984635984,-0.7907108258550174,-1.4407351581110006,-0.5539935536497603,-0.7450848104958758,-0.468333653819995,-0.010035926527785455
2014-12-31,-0.43706360097910607,-1.3522718823048885,-0.5099785669759193,-1.1118250578780493,-1.7544634877938574,-0.7599335613686344,-0.3968248753277883,-0.1823927203298381,-0.7852446087950933,-1.2826162848175555,-1.222891583140712,0.1853612512724039,-0.748747690327442,-0.4067769541932027,-0.19859152638047364
2015-01-31,-1.9354084122026012,-1.9602810589940756,-0.9507392924571569,-0.1956964717062583,-0.6850746131060301,-0.6762361114082934,0.5546237787623052,0.12345416616757057,-0.9267134252893225,-2.168473620340256,-1.876375006856737,-0.9827242007196969,-1.228516687743974,-0.18480394408858988,0.11445784921845888
2015-02-28,0.5643418182842189,-0.9095426264266269,-0.9866126449653982,1.0104248672683191,0.0060937118546872115,-0.31341828757641876,0.08184541041849788,0.10940063884434736,-1.0664591163678212,-1.6505968153173893,-1.0946631939497824,-1.082362889100621,-1.2587431059723568,-0.13275934058976085,-0.03346925943940196
2015-03-31,-0.6162074607623126,-1.0260234150915006,-0.9174459314578487,0.9099889099728903,-0.3401943265020687,-0.8180547948479522,-0.34748977040016804,0.32277970040567094,-1.18174608167253,-1.8498133073665382,-1.0264855100838854,-0.9734800052027547,-1.2352859164318586,-0.22546056833692096,-0.03798970454274298
2015-04-30,-0.6405929716011625,-0.376792089176,-1.2759065585095346,-0.5392772623089692,-0.3357866344391972,-0.4227761584906665,-0.08535555824438215,0.5806521080136738,-1.4049709021301835,-2.0234709866031344,-0.9857807469075934,-1.448994623164684,-1.7756238966165123,-0.06667982340669422,0.04284015867649244
2015-05-31,0.0022847914737788248,-0.6869740438974077,-1.1921217473711299,-1.4299542039566524,-0.41895503303325643,-0.8430201695750718,-0.8503767503998396,0.7081482714580685,-1.267497575136069,-1.7715396076896641,-0.6438253504887786,-1.3094420863865868,-1.5687291651399953,-0.07995074972181394,-0.042840158676492365
2015-06-30,-0.6737832110649463,-0.7176365513431819,-1.4579883073065183,-1.384608884254062,-0.5336541798480772,-1.6170335315109132,-0.8499979816815858,1.1658912521415938,-1.5130771081937384,-1.961003542640729,-0.7364848154829013,-1.6205341543578182,-1.9010758012015168,0.22486370903923464,0.1454549728597044
2015-07-31,0.7541865584613549,0.03975793989288912,-1.2186820294185745,-0.4142640953541476,-1.5502327906698725,0.22949533732664087,-0.1725646656326917,1.0525835109190946,-1.5669240607456252,-1.1641576922923902,-0.1289494449862438,-1.3384072982236457,-1.4734977479382072,-0.12484536672926604,-0.19550856107590844
2015-08-31,-1.9048509010060997,-0.9670957384757498,-1.3285332943345636,1.2017401079650978,-0.30655002918443325,0.19502940580525743,0.5668332219156732,3.2185236670107122,-1.6175130537090106,-2.4224139244721283,-1.0720270984246036,-1.4084147935331677,-1.624337691510502,-0.10619165980873192,-0.06772944744017949
2015-09-30,-0.7468438812558817,-1.0014492131678716,-1.3742490396447222,1.2040654478637773,-0.24753326915354307,-1.3704981478934375,0.2739368671396279,3.489839573172602,1.327319400850591,-2.7084168034150946,-1.1987357535871348,-1.4507751546247163,-1.6705609009046638,0.255065940530853,0.19860244239809235
2015-10-31,1.537897497291211,-0.7170434727984025,-1.0937968869776236,1.704218659128864,1.118653750633397,1.8896095348921298,0.7531465286788372,1.173734406235009,1.8131998942081482,-1.0986190259509094,-0.13672961365922792,-1.099640061484923,-1.1913371656108809,-0.3121786585317543,0.3246457013664556
2015-11-30,2.506293053451939,1.9569479767287288,-0.5786578734617249,1.5520903476909162,3.284854119676661,3.214530846100718,1.7572640105323196,-0.9222217114379232,2.224903454448604,1.200201759010745,1.908592000693047,-0.7020064907388279,-0.6415291017162892,0.5063989272316585,-0.030771658666753545
2015-12-31,-0.44464784152160364,2.2259392011957613,-0.5788959272605254,1.098588646831899,2.6870484462677906,1.2033202084959325,2.2689873542321535,-0.40935059171774346,-1.187164036523115,0.8753655446609531,1.0994979008984622,-0.6906095903451178,-0.6066607488127972,0.15165496717672938,-0.14283378528683616
2016-01-31,-1.239708286369154,0.3545517591950776,-0.47950300954861075,2.1541084886093875,2.60738837820879,0.04475213101436636,-0.3724289420468805,0.5329812354033461,-1.499787899873912,-0.3155509864081219,-0.05742748935945537,-0.617961318465619,-0.45166153764696454,-0.07992726290160428,-0.22014404898201195
2016-02-29,-1.6861650762223916,-2.243240210244373,-0.8139506859694817,-0.6409434845813613,2.3507977088490497,-0.42628086983851915,-1.903453360955595,2.142535642350798,-1.8567413225136986,-2.256158307342884,-1.4280527129822946,-0.804331681605917,-0.83680261784165,0.012068602475926107,0.11017420243647412
2016-03-31,0.7338507694433369,-1.3336584630082173,-0.6000168655362302,0.6912341942473089,2.008275238278326,-0.47636413527823374,-1.3635034307883143,1.5085159548661882,-0.8300274589910727,-1.154557498993188,-0.8711569133899439,-0.6448979598088184,-0.5687771934847073,-0.03512847422188191,0.1993149468813878
2016-04-30,1.284091863781138,0.2427256347765445,-0.25097676205350183,1.501167763577615,1.7818250228470611,0.12886570336276232,0.05025221474202876,-0.04727899245144648,-0.2239459784693209,0.6180131883383588,0.19853151303869734,-0.3924692474926342,-0.19946069148640952,-0.027398495215171768,-0.029741969198737644
2016-05-31,-0.2790528085549806,1.1166463609115664,-0.29372946613404805,-0.36325404473451717,0.37810897355667966,0.8045543355381093,1.158310153216381,0.08195898552018963,-0.32096619550593786,0.2791822675975357,0.19584246131117578,-0.32704734625158366,-0.23949196643122422,0.17229896933640074,0.15468961813186866
2016-06-30,1.0086683536827028,1.2542807179138242,0.08652800371585904,-0.2216875774918074,0.6871974868927474,2.000009652398418,2.004567488458018,-0.6087330673188467,0.11838311747613255,1.5412641870815005,1.3165328110477035,-0.0216302856430003,0.1527732226088238,0.9784300123356322,0.0032275444908665646
2016-07-31,-0.013619355146254432,0.466003203638604,-0.02195680888964302,-0.5977684891031976,0.2692903829248181,1.9718602883521368,1.6078762134371591,-0.7495750619074012,0.10868587280524564,1.3243557452742638,1.1423952335771175,-0.05878166042827616,0.014967277596403731,1.0601317743969492,-0.05975228490488399
2016-08-31,-0.4937876251238308,0.3443404103292511,0.5147800872820295,-0.3452740457891201,-0.7884648627213082,-0.22814524979984138,-0.27584112755175183,-0.3895808084114164,0.09086063450823287,0.6968839530357457,0.19627367383105437,0.7969273336175364,0.6084700925803171,-0.1267450794229239,-0.07823893825677027
2016-09-30,-0.6180290560309212,-0.7064229194189883,0.7965070914120321,-1.4676007979154795,-0.49579209473185715,-0.7643969301873905,-1.6705087211454874,0.5519954921932291,-0.5488780169976749,0.08704046449344546,-0.5626027658394418,0.8346182038891042,1.028891700510786,-1.0930289489633809,-0.0024691370569210423
2016-10-31,-0.02017458083045526,-0.7036190928236016,0.16066862128700712,-1.4612440654565384,-1.2275999822628385,-0.7195726679206662,-1.964931770681868,0.44183307912639097,-0.5358962621488825,0.07799615947690669,-0.5204202190026115,0.4813531899196678,0.28340164550347946,-0.5248561946880284,-0.09185509245801927
2016-11-30,-0.6788011092755167,-0.8116871877324565,-1.2090036124636863,-1.273437730980825,-0.9950254890003836,-0.5837983516617575,-0.5321624434393556,1.337632765785657,-0.8004808198726365,-0.6430378135146857,-1.025926112243449,-1.1875768206020754,-1.2019497244128394,0.15794629404474675,0.024097551579060524
2016-12-31,0.16015492814844492,-0.3286092570547345,-0.9591793972598417,-1.008076958735445,-1.838484926581587,-0.5922536522297691,-0.15505859584192,0.939542678845084,-0.8266205208620501,-0.4229740713682095,-0.6243192184931656,-1.340509184414604,-0.9200086080532011,0.011171093036705474,0.05030073847479894
2017-01-31,0.34081699541571203,-0.11017495572790462,-0.20053013565067512,-0.781735928281092,-1.582099965726284,-0.5114026228656616,-0.0068242403878943725,0.3738352373156081,-0.6697671048330213,-0.08450282370910435,-0.08031314804024971,0.1689714608520836,-0.10816746101475821,-0.4022515667603237,0.09816487771785112
2017-02-28,0.6458202631105259,0.7165399910785717,1.2848564938730078,-1.3732592590548625,-1.1852772577836184,1.426085482074537,1.69059596469594,-0.6464820209643035,-0.370036525414215,0.6052541561621534,0.6359543229329698,2.4574702310945673,1.2844224649674356,1.7346796263818403,-0.05027359001343623
2017-03-31,-0.4890087743136713,0.3148579271087871,0.4220725999148421,-0.6608527692338294,-1.2225593759027051,-0.14168934114912943,0.7946788716177982,-0.5692206026544755,-0.5814079098769674,0.10022017901928673,0.12791401269637853,1.0605316221439691,0.4663083430200398,-0.455701665332173,0.03765150620368817
2017-04-30,0.19270254868297287,0.2158081823873924,-0.2430985894610188,-0.6257337437359185,-1.142349939228335,-0.09316715297871439,0.7819428201668263,-0.8403012068326883,-0.4807345573146204,0.2862948808085404,0.30461089599569857,-0.030262387421958192,-0.1684555923168571,-0.40244929621884307,-0.2521395789177074
2017-05-31,-2.0625416209512775,-1.4420220153825516,-1.0232390517488545,0.5288057588813734,-0.04839831320344293,0.2380813875940791,-0.5993314530864903,1.880905684624927,-1.263445006087286,-1.8677302762608377,-1.5199092373193188,-0.8510543453695297,-1.0304186124933226,-0.5433678230153707,0.013284328198734468
2017-06-30,0.07012931022619667,-1.0533973872018556,-1.3837845608908244,0.6645001794196039,-0.07646708321973657,-0.18907387185308983,-0.08856847400643496,1.1906816229160446,-1.2500564984217646,-1.6751492619451984,-1.2193728432632365,-1.1724155393205933,-1.4062159304799797,-0.3275482339893789,0.066644074165196
2017-07-31,0.433812796172998,-0.8729519858067419,-1.217981725568688,0.7641705449837753,-0.056459712461839597,0.35343812031122285,0.013626369005863144,0.4062411157994691,-1.0411022674930939,-1.0558950559592994,-0.6180860985666518,-1.0338437216256458,-1.1655419135469838,-0.6850400288148818,0.04427282367798804
2017-08-31,0.30324391561435604,0.49429873521327267,-0.8819029790044958,-1.6000799954325164,-0.24406389552675506,0.3478886628447822,-0.23550998137788445,0.026974074822107237,-0.9155876620154525,-0.7501110242338722,-0.07686478294111124,-0.7850067944347254,-0.7909457322210095,-0.5370038647404961,0.0878858851345623
2017-09-30,0.5739482710898572,0.7822695339803167,-0.35626012694013826,-1.5241807794261146,-0.11657533932680848,1.7798588834562974,0.9903842749692139,-0.8040504836192206,-0.7004643467900633,-0.0594199505273913,0.5828812058576494,-0.30115625624204634,-0.27727192326349825,-0.16406708476717602,0.05267455155097453
2017-10-31,0.25722417639776746,0.6606636749144789,-0.21752623584231925,-1.3642109605052577,-0.10610382237375765,-0.621705432545113,-0.37036280332288235,-1.203209886984424,-0.4040521442840582,0.3655056728419304,0.9513778563035821,-0.18426410953157396,-0.1850973216235436,-0.3410002921154819,-0.02774744488050395
2017-11-30,-0.32311117211134105,0.2986571489675207,0.014278458389958655,-0.7144985057021569,-1.7459411237437084,0.8949733824463708,0.47608500354721095,-0.9838507560266729,-0.297060104772036,0.07948616942350123,0.3569225208620866,1.1073614284263489,0.03323917947740107,0.250236003845122,-0.043120452631676125
2017-12-31,-0.3865053591252222,-0.22642756248435045,-0.2624373350877412,-0.7717415570157966,-1.3576361569634332,-0.2110217336867138,-0.7897834098527277,0.6859162008020702,-0.7925799077526079,-0.36174609638418415,-0.12159663624324993,0.09928192166611158,-0.18131160836584545,-0.2530298474268436,0.003665245398295874
2018-01-31,0.056013979118432984,-0.40223442999547016,-0.4301703920529066,-1.145382009309674,-1.2968979188359797,2.5277709951590737,1.6690154559980885,0.5093660826544564,-0.8378510984518033,-0.3038569226964585,-0.18106846769354196,-0.27788896863046453,-0.368842914940913,0.019503912823487596,0.2270383955757508
2018-02-28,2.1724131990437443,1.005941291885654,0.1774323437192662,1.0382769896557529,-0.2603118444782783,1.6514229802411158,0.7040844146531524,-2.3762587139095865,-1.1121409467119272,2.575096353110583,1.6411262506096984,0.20184856462716905,0.12110215632881731,0.8573399209074658,0.02968145127206313
2018-03-31,0.07208111210167352,1.3864270597320463,0.5336727966313981,0.5899478462079045,-0.2208705205994362,0.48034248398964186,0.767502997562224,-1.301108874806003,1.4627702021029447,2.2307981671136323,1.3682227908563414,0.5967578279800085,0.4722485205947021,0.503162434155758,0.18624466892642647
2018-04-30,1.6852122034440467,2.388235868763501,1.3156134648393814,0.3252172357582051,0.2612506657560989,0.40824833237411035,-0.5401581661392614,-2.7881397128376415,3.758907101919571,2.7863367295150314,2.5990883514290806,1.1204555401873006,0.8863067288795035,1.024012823590166,0.1291168075377437
2018-05-31,1.1262537632087488,1.539231587196474,3.9661992467262728,-0.04974104462395039,0.21916143308761699,1.2680139868847569,-0.00535148352438912,-2.6437039385863264,3.6022793983392405,2.294712685233508,2.564782694912339,3.7351768057694126,2.501864390827374,6.176727126598632,-0.030040680198069065
2018-06-30,-0.5508451870705346,1.1778546077459384,2.695237819290581,0.6936865572382245,0.1980109266612458,0.288706200041772,0.07380423974142927,-1.519540895008035,1.8847971205585652,1.3877571942971925,1.073451555196522,2.670409757087601,2.2030173351472415,1.4104829845646938,0.02244133447268024
2018-07-31,0.05177133253952252,0.32357704903988477,2.105079922395801,0.03156302251931977,0.21508715157117503,-1.1425936423411573,-0.926218339357012,-1.360137067432265,1.7392230079862057,1.124622229914639,0.5499338627217497,2.1007008984196207,1.7563404240671336,-1.6259221100974168,0.04408988078160105
2018-08-31,0.2672555111487078,-0.13011535026116083,1.8714249024672622,-0.893378098501265,-0.49394367898049263,-0.7324241501694304,-1.145196958131261,-1.2782796957886127,1.7085545617115945,0.9813957979041662,0.4342521893549576,2.574271977823296,1.5157301118549815,-0.8647902230845732,-0.19662374538195396
2018-09-30,-2.2966810135299967,-1.00907284732466,0.5620456540400391,1.2466668571457142,1.4551232477792846,-1.6366109124136172,-1.8207221613346294,0.017904510730099445,0.37306873689269937,0.10358656177262719,-1.2183460760657474,0.20048998295503162,0.7474166587640709,-1.391073767047044,-0.013008313513000734
2018-10-31,-0.2957341929116452,-1.2014128679584677,0.34331483424427606,0.9851499640552209,0.52275676057853,-1.6248775766210855,-0.8431719095772313,0.14897669044614575,0.2493111661188997,-0.03527545414628427,-1.2245110216423933,0.20684793353868547,0.5341901707829652,-1.1743524235666054,-0.15551549510667254
2018-11-30,-1.6655015812403031,-2.251746474554519,-0.06805958380995794,0.27882269063921317,0.15167434287921946,-1.5612147624341912,-1.7054944481875112,1.1051212654155522,-0.5149544265642598,-0.6555654367134855,-1.826586965491964,-0.1098957016354133,0.1647625332791941,-0.7390707057823721,-0.1089786956186435
2018-12-31,-1.150515125929538,-1.62202233652689,-0.3000777473356923,-0.2727696611199277,0.18498914052157647,-1.425423585338288,-0.4705244168449948,1.7997887477903418,-1.1234286442302583,-1.1018833896721587,-2.00218537066352,-0.3497305940457882,-0.09617862807007987,-0.50350361777105,0.0448225105591384
2019-01-31,0.3250731886668855,-1.2336243331357637,-0.21447965045138898,0.41305648317844396,0.27674664018662565,-1.177923650208849,-0.344375814612925,1.3903491039123923,-0.8968035425921481,-0.9313496756581784,-1.2558806673443468,-0.3055759109525561,0.008661509621214016,-0.5078599850662273,-0.1246875510029279
2019-02-28,-1.2114815922056068,-1.0169887920328273,-1.1139819297195634,0.14379314709397642,-0.27572599277583576,-1.1282302166557485,-0.38140316082401116,1.9780460216626088,-1.2322460484646034,-1.3597427692197621,-1.3262782500582662,-1.2214588373857072,-1.3855815911618012,0.11599268116556202,0.08093057064582783
2019-03-31,0.7294381125326109,-0.07350515882584488,-0.920484994991299,0.45394116062085066,-0.0521684209804085,-0.8012790359020572,0.07807344105551296,1.2774230733111576,-0.961742093225526,-0.9819070833241242,-0.5098881487010068,-0.9799802365148248,-1.0549032593884604,0.026709590611093025,0.0738797398122084
2019-04-30,0.6136707034325616,0.07734237577300701,-1.0948903925894267,0.5756517017671325,0.35707253948447853,-0.49904134335383094,0.4753732818067445,0.7690175138212086,-0.6488846700518985,-0.6902084631474181,0.188279363335213,-1.0923751185286419,-1.2753857912857043,0.01754986627336646,0.07798626915606713
2019-05-31,0.6328458806306235,1.0151117521839128,-1.1391925876120939,-1.9660714829992498,-0.18780386296898027,-0.48435112681034515,0.7137528595796879,0.4005920698812777,-0.3812200493308983,-0.4336151230959919,0.6604891122145218,-1.1945716208038726,-1.2707159462338944,0.03827598685821396,-0.10201144874305695
2019-06-30,-1.2286146434585552,0.08495295857080447,-1.2405763643463719,0.3455654156229228,-0.2107481664364967,-1.1842215238231286,-1.0242114642430071,1.0324914198840993,-0.864005374744182,-0.944214525655099,-0.13838511651400456,-1.3027664091674298,-1.5140438209477625,0.5262558891631568,-0.0030441423812281325
2019-07-31,-0.1798531019951642,-0.330559690253969,-1.2728182767292577,0.13654336251149077,-0.23393453443141857,-0.7889126736716985,-1.0338047282000262,1.039576892711708,-0.8819846378396651,-1.061089663155049,-0.20269427247479171,-1.3333500090126167,-1.5666993830752018,0.3137634199241167,-0.018462062839735557
2019-08-31,-0.3034354951268822,-0.8383810396990555,-1.343419296910034,-0.6766386883418902,-1.0823201543343974,-1.457736238081573,-1.3534090369237621,1.0700851930506239,-0.9250572854604577,-1.2091877476207082,-0.4475937555827028,-1.634996771084198,-1.679118298357665,0.9181079940390964,-0.02834835500425497
2019-09-30,-0.37487913290095604,-0.4235023430708033,-1.02775395688389,-1.7529347662458228,-1.2276257845982044,-0.3885699065879898,0.6843589340606233,0.7556759252730488,-0.89269537663707,-1.3497923071479014,-0.6110838080465019,-1.2417097525170242,-1.164239491669409,-0.015663764314557436,0.04579364093890366
2019-10-31,0.4039935923679688,-0.13890836923423136,-0.8837047148461101,-1.0285478255798974,-1.3693736043790345,-0.5352107314658004,0.14434865568366365,0.45360172267217874,-0.6966748826504222,-1.0774708971225027,-0.25330989948844645,-1.0838186615229906,-0.9362621560891934,0.022262919926474722,-0.1607850496576912
2019-11-30,-1.6431842665570564,-0.8069372562928199,-0.8546188611742189,0.5757062344934921,-0.7439774762483548,-0.4766885082208587,0.687870120650559,1.1519917774105126,-1.0946548778107543,-1.7514846817947594,-0.9242699836233649,-0.9374532410444473,-0.9990437081796593,-0.0008270142500048896,-0.01808367543329535
2019-12-31,-0.16296469647718226,-0.697682511468255,-0.6479337521713473,0.5566683671458252,-1.1614802802545647,-0.5833343577005996,-0.3382992405205411,0.9671832345281577,-0.3068078980176213,-1.6692111159403502,-0.7937667401319258,-0.6878413782800569,-0.6842066676635745,-0.05656371892882683,0.06590619857893666
2020-01-31,0.6204480792452669,-0.5697993025901487,-0.5852992450227101,0.7326377351997005,-0.7151355611107248,-0.3215890284431126,-0.009268040242339496,0.5843876304488951,-0.09942202822618999,-1.2824620611748279,-0.24963662777516613,-0.5590718792550189,-0.5701553354495191,-0.14452482756783602,-0.09303486596718939
2020-02-29,-0.8989509653293616,-0.2300837328182565,-0.5095927745217274,-0.2883901805538182,-0.5439872441887861,-0.12258908388706509,0.20430068781240854,0.9333238639131163,-0.4453387098130303,-1.4872589166837271,-0.6136996242616642,-0.4548024983544587,-0.48610321153322006,-0.1945192629475993,-0.37651328615839663
2020-03-31,-3.7741949622465096,-1.952847742350322,-1.194973951493794,3.9274702876597822,4.15957573404961,0.5206861995744198,0.9092751431254766,2.2348875303353295,-1.791372239365903,-2.2992794595216592,-2.082255072315444,-0.7554768465164478,-2.144078705884867,-0.17830028738352335,0.2500993613027381
2020-04-30,2.276442656592,-0.8782298361768495,-0.8751888109809327,5.026214073561504,5.191053248107373,-0.5636655438037107,-0.03211059180100209,0.7016923726393376,-1.0830090220627389,-1.1613416612527454,-0.34620762103391384,-0.4881017225301004,-1.1046168521087893,0.32554178139305906,-0.10930840866541115
2020-05-31,-0.6639734807064266,-0.9273085076233523,-1.0482123921223432,3.379411149055044,3.3244019838946812,0.10377479861860517,0.29926677289860976,1.0261062488364974,-1.1493881081727506,-1.3166275176638587,-0.6579564598503376,-0.5630603953172867,-1.5706236230730553,0.21739839335406105,0.12199356819272698
2020-06-30,1.2627388177994294,2.0785127277337594,-0.6818899440457845,0.9384397878881479,2.9358153298622613,6.998049120158109,1.9347310051294575,0.2722649890125281,-0.8425917456102755,-0.7905726779292419,0.4835826660869681,-0.3351071438463843,-0.7941667644855268,-2.3077008660549563,0.31360368970319835
2020-07-31,2.6685680225446142,2.4930062959650785,0.05142855540902064,1.2633335893876423,3.2873012798031125,4.273040395233394,4.2056812159251455,-1.4087817653900927,0.25696693572176266,0.5256691505081788,3.636303670221965,0.038961846680469314,0.24999107454249464,0.013463189302261673,0.23514898597485331
