CFIS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-05-31,0.33076714296721677,0.2500905589976981,-0.1221224537439602,-0.7977682324424945,-1.0286060952695792,-0.7662023560509725,-0.24852106096900312,2.064889667678959,-1.9121683474748652,-1.6946092537478468,0.29777047813484964,-0.48754537058474856,-0.5995074297230923,0.5514481657909103,-0.034800529149417024
2015-06-30,-0.1805689230240098,0.3281621218199563,-0.48682808896461305,-1.0239976679896754,-1.0370958706627948,-0.4486741272974423,-1.850233357888246,1.6709490361209542,-2.0409489189334287,-1.920711716352171,0.09193712377005449,-1.3133584880146072,-1.5362830799999352,0.5591396366367352,0.18147803080551547
2015-07-31,3.5813112382526344,1.6097762747544637,1.23109957487304,2.5682799886177663,0.959805810648717,0.3645245912265393,0.866328398566778,0.5037351390246494,1.7852894517538,0.9402068419012701,2.4162217130033175,1.1820347242074525,1.230072688971001,-0.3746273942128366,-0.12732205870314242
2015-08-31,-2.0200515985425795,0.5103368155707486,0.2881764859795828,3.808469704853535,1.4765896558164728,2.377931248504605,2.390415659770865,0.9606663665330547,-0.4188564126563405,-0.81544412922158,0.4467328484383907,0.8306525947245369,-0.2102187794680676,-1.4680875478992446,0.025237932589862754
2015-09-30,0.45778869703209046,1.1560979907866815,1.0003671803524499,2.7894383384589694,1.342374561391063,-0.8152506244262447,-0.5466568280129555,0.6945300332096845,0.2325638054001101,-0.3073710708032353,0.6799386940245965,1.0971298956537856,0.8945768598402096,-0.03498577816450851,-0.020457046989520593
2015-10-31,-0.22660999948176722,-1.2806907023370466,0.39178830196103104,0.5432751038825163,1.3424031480020162,-0.7587221192408549,-1.547098139662124,0.6373224850081753,0.05164075616040788,-0.45667817252620463,0.15188377137853554,0.8517667149427098,-0.0016449915382317733,0.29998530608406854,0.026668247082161273
2015-11-30,0.6864255750100332,0.6509405332354362,0.9014639829110453,-0.7149972959910684,1.4707505012871873,-0.33768090791863486,-1.966720268472239,0.38742743177055694,0.7840916246836417,0.12953886336127762,0.5486424818882707,1.056184765563783,0.7577068537256679,-0.07430187672863714,0.08028083126080289
2015-12-31,1.5827580802842345,1.5771942339040608,2.2994260794314636,-0.06524138447064425,1.6509054716040015,0.4188441671127256,1.2681065530414113,-0.03752096243478069,2.9662885845733094,2.0146133098158887,1.7700910939953702,1.5714609001370314,2.7934976696288847,-0.39433810263056335,0.18113037142380153
2016-01-31,3.1076079830203094,4.434489144035515,3.71304088782705,0.6979374004628497,1.6199348618759546,1.818326687015514,2.6084910989655565,-0.7473604033595367,7.54751999057104,5.548386148103222,5.239896782573659,2.122314877116872,4.110865952161586,1.0243628952775135,-0.10549295721818151
2016-02-29,-1.524990335777483,1.7783255602486692,2.354767897676456,2.3791498679945526,1.2896592445817379,-0.426574388522947,-0.10940953190214504,-0.3903519664550495,2.5179825926572934,2.2433682840188047,1.2266436460164616,1.688027936389674,2.6643458555283313,-1.4151256058512542,0.17567701407528613
2016-03-31,2.3841514108449955,2.5344180830125493,4.091782899442784,2.496372764656756,1.7550707811680812,-0.1908200961176836,-0.6724989785323466,-1.4958526303241904,3.8556551667324572,3.5362960559479273,2.9437070814252073,2.2557276495397933,3.4795748323277276,-2.2875047291935258,-0.028170876966696335
2016-04-30,-0.4726828628785007,0.2835580681019405,2.77719613538146,1.7278484077849716,1.6502914301862828,-0.5945721877877189,-3.2978219998296154,-1.373954565034908,2.4677865963833474,2.230030847918725,1.3073185716385383,1.8049426979256418,2.5460732917621565,-2.915805282249527,0.2965002209026623
2016-05-31,3.5825066162806536,3.981523205658981,4.882912198542988,1.9335688562664266,2.552852076294518,-0.026371788585477746,0.31467755517305657,-1.9091254385788121,4.020643954119508,2.8695981473750067,4.008951131811935,2.4943933561059017,3.342701140094182,-3.301321933429209,-0.056808632449749125
2016-06-30,-0.7797822423767248,1.2697256066351679,3.2193238285022456,2.320927221143627,2.5487919849566123,-0.4121879074450075,-1.121344692502167,-1.6160358574294116,2.2176061933278093,1.7857428649272338,1.4053219417273815,2.02849251757505,2.7007912059885535,-3.6926982595741404,0.017825783952600666
2016-07-31,0.01018423371376236,1.5062129436509504,1.6922182685015787,1.8402395920649632,1.9809323569235806,-0.17715361750662376,0.5369602100403015,-1.5173680541217744,1.774834835033814,1.4342538868767882,0.941368328428185,1.3456171106579646,1.4932688223551571,-1.5415251593331991,-0.00976483569096829
2016-08-31,-0.27814079600929986,-0.71277970600569,2.1144602482588852,-0.8073158351377521,1.4042628157450918,-0.14463369672446608,-0.9158519788982936,-1.3755321152122844,1.377262789653593,1.1269517793904313,0.18721059475098317,1.7462990791359052,1.8740008674291218,-1.8748017800299213,-0.0587864372019223
2016-09-30,-0.773631802956202,-0.7069219062690557,1.4629121265318803,-0.7946194046636172,1.1874821262603632,0.010723646005438995,0.6304496708236894,-1.1713068397482218,0.9335002929761318,0.7927279089850217,-0.6069209636769843,1.361955975856423,1.4315853307269453,-1.0478279902937302,0.08606485538559881
2016-10-31,0.6721158704916277,-0.2607751603598132,1.8180830658865736,-0.23033695428213616,1.0649696980192542,0.18800380543006678,0.8680110676171954,-1.182453986884671,1.0736789604669974,0.840207533594891,-0.2237257105656968,1.5994389084890246,1.5826432926015173,-0.8921672190676063,-0.1158318155251217
2016-11-30,-1.3476021024257652,-1.0091847255435737,1.018343576171278,0.2664660519374921,-0.47941409016765824,-0.1313017150870638,-0.3367931114444404,-0.9317821488373688,0.5256083029089434,0.44125398859940446,-1.072687779899303,1.9714604954023864,1.0742729533745974,-0.8593937964449507,0.020261185139822144
2016-12-31,0.036846305926763016,-0.441986391378756,0.7059353456895909,0.21307624498742045,-0.531399300649743,-0.06995975787429153,-1.356065310947134,-0.8829903141415207,0.49504794100724486,0.3880796247991125,-0.7842909309302486,1.4642878305786564,0.7483960353096641,-0.5083976805329874,-0.02123631929802841
2017-01-31,-0.39275972875413184,-1.1802890031473998,-0.0512554068948321,-0.3922022590549616,-0.6141868297552405,-0.32683561851103504,-0.7105499755287669,-0.7746306789245453,0.33427311158584266,0.24108603982840207,-0.8370095847009502,0.45762402623807835,0.05910118039470954,-0.025532174889659753,0.05964853584337944
2017-02-28,0.4038320754450527,0.034403890041409965,0.4763459425601382,-0.9356397160586454,-0.48975020168306016,2.211583538500471,2.0070143794657946,-0.776890500862181,0.4403574774779651,0.28734456525427654,-0.24606424973874516,1.021912709375945,0.4869979251828822,2.2188486388600417,0.051063488572451965
2017-03-31,0.27887185369823775,0.20532375522322113,-0.029891232678269587,-0.8655329276014962,-0.6028204849171682,1.000504923513918,2.0209121325312105,-0.20450755631860598,-0.22286162015720562,0.2993810507056999,0.07875168731654593,0.4289066739207078,0.28588039287244266,0.8243640707495483,0.3714129653622491
2017-04-30,3.3748150537626156,2.89723875390945,1.6370966983161122,1.5471176427265418,1.811430692673814,2.390230316785435,1.5554929077303101,-0.6906348768131237,0.9778721784084258,0.9726711558115178,3.4988599825294417,0.8049072268113202,1.3979367101236813,4.271500312361629,0.14080906288968398
2017-05-31,0.8016304723041644,2.906082800016854,0.7531770189982913,1.112338446749824,1.0423124602645266,3.735535244400769,0.8908034942078707,-0.7702519258003698,1.2505376023608235,0.970154590832409,2.9942962428356696,0.46449027844174434,0.4573179381602285,4.31944902671604,-0.08858246922167097
2017-06-30,-1.0845482811377551,1.651847568038838,0.546576234563786,2.149630839886057,1.5259287268867359,0.09960391493694684,0.11364152667086413,-0.5205870991341327,0.6352813563188997,0.5450143509909484,0.86503702699803,0.15914474214910765,0.3997391361629188,-0.01579091429416344,-0.05826890812397564
2017-07-31,-0.811788277811118,-0.7188405847358227,0.14568226898102277,0.16409677935024805,1.6579094510010626,-0.42114844323579176,-1.0409322712502047,-0.2779222015460793,0.22294853653485366,1.3738133655245104,-0.22466851824017506,-0.2522194760680782,0.100984010747597,-0.3891054608720129,0.08812187127365687
2017-08-31,0.4226029944434004,-0.9473980962611049,0.5464740043126856,-0.3426470020407603,1.4883319738890306,-0.2837758658332506,-1.4624420730365806,-0.3447322243164999,0.45376566363326043,0.9793908701652392,-0.10916284760743425,0.03280051366103396,0.3274469456288659,-0.39836139902144846,0.10873992664665119
2017-09-30,0.5344931054801312,0.07232723746413909,1.4353959823381832,-0.35900238104209337,1.335841880151148,1.758787143786849,1.0957674243263162,-0.4578365472397925,0.7595222346317007,0.7479096832792709,0.056663460680424486,0.6880357023494897,0.8372501750831449,2.350098403004333,0.0
2017-10-31,-0.39071855490012647,0.35309442179825323,0.8167915174467165,-0.8820658773568553,-0.7800859035559671,0.01600816240069337,0.8641442654879079,-0.3571052660219214,0.5234417123464171,0.4074471120931361,-0.22100869775256404,1.6863267398207777,0.3389169958158948,-0.15382753008892677,-0.075448994213346
2017-11-30,-1.0214831063796292,-0.555727025939102,1.024964014429572,-0.2740619109188685,-1.0245311729723132,-0.4687357164728315,0.15125918916502468,0.01886135923628683,-0.1279518701010506,-0.038953885658453744,-0.7863742337070303,2.41547376164428,0.7126019512277378,-0.7195955396283674,0.7357067949787415
2017-12-31,5.586647878635665,2.7104765912533555,8.602635841775305,5.8893759965796315,5.109163527885783,2.8022874124682167,0.7689965882116474,-2.6437434963810746,3.26264879644931,0.8944824648283604,4.638808153240418,1.944542248307144,2.8267415634880853,11.18072108625989,0.02789934948001562
2018-01-31,-0.23179894161237352,2.3956332786438868,4.55062427790013,3.5618093121133545,3.218290249996097,0.5723084249605292,0.9556897653144837,-2.195798542708472,1.6499627424194274,0.3408979329963579,2.05735392806845,2.253690258655839,2.738750615889258,0.9984246272700399,-0.27492405001459647
2018-02-28,-1.8224689261433058,1.2696708621335218,1.5226449837764644,3.4760533684251587,3.3555990677487277,0.07823530411591907,1.142258525234225,-1.1657090246702564,-0.15412580682410695,-0.49678318705641117,-0.367389412416864,-0.12386249650807593,1.348386734893789,-0.12847645279196873,-0.14922375246865946
2018-03-31,-1.0559617495247455,-2.357948469699176,0.6328400193034682,-0.05127808871393682,2.8274823122607726,1.1294598445293038,-0.24085410845886746,0.16407156845981752,-1.0792152386921967,-1.0332314142034351,-1.2544311068563123,-0.9862141021629319,0.7480858992517306,0.7899467414856131,0.14724616448071373
2018-04-30,0.5166377961009171,-1.60114612813074,-0.09775651215088045,0.44058256151399716,2.359925689388093,0.2232015304804577,0.0010667698354742828,-0.4207096851897659,-0.5611077693559283,-0.8423143248539441,-0.7575587127340556,-1.590762025156115,-0.9453376035367221,-0.07279469166738846,-0.20629519333351348
2018-05-31,-1.2942474023744617,-1.2451299968005716,-0.9267069960139701,0.21360021733026924,2.1845308095165037,-0.25503447670807866,-0.11681864866920501,0.9486753652948449,-1.375151410493333,-1.3453726918931388,-1.6961731408856036,-2.222431622932837,-2.0740119700910933,-0.28698975429702944,0.062102466339690014
2018-06-30,0.15722956092912319,-0.42268627872910214,-0.563008892128457,0.16562896744582317,-0.09186890889117705,0.4739053717223008,-0.29726615865277334,0.6356835350381762,-1.1422838241008941,-1.3079408934711418,-1.0441166563934163,-0.9953985575864522,-1.3202193812105338,-0.07026577769840817,-0.08756585440888148
2018-07-31,-0.6223672535216999,-1.1916198054866236,-0.5998485189317085,-0.20692575945265387,-0.15667480558690428,-0.6177298638542507,-0.5805376550835322,1.2413432929213375,-1.415536720672797,-1.512815892324864,-0.9446365805300267,-0.9964038444930706,-1.2125685673534083,-0.4316479712965427,0.038356395030424754
2018-08-31,0.0349193457617151,-0.2829956319568195,-0.6921612599284551,-0.5974119106141091,-0.40565092036391626,-0.8068216307920524,-0.23930421136681573,1.0095898590128072,-1.213690608508959,-1.4053944538986909,-0.5951661790840548,-0.96476826915673,-1.372399790818813,-0.464392088862764,-0.20696212910513834
2018-09-30,-1.204373530666779,-1.1906696460613364,-1.2026254347608623,-0.2962082049304723,-0.29216753476086343,-0.903728347043504,-1.0299450353748725,2.426908244957876,-1.805610538214508,-1.8148091896105119,-1.2098778748817254,-2.0162471932402024,-2.2164547151801295,-0.34091384208761033,-0.07513110644407626
2018-10-31,-0.499813902983481,-1.0937389048280506,-1.2348090670838419,-0.32779051201424964,-0.619454079871706,-0.7116706024886047,-0.09875187535183705,2.642004528338033,-1.848051034475226,-1.8831608242106426,-1.1356908346954468,-2.020934479534025,-2.1555863924297918,-0.33013292141299916,-0.001062134990983423
2018-11-30,-0.10496000611408254,-1.159125285047678,-1.048232853701072,-0.49098770828610727,-0.7647542162404369,-1.1294486624153377,-0.30091444587564176,2.299330641357743,-1.6902445558323114,-1.7749577356589596,-0.9301393567253625,-1.5585116207217318,-1.677496452841453,-0.36733573162205835,-0.06475108357858834
2018-12-31,-0.4426075693789952,-0.6659394273027097,-1.7350789645948956,-0.9923622441374208,-0.9339248923213198,2.0926040218799633,1.2467393331286272,2.441680644698309,-1.7198168307503714,-1.8608268202956955,-0.8987622173385024,-3.7055601989084552,-3.148937485634047,-1.2275566968422738,-0.15879105938376054
2019-01-31,-0.8839149790954637,-0.9020772648773984,-1.6804725837473993,-0.6551862775185613,-0.8637592936965448,-0.37911455152866586,0.05864618654821802,3.078962549807588,-1.8866119613295325,-2.150394099644914,-1.1404627791737942,-2.92466425352803,-2.995187278391565,-0.32251073225427485,-0.08020883442863239
2019-02-28,-0.463902324539586,-1.1208604925333054,-1.4603149884838618,-0.882634628961379,-1.0754891581089725,-0.970832042905325,-0.1254062673431515,2.8313314056368974,-1.8249241201238608,-2.249604945592764,-1.0228452606055944,-2.5689627414188583,-2.3889355098536593,-0.12457773811249734,0.04916720576844181
2019-03-31,0.18737882827051155,-0.7082550482552439,-1.2386187315875206,-0.4666306484127248,-1.0906805646559925,-0.8001792987472008,-1.6810326155037372,-0.6770608841898001,-1.6535499154773632,-2.055563587615354,-0.6289545049817657,-1.9134255620727025,-1.1935437099280926,-0.1906617380182482,0.10837174158497039
2019-04-30,0.47231764927613784,0.12109372286896306,-1.1947747545516396,-0.5605390212428925,-0.8413951384018205,-0.530248227386954,-0.4543990011965161,-0.7416321340262668,-1.364355748159499,-1.6909500787329719,-0.11422090905262294,-1.428505572778724,-1.0846138922836974,-0.2606727661219172,-0.12147989753770973
2019-05-31,-0.6194842901590188,0.05111608311192142,-1.0508663008669112,-0.3505852138872201,-0.7371902155009911,-0.7732244323198038,-0.24167930050520703,-0.3569286732638172,-1.374596557949007,-1.9268502562185377,-0.3403293815757285,-1.1526946896252084,-1.0034601119967639,-0.15559317152782087,-0.3158529494184773
2019-06-30,-1.569209169657016,-1.0720225693079246,-1.177146601282082,0.3886385755012157,-0.23190829128760856,1.3033452049909375,1.1073485697477592,0.5562784033301257,-1.533026755211819,-2.6202047983867613,-1.1093529241649385,-1.0425533237686744,-1.3310962929003265,-0.7971843715257134,-0.1310854068962621
2019-07-31,-0.5409652264416578,-1.7975852496707216,-1.1119413791531771,-0.4063574651196748,-0.25028038219095766,-1.1938235160837363,-1.245603777063065,1.0174386111025249,-1.4168385807868238,-2.2823266268289415,-1.2020640286725028,-0.9974974568037249,-1.3548547799850277,0.14508259703329535,-0.0849406766490836
2019-08-31,-0.2970886799461005,-1.4988870265155754,-1.0840264488397529,-0.30234458440905765,-0.24342426349638474,-0.9121302449256496,-0.5451656703810877,1.285568193817956,-1.2638023601916752,-1.976627113187245,-1.1466320159098398,-0.9816416644797453,-1.3908881859329925,0.047306774584524515,0.21316485126431353
2019-09-30,1.205007964969549,0.2241133054805526,-0.8332311058835318,0.192887572821803,0.14311364735828008,-0.372604355445412,-1.3185926904154053,0.43715281103981946,-0.953324364880772,-1.309230903262336,-0.18806184824597422,-0.5713865920771494,-0.8553994060996988,-0.22674137334022915,0.001908397525760169
2019-10-31,0.1402272149335153,0.6490192229935164,-0.7303609747103794,-0.10113882486143709,-0.003498246096091244,-0.5988643183291281,0.8400155752948493,0.40791949338056455,-0.8217014689284184,-1.1250643945159924,0.1892945155844353,-0.5111331666975212,-0.7324858097952529,-0.12460950370033877,0.09192461296099845
2019-11-30,0.5741366462291514,1.2042424159947474,-0.6248997386518794,-0.5129249583400699,0.058935409439537845,-0.5101076584016592,0.5092552941410405,0.123232721367125,-0.6431496015067347,-0.8335823691160296,0.8105813528007356,-0.36773784366702755,-0.5594490333288552,-0.17035010121137806,0.2736713353821824
2019-12-31,1.4097820767326903,1.3184020746133491,-0.3364626070618683,-0.2587964538673203,-0.2073906587506562,0.8800165480978213,0.5167910706585327,-0.6458185860365712,-0.29208427508293744,-0.2570530796584397,1.8011954208069931,-0.041331219774433936,-0.1725721545586769,-0.39233434288769226,0.21996389839683006
2020-01-31,1.7502375929337153,2.1559215126026006,0.19028244477005116,-0.5862585034561272,-0.3744012960978859,0.9942418816385291,0.9492024925925178,-1.2319992405781324,0.26803963595827995,0.3297375184092587,2.8930233735586643,0.667338822588932,0.2466047950538697,0.04960787289323487,0.0
2020-02-29,0.19983149662976366,1.9404954958189786,0.5909727398938721,0.018420883881321144,-0.5575871596376191,-0.5212511942388223,-0.03189025188392897,-1.2301362592807892,0.5812064754566818,0.4922476560263392,2.0228936994973585,1.1960787070483416,0.479156060294178,-0.5270702007122813,-0.16840608873198
2020-03-31,-1.0026742985443131,0.4713424383721258,0.3358430080033362,1.4405107907965262,0.013542436417565851,0.6667876033743004,-0.10817377428522178,1.6649878456447327,-0.29481999520579427,0.18246267361489618,0.5424989934711495,0.5855244007042133,0.49859761147276277,-0.08955113482171005,0.21100993430278359
2020-04-30,1.5561749932638314,0.3874153654589863,0.7807769533882237,1.2551599561243176,0.19105727395392982,2.414132432857684,0.8981577494733258,0.5560024735131157,0.5155470869279836,0.9426588076115489,1.1155069225587237,0.8486848999724104,0.900397599810759,0.9096878779076737,0.10194676052743555
2020-05-31,0.7865510700304361,0.6929364413398625,1.6871064434415042,1.4409462626126681,0.367000244446485,2.123113957799334,2.1442390297179057,0.10322379565995961,1.2448128590453489,1.3707812315174603,1.0730092121274226,1.4127553638081056,1.6331057862959975,2.3248949271298742,0.1640106963703225
2020-06-30,1.136069785593579,1.770389005362041,3.8693173474089586,-1.580196144015286,0.38068167305551714,1.9378849363529818,1.318375899918409,-0.4703245077665049,2.4334835279147504,1.9097525358796328,1.3969419756588364,3.2324762774487987,3.146992715976155,6.209041701429703,-0.02406902538488075
2020-07-31,-0.15176153494210012,0.8505173144664693,3.589300715757094,-0.5761229152928313,0.11955752484602143,2.012412356270047,0.855331688425139,-0.395249604118793,2.3013643918531117,1.7236145600506994,0.8737107987946482,3.3500952066500775,3.1761423243819706,5.0890606025444125,0.059684507053201385
2020-08-31,0.3831724967207096,0.6496905220040659,3.5295160370365384,-0.5729723266652634,0.09174161252627575,0.8037475440652779,0.13122583742257843,-0.5611794984693184,2.707968698393476,1.7854632296659276,0.8131618778432839,3.384178355052374,3.0653769300439007,2.035128105681834,-0.10921376217444853
2020-09-30,-0.7373771938627768,-0.24281328838444544,1.6502425779451233,-0.7968164736528055,-0.4406256356472586,0.003862240586179867,-0.5699637411424116,-0.18369770901011184,1.7591438578983554,1.3243743239937102,-0.02207814252784038,1.887631990007951,1.7108976192562113,-0.05029728701399708,0.019119451903430323
2020-10-31,0.08476757857847284,-0.13232917385676665,1.5475655283873506,-0.6758157776353743,-1.057190042065019,-0.7796733094756864,-1.8561903872917556,-0.1827007115028411,1.709398668472157,1.2498148365666957,-0.11420021817089587,2.158143696085648,1.569168618547809,-1.0376535481264433,0.0776012460235517
2020-11-30,0.45911986567508817,-0.10497138038573742,1.3702907660345347,-0.4871579011900015,-1.0977878678317614,-1.2176726483646507,-1.906310900097524,-0.34374011692711187,1.9280483609844703,1.2969163039269522,0.06671727776346253,1.9006153415184797,1.2839019229888662,-1.5331557387919883,0.015873349156290163
2020-12-31,0.013706164070390423,0.27047596619230446,0.66942007816379,-1.7301157190315124,-1.8156093872205223,-0.29929585347530496,-0.22856880060625015,-0.2895874611483299,1.7183365244303466,1.1704975990361597,0.07496389467688624,1.3778500866031445,0.65223808542247,-0.32706776988821773,-0.18932011792527798
2021-01-31,-1.4184485276646737,-0.4593163383621845,-0.0679298100350096,0.43238456327252944,-0.7084006575987002,0.1014909755851697,0.7835211307996859,0.5567434471230568,0.6791991294320434,0.6367698006746009,-0.7163391356548694,-0.04395062738458312,0.030324573629278515,-0.34613859874666525,0.10404565069543119
2021-02-28,0.5978950911454323,-0.3939774213300157,0.042317665485785305,0.6080983189831165,-0.5117067445113548,-1.1582319702313284,0.48369715448168865,0.3501103104490945,1.0023632105301548,0.7605578954435339,-0.22958113784656972,0.0469805428657239,0.09658146165077089,-0.6474361953703207,0.04666848822341414
2021-03-31,0.15682572347515703,-0.3321944600196658,0.37452010792740614,0.6524674187482224,-0.8415668697611084,-1.1214263186796904,-0.6165144784230503,1.6625874247194856,0.3362045183003754,0.97403049204043,-0.10795142980319752,0.45031900731374075,0.5556204704871256,-0.8670844542417476,-0.08921034932455828
2021-04-30,-0.7674623822901225,-0.00565609749876735,-0.18120733350744933,-0.6042108092484745,-0.6990158292024089,-1.39361279307293,-1.6868308276019968,2.0840134050222257,-0.04821737401664887,0.6598649650659316,-0.5463085666974034,-0.2234194472178697,-0.07660296229960545,-0.5480580455072545,0.002553192876339176
2021-05-31,-0.08638600564428967,-0.36172899772678163,-0.35938744008348994,-1.2522898486021015,-0.9591769669600019,-1.215636683633782,-0.8699802714748475,1.729466947620108,-0.09175686345007077,0.5540661959814547,-0.43139812889402807,-0.4199684645173086,-0.28999361692319076,-0.4045178584891955,0.1874084689926254
2021-06-30,1.1544618841652392,0.14607894241377442,-0.3599594335247566,0.32363291487612217,-0.018453248535960597,-0.2052190977555475,0.3668790108217709,0.22016755944487476,0.5838345064412399,1.185877463284028,0.47465702485777517,-0.46031246767972595,-0.3049530653744203,-0.3173481093328578,0.23226322167475802
2021-07-31,1.4746103273598146,1.270172846021305,0.012250315364749088,-0.014701503396823495,-0.4988667491166208,1.2752137008861852,1.8069273935320727,-1.0481631741227104,1.69118888144006,1.5717574638492668,1.332041799556996,-0.04760918825293243,-0.030114804365365403,0.21882028240895038,-0.18949808456700185
2021-08-31,-1.8985661896151413,0.4596472201233562,-0.4775856991907869,2.4551766754475217,0.8502324895520104,-1.2941132233055945,-0.3430337983204121,0.19182180077913089,0.38839013893040253,1.3927813268089173,-0.17865608794717264,-0.593534742258825,-0.43887897227389544,-0.4680116242228198,0.024346708665854495
2021-09-30,-0.20465219897608808,-0.4146039770301906,-0.3197490915290675,1.683967386767138,0.8226342653883397,-0.7668691703263533,-1.0347849638687976,0.1014483543990262,0.4165370010073312,1.2217536857665496,-0.32282249329369106,-0.48110130729378336,-0.3036757944517812,-0.4786065917650774,-0.02266008320277685
2021-10-31,-0.5082150249246213,-1.716640603470802,-0.4596565996158998,-0.31568708654026384,0.654435928841269,-0.8568466817523319,-2.0686036794299314,0.2743349453626921,0.09497832326366472,0.9711179584821664,-0.764709680688815,-0.5743213170664545,-0.44640660538270155,-0.4604648514000282,0.023648062864896232
