IEX IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-07-31,-0.32846038494534785,-2.064011671465248,-1.430038180451076,1.2231960977112388,0.45092044299143835,-1.1520455288917586,-0.45722447242654984,2.4774275625481437,-2.1228040739596787,-2.6502205147783906,-1.8405804693275272,-1.3971650762220793,-2.2835888535366005,-0.5719827140275904,0.008733679968754631
2022-08-31,-0.3005336822439331,-1.3711790875938865,-1.6134800343437807,1.7955549001563758,0.5427594709866757,-0.9010674685088046,0.06963448511067091,2.3630645775721293,-1.9989802482964123,-2.3544530120513425,-1.4366736295392126,-1.5497020965088848,-2.5584226418758194,-0.5209411561477673,-0.12522525668426598
2022-09-30,-1.5255357475661198,-0.9408895670852,-1.9223371729383714,-0.09683679280660348,-0.08336422541107882,-0.9273730277124197,-0.3859387569972704,2.751797101105059,-2.074185498112867,-2.5370935347689536,-1.5299889149447345,-1.894112527953132,-3.114978076633943,-0.42872257129440067,-0.015251226628761484
2022-10-31,-0.4037592339405062,-0.9640468819806627,-1.8245302734799214,-0.34625726555877273,0.0197631901570031,-1.410969493409532,-0.827718285646385,2.5219170228398475,-1.886248044278713,-2.336143408702566,-1.134872143303388,-1.7547021620168002,-2.703999611994507,-0.2462573584118954,0.055270364627050615
2022-11-30,0.20535473408655333,-0.7311597119767799,-1.6962044865290618,0.450740824208784,0.7109960268149133,-0.8082498598191008,-0.6011779908035697,2.0119468323185052,-1.6382677185713084,-1.9686493425113192,-0.5958350289722512,-1.5770606598789072,-2.2434336738354306,-0.3774427616189048,-0.05455582368918192
2022-12-31,-0.7801913304708539,-0.41523379262421695,-1.6132436636223009,-0.9290434293964375,-1.419244321719324,-1.593883262799272,-0.5943500322296333,2.0214444455348626,-1.5676511041861434,-2.049843123168862,-0.7209850327747335,-1.73454888255213,-2.0856129807980692,-0.1617976793234146,-0.01005033585350145
2023-01-31,-0.3252397024688247,-0.37638950201689936,-1.4543979121076165,-0.8709559149447114,-1.405466868481868,-1.742539562358971,-0.5396654476183947,1.8045927208435266,-1.426028334907803,-1.9823522959160216,-0.6138828856714144,-1.5473992136423576,-1.7765123034349017,-0.13859896148355563,0.04203338170655232
2023-02-28,0.18558668538595136,-0.3880159946428014,-1.246071185487475,-1.2081089301975798,-1.078559778349439,-0.9863070879200985,-0.6324726847351464,1.418914217178503,-1.2195095770404012,-1.7232063072086867,-0.2811994700325217,-1.2577714904783164,-1.37461741362035,-0.3783251213688951,-0.12198590585655726
2023-03-31,-1.3294691386567867,-0.6075613783367598,-1.3001239853709103,0.30784907404753903,-1.0614499731205633,-0.006093949370437462,0.5270547323488044,1.6256995329626245,-1.4241215986915767,-2.090926295692402,-0.7340323128717392,-1.3443661139782004,-1.5734729470405044,-0.5356792637065967,0.2017358851666169
2023-04-30,1.865747222756574,0.31670229580889203,-1.035802941804891,3.540694030105521,1.418318501888299,0.19629013768600134,1.4124990335909675,0.7923871721359952,-1.0406876514510777,-1.1711555725170542,0.2544739085392573,-0.9158226961781131,-1.0582388998521801,-0.49444562349126575,-0.022937526379979308
2023-05-31,-0.29704287796398116,0.10564613453886017,-0.9009510585978154,2.9974148524584097,1.324227473374042,-0.03586895284114406,0.6156183013995017,0.7716608463310115,-0.9694302483308684,-1.2341058117087431,0.148194359821392,-0.8125807505949303,-0.8962560245415505,-0.43369683274146653,-0.1854637431970272
2023-06-30,-1.775173112171826,-0.14253670818494255,-0.8217581386290104,3.3378029412812453,2.5565708456833236,2.4530906051980352,1.372503832064139,1.2376669365138966,-1.0595768942830477,-1.8898199554827007,-0.7158322508936875,-0.7127932287528539,-0.8658727901824361,-0.6780019535911991,-0.03563940749090996
2023-07-31,-0.3104700572064464,-1.1511342513533587,-0.7936201980377229,-0.025328397940387517,2.1848786207750903,-0.04752627710291526,-0.0658706263629268,1.1568787402703706,-0.9551619999418796,-1.7593754136615853,-0.73957868216891,-0.6757991818026342,-0.8753642602083281,-0.3611594195661718,0.028533179402614357
2023-08-31,0.309784802898673,-0.8400482558429218,-0.7157531686673766,0.46925357391243033,1.856622897109075,0.28113688446181617,0.3528497383699259,0.8826767418999697,-0.7961221431614862,-1.4071536347723033,-0.4294310000080741,-0.6077831753230994,-0.7592360570935333,-0.3719823350990072,0.04644797731047311
2023-09-30,0.5402734107107641,0.25310491410034097,-0.5143012586281575,-1.3104840119296877,1.3314593462371282,0.9505432613191456,-0.579785581491077,0.5887809328571312,-0.6311969823370004,-1.0627114814742726,-0.14884154047084147,-0.4575539897644291,-0.37733762949792554,-0.3348021967886437,-0.049225205836260943
2023-10-31,-0.3068483411938564,0.33554260060974883,-0.4826443412993211,-1.0760373219845052,-0.6308151066465822,-0.31418247312224706,-0.2418583039098672,0.6496247658448454,-0.5827439194043819,-1.1053923268719377,-0.11528243003789719,-0.4553151465061925,-0.39130082709848274,-0.1716594554295265,0.13368036841623215
2023-11-30,1.7529010138742176,1.2116687253150389,-0.33544478701087105,-0.011508581009611229,0.48530502763476485,0.7150005746352617,0.46804949551094827,-0.035361247437361874,-0.28304513195392084,-0.43162659507974216,1.2599838782161992,-0.2953010622489718,-0.1333255797029589,-0.06022163767312576,0.1551928894057021
2023-12-31,1.8581409052997593,2.355791803424989,0.04615837449178588,0.5225229262213511,-0.5626959305837229,2.494260487404991,1.162447091253607,-0.9545634940255052,0.2525761282512856,0.5130667734006453,2.816933721087667,0.10560447727029776,0.41711287502633465,0.8225860137292128,-0.12945806723688683
2024-01-31,-1.1005541009533535,1.633461687525761,-0.019963502053140156,1.6632227786484244,0.4354998164061803,2.074768208230858,2.6206565816768124,-0.5240797170699716,0.04581334524649923,-0.04674870017547192,0.952022104825466,0.03232642952362167,0.259497564739484,0.38156664583178146,-0.03762307406936324
2024-02-29,-0.17436762837561265,0.32633912525186437,-0.0402179380684159,1.1699726964387516,0.5948744388831,0.058288682359893526,0.281325254461348,-0.48900503513182736,0.03770343259295437,-0.1527242963091793,0.39142107789891695,0.024997894434061037,0.1409975588285654,-0.010123184683056766,-0.05643450303550864
2024-03-31,-0.40451852269796607,-1.2027370508753001,0.24597373619994675,-1.2990348679795212,0.7926456428921786,-0.30245318330261917,-1.4721563930696917,1.7502158014285036,-1.8430156260433674,-0.5095180782617111,-0.19983708473318754,0.2262632265581067,0.46883548778620854,-0.150553897053233,0.15132890236593083
2024-04-30,1.740683826090146,0.7759565729048862,0.2682714867641628,0.3860480846729358,1.2069190363910938,-0.07688567382402044,-1.4539495729945235,-0.6148459192845103,-0.4190843361684775,1.5742935654818377,0.932159992197047,0.2672991840465099,0.3989922872554998,-0.18390590850464378,-0.020359404148646676
2024-05-31,-0.06812032377217411,0.8421066316747625,0.4498963419395498,0.28994471452533194,0.7410846798835624,0.2779963976334893,0.3669320811785928,-0.48511818064993567,-0.7160341181544828,1.7349651230018552,0.5663137226724553,0.43162029857131406,0.5449937089025242,-0.26192222471635546,0.16453452659122456
2024-06-30,1.6845292593757668,2.2658650033605174,2.694827917005012,0.08749900173163301,0.7818788649128132,1.3383008859159011,1.432382068843533,-3.8943446219064937,3.3004454207552603,4.2225096998366585,2.1078991464653516,1.9180573861248658,2.5375073753439823,1.757647310993451,0.06211576477034264
2024-07-31,0.5625783092453276,1.48342334202768,3.141517751386151,-0.18551257390991144,-0.20063701422216504,0.5196851759282426,0.6607492611106635,-3.74356955040167,4.387628351919284,3.3972141185918856,2.095157669011817,2.678133817128742,2.8214919706214383,0.7551355093686011,0.05823649692207211
2024-08-31,0.4974089029573153,1.9357214434967758,2.793471493290974,-0.9442540105484377,-0.5564449367849481,0.6230158325442879,0.3778350830323271,-3.2719261901046486,4.553759581251265,2.760052954490778,1.836619888148063,2.6653493384806684,2.465008399902165,1.1441979884617122,0.0031869802170195636
2024-09-30,-0.06466529206214781,0.6693519379864394,2.109778157163445,-1.516884978005521,-1.0971458959150933,1.626852489425322,0.4568809230068219,-2.4066425822331747,3.2100512872385667,2.014806580688067,1.0014366453025316,2.3458519647130633,1.9264008470540026,3.013683746655373,-0.13905727588812336
2024-10-31,-1.5738950621883212,-0.7405345555472902,1.4435048057482378,0.14167119417760277,0.019876707415621774,-0.8100883794876464,-0.7857385321795916,-1.0534489021369577,0.9454066265288024,0.9343704437735685,-0.6088063760115063,1.2250982400941275,1.5224953278875075,-1.3888534563342418,-0.008871367688782052
2024-11-30,-0.1834064843536724,-1.2244055532024738,0.7463875157026376,-0.4076391227911158,-0.04358594259316877,-1.6782240657987526,-2.6651234297612167,-0.8880241895644801,0.8579367857761545,0.7712125761319814,-0.9320303785340334,0.6633689416765864,0.8258465110826692,-1.4995075523594146,0.031234206488086447
2024-12-31,0.23369779911358704,-0.9986468658265897,0.23466761248537515,-0.16479445131779139,-1.1564241278183487,-1.213268626537253,-2.68127890435942,-0.9939924881834605,1.2069060030934842,0.8106915022867586,-0.6301031404622979,0.3145199673996436,0.30302539902945985,-0.6485202860791358,-0.04029952128512253
2025-01-31,-0.5036163640784532,-0.3030255255289894,0.5044032675607883,-1.4280829207556016,-1.4459207220728774,-1.0702687545727112,-1.0143293096689239,-0.5966321999012543,0.6928957992598143,0.5005325097469692,-0.8655998231735149,0.6701671837711424,0.5860852655630602,-0.8254313302223824,-0.11309045480870769
2025-02-28,-1.202060308516166,-0.9849973730004422,0.14814821160250527,-0.558039855413205,-1.559323333875281,-1.11572333431868,0.2049602058060278,0.3204750518924808,-0.5073088480058439,-0.12352314293380294,-1.4525490217069073,0.2473412598720185,0.2641799482304132,-0.4908569181328288,0.11976913362801293
2025-03-31,1.1125233578047216,-0.36952112731446823,0.8441853495041132,0.4894390359978207,-0.32632946898720544,-1.1089544119869423,-0.25374375931562765,1.05033811443396,-0.831165223575124,0.40537427965197864,-0.07425208233166561,0.7535219172182088,1.1713244401482985,-1.0462280154411736,0.07968816060369928
2025-04-30,0.6397514142085678,0.3928563302817115,0.4413824495311539,0.5778888385303698,-0.9468640997127571,-0.7142607029258553,0.30436163577254655,0.3352289884045986,0.07222261661604588,0.7007338767801261,0.548577773910026,0.47971253833039,0.6113600464514114,-0.49366288674550246,0.05219910938755559
2025-05-31,0.45411013386318894,1.4859606230749243,0.7421171595298656,-1.5257716805120158,-0.8442527463419741,-0.7688616210491374,0.13707164573521052,-0.10951501235218497,0.7025015295468734,0.8087310092985288,0.8591970557795825,0.8164776682998397,0.8924121747461974,-0.7366695579932387,-0.03780361748342766
2025-06-30,-0.5050563251464668,0.3847702520692996,-0.29874625987126785,-0.7494870181021127,-0.6416956452550642,0.25976178890279455,1.5858205946854196,0.2627401086810024,0.15215971543676202,0.489562602152433,0.3433172669058722,-0.35120759536564794,-0.2215870278259022,0.01301164230405921,-0.3557654395558919
2025-07-31,-4.218661640894428,-2.3653055210740166,-1.910475102514604,3.6105065469898596,3.731287580181125,2.22291894062546,2.4213667551688602,3.0670262992849393,-2.9816273953511923,-1.5060208772618162,-2.482853505239047,-1.3859471279067976,-2.6574246026732973,-2.357541023821897,0.03271829462296748
2025-08-31,0.24573039771265512,-2.338284062460958,-1.9343294457327003,2.6200546232195436,2.9463826182857265,-0.25917045298649755,0.7190104263206696,1.9453159322045346,-1.984482428397938,-1.4142080554662635,-1.9098255237076727,-1.434353334441452,-2.491926945483337,0.033947751895349106,-0.00437292356040084
2025-09-30,-0.07411173851341203,-1.9496797836288025,-1.8827113886345535,2.3816738255263634,2.069192048590311,-0.5681434222647086,-1.315577056443588,1.5495755037643018,-1.5743295196493827,-1.4896113485866083,-1.5432509187665007,-1.4944145849156227,-2.319900931085453,0.35394022316771273,-0.0009344115684373335
2025-10-31,-0.026515445287313557,0.08675543379654622,-1.3549065333620676,-1.5318723856088843,1.5863069867083899,-0.3009955004401252,-2.1261278519370435,1.2744687117025277,-1.2901014461015903,-1.5459314356520635,-1.07932215305786,-1.2175578642540643,-1.5256073346127215,0.04352040864199551,0.0016525960290680807
2025-11-30,-0.021663562800880234,-0.0729784768565723,-1.2770647646591273,-1.7792504160322897,1.2537897341484938,-0.4859395482479297,-0.7174157085874956,1.0540149381032622,-1.03818352230734,-1.4985717705947774,-0.5468831164022482,-1.2088210760701068,-1.3994344680481952,0.1523845126474959,-0.03707784596984677
2025-12-31,-0.318049227463432,-0.21384942141515045,-1.4058444810032675,-1.294881158917611,1.1655814797204755,-0.25948097680911575,0.4756873970121081,1.0219164698646943,-0.9956869370686542,-1.5418806658235953,-0.2586056132533328,-1.3019012277239876,-1.6147353665524429,0.042102515528346825,-0.05694807019023654
2026-01-31,-0.44290417059184733,-0.45959490581895046,-1.3296166985572415,-1.0585429854953932,-2.456946138020828,1.8236844123540588,1.8213911144823218,1.0336836431619358,-0.9687814039663504,-1.6207698572659612,-0.5621227463624336,-3.6968215668776767,-1.5985432847409777,-1.5742572139069522,-0.009111499869410886
2026-02-28,-0.02648779461076493,-0.46775471295266835,-0.9663423380351711,-1.0691872398180058,-2.3251778546200654,-0.38070680243246957,0.4025313498214507,0.8561308289383728,-0.788427379369018,-1.471619772124832,-0.453587265991383,-2.700628491114833,-1.0770026153697978,0.22109263742809313,-0.031861674676964255
