CGCL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-02-29,0.08198041388210425,-0.4373917706971001,-0.5212795438180868,0.5844789118458641,-0.1690650210184046,-0.8540059275360139,-0.2943890629797826,0.39953335844795823,-0.4966036586996781,-0.7296867137866484,-0.2258628551129274,-0.5250955899982105,-0.10761811377063847,-0.6994509895810904,-0.1732717212740368
2012-03-31,-0.41169094130399736,0.057749176688397415,-0.45879035509290716,-0.6850629515603094,-0.12671691618131098,-0.8197480988552962,-1.0739368279456243,-1.1575694737190814,-0.42667113981495264,-0.7756054088871852,-0.43113870268960863,-0.4724825369514641,0.0019739065373416934,-0.7036932391534606,0.057758834152192254
2012-04-30,0.42258016842338797,0.029723904207795738,-0.23260693619887848,-0.8251999348131055,-0.20010452625525962,-0.0036994951539988086,0.7636821946664917,-1.246931126034915,-0.33005548878089125,-0.5964999873326461,-0.16377036186038005,-0.31571824542087906,0.294198894039619,-0.6835700705341766,-0.047006042375930486
2012-05-31,0.09091095950428538,0.031468188699380666,-0.15042100015609872,-0.8252916365963637,-0.5659428154396594,-0.9005275738511457,-2.1824462510191602,-1.1942844862090725,-0.22994450334370564,-0.5272646036669254,0.052078075498335735,-0.24385656331490682,0.4056832480053728,-0.7429723067871339,0.028987536873252187
2012-06-30,0.35770855343895136,0.4386033941076328,-0.2408047638350138,-1.1924611781265901,-1.8628766461534443,-1.0059713271290127,-1.6219106843066946,-1.2585494668595232,-0.11512752305210654,-0.36595281851277495,0.20463178711122357,-0.26913511459003503,0.28803498094739177,-0.6174901684531539,-0.018349138668196655
2012-07-31,0.19512672675178752,0.32457667629619047,-0.371802141715756,-1.2779163041664743,-1.8906230446372028,-0.8433735870867184,-2.4675983830005905,-1.271673676815445,0.0005490335062382209,-0.2584426907091087,0.27272413377324667,-0.5341480982324596,0.1277925227589097,-0.4547505439024512,0.056570351488394455
2012-08-31,0.4975185707957119,0.530768572639163,-0.16480789036312163,-1.221890073566865,-1.6597531925063107,0.367364239513101,2.256851329083027,-1.397488225567532,0.1906068176892035,-0.005408134095000464,0.5608191814307456,-0.253243031735522,0.34968812260089743,-0.4771528184029592,0.04879016416943205
2012-09-30,0.4528543803068603,0.5785337518500607,-0.11801162994283226,-1.1344879864578887,-1.9209402156252728,-0.6495080847255255,0.3547680754851432,-1.4943701584459774,0.43177675486841105,0.3191048678208995,0.6698853161919959,-0.32096090552483825,0.39096744459928634,-0.38623850907245794,0.08004270767353636
2012-10-31,0.5523601835888187,0.7617069396539669,-0.03051183195796477,-1.2331014923976236,-1.7745514487188931,-0.4472417874834524,0.7316394050806797,-1.6152096333636539,0.7404288413765512,1.0331053989425132,0.8530990116871697,-0.3028693552368507,0.47938927537767595,-0.3149547142003064,0.3520488755499502
2012-11-30,1.483035224657793,1.2557031056283559,0.5198108913293951,-0.2685151218622842,-0.9886246247767508,1.3761716665655355,0.3462699727127509,-1.8408971573897195,3.1808115396804553,5.477372043673802,1.799425677413335,0.6964352407096988,0.7370357038807593,-0.525193330737509,0.12343421946041098
2012-12-31,0.5945446719579726,1.277939464271335,3.0245610271136347,-0.33858022432552115,-0.9378624747135842,0.09828744652563824,1.1413712261079831,-1.6083321932990686,3.9683870919455604,4.5134362697562045,1.6220695507925493,4.861129276323496,1.3550362469266637,-1.4858595850312375,0.03358273947613731
2013-01-31,0.13377555705576896,1.1632055745460057,2.164311424498866,-0.13015406383277775,-0.9636072094573469,-0.05660937411981907,0.22798646157132643,-1.3375940775902795,4.13992001650324,3.106310035962854,1.170535069403718,3.0103105827864183,1.1798731793353612,-1.4076247618018494,-0.21426629426585342
2013-02-28,-1.1340339931775913,-0.09594252369863991,1.264905628669198,0.038917475860650676,-0.2979253143020955,-0.09797955165526363,-1.64914012842107,-1.0088794796121856,2.436659841956772,1.5894815419571386,0.1029513554676465,1.0963135938261022,0.9909744518088738,-0.9315279387410941,-0.20852103244666784
2013-03-31,-1.1315561794887197,-1.2219532982275565,1.0709068563569204,-0.16626109689064505,0.13453089558852022,0.6220748797466483,0.3001231566005651,0.20826341667271311,0.5711402226749093,0.644872590205312,-0.7254230813442359,0.8285866797027405,1.1470774111051893,-0.4938851040847863,0.1598945210065103
2013-04-30,0.7525417884930543,-0.8871223012025977,1.2533590358461146,0.48109058480710526,0.3069796775316984,4.233947581920082,1.5726656992287062,0.031506383963196646,1.231906745839406,1.107191657353919,-0.46922605057193034,0.9749573901486154,1.1569565180968773,1.5767680975069127,0.3573619930897708
2013-05-31,1.7183098188820702,0.8340849614783631,2.5390818061059695,1.1026287741691554,0.4065421172293632,-0.1851096997770254,0.5287929939016998,-0.4665944591490288,3.21322451122193,2.190667950126589,0.9033210768400679,2.012531712385027,1.569194864294286,-1.840801837592111,-0.17132455378661857
2013-06-30,-1.0753192681914059,0.9007649923828076,1.4998284560975612,0.8303835469203718,0.6072080556294136,0.20535025867326964,0.03218412935392597,0.05298321860925398,1.4677774866970918,1.2087314433851486,-0.07752475557142728,1.1535366858630038,1.3136669778434809,-0.7137367099267949,-0.036314810991626055
2013-07-31,-0.3200049499849326,0.1622922283152502,1.324464732440407,0.8855739244382808,0.5689264824609134,-0.5615832836564225,-2.110067356760157,0.3023324863562516,1.1040890733617135,0.9122977468942222,-0.1902444897922984,1.0264907301519175,1.2609750002564615,-1.7856624750065169,-0.05785479269817416
2013-08-31,-0.3680201086940878,-1.2711341375101404,0.8876769802920453,-0.9681965610163339,0.3533119977351632,-0.4244334591706984,-0.9925466555128505,0.6127954922363793,0.666844897415224,0.580711544490154,-0.47037823051035943,0.7453602022119163,0.9649984713158096,-1.1511197702700648,-0.059743348809582326
2013-09-30,-0.4255853564391289,-0.765781117521311,0.5181088829997055,-1.4319213381313616,0.07986224184698365,2.0577003968883543,0.8875105158017754,1.005388787958749,0.2825365805873441,0.27748578816671554,-0.8570191525273785,0.503076262432267,0.7138907438746944,0.7425686996595544,-0.056473515814056297
2013-10-31,-0.3711867727295988,-0.7777954330579127,0.08635253857688575,-1.4110726662808575,-0.007735394909367405,-0.5747713602920341,-0.0220567058564044,1.35100774823874,-0.03475410174537661,0.020850707667988026,-1.0284045527768129,0.13247244251936263,0.34143479586461073,-0.4848559543154991,-0.026763417198816458
2013-11-30,-0.1694392119425388,-0.630260490780504,-0.8926175217763009,-1.1483497732515546,-1.7847219613506504,-0.44097493067471727,0.4928416687109071,1.4493264245224802,-0.14611950807184307,-0.07906767702049051,-0.7442836462674459,-1.4931606851113859,-0.7607467882489404,0.4215593464435293,0.057961788054677846
2013-12-31,0.35915699526477823,-0.131267973240074,-1.1213566003572617,-0.7684214972218283,-1.6952150957561607,-0.3199448989212343,-1.7195307021022326,1.3702734729015609,0.046777668281624864,0.049357747462665615,-0.23501581709013417,-2.121803711990325,-1.0141852394869697,0.554510690595843,-0.0947983654111681
2014-01-31,-0.7707198622388565,-0.29509017260022613,-1.4031812634765006,-0.5533040589263981,-1.4745524671681702,-0.26576848459733854,0.3122707205766503,2.2698770597780613,-0.5133867561505067,-0.3923931185202348,-0.5640033117720371,-2.3504706667385165,-1.5929970433907805,0.7032700251973261,0.03502662211125067
2014-02-28,0.18573242196626782,-0.07960659392318482,-0.9030067155428633,-0.4331384917369919,-1.2678397202642033,-0.3348667160002653,-0.5316156484518463,2.431138473894725,-0.4020009931231923,-0.33651934233826464,-0.24799230254208549,-0.7955669815983094,-0.9462907237269949,0.3766162211916698,0.07669262078825458
2014-03-31,0.4632478473567499,-0.0694660328152284,-0.16683838939948048,-0.2831994852060709,-1.0500477535955859,-0.10484512066611977,0.30975875282319,2.0615555529356624,-0.5405593413820924,-0.13217623126249362,0.17731159758541068,0.6729072546620041,0.05201920364172376,-0.07822675965371716,0.07900964973042285
2014-04-30,0.4213691644198871,0.6075002312874185,-0.4182743736273647,-1.0089978032609008,-0.964823477196643,-0.00818871984101877,0.3699495471367382,1.2857589963736433,-0.17110065367577706,0.10214471292051845,0.4749147405207643,0.1991522368874082,-0.31338269790481704,0.08397017409808454,0.09460520973635501
2014-05-31,0.5249856719852738,0.79419244835652,-1.0187161371570321,-1.11434731423323,-0.8798132663127666,0.5367112313352467,1.8038951349824293,0.6619362084567497,0.36730476486377095,0.4339419303765139,0.7620323236971752,-0.9542948263863371,-1.03450583467723,0.25407245764035874,0.16237787582661922
2014-06-30,0.9647595643477285,1.0702798670950258,-0.14233179905178964,-0.6530990410622707,-0.5818625143634136,5.0486415276682814,2.609268207204632,-0.131001240560397,1.5688024303610124,1.1141734648230766,1.391711097324254,0.43481819114774495,-0.11666334082134278,1.822195287878607,-0.020594307498743858
2014-07-31,-0.36823966737198605,0.6103141505511761,-0.10838966107449119,-0.11209323793178251,-0.9173211791930872,-0.028341653112490033,0.6736567827995058,-0.049032320506898715,1.1246579492164699,0.8381993536428431,0.63381727061686,0.7824742358303918,-0.07270011284005416,-0.03424129445622906,-0.024784416069787835
2014-08-31,-0.3967116024992348,0.10104973419664062,-0.05936497685908092,0.02251842622004831,-0.7452332949738105,-0.12642440627516988,-0.11841954200897306,0.026869462089950814,0.7106133467243302,0.5568094588096887,0.059870896245757664,0.7293799758264312,-0.010121660969173453,-0.06389652108941792,0.10020294714596463
2014-09-30,0.49712359643882026,-0.1483995888918819,0.4559378623433108,-0.41780252489497377,-0.70947373521005,-0.01847176476026972,-1.952490302490328,-0.44988427726813535,1.5543601254608364,1.1135192498301894,0.28334919117371,1.5650525530245227,0.3999475230769918,-0.1354816604163907,0.15236539979453517
2014-10-31,0.8409538290442261,0.5280850121776799,1.273834176151793,-0.20576829914074196,-0.621724359346123,0.7004816665668041,0.9098947746443234,-1.0642103180306883,2.6874792875467173,1.8564353076529934,0.7586105287078279,2.477379390948546,0.8829071263392531,1.1863202413525962,-0.03470849140072682
2014-11-30,-0.4688535492892635,0.4811993515338431,1.133685855020307,-0.18288253812429772,-0.49879278970325647,-0.14732331403960724,0.16897056970436108,-1.0528591500992133,1.5984210391682214,1.0599055861963984,0.15547843316661025,1.7793375604959307,0.8378746293055077,-0.42129626828842914,-0.11652247832319662
