BHE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-12-31,1.8283603551970946,0.26467972023978636,0.24812945511221002,0.7096744654758754,-0.11503471520147242,-0.9122094923685005,-0.046845378318367714,-1.7430898452676276,1.6932791653192096,0.9579316174767137,0.5970346095282177,0.06350945249234338,-0.4174635917921405,-0.8585338446725287,-0.3149420805473982
2008-01-31,-4.059104873947322,-1.8299835008438652,-2.0025955398873587,4.469416145691168,2.272221701007948,-0.6561904890588418,-0.8532791457673234,2.660730729336485,-2.256637719457024,-3.3198051743855417,-2.1612202518830186,-1.8617440923367834,-1.9933682877904073,-0.1674840734870929,-0.06917650935359562
2008-02-29,-0.7597668341905099,-2.0294759118472303,-2.645421454060491,3.157044821138322,2.1671736241222064,-0.49967989636893745,0.27774075994101205,3.265356919794686,-2.6768277482108607,-3.6648886984758393,-2.286823280547429,-1.9938969583997173,-2.6876178845332688,0.03104373312820824,-0.29783444391579894
2008-03-31,-2.8009002117843886,-4.958167406433074,-3.2278525473742894,0.7801667065339007,2.603355753607329,-0.07968059221291598,0.7713255528983362,7.0225681836552285,-4.768887475760138,-5.57737900450097,-3.368786292206054,-2.1582259405277693,-4.147182148920601,0.22008212646180583,0.22202975873573075
2008-04-30,1.9140665379619024,-0.7864655359589066,-2.494984165684674,2.745541674607769,3.308881774452341,3.7672324964562636,1.6680005051947344,2.0319179334133284,-2.277785842578257,-2.1564155120559785,-1.2297247129050886,-1.743054220193663,-2.533142337983406,-0.8018556885235495,-0.14527488191328994
2008-05-31,-1.1203010232001949,-1.0955140969216202,-2.680853099902806,2.3996549848059416,2.685990608149253,0.052458835319449726,0.4239277594429344,2.3889889900245245,-2.1841830664468267,-2.803503915287846,-1.6079547049448772,-1.7086212078813936,-3.0771345753085573,1.1825513273179404,-0.1271697367188746
2008-06-30,-1.0216609650385289,-0.20798723399889557,-2.5198436823001304,1.3890156138578311,1.6831709340792307,-1.9056887267023301,-1.5379289089761807,2.327822207213148,-1.9565839377267022,-2.963299916754379,-1.4414652986549186,-1.7427982483006939,-3.135452657411307,3.5975436610581304,-0.04285658321804259
2008-07-31,-0.31430424999534035,-1.541579988396767,-2.1570346474658653,-0.6323953826675304,1.150438061023916,0.06995894391827408,-1.2111233548971079,1.8735656241886358,-1.6254140305699554,-2.5265725529068916,-1.1599644027777385,-1.6584396614864476,-2.6521918630421624,0.9893690975716974,-0.05011487012562327
2008-08-31,-0.34300159012613096,-1.0129593468752294,-1.9005339126986287,-0.6910453427084738,1.0945749965515803,0.6047017621961,0.1342256932077372,1.590229691715638,-1.3843055576224743,-2.21273178309695,-0.9469070633201468,-1.51626429162645,-2.3598650797491447,0.34552296124249826,-0.03264707783666626
2008-09-30,-0.17997757633969955,-0.501953544963996,-1.845735166141194,-1.176271068863881,0.3912501547186735,-1.3291407480730912,0.3106552623285598,1.3337087756354706,-1.17674577908809,-1.9116424526215963,-0.9284762278963484,-1.632416510556654,-2.3519239482705943,2.560328827171867,-0.38683443224503405
2008-10-31,-2.9130552468691238,-2.0591005383109033,-2.0132169178790567,1.2184229622238747,0.3966882704223207,0.18445143019147364,0.03924997688943737,1.8865271554531664,-1.2534139184672874,-2.370376488004881,-2.172492440899572,-1.6903343093418168,-3.776424824805405,0.7665664092474676,-0.07787350942599115
2008-11-30,-0.35092689893294193,-1.9352814062062778,-1.816127404119474,1.0337052772376054,0.38772221728255973,-1.5026053309149021,-2.550168778517056,1.4585034722139205,-1.0625403551334858,-1.8801096257562502,-1.765326141855118,-1.5338454722741355,-3.198377771550545,3.07206297298551,0.2872418347162975
2008-12-31,2.108299715677558,-0.44690276265247403,-1.5455663568654057,2.7243725485438612,1.6477744427987644,1.6368077066260454,1.9943362055524698,0.5869877654085598,-0.7237192528521063,-1.070460156377968,-0.023229363718559635,-1.0429203718052282,-1.7627067260807319,-1.2155904746599993,0.09206244735319496
2009-01-31,0.733068406295124,1.5361086035815006,-1.040384244183746,0.6202121648434414,1.6154020445335386,-0.03157511298707008,-0.041807603022776,0.3102136599832186,-0.527482273928195,-0.7727945315691687,0.7573142809323278,-0.8128437002203364,-0.9489189178558382,0.6089172838508932,0.04706751085798573
2009-02-28,0.42790149548057377,1.9855555627856396,-0.8323986223467946,-0.014758689474870659,1.4865173394662465,-0.5580445281731236,1.3221389387243017,0.13987224624221117,-0.3789980689337267,-0.5852379789184188,1.179615860225985,-0.712185363314569,-0.659221866766702,0.8651240324240957,0.02609336922786973
2009-03-31,0.3132630623620914,0.8942091603439342,-0.3113140440226527,-1.053874203830834,1.3553097288780398,-0.12925615748539668,-1.117970114473722,-0.15866180921599699,-0.36210493320460785,-0.44233415587720476,1.406476633281625,-0.4906707038777147,0.018382376053029222,0.28535127119952597,0.07754152046248702
2009-04-30,0.6257065780804858,0.8245938757833022,-0.5072676483333296,-1.1170717660950755,-0.303329771418826,0.39093344954165465,0.11291722870734114,-0.322558799007577,-0.21539709444159053,-0.22424330405413626,1.3896869692145544,-0.7327030544871546,-0.15685951327804984,0.15739877780384942,0.3386903521332343
2009-05-31,2.3084007980412906,1.9601257864727073,0.4277989881402733,0.41117252733840215,-0.1374735087987572,2.631062938879498,1.7717971888030957,-0.8138252697568469,0.20595307509258012,0.45381570024337686,2.8552574225925262,-0.09824463629512023,0.6987403544673673,0.5362801073152669,-0.019389123435841153
2009-06-30,-0.03994047825701486,1.641532888762206,0.7627256735423208,0.5567603767554443,-0.29333244377302337,2.0464217508635243,1.3950945514246575,-0.8482133136680099,0.2838359939898521,0.5129357890528194,1.656292651292186,0.14570879860215752,0.9366216259340642,0.8055374123246535,0.11039301210155295
2009-07-31,0.7163824296390252,1.6651535418834658,1.30474704805647,0.46442938989731997,-0.3524288325573974,2.332289617596942,1.3755966042521137,-1.0243179808413527,0.5506030284291705,0.8263427683817511,1.6281166709565635,0.5547790503560746,1.2119287118677524,1.8639046271891775,-0.029423949567885764
2009-08-31,-0.12377552208680496,0.3139633762493504,1.3928042069676863,-0.7050547776050144,-0.2479258723908247,-0.2425006105467434,-0.9427341300438525,-1.020936103720788,0.6025235845027603,0.8378441328888341,0.8660617084270003,0.607754669812823,1.2715504380202043,-0.7925509970107775,0.07296644784682238
2009-09-30,0.4584040081244664,0.5991855750428315,1.7465586263474806,-0.8056165339843177,-0.3603587479217189,1.4473622553888998,0.19222745116942988,-1.1151869996669361,0.8260013962668245,1.0728057854476156,0.7585150658773104,0.9192226075871324,1.417753884072165,1.5582069433489418,-0.07157852257197427
2009-10-31,-0.36568944465339803,-0.017522321302970635,3.06176931230421,-0.7867852982335299,-0.12694175313012157,-0.28522075526649393,-1.1628258145992263,-1.0742793008974243,0.837917503513846,0.997295474245134,0.08875854431133888,1.7382842635549236,2.3240220952359842,-1.734683175283602,0.22895189290995657
2009-11-30,1.3643116472441483,0.8323516820224299,4.214958747890981,0.04924259947755288,-1.024097877037886,0.20328381966283904,0.6940714440549964,-1.3365702172064957,1.5863567968200267,1.6134364453433918,0.9942311382333742,4.357938364784978,2.599945129304575,-0.23973249675661035,0.07847161544149531
2009-12-31,0.4286094513849782,0.8139676172077829,2.2702655327604133,0.006554516843160739,-1.329045259855911,-0.21099647264362506,-0.7640375257651852,-1.391411668633415,2.2022584344004823,1.8121941368643932,0.9943441569233312,2.6126258542821366,1.6112886868823701,-1.6041443753836064,0.0005098139289622219
2010-01-31,0.022306528646821575,1.0231604196698614,1.7240259567083887,-0.40159502804004465,-1.3931780757693737,0.23671282512920166,0.49703458630704345,-1.4154591737521323,2.5271265327433805,1.750024465809373,0.7169434057357469,1.9352145940160455,1.3254332481427877,-0.031807098098305266,0.02962807727831267
2010-02-28,0.12007869269186444,0.3198960895974068,1.5106996280769598,-1.2458657723631217,-1.4206389203670486,1.0008438395629469,0.40110753696390034,-1.3163086142955633,2.3384095022407116,1.5942973594987537,0.5268347962502362,1.775071562544503,1.181087092220594,2.184915850373306,0.09616447719671957
2010-03-31,0.49788722946456443,0.33667106909409633,1.5779349172094725,-1.0335450255137404,-1.2775019752097,0.6586237137873228,0.6244369655190857,-1.2344321037354504,1.7481061671290494,1.5210596371235803,0.658216153138053,1.8087638237218995,1.1081165997308928,1.4274955336123625,-0.19107889168470826
2010-04-30,-1.4535497362818248,-0.4266972430270104,0.758542006845437,0.19076846066043496,-0.37739605773245205,0.9547176705371224,0.492868188612953,-0.9798841427737219,0.968931764838235,0.9773868418200826,-0.5413528218068171,0.513303730348118,0.7746881773315858,1.193709439644101,-0.057094407695336816
2010-05-31,-0.4581623578881043,-0.7552126668392106,-0.005755953595182779,0.1758107798786745,-1.0687792008989232,-1.5932048444224158,-1.116532249021787,-0.8215514350089043,0.7099833310648976,0.7729693355515638,-0.7856701612333519,-0.05916099816843118,0.2660183536353214,-1.4042654964549428,0.010885240679670838
2010-06-30,-0.038462191789146054,-1.0842933907198948,0.008604581576768073,-0.27196450682693546,-1.1911461113139985,-0.7574957874475572,-0.6260417838250879,-0.7217738320717416,0.6501686703542175,0.685942791155653,-0.6907858310613478,0.00011723613449585788,0.2658099553657002,-1.001010702678441,0.040753616114129136
2010-07-31,0.12491353752259671,-0.20544032061389397,-0.1327501327546433,-0.9143041270627503,-1.0260406166653482,-0.9586498443624195,-1.009224122748255,-0.648541960195225,0.677553023853775,0.6448505114024001,-0.4791331527816968,-0.1688394548858686,0.14931457103736745,-0.835228880311687,-0.08621599019088656
2010-08-31,-0.766561522742973,-0.36981055163522675,-0.2505509018083042,-0.6965032928987676,-0.906940387488435,-0.3027035767940316,0.615120721000913,-0.46595641248750747,0.3088302872152586,0.3867524119664378,-0.7881441915812128,-0.30027288125930235,0.07096756591010832,-0.4990328867883575,0.046601326363888355
2010-09-30,0.15086749040679948,-0.27184001926346457,-0.32426278012322846,-0.5990805183834002,-1.1004925432248427,1.0425004324631013,0.6460951734932807,-0.40334761264901003,0.3617681350250766,0.36782734846343385,-0.35825679741997324,-0.35110698311825794,0.0009487729405061326,-0.16290796470636637,-0.06343876562749838
2010-10-31,-0.6207692021505941,-0.6954391288259258,-0.354975142628013,-0.7186593960363519,-1.83504433877087,1.0482114725783012,0.854905642191761,-0.2231082779728411,0.012327383138657135,0.128092264047427,-0.6375207522970486,-0.2429040982053096,-0.028144114224914602,-0.08248810805043984,0.047374163123691644
2010-11-30,0.05202462205598663,-0.26520537887248946,-0.6610601969827778,-0.757327293342945,-1.611878401182025,0.1672287753008423,0.2179530257002113,-0.1719704274262552,0.03739490638066578,0.10067082424955884,-0.5061067615937918,-0.8055212538469585,-0.3104380695456035,-0.3689690599074166,0.034113597825428825
2010-12-31,-0.10517467678752007,-0.483515731557068,-0.7809380126571321,-0.7383027586138303,-1.4301128135461754,-2.3184206429820735,-1.8619904468176935,-0.07188016550147382,0.0479722874624804,0.04311871439381134,-0.4606737663346086,-0.9669486825242317,-0.5182561320066938,0.049419691029073974,-0.01124238934893379
2011-01-31,-0.4493650986232011,-0.2761783098176935,-0.8608437852872209,-1.35009695744019,-1.4046930591613938,-1.863309714198542,-2.2247280700386685,0.16689293497497085,-0.17470861151003478,-0.18555705945934642,-0.531458045979568,-1.0301660913984194,-0.6884835969467622,0.004465128393788284,-0.05400441311775694
2011-02-28,-0.8187067087209555,-0.7671779215204482,-1.0109581889779857,-0.9935119536361644,-1.5463218531961862,-1.5042441674721545,-1.9822727067390546,0.7605048978528951,-0.7060936443806171,-0.7414527701163376,-0.8917761274345217,-1.3133364275461472,-0.9178605775333956,0.20246589056759706,0.014218249002278954
2011-03-31,-0.12377254762792982,-0.8152229490040098,-1.139277917355553,-1.1034810265308796,-1.6672693694391623,-1.0701695956843198,-0.1933958255667791,3.1895422550860535,-1.8817245099818845,-0.9635846264227509,-0.6933404960826879,-1.5669094127201912,-1.1915019813625078,0.2337986150235646,0.08455738802806297
2011-04-30,0.5452404246991334,-0.22664950949462204,-0.7738869998850753,-0.4238972617864435,-1.71957441004182,-0.8828564928936089,0.17454567889389497,2.6339621516107363,-1.4975214037221956,-0.26036227777633136,-0.17096047304704515,-0.666551350806421,-0.7612047478221766,-0.3697010718055335,-0.09758303104521895
2011-05-31,-1.175971438227016,-0.44455835762674006,-0.8664251419690737,-0.01831567012616259,-1.0313652794220145,-1.074961420881416,-0.41142146251913386,4.287840878286974,-2.288355258806857,-2.2292802141289614,-0.7966082151941801,-0.7951606904311536,-0.9032179866070357,-0.2612888834466251,-0.03271036630552843
2011-06-30,-0.4856435834629307,-0.6647580042624779,-0.9076532478975374,0.05800145335102015,-1.0236651407703272,-0.17909673596180367,0.7336814843702011,3.710581246351738,-2.215278450386075,-2.8515397404194602,-0.9040916283018408,-0.8838790546597618,-0.9590204190996791,-0.2720309126589494,0.0877807853525848
2011-07-31,0.923264877786802,-0.5861516531699693,-0.8067493241617352,0.19752150822427253,-0.5263038701373124,0.24248149737068034,1.1286952440603948,1.8409577818753298,-1.3486407869669712,-1.0718021150814396,-0.07772261148530282,-0.7260580915864532,-0.8204310455160878,-0.303309372265822,-0.1299121342402096
2011-08-31,-1.6169412674923849,-0.8006261083119488,-0.8233689571370484,0.7280297253358547,0.03173031508707363,-0.07042441503424748,1.5558812784657035,2.936219023486937,-1.9191841199179505,-3.412085426468329,-1.138804289049475,-0.7488388275257408,-0.8589506641848987,-0.17742454851907416,-0.004505961920706029
2011-09-30,-0.08699319227303003,-0.5225471011358542,-0.8415872932771843,0.6914839882191346,0.07034043266686352,-0.2802519172629799,-0.47291239734369644,2.2491042114982283,-1.608054648129719,-2.76009237658661,-0.9543206108539236,-0.7881968845498887,-0.8925341833848511,-0.11870814480143363,0.020434938414306974
2011-10-31,0.23198000847237452,-1.0134721108643234,-0.6746608620328659,-0.11551398578577426,-0.25587895945059663,-0.6309195979068628,-1.5092928692529683,1.714986156506242,-1.2861817877459942,-2.1987434990515538,-0.41039786521130583,-0.6206287853919423,-0.6737283098439171,-0.1262114550572107,-0.03932185606830634
2011-11-30,-0.49799497827342704,-0.24340083076728852,-0.7268452778874263,-1.4655903254579383,-0.46677062755821813,0.6837243522974575,-0.0008763635092408939,1.6417588197797992,-1.2445031257196912,-2.2244270042493186,-0.6241191878150567,-0.7385756300845013,-0.7858299531184962,-0.3656041259461825,-0.10894645385588546
2011-12-31,-1.4003544949074005,-1.0708355914988676,-0.9031760379910807,-0.4214829172561299,-0.01473368513629914,-0.226861892110517,0.020783953451328656,1.9462294528941142,-1.4458818884037101,-2.7482803862905256,-1.4073871200836277,-0.9174480611147463,-1.1658722958471401,0.07335347740800764,0.03953083875663522
2012-01-31,0.7484893920695751,-0.8428772814464633,-0.7878870195879166,-0.06946961570596874,-0.4973106388156835,2.788827764717502,2.049649735631017,1.300336450571032,-1.1133637811386183,-1.7844238629303744,-0.4921561555383337,-0.8639470662603176,-0.983371522071934,-1.5485594177332536,0.1410785982599056
2012-02-29,2.094092782355777,1.3007194568005433,-0.36701456191237214,1.5686386599883866,0.18002607012356947,3.2463826323236264,2.0127428967961776,0.326231800838962,-0.3580653253326114,-0.32527087815876765,1.4821065899350179,-0.27384647237447957,-0.32832747357396724,-0.5319970203862806,-0.05924858001227331
2012-03-31,-0.6306654969462462,1.9799115457728451,-0.4711963944946151,0.6553791804730923,0.4154167925634291,0.17977621511134292,0.7600368570395067,0.35557682821457676,-1.3575401788323858,-0.8649239163792408,0.6783507609670202,-0.38105092133856155,-0.5090007576419108,-0.2298257590265155,-0.035694470129970436
2012-04-30,-0.2635004439021487,1.0505100617750989,-0.8952772676665002,0.8816383692756024,0.46078303453793956,0.754042778390341,0.1284053491513837,0.4630244197055556,-1.3268342936923987,-1.1365090168115959,0.48946536022564635,-0.7982489714956134,-1.0462044300538453,-0.6279244936165228,-0.167360016687457
2012-05-31,-2.336243559995334,-2.818303068912705,-1.4253895926166253,-0.29014260143469284,1.8424039223490305,-0.3245894933569846,-1.9011962568130834,1.4190473197648386,-1.771825744416405,-2.455777072016496,-1.9756012123303492,-0.8162971047147621,-1.942744842794537,0.9693248730150136,0.07433524488197282
2012-06-30,1.1760508205655862,-1.0018180712608693,-0.7903461589050914,1.6994790201322825,1.7888870494532814,-0.3687355295897359,-0.46225751362818257,0.6301591409459639,-1.0231976363221371,-1.2027352412119559,-0.6535632661162775,-0.36348722338995804,-0.9420140728230589,0.5873081389655427,-0.1426464530841785
2012-07-31,-1.7201685495685977,-2.4435464282763544,-2.070719024183604,2.041204367801117,2.277837531030369,0.6104602557142186,0.015492028453625396,1.3872700087632976,-1.3328737944868456,-1.9080458800662587,-2.5647188674012127,-1.0101469499085967,-2.9189469834542607,-1.243218350308075,0.06592172080482409
2012-08-31,1.0502901271312608,0.43668903715867635,-0.8250511722439948,1.4631230557766919,1.1518327804177912,-0.1674127994594469,0.32760361047842057,0.6211170630243018,-0.7359830012057905,-0.9965950968260903,-0.547451792273073,-0.42234294385155896,-1.015065069571964,0.26128508269306916,-0.02666824708216118
2012-09-30,-0.18026526742498358,-0.6691353473146611,-0.926616375741587,0.7268472671522394,1.1522136527618008,0.5021556878384413,1.1138103292450885,0.6114783562261134,-0.607208815417671,-0.913120403395533,-0.3548681398519685,-0.46974421480703105,-1.1711201181733923,-0.8585488359230762,0.017052788382719262
2012-10-31,0.40363367712908893,1.096382740367439,-0.9044076824105458,-1.2156358314533184,1.2345417921893016,-0.29400081687224594,-0.5874390223921424,0.2790584011954843,-0.27883035483462404,-0.568466666583988,0.4786144040076519,-0.38662308706452553,-1.085961538954229,0.5821638969419479,-0.03606948381802935
2012-11-30,-0.3055689556383254,-0.0698587878956237,-0.8586853852025496,-1.7203110269111292,0.01653967124764369,0.5429641822060455,0.8429969865086773,0.3837890417225213,-0.23096723756311446,-0.5992426145650837,-0.014946831008537324,-0.8038297909374879,-1.0905475100592668,-0.6936083368327745,0.0977355258469307
2012-12-31,1.4396313226046213,1.29667791622485,1.2462941009715314,-0.4136728039307716,0.22661613954003174,-0.49135761529449773,-0.7087724204171465,-0.6570421440365564,0.5380931878811969,0.223831189917328,1.7599418349455098,1.1905476448035732,1.0613829820841443,-0.04551908712775464,-0.026852399724760716
2013-01-31,-0.17491742851109127,0.7782037870286216,0.5074801644788133,-0.20178000975756843,-1.2788918899163726,0.27982360993735095,0.6494601724628057,-0.5979147259318333,0.6246685201137068,0.17571262785973416,0.9531900572990583,0.04115537285260847,0.3872091536277843,-0.22256404737985713,-0.12138594135038253
2013-02-28,-1.3292296268556307,-0.0985615617924551,-1.7893631719245415,0.8511680673842881,-0.47996761835680735,-1.6511335232078228,-2.0050191014051526,0.7505923226664784,-0.0756979619546772,-0.5575808155843949,-0.7188388545834051,-2.0493647247522793,-2.1905493836030603,3.856679691560466,0.024285668839373862
2013-03-31,0.481207306255707,-0.8690754998242801,-0.9997980711546548,-0.39453933288896204,-0.47378837808218854,-0.7367839662685663,-0.23087830022794917,1.091657510631975,-0.4517919413630215,-0.1448728927322172,-0.20551029872079668,-1.2088902480415624,-1.3865349405104566,1.1477197909349006,0.016992762323112073
2013-04-30,0.3884511149019772,-0.36609484640096224,-0.5727193788239725,-0.19311592699424104,-0.5774525799035646,-1.2721586309522508,-1.936839522118153,0.433230213363895,0.0156159473473135,0.15835157509677295,0.1977866269092553,-0.9567677722607207,-0.8130700819269306,1.581517583520169,0.10847276950528768
2013-05-31,1.5541641692553878,2.127083753100812,2.2416075459209464,-1.3096188477371011,0.011269318188816699,-0.5120201129482752,0.7844753909986552,-1.7618156152297983,1.618318895747605,1.5684269518233747,1.8435676506984489,2.30355156499684,2.0087377489732297,-0.45898917084806873,-0.026035161175768262
2013-06-30,-0.19245157236687369,1.4053767889175257,1.0411198801042152,-0.602462543115887,-0.6157653447144378,0.09303430930005048,0.45363074293380257,-1.294978132823665,1.3895153535671185,1.3648917210048999,1.2916942780115865,0.9920765333372573,0.915232008224047,-0.20133553022563183,-0.14590958245195806
2013-07-31,-1.627258445411484,-0.23961245989446306,0.9879883554775362,1.4086946913274478,0.6383204754215589,-0.409580912280665,0.9092748708489373,1.1304375802522832,-0.160724073454719,-0.2910531815653859,-0.6584358143661698,1.0434871823971754,0.8010082346315807,-0.04962772901376778,0.058404395710133006
2013-08-31,0.9095653126702585,-0.7019279927619315,0.9348924670644988,0.5128994233634474,0.00207977204442611,-0.5730897905802459,-0.1425960475534467,-0.2957582405476761,0.8296400754150822,0.7285197252585739,0.17847691843109165,0.935720402183625,0.7862505619302281,0.029833124484326002,-0.07287119412788638
2013-09-30,-0.7345059857658639,-1.1181509771692526,0.49537926873222216,0.5526186850755496,0.33199242767554643,0.7496411166992244,0.2111943893774017,0.7362934117126252,0.20352577336932226,-0.1267284002256502,-0.7990896283272094,0.5565143994147986,0.2513663387145398,-0.5533359021204028,-0.017455656811341376
2013-10-31,-0.03659826059076036,0.1211519651119625,0.17979112770647462,-0.6702586125535807,0.2645315284229138,0.8069822447838746,0.6987198488460998,0.7006267880810998,0.2015087876323497,-0.1920030049823216,-0.8209483539277852,0.2466149791763762,-0.11957542226694241,-0.7027613334024777,-0.011183713956381165
2013-11-30,0.05659042484846563,-0.5475321347704061,0.44988531296640183,-1.6830813986040256,-1.2443721851866583,-0.6780310583665066,-0.11835515376057504,0.5119233932661931,0.30584581821343326,-0.13116856988091635,-0.40651936686468104,0.151494367849733,0.18205573581494738,0.31315612858847447,-0.025630259166334986
2013-12-31,-0.1293110865757778,-0.08384271606013093,-0.6218553774343434,-2.5816231506933005,-1.2188876710340122,-0.3306630525476034,-0.7750731704432912,0.559277639907228,0.3092285875776721,-0.23292337291011844,-0.23042517731773232,-1.188328158758211,-1.1498925653821095,0.36441481712389323,-0.10322604312919366
2014-01-31,-1.1265484781568338,-0.9059392388208602,-1.240093981804103,-0.993315415890995,-1.9556433654000052,1.4871709678625458,-0.02946347656313144,1.7607781187751812,-0.5609810351667214,-1.2486859277237208,-1.403781087027273,-2.7048110717282725,-2.1964163207395275,-2.3491417213103087,0.002129926257824849
2014-02-28,0.23368124704227117,-0.7636208041794835,-0.20543658303967413,-0.7986136515770798,-2.7106415424584456,0.5460424132854665,0.7509988983839887,1.1393850251013768,-0.7784832316238939,-0.9912383617538453,-0.7468606639135774,-1.876201286169736,-0.7158189438803108,-0.5805683803760171,0.21029540883636075
2014-03-31,3.072268581020018,1.493726597157468,1.6297266485427238,2.349587743694121,1.1102094469555879,3.681720297039458,1.766064899641073,-1.7162208919719963,0.9971715198290597,2.2371005556683605,2.6734633223909428,1.4779365313580939,1.5494446053138036,-0.2724656834940812,0.05288685158676215
2014-04-30,0.7257208784808168,2.9715029106853086,1.8883860663654497,0.7063282915545533,1.0649130543134484,2.991680406136312,1.3262144575870705,-2.606858289421285,2.024112530022499,2.9799625521223305,2.8254375975926322,1.6468783926716202,1.8444714633855517,0.27790902661918326,0.2835853850344508
2014-05-31,3.243210783376017,4.770250890320291,3.5433549990552207,0.9564397046812703,3.122334685646969,2.8043927173560776,2.672353619433482,-5.53191931180234,8.05550312641254,5.529550672224205,5.63310911949526,2.352913063750644,2.987470368121484,3.717731606799256,0.29121645953480646
2014-06-30,2.761833881288917,3.8672226500516413,6.3440307408603385,1.349442167829934,3.254201634298157,1.5377828933195294,1.3163019288279512,-4.647451348248784,7.242017833440118,4.3681151449921956,5.400232907127859,3.6930897804595793,4.191831731420313,6.112144055992755,-0.19949533697029884
2014-07-31,-1.88811136968159,1.700364932371381,3.2957204007177974,5.054364420665436,3.7080415733417262,0.9746189624097973,0.6360993759214464,-2.3840381761112464,2.29603493397737,2.0666417939743638,1.0537235478967892,2.285127133994849,3.204809524123609,2.2145018511920687,0.1547925283730419
2014-08-31,1.1447912892841043,0.9375327031512853,3.3090457748568256,2.943080821991864,2.7149798073781044,0.6259948087691828,-0.5322354465575684,-2.320858308084283,2.668620448224426,2.0789027748697824,1.2152809218362353,2.429143353312127,2.8016824485140464,1.7705768606483656,-0.03327117060605126
2014-09-30,-0.4417154032816555,-0.6313166139206675,2.8695064938497485,1.2630345988901506,2.441288072785839,0.4856433133350087,-0.4139980406426601,-1.7935084718365182,1.9060658061777964,1.5565968905451046,0.34885230949235607,2.178795839380927,2.5985412953925566,1.5268957278081614,0.04618074506336031
2014-10-31,0.20645570574806063,0.5054161523856475,2.729771014585621,-0.0717240768761516,2.105419262894355,-0.42630417125015624,-1.1210510342151274,-1.5820809192263172,1.742171479336935,1.3743566880117857,0.11360575880289747,2.1345322893566765,2.3940341826424314,-1.069136028009777,0.10796993476389789
