JSTL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-12-31,-1.2984347674173218,-0.5476281924675535,-0.8673898268165261,0.7077997322703705,-0.6246235031493373,1.0731418100742534,0.02134681175703127,1.886355531200684,-1.0575409656122656,-2.320538884879365,-1.203169740264708,-1.0118093075819146,-1.4414114451658575,0.3010779625470665,0.3214603909825198
2012-01-31,3.266861793032077,0.6191691357360922,-0.5800061003690208,3.318018245767962,3.3947025846438987,1.9312999697789375,0.999100885562531,0.33259625747943283,-0.6305217737436373,-0.8512399863399872,1.2199766746629113,-0.5421378098820158,-0.5381392854776605,0.3132334817570025,0.14493856310113462
2012-02-29,1.235370483693521,1.961123357926756,-0.4076974131488087,2.428607248018129,2.797545203992792,0.5629997732479427,0.04653803272344455,-0.34679707091256157,-0.36646709931752397,-0.27767382339556196,2.163653584943829,-0.40580950387278786,-0.26724952615287306,0.5425067078760291,-0.11397197899274485
2012-03-31,-0.7776997083859962,1.9968984498308753,-0.4722258325176018,1.73600001392679,2.2791885157517853,0.5820591026972377,0.017524415354747736,-0.8935601755745126,-0.39140749616490683,-0.5772140435486434,0.8361479874756276,-0.4181651786491089,-0.3808836685256068,0.40544322796523335,-0.03986957226548095
2012-04-30,-0.13569771350298712,0.18400051405139076,-0.5526571064669705,0.3248201594889904,1.9763818841976224,-0.3891446265371186,-1.096557889489467,-0.8022064564120607,-0.3152202450658767,-0.6021291225953099,0.5476383590493075,-0.40910087035334897,-0.42637997665425326,0.7571916137994512,-0.09780861055942935
2012-05-31,-0.5744690210898354,-0.9362853491972732,-0.7590065916300878,-1.076405233512135,1.7573381242300623,0.6064079513248156,0.13221869536627318,-0.44090054954931895,-0.29273040780079507,-0.8107421557508294,-0.17710828657491523,-0.4405670449729494,-0.6329289273627753,-0.011350388114318015,0.07799732896357711
2012-06-30,0.789526872101407,0.04831933679840667,-0.4119800986495686,-0.28533548382851637,1.1219035339225725,-0.7888902467437662,-0.5311902387310304,-0.8780559321246605,-0.08921046173845344,-0.4229446218039413,0.0984572423884279,-0.25485391852312284,-0.2081705687540457,1.3627356252997398,-0.0172136614211609
2012-07-31,0.010415991817035697,0.13865684746755463,-0.10099066772748493,-0.33691649321163436,-0.6185724183263346,-1.2330446793932908,-0.10438302817733944,-0.8654550007636665,0.007077331163313168,-0.3783848775432163,0.025837138885363493,-0.173952516863388,0.09956100902402282,1.2465706512233952,0.03760172745982398
2012-08-31,0.45610873619622777,0.7754814822225631,0.4158032250998446,-0.9238015919816989,-1.2988920282965686,-1.3597574041018887,-0.9968181281601641,-1.116416555131444,0.18282019215158368,-0.1429626102421163,0.5103416624836183,0.3184321984794937,0.6110457486722226,0.5545212003308571,0.08732366304619324
2012-09-30,0.8297278026858813,0.7971732071537353,1.3354371656826745,-0.8592943989794768,-1.3369264318478076,-1.0045897644799349,-0.315652109966364,-1.608991728806183,0.46015184345372345,0.2930360329254054,1.1114807143276266,1.4651496190292979,1.3878967204260202,-0.3888141088519953,-0.024742151466014422
2012-10-31,-0.009160898102749438,0.8075250283817597,1.0012126492411522,-0.7790972404925292,-1.3327940080134035,-1.378348215443473,-0.6881760900668863,-1.546446146675424,0.6207046741601948,0.336077537731258,0.8567317885440873,0.9878975470548346,1.0541243262062399,-0.07812798869140047,0.005940344186326212
2012-11-30,0.2450864041566302,0.6823134351023573,1.9535087121566266,-0.7262102221005807,-1.8268054773930358,-1.4527220414942945,-1.1909774854392963,-1.5755499107532995,0.9244733182538504,0.5256190579765253,0.732237789819464,2.695982868304822,1.580297636083033,-0.9397904503450158,0.08906203913060445
2012-12-31,0.8739835912676094,0.6710093363671272,3.338655004038443,-0.6512227635704999,-1.599412750596735,-1.0212902942450794,-0.8367306376582122,-1.948482263357154,1.6548857535815034,1.2696736136377191,1.1738260189610628,4.663878141006254,2.4091030224300387,-1.8473448760070312,0.08313530351908666
2013-01-31,0.8005647803384144,1.1545195087907563,1.5519595824451469,-0.7886893009395741,-1.5130290379621938,-0.6312519621124383,0.07508515856231675,-2.021646454758645,2.7395813163131426,1.8937915616493184,1.39982119218214,1.639085051205876,1.2634653630281238,-0.027857175634673163,-0.17705499624439733
2013-02-28,-1.5599636070854639,0.1478611452631702,0.24007768269465532,0.7641312378251698,-0.2322394021396313,-0.9926521932100117,0.09598195114420695,-1.1234112981820499,1.3931788805906942,0.683158233468956,-0.1589248304568151,-0.008136019260887837,0.3836375952326381,0.9700405613615434,-0.09485039102859402
2013-03-31,-0.7448710992083425,-0.8672682558125651,0.2859351899332192,0.5016290002436097,-0.19800318492462785,-0.440260031971267,0.2688318680174481,-1.4687606115059602,0.3756807685243326,0.13262691879244737,-0.7712933049871755,0.02842796248760094,0.43732058244505995,0.7287171880402109,0.04421895477848166
2013-04-30,0.4805688792441426,-1.1009104854404854,0.5400156007758588,0.221992824561517,-0.11196837925881906,0.05455358631686382,0.2700976784249902,-1.438833746812582,0.7836010102350883,0.569874052507239,-0.409730484753146,0.2042931024396262,0.6026117681583257,0.5355342356851225,-0.027114438690391544
2013-05-31,-0.12294951561607662,-0.2373833261698811,0.757596149962852,-0.42604564937265527,-0.09136178529185343,-0.27524411969826695,0.7580817029922579,-1.201105810845121,0.5341225752150504,0.48201714943446106,-0.49985991727366874,0.353722598342968,0.7420990080223888,0.44117219043287853,-0.03829716314871959
2013-06-30,-0.19768202110961208,0.1002589244343067,0.3156521465895398,-0.8463666093012592,-0.34404172786099996,-0.31449953576264056,-0.03864313722906649,-0.9488530155528162,0.13922107904735603,0.2507619330999994,-0.49110105891133415,0.05558622935212345,0.44283907296043074,0.6666964529165472,-0.15124337032535284
2013-07-31,-1.1831672595286415,-0.9339526797198371,-0.11415941488039241,-0.46402953741580977,-0.5484771038694631,0.6209396658184927,-0.09861499228212653,-0.3367691683692801,-1.3165051014071611,-0.3412384796833811,-0.9843030981989129,-0.3177593873305849,0.0845389675557986,0.39310818459887137,-0.044074317707432885
2013-08-31,-0.2627351725213131,-1.0181356319470074,-0.3635174357460524,-0.5261364149416724,-0.9120113625935613,1.5085646276705225,0.7577223471681346,-0.07218897567862254,-1.4558890156610034,-0.657751192802202,-0.930584942014062,-0.7046001999217969,-0.14511886542781346,-0.4481210480400279,0.29829042433052905
2013-09-30,2.6554522203541566,0.75556879097152,0.23976208779906838,2.015513922178348,0.9196060146376811,1.1903770980107848,0.7518284603053458,-1.0364932528717288,1.6404085450713546,2.1280372583485327,1.2242752213320127,0.03622426402009707,0.37647120941631035,0.5589040923233288,0.16604156519641006
2013-10-31,1.2247207614948175,2.6064228859235863,0.919818059527763,0.9056880955105187,1.1058357120809044,0.30995446599789495,-0.12923172669599708,-1.387433305124972,3.5913690086260317,3.1524682498086345,2.4279386511450096,0.2926008925244167,0.7213202733124819,0.7439930891281185,0.06406684868719593
2013-11-30,0.4005160800852352,2.796903146360253,1.120040949194461,0.07091267416604201,0.9750233538745553,-1.2791457609378194,-1.773216582713015,-1.4095162028265675,3.3008689254076944,2.709625884959772,2.1732662409037204,0.35616253681349325,0.7744820579005438,-0.9470939713186668,0.10206712889278428
2013-12-31,0.6473042259781765,1.397426743452321,1.1089093943921478,-0.8773889883970705,0.8020045104591126,-1.2830836294536425,-1.6647142628309883,-2.078826926418974,3.3574081235046296,2.713842698286326,2.121144029011206,0.33720703129055135,0.7000526585384519,-1.1951248045250065,-0.10326545138489301
2014-01-31,-1.0577455320229572,0.019334817551123602,0.13512867116522964,0.006845438073781588,0.4908766490550658,-0.6318551863599243,-0.7024418233515992,-1.548020662569924,1.6617022044190448,1.5779258412541266,0.40706171312257516,-0.14333375233997325,0.1824990608463891,0.4277441245217908,-0.0461774912266802
2014-02-28,-0.5171972820769146,-0.49434936513466043,0.7407141966021026,0.05665960434249921,0.5561504211647607,-0.8389428663572944,0.15462280443825446,-1.0067542397205052,1.1397902152063881,1.0936080452709536,-0.4084180869217997,0.14866754412916777,0.5904473960765005,-0.5477485576339443,0.16785285232131475
2014-03-31,1.5241529926947994,-0.12107645542491494,2.273850618023342,0.8438797910951146,-0.08665695920990185,-0.22720827369531996,0.9897945215740472,-3.6105686695992087,1.192152777348874,1.6028875918167946,0.528116947785662,1.2411451446500934,0.4364931645229473,-1.4145561309306312,0.04436363558398531
2014-04-30,0.2663860483811195,0.6896793668145121,1.9879317498871654,0.28054327421736974,-0.3169720487807893,-0.6109239493212762,-0.13277344048300269,-2.0782341099381276,1.2836217494110365,1.401088559074978,0.5684547853277289,1.3366616166918888,0.3625266497005604,-2.226416580074061,0.11194941570515535
2014-05-31,0.8530213920748075,1.4401574117257394,2.7090182801872054,-0.6325578575692997,-0.14674952956511503,-0.4015450833361358,0.09033267293198875,-1.4718674503661904,1.7235759745572823,1.4450622320129647,1.0766285493314556,1.8217452069419195,0.43300806504004463,-2.619004912928494,0.020750683286310845
2014-06-30,-0.060838228447087805,0.5868248623668736,2.766206227679201,-0.9683877163164026,-0.1618919224873618,-0.15195625862510703,-0.2952887214411905,-1.027074401944278,1.46354333364194,1.1642175114698832,0.8662407711753275,2.0226054541436986,0.4461751080590462,-2.139034978376131,-0.04667403476437323
2014-07-31,-0.6657139794763175,0.07682607654339636,3.0570050137933653,-0.24978213373146524,-0.4732332465923223,-0.01674877769062342,0.39986759331110955,-0.6565201209399124,0.9272323358369845,0.7647879367600516,0.08789004140775171,2.82689034184557,0.628019591576248,-2.1431626897815566,0.05215703511581431
2014-08-31,0.2627466891095377,-0.2537335106634954,3.1326327196591173,-0.8404833144874178,-0.7730241318575991,0.06346634929409127,0.4648168810443976,-0.39824239106828857,1.0099398113790397,0.7180281524350343,0.03897810599389161,3.5115315976371186,0.7156112971520027,-2.0907868682674304,-0.07295812750332278
2014-09-30,-0.8976736355751246,-0.7155936645834023,0.7349545592331435,-0.5259716082677275,-0.9416939466179638,-0.005991384480542728,0.3198988754658075,-0.09077781828678531,0.45401272837236023,0.31900544027938943,-0.657005995298623,0.9942353967676048,0.010888953166646202,-0.3266685277704069,0.08827920600256056
2014-10-31,0.6465339610708872,0.009068739600771493,0.3996522551119187,-0.1550918479982961,-0.7815795831495708,-0.8393737068721944,0.09322402207120935,0.07226465229024473,0.7693779220022021,0.4347414782133402,-0.14387637308661788,0.5030331938753086,-0.1128623979131906,-0.9987386550503583,-0.05026020201719895
2014-11-30,-0.6614344303590135,-0.5011890511854069,-0.030007442221118463,-0.12586170037502858,-1.0292958845530935,-1.57504781666521,-0.5626039865376941,0.3037977555092699,0.35930452501829124,0.13657710851439803,-0.5009167528613023,0.16222335043691116,-0.2386975514315771,-0.7991351497234923,-0.13637854769251836
2014-12-31,-1.4122039681779066,-0.7955274259395492,-0.7285247489222376,0.4010266365040837,-0.5579006889655661,-0.7468326757470221,-0.38371222937421956,0.575909613760202,-0.3707267231376338,-0.3833315704834498,-1.238474968046129,-0.6757765456079023,-0.4815629694292404,0.9383721523400194,-0.06944971511459853
2015-01-31,-0.7014911058305634,-1.53268416931943,-0.5811276390489555,-1.1079500601738084,-0.5776116706404137,-0.02009172037869404,0.1880429512537036,0.7444643678313676,-0.6720602368377178,-0.6283376330855324,-1.3905513662536624,-0.5293429430002725,-0.37586833631682626,0.8378753489579451,0.033598010300491095
2015-02-28,0.2569600502862398,-0.9897157427915665,-0.33717601800056174,-0.23800534939274745,-0.7642280816477622,1.1577004938675441,1.3846895972624778,0.7914872150834673,-0.5174530705203992,-0.5338287809425508,-0.8535524883944736,-0.26372717428675035,-0.1612771954149398,1.0649770310218143,-0.10889496365326312
2015-03-31,-1.1339081720956208,-0.8090930098024138,-1.0726922690293343,-0.4516887988695515,-0.5848110907196405,2.6146803541841246,1.391789222785462,4.692627094966971,-1.210008042455105,-0.9564962746842082,-1.263816109395728,-0.9739336955951471,-1.849315028252259,0.3860533293517295,0.027846045431891654
2015-04-30,0.142298266500328,-0.3647711398267869,-1.0960840023030867,-0.24300995275702308,-1.0505708488975385,2.348386331820946,1.1509679968444468,3.0766552250891417,-1.1224776445248823,-0.9466961102401059,-0.7551753431038978,-1.0708146147667026,-1.8428218522943078,0.30048354225226726,-0.017203561967473108
2015-05-31,-0.26821212265804106,-0.6603622936440501,-1.3221529166757648,-0.46218576770018027,-0.9420426873995835,2.1516718940274537,0.826988092301698,2.471473491081871,-1.201310534814788,-1.0794227669652727,-0.5568445516310584,-1.3218899065277936,-2.690015758284238,-0.3044115263714411,-0.04921042053199458
2015-06-30,-0.5690465271910621,-0.3643873234394309,-1.3712987180123368,-1.1610442964643304,-1.3253719497045373,1.0178055157658643,0.18017358397116523,2.162140401034964,-1.4064893585093838,-1.3638703790752817,-0.6900715638448682,-1.6014067184452725,-2.8104859573576713,0.40373424706010447,-0.047902102806190484
2015-07-31,-0.5514542227583505,-0.7281698140661038,-1.3101184417771352,-1.6096578375025672,-1.3019536571676942,1.0879454877186348,0.15511237685695412,1.957638939257256,-1.6539991471485636,-1.7290334260330285,-0.8367068715679832,-1.5404015614895847,-2.472650883147226,0.28744413359805693,0.10125106115533314
2015-08-31,0.824861910602555,-0.17765204617111244,-1.194139497003033,-0.02834225838444336,-0.7058614053261677,2.523893993511454,1.398009946638911,1.5669130856593443,-1.437027951774994,-1.5010094839326624,-0.07094609038711853,-1.1169129907260682,-1.757113244235913,-1.1156963820298522,-0.03404772338272119
2015-09-30,-0.5403394915033769,-0.15813252706544467,-1.1177014642086167,-0.13689003405818329,-1.1102424047204185,1.27010476438785,1.232661562816989,1.4662026251531315,-1.706943914223856,-1.978295101870799,-0.35658114052272327,-1.1774899934116514,-1.571768177497947,0.241052100823984,0.023449426966472103
2015-10-31,0.17662375488010032,0.22953585872068577,-1.1892474128448207,-0.4197904517699609,-1.0437855012924908,1.0877580989609206,1.1314258988079149,1.2471746079161592,-1.3986347951220206,-1.6267879020325118,-0.11298303351295276,-1.2735275057087998,-1.7101623716528562,0.2548868481347797,-0.009047838397770982
2015-11-30,-0.14292659059149104,-0.29673125310799137,-1.0493656982858373,-1.706807240907145,-1.0003202413654912,-0.6304045150809933,-2.1275078617956216,1.1078922808111678,-1.251309589183842,-1.5275691379236478,-0.08899842640686646,-1.107947097516929,-1.3700517444809437,2.432955320582562,0.1346115007403313
2015-12-31,1.728234483093707,0.9862178488610289,-0.4837760103487223,0.0330290070943857,-0.39064158944233657,1.4675302488836388,0.7239458673927863,0.8008062753357217,-0.4716476825144529,-0.5150308002433247,1.004485435502929,-0.3650017808354517,0.1452463836189595,1.1715811072835436,0.023836863059990523
2016-01-31,0.2887769438019347,1.1571497051434452,-0.2532016543273861,-0.0032088906064913513,-0.7012297371901174,0.6339234493011261,0.11235387677733216,0.6796357101054298,-0.2635821628042357,-0.3232985823635377,1.067504971552737,-0.11280067395644108,0.6850707018202804,1.376133473179843,0.0634973966291607
2016-02-29,0.7438525753866551,1.6600021960607991,-0.18738289020063284,-0.6379480337150142,-0.9268972145664838,1.3404326080841014,3.1850247148364708,0.5275014977154515,0.14796198832451377,0.12572363242903253,1.3900851697423453,-0.00966687245734136,0.801366645966801,1.7767950399601964,0.13033025170847207
2016-03-31,1.5474654314539267,1.4660355176888649,0.45919747904502733,-0.6612595336537997,-0.9691841408741687,-0.3890780304226319,-1.2475173441885161,0.3127170925515292,1.854563948516866,0.9786119023028951,2.055482949086464,0.8121200039384961,2.039098844929629,0.5817052335088759,0.06778682447128702
2016-04-30,0.790707709207991,1.6539531181813727,0.5970828906056292,-1.3419524159695357,-1.135950074995774,-0.9951717732835297,-1.4495728370042722,0.20875779884789777,1.8121396747416065,1.29868320821895,1.8411820515447965,1.0132744553128568,2.0836501132524785,-0.5901839576287456,0.011584259286381831
2016-05-31,0.02258605356845603,1.217376275149156,0.6982368812230142,-0.2635681369903171,-1.4495172912804262,-0.7597893793170237,-1.9218294143275967,0.10075927279551461,1.5272232443144975,1.2597488826740855,1.0985329794837424,1.247709190612094,2.0350550609181104,-0.27370575616822435,0.05271756037616217
2016-06-30,0.6539400215189594,0.7689043719080545,1.0968597620912885,-1.626680096090268,-2.215116416262283,-0.883765603747144,-0.6266577632565657,-0.014352479487710826,1.5502258233559183,1.4769171054814452,1.0787983880896315,2.2023556358452,2.4015141039857455,-1.0529168107076543,0.13448695887019144
2016-07-31,1.7585469892053993,1.275819747260209,1.9038949874321562,-0.07852024024689992,-1.6245795573199906,-0.4158751985963469,0.6425888287056044,-0.13713707161857758,1.7969589818159506,1.8970253831805095,1.7160447798269576,2.7429354698197415,3.1480211082898295,-0.16896151146740895,0.04545308824355608
2016-08-31,0.40621508270451273,1.4441171714308558,1.687097577453779,-0.6221944800365506,-1.3695313460169931,-1.026968950239124,-0.5317422492648658,-0.2710569503814802,1.5459147039820869,1.6823378774465614,1.2919491512219916,2.041542123131844,2.286176057030135,-2.4816918377002235,-0.013611121833498628
2016-09-30,-0.368056739470911,0.8797092955857475,1.9894642715310513,0.4776979250393889,-1.0924597933687028,-0.8677356725813969,-0.34243949661375245,-0.4211615880044825,1.198669694822175,1.2998337119744512,0.6168989288843976,2.022838485679944,2.1089987845817393,-1.977418837898561,-0.042222786280910356
2016-10-31,-0.7992229079094992,-0.37666886951772427,1.5509912671666493,-0.8379448131314261,-0.14616202102817202,-0.4180208243489615,-0.40204805780034836,-0.5929349907562509,0.872112240291029,0.9448586772589248,-0.07349555322019863,1.1963177554506508,1.5898116394875712,0.015581262404640769,0.04199146543787098
2016-11-30,0.4190857604377083,-0.3772375033813924,1.6753606375857257,-0.8520294306734181,-0.16596427036201186,-0.6902130241098325,0.26384968788885355,-0.8004920495919987,0.8732615442705457,0.9436061041194433,-0.005481574138450262,1.3330194556800337,1.6479024155035908,-0.9707925052148625,-0.06049811160056625
2016-12-31,-1.0486624718944506,-0.6993922402150391,0.7969420458044798,-0.25685516574337464,0.7008723482587462,-1.0882016137442645,-0.3555684897270861,-1.0507020132320433,0.5800531451455025,0.5970311681568704,-0.6640334348007114,0.44408049977542596,0.8185616783529053,-0.9501912133063619,0.19680903854776546
2017-01-31,2.6756381097771413,0.9052593682574982,1.3789146025090138,3.655106204967089,2.617644905815689,-0.6121311730528726,-0.3943468833926659,-1.3682263818639417,0.9803419669880765,1.0260923972380005,0.7978411679474535,0.5596783433417271,1.346993236910099,-0.22785433150959028,-0.058183118213321436
2017-02-28,-1.1957749367154729,0.11225515596144969,0.8175940922752913,3.5698299968395713,2.863254832308099,-2.1011111378688625,-1.5004143128796708,-1.8932157444684987,0.6241067939086948,0.6445069328184979,0.043600256700031204,0.20967690081925452,0.8275280355122888,-3.5241202432483516,0.006664025728156498
2017-03-31,-0.25132301530538625,0.5735222612927113,0.36973264097651865,2.309423924976057,2.452995055604563,0.07335789193063176,0.619864671559862,-1.1553454396230496,0.09331695611574041,0.5142005151529635,-0.08903892615333898,-0.032392439416364854,0.49969365440997326,1.393846561955657,0.055799597573213094
2017-04-30,0.3626636420506226,-0.6935485307244206,0.28754858121586724,-0.28760610674027004,2.04402326416213,-0.5110084735907721,-0.2213668280210394,-1.3921094724921192,0.1405264235642646,0.5140927241564226,0.09602962009732724,-0.06583995682739988,0.36241557496937343,0.3989845711278303,-0.026220160607554336
2017-05-31,-0.824400158582143,-0.44699657571505313,0.12759940622859486,-0.7454871604330428,1.9712432404252467,1.317120971770891,2.226248126085005,-1.022620592439966,-0.01857767322181286,0.29899670784820426,-0.495131034167079,-0.1784110519563204,0.2281828598006346,2.647042281847872,0.0480898194975215
2017-06-30,0.23950076430934483,-0.14342574391561191,0.05978268638392679,-0.5797804254803656,1.3155845447085934,-0.4449499000060379,-0.35499885254858465,-1.2253426204906608,0.018699211526654783,0.305271541462948,-0.401908245211785,-0.1855583473056027,0.12009752357170518,0.3254142831434676,0.08411880027357936
2017-07-31,0.714403867399259,0.07513492268346447,-0.1594946417741834,-0.2570134867924538,-0.7565410909258443,-1.023879149702418,-0.5311028485236005,-1.7614354029580006,0.16841163620809838,0.41499414322993333,0.36823261681385194,-0.04416779763560611,-0.1489940841883913,-0.1427970491341098,0.13961454757792824
2017-08-31,1.482373197998461,1.7356097555899423,0.08610721183862947,-0.6440424431579508,-0.5289694004664446,-0.6513175618217011,-1.32088328111376,-2.5956718112716892,0.5288269434015905,0.6556090685762458,1.6404930487657838,0.1314506850233648,-0.07862623372333612,-0.13580140670156393,-0.023666213417637555
2017-09-30,-0.9624313381590196,0.8343810189797951,-0.022959051409840437,0.5889733220904284,-0.1788822727410498,-0.6290403864131887,-0.3425109410747733,-2.0537166786539274,0.2731677728110746,0.39329593982330774,0.3951653687829139,-0.05529915494470783,-0.16678970241472854,-0.16726111927207155,0.03946063359371876
2017-10-31,-0.04911911586152227,0.3041162508894666,0.24035900208686475,0.5659074163390606,-0.19958044818282442,-1.2317728780861372,-0.592953971169452,-2.1529330747030246,0.30012727945905826,0.3609691382142876,0.26414368012500666,0.1590663050976923,-0.03457408088669885,-1.28953427589479,-0.014027114855997605
2017-11-30,-0.8452668802657354,-1.3120970174585753,-0.10739241386035459,-0.9911285530891107,-0.354347684968503,-1.1764908161118701,-1.2422517173998482,-1.9701871717921255,0.06831707560672932,0.12849975996067414,-0.675838142230317,-0.08053134395421548,-0.3364833400689083,-0.930283792624635,0.05700580698760489
2017-12-31,0.20143005158623675,-0.49398356044182967,0.4345311934433276,-0.9099568166947309,-0.353392748212345,-0.9894169093409084,-1.5292881101920466,-2.1872131365145573,0.28068930424269783,0.21142392079990308,-0.5364840616699013,0.34511253679209725,-0.07723143042879671,-1.3303917638228149,0.07202755054879406
2018-01-31,0.48868157022755326,-0.1229346319505438,-0.4134472311406945,-0.5639722964836313,-0.39444330107955955,0.5738245609883444,1.235107350837877,-2.2988007831347037,0.7348573411253457,0.5146237717221718,-0.06616786277220796,-0.2792409403051778,-0.8653416523638663,0.9075387779750816,0.07393551375888216
2018-02-28,0.4855208870306855,0.8115422585310322,0.3845300876385224,-1.677184937904329,-1.337377218388399,1.6970071902104618,2.5649562685318212,-2.1416659727459324,1.265759942334315,0.9261629651933823,0.5582462332175328,1.1961721530866138,-0.4785430781801834,2.3375725356107284,-0.08016283019865639
2018-03-31,-1.8617974029368765,-0.6191456851721563,-0.3611219482986171,0.8255610262707969,-0.29960586805592276,1.1314606847865365,2.338339306941227,3.6036733092156665,-2.3929026455793907,-0.5564516642872427,-1.0925805032853815,-0.26006460095546374,0.4640018852472512,1.1683171876006204,0.12034400444706227
2018-04-30,1.2805821471545427,-0.04395909480855827,0.11348350527162787,1.2585243839659566,0.3341779567143925,0.2584741107354356,-0.15331500813654003,1.7699023532280813,-0.9118946176804255,0.5586608382409153,0.3035126619471844,-0.27972437522297766,0.5938780460095793,0.28130959696814806,0.021008536396191376
2018-05-31,-0.21381935227982393,-0.5760857270522427,0.47565014574822634,1.0179903630743854,0.09803073389217708,0.9004809983358796,-0.6734839258907969,1.4478294312434399,-0.7191064730296722,0.34044115543532305,-0.010725533259809107,0.04423370149881246,0.8772913735228183,1.0100303149667182,-0.015485355740081036
2018-06-30,-0.7448347286371474,0.23124657503413296,-0.09173041827942585,0.10346551460101916,0.25557836035539905,-0.19501427554869005,-0.9422326234161054,1.4252840521597907,-0.9762010834090712,-0.2946614574825212,-0.7933493073089319,-0.3562750291348011,0.338551950315491,-0.14817956484714123,0.010955678660975063
2018-07-31,-0.3203870838012301,-1.0329580013322166,-0.6443649374156675,-1.434706088799055,0.04917808484407895,1.3687205411216603,0.6398504757481122,1.2328241793625143,-0.8910824760986052,-0.5651034161759831,-0.9076939968464509,-0.5761623751323446,-0.2611365366683493,1.331879746922182,0.18199361763634198
2018-08-31,2.2965785874877094,0.926003298582672,-0.23155879520761433,1.1315854469175035,1.5195204950133812,3.123528738345022,1.5131287867063308,0.1562493850451102,1.4173916100370247,1.454734141087015,1.9046266595484511,-0.8162407799556342,-0.3414405251926731,3.065503000165153,-0.037793701038685554
2018-09-30,-0.9715373479732736,0.7185506021737063,-0.29076449918449665,1.267618762318901,0.8228193074466409,1.7913567577403902,1.8550089350392314,0.3774457917626091,0.5193348486464577,0.261037214822171,0.18864258100013045,-0.664043645590997,-0.2833219372259373,1.7540140053319928,-0.11732460544435344
2018-10-31,-2.011500399175924,-0.8309630941539932,-1.6695931757150053,2.2283261310589277,1.551731342653454,0.7424449355768491,0.35664824126709355,1.0242957485171313,-1.305593254254795,-2.2278498489923497,-2.051152122383815,-1.6396202860553513,-1.211038874999252,0.5690244811680331,-0.07699050532976902
