GNP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,-0.24339334478546956,-0.6494250847316546,-2.0850627812377343,-1.1370184026819994,-0.9937236833653897,-0.607361758004141,0.29114518750654456,1.3217400813339073,-0.8965853054139193,-1.797609242565049,-0.7311667935267198,-1.3201805329582315,-1.8098042329844286,-0.2496486586466373,0.013291779813114796
2006-03-31,-0.30824010099254695,-0.6599620886348021,-1.8929485485937056,-1.1502774008008507,-1.1945317146909655,-0.9161730475887787,-0.13694983249093393,0.3195569166851319,-1.6351022456124227,-1.7898610624447902,-0.6082419257288847,-1.2754646309818853,-1.6911703384568562,-0.2445740774590754,0.03339781704428031
2006-04-30,-0.18978928837285602,-0.4177965534482179,-1.5531928424076862,-1.347991645221508,-1.6552456902291885,-0.8079663534226029,-0.19030181501741028,0.25439755172089296,-1.465130718835481,-1.6920709524700448,-0.5458960002306824,-0.7197815300229946,-1.4925603087148704,-0.3193327715072798,-0.0015360514218013604
2006-05-31,-0.42530721221613804,-0.5220088560248152,-1.3464637577502423,-1.2205982121992058,-1.7050334834388121,0.6459347370552984,0.3241533864412809,0.33233768055984797,-1.4657478189962747,-1.5890390610069345,-0.5954097029466102,-0.12159183379316753,-1.3437290301196967,-0.14627180852845234,-0.07539060916585555
2006-06-30,-0.9486623719976687,-0.8878948576085917,-1.4128711535171155,-0.7331860418577978,-1.3130758418895092,-0.7249934475641673,-0.14493411174619225,0.8495718229912874,-1.8509427999657873,-1.8914948231313957,-0.9243189137110605,-1.0619880027631365,-1.3599788526083167,-0.30684526873374846,0.0098964982685542
2006-07-31,-0.3535848197248805,-0.9835794957448547,-1.4385071444050996,-0.8487828023472482,-1.3273914566085643,-1.5157358196687307,-1.1695814011561392,0.8626103202111148,-1.8484997900912887,-1.7301954633662047,-0.8915564390531219,-1.3149065166803653,-1.3424519273939108,-0.2807345181273554,0.12441366542835938
2006-08-31,0.46607261648329973,-0.4682154424789653,-1.1121290521571834,-0.16763332853773946,-0.8884052367539321,0.2661714287748486,-0.542932010020735,-0.034196749062297485,-1.1054789985812266,-0.6941110868500092,-0.3689565465963626,-0.8188692967257757,-1.069407536769327,-0.28141304758626146,-0.0928783564763083
2006-09-30,-1.0134575757481326,-0.5023794183850693,-1.2442882544017295,-0.06368242334376477,-0.6480069730755692,-0.46421072978667016,-0.13110133469914562,0.6940983944185962,-1.7490999271977201,-1.4467622150465953,-0.7730590265037963,-1.1193042904449748,-1.1380706436020642,-0.3023301421714203,0.2826599406478482
2006-10-31,2.467698753925382,0.7927407563441015,-0.7302429989418353,0.9828654341885872,0.3751858979263143,3.379159195599944,3.825273460591372,-1.547981907131149,0.6316871370313496,1.4319476441273824,0.6609985834291566,-0.7093583964536438,-0.7912529706718509,0.614399662084749,0.3019055395430309
2006-11-30,2.281716946547737,1.865931947918164,-0.362638343423837,1.6742592424069211,1.008714439214076,1.8882459777169311,1.6791277127266329,-3.0661802946914976,2.624022059012949,4.193806420740813,2.272153784212879,-0.5448866033660997,-0.6584095143435855,0.8534070223527942,0.06618801974306814
2006-12-31,0.1344553052259305,2.918594374550985,-0.24314733376321487,0.5068309343593478,0.7696639316067048,0.34112276649633005,1.2291249644327553,-2.8179489207002795,1.9746272823168791,2.5853507868973225,1.683590047222797,-0.4173669556891218,-0.5976808160771224,0.0062534659334346245,0.025489520468333776
2007-01-31,-0.11562951208094582,1.297054494469754,-0.09355192832562251,0.8993362957069002,0.8204532802077246,0.09644187199387826,-1.0599257441516767,-2.4720436676555884,1.5689510946537224,1.7907843506943741,1.1836293418468533,-0.32383297206469547,-0.534273633780401,-0.13569221651175425,-0.1441564708035851
2007-02-28,-1.6801113197463702,-0.9076279867648265,-0.3358062088566284,0.25463508525563355,1.634147184254039,-0.48167279941432417,-1.8393789186930323,-1.706699083353596,0.5751182113171694,0.5502701159440316,-0.3531570570765525,-0.5673132647705112,-0.5727063132495139,-0.5750291331444725,0.13276979041971312
2007-03-31,0.9070793836342032,-0.4840426955709594,-0.063525603146227,0.8132272439799428,1.411358551855493,0.06984596403051238,-0.23885644246627513,5.615872535607932,-1.4149484428317582,0.8542510458588659,-0.0018912579649331266,-0.3831225350760127,0.3198722007833089,-0.09084823403809009,0.07605054545930717
2007-04-30,0.37938081308900945,-0.18158611536918973,0.10861361170964434,0.8708403149740657,0.8523629477604021,0.06475494299575378,0.0032297222353722395,2.9251931990347315,-1.0513411668257637,0.8220278900292083,0.08959816447622944,-0.19776300095971636,0.42609681673026234,-0.03399477463144758,0.06463706683063578
2007-05-31,0.22961898087268323,0.927102394723961,0.3437470105098817,-1.2189383412213175,-0.22074713971220683,-0.0643020710864977,0.7723505751542565,2.0693813550264863,-0.7785273202076964,0.7493955397303977,0.2881331996658784,0.31909477112939943,0.6085453871368222,-0.255655459995616,-0.0683737989595809
2007-06-30,-0.9961341575836455,-0.22275919140329412,0.4608712557847967,-0.3697042672873207,-0.018094542202096667,-0.3936174760340799,-0.42346624230936236,2.05567050845246,-1.0045283105558709,0.2089981899789407,-0.407321992785531,0.2727148976783653,0.8878269346814285,-0.8248770852751615,0.04522561563690423
2007-07-31,0.06947627667071493,-0.4226113067291049,0.7779203911583078,-0.5182346406671559,-0.03541676966996713,-0.6223326584703457,-0.7683299793007421,1.5454452194555304,-0.777251100451971,0.15184047059048641,-0.2079575363351424,0.6630053054866314,1.212619271961835,-1.2773530837326008,0.00037811032546229456
2007-08-31,-0.2938802518206846,-0.7423304380561574,0.6484771493793191,-0.7569364406320591,-0.8092294461857374,-0.6919778315963812,-0.8767294896187595,1.3539397911691704,-0.7365283101701531,-0.012438144322600863,-0.48130457531352805,1.6687577316390239,0.9928772272337085,-1.1372181731474573,0.2057783372926105
2007-09-30,1.5490386317937355,0.7679484643241786,2.521994599154967,0.20166842881557095,-0.2875204264610045,-0.5592097984681639,-0.21339463080849388,0.5773319651892429,0.09732534782548118,0.4573094069576161,0.7151374137926371,2.984121501170542,2.086498137226003,-1.927354861873458,0.15179767781903988
2007-10-31,0.9871308189675206,1.307055119360271,1.5045908552497003,0.19894359474755094,-0.0844540354768086,0.047200008253696635,0.6691291707542316,0.15789707338935774,0.7076655289302437,0.6371123149649163,1.3882911924399415,1.4794463337567878,0.9662327001523486,-0.18562662710085814,-0.07702205581017636
2007-11-30,-1.1928968342174733,0.791356940948836,-0.11328352484408287,1.0253449535067174,0.2845502611059734,-0.8067632910607575,0.20166268853909067,0.3514936794981493,0.24637302641527947,0.09884481050496116,0.22805103189437018,-0.26917775468417704,-0.09220228043918365,-0.7982341838245508,0.2693939484576324
2007-12-31,2.0058907675650124,1.0727612814247165,0.6388981227058945,1.4768915009588093,0.6386036426254739,-0.3236228804097726,0.11777473542082703,-0.2735425055687207,1.2975739568831046,0.617805592723092,1.633238247977665,0.15476967548191428,0.13092272448753772,-0.6455935721224672,-0.18932589577516054
2008-01-31,-2.0348663813676127,-0.7827264243393717,-0.19756803053526828,2.4591206033424187,1.620842738476372,-0.5503818954413496,-0.6697520459817934,0.16503212777052673,0.26937403558788425,-0.17539692357654366,-0.49879230436712574,-0.6929052407651373,-0.21487135501223598,-0.5185687308356679,-0.015941477997688264
2008-02-29,-0.5021327842414706,-0.4431512479222532,0.22035443973003144,1.9867243686616385,1.4994750508717145,-0.9910199628120462,-0.28076369116475003,0.2013177297922945,0.13566498626281467,-0.40938606699938423,-0.9676549675318543,-0.4703014924199691,0.10682067898696967,-1.259144410259991,0.007389196182371085
2008-03-31,-0.30826400506745466,-1.805769744640882,-0.2901792382818384,-0.08279428284013708,1.0638582626077104,-1.0429970699910343,-0.7369033770052219,2.1799189183408463,-1.6621772243716009,-0.5542801254969829,-1.0506161421587297,-0.6816529952506201,0.6428165773840526,-0.8914573560468301,0.31677915634820236
2008-04-30,2.0735628721876034,0.8042609932852033,0.6265016333135739,1.0757874758621646,1.6786047700563267,0.18587152310434868,0.14525132687824158,0.7743469337790386,-0.8017128151970597,0.1848842528202337,0.8984479297549411,-0.39386369376022073,1.063088555499118,0.18924974264715833,-0.018038820589678355
2008-05-31,-0.5460380803049452,0.7379336074932319,0.19613038782290543,1.0147592967736372,1.41917477806637,-0.45179111585340015,0.13597049776481787,0.7028977925574261,-0.8520939796775794,-0.13122653128412246,0.1896202033790512,-0.5187462058834711,0.6480983238449247,-0.5809851836457759,-0.03480423821041633
2008-06-30,-0.6583647674790932,0.4790129105246341,0.29681684301516464,1.1508980407398812,0.7788256902284397,0.2680047053425943,0.6065685395739883,0.6820810706353164,-0.9557158373842483,-0.4279816233939309,-0.20088820730687815,-0.2184917109664535,0.8162009021317089,0.30852712651199427,0.015738540679971998
2008-07-31,-0.31619010434405775,-1.0532591791525447,0.08994813451540447,-1.9101362138931413,0.03014495955967594,-0.12643084919003142,-0.222237506187764,0.5323178151765968,-0.9338317024850483,-0.5706048611907032,-0.4627458905451432,-0.04938039239567041,0.5738474734967322,-0.15951166892813487,-0.023147733556094313
2008-08-31,-0.5960303189193517,-1.0923935678340697,-0.1271122504028582,-1.8348537873547535,-0.0466566470751503,-0.2679454134942933,0.03731627804061606,0.49469590746804637,-1.006749075863231,-0.8853344514979155,-0.979622221308905,-0.19987685046336284,0.4486122231140259,-0.22417041825891898,-0.25662915938857334
2008-09-30,-2.215952392611044,-2.130832173705719,-2.289832098126328,0.2308815668444635,1.1503595338448906,0.06072126808055809,-0.10749370180737187,1.1003940817265085,-1.5672736166206722,-2.1657229660678694,-2.5548233082983836,-1.4641136138369564,-1.3703395555773765,0.2779983475029824,-0.5494670317285126
2008-10-31,-3.945717046947615,-4.44251321622161,-4.341802246522499,2.0497101769029364,2.1019797979992094,2.9494331146568076,0.6739936933363855,2.2922907232171497,-2.057939503705993,-5.136322334847796,-4.028152044334009,-2.1501560168835434,-4.806632938910827,-1.3097820086956076,0.13284470872685789
2008-11-30,0.645523933515476,-2.6379989937250463,-2.8821867018550162,3.0283492742903726,2.461101129851114,0.4810646294782199,0.34945163079461267,1.231243535396633,-1.5181644491250712,-2.9498042981156147,-2.312589346607941,-1.7825165064352055,-2.5876959709780882,0.4213929667417793,-0.0849406766490836
2008-12-31,-0.5088828654493678,-1.7306543376609358,-2.8309799516455048,2.6474627265479778,2.084409397984493,2.5652506221677602,0.9776568893967255,1.1576185542547188,-1.4139530887724565,-2.8602957836139407,-1.9874428051184652,-1.807959259751931,-3.1833846449369094,-1.0416892726912605,-0.7688931547179058
2009-01-31,-4.308580151849389,-2.289541848235367,-2.7480043248724773,3.60899605402984,3.8811390531472263,3.8976903222144377,2.4214374335664073,2.4685695699305854,-1.710663877828302,-4.2497543193246825,-3.172701758615763,-1.6401411940825033,-6.144990596615054,-4.452964847111419,0.05320403606346467
