ENGR IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,-0.4949769658763511,-0.37465589869114296,-1.408304960141076,-1.3344627075045143,0.30256425082298505,-0.869295478420971,-0.8768423739283455,0.7609400227232904,-1.2023267565851297,-1.5191327356118685,-0.3701990013738433,-1.2233592397366448,-1.7005672472295874,-0.0999823811113657,0.10696156395849482
2007-01-31,0.7218534515521311,-0.03204018020557515,-1.5267561540237813,-0.348655126364359,-0.8718420824747691,0.08834162409884327,0.08762734950941951,0.2589116025983155,-0.8907367003156526,-1.070778281727527,0.03200603402885918,-1.5313559513632105,-1.7710095191229915,-0.4349964251502833,-0.12163534155567775
2007-02-28,-1.1332565310904383,-0.4409912643102755,-1.5538706355421896,0.39263106455506425,-1.0258132266241498,-1.3880459755266037,-1.7325375362628528,0.7505211049160303,-1.2181714165476258,-1.6172683886152954,-0.5872684143845129,-1.6111701763195874,-1.904914530262566,0.21279048937251618,-0.07651768045495763
2007-03-31,-0.7020756937574952,-0.5513246924364076,-1.620476800293573,0.43437340234561056,-0.8768830308458683,-1.2907108341151672,-0.5142416042886866,1.2268333908316267,-1.5425920147923682,-1.913532128893379,-0.8368604521645778,-1.6351815204418656,-2.085070617582841,0.31504255758725885,0.10061523203401795
2007-04-30,0.6720784953282164,-0.559346165092616,-1.3913207390814024,0.3097019253493771,-0.5021359553557866,-1.0714384629810936,-1.4879085791680593,0.7800415037048295,-1.2582805212879429,-1.3865630899063817,-0.25939864934986995,-1.293981560880563,-1.5886919055425126,0.11797598544665298,-0.04778057296807958
2007-05-31,-0.45947729559922895,-0.23559266935931772,-1.0742270223004213,-0.1517745735884631,-0.45478880080231165,-0.8001209088013882,0.41609110102644925,1.014571557164213,-1.280755768589104,-1.5195395846008277,-0.4086161913882553,-0.9994885729914049,-1.161266441979008,-0.1323007752052047,0.07037099980375489
2007-06-30,0.49464171600265194,0.35132269178595216,-0.6830911655049486,-0.475402053681775,-0.36414817464762944,-0.21692310642459986,1.09310096649204,0.6829714045795827,-1.0548163360420713,-1.1709556631097893,-0.02913609919397023,-0.6346377109767596,-0.6095141358005822,-0.28495183156093723,-0.06383338536972444
2007-07-31,-0.6116634054777786,-0.27786671049949174,-0.4194126774128956,-0.5411492288932993,-0.6947003457007426,0.14752644642416643,1.343228384621156,1.020157393503088,-1.1462116084270944,-1.4367000819871318,-0.24278782008460223,-0.3769112510046023,-0.22770847990043253,-0.26171998976698246,-0.061235710748888256
2007-08-31,-0.5468445834710303,-0.3202260209343889,-0.7318693521235968,-0.4700276781320596,-0.9948165107243724,-0.059328565464091584,0.6650396196772671,1.2365363951516763,-1.164613521823645,-1.5848529240187836,-0.47564860533237546,-0.7140957549863551,-0.7308415433215025,-0.25383020047825844,0.3043293058849373
2007-09-30,2.4211697882534873,0.5984270021237065,-0.2154994810990117,2.311330021817094,0.8803705759253075,3.4732128638895197,2.0603233148946836,-0.21107553534259563,-0.3956397318608153,-0.17219945307527257,0.9979638685754233,-0.29083381139425235,-0.02701803749905298,0.4655158505865262,0.30550577292997955
2007-10-31,2.2398499271854075,2.1148139346335992,0.40787168299905446,1.9908736308139556,1.7736681405169856,1.7594588892196268,1.4668209794158948,-1.2158448160766608,0.5791822710373573,1.0816940856897543,2.51095089201236,-0.0012631956500255771,0.45948182861861936,1.0379701368316887,-0.006683157230006849
2007-11-30,-0.13299394522213817,2.2356618439386784,0.46989123764474633,1.2142761260587651,1.4480953199219175,2.4677695909844033,2.215774607929389,-1.1792656006492657,0.6277526896025548,1.008930958404338,1.5573745535638708,0.06860927067569636,0.5369389747825448,2.379523640589662,0.14305225159518167
2007-12-31,0.9203485799564219,1.4947111621253206,1.0211863889074555,0.6975632601367672,1.3382368380590246,-0.1632047915173095,-1.2209106875929596,-1.5173111342495482,1.245855005193433,1.469714128027119,1.750969475558339,0.3714460737053267,0.8744000566795053,-0.6437352198848326,-0.11035648003019573
2008-01-31,-0.8447719247016318,-0.03671024260082421,0.43798701490761294,0.11970687680826265,1.4890176944774398,0.12391493408393933,-0.638480365452901,-1.2864628913687706,0.934262094432569,1.0361520517495615,0.4595468016614274,0.12115296864350113,0.49634600734453943,-0.18874653940302713,-0.024710248186058104
2008-02-29,-0.17737523536734928,-0.05866137502900829,0.8300076715880599,0.13127645034078608,1.217996645021363,-0.4318314886369578,-1.9202505183837137,-1.3485743644624193,1.0776902113228761,1.0031427016216377,-0.045917881730433464,0.4614506752707112,0.8362180241338396,-0.9733352218920994,-0.21719598038921348
2008-03-31,-1.5401880009679962,-1.3209163052742534,0.5097991568557708,-0.43875310798678263,1.3307372136602462,-0.42474782212509626,-0.375617146449028,0.6685789756130366,-0.21082801873379345,0.20399381856128657,-1.074007327458369,0.2861170435895762,1.0680443743347532,-0.7849655214830902,0.020630288847481647
2008-04-30,0.2102334748406145,-0.7494013136030773,0.4628206470581245,0.13365051447945958,-0.3319406090896892,-0.6053605545183625,-1.5223546530798917,0.42207168635120046,0.05087097629715996,0.4413097144528362,-0.7768188082629887,0.6553941182073189,0.862763106267723,-0.8324015071256857,-0.11024244753716879
2008-05-31,-0.6941619746378394,-1.008762649732021,0.38563876256343527,-0.027869948319425405,-0.2807401193311095,-0.6228646661163593,-0.9212221590603664,0.9628647160839444,-0.38545881107436936,-0.05763215200368409,-0.9916779747360602,0.6477838136525949,0.7941723868786321,-0.8014305815667154,-0.1980100173828121
2008-06-30,-1.4310643361347417,-0.9246715482743589,-0.34539427631378017,-0.14718502443988538,-1.0294380551294824,-0.5302449687050317,-0.41253214295318064,1.9731196386280774,-1.1441770547802073,-1.0392059991517242,-1.3463688034975134,-0.13394924775755385,-0.26370153989810025,-0.2704263444410157,0.17816021916278102
2008-07-31,1.2873685554916199,-0.4307287949811371,0.3885873204511971,1.4869434766661658,0.44656726641999056,-0.4843669122234532,0.49307562260182025,0.6744501652601208,-0.35754595164855013,-0.13746643151262258,-0.3723361579831436,0.5179448387904744,0.7991969717929003,-0.724450686404424,0.000601262669682051
2008-08-31,-0.09825583882965912,-0.12654254313991795,0.5742346858660463,1.1990656272744264,0.463968885521159,-0.49320613500203025,0.6447003859732798,0.6435096337571301,-0.3580716247192637,-0.18579893004135206,-0.14968792409045814,0.6694646052151155,1.0562651548549804,-0.8417301781565699,-0.06711982351979358
2008-09-30,-0.5556371119895512,0.38304532681050585,-0.500128432567482,0.0768394835388835,-0.049593815811964044,-0.37173497919456,0.025643301194609707,0.9133413441421415,-0.6213110260627921,-0.5593106757859385,-0.39107971840944966,-0.27573260035146796,-0.5000228863726024,-0.1898765609847828,-0.3646345428082683
2008-10-31,-2.7472163317215847,-1.887016373718735,-1.6363336893758467,1.4576110385193826,1.4087985694994878,-0.04038370899810176,0.5796035161989989,2.4899760701065095,-1.7037564864388326,-2.2764263284961403,-1.681915525305635,-1.0019180484550507,-3.104197470629318,-0.042675656705839664,-0.101562328060345
2008-11-30,-0.5810056899568457,-2.0801631877572744,-1.6271502508933773,0.7287431541688538,1.3663823253471166,-0.7228098944990785,-0.8578092415400009,2.0558351548729705,-1.6032441137799192,-2.1908413120620867,-1.5961754265137098,-1.0308044339151885,-3.0278356803563584,0.9545917562159758,0.33128707605319835
2008-12-31,2.24456539168417,-0.39801964919355337,-1.3189839796702505,4.5919009745546795,2.680406822528639,-0.18687523853539756,0.1295648581309003,0.39528182978772897,-0.589191076721774,-0.6586975197879863,-0.05226749804391466,-0.6453142095610211,-1.5045968443507585,0.09578347352111709,0.021589680288053047
2009-01-31,0.12944518717450285,1.005105862612224,-1.102368550133398,1.2793606403484015,1.9084392202451308,-0.3333006033030386,-0.6927236922242851,0.25194806897009847,-0.45534859367392544,-0.5341462579863289,0.22883012092658908,-0.5908412684174108,-1.1591819423427614,0.16622087792296433,-0.012557518311283369
2009-02-28,-0.050926103338244544,1.2699802552137553,-1.0720272240915472,0.6374945960659336,1.7068801405607656,0.14141751273273656,1.0433225654227014,0.22090177751975115,-0.4337669371298173,-0.5540129727803803,0.36365508750615677,-0.6332058681599533,-1.1067905864721335,-0.32429629517364505,0.05185206898513422
2009-03-31,0.3076279018741615,0.22064148052263527,-0.6530621708057482,-1.920317018463215,1.5903487458878474,-0.1826688975750387,-0.12075628667095532,1.786887648735346,-0.731505290363542,-0.3776070203655282,0.7036116643922422,-0.4332383592607787,-0.9805307419712969,-0.16155702965479607,0.1652954129836948
2009-04-30,0.9590767627944803,0.6898411660263055,-0.4135312666779062,-0.8769973472537275,-0.05164121824874549,0.07388162249194818,0.1564104783693053,0.8261499756968376,-0.27544587239441143,0.20357486705018984,1.162720239505368,-0.4375323102844005,-0.3116024038472833,-0.2962494052920406,0.2692758880206431
2009-05-31,1.5488831890623604,1.5980907172248071,0.5296828186857564,-0.5744749353112235,-0.3538028294973381,0.5987180471548974,0.137914481797989,-0.024964966851350488,0.5856753719162506,1.1079615428292307,1.8998900381023938,0.6579160269733301,1.1025008451691027,0.12024569546301625,0.2720973414350825
2009-06-30,1.422478482169103,2.1622566948133906,2.359527249444832,-1.2960590231012945,-0.740994048277639,3.104126261443705,1.565533617509142,-0.6177574278924008,1.6246254465288328,1.7539033248033846,2.4980949116339866,3.3563861824590524,2.676230318626318,8.049339216355225,-0.008113866581603476
2009-07-31,-0.20949118155470203,1.3954492659368158,1.261421612800064,0.19596421790175078,-0.6617419056803887,0.9055938061781943,0.9268057803661598,-0.5822312941677162,1.3308363768345168,1.3589012670336238,1.3159880450386163,1.569323066004172,1.5094112451483512,0.798810897233057,0.0045792867658308615
2009-08-31,-0.15357746248331486,0.5237610110444164,1.1822196350222616,0.10540539069197667,-0.8215782282289501,-0.12269482865801781,0.16281407914140114,-0.5574350114194166,1.1471272671072466,1.1119819956447845,0.6404154243823382,1.5032095027309944,1.3959674439108982,-0.3611885023597078,0.11214498754231046
2009-09-30,0.42420864901021776,0.02993663451346512,1.7912403276067896,-1.3705826935708603,-1.0685824036858529,0.2504826205216436,-0.6911790840609017,-0.7319691067817614,1.4502058959824664,1.1672095895705947,0.5479464361325951,2.3510131906894776,1.7211506392549099,0.27301600823362016,-0.030583423372080278
2009-10-31,-0.33488241229564175,-0.025589456692175747,3.210296932849417,-1.1268721501659336,-0.6294347845060144,-0.246067907581564,-0.6620216859941623,-0.7137933246826825,1.1781463502714602,0.90824684081873,0.011978186650643404,3.4932319574952255,3.0260065572612573,-0.8620210081112539,0.21894483429780054
2009-11-30,1.2648487552933294,0.6648144612762102,4.391482104485104,-0.26704337575183373,-0.8635985893298009,2.038584675256346,1.1368024224642406,-1.1695554017039058,2.0004557550522213,1.2820797778466864,0.6783652731319607,5.096009549184586,3.21514799642781,7.159451645309228,0.08841290904403247
2009-12-31,0.39163382308213446,0.6617244238582543,2.1025811528140195,-0.23981309491660596,-1.640751683862308,0.1929466011054813,0.20546874958902356,-1.3818380577606986,2.0529029809940478,1.2714801132026559,0.8046020393453905,3.252083265843523,1.5607537280285035,-0.09011829546382712,0.31913617852797627
2010-01-31,1.794238447827581,1.8045230357842832,3.1031193407335866,-0.3587390588476442,-0.5979432508103996,3.3826153268671777,2.83761489523671,-1.8406332455731742,2.654801505665793,1.5925037575465224,1.917098426797673,2.867916623744058,1.6067427287118812,7.133654539900337,-0.10490424711400141
2010-02-28,-0.8197038597251488,0.6574337052618039,2.161826271520462,1.116936179067103,0.03416444288749648,0.05111032407992877,0.05680757862961632,-1.6870391463952865,1.592453219231181,1.1161446031808533,0.6192411108999192,1.619283180920739,1.428308626329639,-0.16989105302702398,0.13592650991703506
2010-03-31,0.5713283631117532,0.7563592081547771,2.1920577647533364,1.0439118367388251,0.07155599256051111,1.0513622532417624,1.528100198532425,-1.4944387218057376,2.038086043843628,1.0913276266823553,0.7374378443748048,1.7075260885092092,1.7169609278170737,1.3900928673716038,0.11746176609330476
2010-04-30,0.40025327906309316,0.07761481107582956,1.7583590484020395,-0.19146374913642758,-0.2529702555889343,-0.2525752809497186,-1.4253282354105437,-1.4353741598836474,1.6566056321251765,0.9950363779330578,0.6540036723742887,1.6145985093441877,1.20956956527538,-0.5366313972698844,-0.1918928732468274
2010-05-31,-1.4465096530628687,-0.23952767609029849,0.47536264437626474,0.5396041845440744,0.7385999819112606,1.5995312233539,1.1244503672245671,-1.0663654230869042,0.8457750367035527,0.5711434234921813,-0.5312462833371249,0.13892060232787434,0.47259036096639184,0.8269706324164158,-0.08443987231020057
2010-06-30,-0.7744825779698019,-1.0176457913369734,-0.1278909303321398,0.10168746170343357,0.8810436121348307,-0.13891529698858307,-0.6527945970813567,-0.8396286182037733,0.5153677821528219,0.34365026619728867,-1.0261572580322953,-0.3331338945072206,-0.02589918533975736,-0.42870317447764633,0.033820559478595816
2010-07-31,-0.12601202181802396,-1.3379167545240225,-0.09718064607923636,-0.5787308263349397,-0.7160109435504795,0.7062104118921948,0.8581722312897585,-0.77968645446942,0.43968723816055,0.2608912332060934,-0.9044112575675879,-0.10423372180645413,-0.015823500198658524,-0.08212318086730207,0.005240294350549886
2010-08-31,-0.2631839870537661,-0.6534679398107099,-0.11594264545715093,-1.2878734599224904,-0.881328728688555,1.1092278918009062,-0.217671301090036,-0.6957678098573552,0.3259791343737676,0.16535251640025916,-0.8971442199252092,-0.08429990383431656,-0.032840511165949375,0.078900324568186,0.07073355161068855
2010-09-30,0.12936244246856252,-0.1419524819188867,-0.19038832101982128,-1.5976472052313526,-1.1337174260241574,-0.7836673152995471,-0.35900527745738503,-0.6820019564405618,0.341476716785623,0.15420190959491442,-0.5419890286029825,-0.1008128721283248,-0.13578724456105046,-0.6485298612997553,-0.011060657722587644
2010-10-31,-0.40138353832935025,-0.28818355050967703,-0.19403891057694783,-1.3221285564979375,-1.5403550670533606,-1.3607507572549478,-1.7653117260390716,-0.5613577695102944,0.19543526772384393,0.04126611680116262,-0.45929940517304557,0.043435062860785086,-0.13351987527087028,-0.8542852420451708,-0.05476581172349081
2010-11-30,-0.8943818606710584,-0.6014856105914996,-0.5922517778673437,-0.93471369253504,-2.3021617224073463,-1.3322261046907462,-2.0385298311189723,-0.3801391379627644,-0.05667969773466389,-0.19093967378799218,-0.7975050574303816,-0.21843294254670234,-0.5014761580733405,-0.6716118394036591,0.01999097346740076
2010-12-31,-0.37713236116025367,-1.0063915246966435,-0.720773666749309,-1.2144925073744923,-2.3070535656814957,-1.4101713790601105,-1.2822628322620473,-0.287591352789001,-0.16715881640459682,-0.3901244243665391,-0.8944093054965198,-0.2601502186239196,-0.6852803467288858,-0.6264439292707596,-0.1665525828728691
2011-01-31,-1.7935757701000001,-1.7012448176356647,-1.1920941720798892,-0.36206839291107223,-1.2627462804764484,-1.2508049011140931,-0.7141756064700064,0.10691931699818726,-0.7075302012816531,-0.9817174260757109,-1.6265280795171655,-1.4366107206868493,-1.2166147186817142,-0.4106396941096875,0.003888991997136295
2011-02-28,-0.35137766496381445,-1.2987250344250407,-1.1329986510313317,-0.12677491190289614,-1.1929264624714913,-1.152346391766221,-0.4883525673141333,0.19033949589444685,-0.840014730486043,-1.2021037949117792,-1.4043595937098554,-1.2927133095312462,-1.1736860738895938,-0.448780364590641,0.07246835873508338
2011-03-31,0.15713959713688191,-0.9838216791275602,-1.2066947747135737,0.29886864067988644,-1.1306607408656788,-0.8954673136944578,0.19946000074480552,0.7076300123316169,-1.4922316311203818,-1.222850900033802,-0.8778160097753244,-1.3769024754453283,-1.316981557608636,-0.4476780700164112,-0.051310567782204906
2011-04-30,-0.7774200457582643,-0.4992673632753361,-1.3240571294240693,-0.9435933361438259,-1.0969552862432483,-0.937920183215534,0.09935212882514763,1.8081629556093641,-1.872964463427067,-1.8136858183875093,-0.9301354978560628,-1.5459401741068899,-1.549630990886073,-0.40663241854612364,-0.10043626473365883
2011-05-31,-1.0833213770291403,-0.8684672217046939,-1.2467487538557782,-0.39031006111370453,-0.8776999366933312,-0.8806719882824986,-0.38391893275117867,3.489200657212695,-2.273340353954406,-2.591720329544561,-1.1460726191511597,-1.387484921364126,-1.4748818319352055,-0.4323999357493875,0.04627691365241434
2011-06-30,0.14466699514572232,-0.9009752595934749,-1.1116860136775517,-0.6476422615536096,-0.7017891350421585,-0.6921084638984784,-0.4096165807542097,2.5876555757481428,-2.014759954855884,-2.0624899821806997,-0.6923718871337776,-1.1817606205855917,-1.2299459562556647,-0.4703754993740982,0.043391993399770304
2011-07-31,0.2148447605953068,-0.445516719612163,-1.0348739813403909,-0.48795872210302865,-1.324786660907696,-0.5326259770307676,-0.0723077878281258,1.9763596872088371,-1.746949524512359,-1.7061327213928918,-0.419976630857561,-1.1439942154595313,-1.1148139942717108,-0.4279902579571462,-0.12070320524769697
2011-08-31,-1.2227246460655534,-0.47720663992670204,-1.0699168012010425,-0.20565949658731825,-0.7750271040200198,-0.24630360583625424,0.5726551387115868,2.591168578501501,-1.9501753257620675,-2.5369997183143114,-0.942913635503616,-1.1802264923894243,-1.1985382298296812,-0.4196715034353973,-0.03015866691556197
2011-09-30,-0.38286384548151453,-0.802352271105031,-1.0736866162020495,-0.4262284207056333,-1.0538624679146253,1.8972106918995777,0.6518994793872804,2.2312092921943587,-1.8489976059039737,-2.541867453067101,-0.8372685582631068,-1.27325323735615,-1.222297710393239,-0.7057956235845092,-0.015551140046288034
2011-10-31,-0.21319078761849528,-1.037669952810589,-1.0064276984890883,-0.9524607148626792,-0.9795693312517464,-1.2924055344853573,-0.6142064291955792,1.893059796409229,-1.7303296054954507,-2.554342582582483,-0.6898146418793989,-1.1826653990969604,-1.1355176437007617,-0.24702745521649033,-0.1475460161276695
2011-11-30,-1.342253696868695,-1.0945752909086308,-0.9748181098202983,-0.6199314321494296,-0.6176960524398117,-0.3258343879806265,-0.267812154503142,2.111237561869859,-1.7873012513094995,-2.9568839086505223,-1.2405702851202185,-1.1043112759966827,-1.2131082805533369,-0.38998733339859815,-0.015608757012827153
2011-12-31,-0.09301006953663572,-0.9396790959140623,-0.9243857190618545,-0.4980088195366368,-0.804390554073052,-0.5327984534326994,-0.8573108770565148,1.6545367165124765,-1.5628050879663835,-2.3034016014593632,-0.9878018991822535,-1.1250817895910052,-1.2154323188374958,-0.265090249799385,0.11343619000176737
2012-01-31,1.1055673935311499,-0.22505261134978535,-0.6876496345191344,0.6218992341835337,-0.26068506410540015,1.7928564444051487,1.4021308063479925,0.9459475160816646,-1.1696410778649045,-1.38152399144656,-0.040235202802869456,-0.6933545860935411,-0.7404081372504338,-0.5356976245851297,0.16416906272739398
2012-02-29,2.007107835331371,1.9623301102999515,-0.5054140359648125,-0.1412310950259376,0.2561899260282707,2.0594859522207414,1.3007712205738307,0.22873892880920899,-0.763500700600477,-0.4867911721413171,1.4782248350096547,-0.44463239343553335,-0.43064349652196676,-0.4145110130977384,-0.06677255547902786
2012-03-31,-0.6244860587948833,1.6747637960420154,-0.567806357610705,0.5950655473410464,0.41249464054733953,0.12205643925320936,0.7040019997299493,1.0830853903483226,-1.1629175917024481,-0.6948714704483269,0.8727703268593455,-0.5226623026812218,-0.6331221306390875,-0.34786855144045115,-0.009244327674345666
2012-04-30,0.06541825138210962,0.9673319820476546,-0.4870112081071824,0.7802500418730564,0.4750012670070308,-0.8022597087678809,-1.361595725973622,0.9279959336885345,-1.0778075756224137,-0.6346202728099111,0.9248969652106879,-0.4166050918927017,-0.5185348359688284,-0.07423557752915601,-0.13382626747496884
2012-05-31,-1.2974702320056877,-1.293214077672745,-0.5338622443747372,-0.764062364168767,0.4187000816577855,-0.8239269779340849,-1.8412858422900376,1.2793309990538841,-1.1572404369763176,-1.2670965919400858,-0.5242967829669671,-0.4211256962251291,-0.6447711531160083,-0.04705435956857124,0.009752650896373342
2012-06-30,0.3353702463516952,-0.6032264242361018,-0.5538142801340549,-0.23644804325652408,0.5655004685643258,-0.6175722733880517,-0.7908263997361983,0.9385728269445199,-0.9514272701083965,-0.9983505753679137,-0.5050664059159871,-0.4195082534893495,-0.7214472866417659,0.18195522109296441,0.0729390649487401
2012-07-31,1.0622115690643184,0.012835131593104086,-0.4313857897616706,0.8723355545871965,0.6326411505477066,-0.09980614341417819,0.898801231441907,0.41620455094611336,-0.6597314137495609,-0.407816778655313,0.30068227909618717,-0.34119737365084535,-0.49744777737557755,-0.055349918524401916,-0.1454169998585037
2012-08-31,-1.5932739096722444,-0.14362863309063573,-0.4186490106200804,1.1297382579661097,-0.17271777504768587,0.14346611810741666,1.3086246989472021,0.8897480281207564,-0.7721625491768125,-1.1407133465294488,-0.9418480617278447,-0.41887925828702666,-0.6599541401949367,-0.04909495174542486,0.13238339092749316
2012-09-30,1.7269648714079995,0.8466398081023486,0.10208522192001421,2.2775852092605917,1.1861081709880195,-0.10127162074742095,0.6932509243995075,0.06242816375590387,-0.3785873493002127,-0.13296384905372513,0.8795895994232595,0.10740102596655328,0.29341799857365897,0.1759220522753099,-0.009524691446242078
2012-10-31,0.07391376956043884,0.20516252661760945,0.2771776339433363,1.7975177907284146,1.197523697814945,-0.028356005241730937,0.1547660469346106,-0.042409118604237336,-0.2790342618943305,-0.07287015336662842,0.9133542598215738,0.21973280873235354,0.479290545256412,0.12309564082808037,-0.022904073699504753
2012-11-30,-0.07359655327142565,1.2598650539756047,1.3553261118271862,-0.23469183355631745,0.3107690209065279,-0.3698724487210984,-0.4442193862151095,-0.07592470541087666,-0.21437298149336775,-0.12875505502499465,0.5416442211608252,0.8559850855727635,1.8252132508372427,-0.2739389856629827,0.0013105589224547637
2012-12-31,0.17822451659612595,0.13124270422908707,1.8562105608701303,-2.972864871950732,0.24603588626784603,-0.24857520167406374,0.037939396690265983,-0.2577371777518321,-0.1196779705691083,0.014076199280404485,0.4886167827111388,1.2326709292464342,2.1722366672462794,-0.3294175967755826,-0.03627386754349871
2013-01-31,-0.2277893213218335,-0.09028582985514459,0.9748453398539221,-2.4469099201567133,-0.18721683375751497,0.22417163003050986,0.22294572728035417,-0.18046497926416208,-0.1358416905374017,-0.23182678662044945,0.20267260843806204,0.9004008980232565,0.7952403241870376,-0.15639594605791401,-0.14648435141188532
2013-02-28,-1.6062328394485332,-1.1811809413231646,-1.1433941497845683,-0.3747436930769904,-0.18841511298644018,-1.0167399504294177,-0.4519586153188019,1.0919028887469864,-1.0615178317928067,-1.6729245026508837,-1.4707633318297852,-0.9111611805898561,-2.0895762796772885,1.5608651544655205,-0.20999659983329688
2013-03-31,-2.169677916348735,-2.900171023871922,-1.7896341245067835,-0.011287936999910923,-0.37769482989682,0.532417222817302,0.16335016859326157,2.720636491543527,-3.298850160849283,-3.006852597703555,-2.9274004885619482,-1.5586349930993793,-3.6174087455822574,-0.8398580184933341,0.11379503754067116
2013-04-30,1.4895486141289755,-1.3384953922034857,-1.0274750219635802,2.5939220807471135,1.403192894830395,1.969612499079665,0.35557242987528065,0.5053597089530332,-1.7264361783907316,-1.1876052867352884,-0.9586611635592784,-0.4012763319990938,-1.6684020126898143,-2.7690025866836643,-0.07299890653863178
2013-05-31,-0.5188669518398101,-0.7148654256439851,-0.7030789625638568,1.9499504001760757,1.2449102100967095,-0.862084049463553,0.3838455010541419,0.8428475351498765,-1.4865994364942685,-1.3303173619603896,-1.0407969220290354,-0.21606653152379213,-1.3338912628299515,1.060203587381123,-0.11988020524710684
2013-06-30,-1.0096057795304074,-0.06329720545892009,-1.3325997193056929,0.7432526457068878,1.0216779277970776,-0.9077597230635196,-0.48918756153163784,1.5408077625546108,-1.464307962304554,-1.6250514980902269,-1.3713175293020736,-0.7115765212830268,-2.3972811873298734,1.456740111408338,-0.04143449836755315
2013-07-31,-0.1432917203554022,-1.1374999031454225,-1.7103724073907325,-1.4445425853606868,0.9275121244109433,0.3463231019784292,-0.45853334653852934,1.2120630443555689,-1.1872826666611214,-1.3219851038148425,-0.8929191877101774,-1.0288738997233935,-2.831722206098452,-0.5803216368434072,-0.053637781115883756
2013-08-31,-0.23288031787754768,-0.9199651941362784,-1.1697179944305383,-1.27571875397678,0.5558629052281666,0.11098508798599047,0.47129051229632185,1.0287779358359714,-0.8970251503427228,-1.0979222483869264,-0.718043166370837,-0.7638595262724057,-2.0710095301969127,-0.15209835420352838,0.28852825889405664
2013-09-30,3.2683297931365622,1.8492496416666697,-0.4065192401065122,2.3959170599451203,3.5871073810165974,1.830913204754063,1.2246475257265694,-1.8845079657234596,0.8505383559520538,0.9428402149517221,2.0167207867024537,0.25372316998859457,-0.46479426352762065,-2.0165238532176217,0.02224214873372074
