SAIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,-0.4360215562501434,0.45097495613705024,-1.4286460091664492,-0.2896618502479284,1.1701973427254615,-0.6420419466822811,-0.7185298125107544,1.1987820335837045,-1.1037606097791024,-1.6558753598368565,-0.4461118280240613,-1.1379352965457679,-1.9335420729748307,0.2776286420110895,0.23763372064643626
2009-03-31,1.4238711708805791,0.7086203309465647,-1.0692640077945301,0.2631281370893618,1.7716704167362014,0.8603617166999261,-0.43330606514278014,0.11633452422745676,-0.965410026918014,-1.088844669148768,0.8180434337460982,-0.8836050920576575,-0.8624506834969039,-0.4295356343717558,0.12415632395906652
2009-04-30,0.7118782761334267,0.8703561160736973,-0.9332162988263656,0.26190058387273135,0.3639512692179157,0.978858745950488,0.10610958903392767,-0.12708486471039937,-0.8149501596844487,-0.789521667893485,1.1697644604462807,-0.881534715251449,-0.6381224840455392,-0.41177145338209065,0.4583749218418282
2009-05-31,2.5302034570971075,2.391878022109165,-0.3807719407197266,0.2753475981833946,0.43622324570835186,0.5428287991036033,0.6787115733935095,-0.7252759115094632,-0.4315312242331116,-0.009132996321345717,2.6879757084152796,-0.519466024308588,-0.03182212160589014,0.03375697624973167,-0.1332832639271658
2009-06-30,-0.686314051548589,1.1617324806172915,-0.332317932260319,2.0891172865267755,1.0520491334043836,0.6198912394588033,-0.07549603329579423,-0.5647158146043474,-0.4770544470468774,-0.1896286531749501,1.0506612469051746,-0.4715042373309183,0.023681556312502502,0.03908001877442376,0.14822607070172186
2009-07-31,0.6829225671795441,1.1601212078177863,-0.1400017369979679,1.8278661921123358,0.9588486997144142,0.03548837042245499,-0.4315984521531136,-0.7091384616294099,-0.3061778860791764,0.08650284101581379,1.0942218447334697,-0.35629055941761234,0.1685296640453865,0.029030886992291095,-0.07489813900782841
2009-08-31,-0.38981569065994487,-0.19654354126015616,-0.31803432611948007,-0.3027389776358361,0.8424010824686164,-2.60802845504735,-2.703502183464607,-0.6278567578437497,-0.2965856045839213,0.00810952878894353,0.3165616255278131,-0.41106900745095454,0.05276027782576975,-0.11492560979560607,0.04947793720218481
2009-09-30,0.24496474246497385,0.27218773601891366,0.0516847051075195,-0.8142003588040647,0.659501525710829,-2.098755135410715,-2.542239987619975,-0.6924868420728526,-0.1598974981992327,0.16614460814802065,0.20976448313500648,-0.17372779124083856,0.3618752682669195,-0.6580360967355198,-0.037864114732196176
2009-10-31,-0.14670895174078524,-0.1503063298307863,0.805560763016468,-1.5597093158163033,0.7409676664007957,-1.540296631672028,-1.79273212728881,-0.6861160071125701,-0.06560002217584945,0.2105865659439461,-0.08402468865903233,0.2695718386184177,1.0021847384109737,-1.3913725741122807,0.1807503849342871
2009-11-30,1.0149802210729,0.5773016454630246,2.180652335968558,-0.9181172271375525,-1.6154830485105311,-1.1845070516518237,0.2916432191792966,-0.9005924900351108,0.3842893780873152,0.7320185052777133,0.5880286490112977,2.060940247217339,1.7089489851955966,-3.8075320405833186,0.20373242738580116
2009-12-31,1.0687162429857187,1.031118112418545,2.373153717578056,-0.5737175584524282,-1.858633035175131,-0.5636939528158926,1.0158502664864213,-1.085840204586785,1.2581944493786288,1.355265949911881,1.1643403848442229,2.457737448508186,1.4908965384289223,-1.492069073008817,-0.11938754934136558
2010-01-31,-0.5495126849101255,0.8069109742901709,1.7345783211257229,0.06824180918363858,-1.566643247594147,-0.8246151541187624,0.2392437996420153,-0.9871268284816797,1.3775285222367037,1.1364655336343763,0.47408563316707886,1.8505284983462713,1.2735406485356684,-1.5882226796990222,0.018476276167573212
2010-02-28,0.0936039473955277,0.31995574301329754,1.9803902957914024,-0.17602045701911445,-1.7032280573052467,-0.8832102566650536,-0.23985100663718784,-1.0005041542155393,2.145299290573374,1.246985674187603,0.32666466538632094,2.250504321697279,1.4214574873290555,-2.0240303831221267,0.1448232343784167
2010-03-31,0.776168185943865,0.15073058680379373,1.579637481638196,-0.5582141507214065,-1.3856268466025887,-0.8903653845097955,-1.3235207234134314,-1.0517753012356437,2.2550915469927717,1.573495762178553,0.645214281758892,1.6087406199403362,1.1449022229839259,-1.605239778898282,-0.14573898535816335
2010-04-30,-0.8560690751246528,0.030021830209074278,0.7873653594663745,-0.29589522721392353,-0.7010029900708273,-0.46550273606656367,-0.1898268131595465,-0.8685093499151444,1.2976456596530666,1.0982773649485829,-0.14957025547789043,0.6037997077302423,0.8115461749541658,-0.2266806795317287,-0.055569851154810765
2010-05-31,-0.3321209165244375,-0.19057927202421435,-0.11321008729749513,-0.1948662585248368,-0.9344841829597876,-0.7442385679779322,-0.6694761423148454,-0.7669975231232408,0.9861017061922348,0.8980185919038159,-0.3992862586735412,-0.18196424676169548,0.20999738158564765,0.442952277434325,-0.06916583698076675
2010-06-30,-0.4255763991550647,-0.8488339117368081,-0.029830330015267265,-1.7184813450030945,-1.7712678849741486,-0.7071252912363927,-0.24009459345147752,-0.6346434851378066,0.6252959204427531,0.6673439066567989,-0.5430729368838768,-0.006781764194376379,0.2873447200910128,0.35024620056778655,0.05698541842389571
2010-07-31,0.23654590171495624,-0.2779739418531867,-0.15914576720951817,-1.341434661323216,-1.6577283231836235,-1.3347849441624693,-1.3549508318419206,-0.6105832145087345,0.8289171367945831,0.7178678969958902,-0.3479556456321523,-0.16908110781905988,0.18127249841064497,0.37851228794847197,-0.08861694329653949
2010-08-31,-0.5651804158350702,-0.40175470922279277,-0.1870725812627269,-1.1696765951670596,-1.4301308336096061,-1.3116878938442393,-1.4715468407782808,-0.4611685493525974,0.4211340283781923,0.46280136024747287,-0.6114635994243306,-0.2118643504659854,0.17074801246168433,0.4160669744078649,0.09399461453065801
2010-09-30,0.4693487326052971,0.07435810990136668,-0.14096782750437717,-0.8627472194744576,-1.670166804875693,-0.5885403413291893,-0.33989512041403597,-0.48479858506546103,0.7806014105608035,0.6010366031849632,-0.09983307695455476,-0.10492137004763134,0.1912496574160067,0.4946832240566836,-0.054866608900658594
2010-10-31,-0.4152878036408097,-0.26489917346840547,-0.1918142151681902,-0.8060137969061392,-1.928097375265587,0.10603738926337655,1.154187769364075,-0.33235887115611945,0.4050841950255567,0.37965283281809553,-0.26830193041635886,-0.11217161994328324,0.15556278025015063,0.765527126037755,-0.09446068237252206
2010-11-30,-0.8298419185748015,-0.3566515130825712,-0.5589288410277734,-0.7073314207858807,-1.6128343522897592,-0.46374106194898645,1.043729302098137,-0.0693121117204824,-0.20481158275385203,0.014720899965052195,-0.6277723778710238,-0.7248422508935761,-0.1601120541151554,1.0527899469318711,0.03257979921739185
2010-12-31,-0.05461359895242081,-0.7939650160820473,-0.7714958550179958,-1.1959364023452486,-1.4623003553847653,-0.0123152689938999,0.6582383667147844,0.10445185143053982,-0.23838445987202853,-0.07513077186900528,-0.5832050454979091,-1.0332890617061108,-0.4138069868097942,1.0339980963739768,-0.12596711902420857
2011-01-31,-1.1132360519384266,-1.2466867864933933,-0.8224462821754597,-0.8465703145073205,-1.255131294961556,0.8258922940622321,0.3371357695912025,0.823186563596906,-1.1621111948588294,-0.8211388438777293,-1.0733348282032735,-1.0207078116145194,-0.5843733563604269,0.7222762322269249,-0.053290642835658895
2011-02-28,-0.5437767094187984,-1.0183140125915933,-0.9212976276522554,-0.8491986802131241,-1.2137464921272922,-0.4626436352279364,0.21304093432026877,2.218988884188829,-1.7206983763536063,-1.6050993979680024,-1.1871271232342437,-1.1338425416892348,-0.7976373977763587,1.1724323341447063,0.105950312195124
2011-03-31,0.5210799075549563,-0.6591449891227692,-0.9994237461963117,-0.19492755571532286,-1.0467293796507755,0.01166783176787377,-0.04574169608080522,-0.9060112109471731,-1.9590278789609954,-1.4255985604712333,-0.5272576421084268,-1.1527000588033638,-0.8885204229280215,1.0340621193227915,-0.0626535064417998
2011-04-30,-0.6072143233327698,-0.3576483595244852,-0.9429209307371499,-0.5424822065707734,-0.9801102044446516,-1.1480756078300176,-2.0595622884756493,-0.23732220119349512,-2.3771407448503923,-2.669327472143014,-0.6221625046929518,-1.0177048558668418,-0.9223324550956429,1.2911948321215494,-0.12487023753943845
2011-05-31,-0.9952591888251576,-0.6017205225321931,-1.0202237036070223,-0.10812010131106224,-0.8022954604668494,0.3213257550799088,0.5857166961825333,1.8625931438375576,-2.4601012843113,-3.5029159312683253,-0.9767684445197127,-1.0633807309657737,-1.1063559459475725,0.8670743761767216,-0.022295062269938555
2011-06-30,-0.12699830628899325,-1.2516114838150567,-0.9427969974403285,-1.1554568613664826,-0.8532962583853281,0.9340881577421245,0.5246055229973059,2.1565720877727554,-1.9839764142357932,-2.7826653038449694,-0.9129180573152127,-0.9974495497575879,-1.0202737049489783,0.7017460777194349,-0.08456808327242277
2011-07-31,-0.7689889890580938,-1.3337309261663965,-1.0272418982841067,-1.1848826428711927,-0.9238321020586812,0.660706361321951,1.6139625697489954,3.163387414497973,-1.799940548139091,-2.567667957576519,-1.1576628065221688,-1.1737536983034709,-1.1720259018353871,0.8753484910748828,-0.1578509615701142
2011-08-31,-1.429965925422182,-1.5755788025444708,-1.024865057815448,-0.9658190129111419,-0.5543076625439645,2.689449029795132,1.238916721575688,4.4271865106940504,-1.7464607250023443,-2.5551520021276226,-1.8731088937378269,-1.0687426101132644,-1.2825273782361775,0.350681230524978,-0.021073128202023325
2011-09-30,-0.038059719818998354,-1.4392315575601027,-1.0588092933221989,-0.8730580099585384,-1.493286496026879,2.136496332271893,0.8961518407017083,2.9899900592705033,-1.405759674727285,-1.9318857215211545,-1.309078361584487,-1.6263288062368146,-1.3431227268203418,0.3973827647784534,0.06015124902653026
2011-10-31,0.7753200735742812,-0.4200347846132101,-0.9218229235621269,0.3112245866791511,-0.7674778852884744,1.427178334949854,0.8426446330834296,1.8049340306232555,-1.0360458257567744,-1.3514299041909859,-0.35023743421435793,-1.0113250244932723,-1.0823484096244795,0.5533342905005103,-0.33575947821612706
2011-11-30,-3.0567289604767636,-1.4994616653419304,-0.9934408137136665,2.980316563428807,1.5901144475141675,5.4285724158267525,1.804930154067098,3.3103213428515814,-1.264796288948925,-1.8292353141278788,-1.9474879392053275,-0.7567445687255089,-1.5745896891782418,-1.2580174284463355,0.016079505374348147
2011-12-31,0.4656699061985282,-1.1557295074575769,-0.9448449948742637,2.634071787729381,1.706864073049161,3.0346969610463144,1.9323358103649875,2.0972125655622627,-1.0440748809006402,-1.3591627764183867,-1.156799947611269,-0.6859440532697884,-1.4983420413537114,-1.186568847079064,0.22093251982753873
2012-01-31,2.566736773760509,-0.00014229788476682724,-0.6555364680707209,3.6019280200598045,3.3523270129457,1.3429326973029645,1.3683490723526563,0.7123364371607072,-0.5673844180907399,-0.646833523405187,1.0530653419218194,-0.3265101519787839,-0.7571624334826584,0.011419723331927228,0.014648699442905087
2012-02-29,0.3954691449655099,3.195225593475484,-0.5301068955628385,0.10838538067254437,2.4577827815046525,1.4788120129675875,-0.04514405889395324,0.5229168722348391,-0.4181164541639186,-0.4759280503628229,1.3795979639377414,-0.22804338113229936,-0.589074788038152,-0.13493337313301293,-0.09023341318914076
2012-03-31,-0.5097872971599222,1.9512570220792327,-0.7279390618829493,0.8347252358461781,2.232253507388599,0.2693747550122329,-1.2041430230630612,-0.5351254377070128,-0.372093735062487,-0.5576854321022461,0.6868161019680408,-0.2666912722726494,-0.610474894134047,0.46113917261285425,0.004763173863912391
2012-04-30,0.4170306767766591,0.23943009016490843,-0.6774858656199509,-0.9289821713005765,1.8989767246549452,-0.2362009255904643,-0.9274668662001091,-0.6244151045716981,-0.19755183898093465,-0.39907486023057764,1.329749779218915,-0.11832779121286534,-0.47112689066169217,0.894557255785378,0.006840331854395351
2012-05-31,0.38573550398859935,0.21265203606942482,-0.38399763015741073,-0.9000058697043349,-0.17955222088463096,0.2438412453579818,-0.6481053333194189,-0.701747069615647,-0.015134267227098383,-0.23885394825375425,1.0383596802003772,-0.33226280557792526,-0.14588231706853785,0.30008632477871816,-0.05110011899749445
2012-06-30,-0.174738608401571,0.5124985538734553,-0.3975138799333178,-1.2145430094058314,-0.009977638133500112,-0.4250477056113024,-0.29786109192733673,-0.5357719332913288,0.03353308732726537,-0.23389644970095283,0.23817824576526697,-0.28538651858902314,-0.2058785420856816,0.84331419799315,-0.054435206555016984
2012-07-31,-0.21293261686642329,-0.0019564504478200547,-0.23741311702046455,-1.16184257896943,-1.6363816360334376,-0.05457276229921839,0.5826750966653554,-0.3587651546760021,0.054661723375086006,-0.24563761885287783,-0.0663706865499381,-1.919556791635306,-0.12473694752122355,0.4298023543659177,-0.09274935894265107
2012-08-31,-0.5326086094780124,-0.759941312993177,0.0624054021227958,-1.2998185870288717,-1.4705320884270672,-0.9981758013584108,-1.057550777072078,0.014978779902925237,0.015097654019901756,-0.3556707997334126,-0.5329334063986344,-1.285738330475395,0.022839415447513615,0.9599449477286905,0.0886617620103344
2012-09-30,1.1732196809735167,0.34493888219492475,0.6288813498972374,-0.0649879297917987,-0.8883097344368708,-0.4992448944941899,0.11939642524420095,-0.5005629935685757,0.44860755541715297,0.10288945500785437,0.5731511879727911,0.1376022037903201,0.596427498110384,0.4038983773038481,-0.06278464755147466
2012-10-31,-0.24767377746643202,0.33081088996890873,0.24903483097087206,-0.03831176418106594,-0.8163924545168959,-0.9742261266461414,-0.9656717796055835,-0.25407931152969543,0.460503917829052,0.0390513248459201,0.22063449517718361,-0.37486690011469725,0.17761180238363303,0.8015889219583605,0.0068302035169243835
2012-11-30,0.4106678263973386,1.1243579091925622,3.3254908924469953,-0.3806773064716185,-0.8015757471963028,-1.3628368433470583,-0.9854100244689564,-0.35156341907407784,0.7972399986718247,0.2806637283371882,0.6405049243035882,2.244166345637343,2.1332719253210164,0.024148540650962617,0.11502897167381042
2012-12-31,1.3940577503864182,1.2747057055950333,3.819044806934935,-0.1443314203000488,-0.336119650634941,0.016723499808910393,0.12505889060583394,-0.9794735367424351,1.764669555789941,1.1179468707407014,1.9785293865669171,2.725831928550472,2.5595997314658203,0.02257025429511175,-0.045706121632470745
2013-01-31,-0.15131002398613763,1.3069955390401313,1.1715959626203423,-0.28398216305056595,-0.3645540457814047,1.4553343505289071,1.645874402572211,-0.7294392639486655,1.6727927012284178,1.1030462991228216,1.23788751433748,0.859642730244538,0.9643395116589579,-0.3845283966833136,-0.20002938203030746
2013-02-28,-1.6206132392143378,-0.315329017691045,0.032069978489684695,0.9271002445639619,0.2990179631412112,0.47405783722385764,1.8541132381538756,0.36223533756235027,0.16351428972074072,-0.09756835052729977,-0.709615206485025,0.3709023549917747,-0.20285867951716022,-0.20297568338271216,-0.12530419662516185
2013-03-31,-0.8252174223501911,-2.0805688331479693,-0.12100818956103335,-0.40522608617966294,0.13487411592028442,1.644688074314274,0.9073498969659766,-1.3232182313882301,-1.5941877209678976,-0.849991245046375,-1.3946639003027266,0.17984781471447234,0.1948897519274458,-1.199652801553548,-0.014493007302566864
2013-04-30,0.24446653005557017,-1.6218749214578854,-0.20218512064769228,-0.12265757106596395,0.1327774818558921,0.009072129831993053,-0.8283659445549677,-1.3343006291433754,-1.5015363611821368,-0.7427010810152841,-1.0605437078859736,0.12322278493762696,0.132280402917768,0.15299244212912483,-0.09255647271070784
2013-05-31,-0.4785167405240227,-0.7707137360179109,-0.5871814212744635,-0.6949888039413691,0.07359280302893616,-0.27237538167416725,-0.45960375555005717,-0.8738336424448462,-1.6532844173964614,-1.1259710883907796,-1.2780934939861703,-0.1640004427409311,-0.2963303604859563,0.40940388782682025,-0.10200513897774872
2013-06-30,-0.5806404236339517,-0.5732664605646857,-0.7496642207918908,-0.7879279798613572,-0.9001868232411135,-0.7720097789033316,-1.662298947767182,-0.2928955688812662,-1.81497455836137,-1.4659872119701038,-1.2373352336505992,-1.5380738959260603,-0.6442871376465528,0.9541734551660763,-0.1964104891171409
2013-07-31,-1.400703621986235,-1.7359174160268565,-1.1817865759919082,-0.637604339702836,-0.7524703337795539,-0.033095753058581985,-0.1658467117998085,0.9228527381821536,-2.0038773327504176,-2.0175941046455206,-1.6811305147411857,-1.6448086527775854,-1.6017799612867507,0.12725841893479142,0.10356033515367842
2013-08-31,1.3050754635969155,-0.418648622751732,-0.449792814080847,0.8567213081741579,0.0007349766588036197,1.6862125829401855,1.297058180564715,0.15544490822267884,-0.9664034963985934,-0.6680379994123969,-0.2758820881465533,-0.0894664104604702,-0.5454773310468992,-1.5691453031242926,0.0769610411361284
2013-09-30,0.9670507419808848,0.6584864537952835,-0.4977018044687914,0.9897669398206834,0.23627856192867908,0.8288507300061823,1.3394559688507126,-0.2752182751813764,-0.33850916812950776,0.06256653133049422,0.6769159909567515,0.035966875981207784,-0.40491369133826904,-0.7383338088141063,0.21126142581677954
2013-10-31,2.0494945088550396,3.1288279127563934,0.659118603910536,-0.5362441854788972,1.0720696268042982,0.6795195839657541,0.807929546933224,-1.4094560808080299,0.7900732681665975,1.554897620320416,2.7569801536944256,0.9402396368698,0.7794716531826372,-0.16725137400882545,0.0979587981861329
2013-11-30,0.9669221992574799,2.4968768171143934,1.0775152447633665,-0.4912437292924995,0.9140651420842321,0.655702090087069,-0.31110880507181526,-1.7535978109397639,1.372171413333851,2.1114191266230575,2.9113573054272126,1.0794980609076565,1.0984009583177512,0.01483310926049771,0.06265393966921645
2013-12-31,0.6275776751548825,2.07706939461851,0.715530369830733,-0.34137049557024707,0.5650164941375935,-1.1765196979968515,-1.1010517102064608,-2.1911152522474575,1.686391949103583,2.3669016074331823,2.4417874975859184,0.8010907052676823,0.9244705810339016,0.8602860939925971,-0.12167257770504591
2014-01-31,-1.046630054880136,0.33931180578045705,0.24773511657143965,0.43674919462925593,-0.033511286826918514,-1.361222297433963,-1.443732166296921,-1.1620161993761147,0.9865717982594758,1.4105973990754999,0.6424683802215188,0.32824135188383147,0.48445480141747993,1.288830384566265,-0.14124394412840718
2014-02-28,-1.1850558687831918,-0.7595918104294258,0.5290358032046849,0.6408021605912259,0.7202112366288543,-1.3379666935598375,-1.6633362711676394,0.21618355382702156,0.40341822719005965,0.5509397921782696,-0.4687029791403767,0.7163740691433796,0.5005313898674896,1.0666598821260436,0.24831772241230038
2014-03-31,2.5932012684632935,0.16200894015349537,2.957376335589278,3.2740555584606175,1.5048175651674474,1.4795598677834205,1.465441549322556,-0.833900397663947,1.5646205684724854,2.1695994136191703,0.8647583432749788,1.8285863044084685,2.4891348686642125,0.7149720297338139,-0.05691128669177384
2014-04-30,-0.3826833237703799,0.49993979426941393,2.1593910133997087,2.4802858017048743,1.2328425990847642,1.3584583308803901,1.842908213298359,-0.2969285349996055,1.2375223545478038,1.6419195126099775,0.3226901404585279,1.5545112841078157,1.9242553455222609,0.4544223257284643,0.2602522107098038
2014-05-31,2.3099928298664216,2.3476938543209305,4.5110179094956475,1.6341102572229114,2.2114440700292874,2.491403883010671,3.3346815309157836,-2.16588809094401,2.8806584161592688,3.07128183658284,1.9306174986641935,2.4518033771113705,3.2965568375046037,5.257503226675988,0.08171164389472618
2014-06-30,0.6494408219161919,1.3239348994536695,4.4931616435382145,1.0924267168191466,1.9477583108308791,1.5596528982377313,1.222473576062593,-2.0486695785636426,3.022958602110321,2.8796463671978003,1.9642519353599874,2.735645312555302,3.363451052709455,4.0626904698254105,-0.07771962262518874
2014-07-31,-0.603417055163265,1.1386511077209673,3.9077447295829724,1.1961558051950247,1.5567476287997544,0.08835560391046728,0.09808996004530458,-1.2561260380025285,2.0842937998364865,2.0307690182243996,0.8306418719170547,2.7907427951875956,3.4080899437946592,0.6028758994930534,-0.08056456645142104
2014-08-31,-0.6152074170397044,-0.30169142158110346,2.064341501511764,-0.33756476058835166,1.140278878899534,-0.8011377524368515,-2.229144714158604,-0.661297496776456,1.4646339280864713,1.4609683877728807,-0.04251301837751648,1.8886550472805848,2.077844671178142,-1.1330902204678144,-0.15230168084131113
2014-09-30,-1.1633149359695827,-1.2664627933647954,1.0045022630554326,-1.4383722193753095,0.8182379727606514,-0.36286257214078377,-1.4204550483570382,0.26785971365535005,0.7298965688690996,0.7824344544514905,-0.8671983108381315,1.107349562644585,1.2152530603806075,-0.2388965605727379,0.17728013452102848
2014-10-31,1.3823883025358903,-0.1928792327649723,0.8293779294660656,1.2003104795055117,1.1068327502506956,-0.9044310156713005,-1.2348221356766038,-0.5970038643697486,1.5760152401710357,1.407543998855459,-0.060944290214338795,0.8806935549027386,0.8808269758618774,-0.595730039060331,0.06915330787426813
2014-11-30,0.4868127597238751,0.38868108508890087,0.6820103118558521,1.0082027388944548,-0.028706300197025303,-0.6980108807099994,0.12685626956270582,-0.7503471795254606,1.8376433810974486,1.5095303451570605,0.3131319685938078,0.9073184260530852,0.6987192792623098,-0.3584047730425399,-0.07579383936953367
2014-12-31,-0.5713347310533584,0.6750170178552775,0.2785012636995208,0.16063718409227204,-0.2021477740058874,-0.135935568872336,0.20216273449931446,-0.2636442531932228,1.3988634304580085,1.13428328086171,-0.009281964711500777,0.496845678073336,0.3841290313896725,-0.049791085281962605,-0.06765259155696708
2015-01-31,-0.46002073687486705,-0.29250971284695043,0.41391630468095403,-0.7256075408374533,-0.2810702819228593,-1.2402280699971702,-0.27957431869301375,0.14155512556996416,1.0755132717148217,0.8472436291441251,-0.24819453210829712,0.6475937936305333,0.5347534029698389,-0.44840222402560725,-0.0908483404644807
2015-02-28,-0.619189130254928,-0.885206014117434,0.5174539880362419,-2.0368686768483406,-0.3080885597637518,-1.2624525474267958,-0.7455739639639674,0.7379661587915931,0.6015927181543363,0.4756675064414905,-0.5960485676086558,0.7413170193825782,0.6807238963273646,-0.6143538475955921,-0.04425822042642778
2015-03-31,-0.32836666788802193,-0.7383695131956821,-0.23688068330711787,-1.5938451022679045,-0.8262654638151186,-1.0438956814102125,-1.368123310940809,-0.38448329434372963,0.2869191044817282,0.25908809094472113,-0.8097345721371485,-0.06426775566084898,-0.0884749382742156,-0.024590089973541406,0.029962051282091392
2015-04-30,0.20389405698276075,-0.4054470490254281,-0.07532578404852641,-0.8541423766938622,-2.152934455612247,-0.8200121626101077,0.049036185389376125,-0.4361974022245691,0.3612955853435826,0.296443099327143,-0.529013795888916,0.18210169862152611,0.04043901734455626,-0.20291945565675693,-0.05246862769189124
2015-05-31,-0.43594567702664655,-0.304051573751483,-0.7419918155346109,-1.0784477281178917,-2.576992333014287,-0.8916863420706179,-0.20874980955237443,-0.08957544622884404,0.01155807827722277,0.010121050814902714,-0.5667488061135583,-1.6465593028027672,-0.5274787782383047,0.2244685757897146,-0.06991460549641774
2015-06-30,-0.5856734838807082,-0.4454433862603131,-1.0141662510521607,-0.9309130899457153,-2.239382573247861,-1.031551032882886,-0.41923079459929496,0.3674429109828303,-0.46720077921820796,-0.4030841231590028,-0.7305871051144484,-2.2954707899166884,-0.8241315780070839,0.5122536028347549,-0.08930707911239842
2015-07-31,-0.7500098720522732,-0.9760353606985375,-1.0501049303852792,-1.5161326443038428,-2.0435186833280676,-0.4738951382851992,-0.023633081874222306,1.1463464262737277,-1.1972261620133662,-1.126714814689034,-0.9956186343489964,-2.098140760269459,-0.9594536362587895,0.11219874209733499,-0.1219062932950436
2015-08-31,-1.0826391171457128,-1.3635384381836344,-1.1478945507868643,-1.3164358356450874,-1.7715015393387548,0.5783495644770161,1.148598895192269,3.0528889718419516,-2.0728607550681706,-2.2025612502450476,-1.4768003213727925,-1.9175233225046668,-1.271554769539362,-0.7358447055332323,0.03165447276996542
2015-09-30,0.22816250359796503,-0.881348323738967,-0.8573456068036541,-0.3478454712416884,-1.352970807801503,-0.06525699373466676,0.7878005446412756,2.694449221123768,-1.876775279244906,-2.0457910322032546,-1.0018513607022896,-0.937272036352726,-0.9235118878227168,-0.2271572981088572,0.038209041373195106
2015-10-31,0.2974291919577051,-0.2935247627750454,-1.1200608772789422,-0.14296321472992596,-1.2141504252744781,-0.3503177579369672,0.02408678903381466,1.9201318771098868,-1.5016196507871482,-1.6441202040095657,-0.4507956392188378,-1.2577205200837431,-1.2308720908138508,-0.012283077440127388,-0.1547756798476033
