PIDI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,0.32247210750644145,0.5601571749720007,1.2238104216123669,-1.522143786561759,0.20740833974575174,-0.8466020358978799,-0.46704315966263943,-0.6093849025277193,0.6222585504207491,0.2530108635611394,0.24477208364145878,0.911812321316801,0.5090795930690308,-0.919699269515142,0.10866545246005456
2006-03-31,0.6893000387201345,0.6948713091422434,1.6983689521888585,-1.2179131718602774,-0.42071502044215775,-0.7164223350063383,-0.7723225427753693,0.33043922529522957,0.3044277281315714,0.30363284590983164,0.8206954858333968,1.9572592110244351,1.981180154357393,-0.8800022806540412,0.10947851943747074
2006-04-30,0.6379645817841205,0.9514405021918807,2.094888002729363,-1.2649396072259635,-2.231389862939333,-0.165894300853559,0.3170368766231067,0.15302903518077382,0.45924017531387135,0.2731912475022461,1.0266304917367155,9.115527763735818,2.0335700714424334,0.08861961339069353,-0.13407472325456912
2006-05-31,-2.1175705481353218,-0.4085474034078487,0.7401747969819709,1.3209257455718935,-0.0681609537169653,-0.894054204300357,-0.3186577722918248,0.6273941901056054,-0.23172091583872623,-0.2996217398527663,-0.6636538621626379,0.2711777438582711,0.9387386991552156,-0.9190848803596207,-0.12397807467389671
2006-06-30,-1.9778678976645965,-2.2508213611343324,0.01896685002657458,1.1717579514682068,0.8264270611329697,-1.124462972081901,-1.1212433586568857,1.2879905676550694,-0.878903822548145,-0.9339897913386823,-1.9995597806416419,-0.24236507865384144,0.2826943820009578,-0.8392264808567894,0.03947881097378742
2006-07-31,-0.09181269764347384,-2.594632255443961,-0.055921703892212564,0.32421522942417397,0.8229185761446323,-0.7747909055599891,-1.026492431843947,1.277555241401023,-0.9029748147955261,-1.0246480165022116,-1.7228434294050057,-0.27176773992079606,0.12937827044823444,-0.5275169116453531,0.050733998225660944
2006-08-31,-0.0006535965215332983,-1.1937961939602102,-0.6287756385149205,0.32530890418697855,0.7056837746750826,-1.3773117727727118,-1.6734957836817743,1.2441152490201606,-0.9128657176659175,-1.1401874414157633,-1.3651858563232206,-0.5062637388040439,-0.6518529885007593,-0.6723090987939352,0.03889044917500189
2006-09-30,-0.10641614853582511,-0.11892027888464587,-1.092163345901884,-1.4741846204934932,0.326840098783418,-1.4231565470774754,-0.2672446691945837,1.1472633550176812,-0.8856969998485766,-1.1942492802774254,-0.9493887493662009,-0.6789977846292832,-1.2458959383691532,-0.4888035965454231,0.03705557108120441
2006-10-31,-0.115986831636706,-0.1325449583426895,-0.6882404963637604,-1.3677325283641901,-0.17315548635447725,-1.0118388571699586,-0.810854350899564,1.0187505444239646,-0.7996865131622203,-1.1520113884583274,-0.43866471234442955,-0.43830657341678775,-0.7930219828772189,-0.5728119479956063,0.19898130203513
2006-11-30,1.5692483971341769,0.7655493473053666,-0.2463406371910972,0.2825598045103205,0.33787169139406287,1.8681973044549072,2.9238092489511973,0.20440842552641403,0.1732853988225226,-0.5181985708574862,1.0166968917561992,-0.3026357560004768,-0.5872342073975404,1.3281639188096483,-0.049660107677972146
2006-12-31,-1.0980006291514426,0.17591707403186926,-0.7314485955638556,0.8982006893480611,-0.499366738347205,-0.2428767814556921,0.7124217042521384,0.5444144915770164,-0.42574347764384035,-1.0003994258577456,-0.041696317253776406,-0.38709258148738923,-1.0089023222418498,-0.25136094640557877,-0.025116984607774062
2007-01-31,-0.7601010879195068,-0.2084715642089868,-1.0810804524652309,1.0840457141704944,-0.2664307813214662,-1.1659014998913741,-0.9234584599821116,0.71526269035353,-0.7226058114210031,-1.2334222834783555,-0.6066653831784363,-0.5764924796673285,-1.3777154053835943,-0.6049629406235059,-0.06748798030753109
2007-02-28,-1.1371302946087054,-1.826877061361626,-1.485735726123275,-1.0828308543681795,0.10240579459752709,0.0778051161128445,-1.036169404273801,1.0874992330334787,-1.2310067113120904,-1.6368073563555436,-1.287520804289403,-0.7829852228239979,-1.7234737443871095,-0.19585142038470132,0.012453461071286557
2007-03-31,-0.27643484328745227,-1.2647175562373754,-1.7095054921494541,-0.7205161972062538,0.06081014499487395,-0.4021000884937713,-0.3740774143815518,0.5294136656905913,-2.109865052959835,-1.5099808666700185,-1.2127891895046632,-0.8751982578617803,-1.9546967721136266,-0.2680029109554554,0.01334758137165364
2007-04-30,-0.28320744161266126,-0.9633078482762274,-1.8266680036676803,-0.5934262630470354,0.02293124681959845,-0.936201529828847,-0.1190705715327768,0.48559427983839565,-1.9531630138416094,-1.353950256005773,-1.1301385222123228,-0.9419073236784428,-1.9694009740139211,-0.23371243293306337,0.07233689020855064
2007-05-31,0.29487970030629407,-0.15263138165014817,-1.2629480754264588,-0.8287744001574171,-1.7969717438328254,-0.4660406151982111,-0.9474084295128052,0.04855045545677015,-1.4044733318570366,-0.8340651024391358,-0.4741659573518243,-0.5342067383171806,-1.3963422266524295,-0.29308752061419324,-0.008147348310256822
2007-06-30,-0.4912225439503077,-0.26741411509692914,-0.891535078559366,-0.6479918456147593,-1.8640051700634532,-0.7965443427930197,-1.3386044630906007,0.16071924716218636,-1.4319482631356335,-0.8569577790754529,-0.5080961303085847,-0.1993333918653986,-1.0243521000746125,-0.4165908861409807,0.13222163474245932
2007-07-31,0.9760754261694988,0.4390835680169286,-0.590749146873504,-0.11660486545879546,-0.9684273751705958,0.7991632744660224,2.0078038898051287,-0.8184751245020271,-0.09836269689616914,0.38466975054955377,0.39164757496201463,-0.23355329015711945,-0.8292325417589387,0.1846544835548021,0.06654339077661148
2007-08-31,0.2664724752342024,0.42804722330928485,-0.5076472995941849,-0.13867009504519864,-1.6041137440088662,-0.24031842998968939,0.2788049574679416,-1.0120814876751463,0.5354446006443198,0.8415651168918202,0.5366003683029107,0.03114864005972766,-0.7759787403739046,-0.2733363186641368,0.07441448556608313
2007-09-30,0.4555031620616156,0.9867991645950993,-0.3515980680264026,-0.7212668118364686,-1.5426417732397244,-0.37349901122709533,0.919811723104336,-1.3476530896258343,1.1385469596521127,1.2422892854201801,0.7699806602650049,0.17682487588653367,-0.6916924630797298,-0.35463971319188564,0.25277971102465635
2007-10-31,2.687751508209185,1.964476693972516,0.4797902436349809,0.5442166723458516,-0.14848296165974384,0.2544141608082972,-0.43112654831113667,-2.2814705572494094,3.186358358137248,3.3529584114196243,2.9491041268055804,0.13725730982456108,-0.41324089776995937,0.08783698267507815,-0.04874181879003226
2007-11-30,-1.0442094943977875,1.1232031223852565,-0.3604986855531998,1.6267955807238546,0.5732786147258672,0.0344563064901313,0.10935646038132969,-1.4559177770442455,1.4230945997432483,1.684507676626277,1.0300463091149152,-0.37542608000890026,-0.7775354021125082,-0.04453478619830902,-0.012257558986083878
2007-12-31,-0.5804071197068663,0.5064286225293949,-0.1797221193064747,1.9708266639400849,0.6693109821292512,0.17659889571932255,0.32822771989295335,-1.0713958204300158,0.8278886633857039,1.0002570607590855,0.14174724390412688,-0.3155405139578728,-0.63749743030675,0.050758478987027754,-0.08938736381406352
2008-01-31,-1.3890396210831497,-1.7125960569520622,-0.3519475867487204,-0.631409344936089,1.310988180418887,-0.48481783517668,-0.6001870637807089,-0.544921098695137,-0.07082586212512369,-0.027456007640943764,-0.9777219401877829,-0.4285821534666814,-0.6420937748707389,-0.4026873421349245,-0.10613502194880685
2008-02-29,-1.4516551793270411,-1.8855690877480509,-0.4303039948385208,-0.423772681706115,1.8715125410966276,1.5014137801074479,0.559973625719208,-0.037930983494803595,-0.8780608985825332,-1.0481781714879024,-1.8194822790877379,-0.4793149264878502,-0.5989239933252785,0.9750342262484121,-0.1811725046354546
2008-03-31,-2.0935148521248546,-2.6334864975161265,-0.9695591597463004,-0.49195338313193476,2.335141587958901,2.738849028417086,1.04920184985226,3.871752446863068,-3.1459013578512565,-2.5544981610248323,-2.6249887051161234,-0.621906423845313,-0.686452062568565,0.8550902931303818,0.11878113934239766
2008-04-30,1.0414613132665884,-1.1737522196018462,-0.5828215249691401,1.6728446382545412,0.3652318043956093,-1.1704320195241706,-0.5261663731929146,2.137115179199082,-2.032179506278761,-1.3595850710984299,-1.22394993786371,-0.4100509472145473,-0.354515285140099,-0.6844777556489076,-0.031894595388744756
2008-05-31,-0.41021075808902274,-0.7035523833891385,-1.0818853498780805,1.3948248315899552,0.3074983827929855,-1.2363050321861013,-1.7629194170064115,2.0594651607346126,-1.9075744169105768,-1.5730868614603442,-1.0008253338023883,-1.0942638153583317,-0.7433864131376081,-0.35922010451232605,-0.11483490010089677
