ZCVCS IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2012-09-30,0.05650936435928803,-0.04789324056872058,-0.6049774825400878,-1.7830777284607702,-0.1487979122676583,-0.19171099933017244,0.48010844120986607,-0.6035678358287716,-0.6749948335933473,0.33414864808684697,-0.32123051161749916,-0.5379768010813099,-0.7282230396413063,-0.18439740902994095,-0.007980045763490679
2012-10-31,-0.3007777761363093,-0.021468496320698957,-0.8557972628524275,-1.6322831070571326,-1.336886353981008,-0.4649651182391149,0.36393937731863707,-0.7267013209312098,-0.5969284103071206,-0.10521959268766191,-0.2197075469564199,-0.616636381398277,-1.1032967328918257,-0.20158638713002308,-0.013685514453337193
2012-11-30,-0.3420762960991386,-0.4026374209945691,-0.5396976855135395,-1.7237937389981703,-4.630111314671668,-0.5202471326331575,-0.6360050059358583,-0.7682567439562079,-0.5868826603550823,-0.5629585672951121,-0.45522001042818133,1.4432878160970863,-0.6496575588096687,-0.27569295263476173,0.05311363965056852
2012-12-31,0.44139370562394853,-0.14134294031737776,0.2975147965594567,-1.1357492653805181,-3.116470379483793,-0.873740907675631,-0.4553612455718592,-1.735611712123539,0.29186471683242515,-0.052773535859840556,0.033600553342731675,3.260672183804305,0.23075101694687747,-1.0095918948816092,-0.0662202373239506
2013-01-31,-1.0173077073096366,-0.628088843556575,-1.2245067469623911,-0.5058729284934461,-1.8879892346682903,-1.0067558493790183,-0.46169469371431976,-0.8530880198637054,-0.5228804201263205,-1.246300072546878,-0.81760256665284,-0.2757918643286187,-1.293383548894874,-0.458609927425199,-0.07584603328532334
2013-02-28,-1.2278268002385295,-1.2758778877776333,-2.47377695379808,-0.1760261754218395,-1.40602184084131,-0.37280810040426826,0.020700316690829106,0.22747773126681844,-1.4741420497150566,-2.6383388270453927,-1.6338091751359698,-1.6687253975640899,-2.587201756019594,0.07852395118858248,-0.03960215939195413
2013-03-31,-0.7124033832750977,-2.160840651291566,-2.425004496965481,-1.5678143575458818,-1.4519048108610668,-0.48779923341341624,0.13549771050222179,-1.7268546266969027,-3.8854965735680955,-3.142598273143373,-1.8391806779186513,-1.8515625799862225,-2.4722654299691773,0.14866593101594125,-0.029950986668869306
2013-04-30,-0.5277808187368942,-1.641521606762711,-2.746503079552992,-1.2876560723595634,-1.363223648078548,-0.07507011296759838,0.5584232337905476,-0.9328209622471084,-2.6939882308263376,-3.2313216965911487,-1.6957585493240066,-2.3805948456142767,-2.862072230776845,0.10329503818577801,0.19706865581025648
2013-05-31,2.3178915077171816,0.6778283880974169,-0.7532213156281815,1.5398443282336394,0.9457927371193322,0.6210220523333988,0.22567438461098221,-4.463719624769506,-0.9027125173626915,-0.025256256480678606,0.5632419475707673,-0.6456711635726831,-0.8895285951958043,0.018536232316757023,0.04448745945668087
2013-06-30,0.26830097740182285,1.3119217809065564,-0.6248324869269581,0.9770192167280054,0.8597370302264252,-1.2669634869046547,-0.9277684906274882,-3.7437080292433627,-0.4957124973679893,0.6131708851109392,1.0034233797944663,-0.5656824083318948,-0.7753040159113048,-0.5994386342885993,-0.0013097197617073838
2013-07-31,-0.24374882530871103,1.425972235511435,-0.578028494236744,0.622413386247387,0.6041869769464816,1.6124760107026639,0.6721686498768039,-2.466035215831922,-0.39374419792473925,0.31819575748240053,0.7278233879271272,-0.514832907672804,-0.7090308196713646,0.3626010951546254,-0.07042721413683256
2013-08-31,-1.036972655833145,-0.6048784118849635,-1.0801103511120975,-0.45575227085613446,0.5483268979831948,0.21808242359715108,-0.16100418014248472,-1.2405744880139127,-0.7464370173683772,-0.9936443107899218,-0.2557169584385052,-0.7735441488983326,-1.093636959746672,-0.1410667574936258,0.08324660404491864
2013-09-30,0.9044860450661716,-0.24041889492037363,-0.7230829272101523,0.055886359874583826,0.4915640771241185,-1.4933019878197418,-0.5128742566262199,-1.6506374435210607,0.003577554649369776,0.3399664186598175,0.3859612480153555,-0.5802681616739995,-0.7942432728391791,-0.5008027593755594,-0.0271633872180988
2013-10-31,-0.4884819984717127,-0.3970029022185625,-0.7862411322225448,0.15829267854048026,0.46346138536173087,-0.7956832260439346,-1.5492827290631224,-1.1084804705121327,-0.0897285745481877,-0.30158325679594833,-0.371380990222316,-0.6134750189566636,-0.8251216632013398,-0.30267932999679564,0.007447015151195826
2013-11-30,-0.0116388931346265,0.25614641228517593,-0.640398484568593,-0.4297196435009146,-1.0437408034232243,-0.7511019303188399,-1.1190394062156879,-0.9290488552030465,0.12144847236478937,-0.23855944260884535,-0.2935236075356997,-0.3800303397496543,-0.6976755991158526,-0.35437187220263755,0.18197936726650338
2013-12-31,2.1738211862104917,1.0289839785770192,0.04848935237357174,0.9877711992221716,0.3514037988134067,0.8315618979967564,1.8067932092517938,-1.771386627394396,1.9342213200627743,3.0009929093673113,1.7977970081944068,-0.12350098721546819,-0.2647062291651788,0.2553783802229909,-0.10106178862572072
2014-01-31,-1.4988493213191492,0.3530637076329206,-0.1660556006551289,1.7098948887947836,0.9259848714286363,1.4161194078181583,1.3803261369365645,-0.8149993352074235,0.8560530767124555,0.5540876258916836,0.054813645349391996,-0.32133232470368056,-0.3426178755447051,0.49627484459395604,-0.055209817372645284
2014-02-28,-0.8264264088684141,-0.19083080952369155,-0.008299262948092396,1.8784150032461369,0.8110854086574953,0.8348147403731638,1.3472703219322888,-0.3315920616700934,0.4606923964907049,-0.5354650361668094,-0.8198506174436495,-0.22488706110327597,-0.16808257488773554,0.3222918050174206,0.15070684321637762
2014-03-31,1.7806794590232498,-0.4014046523194944,1.3486055911080663,1.3423246850126815,1.2296169410506714,1.1097069813952767,0.16964252273961686,-1.385894519061656,0.6481656910331578,1.5812547795861633,0.902938684299975,0.3034718163753663,0.47142093572604504,1.7979347937795618,0.08099719568212475
2014-04-30,0.8010712845947433,1.3096981177946385,2.219785519099051,0.5871618945280863,1.1217156286658374,-0.00881567850229256,-0.6638858913648467,-1.2391126250784887,1.8541854035995098,1.9691870735944428,1.446589301038777,0.6982539677087695,0.9252981358722048,-0.7939024503463102,0.15248141704294582
2014-05-31,1.668972031317095,3.3503622053244504,1.9013634270450188,-0.8641913034874306,1.2932207616271643,1.8044368211096204,0.5100996976747145,-1.2612855415889772,3.672630504109986,2.515400221724815,2.9368098596628935,0.4970870526364,0.6156048768116221,4.083897594403979,0.249660787622787
2014-06-30,2.731987144545257,3.4213582357255468,3.60525346932117,0.18440269301153753,1.8006952252462354,1.7102966848176095,0.473158329656236,-1.3168897313602073,4.358753228325204,2.620955779927142,4.890921812339095,1.0129225007132958,1.2186422854703056,5.174864933972541,0.017332654855792162
2014-07-31,-0.1560310614664961,2.2758152971196344,3.016355212034711,0.9733101384523922,0.8340831133935824,1.9485365330017779,1.1719551444525709,-0.9167530923532694,2.586266771653149,1.5338818320888394,2.2882592859127406,1.4374894344392244,1.369799932552786,4.718111745898775,0.07506876230989507
2014-08-31,0.44390314655538904,1.5283406203284526,3.522991746004807,1.0329304795677046,-0.0808956031687339,-0.00985355106600556,-0.5648813840824369,-0.6846676380835652,2.1168229570648416,1.1659419051012587,1.5686610398544785,2.8873131443440503,1.790536240412437,-0.45020817971772725,0.07054655276625402
2014-09-30,0.3786439341160433,0.36388283192753823,2.662141376356407,-1.0903469410182876,-0.05240547193916333,2.6560060209208864,0.7542907108145934,-0.4705438672297186,1.7803040073265013,0.900029901203882,1.1204482494170964,2.2859579902739005,1.4200485041024513,6.697779700161932,-0.06323211794618393
2014-10-31,-1.045163134898183,-0.12410915619620358,2.04374239737289,-0.03335002128872529,0.8006127913118309,-0.5234115026239776,-0.8998469055068868,-0.11374245643128314,1.1725184625015965,0.3651182673367633,-0.11557014351879626,1.1828919174024677,1.334548252835785,-1.1539667696844327,0.19056341801426274
2014-11-30,1.609174931813116,0.5330784619558948,2.7954346763070212,1.0840892497470398,0.9275795003185215,1.0353467259515254,0.9795291370054159,-0.12768864640519675,1.442294543985296,0.6020407128294469,0.7378757553984747,1.6683631212418837,1.5398976313401787,2.1614516096813943,0.015722302555357687
2014-12-31,-0.26535809782264663,0.1711962287162237,1.529306020657179,1.0801420904298744,-0.1432993174208686,-0.08260815118584613,-0.9295114317570589,0.1168512279012116,1.1344436837207597,0.33044362371994535,0.37006414764088863,1.6373311423068029,0.7931872421215914,-0.330479920947409,0.17637646357028336
2015-01-31,1.3289297664161048,1.533158569644061,2.7373894967568813,0.16464805460225385,0.19340278310076509,0.9307509742904797,1.0481980867855136,0.12458184062145922,1.266243634826401,0.463900594982082,1.1789327787920008,2.674594206393263,1.4430682680347917,2.322479343519533,-0.05979887628860011
2015-02-28,-1.081427588686938,-0.015615393302921448,2.264816628303786,0.7319084257439196,0.7648302735080406,-0.6113241084600902,-0.7607402113801497,0.41667802853016606,0.82673914557827,0.05965511321077397,0.08883497053367351,1.810666781035524,1.451969579569508,-1.2871850773149114,0.12666959883044404
2015-03-31,0.7338487695747943,0.5775381760453409,1.8679457546688656,0.7765228558417948,0.8815566574987416,1.086833242786265,0.5698273050768543,0.686145244935307,0.6254548506379412,0.09828835183983331,0.5662767554182656,1.4520188643384926,1.015442274934574,2.360567706220306,-0.02067327945559024
2015-04-30,-0.7870885555014426,-0.7348466758214901,1.2693289211427892,-0.007942179844807036,0.4102927929359265,-0.10169947746890784,-0.3579456268980967,0.9912875205740536,0.4207539237252078,-0.22009042411595028,-0.3106869606391548,1.137701640514476,0.6465670717311216,-0.11204684882185613,0.01994632837015428
2015-05-31,-0.3901399025649319,-0.30217545840140325,0.6964676737033781,-0.792143279630182,-0.693601704216882,-0.08684040045266382,0.38768672267123555,1.4800850345522665,0.3119210449626576,-0.5212177308541909,-0.624309968262992,0.9342344811738392,0.09686274303008804,-0.1596475164586432,-0.066022089056681
2015-06-30,-1.2208138914086848,-1.623599544862707,-0.28714589210775704,-1.7609532427843646,-0.0030467864100769374,-0.9968676268181451,-0.8966840972854208,1.707920216734139,0.008781954580366852,-0.9204972733583314,-1.4672454965483175,-0.27781785172467033,-0.7947978957493441,-0.9431963377775118,0.12567833961530234
2015-07-31,0.78823505948825,-0.5138533276815984,-0.03515270779175393,-0.007212827180540625,-0.835681433127703,0.6511290247896235,0.19682891085249157,1.5379507984759657,0.208561935646625,-0.6892730446897297,-0.43307903798094494,0.16977416556641012,-0.670468172300854,0.3275859409466453,0.12026173305435578
2015-08-31,0.6760076941903028,0.18495355067830005,0.05305110952554426,0.39208156710543446,-0.9444686722726812,0.6489361077166397,0.21384869107000046,1.341761080297328,0.3944692661387436,-0.515188130139098,0.22719642679820665,0.3228040099801697,-0.7267541284999969,0.3704951609560625,0.006165450070819788
2015-09-30,-0.5568604218673681,0.6197377172053816,-0.2045340714412274,-0.9326279508717291,-1.352982441818809,-1.8736819698874072,-0.6472678400744832,1.4341178874732268,0.20980532789857634,-0.7715260990470445,-0.08323736726023459,0.1803527422617221,-0.9928640624163642,-1.6873197276218719,-0.035697319013847435
2015-10-31,-0.9484076542690822,-0.5455531516409007,-0.17758712019205405,-0.5121860556439964,-1.13369552910276,-1.4540553313484574,-0.9886061052444665,1.5123033095639258,-0.09205262170317086,-1.0352431469196062,-0.7244133159265227,0.18144698523434188,-0.9431072597561306,-1.2838193737596566,-0.05652982899066497
2015-11-30,-1.153371001186243,-1.8418833802929453,-0.9872848773583506,-1.9895736453886537,-0.65119503422156,-0.9394163691510103,-0.9177083436707851,1.6178526735955663,-0.4767826367009161,-1.3779234458426162,-1.4227315711975168,-0.9053874950755922,-1.6211432647938002,-0.6650296209466969,-0.02879986723694478
2015-12-31,-0.8255347342240402,-1.9333540066724437,-1.172881876292269,-2.3680698688184374,-1.2333818060629052,-1.4336863421861994,0.18207397216791837,1.6815653484234863,-0.7879538742115578,-1.601626731068877,-1.8213844504776162,-1.0453172096357515,-1.738429515019513,-0.769305602647866,-0.07725663676346546
2016-01-31,-1.2505709796863014,-1.9830648262321362,-1.7984460420609443,-1.7798730613957874,-1.8404452067374484,-0.6622494211428064,0.12303576882401615,1.8497726676200896,-1.1738685690485577,-1.8512128972439053,-2.1379512976335144,-1.806502507804586,-2.148894922654145,-0.4696072300172967,-0.06183766324047731
2016-02-29,-1.1199381978732283,-1.81250290655444,-1.7603182775669046,-1.603032639740487,-4.107737732562854,-1.3568636294912928,-0.6234998709484842,1.9169065783789663,-1.5597588845009642,-2.007470109552655,-2.068319796962303,-1.5762113553503467,-1.970790140710237,-0.4932789262676792,0.1646423656993431
2016-03-31,1.221149283505195,-0.6139013129806583,-1.6356462503164546,1.3660830682849496,-0.21490517819875243,-0.43526431443289904,0.33030783369783423,3.7328518860496436,-1.9690229861513548,-1.2708841111712799,-0.6588795648143119,-1.7164667841416856,-1.6682843658812418,-0.4517876469012705,-0.07454267418956646
2016-04-30,-1.2415858399020423,-0.6093348849282334,-1.6525699238672698,1.3399778477145001,-0.02748561259077158,-0.4727093853751705,-0.18046817544297608,3.7874307312745534,-2.5237992408141103,-1.5673431856818685,-1.0093046618944428,-1.7568041774731913,-1.6350590888058758,-0.43286327141961,-0.016245821129562788
2016-05-31,-0.5627230274989304,-0.32338220755633473,-1.5945465696757464,1.0229105882187224,-0.06077283050677033,-0.8126479264069937,0.061707195363709874,3.3275586587992287,-2.484441217846007,-1.5908964382421962,-0.9438485960139944,-1.7023172016268193,-1.56254090554704,-0.43195765924385093,0.02015258030863854
2016-06-30,-0.13346330534106954,-1.0853820661413118,-1.3380730180260647,-0.9900156100513787,0.032138848190338805,-1.3997762831248959,-1.295912503349959,2.5823986266444194,-2.106267833092946,-1.4464520501290095,-0.6701871560762034,-1.4292306042776541,-1.220691015562766,-0.5035824526930625,0.08604184832368976
2016-07-31,0.7197143026405742,-0.04486441347764242,-1.303438263168916,-0.8321899451249685,0.09926887416255142,1.3731059903250098,0.718679768436384,1.8444918419990644,-1.5562631047025417,-0.8407794005261502,-0.060793220227005645,-1.410364069795315,-1.2217189605321905,-0.2959929354615952,-0.01711997687226819
2016-08-31,-0.4988029807236664,0.03807144992848918,-1.409924947645103,-0.7560423257656922,-0.22039025422895478,0.06440088568887194,0.28062472300312813,1.743824841107098,-1.6030492171419979,-1.022333112130596,-0.3890024066642283,-1.542702000460901,-1.3900187132123696,-0.32169209605644616,-0.0023435378869867186
2016-09-30,-0.28680272471361945,-0.046793036419292056,-1.2974383659600792,-0.6038678089420688,-2.1107533001947494,-1.151225378970919,0.3935413635006113,1.5564280797290755,-1.536442540928901,-1.0818177448072135,-0.33909821771363713,-1.5253587153070998,-1.2961217739854551,-0.21857038402014423,-0.07857935887349338
2016-10-31,-1.1308735848345135,-1.2393875488099817,-1.2437907426407768,-1.0339735662659568,-1.8188931275245124,0.8026179219941416,-0.5723810765850464,1.7388840129953589,-1.9709263416322376,-2.2985838777800924,-1.0614211813405614,-1.4915974622290344,-1.2915255758113457,-0.3297050453479835,-0.1229595178036584
2016-11-30,-1.6214446173629518,-1.90985992207197,-1.2211449990418108,-0.46024945709497267,-0.6277112657684315,1.1574840009535603,0.49878260944503444,1.938796293772104,-2.2469602998798273,-4.285254037067762,-1.9489601782268295,-1.36991250377406,-1.36852609032518,-0.47753317985475136,0.023460546478686554
2016-12-31,0.20776531268454868,-1.5279355690191723,-1.0650122683266368,-0.042991299025384296,-0.5457251709697717,-0.2913026094705996,0.6868011463546548,1.4746566268325425,-1.7693919123402968,-3.180799831406915,-1.4063819306207572,-1.167849774655315,-1.1618541858115639,-0.13079564927511944,0.06066585069687606
2017-01-31,0.6454436915101895,-0.46438460730380204,-0.7964508199742651,0.6047414079757403,-0.8732637820676018,3.5133879567352824,2.836593496881255,1.0108307088985604,-1.2529680629803517,-1.7887272983061706,-0.5329376956596916,-0.8320534444823547,-0.747429184625728,-0.24895087733009258,-0.014792832505731305
