PATANJAL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2008-01-31,-2.683128935265241,0.5294554570808374,0.49377847966819643,7.584599154708211,6.77775327268635,0.39579949466723335,-0.1301674856729365,-1.0464885945149522,1.1785717383450687,0.7527593476574287,0.2570055509534861,-0.37284925447161643,-0.06052627076815192,0.04357799739704187,0.03088971250983443
2008-02-29,0.01901066914110308,0.3172912133346603,1.1334175571090788,3.953359886571841,3.611723517934806,-0.8074026590651291,-1.2695535404731497,-0.7615804987074525,1.1616055521731492,0.5024884007691844,-0.0012127832172416752,-0.023072183488779107,0.38488576024053267,-1.4990047346145188,-0.31699760428597057
2008-03-31,-2.3493106287183347,-3.2418036113633124,0.14537145654119302,0.8903564711158749,3.7415467658877284,-0.3912752731805559,-0.8668751586034528,5.378041063469194,-0.5975907023509245,-1.790515401356707,-1.9911287505005713,-0.5904477691257407,1.051892790028174,-0.4956573838125439,0.1762977221828354
2008-04-30,1.0407548722938214,-0.694904058074208,0.5943520507350807,1.4795364450798443,2.746341800174549,0.33280263488075823,0.12957180901509885,2.238696634673802,-0.14625372795641137,-0.7232150574424777,-0.9359238673297429,-0.32363020957792193,1.4256713157179872,-0.020543562726982947,-0.06540220335622292
2008-05-31,-0.49463833877747015,-1.027087400651701,-0.365721723527405,1.2690309373345336,2.3077592198980845,-0.10895126582557281,0.6729923510195184,2.3636429268099834,-0.3500098338288182,-1.3134461708253558,-1.187215756866851,-0.7645077553760428,-0.13821948898940575,-0.21150950271435204,-0.09050973881358591
2008-06-30,-0.6760957994979231,-0.09169913639825372,-0.533364664078189,0.08090328655077614,0.6626044260550867,-0.7857243760547857,-0.14884388774570648,2.615827524380589,-0.617837569161195,-1.9128121667227724,-1.0501801042570336,-0.7087314347461141,-0.35744670542074597,-0.3509545708593974,-0.058874540591548716
2008-07-31,-0.4837149529056426,-1.0795692475550334,-1.0166953652930575,-1.406544217643849,0.22794808363901878,-0.45699007490664434,-0.4390802468325149,2.632464765222357,-0.8081072920388264,-2.214995440623917,-1.0708289711452523,-1.08639737665948,-1.3252622684138142,-0.07904871197559038,-0.0733753210500677
2008-08-31,-0.5827058760906367,-1.1593666489679317,-0.9877448231253203,-1.4001835198648156,0.12283359649223935,-1.0022107623315948,-0.4347190757804924,2.6609516241256967,-1.0312631155385872,-2.5482288934932544,-1.0890758345684792,-1.0505943421178456,-1.2507613798838666,-0.09504856776676489,-0.10018306953880175
2008-09-30,-0.7209468700174106,-1.1781256013651995,-1.1941352236161202,-1.2896390836079183,-0.6052020890131398,0.08688535908347926,0.5635117573741316,2.593669788879858,-1.2582727650868155,-2.8652334605970564,-1.436937507843062,-1.3504044008891691,-1.7866049805641802,-0.06619422087670647,-0.7468985634274914
2008-10-31,-4.660087519296726,-3.821332240828132,-2.900533847586597,2.554552156422981,1.6706780334092775,-0.18362722913406881,0.15554853943805455,3.8742710385329455,-2.1275161157723277,-5.518851738628143,-3.4309427073195264,-2.1238705294855014,-11.266125523263502,0.41698864158460186,-0.38917909413719504
2008-11-30,-1.6404663335645915,-3.8742231120812423,-2.7544506575998664,1.6312769282421178,1.5391366679076464,2.3310161093173507,1.235577021396392,2.766950449206967,-1.9944342560865702,-3.8392826139703216,-3.08801530046689,-2.0732176069151085,-7.410776555287143,-2.613641121501513,0.1972600148343345
2008-12-31,1.028201485833799,-2.1789425265886755,-2.4168791173785253,2.831724331933575,2.044727255103679,2.1216725280194213,0.5267769129342501,1.5025628391932477,-1.5717608233570588,-2.2990421488602886,-1.8455856545919513,-1.7149342537394778,-3.4175376637300587,-2.4885330518698456,-0.19286880863793665
2009-01-31,-0.6590208586658546,-0.6431159466480664,-2.0355225366202103,0.9613904809317754,1.7331826971759015,1.688500860143685,0.7045570025372476,1.4461546931026974,-1.4250813470040204,-1.9842718954014527,-1.6019268250986263,-1.5371616706554796,-3.1959567888469946,-1.8534004335152727,-0.04027389913793996
2009-02-28,0.03699148795644284,0.210027669997316,-1.8242059322145463,0.08627421214188183,1.6082380191576178,-1.2096704171802408,-1.5633860112158078,1.167776821105183,-1.230117025793322,-1.6368343527434148,-0.9978013726373617,-1.4000260146520587,-2.7248391526969638,1.619488040449117,0.02257878631428834
2009-03-31,0.2925501789027588,-0.18080981545313876,-1.5181125662897201,-0.618658995606442,1.595695911098679,-0.4925449047165306,-0.7455013508962474,0.2624266755777538,-1.0821965773380957,-1.3397463652107642,-0.09482552855658513,-1.1956298951541946,-0.9869272933963575,0.6287311998693467,0.21776395256583017
2009-04-30,1.0950800974196564,0.7778913825266296,-1.3922552155084391,-0.42629822961803804,0.30932827287727405,0.06967481435494893,-0.4789979041608637,0.021284841539006637,-0.8848344099216952,-0.9584402725494384,0.8496341964174374,-1.476915749117995,-0.6548565213244554,-0.0001735959457613487,0.5147690195039771
2009-05-31,2.2711077379030895,1.9985630898668205,-0.9602564436204305,0.4555399794675575,0.4100439211694602,0.5357184373878272,1.2160256744107232,-0.3385102486030004,-0.5413678622551724,-0.39025986634780385,2.6026075045144657,-1.0575113648854586,-0.034640252136639314,-0.3394298958189872,-0.1514697216921826
2009-06-30,-0.4855649218930895,1.4450445454927379,-0.9356722152225356,1.100164399594612,0.5717602582828863,2.5349168925646035,1.241392218712873,-0.30778892578491895,-0.5411449294065224,-0.4650020202840848,1.2132704915639814,-0.9626928075920512,-0.10764871382612945,-1.7030015087390316,0.41910450120148307
2009-07-31,1.6770910402932833,1.7742188545958708,-0.43896916792386376,1.220576749397563,0.5137908481398189,2.647659509509358,1.4450077377698416,-0.5442885735116623,-0.19279586999965076,-0.0114902757624641,2.1964508298869445,-0.5604108428518744,0.2799478765126332,-0.8796575796581214,0.32158362412746233
2009-08-31,1.1943736974523589,1.2595935106687794,0.16669147087055233,0.6947038563245432,0.263736112493886,2.020778813271051,1.4444168683056389,-0.6824286873332849,0.17332205814919954,0.3459914976977525,2.307337081672956,-0.05075858596559886,0.5172057185583061,0.42842820065946197,0.17685126484910188
2009-09-30,0.6022411171003721,1.7846099715984463,0.7465822831394083,-0.8011998420523186,-0.036604095514340955,0.438293617458292,0.20370125168121336,-0.7376981487947378,0.4148603937411578,0.5320985141247268,1.7105356425538079,0.5338896937026782,0.6603042249677535,0.6596927853799025,-0.22689346248542536
2009-10-31,-0.8234424466431733,0.4734134238746409,2.268747163401632,0.46334048346648093,0.9256270031752527,-0.6672541800911955,-1.3263470238376494,-0.6850879651626915,0.16354101593451797,0.33234532705919023,0.31870248983308735,1.517561319457119,1.1787503180362686,-0.5053477070293235,0.036258349665456865
2009-11-30,0.14814911997193814,-0.03914977025695634,3.9059173083048,-0.2037081521871255,0.13110130321379784,-0.027661364182897576,-0.9168606874182608,-0.7335251113301909,0.301001033259967,0.42975929183052913,0.18561503847529706,3.578574104073869,1.7122604228665514,1.509116391157338,0.11395233692626788
2009-12-31,0.42154086509258915,-0.12945935667786393,2.6379419469057224,-0.4421927711652321,-0.46509792467327954,-0.34622744949384116,-0.6172698310913487,-0.8148564778006561,0.6969708261595141,0.8106851174422278,0.2013253444129855,2.959733987111848,1.3475768819944083,0.062023733793515654,-0.06392955204654246
2010-01-31,-0.15224680827313372,0.22575914417366363,2.8608303215268154,-1.1569183566432946,-1.1250532031373235,-0.1699516445601616,0.5373722743316108,-0.889689530908195,0.9860297580567873,0.8652033069922411,-0.043329298024270366,3.8712958477071324,1.542832655220429,0.8567421788289448,0.17685427855184954
2010-02-28,0.7024684584829998,0.4943810338399596,3.237869263141687,-0.777966877597104,-1.6154200410279067,0.968016135054866,0.5325119873226238,-0.991432009012705,1.864317137157021,1.1292923341593588,0.34716565009681827,4.854339820170713,1.5674346976054836,8.622416341713874,-0.06508277696201434
2010-03-31,-0.21761096514033082,0.1610632565702218,2.307185889516427,-0.5920767553525291,-1.6800447024556602,-0.3345655867051061,0.15011993176227342,-0.8884981462059838,1.1916292157932236,1.0494027407004334,0.17306011340322855,3.22166810692301,1.8780468367837668,0.029671841243917165,0.22067459472172618
2010-04-30,0.8194111940814527,0.6487685007645929,2.010460475252855,-0.4494310772183153,-1.8837459820036906,0.03154544248163375,0.2157489065426618,-0.9023650810586774,1.8673934358210629,1.353708345504377,0.5762611305330533,3.1722158973007746,1.413634123008576,1.166859133205052,-0.2165772550229621
2010-05-31,-0.8406230858132544,-0.12258062444709342,0.33565876811853196,0.14111195336687996,-0.9724289691928464,-1.3561700226084406,-1.5552742121584895,-0.7817678071332471,1.087452933293906,1.0381849975225215,-0.13944729348173837,0.27318372757894394,0.6298866642374725,-0.9993288144963366,0.08662786787658795
2010-06-30,0.32208825966938087,0.14891379904010302,0.6726209379849795,0.1659968818810228,-0.9305516779728148,-1.1014236644811637,-0.6320165823689673,-0.7654456171672127,1.3023282420626587,1.0696639593846822,0.011480792626447288,0.6200083397072105,0.7938551485187587,-1.1201450600570793,-0.045070928770353465
2010-07-31,-0.19551963570753858,-0.3523955102263105,-0.00010375206200985945,-0.45101118064888907,-0.9314552392514888,-1.4778120915182924,-1.8200876565490278,-0.6905886014012713,1.0848261211095631,0.9407338490785899,-0.18409031789998362,-0.05037944646486599,0.38813558325684144,-0.6645771916324431,0.22949996790387275
2010-08-31,0.8249972205006635,0.47731466053582,-0.11195259855063384,-0.6515818651484063,-0.7818883728282647,-0.11988342108238535,0.4797466947758417,-0.6962696434308677,1.6411522892001487,1.1422274846779488,0.3306789464762327,-0.18516616423567062,0.27187426365857154,0.07901171559688477,0.01239768393821354
2010-09-30,-0.03034931334355095,0.3002594210265238,-0.2746117903666704,-0.6682933931091698,-0.891457320764557,-0.37804420292199126,0.12439864267293772,-0.6218874588441723,1.4303922879086735,1.0492697857721154,0.19103415194846868,-0.33473218954047274,0.18874913210614278,-0.01862650298308925,0.01717928653662965
2010-10-31,-0.030149311671831196,0.38471855048972264,-0.05487386696593287,-0.969218818271787,-1.3389969321922093,-1.0197523080115884,0.6154152152345491,-0.5276616389449557,1.2543412990854044,0.9437071734967715,0.16269976286245028,-0.05438884316848092,0.29340959848356835,-0.3580251985392144,-0.10317441170310236
2010-11-30,-0.7466794792213217,-0.35911508311383467,-0.232138792353768,-1.468681100978432,-1.702052609987746,-1.298682680540293,-1.1885196354701884,-0.39160572941495386,0.7995989310504577,0.7832705712084711,-0.3002030283438507,-0.15730844660306995,0.19435914114744282,-0.33520317764215957,0.009604580158013468
2010-12-31,-0.303447723981003,-0.5644690970107623,-0.36683701665688084,-1.3508717384562983,-1.5738117195132466,1.5707626357595024,0.8138300129444567,-0.2674906927122306,0.7029989146901826,0.6754999031394051,-0.44234256098322944,-0.32114242313252234,0.06631846354903703,0.4451260711693928,-0.11249870564590658
2011-01-31,-0.8937867025736972,-1.1743366168528582,-0.45052065442221545,-1.3889276547254676,-1.298548367316403,-0.7617766113825485,-0.1021885667537827,-0.027960184155946657,0.2018626079212651,0.43059546916217034,-0.9140321983328239,-0.43282064371984075,-0.02333431281725251,-0.18227175833015746,-0.05743210407504485
2011-02-28,-0.6406675414248305,-1.097671563029048,-0.6747838035888605,-1.3628314271739619,-2.152935195602736,-0.8025608689919262,0.09582262636171685,0.3448097551542051,-0.1751080070785999,0.23327961146694629,-1.1047460784864314,-0.724828607966345,-0.26980910420767507,-0.10604588898093112,0.04007487732346929
2011-03-31,-0.12477154453868629,-0.9730244693707103,-0.6369188561582523,-1.063646791017701,-1.874742309883794,-0.9704539927997556,-2.4481343001691465,1.0021613100480355,0.29847769404215596,0.2525656466979457,-0.9387935074827036,-0.5458479689105418,-0.4036768424352956,-0.14438782242999498,-0.02297849021947557
2011-04-30,-0.4591306256922616,-0.719254602439604,-0.852631559682032,-1.3501576303598328,-1.8375030672610306,-0.9583645652927164,-1.4745575645622395,2.3713893283777003,-0.013015687781238999,0.25509636100343597,-0.8784993384058206,-1.0117921995732013,-0.7041452952244643,0.02416327577495926,-0.024512992093207047
2011-05-31,-0.4191801323896958,-0.5807803650614191,-0.752630726264042,-1.4042359240590663,-1.7585238767772058,-0.8411252681239061,-1.0797262404905585,3.523081511785979,-0.48012635170351897,-0.03329322512568609,-0.8186967598338214,-0.6617501991465218,-0.6820319809624953,-0.0984320512881981,-0.02207717467173923
2011-06-30,-0.33515751271579325,-0.7208143773082984,-0.8657471148103647,-1.668119289620867,-1.626435238783125,-0.6176450515506829,-0.015630246043983245,5.107407630266551,-1.146408237551883,-0.270065345663392,-0.710980184858947,-0.9324741266117503,-0.8298587510753717,-0.05517715368463011,-0.011225633812951146
2011-07-31,-0.30960177897617436,-0.6163095672839023,-0.8712581641211588,-1.5043185112657376,-1.7421636343181317,-0.6443185089414926,0.17662794180998523,4.04853981734085,-1.9288433238406986,-0.7727553530552619,-0.632113819459492,-0.9228023097035064,-0.8731884153946067,-0.10993034469576479,0.04367072201189069
2011-08-31,0.1783952722343769,-0.3011304614937849,-1.0135775462844685,-1.1384659159349935,-1.5849127457315113,-0.403828712054175,0.615776120589131,2.1688714350556317,-1.117724382022726,-0.7571491652974098,-0.38571959386808075,-1.5157165113543145,-1.0406016172597978,-0.08080646631664384,0.09994409984680615
2011-09-30,0.7730233934530645,0.2808415150945753,-0.9388939582424615,-0.8224607881636097,-1.2020880065496282,0.6208343718471535,1.5349727140930969,0.399797763137679,1.140730076972872,0.08861115037106669,0.24323561081441208,-0.9966463385388726,-0.9428287379689342,-0.19099926821809327,-0.024292692569044587
2011-10-31,-0.2526598321549164,0.5511703397892301,-0.9359915003452627,-0.6843286364596592,-1.1071720093641761,-0.2175881635590519,0.6577138648351889,0.6874242073622228,0.35268916218964774,-0.39541775924966405,0.2585958692847959,-1.0372142485224833,-0.9475171818706937,-0.08875938623081411,-0.10101961706531311
2011-11-30,-1.094953854950528,-0.341536397634456,-0.870584099372485,-0.03262004225562804,-0.8204779414598626,-0.03293947170005984,0.5934327225097813,2.045332558198613,-2.205327621156807,-2.294197958626831,-0.6970196884984402,-0.8835522951373147,-0.8940329796738404,-0.127000009253526,-0.05914592823767697
2011-12-31,-0.6244156501180324,-1.3935137121366732,-0.8428619075985252,-0.9944194026022916,-0.7079065705931988,-0.022878633008755474,-1.0585784929191038,2.505061655292589,-3.142575386922033,-3.5433881731270622,-1.1250199039381705,-0.888150755079762,-0.8862387799608983,-0.08084441598550565,0.010634868972926679
2012-01-31,0.09820573341432075,-1.0976737661361076,-0.6922793515238483,-0.6170716242107062,-0.6430363025952283,2.5689712844691712,1.3600310911301137,1.8395838274321015,-2.3662902095867695,-2.8809843812739193,-0.8911370036985881,-0.664045863230118,-0.7118161100415569,-0.3081439877715302,-0.020839631180209206
2012-02-29,-0.23276574335926967,-0.508399409829203,-0.6018929624476683,-0.9450545213249107,-0.6593108866654569,0.9221456036735681,0.4762739468987605,1.883618670216959,-2.2281250520615354,-2.960306719367489,-0.9033637180040605,-0.5593404472846057,-0.6161003946285019,-0.16030625518465474,-0.014686133212746205
2012-03-31,-0.10120075683202337,-0.1561548898938035,-0.6077686236055503,-1.1727062131932304,-1.1824787332144233,1.3233266256945622,0.913622287318026,-4.581935756954166,-2.2412262612975558,-3.03635390482625,-0.6293076628821354,-0.7764886754762212,-0.5146331097369752,-0.07139454858299064,-0.02947335941018468
2012-04-30,-0.27668641755829737,-0.4001315458808913,-0.5880647226735882,-1.2271390585322435,-1.0909121695783592,0.32431172914814865,-0.521310333641285,-2.506008885694756,-2.148145724516416,-2.971570259680504,-0.5012702256876632,-0.7766747386561983,-0.4961120674838343,0.13863696965562675,0.06341140353070115
2012-05-31,0.9085662840539775,0.29675800267069785,-0.5186839397155579,-0.4401940541839196,-0.9535263309877411,0.6609255185755133,0.16685589600880193,-1.8793221585470092,-1.2042183199335585,-1.8609519577808369,0.41287009220736337,-0.4680323690612228,-0.428186810848581,0.3049605367764782,-0.05666221396382573
2012-06-30,-0.7501535663092779,-0.040088582523450364,-0.5295351663769082,-0.12915020434174174,-0.8963061437850455,-1.0775224287606322,-1.252434793769798,-1.375774682748196,-1.6898463209146275,-2.8715388401928053,-0.1940218319903868,-0.6280017622013765,-0.39748896489782093,0.5513098024623377,-0.04764059966723131
2012-07-31,-0.559025084820241,-0.14211382503227085,-0.6669764426814226,0.08776616726124692,-0.797501401414496,-0.9932231201022238,-0.720708568648679,-1.0618132000136653,-1.9022369894662354,-3.9231177242400257,-0.5114396796263314,-0.8356075444726994,-0.43506918009126755,0.6559379386560473,-0.01779406380046805
2012-08-31,-0.14232551940316637,-0.8216670067372529,-0.8253553242659084,-1.0382625928798823,-0.7393411317223867,-1.2335769642289587,-1.501802635279258,-0.8784154578211608,-1.7001318821371338,-2.9151043649922266,-0.5048039775565687,-1.2188797000163378,-0.4886992971821948,1.058458466662484,-0.11397521383065524
2012-09-30,-1.8744957905239055,-1.2787253485359475,-1.472047448365131,-0.1583594982836138,-0.2884239412414062,1.5068769207848318,1.5813820311322166,-0.6216613782952302,-2.221780380992719,-3.19247043735907,-1.4704127733066963,-1.7339580069165144,-0.9036679021238879,-1.716297333964907,-0.11502025605149314
2012-10-31,-1.6884664312244917,-1.8471983902825435,-1.6069232589185376,0.17491906032124352,0.08154909408021775,-1.0885377394445295,-0.30578599575685683,-0.39450444462249296,-2.3668715415418866,-2.874183803184159,-2.318063732676448,-1.6068886468391397,-1.122605756564808,2.1212053938644337,-0.07497655554890106
2012-11-30,-0.8158382212789649,-2.5197227808099605,-1.6336977572086608,-1.022792201993994,-0.8970535917929131,-1.1340458248885268,-0.7732197892992188,-0.2318506377986287,-1.981875701606794,-2.268688192203787,-2.3172799500730084,-3.0606806757600222,-1.2156665730078395,2.0072543008000356,0.04441494818325917
2012-12-31,1.2955003889014183,-0.63453228066811,-1.2538414292019675,1.4972683919940624,0.16362857810298814,-0.8532386134454565,-1.9499753466373406,-0.263071813675093,-1.3061935671908624,-1.4911826452344799,-0.7819841216791449,-0.9301118388108819,-0.8619746879519606,1.1529273474827255,0.0775959581813511
2013-01-31,1.8199882526403532,1.2241915720379222,-0.9135780605449452,1.3198691039051467,1.3707518889087438,-0.7221532051423701,-0.2056964257443183,-0.32150815536431,-0.6987370157118012,-0.8793415466237429,0.8271877793898025,-0.15596561178507398,-0.4760027108458528,1.0270461432470337,-0.1317909354182498
2013-02-28,-1.9745499568506373,0.5871301466194099,-1.5478330716781383,2.5139658331767576,2.605756304541725,-0.7326935563634323,-0.47159792259240085,-0.06582411605904215,-0.9764137575790369,-1.1747078236448563,-0.31188515028185504,-0.31149486305430685,-1.237279902913467,1.3720995196188295,0.025073674992152843
2013-03-31,0.7502638074526736,0.34707058814492386,-1.191880992758267,2.0467867677469407,2.1521466877941213,0.068614870735542,0.9893681707071597,2.5353340343907784,-0.8974686166223437,-0.8345675791945529,0.43070316434557965,-0.15211808320457532,-5.682776615682788,0.10519939941554067,0.0966132783630692
2013-04-30,1.9388454301342322,0.4926184159193503,-0.3282541155546294,2.128205826315067,1.9880995225876024,-0.2537618026735486,0.2816043945566319,1.6092509204389343,-0.3504029586914634,-0.32632246417047545,1.7810896095478532,0.42626062800486003,-1.9696686620183446,0.19792012608693133,-0.02868902705939687
2013-05-31,-0.18064266877856663,1.470595699817393,-0.9051902780648005,0.27742121057826913,1.423797919493713,-0.34234512997864286,0.8589445269176943,1.3683552278844409,-0.2703416994102726,-0.3115270994543608,0.9767178889120788,-0.04812406058545043,-2.7669331976509075,0.4780039052582432,-0.09381890202483362
2013-06-30,-1.1690994165100028,0.27518519931365326,-1.0944322212383075,1.251398165677073,1.7440739142136654,-0.04002886658687066,-0.660720972513055,1.3115320036344738,-0.3892461156807096,-0.5187154736038585,-0.24022160433759904,0.05354773642670271,-3.053578187151805,0.10654746207698014,-0.14341262036566113
2013-07-31,-1.8269956369508336,-1.9608377480071446,-1.6073532256215466,-0.03001375603682171,1.6888936820962883,-0.3482852666805947,-1.7181103758656546,1.3508129400221207,-0.5712210827001386,-0.8263910143226986,-1.4585736699893608,-0.20052147311419852,-3.886032544446033,0.6716167656165665,-0.3298708131601734
2013-08-31,-4.224496917846707,-4.330510229190847,-3.097208109670332,2.062988655296734,4.195339175487662,2.477146257129244,2.975032252309495,1.6302885327069816,-0.965910124682633,-1.4489791987444578,-3.9735750455066206,0.03929532573608167,-6.976359956166338,-5.212116855795745,-0.07087697116214187
2013-09-30,-0.3186110869528889,-2.965356754159696,-2.341725134883169,2.095737775329985,2.7941162189769027,0.4608783516144687,0.6866255324534916,1.3352707372614514,-0.7797737224870286,-1.1649999219418026,-2.897792591980879,-0.06656972422249886,-3.9995674365187375,-0.5694409033731943,-0.015655813496853525
