BJHI IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,-0.5739325552758654,-1.9136609075269533,-0.871551404557148,-2.0902396206619103,0.4342768056855155,-1.599403423999952,-0.4003439437110154,0.9025601543015256,-1.0690874055412332,-1.4467416519720266,-1.3181209395028386,-0.8781096702471637,-1.1097824426078657,-0.8349958219353598,0.05677331764422099
2007-01-31,0.25026402234117257,-0.7456979281563831,-0.9802294043181297,-1.4247974331427362,-0.6177187297216857,-1.4120763701096783,-1.2386711437318914,0.7131196256084824,-0.8013295334838192,-1.2292033690590736,-0.8666276569718623,-0.8796231121814487,-1.3107208975144067,-0.7453754464195967,-0.05700201171412494
2007-02-28,-1.1744726463305988,-0.84936718914566,-1.6588691571969183,-0.9530600887544323,-0.8656688222678706,0.4636417678913632,-0.38305947772685445,1.1750391071464772,-1.1988790110503673,-1.5956601350865371,-1.3270058277128796,-1.5710226936583225,-2.115194085892079,-0.5437441722108212,-0.07572249672094435
2007-03-31,-1.343011741772122,-1.2696946946774552,-1.8845133463756547,-0.29660185826619984,-2.419205740415227,0.8370409580065327,1.0374566946544397,3.0672751658100506,-2.5159770919901945,-2.047719877292246,-1.6268948289968732,-1.9286187459980717,-2.3917477734444987,-0.7065110412431456,0.00814618413749617
2007-04-30,-0.2888794170558025,-1.5685533403603933,-1.9291297709543422,-1.420395580880782,-2.4390745876626245,-1.1421811736840668,-0.03095478724520108,3.0035349509645894,-2.4067976291734183,-1.9618475947053076,-1.2931431278280026,-2.0779736465378886,-2.3541965623797676,-0.4445231684675336,-0.09546643024586204
2007-05-31,-1.4671487111580226,-1.697936501481043,-1.8101488107884616,-1.0575012644370931,-1.5710312421923576,2.3507960656378373,2.0380576054007995,3.7515278847329476,-2.7464766225745403,-2.4941217639459063,-1.751869010918413,-1.809582933056767,-2.1604598961229318,-1.0649036809598411,-0.038075718941508734
2007-06-30,-0.6998491363702158,-1.3027968275139268,-1.7217267735935051,-1.1550254521692633,-1.4794997858213785,-0.9960898120584281,-1.3772350461640703,3.1827011963907834,-2.517525280014572,-2.490114608944723,-1.6161306528802084,-1.741872173947048,-2.013717231217291,-0.38655727287205743,0.0949522136351514
2007-07-31,0.8693860682091891,-0.6812759320483908,-1.2504644401395444,0.766794971350548,-0.5956847171512505,-0.35110680200315636,0.7770961081234169,1.941505990176727,-1.8544567572576143,-1.72384064007049,-0.5819693905665992,-1.1345895202593883,-1.2931281983344447,-0.4433813534647557,-0.00502109518177711
2007-08-31,-0.2821128877244019,-0.06832863582079692,-1.3059263425875705,-0.49652886815913744,-0.7251460590884304,-1.33593256445302,-3.8439638334157946,1.80715036625929,-1.7411315825064289,-1.764120765839669,-0.41250687244833983,-1.216511967620728,-1.3942608010494373,-0.3079196070070836,0.08009564505543229
2007-09-30,0.6619137419404514,0.6744762524532266,-1.2540241521899778,-1.1360310887715683,-0.5420291478679161,-1.3699513644573822,-0.9851020134588538,1.1387218490927589,-1.2761121495115482,-1.103271166754052,0.20471659100755688,-1.15360932778131,-1.301482088832301,-0.25295900891758766,-0.02532804620440332
2007-10-31,-0.5057322782043351,-0.0517254814810575,-1.0742001372995689,-0.9614226423808664,-0.4397593876888264,-0.46999980462631447,-0.4380321558017892,1.158725654679693,-1.2868934642049632,-1.3903516397695614,0.02757834511386245,-0.971832378862985,-1.0896239272265809,-0.35514604971310265,0.08884173114944574
2007-11-30,0.8753374840896958,0.5596655457154135,-0.8019625803854535,-0.5590274627928147,-1.1155806681697218,-0.8648166964913461,0.12136214348214086,0.5697989072439469,-0.8053546685037553,-0.43324655814906,0.5537117678515614,-0.683943240620066,-0.7528125641101803,-0.34549947453155794,-0.028856795295315797
2007-12-31,-0.5194480251950596,-0.06710548253607668,-0.7676033139313995,-0.35724977855365037,-1.1546497665253777,-0.8589235702942746,0.3708244394168668,0.6263968085832743,-0.8515938208940912,-0.8058037915385547,0.05529069309695405,-0.6650321078637104,-0.7260193435582514,-0.29170620894391686,-0.10793312398176592
2008-01-31,-1.4957512326555844,-0.5918564864583653,-0.9521980503000453,1.1025634735736325,-0.20800506334122335,-0.9147114650133736,-1.1561225123520749,1.1094499581233186,-1.1708608862272447,-2.412864008441773,-0.8581914657774418,-0.876566185520381,-1.0053799943725827,-0.1768735460529934,-0.033218258174548675
2008-02-29,-0.45033053574033804,-1.3883324602844314,-0.8432468277436562,-1.3061149458603138,-0.09515078680375459,-0.7072484011671971,-0.19734565361312575,1.1737021492564272,-1.1572112991145418,-2.4491996216406045,-1.0348131222978518,-0.7671512153345352,-0.8893148446050602,-0.20677799156529422,0.3336591327579151
2008-03-31,4.6857030678728275,1.316181477172708,-0.03868748183561334,6.99628988617341,4.94399604807487,1.559083435321068,2.522444081471009,-2.907712306174882,2.4677102961049586,-5.775993469780602,2.1722828251724384,-0.2150432219735411,-0.29588914788380766,0.5981260842879278,0.029565822273204832
2008-04-30,0.23449160421636808,2.5242998497022024,0.10558485905678491,2.862854538721717,3.218653472734525,-0.6825074755676974,0.08787148817738705,-2.1207672653481544,2.035500804913095,-2.6386721261825508,1.9732795803177479,-0.10065431411591425,-0.20546146006971758,-0.5815490158641646,-0.11693222184994452
2008-05-31,-1.2276044579516965,1.8841644063213183,0.20445233094611612,3.0768985797344115,2.9764039542149905,0.1681885658554056,0.8976718935626701,-1.5744132879438282,1.2019535860570978,-1.9551526550272238,0.4780107568652377,-0.010210479845034868,-0.09871191089974793,0.12307787051966171,-0.3787978992885743
2008-06-30,-3.8422564063117948,-3.4836216975343683,-0.6740253059751633,2.095722451102249,4.4698642599899845,-0.45673887943702274,-2.2254817138156096,-0.909588079672096,-0.24006512908518987,-1.7772922211559565,-2.896661521201981,-0.4129753311594998,-0.47764055951088,0.09939600424712541,-0.2161952905656338
2008-07-31,-1.6084443717106796,-4.180519559466053,-1.360848487546511,0.6164258817038227,3.392635047630215,1.5099055719984877,1.86289751594984,-0.4889325929735957,-0.775180986937353,-1.459401604875922,-3.5033234261841293,-0.6122007085615347,-1.0346389680916945,-1.3493299010872817,0.3357566730844192
2008-08-31,2.688933371627753,-1.0547685017189352,-0.4227480056247944,4.564054002181093,3.640528235335883,-0.06153992932937822,-0.09701389594774446,-0.9462978015686734,0.2887237581429594,-0.8582671790470991,-0.773767381989088,-0.22916405836017265,-0.24377607130562973,0.03319158060688202,-0.07924199209772567
2008-09-30,-0.4827918211677158,0.3518712766775908,-0.8613969107697496,2.1499240343517028,2.0422640811737853,-0.8555977613800704,-0.39092094612968964,-0.7684830488842415,0.07245053595059273,-0.728329297082435,-0.7597409360266613,-0.33402764849855826,-0.49263887196116346,0.34758329936443555,-0.29665140725721145
2008-10-31,-1.9108696661896885,0.0010522373002612821,-1.6568278435712562,2.266115623035589,1.932084136419011,-0.9185200079382561,-2.283832326658259,-0.28456561656800516,-0.706349406731357,-0.7607172408113131,-1.7536236811040917,-0.5412264303413492,-1.340762213450988,0.8368199760160617,-0.30193053247806495
2008-11-30,-1.7638250261190946,-2.860553243621647,-2.5673588500468263,0.019758502241940125,1.8442690628572695,-1.2823187652161774,-3.479031849070493,0.33225294167302877,-1.1672071152574386,-0.7588581079374627,-2.332910255337199,-0.8066356479341752,-3.157114366025862,3.006980409857396,-0.023640799373920777
2008-12-31,0.06754348476351446,-2.14680326907869,-2.2234932099192264,0.3308485094387253,1.390604980433878,-0.6401448198725568,-0.2161181030246771,0.34602399152527546,-0.9891734844513055,-0.5622838428199177,-1.7362174663073047,-0.8332446215598369,-2.7252240024058993,1.4097865698533913,-0.05576431368750241
2009-01-31,-0.12095389242080745,-1.0295781445935732,-1.8921930500608548,0.21425335856486574,1.1880568735935477,-0.6103656622567825,0.057933141299968474,0.43268883881275283,-0.8817309209713436,-0.4173252945532136,-1.5517331819396303,-0.7647858539642488,-2.435546161866306,1.1600701900400345,0.044774052729555196
2009-02-28,0.5108480898076051,0.2679710915476297,-1.577136337360745,-0.873516762691575,0.08879322954854656,-0.9037152994321174,0.6792134440553889,0.26483528554201247,-0.6508255166244675,-0.21970404553952172,-0.5964404786893134,-1.4205548717250485,-1.8608353530918604,1.5466812975879036,0.21695261712582256
2009-03-31,1.512764674654527,1.1207451022162829,-1.6364797799171302,0.02672790904775964,0.7002577971946164,-0.8004090516064398,-1.1160817774715523,-1.011211875258595,-0.2741065896171493,0.07777752612553507,1.2299517225007857,-0.8850743953538175,-0.45112817429112373,1.5255855017791238,0.1307160872795144
2009-04-30,0.8844332607191278,1.6937069971084309,-1.312893719233211,-0.5435010856580703,0.37721338027199053,-0.4369135084358967,-0.33929045579689726,-0.97416171659626,-0.0033994977224488863,0.2922589043740428,2.0378754799856607,-0.9134924416525879,-0.17781278884925222,0.7341914907237915,0.07091542082947111
2009-05-31,0.5048874915359995,1.6163034552753892,-0.8644884476399927,-0.7047492353617533,-0.6404555540459155,-0.441573072863618,0.5751906297626016,-0.8751131888426388,0.13454458601875027,0.4571944133076975,1.8122713070902907,-1.7425063180610354,0.07328112951936833,0.5001954725748315,0.005063301956546855
2009-06-30,0.09455769759590044,0.8074650033884677,0.13422566254278512,-0.8306788138758726,-0.731362786713703,1.8165200745849865,2.8008161009331562,-0.7345732608218101,0.1080513532106971,0.5441247590663214,1.2174846950275717,-0.17462507034621963,0.5515592531027061,-1.176839225070652,0.24651023514389175
2009-07-31,1.4449779784869485,1.1096790519764823,1.8791685604619923,-0.174466735189109,-0.7565708122463184,1.0440726800657891,1.1151019718094957,-0.775461186981988,0.6736449460597614,0.8190891523425968,1.8985273026483191,2.8415581413735125,1.2713209337704354,0.02808539896496561,0.0013858538543404673
2009-08-31,0.027165045191639647,0.829957244856917,0.4464489668962776,-0.01860414345403291,-0.6794712631677413,-0.11138993856078949,0.5915203172824858,-0.6234159391353479,0.5992388176127309,0.8907097106921155,1.0904729908192088,0.3455355668491615,0.6847590598072416,-0.5476559007775849,0.08638975702804517
2009-09-30,0.48783615113342715,1.0337059522643526,1.0025488884656706,-0.22624488415912675,-0.8895700928429358,0.7803088543461969,-0.8473520380358488,-0.5332642976376863,0.7741960607311567,1.034296277726637,1.012431004492749,1.268224854848023,0.8722037150709409,-0.44106856318392546,-0.04967975262239097
2009-10-31,-0.25315302429007625,0.13941104237094598,1.969030991310615,-0.8862723305389105,-0.7407850568301616,0.6861810517530914,-0.23950949085925283,-0.36162206056972485,0.5427584668822732,1.0734950569492927,0.4281307143749057,2.6195900761495365,1.2395087322485967,-0.10527750912163561,0.08160554098161489
2009-11-30,0.4650991229995645,0.3732523379683623,3.7910656235948323,-0.8023516198582055,-0.7669960924658307,-0.5724428764023826,-0.2390814172739052,-0.2828666494299369,0.714466638060429,1.2473319568725978,0.5265133123299242,5.116094943630664,1.8963175431291748,-3.428184075022251,0.1524456495761744
2009-12-31,0.8518871621851838,0.5684203228528188,3.864940595391601,-0.527177550419185,-0.7949933900300329,0.6774483689180891,0.11944123000527133,-0.2598010181953569,1.0980391145530548,1.6335733274121256,0.8717631189742461,4.565590867545747,1.9425785743048236,0.9776766756361126,-0.08572679839833196
2010-01-31,-0.47590661612688906,0.4429031023794799,2.774808427129811,-0.3250527339129984,-1.0580438149570999,0.9811988609504838,0.335953511537452,-0.08668863547181319,0.6788034904638981,1.6492262619681801,0.2624916912638176,3.5462244215216607,1.8063062261332736,2.0617679587650755,0.05209421305304983
2010-02-28,0.25779063741604086,0.3330580624452647,2.3389973234334787,-0.36933980804569727,-1.0955991638787066,1.8936304819679601,1.653754726935377,-0.004220462479101163,0.7234273071811645,1.931139864986716,0.3017068200906747,2.822165868308787,1.5675044677956889,5.051956612895485,0.01534514307215461
2010-03-31,0.04137430835387679,-0.09557838814652213,1.351730448418575,-0.9913476285861038,-1.1575929205127982,-0.024132124038912538,-0.0019290659621365544,3.230564512954269,0.301544544475763,1.7862916232177828,0.21503926769866633,1.5867597778357454,3.87743872220638,-0.6686085491520574,0.0376820871323916
2010-04-30,0.2504114926244916,0.287101054526943,1.006894744066529,-1.5416318484000473,-1.2077992946381924,-0.3417990809810084,-0.3112498819157999,2.4676389876019256,0.7101331523291959,1.8840641694598141,0.23361588287361373,1.2934866738264164,2.3515310231022357,-1.0966721633609686,0.0728376532924052
2010-05-31,0.4515176039527108,0.3812380320804249,0.9631192890943916,-1.278079540635496,-1.1395840428577282,2.7629222530728144,0.4314966888992024,1.8577553241062505,1.3451659816822317,2.0011415438375653,0.41749688621625614,1.2208379570173644,1.9128817790692032,2.7093693074651277,0.03859350364475064
2010-06-30,0.20910839289656474,0.4688034797839204,1.0011534650667924,-1.2746015649624074,-1.3559400289786927,0.3235697592229722,0.3684404960915971,1.5074176345704395,1.5174134097447973,1.782331253869226,0.48392740951966046,1.9095243508322923,1.7798144849795872,-0.1590278083632883,0.03254600621787227
2010-07-31,0.0826371901792974,0.3926519873001895,0.43419642555941873,-1.1491714014622467,-1.730423165552798,0.5327352039969321,0.600630329494594,1.2494793794492152,1.4163864515631615,1.5938758401078055,0.38122683123607837,3.2902211057985515,0.864482689394658,-0.11798066597848236,0.029444890616739893
2010-08-31,-0.0064926524807327485,0.1679494980721985,0.4488399802381258,-1.2551903195902485,-1.5735907137366634,-0.4773886345360212,-1.0698376860165029,1.0301305643569234,1.3444890788689172,1.44842813700527,0.2683679280616862,2.926033414349764,0.8473070477339724,-1.0539215957732164,0.10710127667587263
2010-09-30,0.7018573876897336,0.366983546598444,0.45833334573474466,-0.7850416430774446,-1.3336513906924692,0.3230854238969375,0.11452612874727659,0.6735730223281324,1.6057615984331517,1.4249952911119839,0.527312571347193,1.3674447245322,0.7389744844912886,-0.3877726702817705,0.05168153929972248
2010-10-31,0.20709697845451866,0.41592594465410143,0.6506370611408683,-0.8072766029287491,-1.2527664881558596,-0.7680326507501632,-0.49475910767124526,0.5063688194475198,1.4970918319733364,1.2785718038087137,0.45108457388103423,1.8596260558067,0.8934737791491569,-1.465747384161222,-0.01893055897042469
2010-11-30,-0.5500199498373396,0.206417388009165,0.3550521430847229,-0.40702039197824275,-1.0238651681037483,0.07595929468808885,0.4042968645705001,0.5518479563394871,1.1459479430834087,1.06003529221144,0.03639966437261581,0.6352060252355192,0.5839557365950387,-0.47096599985134074,0.018530273046566664
2010-12-31,-0.4156276193962607,-0.2937753779293254,0.005946066289085254,-0.9543071137737056,-0.9711465232012151,-2.114798029954449,-2.048612623305861,0.5582615330694031,1.0492402570727561,0.9537586740349108,-0.18759226063162082,0.09391342258312424,0.1844275184087761,-1.5187576970172796,-0.18376391426781646
2011-01-31,-3.0223240039220283,-2.058484986149979,-0.2550661804669849,0.7450642767516721,0.12400941079897823,-1.1132889076553187,-0.4229016269981205,1.0588065508825972,0.018125467258678068,0.4208198998958013,-1.6612959272114913,-0.6339360993625126,-0.01297510707250837,-0.758157241053979,0.04239063091147041
2011-02-28,-0.06365644986989898,-2.0482153750306957,-0.3438932360993576,1.2337650454769629,0.2898930803113498,-1.2778550589681728,-1.5168060063198172,0.9703818014819894,0.0909100928523008,0.4347880791141334,-1.7535157427341503,-0.6820996756481447,-0.15722070167871247,-0.7584353535943185,0.047349167089333864
2011-03-31,-0.007310633921194471,-1.7252555252449744,-0.3499509752176839,1.3152516843450357,0.1177549618792539,-0.4338918851827416,1.1575559748679962,2.0603277040919106,-1.4654779112665226,0.636891750591513,-1.4664133852955088,-0.6513090773713621,0.24460532621747239,-0.44042133554448526,-0.013792449440986239
2011-04-30,-0.6653977342162005,-0.40999414171460846,-0.5650358164317751,-0.9826431721228824,0.14066859000650098,-0.8669192761413586,-0.1580085001672869,1.6443532636582459,-1.8614172303905208,0.4556999272988325,-1.3053571733599665,-0.7552126764542703,-0.07121830323028325,-0.47980685387091626,-0.024179907198440716
2011-05-31,-0.7325865426432115,-0.8229089737360218,-0.9077840168214314,-0.8060641961727353,0.3045462615288106,-1.3312510455262732,-0.11206002495734381,1.3850055783061754,-2.2378897329419205,0.21110508359493255,-1.2533154675753397,-0.9438053478259255,-0.634957293109924,-0.3918716566596295,-0.05465841253786408
2011-06-30,-1.054894713034559,-1.5844283997685826,-1.2456708658455056,-1.160491470820679,0.28819386203513503,-1.1230615434579407,-1.016941542176585,1.2623424460715647,-2.7569813080821564,-0.23612046348640073,-1.3789743224362858,-1.1304124774700814,-1.1945769081444768,-0.18112828208859594,0.06239501778196196
2011-07-31,0.4093466201551176,-0.8502092072646242,-1.2276455562722168,-0.21178645382273806,-0.9775912767237319,0.3015944356087452,0.5081956851908318,0.8664001848627735,-2.034551338560178,-0.015795404432418194,-0.7674332585817931,-1.0450854558445086,-1.1002705432334685,-0.1259299188601603,-0.029042777125504595
2011-08-31,-0.7200022748234469,-0.8278161675307613,-1.304160278211953,-0.13897754986918265,-0.9288548461944055,2.361573776304184,2.162432193937019,0.7761015471894546,-2.078179937137954,-0.44543572609986454,-1.043678158192726,-1.1651781749998265,-1.3828315672980245,-0.11182840974829744,-0.04158900637984502
2011-09-30,-0.8747672819463571,-0.6497144750004971,-1.6142978303454016,-0.18543251940586905,-1.025395106144648,0.04794462367847429,0.9684925127373354,0.7346957041944747,-2.0867299912196953,-1.1088519327074189,-1.2578932940272174,-1.5356555744210083,-2.103777321880799,-0.11840677224105998,0.02755675088933097
2011-10-31,0.19246825330779815,-0.9290019792878478,-1.583697214471874,-0.6401540996450303,-0.8128116604118483,-0.7267638313130017,-0.9086806754895546,0.4872425889146075,-1.6828263735971,-1.0569134766094102,-0.7323084161494472,-1.4923364666228458,-2.0359239212618228,0.05372421885312392,-0.05425129650873155
2011-11-30,-1.052164664857483,-1.1171804116925985,-1.5171397688936956,-0.41534054553475763,-0.6250341112251544,-0.8161078073962539,-2.1957500070913976,0.5330151386305035,-1.7652386117691146,-2.215940742847783,-1.1514275990001592,-1.442660616242552,-2.031205651118747,0.12435897175141987,-0.027206656009984388
2011-12-31,-0.5713321720055102,-0.8958641212009799,-1.4547887143892382,-0.4409405055603351,-0.6816765642828527,-0.9321333616477184,-1.2102310178240647,0.5089720453030325,-1.600269223684196,-2.7856390771404187,-1.2583536009002867,-1.4305479988250556,-1.9899900039397043,0.1592219364374777,-0.016194386526447092
2012-01-31,-0.33206822128810637,-1.2369342759782038,-1.0897011777989931,-0.9718755030507377,-1.2604057456944198,0.24297416400778313,0.6340238428580759,0.4673672725041923,-1.4257681108102962,-2.9489263129581946,-1.1057296887356385,-1.106201282563535,-1.188361284862407,-0.17830455076133894,0.1856211119911199
2012-02-29,3.0364610587027436,1.1200795736049909,-0.7242881957527965,1.9058132994840495,1.132902636248814,0.6739513917595381,1.226949258825996,-0.840967507572092,-0.437686424637087,0.20742081179134625,1.2538525143621557,-0.6926730580650808,-0.5708410705010075,-0.07917183821248305,0.009429090288851687
2012-03-31,-0.048020511824783,1.441813301006587,-0.7881700177527229,1.6252244066808823,0.9924630313212107,-0.22953371693947608,0.8479919981324885,-3.8219784494513886,-1.0267985860689606,0.3569054640667415,1.0309693481137325,-0.6748085068625542,-0.6953899027070014,0.0008639181460489896,0.03389132855609637
2012-04-30,0.31167675348037244,1.764979551579516,-0.5895288487933014,1.1210517196345235,1.002979455006001,-0.4483894870827247,-0.5864714085126709,-3.025383010037706,-0.7798066552769162,1.0608720209940294,1.1400928124710534,-0.572088407768109,-0.5197025162760204,-0.09487992452875858,-0.06846359732116993
2012-05-31,-1.1770142049565122,-0.5330326039394441,-0.6621817095971334,-0.08775740614748008,1.0816439365499004,-0.6145962053093904,-1.147636954628924,-2.183579423625657,-0.9297298786562593,-0.5710868064137775,-0.04438686800075986,-0.5830070036578632,-0.5739903967538874,-0.06312689549546123,-0.008416806686734897
2012-06-30,-0.2143906735875809,-0.636138639392026,-0.44909447881719367,-0.170738705931371,0.9883975013257406,-0.9855698684696973,-1.2866038349041857,-1.875692582473985,-0.8144907185395914,-0.8279545080033083,-0.3756632009729367,-0.4876482794177371,-0.36028026317928286,-0.077345295805346,-0.019070360411079627
2012-07-31,-0.3412994903439611,-1.0379948239262933,-0.6754457295327633,-0.7458793140960087,0.9329187665161328,1.3104926971648414,1.165653255320231,-1.6190323890811362,-0.7411393699828188,-1.3574617080414644,-0.8032558372563136,-0.5265139029696577,-0.5816395848284507,0.345491144086666,-0.0004569638098906178
2012-08-31,-0.040404602895461064,-0.3603132546523165,-0.5091151803904946,-1.3995476701307408,-1.1030330892162221,-1.0171075368510403,-0.36739889848793783,-1.4889662387471163,-0.603471264872901,-1.3382913025555283,-0.6339252516914671,-0.39035074357926025,-0.4147946340258402,0.3072613629102489,0.036920170945760715
2012-09-30,0.5221206962004056,0.08412866163606225,-0.13201346623474472,-0.8773690119473546,-0.9947366755523559,-0.0912444807061509,1.1440119015596777,-1.5252724492674499,-0.3294961170531656,-0.22826820831385802,-0.04502854987010695,-0.04787746990386189,-0.044527626529166926,0.10202163534066841,0.08939458150961811
2012-10-31,1.3962462230469277,1.1536276347133414,0.23363333451419882,-0.38685802284117937,-0.44503883049884035,1.4405392826542511,-0.20739807226185034,-1.7130702715144892,0.2799016920749117,2.185255501560234,1.2979591366260588,0.14011313942266138,0.24203281590616624,0.8768465190093477,-0.011052393849086135
2012-11-30,-0.16061168426736316,1.121252513562085,0.6818095110610247,-0.25168314030508765,-0.9911626497440817,0.6326240697570785,1.2945459815539706,-1.5644233865310546,0.44792902774179866,1.5933749501155063,0.9964456623607021,0.9562313659812776,0.5807239909837498,0.3405198590377772,0.13041353821133314
2012-12-31,1.944418610148467,2.059107498192688,2.184589722846402,0.39133824509614695,-0.21863310347121026,1.2812932802472543,0.9242809864101619,-1.7722998345848422,2.5244192650412303,3.582139657254933,2.5880054435500677,1.9382795925361915,1.3840406812769974,1.5425420011920425,-0.00990589874529386
2013-01-31,-0.20287054903864352,0.9484317878875816,2.2163754937636715,0.5904097117465196,-0.3240673173985945,0.5213738439437519,-0.18383284420146312,-1.532641604285918,2.78646527721788,2.1182331552788582,1.4839549647603205,2.3126146002994297,1.4279978137263403,0.18555183999445957,-0.014914403304486259
2013-02-28,-0.4475676798140134,0.8464219580121841,0.5622160013642142,0.6747800817663155,-0.16858689638092045,0.5703425935011209,0.019655472664190786,-1.3323537794316658,2.842482134886771,1.326520366163668,0.6045931905763726,0.61682585098118,0.38353700110850614,0.1991636291954453,-0.045852076203130095
2013-03-31,-0.9249105593766327,-0.9493983188232843,0.2310657569552965,-1.1843148657899822,0.2982576698637714,1.1343459730012406,-0.14894938034745953,-0.8408716889421848,-0.8454597849283572,0.5217712703416095,-0.4611469083988975,0.212081601579882,0.23220796311948244,0.5730428000830654,-0.02519975717171028
2013-04-30,-0.5115181912440715,-1.12070713180855,-0.0933046127135846,-1.2871214207122006,0.043407936179854875,-1.3122549260890815,-1.207864205226376,-0.6607016303388289,-0.9612776433180975,0.12070677200991467,-0.8821933480496551,-0.027029678427807836,0.013448150257906062,-0.8062226564060175,0.03978266877357702
2013-05-31,0.5704744075768419,-0.5024517473694409,0.694664188227382,-0.2480878924331966,0.1389661661630073,0.23036958703417573,-0.017293103000568324,-0.643891555775478,-0.27359099388038083,0.44488867078140504,-0.4654621013287274,0.5929617212449594,0.7023947897029365,-0.376690969365682,-0.14028336178242296
2013-06-30,-2.442866350807666,-1.3957860673091214,-0.20585032403194609,1.323635968192738,-0.04287827134612261,-0.19492346224648283,-0.3233703970105591,-0.12826138506985235,-1.6362936782412696,-1.205993562015797,-1.954606601828157,-0.12900293364219603,-0.022674249676411285,-0.4182154080574082,0.01682576442260861
2013-07-31,0.18758434991568854,-0.9602363362103881,0.024949531606042942,1.4438574745865425,0.1653796409676648,-1.922477304867611,-0.15571100481688144,-0.068264882729836,-1.1113942975281565,-0.9761160718342043,-1.243311366632517,0.05211056443059674,0.2026869707896725,-1.5961779957697717,-0.01639077917417788
2013-08-31,-0.28656610747295874,-1.4423222323072795,-0.07860944197031555,0.8432603025694202,0.12918020386125031,-1.028353728544661,-0.5868567202514638,0.1111138907706042,-0.9801861529125523,-1.133646050940107,-1.0074512108695768,-0.028727415685478583,0.11323676989778624,-0.8504308773831968,-0.03644127916225591
2013-09-30,-0.6021061841589294,-0.40977650236660185,-0.5453339019957256,-0.9791353721711655,0.07236862618313637,2.9031155526592567,1.0163833932291182,0.409194459450228,-1.0126481753895469,-1.5140793065947387,-1.0847882556286714,-0.41503834151388075,-0.3525884606844819,-0.592423952614024,0.06171559713526269
