NTPC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2009-02-28,-0.3482885427609694,0.6631475080900678,-0.893655374759033,-0.3395927665774546,0.7648087079694307,-2.241042050101274,-1.182354950796085,0.4014906927129051,-0.7217127708237675,-0.7690369782917201,0.4346343835291815,-0.8826635079008824,-0.8539103136977848,-0.17701344493900759,-0.02822091574676127
2009-03-31,-0.3765371041692282,-0.21445193174699836,-0.8665980674816579,-1.0038859967758464,0.7188676661830063,-0.9629734825969904,-0.524936541945852,0.9826809384830406,-1.1242019012089752,-0.9574867490787722,0.11093416265055642,-0.8579230050661162,-0.8572643647539987,-0.3655570158419815,0.054846488587856373
2009-04-30,0.44934808318608926,-0.15966713649437697,-0.6797779750563211,-0.9318515427222397,-0.9594266386615458,-0.4527071198550573,-0.11240642412710697,0.6112348551380778,-0.8322776405556974,-0.5600136240385976,0.19144191655175047,-0.7804635094184807,-0.6231389790984344,-0.49255282450083354,0.12549374541499064
2009-05-31,1.1239470886989757,0.6875188179849782,0.1786887397264879,-0.3095031788404448,-0.9311432483581783,0.052877574069658276,0.7423287533249279,-0.05298453152285057,-0.26570589107969816,0.26593152412795024,0.8610140935471566,0.18595787451949672,0.27484023223871096,-0.42202510495627954,-0.09925108260327492
2009-06-30,-1.0383755582108345,0.2918672673296749,0.3006744951774321,0.4594468877154804,-0.6136934913061604,1.85346434107458,1.1675282748812656,0.47194502141528505,-0.675414832221583,-0.4602981893829421,-0.11285383593146345,0.20295013768775194,0.503695315674759,0.6635842231888668,0.100197709619422
2009-07-31,0.8193150349283391,0.5233436825137276,0.2593471851546628,0.5847462164498414,-0.4654413798540114,-0.6296841387650456,-0.3357670073005929,-0.05095356792011012,-0.21443399062094134,0.22153609607603816,0.5338868868339922,0.13877215857149547,0.37942058780438787,-0.8419338246116262,-0.015198116610510628
2009-08-31,-0.23664740234983345,-0.26025326586154746,0.13015873949532566,0.035708017134926245,-0.5737442933053876,-1.2668757295139783,-1.229334531299098,0.011813864990172942,-0.24842030630036163,0.07795978693389997,0.2038934753313097,0.06111889889809276,0.264831709266794,-1.0738003315311697,0.0065899024704235525
2009-09-30,-0.01690226463393689,0.3354821179734481,0.24270993797131463,-0.85352014885415,-0.7897666457449621,-1.2309816187515166,-2.5039256653858453,-0.07314450794632567,-0.15076440046572273,0.13045252504204588,0.04088118142065619,0.24427868212717918,0.3868055987780211,-1.1069329618917865,-0.006363888230564363
2009-10-31,-0.09632813577995611,-0.21343239634548863,1.0858638524805055,-2.0489861108593344,-0.8840386172890219,-0.9323109728391996,-1.0355524544316992,-0.1799399131672841,-0.022756355171253267,0.22834522445190203,-0.11493520270791242,1.2229220162410457,1.3049607269918493,-1.4728989187213835,-0.012335659364271511
2009-11-30,-0.0751548471242058,-0.11970781993244561,0.5904735144188611,-1.8590113985490067,-1.5933486944426547,-0.9249165522880155,-0.6813711001474511,-0.3277709892717634,0.15360656920106142,0.34801069268878787,-0.08515451341480282,1.0068400515351248,0.7260639901854159,-1.3406047114057382,0.11623748453158644
2009-12-31,1.225193382888423,0.6826255666937576,0.6254295692337463,-0.4240537117013963,-1.617227034113688,-0.25865436353344506,0.8144635329917759,-1.653272026536283,2.129137566079601,1.9599261540788055,0.9207510838289006,1.1016531283357647,0.6064105389912791,-0.7173185719005598,-0.09501487765207373
2010-01-31,-0.9125666440853993,0.15011466939780418,0.10525324847585239,0.2732024941909601,-1.271201182365897,0.05407803148896909,0.9799299338838628,-0.9760238336674293,1.133910476628017,0.8370275964388693,-0.05380084876121993,0.24549389039631314,0.15080596304428337,-0.17946613098479858,-0.05389613300853516
2010-02-28,-0.6442802805513718,-0.209656134379082,0.016181226066339514,0.4430340923185327,-1.0704246671023532,-0.2344448083282077,0.911660228883011,-0.49653164690543733,0.4607736779559928,0.1668659913266776,-0.6122348871354304,0.04057742751952084,0.08695743545683847,-0.17089670197429088,0.020473340275292597
2010-03-31,0.22513242825173232,-0.9732007986264258,0.3223429810011923,-0.6343603807038432,-0.9878280724729644,-0.12841139185957348,-0.07883264691784828,0.2709425593800642,-0.519002950169016,0.43578804881052,-0.34701728794474,0.3628223598526154,0.41157130596158653,-0.2609183142012006,0.0014464665350702604
2010-04-30,-0.008377547353578955,-0.3024448360821954,0.08849471381498294,-1.014503933874582,-0.9409418989893519,-0.463055963031012,-1.334513127807374,0.1527414490919261,-0.3646405225384319,0.4371883051686417,-0.33579528836645234,0.03113708928473167,0.16975174464446113,-0.19888782971281668,-0.02564993932156201
2010-05-31,-0.31018794906676583,-0.06634342059751021,-0.5823739519319483,-1.3827250357175573,-0.8435696676022957,-0.03594250904837789,-0.3093189243968051,0.4765827875933024,-0.7513302856129537,0.042716873030937276,-0.6013336944370932,-0.800460866215642,-0.5137690821911322,0.33189089017078954,-0.013436647766892561
2010-06-30,-0.23534337070246467,-0.40160123459169195,-0.1696291846891906,-1.498311187908954,-2.187187909983755,-0.9277908107494153,-1.0549163027422435,0.8029959539110911,-1.0883072601312744,-0.26257995047638,-0.5107350286468133,-0.21289745090545836,-0.08889130639159128,0.030053537250854835,-0.004217381838380711
2010-07-31,-0.19305260186162476,-0.5904313752866283,-0.6352207976812928,-1.4381995516095902,-2.580946854196814,-0.9651852879305872,-0.0519605864255892,0.9422942974731118,-1.1570875169410075,-0.46943633469208035,-0.5714401845600652,-1.6583038884408765,-0.5764016557463821,0.6458627852726531,-0.014228623849844559
2010-08-31,-0.26558401367901624,-0.547943914641152,-0.6063813599799822,-1.4275891728986825,-2.537610556947553,-1.0924882896013892,-1.2832666540310167,1.1007701141396231,-1.2755556598172024,-0.7669294473915644,-0.7429823625987574,-2.1866117348295395,-0.5527919164467309,0.6683120566377263,0.10180837557970465
2010-09-30,1.248411567792465,0.5877240759642575,-0.17457525911666877,-0.11384622580156778,-1.1194557888551284,1.9434301355742525,2.0154374817934397,-0.4617741980930539,0.4719118399524519,0.7007256071097426,0.7789639840984646,-0.15954437581517458,-0.10084487813251478,0.18256214907471008,-0.10512085560524438
2010-10-31,-1.4342070249707226,-0.37612182519427684,-0.6322776668377849,0.687045031062072,-0.4127393225043879,1.3795887411802463,1.7166284435032246,1.6641972173431856,-1.676569036629632,-1.3860793030126577,-0.7856431377555065,-0.7136450570357794,-0.5796743984344951,-0.07400697760876775,-0.0596228196403807
2010-11-30,-1.0244812390024542,-0.9843795969622705,-0.9796683100543649,0.8104384474751544,-0.25524153998029864,0.5771675039207934,1.7970849847985282,3.16691022245192,-2.700362042057467,-3.762029397233934,-1.7395905664534108,-0.9795662119926903,-1.0502510973004255,0.1864111733428913,0.08665804602627973
2010-12-31,1.1697043653541341,-1.1807675385433993,-1.234887925225226,0.7265418803718755,0.24199816844736127,0.30783254457712556,-0.6058811755573313,0.9530131981293393,-0.8982789042174008,-1.0667853807620913,-0.1927805848184281,-1.0249797046172695,-1.2910331745813761,0.361652387171606,-0.05957111319939952
2011-01-31,-0.9610908084813523,-0.6046664407576993,-1.1579430962572723,0.5389287585162124,0.48422142053451017,-0.12493625487232077,-0.8307352730600313,1.762425220408689,-1.5790144345628156,-2.5561484567596775,-1.0300637864225584,-0.8748948316520919,-1.2414915782077582,0.5365639814900209,-0.1070970316275396
2011-02-28,-1.5947155494184155,-1.223250449490161,-1.3704703413382702,0.9205402986161659,0.977333810172823,-0.2556914337740179,-0.6199137222064864,2.801091767701685,-2.379012770233019,-4.128655086072113,-2.405207591093805,-0.9746234160710597,-1.6079645777241456,0.7413669801883604,0.12832498443394877
2011-03-31,1.8730848060122018,-0.5595294715984254,-0.8061741801630917,1.472825672837269,1.453887364645206,-0.3356624354972305,-0.5211729383530339,1.2433525062737576,-1.4929341971756245,-1.1122797362352237,0.3421316857743596,-0.5641005311013538,-0.8184156201356516,0.41415592882289065,-0.05755328057755698
2011-04-30,-0.8055608848827933,-0.5068966626221769,-1.1036576347157532,1.3307289987753237,1.297711445665373,-0.6328113944351165,-0.5126731560571949,1.6258232478337658,-1.6520102248120523,-1.9047137957327223,-0.4378846503435655,-0.7825889639061965,-1.2204930922480037,0.7453119494094304,-0.0802127677709901
2011-05-31,-1.0430758877588333,-0.10085287711032943,-1.31491784216158,0.9873489702830055,1.3163349931460642,1.4869618911534332,1.198140117579346,1.9574771457289006,-1.760608049797048,-2.4500559580259127,-1.4835233727080739,-0.9243284724268214,-1.5760914097323984,-0.38616441090156417,0.10511085893452218
2011-06-30,1.6081109217443772,-0.3778977366386847,-0.6516737821034603,0.620916456112057,1.403889896834398,0.3201027640696342,0.6995436445549171,0.611033690205224,-0.7427653009553538,-0.823236524288427,0.7408491973679283,-0.4552391704994216,-0.6386973469817777,0.24915248336055515,-0.05952169895935671
2011-07-31,-0.7924723746225433,-0.34970707060144307,-0.8623715257446419,0.6523151327684181,1.310483142483543,1.1652256747072518,1.5309829984121308,0.9553153294094021,-0.9322097403096078,-1.3190393301823315,-0.18814921171951957,-0.5831148982389889,-0.9557718445620881,0.2896238873357958,-0.03940335334035446
2011-08-31,-0.4399286164608611,0.5170155287644497,-0.9130847996336567,0.4049967846222406,0.8365503903083131,0.4839257549236945,-0.2515744207572659,1.0446497104381582,-0.9267538080128787,-1.4474525218340626,-0.8940622254448324,-0.6583295994721856,-1.0751413283155558,0.5661733085356677,-0.009758259705455736
2011-09-30,-0.004481708875096692,-1.715483236506858,-1.3462314108096107,-1.149744408958559,-0.2559907053345857,0.9909577509781617,0.48524498519017306,0.875264325159334,-0.7618311133371637,-1.250438517384957,-0.5313406367437449,-1.311618403439449,-1.682132943181906,0.15498183443336352,0.06692454926652502
2011-10-31,1.0914733266322985,0.9287924844460499,-0.43151706743290885,-0.381175293653036,0.04550413873335608,0.5490885719661346,-0.16363656566900853,0.13935058308376252,-0.21106517627990773,-0.44086911701448356,1.0633153973007563,-0.3638103316914948,-0.4255563772240316,0.29596313515107525,-0.0990727723136518
2011-11-30,-1.2721103155836668,-0.30491030477489267,-0.617203482253928,0.2515882982635301,0.24704489330252713,0.08531092645815896,-0.1626869969273485,0.8204576410079153,-0.6242781399334644,-1.175891342452601,-0.9725715812389497,-0.45799121464733783,-0.757504732375483,0.5316312069363539,-0.009282359746159223
2011-12-31,0.018744587788737818,-0.27065834053373466,-1.2185055207971989,0.18700688804468477,-0.7256696848684283,1.1375852612720438,-0.048410677086361716,0.74355437695326,-0.6022728870801033,-1.0982622832965718,-0.5745721107589763,-1.3777230659576338,-1.5707279923958806,-0.7868931568414826,0.06819677233056619
2012-01-31,1.2071152363879472,-0.15314789518931632,-0.20401609127316048,0.1916164464472868,-0.3692686625282525,2.4707488442829937,0.651415076534059,-0.15489998485113413,0.07827045087598862,-0.2529805329902622,1.246657812775648,-0.187554893136495,-0.21763950592769696,-1.6462667023299982,0.050149783685471516
2012-02-29,0.851629170194704,3.4944657437062916,1.5310108881873423,-0.9210050734950495,-0.34206221706703377,0.4358749441481403,0.3809033950106126,-1.0046003401408676,0.8713143496244057,0.44001687139247136,2.15482993619385,1.3958033670631294,1.6069018666065409,-0.12433110026490213,-0.10655422891052387
2012-03-31,-1.4557033059299995,0.8171892644893001,-0.8609058825635293,0.6284275250078912,0.3779685149220786,-0.6378124219239613,-0.23511898051381935,0.9398447519584098,-0.9980525622400606,-0.67652460821904,-0.4164186616317606,-0.45996532446146926,-1.1374671955513003,1.4774431423526437,-0.0015495299171242273
2012-04-30,0.11724256628991414,-0.7235275623074344,-0.21887382265011437,0.15453645177045983,0.02758409086915438,-2.3746486537816924,-1.4711045353716017,0.6206298485294226,-0.6598754379495082,-0.5144727738162311,-0.08061673398208843,-0.06743082205611386,-0.41142012241699255,2.735876595444511,-0.10165874899867428
2012-05-31,-1.2588439576757517,-3.891054013738571,-0.40886644241705383,-0.4435301035680766,0.0508750361871486,0.7735167738249049,0.1975441900078267,1.6440806462831852,-1.2477441287567148,-1.430228448280129,-1.8711988336087582,-0.1740995483713959,-0.8640120895979314,-0.8193968638295406,0.08272415424621433
2012-06-30,1.2815012982327243,0.21782548244809802,-0.656547381398133,0.4239580196299307,0.5095666374594899,0.18297530411815033,0.34278292660555926,-0.014055179429439785,-0.04014607776405735,-0.16099719444169816,-0.057984409678452975,-0.15454738376575142,-0.9318098308883447,-0.05407010096851125,-0.015547694782254564
2012-07-31,-0.07989969084916705,-0.02599818587458534,0.0205641120431677,0.3563726088255926,0.12541678700457212,-0.0724591759330285,1.0046672633114375,-0.03462174683688748,0.06188683536669881,-0.17123245128802872,-0.05869360876687967,0.19414185694515743,-0.23682840309333908,0.045366159236910855,0.06802932556368001
2012-08-31,1.0045522393883672,2.7796241608563443,1.676616909207741,-1.046779877970817,0.20051214811392673,1.8771837775897051,0.3057643054346136,-1.2256397146002966,1.0484725980125147,0.927592744300423,1.6753598111876542,1.2728432979699429,1.5935380090006233,-0.47548237075819816,0.00028559189113157394
2012-09-30,0.084517225340652,1.1291180930489049,1.7028670821886687,-1.6377592260315965,-0.8944671338982452,0.8459183358849608,0.17250015438672653,-1.2902360351100095,1.1044921955869682,1.0742979781825504,1.406715683337218,1.4618130820089916,1.6533517866959153,-0.29007900697182026,-0.016482900971784845
2012-10-31,-0.07730896694603956,1.164756977777132,0.48442052091534454,-1.5282987213794625,-1.0006230048471656,2.375509346086177,0.9034318969709074,-1.34876304194809,1.3264953736467489,1.0979108536818962,1.046558545433113,0.23041195208357856,0.37174530034953457,-1.8881952804065985,-0.018014546917397335
2012-11-30,-0.15172716190372454,-0.14755157212004147,1.6964498517492144,-2.6547569013251784,-2.550295172095784,-1.1582661998881334,-1.0638237459162494,-1.0502853099531364,1.1216312496256198,0.8379209930549103,0.2911758190315713,1.465650492051025,1.6571247021293258,-0.24972440321290415,-0.037262976592021116
2012-12-31,-0.4440747351086571,-0.7102314143392375,1.1225626627431646,-2.199333839555517,-2.834881817973231,0.7896985435941147,0.26662199053995983,-0.29361815539949443,0.4170833612077395,0.03465106290507464,-0.4382123418125781,0.5735116718394004,1.0541524918251493,-0.4114824248332866,0.004133186136586343
2013-01-31,0.20794616957747236,-0.41643312125856785,0.15492535123896034,-1.6414990537091543,-2.374987912552943,2.0565094568954247,0.22083669723155983,-0.5455372343082943,0.6306990922050966,0.33110087978597186,-0.31846798943770893,-1.172486292641537,0.020185480550774584,-1.915983822473867,-0.04029064065313107
2013-02-28,-0.47227208402030796,-0.7267323525353381,-1.0121525775888196,-1.3653105711471196,-2.9856137264951137,3.3427588198012823,5.347135936402163,0.18114637417576243,0.025692963541763803,-0.46456330299408877,-0.7635997202749282,-7.684454356225805,-1.34676028353604,-5.746441664456385,-0.06115657242220307
2013-03-31,-0.8508482499834592,-1.0805276258080863,-0.4457022220495137,-1.00670523169876,-2.2560460255917296,0.8094724159067126,1.6421365025058594,4.832866492571837,-2.509956706714882,-1.8842770658920647,-1.5784683093656482,-2.132257187995232,-1.4148840346676583,-0.848480155946182,0.10304996098568732
2013-04-30,1.9133544678830012,0.3846121425229941,0.9885767488896421,0.7122519223602244,-0.43654731060306656,0.21443328010839066,0.5916152089374479,1.1131822322714453,-0.07898540156682014,1.1007779507773967,0.8929512749148345,0.6252142442234871,0.8311500010503636,0.08660236335272226,-0.020260293208058357
2013-05-31,-0.22017621148108457,0.6452086510195842,2.091789563623064,0.6783472405505434,-0.37785395034088687,0.2541100490468626,-1.7455609111512969,0.8321865760421465,-0.15602345266361878,0.5965624525529007,0.5966536395684732,1.286968549542352,2.363636109443826,0.4703695944169036,-0.07018869459203475
2013-06-30,-1.0683107893218575,0.49489946224901354,-0.15760823506701274,0.8711023947609491,-0.10945629656397955,-0.585635431433004,-1.51233585691708,1.143191103521947,-1.202005714393651,-1.2148653722392009,-0.6818351756523118,0.056281372672647365,-0.730470358196169,0.4355864494784306,-0.09512654193768083
2013-07-31,-1.4222430974982196,-2.308259466557605,-1.0687166313572707,-0.7950417752064296,0.2975261250612438,-0.6089768785792548,-0.9319150628278672,1.376124211766289,-1.9817392840606478,-2.6455049681787313,-1.9738836651269944,-0.3189238831302793,-2.299496635458287,0.6277135861408744,0.00146789017182891
2013-08-31,0.2281190723581537,-1.733307305788958,-1.7249031611197558,-0.31591251655686253,0.4392838292856644,-0.11505909356721014,-0.3768322599869432,0.7577496233086126,-1.1849619893993188,-1.5581893017474537,-1.294202847486992,-0.6367308467499289,-3.003251364159142,-0.08985561453709742,0.1191267114219742
2013-09-30,2.1401738023168244,0.7143699478784963,-0.36024692338024117,1.7389823814027514,1.462518758663406,-0.4908305548817018,0.24851712564698378,-0.46021413126204386,0.7528632378110264,0.8051066793927057,0.9733065102331954,0.2067680527069306,-0.6668301870061368,0.3987841533853618,0.011087395577376145
2013-10-31,0.24823560509593037,1.9384245049201065,-0.11453128984571921,0.1426882305794488,0.651337043386015,-0.9396101660656903,-0.4958248957791673,-0.6470343823923786,1.0151619841187118,1.0406864784171996,1.329623370357443,0.20931840680915392,-0.32154116021477525,0.7034787972944263,-0.012471816988281722
2013-11-30,-0.07434796774925059,1.5992796406025283,-0.03868315908253843,0.29304718594141843,0.6376974777967709,-0.8575893700468826,-0.9727774077780681,-0.680833917665132,0.9852776710232145,0.8524748943270835,1.2032685276884498,0.24386505476490217,-0.23860080566376082,0.6185748553580512,-0.07213528230022051
2013-12-31,-1.106112824594361,-0.6072192072758532,-0.468337305977885,-0.6249997073639583,0.6650003459147132,0.665542996678453,1.0339275667283223,-0.2337248102967413,0.11365611504075829,-0.35075602391400246,-0.1473282193829728,0.0441906868863545,-0.813904925749522,-0.7401515398942685,-0.0801157009070961
2014-01-31,-1.1639304898154532,-1.5642267023864505,-1.5226446501777953,-0.776083650558123,0.4425102188996774,-0.38416821003681845,0.8840843882975293,0.21327988207779203,-0.7223735032456946,-1.3804776379175827,-1.5475013913700908,-0.5058627290915824,-2.1689831139018994,0.37330770962795223,-0.1177948975601004
2014-02-28,-1.673602169992625,-2.5113103869564823,-2.1969238830713094,-1.1499213052081192,1.1145296196059844,1.0596901881436158,1.3053935107350167,0.8170815828072222,-1.908302704366196,-2.3203160039689936,-2.958155752961412,-0.617917488352849,-3.314689131969407,-2.4372417394605876,0.06459189859628293
2014-03-31,1.3053608784907837,-0.8856022011303956,-0.6895086661574465,1.3484567410099395,0.13868452985813515,0.7273087794134937,-0.4112759553287522,-0.7993490228733285,-1.189592142959116,-0.7890317825497967,-1.040989959095965,-0.20470949640213562,-0.8416937464356723,-0.8955482721765738,-0.03007134349631797
2014-04-30,-0.2702674218767765,-0.3530112875843577,-2.108671442829062,1.1748874984542297,-0.017183782479157226,0.009671840714417974,0.00043628867647918973,-0.6435651460758162,-0.9468667781254624,-0.7621594677972235,-0.7996889084882448,-1.0811710400529144,-2.236989086361871,-0.3448602146870453,0.32167386345511173
2014-05-31,5.226882890377235,3.750548471156989,1.8691795191445146,4.186235889484219,5.246395681772005,2.582197371317013,1.3470824478517198,-2.8277734682210856,2.973606147342173,2.9279264096696664,4.599871367381178,1.103024777611883,1.5166920479208688,1.288801141351663,-0.027131097297746983
2014-06-30,-0.33741101078653374,2.214663025721818,2.1977750566638425,3.5669949262631944,3.3113883917150133,0.2674987575173405,0.3749447063437211,-2.2674562138236323,2.217783905181099,2.1686346170435984,2.4841707118921432,1.1767384278667958,1.7914202209551693,0.8899755697442846,-0.07404297051388488
2014-07-31,-0.8127703948802462,1.6258252223404428,2.1609656126290626,3.0938221710433935,2.635953659280952,-0.4127870502154788,0.18408724718285552,-1.643894001495161,1.2452101307188659,1.2545225102423616,0.9261231539282138,1.1690074072631764,1.8643502939253933,0.48690712390762,-0.0542234949701897
2014-08-31,-0.5581615179451489,-1.0336580876671793,1.305553144065976,-0.8525402798983974,1.9815720039542162,-1.0539474823197044,-2.5081990154975102,-1.2668620142648137,0.7346898892366233,0.7372458285693579,-0.06781267190044685,0.9363959532605441,1.2170675667282722,0.19597086984490805,0.012325475018132685
2014-09-30,0.22890675991257334,-0.6883046266552646,0.24175645799541484,-0.4441708592562129,1.7509752836926997,-0.5914372875967291,-0.7963245609031966,-1.3459427032797566,0.9587165314714402,0.9117143059839733,-0.14855251292310595,0.6022104752244037,0.297323407500083,0.38154152690274895,0.07605323457721357
2014-10-31,0.9267116952612924,0.35587683208009246,0.8784737031260333,-0.09974575394544385,1.5377520042363173,-1.2179852983036,-1.016089312262119,-1.7753119768995358,1.9168408628830733,1.6955094391525631,0.2881043169840716,0.8057718133706394,0.8425406795237564,0.32361306614685126,-0.05050253445974362
2014-11-30,-0.5042674967059892,0.38622181524041604,0.47536929699443214,-0.14747954128222066,-0.6286816836376189,-1.129561754669445,-0.2686805989979361,-1.4278194783630576,1.2670329636515754,1.1421861797379926,-0.03510556070903646,0.5057544194497506,0.5131247450655027,0.48951955948774467,0.009040744652149024
2014-12-31,0.1557875386132922,0.3435038020011426,1.2747144664488674,-0.1902926024277361,-0.6198191574385129,-0.861153360901253,-0.4753819565717086,-1.4567041903855988,1.4120842162063167,1.2091309113000375,0.22171534688130293,1.174440348845066,1.182701550072794,0.15544975515549628,-0.0024195915187675628
2015-01-31,0.011225087103779861,-0.20537035028831116,1.9981808854743355,-0.8184035844375649,-0.8392706841079622,-0.7448339205885128,0.3161777900329181,-1.4132549295995591,1.3832743806480126,1.1390371441274,0.1922726819331757,1.9580141107857518,1.7986921318857894,-0.04349771652520169,0.08184672515008928
2015-02-28,0.9263432144883172,0.6695662720459756,3.930977514963008,-0.5719544220408185,-0.8077288065284272,-0.7629204491698921,0.1130266726732603,-1.8637396032144453,2.582579751473903,1.8225585916055098,0.8608023628002978,3.7147267377333026,3.2458151981644017,-0.9874208358332878,-0.05978791837897326
2015-03-31,-0.6530381813134976,0.16789308707040843,1.8467510739881503,-0.11633389736013082,-0.6303099560810317,0.4458969526749087,0.9336749095230643,-1.9144799761079536,2.191267766074078,1.0774448467958468,0.026776205248703236,1.729118149051183,1.581896081326286,1.4966418808984048,0.02318078193057981
