GMDC IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-12-31,1.1628905952914201,1.5966005230347384,-1.2610530062308394,-0.3600016145883946,2.3954660301100517,1.6637094503472538,0.07679351763845726,-0.4446699484649818,-0.10727218617595291,-0.4891244166144744,1.8880520119076796,-0.6346527109294688,-1.059279262627449,-1.1062383573511891,-0.031667173252372297
2014-01-31,-0.1687584810754156,0.7099971544447428,-1.0303028069673392,-0.1151219340907423,-0.2709444474025553,-0.5027073362996775,-0.987440165721214,-0.4261529583791124,-0.06233352068672502,-0.46300168148763937,1.081898427946397,-1.1601518116893959,-0.8727810662837472,0.799045776808264,-0.08480038430118426
2014-02-28,-0.6105901890694941,0.18303231298913783,-1.0216221454923629,0.4117435508527699,-0.05589930416332226,-0.8751629572603081,-1.252955896728593,-0.30549826253365747,-0.06330877901458708,-0.5136468588428487,0.20471470220918234,-1.0030780612380226,-0.9985595382038451,1.095375446438898,0.22191231566120329
2014-03-31,2.393957736057119,0.7230087113519712,-0.3234084148412827,1.567664701108891,0.5117231401684287,2.1979240472699466,0.6110579074715717,-1.6430504818652993,0.28066210311724327,0.005404612084677622,1.4046240444318812,-0.3118346337705767,0.1264164472366323,-0.7608105204908074,0.0007578628631018006
2014-04-30,0.1244215702064674,0.8695577847506452,-0.060748585048321264,1.4164111674415738,0.41021023529509776,0.5256461765157586,1.534363684336651,-1.5073314025122628,0.3339348942170807,0.07667022640098366,1.013077214613591,-0.17058104249304143,0.30366794458900276,0.11485090551217932,0.132820913020924
2014-05-31,1.291259973117877,1.7863965563640343,0.7875003770196066,0.5857225421292077,0.5231769182010002,2.35629009717963,3.946693393431236,-1.5866975682113413,0.6149976145754368,0.41510401489210585,1.5061726097111334,0.29030707887993074,0.8218764239159316,0.6660597729568649,0.11279549414534429
2014-06-30,1.0189331367736811,1.1523665573920108,1.6585101232249881,-0.10256240709512088,0.5236278839257964,1.3650830037372341,0.2645283477049007,-1.5848253920641318,0.8572765023303255,0.6987593161888891,1.747533574642665,0.729749730070828,1.2300370554946969,1.3375266925972142,-0.08984366696714205
2014-07-31,-0.7165681614181826,0.7232817662772653,3.099909740919652,0.7340501149824448,0.7202785600905995,-0.4123154438999183,-0.5128065063410435,-1.3466210049961398,0.6863886394209412,0.5481768412431177,0.6542579163945005,1.3835035572236083,2.0723248306273083,-1.070084870221747,-0.05874227784428661
2014-08-31,-0.42073693619985664,-0.06663068340917477,2.5237686319580703,0.44593955464406165,0.5772956814756808,-0.44518676851176614,-1.9040526540515426,-1.1860743851088014,0.6053583393198462,0.4736581303022451,0.0017001059780561631,1.3214010397472853,1.934147259160606,-1.0430510109051183,-0.004478904989594452
2014-09-30,0.05526667627600947,-0.5148918715746229,1.8046214466589554,-0.7108463162981686,-0.09895689706836032,0.6814920463319751,-0.37950995080767064,-1.1219681823207805,0.6489214768006482,0.5370402645518697,-0.09447567761723098,1.34591382413058,1.521759350616325,1.210435563229715,0.05148319348264769
2014-10-31,0.5336415851015809,0.08006335210757423,1.3306914514363177,-0.5371809971371806,-0.13885845915747091,-0.4463513661849971,-0.019710376590506666,-1.144994846983033,0.8434272852489912,0.7655069785478891,0.08835637689702922,1.026699104372917,1.172858459153654,-0.5590070938923238,-0.13423444624960068
2014-11-30,-1.0024837298432832,-0.19742399867895064,0.7363793272222057,0.12655085491027426,-0.1602538790852826,-0.29880342727959736,0.2948420003455309,-0.9570816793213033,0.6523450887745058,0.5081505985662297,-0.5128711268907502,0.554756488086398,0.8421300181977454,-0.1490312447286029,-0.031240635836161722
2014-12-31,-0.1002412052591053,-0.2748820807135922,0.3511948189193166,0.045977673819798684,-0.830631126326909,0.2790100965497982,-0.2707257077273392,-0.9198316615245281,0.6966817330072098,0.5421991533560444,-0.39940421922618374,0.34411894237249496,0.5561101975734231,0.1474427107039892,-0.04755254024908193
2015-01-31,-0.21299452817067765,-0.6413832402317001,0.34109928152357055,-0.6775638024526235,-0.9997331170279348,-0.5537956202553841,-0.005211221537037285,-0.8684086462808479,0.7068448112640823,0.508901862381144,-0.416375213814482,0.47174282106676174,0.5456967983409524,-0.042152302642337276,-0.05291799011455251
2015-02-28,-0.28363503236584986,-0.2906930706162474,0.42407976751153953,-1.4475932386542179,-1.0033290398665575,-1.0387737293570678,-1.0840522182508878,-0.7717168088607627,0.4328667191827636,0.39717356890004485,-0.49237890083631586,0.6025525080105715,0.619827606357683,-0.2434457961400769,-0.04105380001864949
2015-03-31,-0.18104025815095692,-0.32899535617097747,-0.2046051891491576,-1.4383041059234196,-1.041818980820975,1.37569619494932,0.8018006477920848,-0.43428060412593095,-0.36006383516184687,0.30498043823812515,-0.4780997106488461,-0.3970261624876019,0.04259294417327736,-0.4763770493443883,-0.10422181711658741
2015-04-30,-0.7313150407069141,-0.5820196601190504,-0.398734754997983,-0.911274053442299,-1.4367990667519424,-0.8802194034085805,-0.45349839942108394,-0.1620775773499853,-0.8182068233588832,-0.09667404689387514,-0.6615814887254092,-1.1012152194206364,-0.2079576213338909,0.6391081768415093,-0.016463330187101614
2015-05-31,0.01040587282451245,-0.4392483393440955,-0.6423454452724257,-0.7182050413506136,-1.6438482839632278,0.3084777856095306,1.6451129862077982,-0.06927581049642069,-0.7567372157075853,-0.1157858794471464,-0.5092411572838146,-2.298726199980392,-0.48690926869833684,-0.24743118560800753,-0.06119067736788704
2015-06-30,-0.39843937664382545,-0.5514998439804563,-0.8746425080720698,-0.7764563654308657,-1.5894673650013478,-0.7957578396320746,-1.9549967154071397,0.15797970982482593,-0.8816174999962706,-0.36616113528308575,-0.5777362412746122,-2.847120839237794,-0.8188769995419238,0.948816161169354,-0.02600363202872876
2015-07-31,-0.11293488420259812,-0.24847746376782678,-0.7692672677143348,-1.168058695972011,-1.5451546523943405,-0.9418193810490488,-0.14990231300875817,0.39859919115482145,-0.9440579321769441,-0.6100098638224533,-0.47574813472936656,-2.1856712958653794,-0.7198258706851354,1.0078667495913598,-0.19580391374273873
2015-08-31,-2.2117720430929455,-1.2223027432486109,-0.9689394051441821,0.08781807755247303,-0.6405893976478707,-0.07268598833255868,-0.4300462844141863,1.5376067283515231,-1.6945373625212299,-1.8890453746120335,-1.3189482548058225,-0.9279197686178685,-1.3102544583580185,0.030790504228603095,-0.045058816556574066
2015-09-30,-0.41799743191557887,-1.3074494201551496,-1.0340328274602721,0.22897416376521215,-0.5996366248356932,1.0069539477785572,1.3033879871473242,1.9780422948870129,-1.5531182443218507,-2.064380901219785,-1.2911407736060796,-0.9563186307769723,-1.5334695468473523,-1.5575227490895776,0.022783173930576738
2015-10-31,0.3350176790696942,-1.099574797992975,-1.0759983402049014,0.8911165257484497,-0.35849503071351035,1.487193278513808,1.8626384836619763,1.7527278832912816,-1.12866614223812,-1.6343309539603503,-0.8343836849353133,-0.8036857461586454,-1.55094944081319,-2.428042308304958,0.17260441831702125
2015-11-30,2.0489942964953585,0.9494733269894858,-0.6621386861201876,0.8527659307716949,0.7706839377764095,0.2571327817376464,0.3578576776500758,0.8403492592803182,-0.30862556508562833,-0.5995233266280741,0.5818686302054226,-0.1083419763146169,-0.6620191926314549,-0.2704432914371965,-0.026776919953638414
2015-12-31,-0.18540555247835125,1.1026613944154566,-0.6781655662700435,0.6105078271705735,0.8947182164060624,-1.0227807961029782,-1.541599775877366,0.934618078393415,-0.2491466956103442,-0.6349302023457399,0.5192378282017637,-0.10854387170477353,-0.7110357525924786,0.998058681894031,-0.3125713612154681
2016-01-31,-3.1245559298836176,-0.7402848948692733,-1.0680059968335944,3.8686639595213084,2.809192911053063,-0.16425915235253946,-0.8533934821616301,2.193339327512752,-0.9242470250310068,-1.7397558712086494,-1.1822475084683313,-0.10893965839719902,-1.819811627924251,0.17536552545067213,-0.08936017431138514
2016-02-29,-0.5612806850737858,-2.1794180793081357,-1.092170489462039,1.168824552043608,2.0182761566527208,-0.3375991494399572,-0.40933890443000237,2.046650053746956,-0.8096626375932865,-1.5896371847219168,-1.3840104572610246,-0.1789881829229497,-1.9610056790478358,0.4299587729836285,0.14274804772944666
2016-03-31,1.4867861719620947,-1.0143187063926915,-0.8394236378531156,2.4977488583744747,2.2453076209708147,-0.35665935101368473,0.7058435682240325,-0.9797541822189293,-0.5208688927567423,-0.7964866033246426,-0.2904710155470762,-0.04594065516802115,-0.2433194011252034,0.39676974404631776,0.058643888297687324
2016-04-30,0.8220610824069686,1.0099308063362211,-0.5646108689380497,0.4211083269107151,2.0413980817739543,0.33257329300238125,0.16206677205744338,-1.0475549470672934,-0.1860781015319096,-0.42477783448574236,0.2721279353166782,0.057664111561158506,-0.02880848004730041,-0.27705667079355406,-0.04799739990320005
2016-05-31,-0.19565976252120354,1.2399853709431237,-0.5948502437676388,0.08829138391149619,1.3112418842681623,-1.0359199862653954,-0.6404462029563092,-0.953515012424164,-0.10692205321441359,-0.4327404193492663,0.34944588712167235,-0.006703137153060877,-0.07738368444490173,1.0236831702640037,0.17637856655140688
2016-06-30,2.049770903492979,1.6005018584837016,-0.13341211752765486,0.3824086182444581,1.7647720944960537,2.590327137432863,1.4739955584596254,-1.2268983560413143,0.4370710881737008,0.29792449529481746,2.336956223976893,0.22835141757841973,0.286430728251557,-0.9226558402559808,0.006321133563370733
2016-07-31,0.353788170444304,1.3491237707988792,-0.021171369348037088,0.43506165544913555,0.12621721583927642,1.0055255366755647,0.5478551404164942,-1.2133980511372282,0.6273390313843664,0.47392561116638865,2.1502244617464528,0.19769032434572753,0.3592121442219456,-0.15599143595444154,0.19929494288058683
2016-08-31,2.1212777577373787,2.842251123652516,1.217812902974597,0.24231444167466434,0.030229287975173706,2.5007512699888936,2.390218787803378,-1.391281652079781,1.4847280547962785,1.4690501891963852,3.2747283910673133,1.001078915057787,0.9896185831570395,2.460118315935142,-0.1405624692161897
2016-09-30,-1.0628270000695768,0.7311906449129828,1.066086101599192,1.3528983762167057,0.6853920215797111,0.9559790383775184,-0.04616690355378269,-1.1504709393560382,1.0396264343250337,0.912761459793075,0.9766359004846675,0.764621218582523,0.9692198429170669,0.6470728399855447,0.29699684372632834
2016-10-31,2.6866429258186297,2.1720743816908246,2.508385639833937,2.2250955302724367,1.3790858912020778,1.7127636782803481,0.8813757667308355,-1.3752866303485067,2.665508337456154,2.564442950196975,2.8333276297300842,1.226292805465644,1.4151525756994219,3.457664828116922,-0.06333247901524117
2016-11-30,-0.3771750335487515,0.6813124382971436,1.3649740992392179,1.996643180966663,1.3142388074271332,0.7723440909746768,-0.27335100430093234,-1.2124465248010605,2.2668539481608607,2.1497418095043916,1.2380962261999195,0.8846155176509894,1.075057060857979,0.5642477176021353,-0.14992631306642662
2016-12-31,-1.055913244016756,0.5967796534124071,0.9067088275325956,1.8177667121360641,1.4738496449812775,-0.20829556913321987,-0.4145072067120035,-0.9882187858875044,1.424622936589203,1.3322610339972147,-0.040770660267186294,0.7332309132706427,0.9336811307730897,-0.10228616006828266,0.2441240981126511
2017-01-31,1.8997128381551929,0.31077604163636546,3.5822982168978887,1.2266024816627308,1.6942890943004472,1.3864450561322321,0.05785067155619032,-1.1051181385351287,3.1640869209789035,2.574900202035735,1.1892806819576063,1.5351845432002662,1.845323045959039,4.160755892446961,0.022853300977438682
2017-02-28,0.17214484392005577,0.6723554823051112,3.4277130540237604,0.9993083527619321,1.3396786360906217,-0.8377513015453905,-0.9489353848855738,-1.0126500628721742,3.0436080676788766,2.317451285751163,0.9940496146401251,1.734885034097348,1.939991181879771,-1.219711653139469,0.023569418517115193
2017-03-31,0.1557357406833496,1.4343066228620884,2.202131553154044,-0.025906149525516956,0.9010064838322431,-1.0877811491167864,-0.5498887013525172,-0.6328307150717529,2.2246692055154695,2.0719132165852514,0.6673074395827953,1.4929909305955111,1.9519870595668827,-1.2806334062799818,0.020627627242851367
2017-04-30,0.11714108825765077,0.29345333997066836,1.781041003787989,-1.9345040691195996,0.08515335743656673,-1.413836644533079,-2.031161310990087,-0.5788074526636378,2.0603616451019366,1.8135952101544035,0.6351302661033164,1.5719303382166305,1.632630427065492,-1.7972036077595417,0.05793651154157827
2017-05-31,0.34263759048977255,0.4096275599183844,1.9816894726295802,-1.5823043456720178,-0.07774202664757629,1.3198779494391522,1.1404242739158355,-0.5480307561240871,2.1069144514971376,1.6936317330677644,0.7229461296131343,1.7459069442479562,1.667426497337854,3.1334104432933767,0.10498265810562599
2017-06-30,0.648206958229365,0.7435746563826189,1.5058122003020906,-1.2391605821021943,-0.914825960922407,-0.17753361087277283,0.6946464811823005,-0.5439796002700077,2.25264646191672,1.6590747178386382,0.8799373552592525,1.937997206882438,1.2476224305145573,0.15318174684218536,-0.032495081682929514
2017-07-31,-0.3568751725645393,0.4289223164960247,1.2454006938638074,-0.8567527666439807,-1.9247600457669822,-1.3744886948995114,0.24743954711940513,-0.42761679170368694,1.6688330930063882,1.2931135533551363,0.32775506589432024,3.2516797715257013,1.0987143790214187,-1.3422190416669482,-0.002814920929809784
2017-08-31,-0.1486174375980131,0.09660275475437602,0.5787067298625614,-0.8787337390787966,-1.94449411941568,-1.245491629827714,-1.735840696566756,-0.3310654169791792,1.3733259459081149,1.0756828370365465,0.060199591755773586,1.4912455871467694,0.6728623131304396,-0.6899975192562933,-0.024252258538603796
2017-09-30,-0.3722078635438485,-0.6245136588270104,0.8372732490649476,-1.6675128770868282,-1.768161279043943,-1.213882299306198,-1.1965300712308475,-0.19521548415448833,1.0712183325890838,0.8586039867615664,-0.3390621566288999,1.8117065511844777,0.819505356701709,-0.9169025854789633,0.23420132177328148
2017-10-31,1.5168320904993111,0.7185080310329902,0.5889540988225059,0.1797260736543339,-0.6993862214246436,0.03699309265394406,0.7075854912196445,-0.2770104160366842,1.8008504518015531,1.1940969007330589,1.0576948111970452,0.4842653519796339,0.5087870122304387,0.23695704152657426,-0.049475917667932454
2017-11-30,-0.601323531504723,0.39292831461756983,0.5673685077687648,0.3448787000455197,-0.5548585959525453,-0.8629645515831363,-0.06031983792807872,-0.0947040585022458,1.2344658055190423,0.8748934569520784,0.18231264774362882,0.37995774669005594,0.49368287328003624,-0.6909847179157294,0.0032958831333653204
2017-12-31,-0.16891421324674527,0.5445730162749884,0.9994629813252239,0.23657411350251892,-0.640724603994755,-0.9845185398251859,-0.22002622940873434,0.0274094797372187,1.0101805282716472,0.7098739588366706,0.01108869717433758,0.8212900392372563,0.7046799070376527,-1.1506191710691782,-0.12913952968627593
2018-01-31,-1.1226404800060343,-1.49249733549528,-0.17124512814277845,-0.9245841211183278,-0.2896052212805865,-0.5988406730131659,-0.9574441719713299,0.33776941433601043,0.38394687629737695,0.3039894652117574,-1.0675823311098858,-0.31946378657189495,0.07158531720789248,-0.2281120901837609,-0.043122119059488415
2018-02-28,-0.6323726441778881,-1.4505475557414391,-0.4103374321712556,-0.8465473897516119,-0.21532510464989343,-1.0936835813879549,-0.9520176820940706,0.7871245936626119,0.10775242099624127,0.07479846622837523,-1.516632014089165,-0.5039917694482976,-0.1417889583408869,-0.3226871292478295,-0.13403918728327846
2018-03-31,-1.3935633371846556,-2.6780655530103967,-0.8844558949064713,-1.010116780796421,0.06368301337607342,-1.0556062253078022,-0.8254794465312343,6.182557557368099,-0.8360096556772827,-0.5139412146946989,-2.669648968555982,-0.8476140670154196,-0.7442148562982005,-0.06931319124722049,0.09711859866923025
2018-04-30,0.5616019871956788,-1.143522897982381,-0.7923251061978527,-0.008386958649995748,-0.959942902210016,-1.0200461178431997,-1.3844147443888841,2.633053212080551,-0.6164415480849059,-0.33999856457008953,-1.3551214349942826,-0.6919407458760171,-0.6684348918284907,-0.17771742528833048,-0.15482691628987694
2018-05-31,-1.4424169786774532,-1.754946158914524,-1.391432840223485,0.3239464430255084,-0.6279109925499716,-0.9190472490083847,-0.19787241938036115,4.588651620555206,-1.4913887179323875,-1.2927513974289098,-2.019045349550841,-1.2113811316462466,-1.3917759773323264,0.10756914081639005,-0.08533001429905857
2018-06-30,-0.8288647412241682,-1.2900773163078234,-1.8606482249540939,0.15995799393034016,-0.6846883892297818,-0.6523474044318768,0.35159085131486795,3.786358660979921,-1.9728300164008667,-2.1110061993961495,-1.9041710156831142,-1.5995915190097831,-2.119491706335066,0.20099483139094412,0.07276757921796538
2018-07-31,0.4669728186493126,-1.3207355727018701,-1.6057446265297937,-0.04186415744101741,-0.34654683415184245,-1.0479797353438662,-0.5804660695298713,2.1598242633385003,-1.6739891405186291,-1.79030721532187,-0.9345799532159932,-1.3085265537934692,-1.6823735140726965,0.24407729899201522,0.001306904999782202
2018-08-31,-0.10849662542559607,-0.3469224785150068,-1.5736942605222264,-0.5727246812117542,-0.31553634078393294,-0.5014879118612484,0.0965332580355341,1.7268141024154382,-1.635507652862613,-1.8598749049465297,-0.6003356887292239,-1.282700438976553,-1.632784673231561,0.07132255736047792,-0.20620039523353528
2018-09-30,-1.7287160714426877,-1.0029097613564235,-1.7724739248359913,0.3723832088995901,0.04742684389839384,0.01717390859778572,0.46095344035958163,2.515708816309663,-2.3331878154830417,-3.2504931709677085,-1.6936614811107458,-1.3757038217592645,-2.1403821229563804,0.007168734718358425,-0.08133657092763315
2018-10-31,-0.6723826773680343,-1.8418898789971607,-2.0378507456135853,-0.18403264512826364,-0.4409440461734593,1.266206659253459,2.4043450343457753,2.159369798088077,-2.139723610097981,-2.9176905012641843,-1.564788850186093,-1.7636540403726553,-2.6833273781913642,-0.8263024089044011,0.0011600929375304458
2018-11-30,0.11193152969737086,-1.7211727682574036,-1.7431362874585101,-0.11782019665273648,-0.49101409109500965,-0.4453659984731297,0.1275325672598914,1.5967190091071672,-1.7434295295224813,-2.2400440971956175,-1.1681623859027384,-1.5899840516211432,-2.1648849592987482,0.5443091290430118,0.03363098367449469
2018-12-31,0.37921706160295104,-0.17603576989215797,-1.5550805333274478,-0.7803586685813803,-0.3526449629283912,-0.8353359457321414,-1.0655496725665803,1.1258592990487513,-1.4464855801440946,-1.7959420010224534,-0.6306339155521635,-1.4133103472922521,-1.8107634824372523,0.8028148910401816,-0.045879605750693664
2019-01-31,-0.4158498331997398,0.05798001269633938,-1.3583071812537704,-1.0821710821503925,-0.6320086761925964,-1.266875828691336,-2.270163049269215,1.066534138239635,-1.3345337135691235,-1.655969035760336,-0.5687180175654288,-1.3600303571585093,-1.5683750640158052,0.9610711772932196,-0.10184557355038186
2019-02-28,-0.9382819426714696,-0.5256199727883956,-1.3064928743309452,-0.4765206864244757,-0.6390646891656304,-0.2438654631572105,-0.13237629742269533,1.2010360430769487,-1.2777938642565276,-1.6439804218620275,-0.7378625730664741,-1.3310925988109445,-1.6481636814654046,0.6514952466133713,0.05499015626887652
2019-03-31,0.7647439061283312,-0.350407773346183,-1.000481606109744,-0.16402624320621156,-1.3539822051737802,1.5815656191903562,1.3340401566271356,-0.6365463554900164,-0.9875643436567373,-1.2113879378157142,-0.06260661706095012,-1.2227455161339187,-0.7478121650927875,-0.3577336364530143,-0.09882187364512557
2019-04-30,-0.845851371315199,-0.6162584733670019,-1.1514701550815019,0.10226480573370107,-1.215277759305483,0.020832135175409598,1.2658325797483168,-0.40291591832802903,-0.9656394114505951,-1.2416027971031256,-0.6045341533114819,-1.354128709546716,-0.990411602758516,0.38808842729571535,0.08706794927488208
2019-05-31,1.1159502979786526,0.6414197847466113,-0.7709302648458697,0.2550669168538894,-0.534385061670291,2.044068951069957,1.3407054133539877,-0.7023876505359448,-0.6966658475568033,-0.8323398635307238,0.2725178887450944,-0.7764893218235719,-0.5462995840817131,-0.7400192039192275,-0.06757153341343249
2019-06-30,-0.4727292046996401,-0.12599917088724175,-0.6845136573018192,0.19244268090529953,-0.5088467337905872,-0.5559937525897588,-1.050941348037854,-0.5654731320626998,-0.6592226046107751,-0.8407206964744535,-0.003944806062926339,-0.6930698390105808,-0.5003702951345429,0.8186742597712876,-0.049123109070126965
2019-07-31,-0.2210556233125634,0.28235230058647104,-0.8050602950718483,-0.2631076492991422,-0.4890889442912338,-0.41904794437779447,-0.18964477154407713,-0.4810387223251167,-0.5907167667964891,-0.7965968350512169,-0.1054807965091735,-0.7863992989697168,-0.6735225207875266,0.9499898717678424,-0.11003342135721873
2019-08-31,-0.8499180823000957,-1.0685166801779247,-0.9041763933953141,-1.703639785871473,-0.5296625798620093,-0.5722485773812676,-1.4673139592362068,-0.16977527373198983,-0.5915401716540758,-0.8805997278277377,-0.8077868007503907,-0.909056848812473,-0.9225254980171936,1.1735473154700744,-0.04470017891790682
2019-09-30,-0.11918686355891484,-0.8191622669366302,-0.5901346818794965,-1.4410150899385061,-1.2264773292582751,0.4511620246238215,0.7913415215036141,-0.09057831316670843,-0.5003771160025426,-0.7897819739195859,-0.7277701185923537,-0.7493732204746307,-0.6006530091673289,0.13281155624652463,0.035288344735560286
2019-10-31,0.7145237758711231,-0.16761038091042763,-0.3111564011409424,-0.5659389801410443,-1.2720659135897836,1.8529738863434704,1.116203624052898,-0.3472654695297768,-0.35122333415556256,-0.5567861591815263,-0.10433311528936837,-0.4274571532479179,-0.22972269497497835,-0.8014654932334615,-0.0923987405207111
2019-11-30,-0.6258443363457461,0.06073794104510035,-0.431566634985561,-0.731448679724644,-2.2929057336483973,0.40203166307967647,0.8556868965273421,-0.01717820318372128,-0.38434475469964363,-0.666299684197096,-0.4203816334587145,-1.1465489841111594,-0.5063936032416994,0.08614247858948618,0.061996398990776844
2019-12-31,1.3140437792573731,1.1235683204463083,-0.300141196737309,-0.14236915580634793,-1.1375377556878576,1.77001392129876,0.7019656168278701,-0.4810967282696029,-0.17461430464657526,-0.3402008548292073,1.0740896732791327,-0.5076422899167778,-0.2830163798078183,-0.9516498193590434,-0.005702663112182056
2020-01-31,0.4324436499152858,0.9733006007508076,-0.07649642244678069,-0.227987896899169,-1.03381437097173,3.3766367017247925,0.9245222233664854,-0.5780174365302113,-0.03690149419961245,-0.20028869364186463,1.7429384138333357,-0.305544103637657,-0.06483410340159296,-2.406511382772474,-0.1823215567939547
2020-02-29,-1.7956136786562398,-0.04020531325812022,-0.27705374770468916,1.325437045775088,0.04823604342819118,-0.3392991150453668,0.03963339579130829,0.6081934517488521,-0.6089939948821556,-0.8027454501627006,-0.7796058946144271,-0.07774556479091485,-0.6386363373259368,0.4845070774505048,-0.48025204373710356
2020-03-31,-5.062546327607168,-5.7599168986908715,-2.0580779384591996,4.775446276973694,5.939444846271374,2.0670460969136832,0.7000961984682267,0.9179013603516212,-1.9306305543652398,-2.3374167168771764,-5.6247132386605685,0.40328399250368313,-2.928864204314221,-3.346896598164363,0.22346045830466107
2020-04-30,2.2694239090214685,-2.1280320476177166,-0.9002724772436245,5.906599554433581,5.186514939580104,3.0969573279459777,1.0297627659456952,-0.9220737184632509,-0.8101714198464217,-0.8229438827623953,-1.285689396974047,1.1412920591577171,-0.7772520954982625,-3.574710348218268,-0.04008293520350274
2020-05-31,0.08565310408698797,-0.9452443904309132,-1.4909993529566696,3.660375500329085,3.4208165657680194,0.733992901916707,1.4936503247914998,-0.6692906059381805,-0.7120713693443588,-0.6633557453133511,-0.9264451618677163,1.2602681455613711,-1.2894852242256418,-0.8705271962384465,0.052677560123903046
2020-06-30,0.7593927005879515,2.480130367477783,-0.8642180211799081,0.2292751642616795,2.6694425005242692,2.5358179239942684,1.8801657721292155,-1.0396314972248668,0.06933452846144363,0.014920003405811634,0.3825914107622281,1.5210285028952557,-0.6154068504798587,-2.79777603120563,0.02594339449202402
2020-07-31,0.5062211814237834,1.0050013187637161,-0.4056648268464134,-0.7801758223026535,2.2783728365213305,1.8980056837708041,1.127562579938931,-1.2041393967063274,0.46417653750173743,0.47892756033378353,1.5123754568706762,1.5712184524705548,-0.20785846025470342,-1.8465475675540732,0.1204893972541263
2020-08-31,1.2502554118782339,1.8287709146049436,1.159288262214842,-0.7257999386526006,2.019303175859933,1.4437672903079775,2.0690984662950482,-1.973023465963458,1.610250050819621,1.683005771746559,3.0852559403511557,1.9932886283104385,1.09859700595341,-0.8158340341586237,-0.09520207753947722
2020-09-30,-0.4256899608603338,0.9050666382614674,0.8946794533834878,-0.023285007833968745,-0.08716412160172016,-0.5874988932504951,-1.6244230480870219,-1.1047765249554353,0.9792192931068334,1.3349735312606807,1.1409442040599747,0.8405446264545203,0.7416350607328681,0.5066642126896296,0.014167887518731107
2020-10-31,0.363756747835843,0.7901892248525418,0.7315496428083016,-0.008806221885856634,-0.6449653822942548,-0.4510723066191439,-1.5205068636825485,-1.0919718038081507,1.3380452589612997,1.566078282462991,1.0608923974642133,-0.24437547167063733,0.6601437965600538,0.4107062227343771,0.09605593171658396
