CEAT IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,-0.3804107559422753,-0.51681417340025,-1.0401952278210382,-1.098543814704024,0.03248634872790715,-0.6622571371815025,-0.2792456838906471,0.284370563848754,-0.45057600626577177,-0.06654356096248987,-0.3584916066388065,-0.9351782943528574,-0.8707188406338452,-0.20366090616105237,-0.026016093537939794
2006-03-31,-0.32952321267855533,-0.19461389713645286,-1.16680912652993,-1.7406015933257375,0.10936268394162801,-0.3163558485258005,0.17769705000388705,1.2169920775695635,-0.7263402830912967,-0.24341997121864226,-0.3636360590122918,-1.0566751981957079,-1.0637892480578248,-0.2450553312238849,0.17778640162856313
2006-04-30,0.9102984133831643,0.11770098572869751,-0.8207053770807257,-0.5735962019715924,-0.9179455187715782,-0.24059345402104532,0.04338931933413502,1.443556516237972,-0.7968443147428625,-0.09551415780322463,0.22151992950503313,-0.7822652927524086,-0.7277797133034966,-0.2868318215584806,0.12390901461772863
2006-05-31,0.5412738792818391,0.7679675130418111,-0.703718685365878,-0.8298490689551837,-1.6942298356567744,1.9967549685782857,1.3444888654151719,1.6147150888208794,-0.8673586970384883,0.4003259048518775,0.6925076904183024,-0.6648152509994659,-0.597378575827357,-0.29570394481954515,-0.11195424335308422
2006-06-30,-0.9900554446149572,0.3377366573380821,-0.6001878718551681,-0.0769395728356189,-1.792679261509279,-0.8186325535161774,-0.6328162165892023,1.6783282296805693,-1.0082296623886873,-0.10906167288794844,-0.19480357433424605,-0.5095717717987107,-0.5168437115953154,-0.33217380355575254,0.006807505190878674
2006-07-31,-0.22354514130621564,-0.4580803796156449,-0.5159899091313361,-0.6514007679419419,-1.6531203973024826,-1.1115533180301813,-1.9213908244541906,1.7206680618263057,-1.167827592206173,-0.245308485384902,-0.33026349101654795,-0.3767649111731301,-0.4704956979919666,-0.39437719598960724,0.24104919861645835
2006-08-31,1.2326556837640674,0.025204686290778395,-0.43339697874876054,0.3001400200660179,-0.8083726689065103,-0.7517614688288214,-1.6335584947306012,1.7987842473969269,-1.2921512445334056,0.7609180709343748,0.6828454024658662,-0.342666951955552,-0.41122660322457866,-0.362400681779966,0.1631759837283854
2006-09-30,0.7225997379017693,1.2697135872793743,-0.10262180922750275,-0.6837606167125881,-0.9786261307602938,-0.2689724963612953,0.2472724196970066,1.88403407892956,-1.3501757640247307,1.3512966546686245,1.0561856176667768,0.07779073455324738,-0.09817019974837837,-0.2504347256699977,-0.026845984021898403
2006-10-31,-0.44233343229760486,1.0795296212137873,0.525663700868962,-0.45985967248628534,-0.9315611814274473,-0.4366146710696859,1.3559080912851562,1.7592679508426512,-1.4531955670595649,1.1273727516290364,0.38949080343785647,0.8178295590431206,0.5121266071572133,-0.3985519921552903,0.07999859099963243
2006-11-30,0.17346820542648214,0.317814691804014,0.05995890283348162,-1.1455530647455612,-1.0147636877307655,-0.005135912399345821,0.5675102177524302,1.8431098018265581,-1.4851359905124017,1.2329933894861997,0.46953102675515895,0.28563104887458696,0.047980516547086925,-0.0908459481932609,-0.025800579099815844
2006-12-31,-0.4340658444760723,-0.47527816986408217,0.30996302198115805,-1.641972383504367,-1.5454213217615471,-0.42219550602182515,-0.2552017077964971,1.9738090009698497,-1.4345975930463257,0.7279633825496573,-0.06053964793245313,0.8680608566707281,0.2948048366085786,-0.40151186360907526,0.13423284269382488
2007-01-31,0.6623934372243124,0.2730365308315891,0.46227945761586126,-1.1921714815868065,-1.4949672823436835,-0.03257642162452345,0.2416823774956042,1.9246871578793712,-1.3669291372912014,1.1641670736269392,0.2747773810260423,1.1533722206666372,0.4417052923312161,-0.0771890201855773,-0.1900890182388751
2012-03-31,0.31080704493466244,1.39141780428357,-0.24893657793748583,-0.2162791458248302,-1.1552756404566045,-0.8949463430146448,0.07037887613523919,-1.0775033779579415,-0.26214981021680367,-0.22718278118653643,1.301162472533847,-0.3330584754368919,-0.27155687573802706,-0.20008754818360394,0.1882928378320469
2012-04-30,2.1496435307775226,1.499250308424865,0.17015722872502678,0.37491246242355697,-0.46502202469068865,2.648697849580288,0.49095524964266934,-1.0549285311786305,0.52866441262917,0.4964821424240179,2.381544634480618,0.020861622033757615,-0.11352870107196306,-0.40033842958925214,-0.1454291334002645
2012-05-31,-1.249097968121616,0.5514883858601354,0.3093892971695252,2.2482979378042574,1.0578927383448673,0.6704555447382701,0.029255117709832985,-0.9019388026539583,0.10147977905684484,0.08211098928563394,0.568048042038451,0.2315314502195712,0.06697153411978812,-0.5486697744808607,0.05799483401059018
2012-06-30,0.6686867139053706,0.7603718553491484,0.3800877398052636,1.995512883413869,0.938236246170768,-0.5442563331871461,0.29338085066029307,-0.8045971678791223,0.4430760721661073,0.3947650538392191,0.6338775946170291,0.33001592173175603,0.19681400811554992,-0.23947678323494895,-0.004578995535687892
2012-07-31,0.0755120665839934,-0.26212729801306445,0.6316566956138826,0.2358419632067497,0.3612219938614462,-0.557639400019902,-1.4379161405128775,-0.6809081283175118,0.5440283450943362,0.4782201576357837,0.41116452891909355,0.5975863694190093,0.5214456204150016,-0.3622705253694968,0.11135982187155993
2012-08-31,1.1349327585498872,1.0348825327924804,2.5802888655256906,-0.93409260583013,0.6027747606681448,2.5767098351348503,0.9706546475523367,-0.5941881753704343,1.1994232884538159,1.0679306524291763,0.9555943008627159,2.266379279430019,1.16563621072305,2.870016501002438,0.030550444198425453
2012-09-30,0.38335657887485985,0.8714955957534823,3.1583313934115376,-0.9250579245154593,0.5120775531520307,0.2527415183305771,0.829802590581509,-0.47638539590916423,1.6674173601762332,1.4342844030622943,0.8561161116276219,2.795872982463543,1.3602751124309462,-0.25231996176152827,0.057182995642041816
2012-10-31,0.7392606616853589,1.2542065464281955,3.3409468178192876,-1.3161946527758588,-0.8683154684850486,0.8784933653649597,1.5448002431245687,-0.3672695882434096,2.631063266870795,1.9905354036591725,1.2543044868177669,3.669720471643872,1.5514610944223373,1.2015832217955849,-0.13538374294951672
2012-11-30,-1.2247320787358797,-0.03003769665009819,2.0114933095028635,0.3439622652079186,-1.0039602863675199,0.12666663380404986,-0.9638507361374553,-0.17173054391680267,1.5026871756932851,1.2361771684978164,0.03510771785215502,2.1950991194158505,1.3282718172845074,-0.688165228979601,0.00810106884533231
2012-12-31,0.19516312497296204,-0.14543393091402737,1.79109850242413,0.3567239730176052,-1.0384848340484416,-0.5097347959953107,-0.38237228443347604,-0.013971295815265346,1.7833336155806452,1.4169912282636365,0.006812880814296298,1.9666223508221459,1.2343015227217053,-1.760669760088771,-0.00047472111026822575
2013-01-31,0.09368908147418567,-0.5003430804301918,1.0069518808819045,-0.25587418032632175,-0.9636255352651668,-0.6653187887513597,-1.2713491220313955,0.16606087649264897,1.7590936024119885,1.4102556952521372,-0.0944232503563375,1.0705692137886615,0.8651721544720284,-1.2711542919125045,-0.13829103987751054
2013-02-28,-1.4230980140148721,-0.5930292203219135,0.39502610781248126,-0.21776766085416246,-0.7629292458701986,-0.3419199331409219,-0.4766230919016795,0.08441789826433668,0.31145623438102454,0.40030880461852747,-0.928575757595918,0.3857725705273177,0.5456810767400605,-0.6228687572046744,0.020508004221127155
2013-03-31,0.24127724851943883,-0.6194864024646499,0.3798125628415433,-0.10852105948499673,-0.8139183958331551,-0.9863550145448134,-0.9701928131994955,33.13679054893227,-0.6531917947928526,0.5531644471770842,-0.6790830116678228,0.38381678341129766,1.2102082118602444,-0.7107594677683038,0.11778303565638346
2013-04-30,1.2899252457622596,0.05662898678761591,0.12307450012192374,1.2127900044897544,0.24659637942293036,-0.6043203062968541,-0.2371149580067359,3.1783164171421334,0.3786758146509056,1.3344134503901472,0.44516336077244856,0.11318233571805986,0.10179975071254854,-0.4518001267645082,0.02392795369523556
2013-05-31,0.2509481125489866,1.0607778601305928,0.6413831719933997,-0.9831105183512433,-0.9224230752005396,0.39683940243704346,0.5837384409569891,2.1089292121559953,0.5888209819911292,1.3447557045250242,0.5700639274361669,0.6887966258543033,2.385775707215295,-0.3419212789346664,-0.01966355490877802
2013-06-30,-0.2430250298228589,0.7530604526461578,0.3263732414763523,-0.5196598946486811,-0.8325360840485112,-0.5988712232019116,0.49044725805154793,1.6564343930133734,0.4127306567420672,1.1056449882074775,0.33522823436948057,0.3372801574292461,1.0706576674082353,-0.6714274086180454,0.18664631289573716
2013-07-31,1.9654414929891537,1.1388806006016456,0.9816386473571259,0.584786748683995,1.2616048928428492,-0.05387297315135352,0.8464738748428033,1.0335587083705589,2.359085455053316,2.036658887464832,1.7819374996432846,0.8055207833277629,3.002291518678956,-0.6505437181714518,-0.19901564281954964
2013-08-31,-2.023812462719503,-0.25789878079765466,-0.13964244862794004,2.9271809657987586,2.466214214145915,1.461666187871991,0.27357688848943545,1.1816553122650302,0.09307405751337337,0.8981289843173693,-0.30774615233824476,-0.10551099312079618,-0.46303986707976363,-0.6721704225605284,0.1569505587349201
2013-09-30,1.456442661869767,0.7713963641615769,0.2088805172288233,3.0761014288997126,2.809788060846279,-0.46668687653042906,0.3648797452660671,0.7477612146916662,1.5124308583894897,1.6142772910503922,0.6153173509690835,0.11520712958528098,0.6855691506539847,-0.5614239399622277,0.41226138273851276
2013-10-31,3.801029479925496,2.2008879588938535,1.694403961782805,4.457338471774834,5.789718939996669,2.933488252957393,1.7393161096549195,0.15293099616346803,4.920857570376798,3.0240184895465188,3.9959651474157454,0.6702798299324612,3.2013676252223093,6.038339576719304,0.44016708591806397
2013-11-30,3.097484285234814,6.617058895529201,5.786000158061935,0.7836045947284911,4.872991185972466,2.380337165245885,1.9939265683034308,-0.24317797835706298,4.009052732672366,2.949474310551202,5.900703871083073,2.1064485009806178,5.899247570260332,12.740537898500897,0.11397646667853495
2013-12-31,0.3725941607905229,3.654692804645364,4.424244927696102,1.110139633086551,2.9682922549014523,0.6364605102939256,1.9916357487850191,-0.3310857977390485,2.4529977321940124,2.0725351943071453,2.8676857855665108,2.5231344253454617,3.9065026259984217,1.8070543778163837,-0.07597771405087586
2014-01-31,-0.8970144869445322,1.1163296357442967,2.808921102608021,2.3122541773683607,2.918718269346676,-0.241440833434484,-0.9869785345256666,-0.3050167044900072,1.4566068303324862,1.338159378695211,0.9800890582653249,1.7588558117981348,2.8434282535161683,-0.20768060829460455,-0.05293883190288489
2014-02-28,-0.6791157483931078,-0.626544972737885,2.750452957824694,-0.30004532173579096,1.7918962751024947,-0.4114448542932724,-2.0372650339361082,-0.2995594102657997,0.9753440284808522,0.8987574031864869,-0.030016172563090172,2.327875259842853,2.951943975417965,-0.6490274484025402,0.44759667508096
2014-03-31,2.5634518004105082,0.5271503026458019,4.629264892779787,2.5104614257073865,2.0749361030183704,0.8216328168632598,0.1304618433620795,-0.0733431733629431,1.2428548537776674,1.2612850924536474,1.3567649982213368,3.7045645816146293,7.007464982354593,3.97957069854093,-0.1280649155235772
2014-04-30,-1.1109072244044242,0.3320884777338648,2.1640905423004373,2.3658599912719027,2.0180253941563766,0.015932260970190883,0.4279657564593628,-0.00506490235061205,0.6429856628240288,0.7072227401715373,-0.0020561219240481346,1.7346342525946425,3.0733666344533495,0.37956100637802503,0.08575624769137935
2014-05-31,0.1812541076591671,0.7882906356982959,2.1186418847059705,1.7722616744876338,1.0220130995288605,-0.7529451114507504,-0.21603280216575088,-0.1721254695285324,0.6522010229433427,0.57401263369387,0.11019123620618147,2.428235167294553,2.4875523807693636,-1.5099714703600478,0.4788643630103932
2014-06-30,2.4079822248748175,0.8363582478115931,4.139202856594732,1.7999710274431981,1.8481160223117823,0.9394473718548461,0.013928178267566087,-0.656280421857384,1.436978425980192,0.8899753487230435,1.9431163143487125,3.4672922394054235,2.557875673591121,4.583790028057573,-0.2694406659614945
2014-07-31,-1.820621650607002,0.3189988389743058,1.3971746815556982,2.333354551972797,2.1718306226261426,0.2838630456265865,0.22036032958790436,-0.4803109056958913,0.4282501089240304,0.2558141555719712,-0.15200157146070778,0.8725059094304563,1.4273410829585087,0.6209882351252008,0.11767662211196694
2014-08-31,0.23452753757917422,0.37763668725069166,2.3114612163171007,2.0122524177037966,1.7885445013225105,-0.6015183954892213,0.5393405857888358,-0.6411628486130175,0.4873865706688739,0.1811106726926581,-0.11765934630064738,1.8021817644565434,1.9815638321925955,-1.050086403897553,0.302554748149188
2014-09-30,1.1363329060843559,-0.2308701235824568,2.5453468168257025,1.034605566983419,1.2755620001288859,1.0506543135090627,-0.09360107249115172,-0.9150385648684419,0.8946883896019827,0.3189617263227846,0.830899024520471,2.44860048794612,1.4428164783401263,3.2657318646246143,0.0867754407542349
