FORH IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-03-31,-0.0656813800879649,2.762014621046984,3.1163863483259893,3.213443759474679,3.8662031267407357,1.036980113086967,2.290596759598215,-1.2144295559887635,2.9929114862439175,1.5431967560239062,2.4898134697622845,1.51812269066802,3.1028847254310756,1.7277625070902103,-0.0613843270873426
2015-04-30,-0.8433889563665479,1.7465578921769362,1.948344632757339,3.2331551459606063,3.1786993979875913,0.08139331334684814,1.1621720599905072,-1.3489302561376377,1.7977836896275825,0.8087743958551661,0.9889262058998591,0.9596115987727886,1.943008240348504,0.018140666187586727,0.11921755031925238
2015-05-31,1.0282691512588549,0.08323742049650487,2.1295910517949146,0.11108860699367532,1.9011955444740043,-0.14324315993668252,-1.4025759751017821,-1.2179580051906949,1.8534522486270166,1.0797854109543799,1.3272821065360105,1.3834089909812601,2.1234703014083425,-0.15154443886782457,0.029102209197212535
2015-06-30,0.00903513751375828,0.13231340296237745,1.188821632782502,0.10334660379500274,1.7122471526438692,-0.12765681373044085,-0.9193287853312141,-0.9020451431998388,1.5202896002039255,0.869917628122503,0.7400479996451251,0.7374235225904796,1.1872714209281001,-0.3203866062059987,0.0633891557741154
2015-07-31,0.3465140113277395,0.924053914995314,1.6687894524426827,-0.7684346358820103,1.4857164953321969,-0.11067899314890813,-0.218842730368222,-0.8856120709374429,1.3794000427217559,0.7989867524064613,0.5118780763724,1.1559274015029115,1.6699524529093919,-0.21363610979910574,-0.13017656038790557
2015-08-31,-1.7073863211688807,-0.8488991273433127,0.6859622125814523,0.409167467280386,-0.026288507220741518,-0.31479241979645983,-0.19391901122130464,-0.7226514284502549,0.670277810364611,-0.21020683963873552,-0.9148117060606697,1.1163082826699704,0.685514460133819,-0.4792443408252708,0.005640507755452636
2015-09-30,-0.18482321482374517,-0.963412168143284,0.7993457930052351,0.3209468658812469,-0.033603001794006736,-0.6719674620198969,-0.6256166168680176,-0.661750052993498,0.5399574133826714,-0.41024690723583535,-0.8813819354704571,1.2507419935052382,0.7992617245135529,-0.8306320410608904,-0.08523675363126129
2015-10-31,-1.1067059589722186,-1.8778529724585562,0.10947477788286114,-0.2755393453626202,0.06440106983936167,-0.9330091993783035,-1.0017128367144095,-0.6191016815238982,0.13044877604587216,-1.0679298987170354,-1.6120462377409654,0.2847381209813465,0.10819980134579585,-0.8028107335351904,0.06912181223885462
2015-11-30,0.5004027379878041,-0.4702400312560687,1.1298490576665123,-0.15271181997426286,-0.23675672430827552,-0.9375440330193073,-0.796278122696519,-0.8697880912274133,0.25475833778424034,-0.740762089475978,-0.8226073968385422,1.9293004874432396,1.1306494205703888,-1.1373170576264129,0.08004270767353656
2015-12-31,0.6305249949331563,0.027571898787629643,1.282545310707355,0.11938429900333535,-0.07337603602050007,0.09320555153329949,0.6702069960311926,-1.2020664427703587,0.42392125573504724,-0.35478274452241615,-0.036482705189025855,1.8119175412003863,1.2835806877202942,0.08321030775802069,-0.008645988875190556
2016-01-31,-0.3263064822827994,0.49749736038352477,0.9748197605798411,-0.763387168798868,-0.23613027012767385,-0.8085742137639542,0.3670299532190492,-1.6607148980220838,0.24651264733563474,-0.5308936938203588,-0.00891898897903268,1.591989520875077,0.9749971899090393,-0.9393713356752307,-0.06450117356235816
2018-03-31,-2.898802835726087,-2.0561487926647484,-2.1342200647225615,2.627749681758786,2.4479575915442107,0.43339023710813007,0.6152278362410396,1.3499120481571443,-0.7424000982357237,-2.18149674173205,-1.611711693504111,-1.0422725729087852,-2.722155831135029,-1.8884275896166538,0.2114828002771803
2018-04-30,2.212192655991396,0.9153397454838103,-1.808266312064346,3.0813914959335857,2.9762763167118833,-0.7250351578438291,-0.43618053921214217,1.3097170795788755,0.4350505525469294,-0.5509598283812955,0.6533918442027297,-0.7536317447891494,-2.1972115765250733,0.12738063466409374,-0.03505616857306417
2018-05-31,-0.26078720621956564,-0.45525170327855324,-1.231322845937726,2.2229688249343926,2.467420643824188,-1.2332673103841163,-2.52448749870004,1.194584155003456,0.251433021511957,-0.74017935523679,0.2104267481889096,-0.49440975583847485,-1.4262473427815776,0.6416173546915023,-0.08728942509374292
2018-06-30,-0.7493087421860832,0.8570898161019537,-0.666118008808771,0.8815824025406003,2.0048010137853933,-1.5471196008076362,-2.7802394009919427,1.0634514883865753,-0.20732597020659807,-1.2206624015068428,-0.4432835075770015,-0.2647275425218305,-0.7072333754408413,0.648664794065836,0.034976242805446804
2018-07-31,0.36886810145047644,-0.5340107755473276,-0.2492295936410874,-0.5511472725672142,1.5973326820824922,-1.3391868363020532,-1.023802341799504,0.9302562714558146,0.027600966905660242,-0.8912608370382605,-0.08415858713865833,-0.11968146415751223,-0.15997494620006047,0.2830469305073483,0.048568497061365325
2018-08-31,0.5144053356068675,0.11428711327744288,0.40077724566652484,-0.3491132397174107,1.2020634326746236,-1.387036531336648,-1.1865322398905964,0.7978670589000257,0.362999358204454,-0.526411509019584,0.6587121300292355,0.21597784979408804,0.6762433392974335,-0.009182506185689844,-0.08280344998853754
2018-09-30,-0.670082954265496,0.18251293039426827,0.0070878778381780645,-0.398291328904384,0.14034898090799144,-1.3103433033053953,-0.5687964273560504,0.6651267776522158,-0.06952292311159186,-0.9184945916027626,-0.40977627623019575,-0.09454145217410613,0.16895521571774524,0.24484280023798635,0.03923496334387781
2018-10-31,0.4301922954101669,0.23451963460078576,0.25730123777933106,-0.38042252362581636,-0.9790562823148627,-1.3045703383606033,-1.4093036332107758,0.5295067658590887,0.22324905598568204,-0.6004415516614043,0.19169362553300928,0.011835451640001004,0.48316494858676223,0.10962149918401619,0.05104388672944258
2018-11-30,0.5559726679430245,0.2698774087693412,0.6094161665436877,-0.3685680989915621,-0.878704281763626,-1.0785660748715749,0.0464112207310342,0.3872567582644932,0.6101952712188864,-0.25929630548607524,0.8150637969219,0.5024165262752694,0.8377977947354573,-0.007689422530685959,-0.04997570076353364
2018-12-31,-0.37999487649266184,0.5180361585252675,-0.3173164770204802,-0.630372260720162,-1.077031748456416,-0.9988309872025023,0.24948835839803943,0.23470332841707006,0.3459438898340464,-0.4629954052772191,0.146578470227093,-0.9873731644132315,-0.27768327901819156,0.3630309798541053,-0.038452325164936865
2019-01-31,-0.2502440025120985,-0.06753959462844797,0.3544900592285719,-0.6342882411770473,-1.063337938163924,-1.0234726385763497,-0.5574920254424531,0.07780349247076876,0.1862871456717816,1.3346739694909924,-0.20428697399364215,0.10939720499046651,0.50916165009479,0.10931570217080105,-0.0033339538197571005
2019-02-28,0.08466787669044704,-0.4734803254686716,-0.4860187779424356,-1.10496034562475,-1.2161158161310992,-0.9312619640678375,-1.165259329514279,0.17905936561582383,0.3083253845738123,1.305671735296842,-0.051884785747222814,-1.4198156974693352,-0.4850713279777532,0.4561192731274493,0.007393749024938192
2019-03-31,0.20128553118917983,0.030293598018788406,1.3878145654167526,-1.118677830913572,-1.4879223904285845,-0.8881462514371027,-0.6794316149144559,-0.1047902343822407,-0.36582510142514063,1.419637660413396,0.06890912968006986,2.3316254365340923,1.5886617258763531,-0.2261730109706317,0.020416312494942593
2019-04-30,0.29273680450933676,0.5070686136244293,0.019354448907654562,-1.2476910640249887,-1.5236088582185066,-1.0056266749108347,-0.07627842997640295,-0.254896275867969,-0.12903260797282895,1.6474013292632388,0.3382469708676474,-0.971449538035859,0.05472485520311827,0.4442997432897953,-0.10052040940696495
2019-05-31,-0.8012404493831128,-0.22439355995421792,-0.3225543907230505,-0.405782246935401,-1.2594738119804751,-0.7952256483607274,0.35130793614604056,-0.38205395018701005,-0.9757620201612948,1.29298055154351,-0.4700714651109601,-1.5675493191591932,-0.3348386847439696,0.7929611842353557,0.037592523616436876
2019-06-30,0.5576383238460296,0.06106910916936971,0.8336546831791523,-0.23064809552036072,-1.0619689385093136,-0.4627915679228038,0.30205199002007105,-0.7740960615656423,-0.4281163988993224,1.5098970261317344,0.22649793551583863,0.44739854932287226,0.8191819871003885,0.3275381357061366,-0.08081164273641353
2019-07-31,-0.758595372139132,-0.8271134041569905,-0.14737097616197437,-0.17308489755223755,-0.8405806294038926,-0.7720016025207184,0.46031729357946427,-1.1817002704112254,-1.138638087273581,0.8503766752327868,-0.6598210909092801,-0.8673192073958064,-0.16625623288537342,0.8980928768150277,0.0339987691721297
2019-08-31,0.4696263298794027,0.29055516493665406,-0.25052108257332767,-0.28267207137838846,-0.6925280157959438,-0.35934507727481807,0.3531316606600013,-1.4078719477882715,-0.7706571163758713,0.9379149461410985,-0.07411346091999788,-0.8323987540152338,-0.26642829481853547,0.5743759421040715,0.084894760768281
2019-09-30,0.9632236585124838,0.7616423461721081,1.2596948079777355,-0.01734036807733968,-0.3889498340922395,-0.6856139509527779,-0.4372188025872061,-1.4737411086371675,0.019666054943858424,1.2463443409843853,1.2690271093010836,1.1082229560265924,1.2467594593482636,0.08953073529932641,0.08268584345795862
2019-10-31,0.8800369022116677,2.647948442669274,1.58968703825636,-0.8974102777605714,-0.1904022325701417,2.947407115977275,2.236300033583117,-1.4813129797110813,0.9055695033561022,1.4244193520186108,2.657066018933405,1.450010134593552,1.5790024339182753,0.8187341686479145,-0.05639736355387142
2019-11-30,-0.5809165248541588,1.2716704548924804,0.4573156711288561,-0.11175230532431275,-0.4172434372121772,2.1817216245395694,1.984488974053633,-1.4838713923690305,0.018700685932878006,0.9099130082958371,0.9408567135019524,0.29495739154930584,0.44675049719148857,-0.7419155832413598,-0.05062969290327492
2019-12-31,-0.4923521729564033,-0.21312405058118752,0.4071926814399005,-0.19549715176225968,-0.33546923176630006,-0.28897135551173064,0.5064073579791578,-1.7680357076736992,-0.7024506625823057,0.5296109830791494,-0.009711574460426217,0.2764805285953961,0.3976010081889953,0.23847807813165742,0.15133072134247616
2020-01-31,1.642507834830459,0.5659964632138452,2.200032662618373,0.4048430548833041,-0.18706401704222725,0.561126406814778,-0.35735325385777345,-1.4264389783470035,1.4004104422911956,1.0998667602177525,2.026862899321398,2.062020700280432,2.197460423297472,0.5502089978535811,0.0039024439769319665
2022-03-31,1.4345432516195773,-0.6367953110565165,0.0713349706697133,1.3795164475158919,1.4358120603684517,-0.9494227486304171,-0.3186942091700764,5.727764951115438,0.18515573814033887,-0.07727122944549189,0.03991566017105583,-0.17009466710502874,5.6607188622788325,-0.5840121395061422,-0.0834489845468607
2022-04-30,-1.222480484201206,-0.5700937698139291,-0.41203993555325086,1.3859116438962076,1.5239328017844418,-1.110250472369685,-0.7035530880159168,3.1196651758771625,-0.15175144634816398,-0.46887131072961447,-0.9130410890724703,-0.5213245705681328,1.985178131443551,-0.4298774704031006,-0.11532956276325246
2022-05-31,-1.470093691586157,-0.7849567070139707,-0.9825149907499181,1.46588453392522,0.9652206046149732,-0.8967151521366973,-0.10883897986778623,2.3139879111929798,-0.5637129934725873,-0.9572887465614812,-1.7155901627329537,-0.9144743042504786,-0.37448563335053053,-0.08859505357282513,0.008158187701463463
2022-06-30,-0.2174768298248344,-2.2450203718311905,-1.151595978916335,-0.8525585690349244,0.6224945273241721,-0.9146381605778394,-1.5299017822468295,1.697317720496027,-0.7271460696819168,-1.0926118416037547,-1.387292058698753,-1.0384663581279043,-1.0872105196992077,-0.014467532198188162,0.14859958669368628
2022-07-31,1.1946896133884133,-0.3464799320040072,-0.8638294288084846,0.7968985757088461,1.828882945173712,-0.6954520497654998,-0.2669650448426039,1.1407877184312114,-0.39889179754191484,-0.6385074757742067,-0.05071567287599853,-0.8421341076962628,0.14270027317416575,-0.14101812743883532,0.05536114520374959
2022-08-31,0.25619664290113464,0.8999386680142235,-1.0909671261392866,-0.6714089667960241,1.1162979867673608,-0.26709633754503587,0.6240556496542937,0.8796193725813718,-0.2987230057127888,-0.5028242408050234,0.19543189337580577,-0.9901748164711517,-0.8484382587889496,-0.031043755534066502,-0.10789326315120219
2022-09-30,-1.3964265145683523,0.038828654493280046,-1.1036786547945083,0.7195351716251845,0.3933994694060823,1.8602064323935479,3.470169750676626,0.8688003358038018,-0.9232526621135009,-1.1269502945550398,-0.7323270437072074,-0.999375543681455,-0.9398071423739139,-0.02002404570562315,0.04893434468368535
2022-10-31,0.20044126111414226,-0.6687513265401549,-0.7870211915266235,-0.2081491535943418,0.12081246889729529,-0.6569825626247383,0.17917097301822976,0.6540353080207667,-0.8128581039925101,-0.9410596165284987,-0.29818541686441047,-0.7379134633686713,0.3609254040128761,-0.14638760662700304,0.04458495435544823
2022-11-30,0.11248406050156645,-0.7951116187382252,-1.095950731453655,-0.33852540444397333,-1.2161774253785502,-0.07658605852958993,0.12709747235010202,0.4770918495642578,-0.7769093920668839,-0.8752244754638265,-0.20492059942062463,-0.9787138053389177,-0.7556293854351658,-0.024415162444491406,-0.013884291071293702
2022-12-31,-0.42070181306198684,-0.061661519919652304,-1.2573812116488454,-1.6294655861026033,-1.0259419343370713,-0.5355289885445231,-2.610330197073423,0.3889895081417411,-0.9072669999030443,-0.9847228403393888,-0.5904866937613557,-1.1435199442358037,-1.4641407185324382,0.01055179015770655,-0.01567623471534173
2023-01-31,-0.4195980511383179,-0.5141540695997393,-1.0176479949469905,-1.4902959482327205,-2.433435873903348,-0.5841423616727834,-0.4479780763202147,0.30798508341622016,-1.020610238488116,-1.0826745511415414,-0.717986670820543,-0.8784179273080972,-0.6167304224866089,-0.04950394258064622,-0.05248061543556826
2023-02-28,-0.7687532952626238,-1.1824902891322102,-0.9038151594221258,-1.6597658401358384,-2.3077555055603454,-0.48343883638220003,-1.211133979240161,0.2790091090423771,-1.5019514544709556,-1.5792097594172012,-1.0020090311071788,-0.7138231134131506,-0.1300256541394219,-0.08053239980128317,-0.027887608257710104
2023-03-31,-0.5007879269447254,-1.2125164789321066,-1.3821353414356035,-1.6933977847965576,-3.0364988518680023,-0.2184871214258139,0.16257137472223362,0.30228948922647053,-3.324599378189807,-1.9245986775554094,-1.1626145259430547,-1.5612179349017643,-2.3302856863174304,0.06187150178422744,0.0034568884050535293
2023-04-30,-0.08557066480601438,-0.9788723309029831,-1.077943698388558,-1.3273081460667595,-2.867669272212287,-0.18800431186323321,0.5139329151955478,0.18782634658282055,-2.8684296251727734,-1.9312485221740932,-0.9691888513839924,-1.0667531239250143,-1.174445648319471,0.08798527683631711,0.05192576304873013
2023-05-31,0.48506348675282174,-0.10930785791420453,-0.588640048302921,-0.9599811570218933,-2.268796748441677,0.13290403833231446,1.0333890395762428,0.0037579812250583757,-2.04272434786802,-0.9994461632746271,-0.2855929627498414,-0.011541025144325055,0.6295211088561206,0.057849097854886525,0.13705176328683635
2023-06-30,1.4681073733902887,1.4772436701541316,-0.15318513831982783,-0.33418145160841056,-0.7631112165794453,0.764317276755772,1.3929024965698795,-0.3002442234085252,-0.6309606046686683,1.4300303707464241,1.2302142331535662,0.07810478682199407,1.7559534208897278,0.31794415015633815,0.09327379865852918
2023-07-31,0.9050930208044957,2.297462189059404,-0.2657858885462847,-0.9437263731637348,-0.5835398527752437,1.3555839685317108,1.981687141152312,-0.5256584205886996,0.35883558158878115,2.397353500731226,2.1341974098980816,-0.11065302122471786,0.8771619792140642,0.5144385311048998,-0.04192495907502888
2023-08-31,-0.5971224012044799,1.3140825292451666,-0.5072533429934649,0.13793575614888956,-0.6496506352817244,0.9106951933719165,1.1161897793605682,-0.5470709512774903,-0.02990987759104386,1.2560454688634333,0.9841155627246527,-0.3880682717553989,0.05645110646102113,0.291315296447283,0.024718352000903755
2023-09-30,0.2163475085704986,0.4026200096103687,0.01631702264290789,-0.4611024498913121,-0.8750967497308481,0.7180338392994455,-0.17592604758673933,-0.6811861057894817,0.29888117680879084,1.3055316181838954,0.882487949179317,0.40130564028385834,1.213409250309862,0.6229971466259149,-0.05130103549398697
2023-10-31,-0.719669950894082,-0.8513996053818479,-0.2829369358841708,-0.9992041377081856,-0.48319031066832646,0.7836278751752306,-0.5806992747235534,-0.6781039309314355,-0.34221554271937565,0.4166794622114638,-0.26364688914606776,-0.14325521569386895,0.3375018142085125,0.5682902926490244,0.17833985698634922
2023-11-30,1.9587691992830922,1.0654609363634298,0.3909738651138536,0.7850528965247245,0.26667866529331274,1.7988228829795516,0.03889516152978778,-1.1532569197995914,1.787766978160303,2.076142687513537,1.395655509710928,0.3975638515234653,1.1669370317511158,1.5139389440362536,0.08251076354200154
2023-12-31,0.7871037771517517,1.471834411372384,1.0802255632915112,0.7710340552544171,0.04091727662328696,1.3155929565010838,0.5638996749854361,-1.4556437968934932,2.21990324612458,1.9948476162288968,1.7878667946621916,1.2167675041611068,1.6831211101655357,1.447949078474964,0.029845946959823094
2024-01-31,0.1751034612800976,2.0554225258345062,1.741359208810288,-0.15077219865185312,-0.035240140297608934,0.9474321003218986,0.4049011368405195,-1.7151721689420416,1.8327457883984293,1.5066962504003205,1.5309692184132904,1.8844132961771183,1.8074040845796697,1.2959800715749905,-0.056926905562493677
2024-02-29,-0.893268208413522,0.06296752921377236,1.8571812847118319,-0.22387013299251152,0.11812017156423306,-0.297740109567987,-0.4277607339530977,-1.994618635574523,0.9785342393725126,0.7349167867242089,0.24236545188338135,1.7207916850120666,1.7349639211474401,-0.8829079796827486,0.02946361400673824
2024-03-31,0.09922294778358091,-0.4161166809262653,2.362146541368418,-0.6789132083701813,0.13632694358730058,1.1041507908719672,0.11168467574108158,-1.817431435532127,0.6123294059997418,0.6378716487562334,0.12369971742314845,2.123691627518053,1.9528283465658085,2.5958358243248743,0.04274304198649057
2024-04-30,0.35231591766911735,-0.32417243007326735,2.501267020692863,-0.51499156154327,-0.21725194888527669,-1.0373552837206352,-0.4146340523731037,-1.8151312765568162,0.7829974341101271,0.6293136758953221,0.07408543719732551,2.6314710570687594,2.122151853484112,-3.662769671109603,0.08005147779548503
2024-05-31,0.7934336980024692,0.7581162362109356,2.3686374190999673,-1.1904329515471612,-1.2223214731008674,-0.7198311362535177,0.1657049733882684,-1.848093896232746,1.1217323472163774,0.7966827784480294,0.6235050518144513,4.164039117390142,1.8885849786855415,-2.2796297846080824,0.0005260666121637604
2024-06-30,-0.404450625159908,0.4665278211892245,1.1465456599398192,-0.7582188873745841,-1.3198269308866277,0.33357030332920673,-0.15374014810894965,-1.6123655317668402,0.8626609050461215,0.5294384450888301,0.26210291635660926,2.1514636897691117,0.871729206774643,0.42488826907104466,0.054349521855848466
2024-07-31,0.3695956787881179,0.502965458076097,0.8217903403374794,-0.6971241448700197,-1.1337123297823968,2.593643567830862,0.781436048697409,-1.516065543697661,0.9438071717944838,0.5176370391747949,0.6318344959066642,1.4723776328273859,0.49848968002879745,3.719685914578467,0.09478476512229779
2024-08-31,1.0727786611174552,0.5970184515127671,1.6116947006337548,-0.42845735283637304,-1.6958563301454088,1.7152978274811057,0.4990487812778067,-1.477429494730909,1.175977076666198,0.6517181060068772,1.2954823837481433,3.7639041920893974,0.9943790746266048,3.3355310876723903,0.10859919443113707
2024-09-30,1.2343938424994838,1.6052136997443829,2.028929996158837,-0.9951339918768977,-1.3586295840093354,-0.8887165343281922,-0.33249627898805334,-1.4235287520630806,1.3245832724674602,0.7768980233506032,1.914315780556368,3.0956544740618646,1.114889037434263,-1.6054144209021695,0.015486678285201751
2024-10-31,-0.3164373685073757,1.1358595542847085,2.266707163599619,-0.18909974122439416,-1.0704748179215264,-1.5118698191443556,-0.9397160258987148,-1.181409459003446,0.9751529472820679,0.48808176305532147,1.0371669432773292,2.666428548767159,1.3493290352718221,-2.952162989980208,0.05375544409573777
2024-11-30,0.31957203815269014,0.6976799450895378,1.1972446378619033,-0.25726920756385735,-1.0619696249430803,-0.07564831359001623,-0.4299516509464869,-1.0415019570344455,0.8769905277428081,0.38420258393429446,0.9390557595255121,1.5408187927166062,0.5021167365792012,-0.08325922596521629,0.08801587837710223
2024-12-31,0.8612609348997788,0.46106730879369,1.1334300719480659,-0.5945232957506523,-1.3731117705160125,0.4891494119697122,0.3939739735833871,-0.962478674859403,0.905323766086264,0.4020736014962802,1.1538536190263258,2.0040133437184497,0.3063503053144397,0.66313213784953,-0.11726222943660147
