DRRD IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-02-28,1.5744764663211077,1.9109301820615818,3.2811000325942743,-0.9802451787031828,-0.7349705831888037,1.8953780508491833,0.5961961539530797,0.09323944283055155,4.394609516359259,3.8275100885588422,2.364454825791803,3.4552939797240394,0.8697470086204562,5.1333701774523295,0.08459670380931904
2006-03-31,0.7852867994599446,1.7831302962723838,3.152319261527613,-1.1666771963830824,-0.7058155498152457,1.0012685516749107,0.4784373371705629,0.6689785488154395,2.8885090151869077,2.942184838838873,1.989451388500515,3.2124774129809652,2.191136874547483,2.5980811823696444,0.007639242393024698
2006-04-30,-0.08775788411910229,1.0599781516429172,3.417745290652577,-0.03572240974844555,-1.7134858437421832,0.2377724020851442,0.27160878695239904,0.6717600064841303,2.079731920531981,2.1032779094635154,1.1509618172372247,4.781211594232073,2.4479335209946558,1.3871741536934923,-0.05393147369849426
2006-05-31,-0.8466362732008527,-0.0019885326962172014,1.875553430186487,-0.12329737576299718,-0.3463001609009898,0.6355722494431563,-0.37982302432161924,0.7331184622223159,1.43947970902905,1.4673462605981233,0.25950853178690486,1.5425242782100905,1.6994922374116173,1.4079146904368325,-0.06790921409015382
2006-06-30,-1.0394547339831242,-0.992219455208496,1.2879643789222703,-0.9279506168401683,0.6835513052981856,-0.013863387679636364,-0.4893864413436931,0.820704994657412,0.9779539751759885,1.0353570720941672,-0.5671991894895492,0.8609203396547699,1.3550937593870505,0.26515516370657594,0.09760178779658436
2006-07-31,0.869562326794205,-0.5513231597255356,1.1529663464279256,0.5113074922042402,0.2645471094439011,-0.6027052448549305,-0.4837321669737006,0.7867064775225001,1.1379589944195572,1.0939136135433045,-0.21567827643441495,0.8439693641481135,1.1353731588740252,-0.35062154402039314,0.03285904374157992
2006-08-31,0.08520313423892338,-0.04893076605512802,1.3272640834970806,0.23686844007330798,-0.8620685853643406,-1.130247952056955,-0.9890817605741232,0.8122815977777197,1.0462745912177558,0.9723847084881311,-0.1523089387899214,1.3437839006804022,1.1826177589464189,-0.7792554014702894,0.01245071973989048
2006-09-30,-0.20589290121544312,0.42307552561726824,1.044992700778128,-0.9161994801011099,-1.2727091095069927,-1.2473489645626805,-0.690457258129248,0.8703926373943622,0.8970423453173136,0.8172815531682877,-0.15386986229673533,1.252934910108778,0.9766821284537688,-0.9239072636644804,0.02477931191383751
2006-10-31,-0.04467993504346347,-0.09015247919362167,1.2317264802582466,-1.8517641496418658,-1.2034858852624857,-1.6105258592841034,-0.6509993369490534,0.915111455328737,0.805514129910274,0.7096527230945225,-0.030904182727521618,1.434629296098226,1.0458486144676953,-1.4940820521646099,0.0013328892343213064
2006-11-30,-0.32364443386279396,-0.32088468576499135,0.7172738632279493,-1.6365082518309026,-1.5970956474918547,-0.037550070258020464,0.22610190146808384,0.9836394371001133,0.6447236868108059,0.723192050422058,-0.2041125097211379,1.0502104349872876,0.7020276751324548,0.33006844309570105,0.07744192597347899
2006-12-31,0.6002468424485814,0.1294143383893855,0.6840029951201843,-0.8908348806167763,-2.3570399763008867,0.03262549075149191,0.2668202864702852,0.9657105126309563,0.7488133551247732,0.732248713001428,0.15758798827371806,1.6732471624594538,0.5945402049507601,0.48214317335875806,-0.0877512956323403
2007-01-31,-1.3476906690968986,-0.598891652642194,-0.07737739191015422,0.2597088840768973,-1.3483147998122973,-1.7411757216330832,-0.09626025630975532,1.1805556576512255,0.29348292568175044,0.3912770524614914,-0.7474935546565619,0.0233792743059998,0.13128754145301394,-0.577991085631355,-0.09323978569001662
2007-02-28,-1.558569301114829,-1.230460754413936,-0.809584369912559,0.7433307182083558,-0.6378397869552193,-1.7251471913504146,-0.9107212536481989,1.965435292028918,-0.1393671574002855,0.055629795492523094,-1.4857843493382847,-0.8021520344334895,-0.4869091813140309,-0.2923420022663387,0.07312084432498216
2007-03-31,0.5719156801272738,-1.2547421430403818,-0.9371507705376189,0.732658671856001,-0.1960916940399663,0.04791640002443497,-0.41560343590277393,4.869170868211707,-1.6235506882748585,0.10973148636778131,-0.8242548907290235,-0.8990077464864639,-0.5174449150919773,-0.26227458057411185,-0.02756491082930828
2007-04-30,-0.6772465833288591,-0.8885071337769713,-1.0880735306337135,0.42130504292931353,-0.1976702655560409,-0.7740530286883818,0.1507421775311702,2.6626475040413258,-1.6955933375548895,-0.07832076527630302,-0.9965550154827917,-1.0100199058029997,-1.1168723687695985,-0.32101773944969936,-0.09050137812178853
2007-05-31,-1.661510463702373,-0.9305083307588521,-1.253779693610082,0.39315570287438334,0.17894431246772685,2.041493751900847,1.3879968396938607,2.011710759640865,-1.8518740184466205,-0.5382714984522742,-1.7204007202351523,-1.109976825695224,-1.7815496231251393,-0.49540285424082947,0.015486356721543392
2007-06-30,-0.11452823462827035,-1.3043853578027886,-1.0497966842110416,-0.44736848367331855,-0.41133329400974716,-1.5322789705478488,-1.1305701078864747,1.4948729677349515,-1.7158882211749926,-0.6481681412319344,-1.168192291828981,-0.9435579355358689,-0.2750303133871658,-0.3977836137752544,-0.03593664792908192
2007-07-31,-0.7812578783474857,-1.2870390932235651,-1.3920418473501905,-0.3932703341442908,-0.6412422179857161,-1.7154252163533865,-1.2364105885489813,1.2310206443569962,-1.645547878304292,-0.9814030848495531,-1.1793824918766311,-1.2532118579554903,-2.5697917605920075,-0.13961456898747057,0.010355470274676457
