NAM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-08-31,1.124866334939044,0.4459431870847416,-1.2996963434241329,0.0010451966553440177,0.45176496995880056,1.3559648904625439,1.0964085500162613,0.5179202637731061,-1.1433679621827517,-1.3653197619276793,-0.013459706069493921,-0.9447001770619483,-1.5639996657078499,-1.1085872128632457,-0.11668641953796269
2022-09-30,-1.753560226653189,-0.07196451499401686,-1.4816777955031764,1.374637845454618,0.36985403319601967,-0.8682441461873283,-0.5194147790184607,0.8872335223132561,-1.441523315213033,-2.2424404531433395,-0.7305447200027566,-1.1321607772285722,-1.976910598819728,0.9558957369672977,0.0068626811117057695
2022-10-31,0.08014418304738734,-0.30142283099237394,-1.3232941468963824,1.2761443927891387,0.377079188965358,-0.7133924457634666,-0.34814225264583,0.6212588183587666,-1.1580683021821288,-1.9274304603401988,-0.3762952782656103,-1.072407286333866,-1.6871766287236356,0.6707593265424479,0.0029531213783499295
2022-11-30,0.04364294697514275,-0.8561303350496041,-0.9987393159981949,0.32061845606844985,0.07012189316119204,-0.7449284600782416,-1.7095026955055492,0.41668659786286655,-0.9371968499333881,-1.6657237505895326,-0.25925013287657833,-0.9536683606348468,-1.1732009801023018,0.3886357782958476,-0.0851700949374725
2022-12-31,-1.1589607120444483,-0.5553113604925196,-1.0821237021092527,-0.2473296812855004,0.4345740263012366,-0.09240435599393412,0.7086717898249614,0.6734794442999911,-1.0000906983449833,-1.9126743171784684,-0.9304391373121861,-0.9465992571761465,-1.3593765816055141,-0.04462408800472189,-0.0008030516392218626
2023-01-31,0.09037653702718706,-0.5586991119649849,-0.9994791992188238,-0.36272763806671,0.35234498432737354,-1.017149964497461,-0.4264041310051746,0.47525108195627414,-0.7977802327280685,-1.5635759889682967,-0.6889432491929481,-0.913659941752546,-1.203403550069187,0.6184331036653771,-0.11750691391004171
2023-02-28,-1.5178299072089643,-1.4619496990879934,-0.980808548852499,-0.06736975786809175,-0.09299924629003353,0.13520717415506409,0.6565934607234156,1.0605373384578312,-0.9075251463278673,-1.7614951046504987,-1.2535613157277612,-0.9933933397125698,-1.3005626273434063,-0.2364137278018507,-0.052399561562758865
2023-03-31,-0.48894199882339945,-1.0789236654959866,-1.2900775069525867,-0.16328858018188067,-0.5099383569694511,0.026847414051921554,0.05070951008340883,0.8472469429058973,-0.8243754608346548,-1.5658021153233288,-1.2824115264875187,-1.3754281235985752,-1.7760447097533758,-0.05368315728119113,0.12576505930580867
2023-04-30,1.9956839416762997,0.024776057159148473,-0.7530846007235175,2.0249950514998094,0.9706348790112773,0.17462935961244838,1.1950988815199965,-0.47714269219286676,-0.35363092284020875,-0.8431526949075697,0.2907791777659022,-0.6464069612255791,-0.8017038918411435,-0.3217909594536345,0.04734976060746329
2023-05-31,0.793339263571168,1.4131028840188444,-0.31524070569327794,0.6523626989186198,1.1197613621851716,0.2957494533150739,0.11467056199018993,-0.9538239341524191,-0.1133771985440638,-0.5335615697548052,1.0410887873441477,-0.3625225999951563,-0.19857115516460142,-0.4819414964744378,0.14302076035401237
2023-06-30,2.067123640860656,3.008567314536024,0.30518177789871687,-0.6967603665083977,1.643921637689004,2.7916053652377704,1.945043614144526,-2.0576991677422782,0.4183560294187243,0.1150646737940133,2.5976732940127256,0.011940382524935799,0.5656095662666009,-0.10906681642204648,0.09320995242892802
2023-07-31,1.232442182877531,2.3014809876113533,0.537005195687259,-0.8082221071158352,1.6628678904708738,1.2765831125832932,1.243553537548677,-2.5034463856630143,0.8449090058402011,0.5989869279792918,2.891794390594616,0.14045134888373864,0.7835845714350458,-0.10284332900162761,-0.014008506697845745
2023-08-31,-0.051366651639129735,1.7098521683958359,0.29467941480123866,0.2923615655944036,0.14457586672543016,0.9537712031137691,0.788826454554134,-2.2490105435896717,0.947917133622691,0.7042355604721885,1.734598845997842,0.09004204054025447,0.5210659818829634,-0.4864740041888378,0.05017853412598699
2023-09-30,0.7610676009615458,1.0353627294220291,1.0807222338524314,-0.6353373824218832,-1.1301341401180045,0.6854061460317104,-0.946804177091525,-2.490031454246147,1.48262609771352,1.2118826509748235,1.4880401488054418,0.90021575647888,1.2487246921297341,-0.19427869758551825,0.17699663561417864
2023-10-31,2.244056102406066,1.5866829454005849,2.2348012283457854,0.8224494787390892,-0.5075303039031617,2.5397065479313348,0.7207711642296987,-3.1731110496800627,3.116228087559662,2.499685720943802,2.423534557281202,1.9316763816139708,1.9291995358778613,4.039047064003608,0.06598242647361159
2023-11-30,0.7470067832940323,1.9651304525171562,2.7506182567118858,-0.22612156240115194,-0.7187928704447544,0.27929828089378894,0.025838966709171043,-2.8263995719372863,3.3310921063052303,2.5972829827349715,1.9216545141691193,2.813281011222534,2.1345140321820075,-0.47757620337543544,0.06861813509366968
2023-12-31,0.71136538696869,1.8485633265817583,3.4382876745093007,-0.42044727544879806,-1.0949801990569539,2.7196910966667094,2.118735459296798,-2.4434167956251533,2.981322353038873,2.392463153134215,1.6485689044551288,3.7908881834559467,2.551928462407554,8.17133895843085,0.158463603779538
2024-01-31,1.666675555095372,1.5555554564858014,3.7667011385492173,-0.7970055341788398,-0.4150561664593061,0.4291727835907571,-0.5185368175948809,-2.2635018379034357,2.893513670943533,2.3572244095000507,2.1136934958255673,3.516201097267106,2.588792693489415,0.47910371308454514,-0.017493717938664433
2024-02-29,-0.37520284900421785,0.9632191914811379,3.443537927417294,0.44196835506801013,-0.3791457658757474,-0.15229897425383734,0.18247884053828917,-1.782207814528596,2.0193000786462942,1.757333251406542,1.0333923204847353,3.255522518028519,2.65393977904888,-1.2067794455806433,-0.09025172610931276
2024-03-31,-1.2410010729087697,0.008351539467824454,2.5166622343303984,1.8016279415407332,1.668229233886571,-0.25470345869925076,-1.8113818172818172,-0.5497261014847059,1.034358287496447,1.2440892351680612,-0.1356138692497372,1.6848963414691958,3.4210137565766865,-1.3108685741259187,0.22265526487144052
2024-04-30,2.3284166012880925,0.34955945008785655,2.569131090515144,2.9774296886672498,2.346175293153671,1.0278530501628138,0.5562040499061133,-0.9950154105475548,1.503784077537218,1.5021818299982612,1.0314791899876274,1.633020332619765,2.554030423449879,3.2060856620503873,0.016260520871780326
2024-05-31,-0.09908315545517704,0.49631664998464625,2.050228013186925,2.481329168020563,2.2086510658916865,-0.9238015272767116,-0.40341110885251885,-0.9000098924776699,1.2623794006365952,1.2372833234614529,0.6063089574292774,1.3610654639604027,2.016842667621556,-2.8801460567089276,0.07430493945480256
2024-06-30,0.4673256042219352,1.3774757732198828,1.5609800079584648,0.7544566943819258,1.9607883384361329,0.35887685516255874,0.6384472936828881,-0.9118161081942221,1.2200563136082405,1.1156767936042074,0.6569010057658623,1.065436957028388,1.4321921519706051,0.6049586415689389,0.0008530769449838807
2024-07-31,-0.38488201836696223,-0.009051986774673072,1.121389024956353,-1.3200793211509576,1.2788439992419736,-0.09032455279026115,-0.7287357183435192,-0.7836232826222649,0.9918546816630981,0.9034275683677294,0.3046402225690012,0.861931481743205,1.053941862541799,-0.29655147685773237,0.04256930429432955
2024-08-31,0.08388659317207323,0.09628771462500994,1.2061116314574154,-1.296617992198022,1.0564981467967052,0.047949263764276114,0.8272083790534122,-0.7396535445819,0.9040278120537679,0.7910177065784767,0.23708861931561148,0.9757988735007291,1.0583442644987988,0.06679991353781208,-0.03246548149918701
2024-09-30,-0.7214387339988982,-0.5715645137586247,0.857077939242025,-1.2095767778353772,0.34939810882488037,-1.113750821982031,-1.0912580299382042,-0.5633162214705939,0.6492423144817693,0.597804090044737,-0.458191779694026,0.8650973372108877,0.8070965493549036,-2.0109038677360496,0.08337240008688854
2024-10-31,0.5352796916952414,-0.07196970885709611,0.52264260034146,-0.5330136645515211,-1.9903634984660799,0.9670466522270623,0.5724759704157395,-0.5929722588775593,0.7059099023617336,0.5743862640498888,-0.06740047135667343,1.7257777504768514,0.4324643310365546,1.122111604804987,-0.03257804067543436
2024-11-30,-0.8349737451695847,-0.574870172044247,0.2042462407503334,-0.2653045446518388,-1.4467539431785172,-1.4545230704610175,-1.302410005619954,-0.4155946756298281,0.4622142044250583,0.3917072517812785,-0.5673090265930086,0.8379393220988693,0.1962498837828832,-1.4641656653074877,0.05877797853115019
2024-12-31,0.2290442336451401,-0.039196687093941744,0.1263346574863522,-0.42039563139678765,-1.4988708442777634,0.9313772089797243,1.1273198815453649,-0.40822707872715447,0.47952818492937455,0.3523618400624486,-0.26544937195882196,0.8170477227074264,0.078439426832842,0.8090095347889052,-0.219368019113505
2025-01-31,-3.1422508490414733,-2.119308933962063,-0.771226637647745,1.7866099919900351,1.2877464115682122,-0.017030585295304407,-0.795480364074791,0.19564828665103637,-0.24766976232723997,-0.11880946940033497,-2.0170886943784128,-0.7988533709369241,-0.5910324346457896,-0.2403971061480283,-0.12869798885375694
2025-02-28,-1.6493979328056887,-2.591774644598445,-1.0221564593302024,1.6026866583159445,1.339367411565476,-0.5735622541583684,0.7145753130921932,0.765771304191344,-0.7101203185303184,-0.48062890033823696,-2.528968909817514,-0.998208581593405,-0.8456261639097443,-0.2693470270168081,0.1196645037560891
2025-03-31,0.8434049324662538,-2.071954473733119,-0.6643898788732769,2.293586086171458,2.0082685119635713,-0.44936337836953,-0.7728372183386505,1.203456867119076,-0.6767846756904626,-0.4081684643166535,-1.4488881829715623,-0.8143269196580192,-0.4611217224980629,-0.2781354226732978,0.09890988724519721
2025-04-30,0.5671923555246964,-0.13430209874182636,-1.020020113643678,1.1205031997434114,1.9029262237054003,0.04731901238604755,-0.16971382920585104,1.0579783198303319,-0.49955481323079826,-0.3612475368772983,-0.600059937909054,-1.1226493114920442,-0.9258595672650539,-0.20387865292793889,0.1484982860686439
2025-05-31,1.083477976941429,1.486605409441367,-0.7901715742669873,-1.463778502687928,2.2681025763377343,-1.452369898010548,-0.576037844901351,0.34484541571345995,0.06890008191136772,-0.035087497352318836,0.5800960329092087,-1.031994249357025,-0.7684165557176761,-0.5697550061841531,0.07674107907869607
2025-06-30,0.30957552299812163,1.1182989738341662,-0.842797627545472,-1.0869548685828467,2.015828047006177,-0.6208394866745526,-0.3152490678878878,-0.031128828902987113,0.3747414852332036,0.0977552948793153,1.103773420314713,-1.078900253879178,-0.8665146890869388,-0.31317863401459295,0.01525705606087581
2025-07-31,-0.27392457751683713,0.6365533462043688,-0.8352186274896827,-0.41814359660895595,0.18986454727484664,-0.49487158004356474,-0.42368890383457936,0.0018132180907441534,0.2924910958585648,-0.01741015860984596,0.6540278311500719,-0.9304239447698818,-0.8616037889526024,-0.28518853370441616,-0.03456608605369647
2025-08-31,-0.7447702949150392,-0.4012484089044124,-1.0469555802914967,-0.6771569448836796,-0.8196214180996252,-1.6159049546922488,-0.4249098324484643,0.4074115961339725,-0.14046029096100332,-0.34535242599148736,-0.2287126444435723,-0.9746985391427987,-1.0258875280158588,-0.49237209242206154,0.10122966347106042
2025-09-30,0.6294222489085787,-0.22167274600781323,-0.72668173480032,-0.3707204399695114,-0.870445404423063,-1.1782357504093288,-0.5356413933818173,-0.35861467254608664,0.6503594492448745,0.2636272924221948,0.12647118371119798,-0.561298245748792,-0.7961885336710239,-0.6312067696246304,0.007400429609489335
2025-10-31,-0.3298980532723631,-0.255392815144065,-0.9473181843628156,-0.3687298753331376,-0.831685664496856,0.8067005202667875,0.334962922593748,-0.2627119759185483,0.43811647315714314,0.12765268481634487,-0.24529735608840292,-0.843448854496476,-0.9625175670006182,0.10033298137370157,0.0009140768460951449
2025-11-30,-0.33801098076157465,-0.01728952698391585,-0.8291547199418151,-0.6329683078994233,-1.368995879139406,-2.3497330366141935,-0.7372920405461875,-0.20081007073857424,0.22010782940971224,0.027068061742902445,-0.4269764501970212,-0.47435572733178055,-0.855818787784319,-0.9270490229531632,0.004614735436347275
2025-12-31,-0.271620521175573,-0.5474528155918204,-0.9337443902846352,-1.755138261226419,-1.4868841169303673,1.2040287677981516,1.0301010059406601,-0.2255583511207471,0.08953882695241196,-0.031745528289383824,-0.4734063652576504,-0.5910006605969171,-0.9292919412111985,0.22249488427668038,-0.0017636187191052424
2026-01-31,-0.31079537476517227,-0.5440949914696519,-0.27836473622333907,-1.6074463130236103,-1.4092068000529039,-0.33429102768008706,-0.6966336329032979,-0.32607221229719685,-0.1014043627984149,-0.21252646919360474,-0.5500655641319586,0.5445378036584918,-0.40271101777980495,-0.31662110238945645,0.05871359461122365
2026-02-28,0.404073551045585,-0.11897355034156035,0.4032560318459228,-0.9135019759560165,-1.439728304265259,-0.160593111941899,1.5091006468239205,-1.025872674339761,0.45609540882957655,0.2808358134492266,-0.18435602492452896,2.05702932036889,0.05112032341582925,-0.300881036593132,-0.08146213526023513
