HAVL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-04-30,0.02819709753586902,0.8097106486722195,1.0326113763212537,-0.5880957936101577,-1.3205638933169652,-0.5446150024866608,0.3172332985629699,0.5958511341220467,0.7949287578260239,-0.2623238711249336,0.544462045460901,2.676107698093874,0.5405884994078679,-1.0221662812137569,0.012533145586368533
2006-05-31,-0.6221761627203592,0.306596104812576,0.33384311330417477,-0.15468288235973995,-1.0846503521780557,1.509428905565983,1.037516826956916,0.6073177836723578,0.4564922703247007,-0.332391589753467,-0.06107153801287466,1.17791026155373,-0.00932311193016698,1.8690087273076732,-0.10132627369287298
2006-06-30,-1.5350545182027866,-1.5257194154438831,-0.08482412356746387,-0.27722913910066,-0.38885920231416404,-0.2911058798160185,-0.6839994501140447,1.0454359432217846,-0.2936989813521052,-1.018601714286578,-1.318943347100665,0.04130094120399359,-0.173698535307166,-0.2135145971304408,0.07710880222015762
2006-07-31,-0.1501392620703034,-1.6969750863030755,-0.961084463745284,-0.4257381926223863,-0.5437815834659114,-0.6834366483586949,0.021803440898559304,0.7612203427167726,-0.17612164186229262,-1.011360797627311,-1.348551009857577,-0.7189845605370396,-0.9559700349678626,-0.19854553733286476,-0.04991571341343789
2006-08-31,-1.045591285069052,-1.9489696934509675,-1.0252471797454192,-0.3835088457319483,-0.37735680689895673,-1.2597581802399753,-1.41780269107061,0.942130305112086,-0.6155000080222631,-1.7239148132338333,-1.9580266045550423,-0.8319922586855141,-0.9462076920913342,-0.4690589451038765,0.07577065045589458
2006-09-30,-0.07339045418445231,-0.8604185348626409,-1.2298208944598805,-0.6290090041063172,-1.187669141014971,-0.5430975275551639,-0.2730919921629438,0.6231260495718178,-0.38096918524538953,-1.4890860076463726,-1.376798292189109,-0.7001463380234945,-1.138843056687642,-0.01683506961935776,0.01655075910663634
2006-10-31,-0.486527287471928,-1.0894828096101394,-1.191931817345988,-0.7943076865618196,-1.368218756201251,2.304705244401708,1.0616114250933777,0.5336202655676049,-0.43670671098649627,-1.5275756599330628,-1.190657376522978,-0.4975145885456681,-1.1075847630632207,1.0027886650456068,0.07291179976229163
2006-11-30,-0.06252086142199495,-0.4190109855046297,-1.1851602832453911,-1.2180387178658227,-1.1994243331689127,0.9993626983312206,1.2612814112669184,0.25737240507493714,-0.1957863440806501,-1.253527749944251,-0.7249124197244597,-0.577352089244986,-1.1362135270113152,0.5621415194651426,0.10876584200619464
2006-12-31,0.17877915022395577,-0.24831824370511366,-1.165071403253457,-1.0358024875165421,-1.6227506243455116,0.2724211172890658,0.57847477877283,-0.16933881480447927,0.1596330884629296,-0.9604345569065418,-0.3006876000318222,-0.11690259255119873,-1.1736982210917244,0.26994146737413255,0.27103870065615204
2007-01-31,1.709442457985327,1.0969391556725645,-0.5339077792242155,-0.1698276545737207,-0.45481598220664454,3.1498654857045567,0.5319422973385,-0.9649861947024042,1.4310096594566435,0.11052629924369417,1.3116884106578297,-0.32769862117573745,-1.0220880432778736,2.41727253011084,-0.069051349309254
2007-02-28,-1.281372251822923,0.36295635930984893,-0.9848864425537863,0.8842044885671102,-0.30359333823379325,0.7812745879332227,0.2920964691569533,-0.8000433212479872,0.4799207315904714,-0.5681475021827403,-0.03128850951322793,-0.8572006759939685,-1.183910468114048,0.5473133549450939,-0.04370443423472929
2007-03-31,-0.9870815524121977,-0.3765920638668625,-1.4876127770266832,1.4070572651171558,-0.02790922881979453,-0.3129988077483398,-0.036273055401491686,1.195023419614605,-3.4643234648990813,-0.9794872611132535,-0.7788090844668167,-1.4531144836691938,-1.2271279258123364,0.033587081634593265,0.04655125538435266
2007-04-30,-0.25933887078806256,-1.634742845526509,-1.4834679464655212,-0.8287404716524839,-0.001365877907067726,-1.4059817275306365,-2.8346993272588175,1.4183914532348174,-3.0876205966170804,-0.8189293204649611,-0.8637830971302519,-1.488562204488916,-1.211726849725609,-0.2476196100900161,0.06661377719337615
2007-05-31,-0.060707730212412034,-0.8158288686472092,-1.291763112593026,-0.8221283154477234,0.06448166077996845,-0.5705721572085517,-0.9595236863934027,1.2171102239485032,-2.6419032015298116,-0.5527034426071196,-0.7685368284393791,-1.3480286013762806,-1.079477595763285,-0.07256149689055592,-0.013179762444409847
2007-06-30,-0.6815556309859132,-0.6051591653034031,-1.0441491892583585,-1.041398113362248,0.16903141157792564,-0.9930220595266932,-1.1234051152775066,1.887785244083975,-2.428937853327812,-0.7522248799483758,-1.0741221571661568,-1.13678474552265,-0.8997209433827908,-0.24810930004894705,0.033832450338542853
2007-07-31,-0.2717382768715255,-0.6142461629931079,-1.030135737554259,-1.0107611183224101,-1.5567779273380358,0.48444976456125677,1.6899815125850728,1.3918398679469215,-2.09610732043699,-0.7810568938932579,-0.7950538481691223,-0.35382414373337906,-0.9378534754173413,0.34949466738637325,0.019645437843268332
2007-08-31,-0.33218553669367806,-0.8350721350792168,-0.8541758735293431,-1.20364151510735,-1.7591788540099478,-0.8417919091089232,-0.29989535866200934,1.0934405922348849,-1.8371344709021973,-0.9846528656997087,-0.7910590079064982,0.4587119055847334,-0.7986049674131532,-0.2350322699408447,-0.008485497387829574
2007-09-30,-0.6808174791782193,-0.739743420919033,-0.937973133686046,-1.271892864826576,-1.8706378479785843,0.38238259290974097,1.6106305843095725,1.1377807094521868,-1.6725144886451417,-1.5694660763204757,-1.013051066591334,0.5728078025304381,-0.876313899832064,0.32508538637891404,0.23598191140134028
2007-10-31,2.2490554689972075,0.7180734167538798,-0.42534541511310126,1.3028395418399847,-0.17659157828985045,2.839594995729584,1.1509875307876032,-2.0053407845283995,-0.974755898248552,1.4580003496175402,0.8838554227744435,-0.4523890362254613,-0.622864057158537,2.045480437718437,-0.02167634906097599
2007-11-30,-0.8225475710793229,0.3865953496192307,-0.5836586460145983,1.5173187142105085,0.03574428827485807,-0.3893369856227042,0.617259191273007,-1.4628901188786985,-0.9868081820026602,0.4897299151332545,0.16750867868484964,-0.6920097767425358,-0.7071979856515993,-0.21136674256400487,0.11029076042903416
2007-12-31,0.6266178693429507,1.2189269615954552,-0.5197334441733065,1.0459176850829128,0.1254490296235412,-0.1754286964256023,-0.24712461531075933,-2.3313212916560757,-0.6219105241568696,1.84717892891612,0.6929167253844801,-0.6399419997890902,-0.7315138348813867,-0.12405623539317302,-0.21721644430621248
2008-01-31,-2.8502934804241087,-1.948080477821404,-1.4404885796516824,1.7485432721689165,2.2739080498924524,-0.0899722684352527,-1.383160632990829,0.008227807328936071,-1.1870657481814995,-1.471021203290645,-1.6918459791999443,-1.479452306851015,-1.2697671455842574,-0.009296277740921103,-0.006966179818660689
2008-02-29,-0.46781693444864025,-1.6505412904163106,-1.2201258259546628,1.5942543619479297,1.9834685219990043,-0.9665022672119294,-1.538182151231058,-0.030189882971942292,-1.1050856861701397,-1.8615363042190753,-1.7216413080466242,-1.3029954451120758,-1.084713583037122,-0.23080388756364859,-0.17699431274672497
2008-03-31,-1.9928156051488422,-3.2129189354781165,-1.331084617018291,0.3557513915058595,2.3833933122823123,-0.7930479859256947,-1.5006152422356307,7.452527602846526,-2.3085587266578034,-5.734599947550175,-2.7485554555835465,-1.332341835619443,-1.096285631357909,-0.15234563063178624,0.0882052154999625
2008-04-30,0.6012479714586803,-1.0328333342795457,-1.2993720283461527,0.8211264337341495,1.0092876460012818,-0.6414874559495873,-1.0547496246956811,2.746507522786922,-1.761616679601415,-2.618248198032206,-1.5585827784730342,-1.2560442586022746,-1.0855355966700728,-0.1416903486363803,-0.06494343496829817
2008-05-31,-0.7968535219632932,-1.2750631288918604,-1.6911003019718498,0.7383439174468268,0.9355299474662081,-0.6242723460899567,0.4609660985485215,2.327138740526429,-1.488449249710849,-3.3529407993678433,-1.6024452986634008,-1.5114428562140392,-1.603409295409859,-0.12824714262974732,-0.33973843440783413
2008-06-30,-3.2441772858239837,-2.063901951900613,-2.3755327832437714,2.3575003515888837,1.4340653880026752,-0.045149076060895896,1.3688473568809412,2.926898392310547,-1.3831983075593342,-7.153578732416179,-2.8266789771788883,-1.7956895918112756,-3.189201222680026,-0.0019155901237090276,0.050382721398023356
2008-07-31,0.31822931234611773,-2.0245700674373035,-2.2357671919736735,1.7472455689303996,1.4594034359903052,0.07052117180788078,1.0535614715493178,1.7687065648064482,-1.1213614079513008,-3.655691353040058,-1.7331111520028584,-1.601938968552296,-2.976647292827634,-0.06802135064384328,0.004734725458373626
2008-08-31,-0.02274188220028673,-1.4833651514784643,-1.9704688335731777,1.7864239723990016,1.3719581775165428,-0.6967932324533364,-0.40062428294329916,1.3292672267172476,-0.9290001259633246,-2.960801858171036,-1.1401847011010549,-1.4636101106198713,-2.50545897544381,0.11716131827960687,-0.18873272857958062
2008-09-30,-1.5335209507916572,-0.7134744310474265,-1.9912131553479948,0.2432405550013438,1.3166669967221276,-0.46211938040960093,-0.8634350314203845,1.4855422924124568,-0.8230062744645328,-3.581405874366155,-1.6786284568594465,-1.447190858732199,-3.032563109133815,0.0556899498142689,-0.543224024323241
2008-10-31,-4.019849231725535,-3.2903867023083775,-2.384975499144954,2.6024077726027564,2.7803940609614104,1.9633798591942069,0.5045635449000174,2.098966706857113,-0.7843007869406715,-4.390336425158851,-2.9574026451645654,-1.4202903018698296,-6.278137542449189,-1.5730665084484423,-0.4020048970432687
2008-11-30,-2.1662023860477406,-4.110076437927541,-2.202746597105717,0.7922736798349236,2.4913245910463377,-0.7577632030305502,0.408647754139746,1.8897944622388574,-0.6802722929922234,-3.201714166917091,-2.900142460546655,-1.3318928826002474,-6.06416857799216,0.5947546688178376,0.05706245836321621
2008-12-31,0.5352040104309972,-2.3248389846742388,-1.9372053691236253,2.6987996831776377,2.5312297696103676,0.08456342955515819,0.6050898269003447,1.1108990233228926,-0.5276199966736377,-2.0648469086276586,-1.9841729005916149,-1.1857083500499417,-3.496600947401533,-0.06137376002656789,-0.054475134798265275
2009-01-31,-0.04349294186953673,-0.7400628965639028,-1.6745610975504828,1.3104273715303456,1.9156218222965462,0.2685288178354561,-0.8282010140112293,0.8551761997724057,-0.46674574937036717,-1.620392359895104,-1.462926683160081,-1.1068323461768332,-2.7750255353137505,-0.20770281755799178,-0.09006984308390835
2009-02-28,-0.17251543152582471,0.17045649188852835,-1.595958920060694,-0.8782300647903545,1.4895489443615098,-0.2366056856134664,0.563900046405539,0.7198072533737173,-0.4701779534053139,-1.360711520292104,-0.9702463026841364,-1.0577472005010624,-2.617911653075121,0.5709155166226021,0.3075124201598878
2009-03-31,2.1031201621777886,0.9268880264267207,-1.2784123704098243,0.989490717908727,2.699016777892112,1.725406248616572,0.7990473824366845,0.08217806179759254,-0.09076382591535004,-0.8091779578357409,0.9820031516078632,-0.7870196777169789,-1.2792499696814517,-1.0962758481984765,0.051327943821902054
2009-04-30,0.5113155348888068,1.222945616560755,-1.188683341752402,0.7309721077727102,1.1563880542902278,-0.27932141226748325,-0.11477991558298471,-0.012654044654630808,0.10299836922017142,-0.6327073959516963,1.37239889663636,-0.8458397221748679,-1.1982277272418012,0.583034695749302,0.5818440921153162
2009-05-31,3.292119495325711,2.9823708963877618,-0.6753760169801168,1.4727882528570224,1.4030052123566243,4.126553423363761,3.659686715233882,-0.0986719508966374,0.6612329910048627,0.00917883614388453,3.786316914198495,-0.6102876675811643,-0.47776234221553465,-2.055661328829421,-0.047852414148979026
2009-06-30,-0.10215526333019272,1.6410497971018712,-0.31619685763249483,2.26044318581853,1.4217219480073726,0.02873007157712675,0.23663607950959764,-0.18236563228398345,0.7206249822307442,0.022242947931145646,1.8851314026512815,-0.46261617186394405,0.01775404389797687,0.08935522215261138,0.14556788675455326
2009-07-31,0.7484782585272729,1.7268648028974631,-0.13855284180070884,1.812187414948194,1.101651369555652,0.18940868684442913,1.3070572708136545,-0.2526572177422317,0.9530573588031334,0.23093746404151425,1.629899292982366,-0.3897937126108374,0.23569376423977653,-0.0050973320126027,-0.009386592552903307
2009-08-31,0.05121947521897786,0.33646411868008835,-0.10473295612162672,-0.928149291073155,0.8312939975218154,-0.3031397557620117,-2.446035958898235,-0.32492863173218967,1.0131418517424544,0.2793550460702187,0.877950671837488,-0.34185862306634507,0.2406079652707455,0.13084426466922922,0.052168626901441924
2009-09-30,0.3225752799073475,0.5420130693345874,0.35546086496674656,-1.3294243282665443,0.678245669945043,0.2919580513464773,0.43250253283659695,-0.3972536349444373,1.1346544196796773,0.3950604074288416,0.6279010917730294,-0.10234735819450727,0.8323459978251964,0.02986968786099523,-0.028207413987837045
2009-10-31,-0.03572759021820355,0.16348706735224885,1.7153118917415509,-1.9088273043831447,0.7508748760446567,0.3087615568626459,0.21109803662735988,-0.4653632533815393,1.1680946922633662,0.4327800591544101,0.21505263545336084,0.7842600600702128,2.599431313031542,0.4118476512957523,0.18718748039396135
2009-11-30,0.9680464675827875,0.6000482773812547,4.549476285840795,-0.9194334173475666,-1.7738663643696122,-0.03894062583529662,0.7024348299656442,-0.6049626162879267,1.6242803353700954,0.7556476998626347,0.6862993614631027,6.715173351414115,5.4255222062053114,-0.12329453799707794,0.3390401315814284
2009-12-31,1.5728982666821234,1.2043673524470526,4.9275434701710745,0.03410133834670154,-1.0496725771853728,2.8405251936353233,1.354313969580415,-0.7545819648190385,2.6917373325606926,1.2782575468464399,1.5008785626675138,4.195495212707096,5.071234531037995,18.173619963982127,0.07249686069411683
2010-01-31,0.3550716954442929,1.3794341575465996,4.040666160262508,-0.6200210646270803,-1.1330398317880512,1.6256472617650797,1.1469662177254722,-0.9891685502174767,3.170730514164953,1.4116363668080096,1.243191194254867,3.781693506583703,3.982887820643302,3.731376824835668,-0.06456261491053672
2010-02-28,-0.2703766596480719,0.7647755937763805,3.093579866607601,0.2746929048825082,-0.927175543353331,0.1048107741172607,0.7814786041099935,-1.1405535719773194,3.336528368644918,1.3181054123881226,0.5909123005211792,2.7498400263729863,3.0630959998005216,0.2761177302675707,0.1409010472959713
2010-03-31,0.6077418763492295,0.3265494136206309,1.9899704644759495,-0.9749247749056982,-0.9324951306038959,0.18527443063236873,-0.8198608814671271,-3.797861061548707,4.297716410356266,1.4571279096631637,0.6771964933777106,1.805325378996189,-0.08353484538293489,0.3421015093393857,0.02643471289367774
2010-04-30,0.06884322902184825,0.19238281454165776,1.6977210886744762,-0.9883898754213684,-1.056837428878151,-0.06068806695836305,-0.9029953491462341,-2.8283440636381423,2.721211420136565,1.3878370790503962,0.3697867432899155,1.6697516483039905,-0.09265308063266185,0.0014536643898407412,-0.07567701341503857
2010-05-31,-0.354549149421139,0.15365573560531326,0.3510054761994615,-0.8951159740959855,-0.815191270002936,-0.9972379111426165,-1.3914205964179922,-2.253919011079998,1.836735750794024,1.2195004403208063,-0.07156313545895202,0.2187143259688794,-0.15192815735848622,-0.6732654795139308,0.09936296725129928
2010-06-30,0.3919271804565418,0.05023438486660226,0.524276834296696,-1.1175653812113853,-2.0322575535508407,-0.02186102649748412,-0.3347832344063858,-1.8722036390337657,1.6574270336970125,1.2210650053417473,0.10410902808481035,0.992026005482405,-0.1472028674005428,-0.10951812743391946,0.049093424217245045
2010-07-31,0.10545231628816597,0.06573710084027005,0.3458052255715832,-1.006277207176429,-1.8769821282437407,-0.751616448252158,-0.7229195050018015,-1.6195253616444831,1.4159622434417705,1.1184288222448,0.1200538672980292,0.7162159153887563,-0.16093682650143307,-0.5445320302465404,0.1838112491576663
