HEG IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-02-28,-1.1390164502884073,-1.3130765539743743,-0.5116078629583158,-0.6101326753147313,-0.408648593424432,-0.41349872514543545,0.3575259122813829,-0.12732537704972854,-0.7526229764456713,-1.2018804655108575,-1.2757696506232705,-0.32684819382396607,0.029237733614669196,0.5260502483967572,-0.0848787041416173
2013-03-31,-0.7807739931381122,-1.6122956213470772,-0.43965064679659105,-1.035056532934905,-0.44455169405855693,-0.7170905289748709,-0.8246839137484417,1.6299795404814235,-2.3811793542926294,-1.797729475264137,-1.7048984905536917,-0.290195673098254,-0.5494537550779943,0.6775256089161514,-0.016786964949256755
2013-04-30,-0.06635626113582659,-1.0717586274075181,-0.7007899606003266,-0.3997724744685466,-0.8370371640200742,-1.1022249225572895,-0.8618594410619524,1.533776194697707,-1.7976632058240993,-1.44410121989535,-1.3345325005990856,-0.6993890951571498,-0.9075841957808215,1.3847787095200164,0.04752259082616783
2013-05-31,0.5836433162864931,-0.14257755630163496,-0.06999309277201451,-0.158936889904268,-0.6573427804817564,6.092129582538921,2.3287043946850177,1.2555615066556483,-1.0480139680851623,-0.6547965105016799,-0.4752610987414518,-0.09377246204911102,-0.01997674229725088,-2.608466756375393,-0.08729968605894699
2013-06-30,-0.7279639917574354,-0.1165682841644204,-0.6406928996683706,-0.18582482037895798,-0.5977266143198975,-0.496610224283545,-0.12608985708839132,1.3902588380261025,-1.3416582562517232,-1.226825073042689,-0.6232230398584618,-0.4826304808349503,-0.8469167407206095,0.711504211793165,-0.020016553920163823
2013-07-31,-0.03475255065660872,-0.10035614323762125,-0.6774224244946591,-0.22577317473444242,-0.6030431736244246,0.06438347609567256,1.3021279355583009,1.2967127431938659,-1.128666984031508,-1.0796003267656595,-0.3447622790332161,-0.5222753223976525,-0.9014721841970744,0.06040613623257273,-0.0038585256875295227
2013-08-31,0.1293663560441675,-0.35357810626659414,-0.633480519115024,-0.667682112449192,-0.8307357129824751,-0.10919869600680832,-1.8458528060066015,1.1774466556740335,-0.8572486344918142,-0.805966947636155,-0.1030279344774794,-0.7468921223395923,-0.821847139426955,0.24579582763413302,-0.012644032932797663
2013-09-30,0.019932731445926468,0.0643374762110405,-0.8448626285653247,-1.295316655524691,-1.010115367378408,-0.2566148448462708,0.2156482834275952,1.106956786850605,-0.6903036593882019,-0.6666000244172925,-0.07253181613994962,-1.203563113406956,-1.1071228491656484,0.5799596982011505,0.11542390199713232
2013-10-31,1.2520493742695167,0.7851351323010067,-0.7162764299721325,-0.17305555749847842,-0.49990654783701594,0.08210002773635915,-0.21573788504834238,0.7618224762848353,0.08670850752123525,0.41501289392216273,0.8843668125290955,-0.5832042287388062,-0.73809572063895,0.05778543514394058,0.06852764700775346
2013-11-30,0.7147779591642746,1.116517591928694,-0.5692783493620359,-0.3309273573377649,-0.47572147009516375,0.09087140005779712,0.20122271717790488,0.6318268955616564,0.4897663821933768,0.9419007250287551,1.3668691104814186,-0.4848132934888927,-0.47776832076948084,-0.007973788206422604,0.07853819384911788
2013-12-31,0.7682100008833054,1.5363991654325722,-0.2004745677666672,-0.9950279239682372,-0.7532521391417795,0.2550652616818772,0.8496542664254954,0.5598028445269302,0.9269717050420233,1.5006882681745866,1.6788091257078386,-0.31103498920280587,-0.030543291947562803,-0.23404123124168627,-0.014152371665855742
2014-01-31,-0.25712452741447417,0.704199346646651,0.13567971214782767,-0.46777952261640726,-0.7437258366937521,0.5993731598798557,0.6545625533893837,0.6740395465363903,0.7796152837022446,1.2790923422148903,1.0124394055975932,-0.004962228455452755,0.33174358563835565,-0.3204123246857257,-0.004336188403751852
2014-02-28,-0.06272331203311965,0.24340208809937094,0.6722658055273828,-0.40527497087443476,-0.6776732918235322,1.5654984758708743,1.2041611281622424,0.6676797285541739,0.7855517783327692,1.2582707302330938,0.5373433773183353,0.46053318866073767,0.9816001823339567,0.22544041452249264,0.02822768062486738
2014-03-31,0.5222157621835821,0.042855688993645134,1.3496441153322922,-0.9759426726025104,-0.7326258683650647,0.3964530552934668,0.4730271961835389,0.07227267524783923,0.6309141457671175,1.5742525309683957,0.507951828037949,1.0755672402384775,1.5617002094499508,-0.12936055470000873,0.1333449935435517
2014-04-30,2.026066822719818,1.157780521423561,2.1990471457840806,0.35582645696713816,-0.5560684900350116,3.159188508290687,1.5285144084157778,-0.2869053111682936,1.690399412442075,2.6985689415080945,1.4675652899235747,1.7213449887955088,2.1275414145964855,6.466813439777359,0.030204716644461484
2014-05-31,0.4099214776131856,1.402053919060578,1.8341178511680805,0.19574330686164626,-0.5273539394494573,0.8177840976959733,0.07876179131758819,-0.4496281350302061,1.7794690405876963,2.370331832329497,1.316734136941069,1.4851156280910147,1.7726650652670741,0.8203978171007046,0.2051304170875586
2014-06-30,3.0232476753351847,2.524348456482281,3.5605254193170444,1.3878624139539217,0.6850742028716104,2.626827698807933,1.7174955601614181,-0.8917779819467081,3.1054734033164735,2.9951917096235374,2.7995671734897645,1.9572044022132122,2.645124969049204,8.721703119701042,-0.0786400022263369
2014-07-31,-1.217407047764917,0.831233833321832,2.4069723321452385,4.002257103681397,1.7776834217623687,0.4146062830570005,-0.603976178830484,-0.8262537195569479,1.8911676862448887,1.8610406768793044,0.9786761759198093,1.2844403416915253,2.1233705652593757,0.5576685331976018,0.0765753077557653
2014-08-31,0.8365782187633153,1.0525007947283918,2.50345087833419,3.2040893548135556,2.1425831461988167,0.9737444342665662,0.5703332905203411,-1.0209736541547227,2.032978477699218,1.7900698391967058,1.0209683233515372,1.5077426660637034,2.0579966811153505,1.868483032727579,-0.010213886076833779
2014-09-30,-0.31855544471183483,-0.31669396892833485,2.1430762121481237,0.6164107817019749,2.2398827970120507,1.1004686816874245,-0.3823883067566059,-1.0455317449810728,1.6501505026156678,1.423357357621285,0.34442027272150744,1.3156909474119975,1.844125608660942,1.9481020435501073,0.05171081640050509
2014-10-31,0.49390086903463637,0.47879654940086847,1.5868352519546562,-0.44456979823925225,1.628452467621264,-0.8635688769529755,-1.0757770089765366,-1.1843746253572793,1.6854753084068348,1.3534482145035882,0.38963055032742605,1.1036518732301888,1.3544902227303566,-1.4463206611371493,-0.14368569102489487
2014-11-30,-1.9840974133417615,-0.8537053905968365,0.6469846577900005,1.2369370982970553,3.016170161785153,-0.5904657753000684,-0.986242520164849,-0.9674969260864434,0.9002139674610067,0.7758132288820213,-0.9160153124811715,0.26691612132948,0.7743657657994497,-0.7653299195062568,-0.13478578999660956
2014-12-31,-1.6518155114731445,-1.5354061955833214,0.00010864068430042671,1.45328793818544,1.1397396477478967,-1.0395732755851614,-1.8878790188381107,-0.7402003378681052,0.3631717156119808,0.33504811504239074,-1.5507720298696215,0.01621772191427305,0.2492218617928844,-0.7062638284817784,-0.02676854887263242
2015-01-31,-0.3039432418684661,-1.8472232370259674,-0.0022848017583713175,0.011725418702484676,0.9619578713104943,-0.6801879245491244,0.32582432859272314,-0.7485794482966823,0.2836600833907434,0.23602173289061817,-1.4025638202148334,0.07279933478509515,0.2438674280915185,-0.5916505653857748,-0.030505438501105743
2015-02-28,-0.3942064545497172,-1.0852097762405484,-0.07939097407098733,-0.09705487550981158,0.1319145237027387,-0.6336667902367201,-0.08978532285887612,-0.7144287145228484,0.1527882453523142,0.0943290921378335,-1.2177619753189675,0.055447501833704504,0.17232516868654763,-0.5501638321677428,0.005072641728095909
2015-03-31,-0.022564010774064013,-0.34626889555218404,-0.17842516589857918,-1.3391510096851682,0.22448739861301753,-0.9218614052616788,0.22837935236094464,-2.067058765306867,0.05386388650713579,0.031002215742741503,-0.8753257590802983,-0.04971786479959374,-0.03328479882291578,-0.555653445908656,-0.01576295966525753
2015-04-30,-0.32836298417006476,-0.36768579394703904,-0.5865201474847973,-1.4062434755523647,-0.40660181571303494,-0.9880060695518434,-0.7976752341142124,-1.6385071814962962,-0.1117695317410062,-0.12274605195052445,-0.5977192001430081,-0.5009351744257378,-0.24887409652499326,-0.3114641669881807,-0.10018184017937476
2015-05-31,-1.3770051018314793,-0.8570076291303192,-0.908275345335133,-0.2402840406709239,-0.9034517346916342,-1.0808652594303678,-1.4247201740171331,-1.2397837142494317,-0.6035146109396543,-0.5848403768765678,-1.0203765206027888,-1.0146802224436449,-0.46509048079381454,-0.08932373827056801,0.0066924316710383945
2015-06-30,0.025393162954540874,-0.8240860136149213,-1.2675616442975695,-0.21010625225652052,-1.6033518836252982,-0.6060805825102457,-0.15490615650754994,-1.044365234582624,-0.6688853330614801,-0.6565441300529362,-0.7552374948770215,-2.015573773667566,-0.6733123988107903,-0.12970113181442183,-0.03259316010319566
2015-07-31,-0.5080171054110065,-0.9049930945847766,-1.1641931323161545,-0.26204038016982584,-1.4818650385876926,-0.5168193232152429,0.2560892146861666,-0.8423546863399193,-0.9331770840394588,-0.9476919604253321,-0.8060437842356959,-1.7071368226195751,-0.6896614934536787,-0.21440297648595633,-0.26730621995159354
2015-08-31,-3.393714701532724,-1.8747696091898045,-1.658197193258577,2.4263910322579316,1.4893981134377385,-0.6494267426392352,0.45084922490722856,-0.26067304021149307,-1.9879597447642452,-2.2445066526690227,-2.2029881580337287,-1.0931218668753462,-1.276209733071976,0.06566363623566336,-0.045695925795430754
2015-09-30,-0.432514153136998,-2.0207862518018502,-1.613237121182316,1.661564987175116,1.1415963761709906,-1.4635252003039505,-1.1368905103876046,-0.011718532736492327,-1.9594924590205811,-2.25087022739835,-1.8098746979609774,-1.1649400936185126,-1.3801668886856067,0.8386281713899278,0.17053312350535157
2015-10-31,1.7655113103987985,-0.7447588647710774,-1.3982295178294044,3.7547370559700517,2.860021406524588,2.6954790792673107,1.3870747507904082,-0.3102175943696878,-1.2899192584061612,-1.409793376806606,-0.3320459685444022,-0.8270972984186398,-1.1498122323067541,-2.809634838946433,0.01154677064847095
2015-11-30,0.13294185119916654,0.755646790660797,-1.1397284507419392,0.6842544699042463,2.310783982350574,-0.28838834621023707,0.2541342190112163,-0.19214128743181857,-1.1547385839387665,-1.271460936951729,-0.03191869533898829,-0.7188781735166601,-1.0157758442741436,-0.24797537770696157,0.08924955519263372
2015-12-31,0.9232781436048945,1.47217317765713,-0.7552712440077183,-0.016462532847750906,2.25429150427262,0.8139804179021316,1.7170598352861246,-0.3226377613338568,-0.7713651997104404,-0.8498033308688089,0.780566798017603,-0.5003880316362859,-0.7244515142104666,-0.7135991877225566,-0.2837293164663979
