BOB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2021-02-28,1.611871899140282,1.9569757678219752,1.9549887303165632,-1.093678234410933,0.26237664052646037,1.543115641365109,1.5248251522778322,0.8907386741968258,2.1748417753657856,0.7754935680436371,2.8307786362802756,2.0296363161859645,1.7267802782641837,0.896514949359075,-0.14193056849248314
2021-03-31,-0.8396864131270592,0.7510918889922196,2.827041333104451,1.1276272071196827,-0.01783097479628846,0.028539669716300058,-0.5231670591022369,0.2743578470130145,1.6561140337191875,0.6231696646865876,0.9362738994865125,3.054205342569246,2.245977659781111,0.9597718942079642,-0.10446123502168216
2021-04-30,-0.5297358901770922,0.09708579400169316,2.303997988590457,1.3958175011392346,0.6076223376775455,-0.979544731995368,-1.1335173623735932,0.3952659821547504,1.1572017169193403,0.366698247820122,0.09695376407401729,2.255387442059054,2.02791327578573,0.18642679771642806,0.1897842779955443
2021-05-31,1.3838799920884248,-0.010365675464346752,4.321385916293976,1.0176201643309324,0.49367939987339265,0.6878355051194058,-0.5376206611260463,0.17759552858683395,1.9516403240665918,0.874516435859091,0.6863233511120265,4.209111747739809,3.465823392425577,3.350592602751348,0.062445253714306696
2021-06-30,0.5313082760784383,0.6768669288659921,2.4014590820527446,0.42179752313610946,0.2255442376394722,-0.14458779166995192,-0.20684043758086135,1.1666355256014997,2.1135904485380412,1.1138739329842797,0.7318362237521568,2.4802927963507395,3.7122396131755577,0.9117149881794551,-0.06741420803749382
2021-07-31,-0.3371640998703071,0.7595333607650194,1.9947574156856578,0.08517335199885885,0.38046997977187824,-1.740452822720935,-1.0227165248670589,1.12627681223227,1.7101764891772175,0.9916721160462012,0.2473908396587077,1.9954104215904325,2.85996091726073,-0.9977667921980818,-0.037429043933640896
2021-08-31,-0.16455532483830818,0.014872919276986862,1.4870979636476864,-0.9419815532969724,-0.6251439544424816,-1.38760190527219,-2.071699382252744,1.0788251946947327,1.4336376618131674,0.8743874019274523,0.1318356170109565,1.8143973077719935,2.005208316359255,-0.556929197491065,0.055325232758287664
2021-09-30,0.4102529836170982,-0.049485891503283905,2.162201041873986,-1.085128198483793,-1.0155565873041277,-1.497770007605605,-1.603641888751279,1.055863878237155,1.4370371833896145,0.9502889847622228,0.2793584168127025,2.9437946315727688,3.0155831807092808,-1.4699338297097029,0.1761865682264387
2021-10-31,1.181744204191096,0.6984961593067489,2.522882101444675,-0.2983749417672584,-1.0836201267919472,0.38092421573021307,1.6102911520853809,0.6704002858135787,2.0217867110573495,1.269312848408715,0.8274810963889007,3.2963476737170496,2.797402806243372,2.1262357047864366,-0.12841629195775223
2021-11-30,-0.8145020193947515,0.36662355191539686,1.076266791570741,0.5118341620650891,-0.9703793704782873,-0.9752726144979467,0.33753358579487897,0.7994186713744146,1.2651556062213516,0.886974033238387,0.07056341151869659,1.2423282582126216,1.2309045689706237,-0.4244613288162775,-0.04532678085621061
2021-12-31,-0.23217403958297045,0.051034600664086494,0.4811838416597069,0.5251272448616928,-1.060289350875218,-1.4142821613889955,-0.25114077485050046,1.1855296785637937,0.9830249709690497,0.8033392426195131,-0.10089254270923691,0.5313082467822648,0.6774160789933749,-0.37771556798296174,0.27184655052390033
2022-01-31,1.7648292987580576,0.36665313960036183,0.8339051169242003,1.5111087055166896,0.22942996174474345,-0.7607564588994316,-1.2523462816589037,0.5495126225050829,2.0155343533633303,1.4237698073821279,1.0207467597421378,0.645598105879504,0.9339410305871942,-0.2524945433089354,-0.00934149716911286
2022-02-28,-0.09248246040158013,0.7237270042150318,0.2626343054449006,0.6612157457736965,0.05740019105305131,0.3327860376579488,0.5328328507023185,0.4779553742752068,1.6196149623663436,1.2475798228269512,0.6144415465394244,0.15000587230932122,0.16393439787575997,0.47018975321509404,0.04630669140258447
