AIIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2023-03-31,0.1337919966186736,-0.8224092805841424,-0.9387564472903773,-0.6992370030258647,-1.0582837574893007,-0.13682814624911352,0.16576022186873635,2.524257657002199,-1.1168643839726902,-1.4607398077874927,-0.7225480453824238,-1.1744105667894549,-0.9474751354523607,-0.015139180245423996,0.12077385181442868
2023-04-30,0.17386750605944826,-0.17221750576574726,-0.8696443826337209,-0.7920682762075708,-1.0284126818256554,0.08471927396088519,0.6758293588255336,1.7770899641867863,-0.8539712345514857,-0.8422080591265586,-0.3889171285682173,-1.0110949320739828,-0.578186689421198,-0.023617949425283415,0.2635012742545662
2023-05-31,0.6770344984430591,0.5576251685781396,-0.722258092168272,-0.8858526542850429,-0.6903236872928059,0.7494733511972869,0.9697853511896205,1.2551625241717153,0.28538545034486024,0.9096970235818017,0.2881639167441638,-0.7360296745172568,0.2566031708527161,0.03688779446130323,0.1691229490038733
2023-06-30,0.3419761096816528,0.6677576064705883,-0.565328569377679,-0.9335643085516918,-0.6633384104040612,-0.26410092374968797,-0.012106448787164893,0.8775945741361483,1.23549567435684,2.412515181351579,0.5803006615899274,-0.41738406820662444,1.0853135240509024,-0.10557153062439022,0.11189360148819735
2023-07-31,0.17473184284353385,0.6708333230094596,-0.4689501249624873,-0.8401804530259113,-0.9879379389686488,-0.326878963669992,-0.2538376756211692,0.6346075104283624,2.024748854166466,2.04541836302397,0.5734319831531524,0.03429320342610033,1.3923768026558918,-0.14950891113873233,0.2414542904739152
2023-08-31,1.2355041918705512,0.977108863791847,-0.38323032266464774,-0.8488066350758282,-1.2625249004726,0.7507720747470017,-0.06975715098541857,0.29513904131625696,3.3539959322301254,2.433323814235736,1.6168647876512263,1.1952154370548072,1.1775937391218847,0.5723967735489285,0.000725501405092883
2023-09-30,-0.30573893197885504,0.6945020728462451,-0.546507346436389,-0.4008565257568883,-0.9653228072432175,3.788546080621105,1.927758930293667,0.19627072401923462,2.2527253463007004,1.5841355875184395,0.8654270656326697,-0.23440186913167024,0.03911587951337553,1.8434771474085705,0.4885317068067778
2023-10-31,2.6483712822652548,2.1577304530021992,0.042394325139098354,1.2390536022397518,-0.262616222619622,0.4152926705173757,0.940932416069545,-0.2945837884900942,3.6811583970994706,2.288409334910021,2.6799779193356774,0.43069857570609676,1.082844326284268,1.0437940615284835,-0.12308884863421161
2023-11-30,-1.0314483686179803,0.6689415602319551,-0.10715452725837706,2.4027281686952167,0.29662958504158604,-0.5525795058083957,-1.1114435573079617,-0.31034614531745364,1.7726410355339741,1.1450734838208947,0.7375420514028077,-0.20624110955463756,0.5891502710565335,-0.21864112371941827,0.35115289583741954
2023-12-31,1.6574288489664664,1.7854825641073198,0.6734758755794981,2.2266384515457576,0.742844750439399,-0.40612198325876914,-1.7654624246121458,-0.6543345493928888,2.233658780405876,1.3830461568618357,1.6794586604874462,0.42966024487375565,1.076519992850452,-0.553543209118082,-0.04730103968385133
2024-01-31,-0.660129414647126,-0.052349187728223244,1.3691390737268496,1.2762392861060332,1.7869460144428688,-0.5785618652295954,-1.1801190035905098,-0.7253190857784536,1.3850251412608268,0.7722619062017984,0.4629467765406289,0.556401630352842,1.4753371733246874,-1.3710725013503362,-0.13589125334218125
2024-02-29,-1.1248665620311458,-0.12762171962684646,1.406957708992759,1.2463839602601388,2.103668774746541,-0.5030461801328151,0.27381641110303895,-0.7262751713210562,0.7493794927484345,0.2123803626905867,-0.553241575845766,0.4096966004269692,1.5191261698747425,-1.122438164408122,-0.1260062518055178
2024-03-31,-1.0600925871962057,-1.6735134008190171,0.7468333820682629,-1.3081108181676482,2.1380619754705092,-0.45247484792205567,-0.01105025001337285,-0.7100384389356649,-1.0427296370811032,-0.2241343721709775,-1.258863988323549,-0.00677103093251084,0.92884951819429,-0.6739810841602866,0.13850830200571115
2024-04-30,0.4307837085765521,-0.9772747201123353,0.9013417639347506,-0.0148653754411081,0.46908056012898575,-0.33954265019865965,0.528483010821123,-0.8269857858230751,-0.9110215039378964,-0.12388162978265718,-0.7145444225265142,0.5330768176462786,0.7063444744265867,-0.47879684725927274,-0.009043833497236269
2024-05-31,-0.3907861483241535,-0.5633666143620283,0.36483027778629495,-0.27854697165000397,0.2486200386299631,-0.23772662508991244,0.38134330727175114,-0.7956058035054103,-0.9104530068036893,-0.2983339402278329,-0.8322101625774372,0.2109291417197674,0.12301783029894485,-0.16067436859871237,0.3377519490335383
2024-06-30,1.4571666621245103,0.824973965155753,0.8190138183062274,0.19341379696444974,0.11797701931882393,0.809129167882397,0.9715767317683635,-0.9833001548829372,-0.5988131240119103,0.14656808821754244,0.510448896899958,0.7612720421553426,0.017384265876393773,2.0192607427398026,-0.1135309092525629
2024-07-31,-1.0715925475305221,-0.016053383742223978,0.2245564154974492,0.861943668118358,0.20392458252836726,-0.5605096608746967,-0.16183346566220586,-0.8405078275668351,-0.7688086314054405,-0.2579653922835918,-0.19552736736381493,0.13993461564626203,-0.2490443455898318,-0.6162657927499992,0.49244959564302987
2024-08-31,2.1387152812387233,1.5284072543351948,0.802399072166599,1.7065570751288204,1.3671279125245137,1.495374493817376,0.9453257830781445,-1.0191050861913422,-0.1408039243551782,0.4148965252418834,1.718363931813605,0.2002098623243623,-0.42437374889163487,3.4131975151067473,0.056859294595969216
2024-09-30,-0.1838442498070484,0.524442581270493,0.9020593762767565,1.5129426356848137,0.7572572808227067,-0.17942351964252568,-0.720556653284048,-0.9763394158619404,-0.10614541767139489,0.19073496722478492,0.9317421262387048,0.4629515202809841,-0.4508689092068592,-0.08199051148944968,-0.07660454067052241
2024-10-31,-0.7924119069484611,0.6652711048812601,-0.47877300250328964,1.229578284687986,1.070336229617226,1.0950135557099738,0.8823256329559841,-0.9127669458133283,-0.28912983089627364,-0.18408179009961637,-0.04730633153571177,-0.7235354369101594,-1.0313707361874482,0.7077989409051362,-0.0473205232885712
2024-11-30,-0.679221868706006,-1.0213474978306614,-0.38752904187578335,-1.1583416370235902,1.103885805214952,-0.6045270069296108,-1.3766826172228162,-0.8539739627197352,-0.4177796379638091,-0.47656962925189067,-0.6686663521323565,-0.6758497098140438,-0.97639900847238,-0.43646944161375667,0.07548972421815658
2024-12-31,-0.014669506985754045,-0.8936997197667577,-0.8894548494496665,-0.9555189054158413,0.5628480209938989,-0.32771054920062365,-0.07908272583145388,-0.8485066203763425,-0.320417611792303,-0.5110182678611098,-0.5662195741516686,-0.9939607051710833,-1.2540534144298665,-0.1734129393766161,-0.009785506049536223
2025-01-31,-0.48582105577112433,-0.7061895039135158,-0.8619626654491193,-1.0887711809591087,0.30711435643858886,1.446126213749373,0.1144678874613886,-0.7991312545655199,-0.3938802382602177,-0.6873973802712737,-0.8815816996715161,-0.9347774015717736,-1.2404049945026494,0.6572426500708277,-0.18029765992542784
2025-02-28,-1.4347144759500838,-1.1466508927718,-0.9848653074592912,-0.36094129783592305,-1.755244956961695,-0.17128786899994433,0.45155722024700745,-0.6779473558857422,-0.7870135526943837,-1.2203954881483607,-1.488582356901982,-0.34895012472864456,-1.2444275864554046,-0.09829372480807454,0.20507551409264677
2025-03-31,0.6103082119914949,-0.8017995460245455,-0.41046981809680655,0.23466789695515194,-0.9170024612097482,0.11092049005347734,0.3231001265913315,-0.7075431453075163,-1.083129969700433,-0.9012026977084147,-0.6918187001098753,0.07958553335527982,-1.067931241605473,0.18144678359493305,-0.004837013963707998
2025-04-30,-0.4903889189420753,-0.8245554629229908,-0.803201581673195,0.20743506003689494,-1.0011890125280456,-0.6155510754003418,-0.8619011332650336,-0.7601843842059515,-1.1360167391301825,-1.0786912002502689,-0.7764254552261997,-0.3870673074859305,-1.2265650184288153,-0.3498161771089707,0.3232198203950367
2025-05-31,1.2094664062993297,0.8530038095379922,-0.036570531966099315,-0.10342885427059577,-0.17490240053378628,2.0905571066777093,0.7207818037811311,-1.0696247146173756,-0.5601742431223097,-0.26071255541334176,0.43583695319757354,-0.006649195726914393,-1.0757058986330206,2.5338606474916,0.10048567374752898
2025-06-30,0.061367583471563396,0.5024946605224547,-0.7341540455028915,-0.12531397577324346,-0.18024249174385604,0.6218176319257772,0.27371773355901263,-1.2151626279241305,-0.35538737232380946,-0.08752888037937823,0.5286139867069252,-0.7580978560271078,-1.20622136199067,0.48555107192558067,0.053833115687589236
2025-07-31,-0.15924490544494468,0.7226750839402982,-0.28643527424468357,-0.42723830844267313,-0.2647609035341057,2.7846780351347897,1.7895936234749825,-1.3765250143053434,-0.23852289582984226,-0.0019090498919008682,0.34532674144935815,-0.22232216387210307,-1.0292418758514117,2.825865845190697,0.15229648108223326
2025-08-31,0.3494504295720305,0.16684805342215717,-1.1115881369997955,-1.5252617067136938,-1.3418909148924054,0.7007606788744863,0.23989476911217542,-1.6188900519839668,0.1718370642053383,0.3574847943344796,0.46774968123553134,-0.5695119317617591,-1.1902016578265369,0.266376165977844,-0.04773593952196497
2025-09-30,-0.6478774183502931,-0.3035311929164206,-1.2423983154118117,-0.9421284024111751,-1.1746349847904132,-0.26778063786182915,0.038288364579242,-1.6376956356037866,0.034261012311762165,0.058643417642698356,-0.23363563002641463,-1.1921921111219407,-1.1350014047173305,-0.2528449323020528,-0.05814368074365664
2025-10-31,-0.686844322300044,-0.6572862596307203,-1.1882809492346704,-0.7220294858029387,-1.070379214236987,-1.0423392921924652,-2.0719234995703766,-1.2561008901556503,-0.06145178391936939,-0.4394610121459725,-0.831815892895835,-1.1504676958518953,-1.0378946794084734,-0.5302433662184199,-0.07184365972058816
2025-11-30,-0.7087862612542205,-1.4045412502385375,-1.1341392752377295,-1.8287648868456963,-1.9776985875324433,-0.9777911977433911,-1.3637283482759381,-0.7930610717256372,-0.17410739859941565,-1.0306067285348348,-1.2202811516268908,-0.4593510248729604,-0.9548722965576117,-0.47757015208013676,0.14646238972235412
2025-12-31,0.5096143915926514,-0.6017312659172216,-0.9326661204830877,-0.4787474347559024,-1.5820021028288416,-0.8495952528963192,-0.650514111123502,-0.9325180446967978,0.6398280435305556,-0.4170756132496791,-0.5606557317216984,-0.2904544315017273,-0.8755792066389354,-0.48031093341903724,-0.2154816530489502
2026-01-31,-1.5869004412816452,-1.1352356089104343,-1.2185371363618738,0.27826314666828045,-0.7503900810781168,-0.7154007914636773,0.3201883834860387,0.1484262493680486,-0.025516005685143006,-2.2492536771851097,-1.4887764159264973,-1.5778766066066934,-0.8598781522332481,-0.3818304998548964,-0.04732152817903949
2026-02-28,-0.5090324898119745,-0.9664432717096815,-0.9487791017416133,0.30827321337084684,-1.1595783645247026,-1.1568007475217426,-0.5815004182393329,0.621698460244465,-0.030245650973264416,-2.6596708366097372,-1.3507501626469323,-0.6876882838463098,-0.7333094660636245,-0.6596872976293106,-0.07753815066386559
