ARCP IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2011-06-30,-0.3791808080770773,-1.0165996298384172,-0.9304323145621028,0.05032230458099764,-0.0650132170762824,-0.46069013396942443,0.15124371972662215,3.3531344001718,-2.1566545851184804,-2.665785917045948,-1.0888513295609294,-0.7510825927911896,-1.1443918323684303,0.06982587018209199,0.2496679204046597
2011-07-31,2.0872803255659083,-0.15210574926015089,-0.7581287609971189,1.6178832179267653,0.6635659099087124,0.45304672885221864,1.7762812961577317,-0.5548872547558494,-0.9697268381721398,-1.0646784414975683,0.41315831774456657,-0.5641461174926411,-0.7467755524840756,-0.21709111043908486,-0.2240867644115736
2011-08-31,-1.6231539856646129,0.06337541574274315,-0.9321190535289196,1.8280667849388892,0.679869656951668,-1.0354803866543443,-0.5157732611191682,2.097064590229079,-1.38690010152035,-1.6534838781706758,-0.6389800967917036,-0.673440364506736,-1.1166384042574822,0.323399271098414,-0.12551476365143197
2011-09-30,-0.7114484342774453,-0.16377618118523068,-1.014492193812968,2.0279888660621284,0.8075348539693687,-0.8751406540053807,-0.6544747338482878,3.127360947106736,-1.395381739170836,-1.6693435857508387,-1.0690495170902006,-0.7362424041584251,-1.360347163965451,0.35182831140366344,-0.060978680711929245
2011-10-31,-0.15617313931617924,-2.318628996161868,-0.9399512224847066,-0.6639790193690123,1.008722081526015,-0.012082759071353748,-0.5810410075970851,2.7293133364965625,-1.1855783530780168,-1.4264881360353183,-0.8914418376569427,-0.717952468357656,-1.3037230527469486,-0.0645542543411169,-0.17818297535787564
2011-11-30,-1.1148055921170996,-1.6989638224704038,-0.8888029501754371,-0.9614509812726402,0.9989845836389302,-0.48256497829623746,0.3338704325073701,3.2792327620936064,-1.1754943749480835,-1.4793400905129737,-1.6715489726750357,-0.6953507653490004,-1.4646512884050502,0.6307614920678388,-0.13410252748498472
2011-12-31,-0.6947744989497175,-1.595689100769345,-0.892635190020892,-0.9108324403970817,1.1019797637089255,0.686841904438665,1.152745936690909,2.8202904526982646,-1.0647632999179466,-1.3571274411128544,-1.9297404188759018,-0.6551609149610982,-1.7075676038832712,-0.15652360647501265,0.4280598334381631
2012-01-31,3.675226071687539,1.488243182583316,-0.5245673469321306,3.049420190408905,2.769423642351849,0.59166880177559,0.3777882309922682,-0.3369873282687772,-0.2220236705421896,-0.20756237482277293,1.9396660644899402,-0.3699841489400587,-0.5323177853392963,0.022020061202141766,0.07818493027886152
2012-02-29,0.6855150675567321,2.9332960521996627,-0.08072013712734201,1.859594520173729,2.0409072879054992,2.2247605317132826,1.0906954583329471,-0.7992402277149582,0.05879551746578315,0.06895617930985089,2.4681580645352286,-0.16027698848612726,0.05344808896936613,-0.14441837398374235,-0.11736989786905691
2012-03-31,-0.5584222051089114,2.514450529127182,-0.2569915523848549,1.5716513388965119,1.7978343395418352,-0.6628696667747024,-0.7777400746701353,-1.7818598707308737,-0.12329591881210897,-0.10450206643897245,1.1529626210038924,-0.16973567062661735,-0.0547659969877184,0.536018311166532,-0.006838696220341157
2012-04-30,0.1680971568792851,0.21380870888756337,-0.2955501646770637,-0.6109117528154245,1.579406109772931,-1.3740574670955934,-1.1868088115266522,-1.6296846552315933,-0.004727926541729338,-0.005790720930330514,0.9754856340562432,-0.031319973589896695,0.05639500197933739,1.386732685347259,-0.23167956774737872
2012-05-31,-1.2205935002855903,-1.18269970859961,-0.16156820264233374,-0.4520527668240689,1.6697560163624903,-1.3696449530454617,-1.7461989012237438,-0.608668303373205,-0.26528981193733864,-0.4219892137817203,-0.5546550171969347,0.37385941515757537,-0.05409510337952025,1.307699429283651,0.04046015163477916
2012-06-30,0.4553879154275128,-0.421151937528534,0.28196470741969815,-0.06681619721899747,1.323864904445757,-0.2570472650303707,0.13224308462934986,-0.7868808062128348,-0.05185972799650329,-0.17117235040366177,-0.4660007678739164,0.6106452527543526,0.3115340540366109,0.03645904507552395,-0.010248713733492443
2012-07-31,0.16387125415084092,-0.42194992360252365,-0.5519605998202859,-0.07910780215004926,-0.9593195237296016,2.657055361381874,1.6983153008197749,-0.7496868868138169,0.07684726627814108,-0.05378162285126883,-0.2637045336196053,-1.664713984135596,-0.26159334479488483,-3.5032454546131313,-0.058528384745825036
2012-08-31,-0.12156131674380814,0.3580987056260183,0.12999672689560435,-1.167680612242313,-1.2918317945522064,-0.665206939632179,0.4937808955210233,-0.5183531203353995,0.11436873543854971,-0.06650650274053178,-0.1833229927807839,-1.0641439344029016,0.11893188004249443,0.5081391364260849,0.4674214147023934
2012-09-30,3.1477353203104417,2.3283311018030006,3.5794990749796436,1.59441300716213,1.3713514571451542,2.9172021863999436,1.6929246361089705,-2.262160977291841,1.5763901125879265,1.5805627900563297,3.0765521314845703,3.106466862821138,2.1009586144798855,1.6480379152236775,0.1285124818001789
2012-10-31,0.8198718130972117,2.712339130245629,4.236918717056272,1.183645834234247,1.29420301008574,2.7327635140887603,1.3130392626628595,-2.2509431131506314,2.6553719656139694,2.3179390703364287,3.1341103680893854,3.541313226426734,2.4399560148198143,3.836162951726244,0.1953878483253802
2012-11-30,1.1106653389787493,3.2574900478564546,5.907750070328723,0.10611296036250144,0.3296467269573334,1.7921930076901924,2.7082795964604824,-2.1627111505201846,3.9883243825216685,3.0884784774540663,2.958099715260827,5.758036086272273,3.1419161862125127,5.623145971410479,-0.09494354368656063
2012-12-31,-0.45939976814023065,0.8662070971761827,3.8559929296243958,-0.22691897358756596,0.6640940148439131,0.2317158374855854,-0.06009196622528894,-1.6434847149174792,2.7252594217408603,2.376217036974684,1.2430594354781603,3.5156106551116784,2.876103966869029,0.564601979166204,-0.09688399825229556
2013-01-31,-0.4551276948650771,0.10787760226168386,1.0628316172547128,-0.09175192772008332,0.8635688557882513,0.15431662961538528,-0.8294753588620098,-1.273855001903949,2.009806752555276,1.8727864980850983,0.3060741299156538,1.0711435029392664,1.2177135974493434,-0.17889581785943962,-0.2707959800092567
2013-02-28,-1.3274366124846635,-1.3668191723042025,0.22128298094530122,-0.9733299541631073,1.7742068066413137,-0.1780639944813379,-1.2331262786853845,-0.6816789694289099,0.7176002627821961,0.8428249190259894,-0.9119115684178446,0.3559297092590087,0.5553663856962733,-0.4093971697546842,0.008986870166582606
2013-03-31,0.08706826973951912,-1.0221512598891538,0.4440771768559978,-0.45376861671338214,-0.5347032986301098,-0.19870099175849792,-0.38814851805565864,-0.8162540572430471,0.6635312754413165,0.8534051003710906,-0.8527088271211053,0.5498402631772701,0.7320877736780211,-0.484618763669673,0.053383460559875334
2013-04-30,0.33545945112816644,-0.5418292890540517,0.5383095411433205,-0.00969991616530132,-0.8564033038585351,-0.4789873795516917,-0.6104765288071535,-0.8384016958067116,0.8802093176195586,1.0198230261521557,-0.5362126662291259,0.6669669854719594,0.7866273805556298,-0.545199165151546,-0.020454002185446036
2013-05-31,-0.04458568605132555,0.2218368803265765,1.0227455107601453,-1.665793431565587,-1.9651728422847523,-0.26646007872599115,-0.014761098934837376,-0.7214686243202902,0.7430872381972867,0.8767896281482709,-0.30760683704221364,1.5990462126250413,1.167352823395401,-0.4885887595208765,-0.20748900983289445
2013-06-30,-1.0876465159846338,-0.446193437403842,0.35246722987471973,-0.393224576410591,-1.5052307123043294,-1.137983580747517,-1.1280077432380289,-0.2733886298551515,-0.07877880319088856,0.08327945643657139,-0.772286005794582,0.4680011486991022,0.6432048697447575,-0.5826667034059952,-0.06972951977072372
2013-07-31,-0.32128527530430073,-0.8354492969099737,0.18813158352219167,-0.8151487098274693,-1.4304911448486934,-0.6233184314113576,-0.10829629113427289,-0.08105479989785863,-0.2999066976858577,-0.178181973559409,-0.7164618864153798,0.24258300506659436,0.47608896993245253,-0.42875430747615456,-0.11962703396610293
2013-08-31,-0.532448461261439,-1.0921163181125755,0.04082269842197519,-1.0608292757227726,-2.0243141294607963,-1.1876807665664468,-1.458142763907302,0.20949214127441498,-0.6023436077330226,-0.5581256274066599,-0.8975268286983578,0.020218326807369846,0.31666001033012736,-0.3610789868380095,-0.059016695953263254
2013-09-30,-0.23307338376414602,-0.5909063689958785,-0.7858603508464743,-1.405681482777765,-1.907033210266043,-1.0366183083660991,-0.3617225380479405,0.41846602900874397,-0.706590707068981,-0.7131251724306734,-0.8461719770106335,-1.6444947707505535,-0.6959727693173439,0.32994453501224047,0.292077683924819
2013-10-31,1.701100434590584,0.4790738884434627,-0.6054772282635208,0.8716917097930339,-0.18606398305484984,-0.3511198895703372,-0.04203098773141057,-0.17958003115415078,0.22616311716416027,0.3457870043223804,0.4513335432060252,-0.5521545819952202,-0.2811621110679395,-0.24345676034709374,-0.1380528773433685
2013-11-30,-0.7299204425553497,0.37014322845417624,-1.0336347419658924,0.8786908276385182,-0.08321412934033116,-0.12563728909565375,0.9746523155764646,0.32496868005499013,-0.3406218189871201,-0.2787230687724541,0.04802384513240378,-0.9493776668977683,-0.8636394690800052,-0.373236834333853,0.2657283416497251
2013-12-31,1.3963503116004967,1.3003822803875507,-0.6130659369160414,0.9458811308710516,0.28533932073844603,1.7757340105856958,1.8953494001324167,-0.35678684388239423,0.6307676493827274,0.7106185396602074,1.145748939913483,-0.4744464547113133,-0.29900596118739864,-1.4435976661694738,-0.20991356254332863
2014-01-31,-1.1823789405459753,-0.31320066792467705,-0.8182508796114633,1.0477321119101968,0.6561319546277256,0.5475259998047469,0.35900536767111135,1.0023230161890766,-0.34674548477969297,-0.33623523626836505,-0.0248560567694855,-0.5930549166935245,-0.8268625426759075,-0.8536081366724155,0.009950330853168092
2014-02-28,0.09825667836276254,0.15592956602747748,-0.3920358239154429,0.9356352045669455,0.5230687492951662,-0.3321829912184681,-0.1859580597342593,1.0568821878990955,-0.2662323732444593,-0.25639808243282924,-0.0702713851251872,-0.2614634061720219,-0.29985385625038685,-0.2611677649751247,0.1052897917991031
2014-03-31,0.6524506912983006,-0.29499940277744235,-0.21036406436214053,0.011029214817558817,0.4912299969487635,0.28257801891631623,-0.6561488823439132,0.023635005628892047,0.10191056762950054,0.2600943971567794,0.23133233966584768,-0.11219851508747877,-0.03294558673299222,-0.39547703351891283,-0.031030285360459316
2014-04-30,-0.16866530583242947,0.32871375002517994,-0.38813161592904627,-1.1620239554812823,-0.16469580997817887,0.317690694172656,-0.1894730422704264,0.23406603009000118,-0.057146230862090384,0.07631029299047594,0.0881212086240686,-0.3201053178830713,-0.24011704408323029,-0.4625072951562386,0.17540339380378925
2014-05-31,1.0007281567081696,0.836254309825468,-0.017118210795765493,-0.6628146333254139,-0.17994489535113495,0.6586432915372092,0.5239777021393273,-0.6524316966265662,0.7263862161372748,0.8632953307901712,0.7057318292895409,0.06344431691696346,0.16634308295374287,-0.24738930998657988,0.13556101199374102
2014-06-30,0.6941321708160063,0.8642931069234425,0.8609447041041848,-0.5967889354757144,-0.6661548130043198,1.1273258094741219,0.4210609755968476,-1.1067847789014758,1.3877684345969943,1.4049395070793833,1.2012654378183507,1.1449310795759329,0.868926594476899,0.8693209531173625,-0.1829472035164829
2014-07-31,-1.1487392118913258,0.309593670205162,0.4613280985013323,0.5708661530271961,-0.7899208352254096,-0.4274852573840637,-0.3767660298104897,-0.001179335991735467,0.15949672083308536,0.27467362955416025,-0.020287686417926047,0.7096739458444871,0.6238324711568897,-0.28458349529021,-0.1299889413358871
2014-08-31,-0.7851247022424789,-0.7219262505924902,0.3778178220085249,0.20249791601888528,-0.47305000143750536,-1.137317960276321,-1.124463245938855,0.9965113820270576,-0.6089894441847077,-0.5750840046132375,-0.6644223530525427,0.5229941068935648,0.6137622570596377,-0.7159530860317357,0.001971739054839883
2014-09-30,-0.036492818758978716,-1.1239993937481505,0.5095844313786528,-0.8891764578615319,-0.6976326638335483,-0.9045855944606913,-1.0868591619063352,0.9760604428834341,-0.56741658122175,-0.5684837823808467,-0.6380502613335003,0.7182179885935212,0.7608587092758031,-0.6581072424243838,-0.026615010757229753
2014-10-31,-0.10304762974508891,-0.530265905109962,-0.3283298750465827,-1.2034275907325,-0.6369607513799372,-1.5981636776527073,-1.1219858757099048,1.0400674256559372,-0.5784949472581647,-0.6096153648599343,-0.6715236894548118,-0.320344279107004,-0.21948019096571267,-0.21674944118677733,-0.03534421759976243
2014-11-30,-0.12003395046090573,-0.14011765195875422,-0.04141265087841008,-1.8800166596063699,-1.2909630351669699,-0.33816008958366495,0.5583876562360325,1.1674013239390277,-0.6710062124182199,-0.7103758652494506,-0.5997650543409547,0.07079787141076235,0.12090574061506652,-0.23317868944940864,-0.10214451815558542
2014-12-31,-0.5232860591307893,-0.46963896737309824,-0.8226450446336442,-1.3634576763856092,-2.08801935158363,-0.9240767636005311,-0.16663457589700922,2.1498690968800234,-1.3729622259843524,-1.4689671835720424,-0.665949138018609,-1.722771912499127,-0.9054219339714824,0.6899303636544676,0.06803819284439645
2015-01-31,0.6608818315318425,0.007963699267429646,-0.0073989895065342025,-0.642683975153372,-1.8349379436437885,0.6738043818877204,1.7707957794990978,1.0712493414434472,-0.7277588698458403,-0.6615298981608331,0.0735682004309805,-0.04465847735108593,0.08939332456262719,-0.0072466277452455765,-0.08010294319444142
2015-02-28,-0.41399116928551966,-0.17749953494442816,-0.27805001382816985,-0.5008707086209877,-1.8928535889719729,-0.4393077004070758,-0.15265478539538557,1.959087953265618,-1.4663816316290366,-1.4034040763786384,-0.23861434166085918,-0.726172723750348,-0.23380780735586612,0.2106270882076808,-0.14874895506602276
2015-03-31,-1.0100193394811605,-0.4823814038319091,-1.0477879933917482,-0.24589488650040298,-1.5121481659181848,-1.0170549145575094,-0.2444096716926059,6.333838104836462,-2.7437898763079382,-2.578968533371022,-0.901343626989201,-1.879516715345956,-1.9070743220162953,1.1968282842062865,-0.029040989941471196
2015-04-30,-0.07353812926002411,-1.0271689682468153,-0.9648447256607939,-0.920593402272822,-1.3768335966608973,-0.82403338496363,-1.150801178487498,3.051470756585855,-2.181997988739188,-2.136028857104354,-0.7751490709081037,-1.6699148775280166,-1.7436303019661332,0.9720623408740799,-0.04888371391457714
2015-05-31,-0.19382656280221086,-0.8533467837695409,-1.4163254177300468,-0.7936951405329797,-1.2693649858811304,-1.2136329648000481,-1.6592726834009868,2.2265180123663595,-1.9313227133144906,-1.9743579771038473,-0.7232456781137515,-2.3573440386551665,-2.6144044909527766,2.0181446372078256,0.12105208073828772
2015-06-30,1.0550347542202523,0.5270511844978338,-1.358822292985665,-0.4258827410368449,-0.6985463657675341,-0.150836662746187,0.30725678105562476,1.1810272731962541,-0.7625642234878396,-0.6610204021024048,0.24009574770667305,-1.5187048498079103,-1.9945853594212666,0.34995341687247233,-0.006110887632800149
2015-07-31,0.027764505661708627,0.5954839153904888,-0.838175554075954,-0.46287348360641345,-0.8466765198746545,0.7416612761026256,0.7145124357063986,0.9693811997310916,-0.6379422408802945,-0.5783829359445505,0.406824704826398,-1.0716655299423907,-1.2187064406014085,-0.8475573025005655,-0.21290715571310337
2015-08-31,-1.5394075104394587,-0.2882498702824232,-0.9712300231014395,0.6410972057775153,-0.27518557339729915,1.608237594221863,2.180729595321301,1.478566307328053,-1.596182156232519,-1.83432357198484,-0.7734523262268681,-0.8171241566797567,-1.8707865448853127,-2.101918470371019,0.07310142954232028
2015-09-30,0.6085448917611621,-0.6376947655501048,-0.7349124894923262,0.2997461588972691,-0.31306185052928703,-0.407140228202384,-0.13630850653951793,0.91307561694297,-1.0175390463255918,-1.1033448201334441,-0.19326613903723078,-0.6105413805256766,-1.2490952911049675,0.3633058537354041,0.050084104397411344
2015-10-31,0.4005005837068241,-0.3648860848145699,-0.5608066166789561,0.40297247612388093,-0.28271474081227227,-0.91830278901562,-0.8797354304512128,0.5825125402569595,-0.5889016089762453,-0.630153192068685,0.17302972687285667,-0.44746121704440983,-0.8477257727158045,0.7943950012233796,-0.03459541104831746
2015-11-30,-0.15222356449770008,0.676784059938823,-0.564410294045243,-1.0553143413690833,-0.26094456720547876,-1.0446417141041375,-1.5856717358024508,0.5385330445470276,-0.5735782202930468,-0.6601980319556517,-0.07028822632685351,-0.44177968533632733,-0.8593469076572877,0.9153805239042022,0.13390316287479243
2015-12-31,1.192650263983629,1.0197923186193174,0.10770542376478043,-0.5588071722608224,-0.15710670788390207,-0.21224825975104974,0.01631151203148289,0.044837728541064346,0.2092191010497385,0.22831038136545537,1.0986473517138695,0.22768077292942987,0.212375613271271,0.003184436918712176,-0.09787200140037072
2016-01-31,-0.7283553874023011,0.29068414492717387,-0.45815283594664974,0.09032312364485119,0.05135032600488222,0.0285094794166029,0.46004769797496464,0.21592317236656106,-0.14542785566383504,-0.2227890043859095,0.4627219867407395,-0.21428687733568702,-0.5483434206096557,-0.10499196609498586,-0.2833871481689002
2016-02-29,-2.58352458497915,-1.3291261233633065,-1.042805259413512,1.9092819996725803,0.714428836363864,-0.8783726016644112,0.06548143772816667,0.9517874807579592,-1.0921567009845783,-1.518828543742639,-1.7248188553684751,-0.4744298845878506,-1.893546028341853,1.0612795764471676,0.14513052846787453
2016-03-31,1.4305392101560115,-1.1453776807424918,-0.1643846490071196,2.15977065975651,1.17940314615552,-0.8728525503851124,-0.8260553364119724,-1.2876456040926052,-0.296779613640516,-0.46852019016680496,-0.3606044074790976,0.17814603774037283,0.2836096177480369,0.30190829427696925,0.11942912656305205
2016-04-30,1.1782133977473304,0.24713035709265307,0.3655721296398642,2.449880746660205,1.5965388364881599,-0.32779379663164554,-0.40108950663707765,-1.448771721168489,0.36816177146985973,0.3004703848460608,0.7553673593171197,0.5365630865544396,0.6633103249425413,-0.25888824138993033,0.066455542127228
2016-05-31,0.6683124607251774,2.4493470390788685,0.8012667331117486,-1.3013959905996064,1.637855128460356,1.862820047452033,1.624494704262598,-1.4969131423361717,0.8168687125646664,0.776542113436898,1.2360955831327387,0.8075996991438814,0.9129327364165873,-0.0011244235867164498,0.2061277349252094
2016-06-30,1.9148434038798854,2.6811811569874195,1.1552262775008066,-0.7148142409223531,1.9877478601427236,3.144258244421138,2.5394703365242104,-1.731269939075459,2.6062518517829805,2.416919569903627,3.226775612644744,1.0012578384037716,1.0420723639825484,1.1627470679289125,0.15441568579144338
2016-07-31,1.3972332787086303,2.68548508274792,2.146381942258377,-0.6792462145593655,1.6624847382054806,2.929738493162585,2.356360991155506,-1.833798556436096,4.490731004631017,3.792616069165455,3.9857602498553906,1.615790558912939,1.3602520809711012,3.476317800866138,0.010438177962120479
2016-08-31,0.11734268381712773,2.0503227049514323,3.448650321964908,-0.09715663653842598,-1.3464378819710292,0.4020122624014373,0.03532903781806663,-1.6852929788731785,3.3626224431831733,3.045036115527592,2.050842841595615,5.253929630345733,1.8875347910961675,0.20807200802556383,-0.038164002945757905
2016-09-30,-0.3331520799104614,0.6782937321700471,2.230364447292994,-0.07159738408993473,-0.6624554627007211,0.3389308790585023,-0.6506982330258326,-1.487256806893109,2.4282392682354734,2.297517038672949,0.9049085944172779,2.1649500921823397,1.562951080494368,-0.0559052107641513,-0.005244194253932331
2016-10-31,-0.04503627034592072,-0.14807162324042236,1.8211625426009241,-1.3783664663718507,-0.47860093245824764,-0.35171772113190836,-1.8380402618871647,-1.3481798391937359,2.0650443018500138,1.97106321608299,0.38932431429026176,1.646104840980812,1.4288396310845266,-1.3635211857508864,-0.2939454850493283
2016-11-30,-2.4532085373332624,-1.6452194570921788,0.6358719464769657,0.9283468387829708,1.6272344350545125,-0.44453743536473905,-0.737358468695767,-1.0121364042156096,0.41596157091927544,0.4984965045761811,-1.4110665806220057,0.418990775197419,0.9119371053396659,-0.7451606374095807,-0.0400323299030228
2016-12-31,-0.22561238933602445,-1.5168673917177342,0.08488018376878073,0.8487077937559465,0.7360990130225634,-0.6980271269278898,-1.303514695205469,-0.9092299774064053,0.25921420778653126,0.3284055058735661,-1.394308954227275,0.12642851938137822,0.5393822189372868,-0.35664640828543637,0.08613138152412181
2017-01-31,0.7003547925654953,-1.025736727847798,0.6417682762885107,1.410209058468121,0.26836862810114753,-0.6452873158236062,-0.5334704634446334,-0.9120147702155607,0.6610617411528684,0.7266513815430209,-0.6627755473544461,0.4810306036826224,0.8900933696463111,-0.8356202223352432,0.0620353909194527
2017-02-28,0.511820414323739,0.5685444823584472,2.033990263942111,-0.8616631462328788,0.3735507094256641,-0.22375397935314562,0.27510886645646326,-0.8897604737440746,0.9389103397847568,0.9773582454463482,-0.0539164672546127,1.390097249322668,1.6926114448044962,-1.2032574121859685,0.041470774915032045
2017-03-31,0.31423896397959356,0.8788169182961648,1.3566870037134102,-1.5820835077408237,0.41549203217983965,-0.1709976999955746,0.988642552257601,-0.735846624343341,0.8887820380755409,1.0532460915885322,0.3579432139669117,0.9454214645004789,1.3349064507218464,-0.8579930730800068,0.2532108824810039
2017-04-30,1.8932914995371997,1.5279807625206256,1.8039909068942153,0.06017054871714185,1.5352098715138476,1.1483228037377118,1.8951313246003505,-0.8144029512015643,2.05059847840329,1.8958666526649721,2.0017670917859713,0.9790092396812689,1.3284674696473648,2.0423281481171247,0.016949558313773205
2017-05-31,-0.016525716922464902,1.203491475538856,1.4080721175742585,0.23605195276627025,-0.9200005936016571,0.5935729066559547,0.8381192250548553,-0.7071254433329867,1.7187289603602975,1.5902808326445241,1.3432145885445004,1.4652374638160302,1.0950232292778013,0.7073325777015474,-0.08241197600134205
2017-06-30,-0.7562194820351498,0.5851884274943602,0.27351775725036825,0.8944208010446771,-0.681746156664608,-0.36640855838674297,-0.03486536031708873,-0.5281163883114063,1.0490494105040242,1.0596487172877582,0.2753547258736463,0.252446105662295,0.5014747710403623,-0.5398571249305166,0.09679657385800425
2017-07-31,0.6037423131957439,-0.09781682449196615,0.03695377388972814,-0.5147312474788625,-0.688404194525155,1.4034348197225095,-0.20338060459222604,-0.48995618709180166,1.301020697264105,1.1915610553197868,0.4735561074784227,0.02155736327684168,0.3220351007798609,0.19441085640822955,-0.12487755106287454
2017-08-31,-1.027083489773113,-0.6844205913405527,-0.40674505882119827,-0.062044489193997875,0.034929967348948654,-0.4455285532353198,-0.9128509205105452,-0.2698610206905196,0.5548986186842133,0.6142577488528758,-0.4866027456451874,-0.39755056400788497,0.058887290345711475,-0.3693112768116735,-0.018289209983313594
2017-09-30,-0.29752089567763423,-0.4136666885649266,-0.41217805400339724,-0.13999005903816003,0.05793597070905578,0.6057306702952684,0.4864247920120908,-0.11481348011741625,0.35360917184487917,0.42943523595686245,-0.7371234618488037,-0.40850117274746073,0.010828838154026927,-0.5656470732584743,0.09128699606686123
2017-10-31,0.5520208532768419,-0.4592170362121974,-0.16791348547730603,-0.1612891134288803,-1.447605732721371,-0.15853899734248356,-0.7259305722013791,-0.08248557762739583,0.674963271027438,0.637481862818001,-0.18768983005182477,-0.11973053568734986,0.11354144890571456,-0.5464073821605627,0.022312393720777292
2017-11-30,0.021919163100102744,0.15598096586336122,1.0576971286193961,-1.0101787886079225,-1.350554701520948,1.2553599151222965,0.9760924406681328,0.033517643606537806,0.6439560403104284,0.5799095527859869,-0.04100404642900224,1.2965829012159498,0.7967782489344505,2.0087756363061158,0.15175214304648668
2017-12-31,0.9731940540052149,0.8750771502570387,2.0096453209169582,-0.8514760852172644,-1.0141142290673848,1.6153097686239084,0.561088408493568,-0.018308403046641858,1.297653192847633,0.9812610592135336,0.6773558627001955,2.0901826208539527,1.1404931333815795,4.557587025369995,-0.07232066157962626
2018-01-31,-0.7060124632284834,0.1594588893674549,0.9654636514391458,-0.03883451726321398,-0.8702560829023017,1.4113564249454844,1.0101322700364324,0.2506430585474716,0.637409846055877,0.5177244168525829,0.12116867667165354,0.9561693617735948,0.6660413424738415,1.9150774015462992,-0.17765853256630865
2018-02-28,-1.50843911718882,-0.6948722580678838,-0.1568854351122882,0.890496074759447,-0.39930264330688336,-1.1268477851351408,-0.9887124421480468,0.9582307833976901,-0.5045206983011743,-0.35598314093967676,-0.9232839389910514,-0.22175856283521514,0.04118822027649002,-1.00941367674048,-0.18095929133077843
2018-03-31,-1.6814948725697767,-2.174546893624678,-1.123786620121917,-0.8788410209584311,0.26539878763222446,-1.3795702016671871,-1.4731096978440938,3.5131528517285906,-1.8095851623541808,-1.780084198422847,-1.8015537618245785,-0.9824028014759975,-1.115284487259876,-0.45706901925354576,0.012753796062570415
2018-04-30,-0.012574454623488544,-1.6704920528078198,-1.9472150825094239,0.08151897504602894,0.001491032529912134,-1.1310304869857175,-1.4105919386004193,2.8371570415623966,-1.909998394809555,-1.9815573086580325,-1.4507326628168435,-1.5658729571009635,-2.1103690914960715,-0.051254465006411495,-0.12283610350777455
