WELSPUNL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-06-30,-0.42381928810037145,-0.16348794473191058,-0.26425992100448975,-0.784769692889104,-0.9024975969885853,-0.5125391087314763,-1.8472553863384353,1.3782969737943516,-0.4731738611584866,-1.5580088555172402,-0.7912769700191621,-0.48762626333356435,-0.523331252584624,-0.01665732288666022,-0.04698850943591898
2007-07-31,-0.2358820402037495,-0.6039884653329494,0.028205460047719098,-1.686084079195244,-1.4308442052642876,1.4831440064487953,1.4082589222171926,1.20080187763835,-0.3976502687352952,-1.4179868423709698,-0.6113427111339291,-0.3884704125008061,-0.1878984085125803,-1.1327759130994821,-0.05292240145434267
2007-08-31,-0.27835402674001647,-0.561806050876858,-0.9746535808591226,-1.6899842931208051,-1.8721852252768456,0.18570985583713528,0.6460047988556586,1.0988201497292809,-0.4592831187351193,-1.359600974644,-0.6327252060177414,-2.9266369699703443,-1.9227469988422283,-0.4660166249871158,0.13217177310848302
2007-09-30,1.7489471064791315,0.6505906510861375,-0.818428326210822,0.31159844755982147,-0.6906969900941482,2.9020557103471405,2.1588042717807303,0.33951529992187807,0.41881729647064986,-0.6258283294794525,0.8501642620611912,-0.8346685200207398,-1.2495583135922173,-4.08800661738142,-0.009569451016150672
2007-10-31,0.16497561646439046,0.9173387192458368,-0.5515489736355768,0.18101352231872983,-0.7235672628783139,0.8412781795743141,0.057087606717718335,0.2245611675282578,0.6917706131884207,-0.5196294894018114,0.984561350121393,-0.6181112617612665,-0.9365781831327117,-0.874902324363104,0.30200212622652933
2007-11-30,3.273958956056965,3.0107140276479094,1.8207536701038383,1.4759878625579859,1.2662226893600865,3.181995990665155,2.5322772778852007,-1.0532500141580055,3.85626226620197,1.0798807295526696,4.037298024725319,1.273771647920233,1.4593451336029681,-0.44343346157408653,0.14017397369536796
2007-12-31,1.2628854333160637,2.49522626040358,3.96625329743971,1.3415028434040595,1.010862359056695,0.6110397046269415,0.1927362897453953,-1.5741830430576067,4.818577800267815,1.9016688641336046,3.5566537934616265,2.140807320727166,2.8648939847082584,0.4512399708212234,-0.44699538635784625
2008-01-31,-3.638082981641295,0.13111265762810875,-0.47461382417968134,5.806769060579383,4.016042441881932,-0.10878940847216875,0.012479462498680606,0.08431822349950627,0.27128300819803997,-0.3871676937416683,-0.6181811802559036,0.6792393621330253,-0.8168588552384973,0.03205480408105087,-0.058011292356466064
2008-02-29,-0.2595030580210662,-1.5261459854336397,-0.004913208730635173,2.4134273831488815,2.9885778945873294,-0.300830521977478,-1.9544780786436677,0.20886090179403397,0.0014520618074994936,-0.5257157680042506,-0.9862599280010755,0.7788800206934292,-0.3683956099262394,0.17081219257340016,-0.33306507829959864
2008-03-31,-2.0491519497971606,-3.477319580019319,-1.23234024406087,0.9453057502490767,2.917036137783255,-0.39918507558939237,-1.2723314760732496,1.5331689181543144,-1.433720036116455,-1.8982255415780553,-2.25959638096519,0.4502547412376777,-3.030657338837819,0.5624832000441835,0.16833531481921457
2008-04-30,1.29912729842421,-0.5124787291680634,-0.4457737655353983,1.4627812005522032,2.6474458152211118,-0.3244345989455542,-0.4188501831103222,1.037076412296403,-0.44003792883733717,-0.7391347139371821,-1.14123420656185,0.6719261814594182,-1.51912234846081,0.3341644081776959,-0.05585733139252436
2008-05-31,-0.14041590872841983,-0.45734405115411186,-0.3855775938721471,1.3351945883869465,1.5503058888605883,-0.10026302412177762,0.3047551516801495,0.6433670615055457,-0.49473529835100355,-0.7660039981687001,-0.8503255954772705,0.6063873800588516,-1.4020782355574264,0.0546684498038763,-0.3445902047236605
2008-06-30,-1.9667574916473314,-0.47775300642256374,-1.7275821885578613,1.3265258610681545,1.220537856914807,-0.6178391762925148,-0.850448521330815,0.3156433634970713,-1.4882519051219865,-1.8286459053271424,-1.4501711356296247,0.17050238536447432,-3.086338247747324,1.204376697658335,0.09721935807412638
2008-07-31,0.7564266590573067,-0.778455088494074,-0.9558514654561091,0.8815136796791847,0.8707642701484403,-0.5950419905787466,-1.1576978122692143,0.1174677727112956,-0.8410629001410506,-0.8583670532740527,-0.5932217928052326,0.2735200287539552,-1.7648876527582027,0.8759143090432986,0.0027210901143608075
2008-08-31,0.15906110579388918,-0.6114858933628894,-0.6770319962658993,0.8958767968404993,0.8535071051315344,-0.5446352656189534,-1.5615594925131102,0.005966617253641369,-0.6170775715867944,-0.6011479633166029,-0.18910315154394602,0.35243225168176157,-1.3056333768499906,0.6930995856704165,-0.07035249100299104
2008-09-30,-0.22103791555897448,0.4572276356334314,-1.5780092339730656,-0.631897691361065,0.3381953930210116,-0.41432537846733436,0.23199498384652345,-0.152126068581195,-0.6042459257856713,-0.5866678428517764,-0.37685204908773196,-0.1867235940545057,-2.170092328227179,0.7736283289708543,-0.43055867570582124
2008-10-31,-2.375271972001381,-1.543814242330759,-2.746735904899401,0.8920175928404328,0.6939990251388943,-0.4183241062053821,0.03128432286309305,-0.32936438454908035,-1.2207715179520544,-1.4867273168382469,-1.6719309150327504,-0.44110610799658007,-3.26381561637159,1.1560905388322482,-0.2772730565370453
2008-11-30,-1.2124294717383617,-2.4922812479497973,-3.2551335091047706,0.3309718156998074,0.7024300098128853,-0.6416564799666788,-0.17749041743071853,-0.4620715897549552,-1.168687400835482,-1.48219315588355,-1.9192748275666487,-0.7651101185560952,-3.581652335734682,2.018493028659232,0.11712535723741264
2008-12-31,0.989398182416609,-1.4772588062532304,-2.619743705296958,1.3080397686053167,0.7553343926386465,-0.7794492770166596,-0.742590586035988,-0.5982495511584184,-0.6378877714013644,-0.66456817928487,-1.048938927656137,-0.6480227986050808,-2.805562580618585,2.1742302166983913,-0.2297442353455618
2009-01-31,-0.8870584857979311,-0.6827860195366202,-1.9926920182276329,0.5332716142758626,0.4962314440370713,-0.5950359401284818,0.025125070247887973,-0.6808555612585309,-0.6161746342602518,-0.7647037693018476,-1.2792726947451247,-0.641777760644057,-2.1251516301684,1.2804356643859085,-0.13447791422855346
2009-02-28,-0.32554897146705364,-0.15558978200161627,-1.8434009132143774,0.11429120800742383,0.2910205248427566,2.439888692529196,2.5329230531078935,-0.7921018387259895,-0.4341030905886141,-0.5937062049102353,-1.027659052859013,-0.7736124661090571,-1.9467297536021335,-6.4355328292180065,0.3694715054602589
2009-03-31,2.2898738109128183,0.6929543510564611,-0.7163928101280371,1.5376619363354276,1.5256660430361935,1.5959767376101042,2.3946501018339172,-0.8358397752946296,0.34569981174008346,0.35542844421953484,1.1975592108676014,0.41168389070317846,-0.8253604895548018,-2.05957195156499,0.28111606068089035
2009-04-30,1.5685892116121596,2.3372472173090695,-0.4674457475768195,0.8722386050923253,1.171793371383899,-0.5086554497427868,0.20482497546255854,-0.8578822609141062,0.8883425790920805,0.9693706404804007,2.6377512346897936,0.3877723677154546,-0.557256554281646,0.3960900195744921,0.2926106186529302
2009-05-31,1.5014827357124998,3.2866919571927053,0.4011068605655154,-1.3955611576668197,0.7534863575963937,-0.4310095473750862,-1.6431990912385355,-0.8721473297440446,1.5607089801969534,1.5458890446919689,3.1839819114512324,0.701092786655522,0.31209911133699136,0.16549509407826055,0.029071814821976877
2009-06-30,0.24165345542138816,1.7814262931237492,1.7096678347618004,-0.3820556167401767,0.7199723789194253,-0.24922251331382647,-1.0885538279385432,-0.8802364503295902,1.5445499416915955,1.3871584275579385,2.0572491150156655,1.3785349680994,1.6184366160569212,-0.02615546033451613,0.12127898709550662
2009-07-31,0.6205284936818641,1.2375136707092613,1.696003029581695,-0.5936356257996115,-0.13052825867623655,-0.4925030624590458,0.0388560493609669,-0.8833873651762474,1.763728436450305,1.53855080109057,1.63454743351964,1.3731594081561032,1.6333949288281324,-0.057239451442614914,0.34441738495264856
2009-08-31,1.5366122809612257,1.260245629671346,3.196432616385801,-0.38412173966427204,-1.0405810009055172,0.12086486547344069,0.9215031472572702,-0.8800471703846352,2.6379598070178445,2.037356343336937,2.0377070455478186,3.0194850991773494,3.1564457344284103,0.20841231504095556,0.0844601637802592
2009-09-30,0.34242674013337016,1.2830878202747649,3.343931031042408,-0.7653951075198963,-1.3081804564724464,1.144728900260075,1.044035116853388,-0.8903132620425521,2.45553038113682,1.952053634467323,1.3657041258494773,3.9439064381045976,3.337515350188569,1.9162685157048203,0.32340015505386016
2009-10-31,1.3276921694729298,1.6217256555398225,7.67003374833352,-0.7520136179209882,-1.3228568759560777,1.9558098954372372,1.9425676746238218,-0.9121382894788503,2.9766963718926553,2.21822382938083,1.7554654432985797,8.997447135454465,7.720015722639718,10.230626521964002,0.008338344917153849
2009-11-30,-0.015170877967442278,0.8108169206743997,5.64412742164173,-0.5429911772075661,-1.3133779107894858,0.3512196648732085,0.4835866058851876,-0.9416084368313457,2.3427557021930414,1.962832367419391,1.0109231460862687,5.582508254025212,5.659856939975181,1.376498486461719,0.10571632423656661
2009-12-31,0.42987070617248135,0.8545428856436171,3.4982276691988843,-0.5885234839712641,-1.5050692011157696,0.15982652108097925,-0.1681510227956999,-1.0811814303125582,2.275018800921578,1.9995265071373756,0.8241263811919236,3.735295809486114,3.5027884581570032,0.2551702814053622,-0.18982025288507515
2010-01-31,-0.7678174485089417,-0.17288129285566423,2.8791582884674827,-0.7302746319673151,-0.26602236682016916,1.2246150239440183,-0.11377296450213578,-1.4127047815548408,1.5099911352005309,1.6454487506250743,-0.026794481769057226,1.9796371727432165,2.8783328059598747,3.3424841916875585,0.010269666637456045
2012-03-31,1.1916698241180907,2.9685104370480766,-0.06159424537464905,1.5080015893721934,1.3726060482124312,1.5264994752082324,2.0785161669635452,-0.7300315707003863,-0.06482280905539427,0.13497070241588832,2.2918076917663663,-0.15875277273608807,-0.2832020785040431,-0.22036554442326223,-0.00220507255831387
2012-04-30,0.13323593970587794,0.561099512556859,-0.24937450199242706,-0.12385192316055765,1.2416707136646028,-0.6726137497867285,-1.6258311261188956,-0.6398373303691791,0.0884220838262072,0.25016040042156024,1.636986408809949,-0.21320939021638166,-0.1939995657808,0.01302068472049428,0.14750613710858965
2012-05-31,0.8658644747608734,1.5645010351390416,0.4323414208507508,-0.7515840079347006,0.7978530406154067,-0.2225755326911948,0.15899378232148753,-0.5438729594431259,0.7269569575634147,0.756749434472054,1.7646839037068922,0.17543116719260357,-0.06961116164622913,-0.12452154697181075,-0.019231361927887533
2012-06-30,-0.005917041157214949,0.6818488975060868,0.9267074451119193,-0.8910387057520471,0.6211506900907063,-0.5705920415171896,-2.6872032200657285,-0.44731870964070636,0.8682426210935994,0.8303007213309637,0.8860492590983005,0.4692991783013565,0.04798290891291655,-0.48813956144501364,0.03435452350210842
2012-07-31,0.24408668957753954,0.7559147116965815,1.4311700946194332,-1.006609688190673,-0.8379529665933615,3.508190622279937,2.756063198114811,-0.35055558595451103,1.2610088019316104,1.063659478590317,0.7993475417686214,1.173796259711818,0.20082094582794102,1.9426784227100076,-0.026617540999955863
2012-08-31,-0.05325674982193416,0.12639538510983345,4.340405251884978,-1.526032159661369,-1.1775445001257114,1.258578998092034,1.500966347120253,-0.2553708322339754,1.3553445501104542,1.0825839747576071,0.360017249706677,6.0556106524538205,0.4335349252077433,2.881138410650648,0.0
2012-09-30,0.054767728624609505,0.16824075016145734,2.9428294297046764,-1.488641499508216,-1.5778217022653773,-0.5953031825636844,-0.022674016195920285,-0.14871347652769198,1.509849204712218,1.1457481285151008,0.2198302202451315,4.9022975333725745,0.47948409363574296,-2.083089787901718,-0.0038610086574595425
2012-10-31,0.020773141770557713,0.014918306454569855,1.756905863112806,-1.5762306533610215,-1.588268974929766,-0.5566362503060807,-2.4818280111811237,-0.03239713430621804,1.6603810609638834,1.20430118070748,0.06861970115144546,2.237853639063414,0.4722449568290386,-1.2813563647337618,0.24419696051204198
2012-11-30,1.259272678825362,0.9116801832256628,3.4358167926002725,-0.35088312959226375,-1.090445632685869,0.03769726240487075,-0.5677018444135751,0.08550136663067012,3.592941410982103,2.042329780217098,1.1120985124240637,3.021701755876778,0.4769895382197036,-0.5772953631436094,-0.06737081111508333
2012-12-31,-0.34104975881982025,0.6254388925331175,2.7704070759637984,-0.1747521504419495,-1.0348332608467428,-0.5236190802888291,0.5300841575346232,0.23092442444327724,2.5094383159948475,1.6346729760835295,0.4972244666939336,2.3781976472859787,0.4271923539412346,-2.4998901098422524,0.26223958396112657
2013-01-31,1.2520925667622622,1.4677352309063358,1.3977278097206212,-0.0214415376163412,-0.6165347971342364,0.09260988623916172,1.329645100929918,0.4125443981538713,3.471706745699596,2.3456885249461177,1.502859541192943,0.8172405583684715,0.3357594446294955,-0.13459254853526126,-0.11063903881829035
2013-02-28,-0.6430016157066506,0.18497700891723418,1.3362173145753105,0.12717380719693652,-0.45980857114490276,-0.24541670849373756,-0.281943792036266,0.3460983557487551,1.922532696190744,1.5941873080782811,0.4540068875582835,0.69988656665653,0.2604700834742777,-0.8822329202066496,-0.05290726289871182
2013-03-31,-0.3922037064892893,0.16635206763937296,0.571153999269381,0.06898354555830201,-0.4245151009403143,-0.40269750481062344,0.1314982513915597,12.205066119538527,0.7629971643381838,1.2194839815782552,-0.10122488876780793,0.14373814687962053,58.54586945524719,-0.616475066247858,-0.07784248676393403
2013-04-30,-0.4790721713021802,-1.1311360498044538,0.3536718037148149,-1.5305038344421165,-0.3389039545307997,-0.4885307078282169,-1.3351991363156452,3.3275647198666434,0.4669457647205049,0.9262027389998838,-0.6602935691640752,-0.034047342879676395,3.9198402247303235,-0.6000471009677774,-0.1071257411823954
2013-05-31,-0.5686635116339175,-1.0291841746885282,-0.15676291860230943,-1.4049463558088622,-0.708574956546933,-0.3778845066624826,-0.7474939264198431,2.296469323604688,0.09978230720717617,0.6321289874892266,-0.9810988817802794,-0.3692392194146563,0.4180714575673684,-0.26073471554973,0.09915757153321864
2013-06-30,0.4802892760992097,-0.4103856146338607,0.01583071871511588,-0.5435913933155816,-0.5742649420746097,-0.3930895189239016,-0.2722835693574367,1.543266116980543,0.3743767521374339,0.7237908806865774,-0.5146922044400579,-0.23266929616441834,1.446219374926828,-0.41616755340490275,-0.2536027587989184
2013-07-31,-1.4229657730362315,-1.0197747264440449,-0.4995658288957523,0.08902340904577322,-1.007381301151514,-0.2022265797036372,0.5520283119542047,1.54730607533979,-0.45987010479629215,0.145414028270211,-1.2392245953302725,-0.6661835839723491,-1.322182919019997,-0.025608430866553383,0.20441251460814663
2013-08-31,0.9980763255492919,0.06802720824535571,-0.15925717490059083,0.6170950567800538,-0.30835683300027594,-0.47799984694361897,0.018726327780157797,0.9558504170799849,0.07908496996166328,0.4605975982801253,-0.17332629329173352,-0.3727178603995298,0.8498595348614336,-0.30414365895392054,0.031433522601512595
2013-09-30,-0.019405120765606538,-0.3138574465904722,-0.15860651406365203,0.5357992524554481,-0.23806461572969803,-0.4092461668106227,0.16888897539962425,0.7479693400142775,0.06989258309738915,0.4202417294621024,-0.006554553130295951,-0.3640652143946255,1.038246826977945,-0.2995594442239046,0.09915235979325315
2013-10-31,0.37605591189477533,1.1719465455339764,0.0032271143457122424,-0.7415738753707742,-0.14965465475997888,0.45917860237407293,0.4987671086309135,0.5055682920961062,0.4138283297019887,0.5622592672037443,0.45024995651821625,-0.2534530206591326,1.7190712898963587,0.0870031947600604,0.0117303397854896
2013-11-30,-0.10899049584106163,0.19926780964757496,-0.556603153605787,-1.069218032146082,-0.2621934638656102,-0.17620737792935792,0.39032324582031713,0.3878287869877796,0.34561724906794805,0.4982843428324749,0.25567861186951585,-0.6102145012028997,-0.25542491674973616,0.016454159195162636,0.08919557880447093
2013-12-31,0.30279079359571237,0.4457821176298732,-0.29610685347701154,-0.973489391651277,-0.2364408857019547,-0.33299999360845617,0.13546252824690524,0.20275602045887203,0.8372039308161424,0.8909272232178035,0.594002792007771,-0.4189316131847235,0.7668092281552408,-0.15090092084206308,0.1587116911548208
2014-01-31,0.686071990172959,0.6730760081141886,-0.6418491255440273,-0.6696427991355303,-1.3572879628150982,3.7381708121396167,0.7978366105051378,-0.02482663869002653,1.888658234305029,1.5898004141053108,1.0158136959054893,-0.48412332289047355,-0.09349241732292803,0.8313825220192225,0.1575578381488727
2014-02-28,0.9777238583485,1.3539700900299023,0.04923895665968368,-0.9659364539189829,-1.5359711737980357,2.4463519996094503,1.4314009511189887,-0.22616188697875092,2.533010955884772,2.1088681410048897,1.6807873911480784,0.6852566716253233,1.2979169162920152,2.6686831561434263,-0.021611843115487257
2014-03-31,-0.5048751044150591,0.8019335787725559,0.10819219464753538,-0.18882714102034734,-1.2261649136267911,1.8858440475087603,1.622983231646013,-0.7506490881532698,0.9994592681910497,1.5030638098342068,0.6694710386844399,0.5022046049918278,0.18350033334124244,2.245540231852656,0.24921579162398483
2014-04-30,1.7551034532987968,1.4222424669073122,1.3305759305953977,0.38601490346357276,-0.6939572906615618,2.2411605291129164,0.831599240719214,-0.8594025214865862,2.2244582336236642,2.228733458307881,1.9211990503132597,1.2774006499117068,0.7649529844519533,5.55139081513142,-0.02985296314968116
2014-05-31,-0.5637333487921204,0.3836084727827871,1.6009426348774178,0.7095859130727008,-0.46822950885896064,0.9529265658935978,0.3899280657415924,-0.8767107878850622,1.3697257018390594,1.3610967043902722,0.7070437479657755,1.310775866189299,0.9875880947429807,2.0849488446171582,0.33384861109298597
2014-06-30,2.301386628926957,2.2177982078622516,2.7182100911047757,1.115395533374948,0.3970969774033559,0.6306611043184597,0.17301255272009752,-0.9762782563960398,2.38830385416853,2.045857857119461,2.377011477311458,1.4890384035766178,1.0165466154838647,2.1429926274618447,0.30943127037200946
2014-07-31,1.8179944509026031,2.2148470097567197,6.32724896035131,1.2117301063634407,0.9910300284497051,-0.43258138803033824,-1.2185127583835924,-1.0358713271248086,2.3554681715613466,2.060776878273574,3.1699343079132998,3.7525267389569823,2.043299021025739,-1.1222182387315014,-0.09121129916495559
2014-08-31,-1.0140322946316032,1.6828088450658063,2.235496828102968,1.5891521987150776,1.7651977889052795,-0.6156324419590895,-1.1580887250832734,-1.018582212675381,1.1189927538174478,1.0236258526808237,0.948452273021038,1.1626973393656739,1.0912357215024426,-1.6464407790902988,0.32087170870050147
2014-09-30,1.698334364997899,1.4635738911929657,3.278255771327535,1.3952322312848306,1.5484485782703448,-0.42746225303537144,-0.7711865495893507,-1.055946141851617,1.540355561685757,1.2733062309578136,1.845122074707225,2.1440736648315877,1.1286185542947706,-1.4460902891868632,-0.0043398499094693226
2014-10-31,-0.4780647030231795,0.11614454445450424,2.1847782354325522,1.054252796306248,1.6914050289360842,-0.9388833207729163,-0.813872098618321,-1.0395947782592965,0.9129762202251268,0.7172144000693282,0.7232752858620871,1.464081075175659,0.776675849800963,-3.2498762005484183,0.2206647371953206
2014-11-30,0.9104933649914667,1.3058999157766438,2.741386824840552,0.2883651863452323,1.133501221275783,-0.5184918778135643,0.20054837423694746,-1.0430686078671276,1.048744102130081,0.7137959859429458,1.0047811067128527,2.363722768740881,0.7939659559427464,-1.5812104780566503,-0.12289400844989612
2014-12-31,-1.210971109950617,-0.4760578108409178,1.5654979457193978,0.3827143980461982,1.508261166978931,-1.0039573547746266,-0.9422591036321452,-1.0065928852987518,0.3524282680575995,0.08378174836504382,-0.3044673228222778,1.1661965385788655,0.44787701386202733,-2.7378554369314876,0.1509381743511927
2015-01-31,0.4961009364889999,0.12768959769850527,1.4150585001989882,0.47321059226181994,0.7926261516680156,-0.874752054757811,0.15286620439869747,-0.9954239442047297,0.4825745581170887,0.08052626198210237,0.08039091917188118,1.3785711824656781,0.11352213777068244,-2.0027143996972567,-0.08660826113578976
2015-02-28,-0.9525453201040391,-1.0244780783226575,0.6780295910771832,0.026998944562523407,0.7260665841111903,-0.8046322061154345,-0.8971982838471944,-0.9578474836435259,0.09848358593673685,-0.2983143052927644,-0.7093447063797786,0.6288693210441966,-0.3061102745270879,-1.1697995485678039,0.012159063981015236
2015-03-31,-0.34132688727191984,-0.47250997739551254,0.7094182717307845,-0.34785662861448297,-0.3980106164130502,-0.4954721472747842,0.5040357228267087,-0.43354982990544133,-0.5071813547088071,-0.45117743635175767,-0.7567723687272684,1.2410212674085077,6.565799639318351,-0.5825597053249676,0.2866275537418079
2015-04-30,1.3896089210098925,0.04513094635060196,0.7408670090256132,0.733132780179605,0.4769161435575729,0.3772260068544325,1.1155866520902822,-0.49856585801320974,0.00010706500480054239,-0.1166199458170353,0.33218614305142247,0.7746224012970369,2.8247350868164522,1.2444447967908496,0.17689078560882038
2015-05-31,0.5819509101505902,1.0386087539423516,1.2272055928268637,-0.14373910177641222,0.3167292486274978,0.829773018377991,1.3793886419915977,-0.4820421274775818,0.24873121520035252,-0.050815108625847066,0.8795502792875348,1.4148692296036118,2.7386392949785563,2.7754217308955935,0.12810207656527806
2015-06-30,0.2074657245975479,1.4767982458455817,0.5863771028244944,-1.1331577239595072,-0.44740703695060313,0.15845482331327423,0.18827183474067158,-0.43302032568438026,0.3323289801945709,-0.11752619913209314,0.8731571182351356,1.1314412457227954,1.1678385517284515,0.7053081933538278,0.3331781474175966
2015-07-31,1.5200364124833166,1.5644084683766966,0.5869763280096415,-0.6884432376351263,0.2841079299322809,1.7233617716260183,0.27985707792871034,-0.4810823749323365,0.9314701381333443,0.19756735096950184,2.1023861217160182,0.6688719239874679,0.5009783948210977,3.5649098101660264,-0.1503123306094296
2015-08-31,-1.8957041064321274,-0.017131002228283464,0.37978609629399257,1.4626630639778315,0.7184685187042674,0.6429907352901564,-0.15535007441436108,-0.25543552667395614,0.0219918380231553,-0.4778435713957042,-0.13520012655917427,0.22648463693065904,0.5622803344978873,1.2676859172103663,0.09071827778609338
2015-09-30,-0.10536588210285039,-0.25413386182481423,-0.1874996767881491,1.4426421941435277,0.5024486837500637,-0.007086193753834373,0.04755362872022831,-0.16102965119137352,-0.001918070063726469,-0.6101607464612885,-0.44296652286859217,-0.3053316409714192,-0.1404544113050216,0.22634937088825952,-0.1622684110624832
2015-10-31,-1.789826275981953,-2.927315439342852,-0.5449414120538496,-0.0945271607402125,1.0331480957490249,0.13745135667619893,-0.7408152527080524,0.214368701649306,-0.9062055312312283,-1.3509775486991584,-1.9436980581556265,-0.8344373934589228,-0.2745632178926716,0.26137039747317525,0.19268147455782272
2015-11-30,0.5839030390047397,-0.8680600245219049,-0.6485109498962779,0.4929789835527235,1.0299596508410274,-0.8441167078797802,-1.1268655146641364,0.21195796279264542,-0.4389540656289398,-1.0830642954245748,-1.044203157781989,-0.9599881471841963,-0.5152886010796973,-0.44494755864442626,0.046639996333793995
2015-12-31,-0.3668856873668342,-1.0584858457845399,-0.3826211850032754,0.357066995675919,0.9247266871319952,-0.8584758281798811,-0.7049269809047679,0.4399282708505515,-0.6015165379138743,-1.2326471878539553,-1.0903657877174189,-0.7138762761789222,-0.3245604867199364,-0.5423868164159403,-0.09423725356907788
2016-01-31,-1.2248208527927928,-0.7178794536430914,-0.9681304184255219,-0.3399930597695808,-0.26551728633934985,-0.7925467941228566,-0.7102288453752477,1.182012189291778,-1.3631542498638118,-1.6706268740977186,-1.5247912011926925,-0.9975849338649962,-0.6647802312391914,-0.35461069871850437,-0.02301191213355647
2016-02-29,-0.7006582695340748,-1.6288505661658015,-0.9405134773874275,-1.8075816750291414,-0.7647197081854469,-1.1340990589663682,-0.19668262477207632,2.069102347231211,-1.530478917965299,-1.7321418425594441,-1.565199708118883,-0.760180871617328,-0.5778966917803224,-0.6209784994474881,0.19782258517421966
2016-03-31,0.6672738278020488,-0.8437022562283615,-0.578541326115966,-0.28789550305172323,-0.3887108230991072,-0.6482254370054835,0.18183403801206513,3.0300673211182683,-2.017636352770125,-1.074762563655996,-0.5007421416585138,-0.46873115347092803,-0.059355892167664015,-0.4190460625322254,0.010055388897834243
2016-04-30,-0.5088882824005646,-0.36829086998084604,-1.351504800589981,-1.0335586422272451,-1.609402853930777,-1.0035992837763557,-0.23994648976489052,2.4112388197360066,-1.88752578963134,-1.0989074914288335,-0.7378643786657727,-1.0386083949777827,-0.6936189307303174,-0.4616079473337871,0.04212179973250181
2016-05-31,-0.26156420851945555,-0.06775679240601747,-1.6275373928634018,-1.3879573639477314,-2.4802356975235016,-1.3041194758284755,-0.4926707304143129,1.8500976126298736,-1.5880568543365832,-0.9553935092312977,-0.6179526745259099,-1.158563732019291,-0.9562019661765295,-0.41142959646912614,0.04363816926000403
