CRAFTSMA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2025-02-28,0.5263940525111187,-0.9558922539361709,-1.2402489287109126,1.5373981503841883,1.7109031655324074,-0.20436785351420403,0.875366273595302,0.7267388876897524,-1.5847199981099247,-1.9470594188016592,-1.2457396731144568,-1.2109742913111519,-1.2273298111751263,0.07185014044274983,0.08010336465703204
2025-03-31,0.555803936518347,-0.7548932348825121,-0.9250452657675206,1.5443998809583246,1.5948815396230576,-0.35952319543486266,-0.4844723423372456,-2.478322465627482,-2.7705896991778713,-1.257082883970618,-0.26337715176727566,-1.0014234390379002,-1.1488160703755212,-0.016091066379660672,-0.057383973896269695
2025-04-30,-0.6087985939522651,0.3031371529297921,-1.2101584938530836,-0.5928368602753893,0.4658001919219494,-1.1411984357463962,-1.7109479483242354,-1.8704160849083165,-2.3438220300567427,-1.7298729622995423,-0.5455236645405155,-1.09836054518127,-1.2728335485148803,0.02624017205945256,0.19634418934981077
2025-05-31,1.4725039750012703,0.9242353966522705,-0.07779838428087557,0.25203014214919683,1.3387561643591124,0.21132824298323316,0.36063944568734246,-2.1204682076315877,-1.4633808645756612,-0.0911982867850686,0.7976288529100694,-0.47500622505089796,-0.5899187551226942,0.18307379785380018,-0.006067186997705105
2025-06-30,-0.18761546897938391,0.43425966331965954,-1.2338849976959918,0.3806352476388461,1.196019788728411,-0.3686063082475347,-0.11698565811246901,-1.5861176302276359,-1.2708041025542565,-0.22571150253494934,0.6789643788828503,-1.0655165012881114,-1.2187289894401885,0.07615614635918136,0.1923539407764219
2025-07-31,1.4625772397260832,1.7865839295517165,-0.36887721862948947,0.03676244554946144,-0.5390108565813327,1.5960064950043784,2.259478582995571,-1.5834436683713018,-0.5885646620592172,1.129573324346196,1.6213115321629348,-0.3632470876297246,-0.7747627993522379,0.7880175432082858,0.023492609554797303
2025-08-31,0.06408082355897611,0.880922558671329,-0.5640757193650299,-0.16867679577273884,-0.47499614746811886,-0.7828599014713128,-0.9342664724049501,-1.2693032323221862,-0.4115666029218695,0.9877460115124581,1.181654002771448,-0.5165355243186632,-0.8417575708603993,-0.23031800148917314,-0.017365094166212014
2025-09-30,-0.253263631236418,0.8496204940380084,-0.9571922047883337,-0.14400739112387692,-0.31207458582900255,-1.6810280736715106,-1.4927216525876927,-0.991605130096753,-0.3740731230646118,0.6217850862660667,0.608256786195666,-0.7916670667430609,-1.010622609301876,-0.23235712434296987,-0.016848285133686886
2025-10-31,-0.26476431111312465,-0.3053185951156367,0.41708807917943347,-1.8273041548933573,-0.5699397683132077,-0.9616994846979826,-1.624180109546614,-0.7787436676853411,-0.3338549311296356,0.2939638223776442,0.035877134931648486,0.23589276086005245,-0.3138401295052927,-1.0378491568331611,0.0502860507610148
2025-11-30,0.2998600864016192,-0.14724212753142277,0.8580464567793997,-1.4318996870338823,-1.4012573191409634,1.354760620898632,0.9826616963100916,-0.7011375828572064,-0.01998116725080051,0.4667195247165365,0.1543558100300808,0.9905483727046359,-0.12323644462623128,1.391736492446675,0.09045172358827214
2025-12-31,0.6190577102909487,0.4382807286564703,1.345860315416916,-1.1152519884273084,-1.5019213175490747,0.5397976129547153,1.675711618339103,-0.6829688852921876,0.5830682424932745,0.8336773375610056,0.45983298739457124,1.7161378321918888,0.0038670157421050386,0.5322856563708707,-0.04965535399594827
2026-01-31,-0.5171442802300197,0.26857250968042373,3.5361289745811653,-0.8614545283646122,-2.600644159496954,-0.21171979422831844,0.591175742974493,-0.5211066213412584,0.43795570193813144,0.30523023919321424,-0.02801155353154015,7.858374832369138,1.060126539391875,-0.7103477342732094,0.028163284269352645
2026-02-28,0.05831027549693401,0.10518518289548179,2.401164687501774,-0.8308992212714101,-2.2197150013555613,-0.41458938175322774,-0.9126220758270418,-0.4261773839447451,0.6411790174996614,0.31796129608907125,0.0353328104072283,3.4868426507831036,0.809353865299692,-1.1225958284773379,0.007611142338069129
